Time,HwTSet,ActPow,ChActive,PrimT,HwTOutlet,PrimTSet,HwActive
2017-11-29T01:15:17.198Z,0,45,1,46.1,33.1,,0
2017-11-29T01:15:27.197Z,0,32,,53.3,33.1,,
2017-11-29T01:15:37.196Z,0,30,,54.7,33.1,,
2017-11-29T01:15:47.196Z,0,29,,55.4,33.1,,
2017-11-29T01:15:57.197Z,0,30,,55.6,33.1,,
2017-11-29T01:16:07.196Z,0,29,,,33.1,,
2017-11-29T01:16:17.196Z,0,,,55.5,33.1,,
2017-11-29T01:16:27.203Z,0,,,55.2,33.1,,
2017-11-29T01:16:37.196Z,0,,,54.9,33.1,,
2017-11-29T01:16:47.200Z,0,30,,54.6,33.1,,
2017-11-29T01:16:57.201Z,0,29,,54.4,33.1,,
2017-11-29T01:17:07.197Z,0,30,,54,33.1,,
2017-11-29T01:17:17.203Z,0,33,,54.4,33.1,,
2017-11-29T01:17:27.197Z,0,36,,55.1,33.1,,
2017-11-29T01:17:37.199Z,0,37,,56.2,33.1,,
2017-11-29T01:17:47.197Z,0,39,,57.4,33.1,,
2017-11-29T01:17:57.199Z,0,40,,58.6,33.1,,
2017-11-29T01:18:07.197Z,0,41,,59.6,33.1,,
2017-11-29T01:18:17.199Z,0,,,60.4,33.1,,
2017-11-29T01:18:27.199Z,0,42,,61.1,33.1,,
2017-11-29T01:18:37.197Z,0,,,61.3,33.1,,
2017-11-29T01:18:47.197Z,0,,,61.5,33.1,,
2017-11-29T01:18:57.199Z,0,,,61.6,33.1,,
2017-11-29T01:19:07.197Z,0,,,,33.1,,
2017-11-29T01:19:17.198Z,0,,,61.8,33.1,,
2017-11-29T01:19:27.199Z,0,41,,61.9,33.1,,
2017-11-29T01:19:37.199Z,0,42,,,33.1,,
2017-11-29T01:19:47.197Z,0,42,,,33.1,,
2017-11-29T01:19:57.199Z,0,,,62,33.1,,
2017-11-29T01:20:07.198Z,0,40,,62.5,33.1,,
2017-11-29T01:20:17.200Z,0,35,,,33.1,,
2017-11-29T01:20:27.197Z,0,33,,61.9,33.1,,
2017-11-29T01:20:37.202Z,0,,,61.6,33.1,,
2017-11-29T01:20:47.198Z,0,,,61.5,33.1,,
2017-11-29T01:20:57.200Z,0,,,61.6,33.1,,
2017-11-29T01:21:07.213Z,0,,,61.8,33.1,,
2017-11-29T01:21:17.198Z,0,,,62,33.1,,
2017-11-29T01:21:27.198Z,0,,,62.2,33.1,,
2017-11-29T01:21:37.197Z,0,31,,,33.1,,
2017-11-29T01:21:47.198Z,0,30,,62.1,33.1,,
2017-11-29T01:21:57.201Z,0,,,62,33.2,,
2017-11-29T01:22:07.202Z,0,30,,62,33.2,,
2017-11-29T01:22:17.202Z,0,,,,33.2,,
2017-11-29T01:22:27.204Z,0,29,,,33.2,,
2017-11-29T01:22:37.198Z,0,,,,33.2,,
2017-11-29T01:22:47.197Z,0,,,62.1,33.2,,
2017-11-29T01:22:57.198Z,0,,,,33.2,,
2017-11-29T01:23:07.198Z,0,30,,62.2,33.2,,
2017-11-29T01:23:17.203Z,0,29,,62.4,33.2,,
2017-11-29T01:23:27.203Z,0,30,,62.5,33.3,,
2017-11-29T01:23:37.198Z,0,29,,62.6,33.3,,
2017-11-29T01:23:47.198Z,0,30,,62.7,33.3,,
2017-11-29T01:23:57.199Z,0,29,,62.8,33.3,,
2017-11-29T01:24:07.198Z,0,30,,,33.3,,
2017-11-29T01:24:17.199Z,0,,,,33.3,,
2017-11-29T01:24:27.206Z,0,29,,,33.3,,
2017-11-29T01:24:37.226Z,0,30,,63.2,33.3,,
2017-11-29T01:24:47.209Z,0,29,,63.3,33.4,,
2017-11-29T01:24:57.205Z,0,,,,33.4,,
2017-11-29T01:25:07.199Z,0,30,,63.6,33.4,,
2017-11-29T01:25:17.206Z,0,29,,63.8,33.4,,
2017-11-29T01:25:27.201Z,0,,,63.9,33.4,,
2017-11-29T01:25:37.204Z,0,,,64.1,33.4,,
2017-11-29T01:25:47.199Z,0,,,64.2,33.4,,
2017-11-29T01:25:57.200Z,0,,,64.5,33.4,,
2017-11-29T01:26:07.198Z,0,30,,64.6,33.4,,
2017-11-29T01:26:17.205Z,0,29,,64.8,33.4,,
2017-11-29T01:26:27.202Z,0,30,,65.1,33.5,,
2017-11-29T01:26:37.434Z,0,29,,65.2,33.5,,
2017-11-29T01:26:47.200Z,0,,,65.3,33.5,,
2017-11-29T01:26:57.199Z,0,30,,65.5,33.5,,
2017-11-29T01:27:07.199Z,0,29,,65.6,33.5,,
2017-11-29T01:27:17.200Z,0,,,65.8,33.5,,
2017-11-29T01:27:27.199Z,0,0,1,64.6,33.6,,0
2017-11-29T01:27:37.201Z,0,,,60.8,33.6,,
2017-11-29T01:27:47.199Z,0,,,58.9,33.6,,
2017-11-29T01:27:57.199Z,0,,,58.3,33.6,,
2017-11-29T01:28:07.199Z,0,,,57.7,33.6,,
2017-11-29T01:28:17.200Z,0,,,57.3,33.6,,
2017-11-29T01:28:27.200Z,0,,,57.1,33.6,,
2017-11-29T01:28:37.201Z,0,,,,33.7,,
2017-11-29T01:28:47.199Z,0,,,,33.7,,
2017-11-29T01:28:57.203Z,0,,,,33.7,,
2017-11-29T01:29:07.199Z,0,,,57.2,33.7,,
2017-11-29T01:29:17.199Z,0,,,57.3,33.7,,
2017-11-29T01:29:27.201Z,0,,,57.2,33.7,,
2017-11-29T01:29:37.200Z,0,,,56.9,33.7,,
2017-11-29T01:29:47.201Z,0,,,56.6,33.7,,
2017-11-29T01:29:57.354Z,0,,,56.1,33.7,,
2017-11-29T01:30:07.201Z,0,42,1,57.3,33.8,,0
2017-11-29T01:30:17.215Z,0,32,,62.5,33.8,,
2017-11-29T01:30:27.201Z,0,29,,63.5,33.8,,
2017-11-29T01:30:37.204Z,0,30,,64,33.8,,
2017-11-29T01:30:47.199Z,0,29,,64.2,33.8,,
2017-11-29T01:30:57.202Z,0,30,,64.5,33.8,,
2017-11-29T01:31:07.199Z,0,,,,33.8,,
2017-11-29T01:31:17.200Z,0,,,64.6,33.8,,
2017-11-29T01:31:27.201Z,0,,,64.9,33.8,,
2017-11-29T01:31:37.199Z,0,29,,,33.8,,
2017-11-29T01:31:47.200Z,0,30,,64.8,33.9,,
2017-11-29T01:31:57.199Z,0,,,64.9,33.9,,
2017-11-29T01:32:07.200Z,0,,,65.1,33.9,,
2017-11-29T01:32:17.200Z,0,29,,65.2,33.9,,
2017-11-29T01:32:27.201Z,0,,,65.5,33.9,,
2017-11-29T01:32:37.200Z,0,0,1,65.9,33.9,,0
2017-11-29T01:32:47.200Z,0,,,60.9,33.9,,
2017-11-29T01:32:57.212Z,0,,,59.6,33.9,,
2017-11-29T01:33:07.199Z,0,,,58.4,33.9,,
2017-11-29T01:33:17.202Z,0,,,57.8,33.9,,
2017-11-29T01:33:27.204Z,0,,,57.4,34,,
2017-11-29T01:33:37.200Z,0,,,57.2,34,,
2017-11-29T01:33:47.201Z,0,,,,34,,
2017-11-29T01:33:57.199Z,0,,,,34,,
2017-11-29T01:34:07.200Z,0,,,,34,,
2017-11-29T01:34:17.201Z,0,,,57.3,34,,
2017-11-29T01:34:27.200Z,0,,,,34,,
2017-11-29T01:34:37.203Z,0,,,57.4,34,,
2017-11-29T01:34:47.201Z,0,,,57.3,34,,
2017-11-29T01:34:57.200Z,0,,,57.1,34,,
2017-11-29T01:35:07.200Z,0,,,56.6,34.1,,
2017-11-29T01:35:17.201Z,0,,,56.1,34.1,,
2017-11-29T01:35:27.201Z,0,42,1,57.4,34.1,,0
2017-11-29T01:35:37.201Z,0,30,,63.2,34.1,,
2017-11-29T01:35:47.200Z,0,29,,64.1,34.1,,
2017-11-29T01:35:57.200Z,0,30,,64.6,34.1,,
2017-11-29T01:36:07.227Z,0,29,,65.1,34.1,,
2017-11-29T01:36:17.200Z,0,30,,65.4,34.1,,
2017-11-29T01:36:27.212Z,0,,,65.8,34.1,,
2017-11-29T01:36:37.203Z,0,29,1,65.8,34.1,62,0
2017-11-29T01:36:47.201Z,0,0,1,63.8,34.1,,0
2017-11-29T01:36:57.200Z,0,,,59.6,34.1,,
2017-11-29T01:37:07.201Z,0,,,57.7,34.1,,
2017-11-29T01:37:17.201Z,0,,,56.3,34.1,,
2017-11-29T01:37:27.200Z,0,,,55.2,34.1,,
2017-11-29T01:37:37.240Z,0,,,54.7,34.1,,
2017-11-29T01:37:47.202Z,0,,,54.5,34.1,,
2017-11-29T01:37:57.204Z,0,,,54.6,34.1,,
2017-11-29T01:38:07.200Z,0,,,55,34.2,,
2017-11-29T01:38:17.205Z,0,,,55.3,34.2,,
2017-11-29T01:38:27.200Z,0,,,55.6,34.2,,
2017-11-29T01:38:37.209Z,0,,,56.1,34.2,,
2017-11-29T01:38:47.203Z,0,,,56.5,34.2,,
2017-11-29T01:38:57.200Z,0,,,56.7,34.2,,
2017-11-29T01:39:07.201Z,0,,,56.8,34.2,,
2017-11-29T01:39:17.203Z,0,,,56.5,34.2,,
2017-11-29T01:39:27.201Z,0,,,55.9,34.2,,
2017-11-29T01:39:37.201Z,0,,,55.3,34.2,,
2017-11-29T01:39:47.201Z,0,,,54.6,34.2,,
2017-11-29T01:39:57.205Z,0,,,53.9,34.2,,
2017-11-29T01:40:07.202Z,0,,,53.4,34.2,,
2017-11-29T01:40:17.201Z,0,,,52.9,34.2,,
2017-11-29T01:40:27.201Z,0,42,1,54.7,34.2,,0
2017-11-29T01:40:37.443Z,0,29,,61.4,34.2,,
2017-11-29T01:40:47.201Z,0,,,63.2,34.2,,
2017-11-29T01:40:57.201Z,0,30,,64.1,34.2,,
2017-11-29T01:41:07.202Z,0,,,65.1,34.2,,
2017-11-29T01:41:17.201Z,0,29,,66,34.2,,
2017-11-29T01:41:27.201Z,0,0,1,63.8,34.2,,0
2017-11-29T01:41:37.203Z,0,,,58.8,34.2,,
2017-11-29T01:41:47.210Z,0,,,56.9,34.2,,
2017-11-29T01:41:57.208Z,0,,,55.7,34.2,,
2017-11-29T01:42:07.208Z,0,,,54.8,34.2,,
2017-11-29T01:42:17.209Z,0,,,53.8,34.2,,
2017-11-29T01:42:27.202Z,0,,,53.2,34.2,,
2017-11-29T01:42:37.207Z,0,,,52.7,34.2,,
2017-11-29T01:42:47.201Z,0,,,52.2,34.2,,
2017-11-29T01:42:57.209Z,0,,,52,34.2,,
2017-11-29T01:43:07.203Z,0,,,52.3,34.2,,
2017-11-29T01:43:17.202Z,0,,,53,34.2,,
2017-11-29T01:43:27.201Z,0,,,53.5,34.2,,
2017-11-29T01:43:37.202Z,0,,,54.1,34.2,,
2017-11-29T01:43:47.201Z,0,,,54.8,34.2,,
2017-11-29T01:43:57.202Z,0,,,55.2,34.2,,
2017-11-29T01:44:07.203Z,0,,,55.3,34.2,,
2017-11-29T01:44:17.202Z,0,,,54.9,34.2,,
2017-11-29T01:44:27.202Z,0,,,54.6,34.2,,
2017-11-29T01:44:37.203Z,0,,,53.9,34.2,,
2017-11-29T01:44:47.202Z,0,,,53.4,34.2,,
2017-11-29T01:44:57.202Z,0,,,52.8,34.2,,
2017-11-29T01:45:07.203Z,0,,,52.1,34.2,,
2017-11-29T01:45:17.202Z,0,,,51.5,34.2,,
2017-11-29T01:45:27.207Z,0,42,1,53,34.2,,0
2017-11-29T01:45:37.202Z,0,32,,59,34.2,,
2017-11-29T01:45:47.203Z,0,30,,61.5,34.2,,
2017-11-29T01:45:57.204Z,0,30,,62.5,34.2,,
2017-11-29T01:46:07.203Z,0,,,63.4,34.2,,
2017-11-29T01:46:17.208Z,0,29,,64.2,34.1,,
2017-11-29T01:46:27.211Z,0,,,64.8,34.1,,
2017-11-29T01:46:37.204Z,0,29,,65.2,34.1,,
2017-11-29T01:46:47.202Z,0,30,,65.6,34.1,,
2017-11-29T01:46:57.207Z,0,0,1,63.6,34.1,,0
2017-11-29T01:47:07.204Z,0,,,58.9,34.1,,
2017-11-29T01:47:17.203Z,0,,,56.5,34.1,,
2017-11-29T01:47:27.202Z,0,,0,54.7,34.1,5,0
2017-11-29T01:47:37.203Z,0,45,1,53.5,34.1,62,0
2017-11-29T01:47:47.204Z,0,0,0,58.6,34.1,5,0
2017-11-29T01:47:57.203Z,0,44,1,56.1,34.1,62,0
2017-11-29T01:48:07.203Z,0,32,,62.5,34.1,,
2017-11-29T01:48:17.214Z,0,30,,65.4,34.1,,
2017-11-29T01:48:27.202Z,0,29,,66,34.1,,
2017-11-29T01:48:37.203Z,0,0,0,62.7,34.1,5,0
2017-11-29T01:48:47.204Z,0,,,59.8,34.1,,
2017-11-29T01:48:57.208Z,0,44,1,59,34.1,62,0
2017-11-29T01:49:07.205Z,0,0,,67.2,34.1,,
2017-11-29T01:49:17.215Z,0,,0,65.8,34.1,5,0
2017-11-29T01:49:27.203Z,0,,1,61.9,34.1,62,0
2017-11-29T01:49:37.203Z,0,,0,59.9,34.1,5,0
2017-11-29T01:49:47.203Z,0,,,58.6,34.1,,
2017-11-29T01:49:57.208Z,0,45,1,57.3,34.1,62,0
2017-11-29T01:50:07.204Z,0,32,,64.2,34.2,,
2017-11-29T01:50:17.216Z,0,0,0,65.4,34.1,5,0
2017-11-29T01:50:27.203Z,0,,1,60.5,34.2,62,0
2017-11-29T01:50:37.204Z,0,,0,58.8,34.2,5,0
2017-11-29T01:50:47.203Z,0,,,57.8,34.2,,
2017-11-29T01:50:57.206Z,0,,,57.3,34.2,,
2017-11-29T01:51:07.204Z,0,,,,34.2,,
2017-11-29T01:51:17.206Z,0,,,57.1,34.2,,
2017-11-29T01:51:27.203Z,0,,,,34.2,,
2017-11-29T01:51:37.209Z,0,,,,34.2,,
2017-11-29T01:51:47.203Z,0,,,57.2,34.2,,
2017-11-29T01:51:57.203Z,0,,,57.1,34.2,,
2017-11-29T01:52:07.203Z,0,,,56.9,34.2,,
2017-11-29T01:52:17.204Z,0,,,56.7,34.2,,
2017-11-29T01:52:27.203Z,0,,,56.6,34.2,,
2017-11-29T01:52:37.203Z,0,,,,34.2,,
2017-11-29T01:52:47.219Z,0,,,,34.2,,
2017-11-29T01:52:57.207Z,0,,,56.4,34.2,,
2017-11-29T01:53:07.207Z,0,,,55.9,34.2,,
2017-11-29T01:53:17.205Z,0,,,55.6,34.2,,
2017-11-29T01:53:27.204Z,0,,,55.2,34.2,,
2017-11-29T01:53:37.203Z,0,,,54.9,34.2,,
2017-11-29T01:53:47.203Z,0,,,54.8,34.2,,
2017-11-29T01:53:57.203Z,0,,,,34.2,,
2017-11-29T01:54:07.203Z,0,,,54.7,34.2,,
2017-11-29T01:54:17.205Z,0,,,54.6,34.2,,
2017-11-29T01:54:27.207Z,0,,,,34.2,,
2017-11-29T01:54:37.204Z,0,,,54.5,34.2,,
2017-11-29T01:54:47.204Z,0,,,,34.2,,
2017-11-29T01:54:57.206Z,0,,,54.4,34.2,,
2017-11-29T01:55:07.211Z,0,,,,34.2,,
2017-11-29T01:55:17.204Z,0,,,54.3,34.2,,
2017-11-29T01:55:27.209Z,0,,,,34.2,,
2017-11-29T01:55:37.204Z,0,,,54.1,34.2,,
2017-11-29T01:55:47.204Z,0,,,,34.2,,
2017-11-29T01:55:57.203Z,0,,,,34.2,,
2017-11-29T01:56:07.438Z,0,,,54,34.2,,
2017-11-29T01:56:17.204Z,0,,,,34.2,,
2017-11-29T01:56:27.206Z,0,,,54.1,34.2,,
2017-11-29T01:56:37.205Z,0,,,54,34.2,,
2017-11-29T01:56:47.205Z,0,,,,34.2,,
2017-11-29T01:56:57.206Z,0,,,54.1,34.2,,
2017-11-29T01:57:07.204Z,0,,,54,34.1,,
2017-11-29T01:57:17.206Z,0,,,54.1,34.2,,
2017-11-29T01:57:27.206Z,0,,,54,34.1,,
2017-11-29T01:57:37.207Z,0,,,54.1,34.1,,
2017-11-29T01:57:47.205Z,0,,,54,34.1,,
2017-11-29T01:57:57.209Z,0,,,,34.1,,
2017-11-29T01:58:07.207Z,0,,,,34.1,,
2017-11-29T01:58:17.207Z,0,,,,34.1,,
2017-11-29T01:58:27.214Z,0,,,,34.1,,
2017-11-29T01:58:37.207Z,0,,,,34.1,,
2017-11-29T01:58:47.220Z,0,,,53.9,34.1,,
2017-11-29T01:58:57.206Z,0,,,,34.1,,
2017-11-29T01:59:07.204Z,0,,,,34,,
2017-11-29T01:59:17.209Z,0,,,,34,,
2017-11-29T01:59:27.207Z,0,,,53.8,34,,
2017-11-29T01:59:37.205Z,0,,,,34,,
2017-11-29T01:59:47.210Z,0,,,,34,,
2017-11-29T01:59:57.204Z,0,,,,34,,
2017-11-29T02:00:07.205Z,0,,,53.7,34,,
2017-11-29T02:00:17.205Z,0,,,,33.9,,
2017-11-29T02:00:27.204Z,0,,,,33.9,,
2017-11-29T02:00:37.429Z,0,,,53.6,33.9,,
2017-11-29T02:00:47.204Z,0,,,,33.9,,
2017-11-29T02:00:57.210Z,0,,,,33.9,,
2017-11-29T02:01:07.206Z,0,,,,33.9,,
2017-11-29T02:01:17.205Z,0,,,53.5,33.9,,
2017-11-29T02:01:27.204Z,0,,,,33.8,,
2017-11-29T02:01:37.206Z,0,,,,33.8,,
2017-11-29T02:01:47.205Z,0,,,53.4,33.8,,
2017-11-29T02:01:57.212Z,0,,,,33.8,,
2017-11-29T02:02:07.205Z,0,,,,33.8,,
2017-11-29T02:02:17.205Z,0,,,53.3,33.7,,
2017-11-29T02:02:27.205Z,0,,,,33.7,,
2017-11-29T02:02:37.432Z,0,,,,33.7,,
2017-11-29T02:02:47.209Z,0,45,1,53.5,33.7,62,0
2017-11-29T02:02:57.209Z,0,0,0,58.7,33.7,5,0
2017-11-29T02:03:07.205Z,0,,,54.9,33.7,,
2017-11-29T02:03:17.205Z,0,,,52.9,33.6,,
2017-11-29T02:03:27.210Z,0,45,1,52.4,33.6,62,0
2017-11-29T02:03:37.212Z,0,31,,60,33.6,,
2017-11-29T02:03:47.205Z,0,30,,63.4,33.6,,
2017-11-29T02:03:57.205Z,0,0,0,61.9,33.6,5,0
2017-11-29T02:04:07.205Z,0,,,56.5,33.6,,
2017-11-29T02:04:17.220Z,0,45,1,54.5,33.6,62,0
2017-11-29T02:04:27.212Z,0,31,,61.3,33.5,,
2017-11-29T02:04:42.297Z,0,29,,63.9,33.5,,
2017-11-29T02:04:47.205Z,0,,,63.5,33.5,,
2017-11-29T02:04:57.205Z,0,30,,63.8,33.5,,
2017-11-29T02:05:07.210Z,0,29,,64,33.5,,
2017-11-29T02:05:17.206Z,0,29,,64,33.5,,
2017-11-29T02:05:27.205Z,0,,,64.2,33.5,,
2017-11-29T02:05:37.209Z,0,,,64.6,33.5,,
2017-11-29T02:05:47.209Z,0,30,,64.8,33.5,,
2017-11-29T02:05:57.206Z,0,,,,33.4,,
2017-11-29T02:06:07.206Z,0,,,65.3,33.5,,
2017-11-29T02:06:17.205Z,0,,,65.6,33.4,,
2017-11-29T02:06:27.210Z,0,0,,66,33.4,,
2017-11-29T02:06:37.206Z,0,,1,62.7,33.4,,0
2017-11-29T02:06:47.206Z,0,,,58.7,33.4,,
2017-11-29T02:06:57.205Z,0,,,56.8,33.4,,
2017-11-29T02:07:07.205Z,0,,,55.9,33.4,,
2017-11-29T02:07:17.206Z,0,,,55.5,33.4,,
2017-11-29T02:07:27.205Z,0,,,55.3,33.4,,
2017-11-29T02:07:37.206Z,0,,,55.4,33.4,,
2017-11-29T02:07:47.206Z,0,,,55.5,33.4,,
2017-11-29T02:07:57.207Z,0,,,55.7,33.4,,
2017-11-29T02:08:07.206Z,0,,,56,33.4,,
2017-11-29T02:08:17.208Z,0,,,56.1,33.4,,
2017-11-29T02:08:27.207Z,0,,,56.3,33.4,,
2017-11-29T02:08:37.208Z,0,,,56.5,33.4,,
2017-11-29T02:08:47.207Z,0,,,56.6,33.5,,
2017-11-29T02:08:57.206Z,0,,,,33.4,,
2017-11-29T02:09:07.209Z,0,,,56.2,33.4,,
2017-11-29T02:09:17.220Z,0,44,1,56.1,33.4,,0
2017-11-29T02:09:27.207Z,0,32,,62.1,33.4,,
2017-11-29T02:09:37.208Z,0,30,,64.1,33.4,,
2017-11-29T02:09:47.206Z,0,29,,64.5,33.4,,
2017-11-29T02:09:57.206Z,0,30,,64.7,33.5,,
2017-11-29T02:10:07.206Z,0,,,64.8,33.5,,
2017-11-29T02:10:17.206Z,0,,,,33.5,,
2017-11-29T02:10:27.206Z,0,,,64.9,33.4,,
2017-11-29T02:10:37.206Z,0,,,,33.4,,
2017-11-29T02:10:47.206Z,0,29,,65.1,33.4,,
2017-11-29T02:10:57.206Z,0,,,,33.4,,
2017-11-29T02:11:07.206Z,0,,,,33.5,,
2017-11-29T02:11:17.207Z,0,,,,33.4,,
2017-11-29T02:11:27.206Z,0,30,,,33.5,,
2017-11-29T02:11:37.211Z,0,,,65.2,33.5,,
2017-11-29T02:11:47.206Z,0,,,65.5,33.5,,
2017-11-29T02:11:57.206Z,0,0,1,66.1,33.5,,0
2017-11-29T02:12:07.210Z,0,,,61.9,33.5,,
2017-11-29T02:12:17.211Z,0,,,58.8,33.5,,
2017-11-29T02:12:27.206Z,0,,,57.7,33.5,,
2017-11-29T02:12:37.210Z,0,,,56.8,33.5,,
2017-11-29T02:12:47.206Z,0,,,56.3,33.5,,
2017-11-29T02:12:57.207Z,0,,,55.9,33.5,,
2017-11-29T02:13:07.207Z,0,,,55.7,33.6,,
2017-11-29T02:13:17.206Z,0,,,55.6,33.6,,
2017-11-29T02:13:27.207Z,0,,,55.5,33.6,,
2017-11-29T02:13:37.206Z,0,,,55.4,33.6,,
2017-11-29T02:13:47.206Z,0,,,55.3,33.6,,
2017-11-29T02:13:57.206Z,0,,,55.2,33.6,,
2017-11-29T02:14:07.206Z,0,,,55.1,33.6,,
2017-11-29T02:14:17.219Z,0,45,1,55.2,33.6,,0
2017-11-29T02:14:27.207Z,0,33,,61.4,33.6,,
2017-11-29T02:14:37.207Z,0,29,,63.1,33.6,,
2017-11-29T02:14:47.209Z,0,30,,,33.6,,
2017-11-29T02:14:57.209Z,0,29,,62.9,33.6,,
2017-11-29T02:15:07.207Z,0,,,62.4,33.7,,
2017-11-29T02:15:17.207Z,0,30,,61.9,33.7,60,
2017-11-29T02:15:27.207Z,0,29,,61.6,33.7,,
2017-11-29T02:15:37.209Z,0,,,61.4,33.7,,
2017-11-29T02:15:47.211Z,0,30,,61.2,33.7,,
2017-11-29T02:15:57.207Z,0,30,,60.9,33.7,,
2017-11-29T02:16:07.208Z,0,,,60.6,33.7,,
2017-11-29T02:16:17.209Z,0,29,,60.5,33.7,,
2017-11-29T02:16:27.209Z,0,,,60.4,33.7,,
2017-11-29T02:16:37.207Z,0,30,,61.1,33.7,,
2017-11-29T02:16:47.207Z,0,,,61.3,33.7,,
2017-11-29T02:16:57.210Z,0,29,,61.9,33.7,,
2017-11-29T02:17:07.207Z,0,30,,62.2,33.7,,
2017-11-29T02:17:17.207Z,0,29,,62.5,33.7,,
2017-11-29T02:17:27.212Z,0,30,,62.7,33.7,,
2017-11-29T02:17:37.208Z,0,,,,33.7,,
2017-11-29T02:17:47.207Z,0,,,,33.7,,
2017-11-29T02:17:57.207Z,0,,,,33.7,,
2017-11-29T02:18:07.207Z,0,,,62.6,33.7,,
2017-11-29T02:18:17.207Z,0,29,,62.5,33.7,,
2017-11-29T02:18:27.207Z,0,30,,62.4,33.7,,
2017-11-29T02:18:37.208Z,0,29,,,33.7,,
2017-11-29T02:18:47.207Z,0,,,62.2,33.8,,
2017-11-29T02:18:57.208Z,0,30,,62.4,33.8,,
2017-11-29T02:19:07.208Z,0,29,,,33.8,,
2017-11-29T02:19:17.209Z,0,30,,62.5,33.8,,
2017-11-29T02:19:27.212Z,0,,,,33.8,,
2017-11-29T02:19:37.208Z,0,29,,62.6,33.8,,
2017-11-29T02:19:47.212Z,0,30,,,33.8,,
2017-11-29T02:19:57.208Z,0,,,62.7,33.8,,
2017-11-29T02:20:07.208Z,0,,,62.8,33.8,,
2017-11-29T02:20:17.433Z,0,,,,33.8,,
2017-11-29T02:20:27.208Z,0,,,,33.8,,
2017-11-29T02:20:37.208Z,0,29,,,33.9,,
2017-11-29T02:20:47.212Z,0,,,62.7,33.9,,
2017-11-29T02:20:57.208Z,0,30,,62.8,33.9,,
2017-11-29T02:21:07.210Z,0,,,62.9,33.9,,
2017-11-29T02:21:17.208Z,0,30,,63.1,33.9,,
2017-11-29T02:21:27.208Z,0,,,,33.9,,
2017-11-29T02:21:37.208Z,0,,,,33.9,,
2017-11-29T02:21:47.208Z,0,29,,63.3,33.9,,
2017-11-29T02:21:57.208Z,0,,,63.4,33.9,,
2017-11-29T02:22:07.208Z,0,,,63.3,34,,
2017-11-29T02:22:17.208Z,0,,,63.6,34,,
2017-11-29T02:22:27.208Z,0,30,,63.5,34,,
2017-11-29T02:22:37.212Z,0,,,63.6,34,,
2017-11-29T02:22:47.211Z,0,29,,63.9,34,,
2017-11-29T02:22:57.208Z,0,0,1,63.9,34,,0
2017-11-29T02:23:07.208Z,0,,,58.8,34,,
2017-11-29T02:23:17.209Z,0,,,56.9,34,,
2017-11-29T02:23:27.208Z,0,,,56.1,34,,
2017-11-29T02:23:37.209Z,0,,,55.4,34,,
2017-11-29T02:23:47.208Z,0,,,55,34,,
2017-11-29T02:23:57.211Z,0,,,54.9,34.1,,
2017-11-29T02:24:07.209Z,0,,,,34.1,,
2017-11-29T02:24:17.209Z,0,,,,34.1,,
2017-11-29T02:24:27.208Z,0,,,,34.1,,
2017-11-29T02:24:37.208Z,0,,,,34.1,,
2017-11-29T02:24:47.208Z,0,,,54.9,34.1,,
2017-11-29T02:24:57.208Z,0,,,54.8,34.1,,
2017-11-29T02:25:07.209Z,0,,,54.5,34.1,,
2017-11-29T02:25:17.209Z,0,,,53.8,34.1,,
2017-11-29T02:25:27.209Z,0,39,1,57.9,34.1,,0
2017-11-29T02:25:37.208Z,0,30,,61.2,34.1,,
2017-11-29T02:25:47.209Z,0,29,,61.6,34.1,,
2017-11-29T02:25:57.208Z,0,30,,62,34.1,,
2017-11-29T02:26:07.209Z,0,29,,,34.1,,
2017-11-29T02:26:17.348Z,0,30,,62.2,34.1,,
2017-11-29T02:26:27.212Z,0,29,,62.5,34.1,,
2017-11-29T02:26:37.209Z,0,,,62.6,34.1,,
2017-11-29T02:26:47.214Z,0,30,,62.8,34.1,,
2017-11-29T02:26:57.209Z,0,29,,,34.1,,
2017-11-29T02:27:07.209Z,0,,,62.9,34.1,,
2017-11-29T02:27:17.209Z,0,30,,63.1,34.2,,
2017-11-29T02:27:27.209Z,0,29,,63.4,34.1,,
2017-11-29T02:27:37.209Z,0,0,1,64,34.2,,0
2017-11-29T02:27:47.209Z,0,,,59.9,34.2,,
2017-11-29T02:27:57.209Z,0,,,58.1,34.2,,
2017-11-29T02:28:07.209Z,0,,,56.8,34.2,,
2017-11-29T02:28:17.209Z,0,,,56.3,34.2,,
2017-11-29T02:28:27.209Z,0,,,55.9,34.2,,
2017-11-29T02:28:37.209Z,0,,,55.6,34.2,,
2017-11-29T02:28:47.210Z,0,,,55.5,34.2,,
2017-11-29T02:28:57.209Z,0,,,,34.2,,
2017-11-29T02:29:07.210Z,0,,,,34.2,,
2017-11-29T02:29:17.209Z,0,,,,34.2,,
2017-11-29T02:29:27.211Z,0,,,,34.2,,
2017-11-29T02:29:37.209Z,0,,,,34.2,,
2017-11-29T02:29:47.210Z,0,,,55.3,34.2,,
2017-11-29T02:29:57.209Z,0,,,54.9,34.2,,
2017-11-29T02:30:07.209Z,0,,,54.5,34.2,,
2017-11-29T02:30:17.209Z,0,,,53.8,34.2,,
2017-11-29T02:30:27.211Z,0,40,1,57.4,34.2,,0
2017-11-29T02:30:37.210Z,0,30,,61.5,34.2,,
2017-11-29T02:30:47.209Z,0,29,,62.2,34.2,,
