Time,PrimT,HwTOutlet,ChActive,HwTSet,ActPow,PrimTSet,HwActive
2018-02-15T01:23:29.944Z,40.4,21.1,,0,,,
2018-02-15T01:23:39.736Z,,21.1,,0,,,
2018-02-15T01:23:49.741Z,,21.1,,0,,,
2018-02-15T01:23:59.826Z,,21.1,,0,,,
2018-02-15T01:24:09.736Z,,21.1,,0,,,
2018-02-15T01:24:19.740Z,,21.1,,0,,,
2018-02-15T01:24:29.740Z,,21.1,,0,,,
2018-02-15T01:24:44.837Z,40.3,21.1,,0,,,
2018-02-15T01:24:49.737Z,,21.1,,0,,,
2018-02-15T01:24:59.832Z,,21.1,,0,,,
2018-02-15T01:25:09.738Z,,21.1,,0,,,
2018-02-15T01:25:19.738Z,,21.1,,0,,,
2018-02-15T01:25:29.736Z,,21.1,,0,,,
2018-02-15T01:25:39.737Z,,21.1,,0,,,
2018-02-15T01:25:49.737Z,,21.1,,0,,,
2018-02-15T01:25:59.817Z,40.2,21.1,,0,,,
2018-02-15T01:26:09.738Z,,21.1,,0,,,
2018-02-15T01:26:19.740Z,,21.1,,0,,,
2018-02-15T01:26:29.737Z,,20.9,,0,,,
2018-02-15T01:26:39.738Z,,20.9,,0,,,
2018-02-15T01:26:49.737Z,,20.9,,0,,,
2018-02-15T01:26:59.839Z,,20.9,,0,,,
2018-02-15T01:27:09.737Z,,20.9,,0,,,
2018-02-15T01:27:19.737Z,40.1,20.9,,0,,,
2018-02-15T01:27:29.738Z,,20.9,,0,,,
2018-02-15T01:27:39.738Z,,20.9,,0,,,
2018-02-15T01:27:50.233Z,,20.9,,0,,,
2018-02-15T01:27:59.832Z,,20.9,,0,,,
2018-02-15T01:28:09.740Z,,20.9,,0,,,
2018-02-15T01:28:19.737Z,,20.9,,0,,,
2018-02-15T01:28:29.738Z,,20.9,,0,,,
2018-02-15T01:28:39.738Z,40,,,,,,
2018-02-15T01:28:49.740Z,,20.9,,0,,,
2018-02-15T01:28:59.828Z,,20.9,,0,,,
2018-02-15T01:29:19.738Z,,20.9,,0,,,
2018-02-15T01:29:29.739Z,,20.9,,0,,,
2018-02-15T01:29:39.920Z,,20.9,,0,,,
2018-02-15T01:29:49.923Z,,20.9,,0,,,
2018-02-15T01:29:59.828Z,40,20.9,,0,,,
2018-02-15T01:30:09.738Z,39.9,20.9,,0,,,
2018-02-15T01:30:19.738Z,,20.9,,0,,,
2018-02-15T01:30:29.738Z,,20.9,,0,,,
2018-02-15T01:30:39.738Z,,20.9,,0,,,
2018-02-15T01:30:49.738Z,,20.9,,0,,,
2018-02-15T01:30:59.831Z,,20.8,,0,,,
2018-02-15T01:31:09.738Z,,20.8,,0,,,
2018-02-15T01:31:19.738Z,,20.8,,0,,,
2018-02-15T01:31:29.739Z,39.8,20.9,,0,,,
2018-02-15T01:31:49.738Z,,20.8,,0,,,
2018-02-15T01:31:59.828Z,,20.8,,0,,,
2018-02-15T01:32:19.741Z,,20.8,,0,,,
2018-02-15T01:32:29.741Z,,20.8,,0,,,
2018-02-15T01:32:39.738Z,,20.8,,0,,,
2018-02-15T01:32:49.738Z,39.7,,,,,,
2018-02-15T01:32:59.829Z,,20.8,,0,,,
2018-02-15T01:33:09.738Z,,20.8,,0,,,
2018-02-15T01:33:29.739Z,,20.8,,0,,,
2018-02-15T01:33:39.741Z,,20.8,,0,,,
2018-02-15T01:33:49.740Z,,20.8,,0,,,
2018-02-15T01:33:59.827Z,,20.8,,0,,,
2018-02-15T01:34:09.738Z,39.6,20.8,,0,,,
2018-02-15T01:34:19.738Z,,20.8,,0,,,
2018-02-15T01:34:29.739Z,,20.8,,0,,,
2018-02-15T01:34:49.745Z,,20.8,,0,,,
2018-02-15T01:35:09.738Z,,20.8,,0,,,
2018-02-15T01:35:19.750Z,,20.8,,0,,,
2018-02-15T01:35:39.738Z,39.5,20.8,,0,,,
2018-02-15T01:35:49.755Z,,20.6,,0,,,
2018-02-15T01:35:59.832Z,,20.6,,0,,,
2018-02-15T01:36:19.738Z,,20.6,,0,,,
2018-02-15T01:36:29.738Z,,20.6,,0,,,
2018-02-15T01:36:49.739Z,,20.6,,0,,,
2018-02-15T01:36:59.828Z,,20.6,,0,,,
2018-02-15T01:37:09.739Z,39.4,20.6,,0,,,
2018-02-15T01:37:19.741Z,,20.6,,0,,,
2018-02-15T01:37:29.866Z,,20.6,,0,,,
2018-02-15T01:37:49.740Z,39.4,20.6,0,0,0,5,0
2018-02-15T01:38:09.740Z,,20.6,,0,,,
2018-02-15T01:38:19.742Z,,20.6,,0,,,
2018-02-15T01:38:29.739Z,39.3,20.6,,0,,,
2018-02-15T01:38:49.744Z,,20.6,,0,,,
2018-02-15T01:38:59.829Z,,20.6,,0,,,
2018-02-15T01:39:19.739Z,,20.6,,0,,,
2018-02-15T01:39:29.740Z,,20.6,,0,,,
2018-02-15T01:39:49.747Z,,20.6,,0,,,
2018-02-15T01:39:59.830Z,39.2,20.5,,0,,,
2018-02-15T01:40:19.739Z,,20.6,,0,,,
2018-02-15T01:40:29.739Z,,20.6,,0,,,
2018-02-15T01:40:39.739Z,,20.5,,0,,,
2018-02-15T01:40:49.740Z,,20.5,,0,,,
2018-02-15T01:41:09.742Z,39.1,20.5,,0,,,
2018-02-15T01:41:29.746Z,,20.5,,0,,,
2018-02-15T01:41:39.741Z,,20.5,,0,,,
2018-02-15T01:41:49.743Z,,20.5,,0,,,
2018-02-15T01:41:59.833Z,,20.5,,0,,,
2018-02-15T01:42:19.745Z,,20.5,,0,,,
2018-02-15T01:42:29.744Z,39.1,,,,,,
2018-02-15T01:42:39.741Z,38.9,20.5,,0,,,
2018-02-15T01:42:49.742Z,,20.5,,0,,,
2018-02-15T01:42:59.848Z,,20.5,,0,,,
2018-02-15T01:43:19.740Z,,20.5,,0,,,
2018-02-15T01:43:29.742Z,,20.5,,0,,,
2018-02-15T01:43:39.741Z,,20.5,,0,,,
2018-02-15T01:43:49.740Z,,20.5,,0,,,
2018-02-15T01:44:09.744Z,38.8,20.5,,0,,,
2018-02-15T01:44:29.739Z,,20.5,,0,,,
2018-02-15T01:44:39.740Z,,20.5,,0,,,
2018-02-15T01:44:49.740Z,,20.4,,0,,,
2018-02-15T01:45:09.740Z,,20.5,,0,,,
2018-02-15T01:45:19.740Z,,20.4,,0,,,
2018-02-15T01:45:29.898Z,,20.4,,0,,,
2018-02-15T01:45:39.742Z,38.7,,,,,,
2018-02-15T01:45:49.740Z,,20.4,,0,,,
2018-02-15T01:45:59.830Z,,20.4,,0,,,
2018-02-15T01:46:19.741Z,,20.4,,0,,,
2018-02-15T01:46:39.908Z,,20.4,,0,,,
2018-02-15T01:46:49.740Z,,20.4,,0,,,
2018-02-15T01:47:09.743Z,38.6,20.4,,0,,,
2018-02-15T01:47:19.744Z,,20.4,,0,,,
2018-02-15T01:47:39.745Z,,20.4,,0,,,
2018-02-15T01:47:49.741Z,,20.4,,0,,,
2018-02-15T01:48:09.742Z,,20.4,,0,,,
2018-02-15T01:48:19.742Z,,20.4,,0,,,
2018-02-15T01:48:29.742Z,38.5,20.4,,0,,,
2018-02-15T01:48:39.741Z,,20.4,,0,,,
2018-02-15T01:48:49.741Z,,20.4,,0,,,
2018-02-15T01:49:09.742Z,,20.4,,0,,,
2018-02-15T01:49:19.742Z,,20.4,,0,,,
2018-02-15T01:49:39.780Z,,20.4,,0,,,
2018-02-15T01:49:49.741Z,,20.4,,0,,,
2018-02-15T01:49:59.831Z,38.4,20.4,,0,,,
2018-02-15T01:50:09.743Z,,20.4,,0,,,
2018-02-15T01:50:19.743Z,,20.2,,0,,,
2018-02-15T01:50:29.740Z,,20.2,,0,,,
2018-02-15T01:50:39.741Z,,20.2,,0,,,
2018-02-15T01:50:59.831Z,,20.2,,0,,,
2018-02-15T01:51:09.741Z,,20.2,,0,,,
2018-02-15T01:51:29.743Z,38.3,20.2,,0,,,
2018-02-15T01:51:39.745Z,,20.2,,0,,,
2018-02-15T01:51:49.742Z,,20.2,,0,,,
2018-02-15T01:52:09.741Z,,20.2,,0,,,
2018-02-15T01:52:19.743Z,,20.2,,0,,,
2018-02-15T01:52:39.741Z,,20.2,,0,,,
2018-02-15T01:52:49.741Z,,20.2,,0,,,
2018-02-15T01:52:59.833Z,38.2,,,,,,
2018-02-15T01:53:09.741Z,,20.2,,0,,,
2018-02-15T01:53:19.741Z,,20.2,,0,,,
2018-02-15T01:53:29.742Z,,20.2,,0,,,
2018-02-15T01:53:39.936Z,,20.2,,0,,,
2018-02-15T01:53:49.742Z,,20.2,,0,,,
2018-02-15T01:53:59.831Z,,20.2,,0,,,
2018-02-15T01:54:19.741Z,38.1,20.2,,0,,,
2018-02-15T01:54:29.742Z,,20.2,,0,,,
2018-02-15T01:54:39.745Z,,20.2,,0,,,
2018-02-15T01:54:49.749Z,,20.2,,0,,,
2018-02-15T01:54:59.831Z,,20.1,,0,,,
2018-02-15T01:55:09.744Z,,20.2,,0,,,
2018-02-15T01:55:29.741Z,,20.2,,0,,,
2018-02-15T01:55:39.741Z,,20.1,,0,,,
2018-02-15T01:55:49.741Z,,20.1,,0,,,
2018-02-15T01:55:59.837Z,38,,,,,,
2018-02-15T01:56:09.741Z,,20.1,,0,,,
2018-02-15T01:56:19.747Z,,20.1,,0,,,
2018-02-15T01:56:29.742Z,,20.1,,0,,,
2018-02-15T01:56:39.742Z,,20.1,,0,,,
2018-02-15T01:56:49.742Z,,20.1,,0,,,
2018-02-15T01:56:59.832Z,,20.1,,0,,,
2018-02-15T01:57:09.741Z,38,20.1,,0,,,
2018-02-15T01:57:19.744Z,37.9,20.1,,0,,,
2018-02-15T01:57:29.742Z,,20.1,,0,,,
2018-02-15T01:57:39.744Z,,20.1,,0,,,
2018-02-15T01:57:49.742Z,,20.1,,0,,,
2018-02-15T01:57:59.832Z,,20.1,,0,,,
2018-02-15T01:58:09.741Z,,20.1,,0,,,
2018-02-15T01:58:19.754Z,,20.1,,0,,,
2018-02-15T01:58:29.742Z,,20.1,,0,,,
2018-02-15T01:58:39.743Z,,20.1,,0,,,
2018-02-15T01:58:49.742Z,37.8,20.1,,0,,,
2018-02-15T01:58:59.832Z,,20.1,,0,,,
2018-02-15T01:59:09.742Z,,20.1,,0,,,
2018-02-15T01:59:19.742Z,,20.1,,0,,,
2018-02-15T01:59:29.982Z,,20.1,,0,,,
2018-02-15T01:59:39.742Z,,20.1,,0,,,
2018-02-15T01:59:49.742Z,,20.1,,0,,,
2018-02-15T01:59:59.832Z,,20.1,,0,,,
2018-02-15T02:00:09.742Z,,20.1,,0,,,
2018-02-15T02:00:19.750Z,,20.1,,0,,,
2018-02-15T02:00:29.746Z,37.7,20,,0,,,
2018-02-15T02:00:39.750Z,,20.1,,0,,,
2018-02-15T02:00:49.745Z,,20,,0,,,
2018-02-15T02:00:59.839Z,,20.1,,0,,,
2018-02-15T02:01:09.742Z,,20,,0,,,
2018-02-15T02:01:19.742Z,,20,,0,,,
2018-02-15T02:01:29.763Z,,20,,0,,,
2018-02-15T02:01:39.742Z,,20,,0,,,
2018-02-15T02:01:49.742Z,,20,,0,,,
2018-02-15T02:01:59.834Z,37.6,20,,0,,,
2018-02-15T02:02:09.751Z,,20,,0,,,
2018-02-15T02:02:19.745Z,,20,,0,,,
2018-02-15T02:02:29.744Z,,20,,0,,,
2018-02-15T02:02:39.743Z,,20,,0,,,
2018-02-15T02:02:49.744Z,,20,,0,,,
2018-02-15T02:02:59.834Z,,20,,0,,,
2018-02-15T02:03:09.746Z,,20,,0,,,
2018-02-15T02:03:19.752Z,,20,,0,,,
2018-02-15T02:03:29.742Z,37.5,20,,0,,,
2018-02-15T02:03:39.746Z,,20,,0,,,
2018-02-15T02:03:49.745Z,,20,,0,,,
2018-02-15T02:03:59.837Z,,20,,0,,,
2018-02-15T02:04:09.742Z,,20,,0,,,
2018-02-15T02:04:19.742Z,,20,,0,,,
2018-02-15T02:04:29.970Z,,20,,0,,,
2018-02-15T02:04:39.743Z,,20,,0,,,
2018-02-15T02:04:49.748Z,,20,,0,,,
2018-02-15T02:04:59.833Z,37.4,20,,0,,,
2018-02-15T02:05:09.742Z,,20,,0,,,
2018-02-15T02:05:19.745Z,,20,,0,,,
2018-02-15T02:05:29.745Z,,20,,0,,,
2018-02-15T02:05:39.743Z,,20,,0,,,
2018-02-15T02:05:49.743Z,,20,,0,,,
2018-02-15T02:05:59.835Z,,20,,0,,,
2018-02-15T02:06:09.742Z,,20,,0,,,
2018-02-15T02:06:19.743Z,,20,,0,,,
2018-02-15T02:06:29.743Z,37.3,20,,0,,,
2018-02-15T02:06:39.746Z,,20,,0,,,
2018-02-15T02:06:49.743Z,,20,,0,,,
2018-02-15T02:06:59.833Z,,20,,0,,,
2018-02-15T02:07:09.743Z,,19.8,,0,,,
2018-02-15T02:07:19.751Z,,19.8,,0,,,
2018-02-15T02:07:29.746Z,,19.8,,0,,,
2018-02-15T02:07:39.745Z,,19.8,,0,,,
2018-02-15T02:07:49.961Z,,19.8,,0,,,
2018-02-15T02:07:59.834Z,,19.8,,0,,,
2018-02-15T02:08:09.743Z,37.2,19.8,,0,,,
2018-02-15T02:08:19.764Z,,19.8,,0,,,
2018-02-15T02:08:29.743Z,,19.8,,0,,,
2018-02-15T02:08:39.743Z,,19.8,,0,,,
2018-02-15T02:08:49.745Z,,19.8,,0,,,
2018-02-15T02:08:59.823Z,,19.8,,0,,,
2018-02-15T02:09:09.744Z,,19.8,,0,,,
2018-02-15T02:09:19.751Z,,19.8,,0,,,
2018-02-15T02:09:29.744Z,,19.8,,0,,,
2018-02-15T02:09:39.751Z,37.1,19.8,,0,,,
2018-02-15T02:09:49.744Z,,19.8,,0,,,
2018-02-15T02:09:59.837Z,,19.8,,0,,,
2018-02-15T02:10:09.756Z,,19.8,,0,,,
2018-02-15T02:10:19.748Z,,19.8,,0,,,
2018-02-15T02:10:29.744Z,,19.8,,0,,,
2018-02-15T02:10:39.743Z,,19.8,,0,,,
2018-02-15T02:10:49.744Z,,19.8,,0,,,
2018-02-15T02:10:59.834Z,37.1,19.8,,0,,,
2018-02-15T02:11:09.744Z,36.9,19.8,,0,,,
2018-02-15T02:11:24.779Z,,19.8,,0,,,
2018-02-15T02:11:29.753Z,,19.8,,0,,,
2018-02-15T02:11:39.745Z,,19.8,,0,,,
2018-02-15T02:11:49.743Z,,19.8,,0,,,
2018-02-15T02:11:59.834Z,,19.8,,0,,,
2018-02-15T02:12:09.904Z,,19.8,,0,,,
2018-02-15T02:12:19.757Z,,19.8,,0,,,
2018-02-15T02:12:29.745Z,,19.8,,0,,,
2018-02-15T02:12:39.747Z,,19.8,,0,,,
2018-02-15T02:12:49.938Z,,19.8,,0,,,
2018-02-15T02:12:59.844Z,36.8,19.8,,0,,,
2018-02-15T02:13:09.744Z,,19.8,,0,,,
2018-02-15T02:13:19.744Z,,19.8,,0,,,
2018-02-15T02:13:29.745Z,,19.8,,0,,,
2018-02-15T02:13:39.950Z,,19.8,,0,,,
2018-02-15T02:13:49.745Z,,19.7,,0,,,
2018-02-15T02:13:59.834Z,,19.7,,0,,,
2018-02-15T02:14:09.744Z,,19.7,,0,,,
2018-02-15T02:14:19.745Z,36.7,19.7,,0,,,
2018-02-15T02:14:29.744Z,,19.7,,0,,,
2018-02-15T02:14:44.836Z,,19.7,,0,,,
2018-02-15T02:14:49.744Z,,19.7,,0,,,
2018-02-15T02:15:00.049Z,,19.7,,0,,,
2018-02-15T02:15:09.744Z,,19.7,,0,,,
2018-02-15T02:15:19.746Z,,19.7,,0,,,
2018-02-15T02:15:29.745Z,,19.7,,0,,,
2018-02-15T02:15:39.745Z,,19.7,,0,,,
2018-02-15T02:15:49.751Z,36.6,19.7,,0,,,
2018-02-15T02:15:59.829Z,,19.7,,0,,,
2018-02-15T02:16:09.744Z,,19.7,,0,,,
2018-02-15T02:16:19.745Z,,19.7,,0,,,
2018-02-15T02:16:29.745Z,,19.7,,0,,,
2018-02-15T02:16:39.745Z,,19.7,,0,,,
2018-02-15T02:16:49.745Z,,19.7,,0,,,
2018-02-15T02:16:59.838Z,,19.7,,0,,,
2018-02-15T02:17:09.745Z,,19.7,,0,,,
2018-02-15T02:17:19.745Z,,19.7,,0,,,
2018-02-15T02:17:29.748Z,,19.7,,0,,,
2018-02-15T02:17:39.746Z,36.5,19.7,,0,,,
2018-02-15T02:17:49.745Z,,19.7,,0,,,
2018-02-15T02:18:04.888Z,,19.7,,0,,,
2018-02-15T02:18:09.747Z,,19.7,,0,,,
2018-02-15T02:18:19.745Z,,19.7,,0,,,
2018-02-15T02:18:29.745Z,,19.7,,0,,,
2018-02-15T02:18:39.750Z,,19.7,,0,,,
2018-02-15T02:18:49.752Z,,19.7,,0,,,
2018-02-15T02:18:59.837Z,36.4,19.7,,0,,,
2018-02-15T02:19:09.747Z,,19.7,,0,,,
2018-02-15T02:19:24.845Z,,19.7,,0,,,
2018-02-15T02:19:29.761Z,,19.7,,0,,,
2018-02-15T02:19:39.745Z,,19.7,,0,,,
2018-02-15T02:19:49.744Z,,19.7,,0,,,
2018-02-15T02:19:59.835Z,,19.7,,0,,,
2018-02-15T02:20:09.746Z,,19.6,,0,,,
2018-02-15T02:20:19.749Z,,19.7,,0,,,
2018-02-15T02:20:29.753Z,,19.6,,0,,,
2018-02-15T02:20:39.745Z,36.3,19.7,,0,,,
2018-02-15T02:20:49.745Z,,19.6,,0,,,
2018-02-15T02:20:59.838Z,,19.6,,0,,,
2018-02-15T02:21:09.745Z,,19.6,,0,,,
2018-02-15T02:21:19.760Z,,19.6,,0,,,
2018-02-15T02:21:29.746Z,,19.6,,0,,,
2018-02-15T02:21:39.745Z,,19.6,,0,,,
2018-02-15T02:21:49.887Z,,19.6,,0,,,
2018-02-15T02:21:59.835Z,,19.6,,0,,,
2018-02-15T02:22:09.745Z,,19.6,,0,,,
2018-02-15T02:22:19.931Z,,19.6,,0,,,
2018-02-15T02:22:29.745Z,36.2,19.6,,0,,,
2018-02-15T02:22:39.745Z,,19.6,,0,,,
2018-02-15T02:22:49.745Z,,19.6,,0,,,
2018-02-15T02:22:59.835Z,,19.6,,0,,,
2018-02-15T02:23:14.766Z,,19.6,,0,,,
2018-02-15T02:23:19.765Z,,19.6,,0,,,
2018-02-15T02:23:29.746Z,,19.6,,0,,,
2018-02-15T02:23:39.758Z,,19.6,,0,,,
2018-02-15T02:23:49.748Z,,19.6,,0,,,
2018-02-15T02:23:59.836Z,,19.6,,0,,,
2018-02-15T02:24:09.746Z,36.1,19.6,,0,,,
2018-02-15T02:24:19.749Z,,19.6,,0,,,
2018-02-15T02:24:29.751Z,,19.6,,0,,,
2018-02-15T02:24:39.746Z,,19.6,,0,,,
2018-02-15T02:24:49.804Z,,19.6,,0,,,
2018-02-15T02:24:59.836Z,,19.6,,0,,,
2018-02-15T02:25:09.745Z,,19.6,,0,,,
2018-02-15T02:25:19.746Z,,19.6,,0,,,
2018-02-15T02:25:29.747Z,,19.6,,0,,,
2018-02-15T02:25:39.749Z,36,19.6,,0,,,
2018-02-15T02:25:49.746Z,,19.6,,0,,,
2018-02-15T02:25:59.836Z,,19.6,,0,,,
2018-02-15T02:26:09.745Z,,19.6,,0,,,
2018-02-15T02:26:19.746Z,,19.6,,0,,,
2018-02-15T02:26:29.748Z,,19.6,,0,,,
2018-02-15T02:26:39.757Z,,19.6,,0,,,
2018-02-15T02:26:49.749Z,,19.6,,0,,,
2018-02-15T02:26:59.836Z,,19.6,,0,,,
2018-02-15T02:27:09.748Z,36,19.6,,0,,,
2018-02-15T02:27:19.746Z,35.9,19.6,,0,,,
2018-02-15T02:27:29.746Z,,19.4,,0,,,
2018-02-15T02:27:39.747Z,,19.6,,0,,,
2018-02-15T02:27:49.747Z,,19.6,,0,,,
2018-02-15T02:27:59.839Z,,19.4,,0,,,
2018-02-15T02:28:09.748Z,,19.4,,0,,,
2018-02-15T02:28:19.746Z,,19.4,,0,,,
2018-02-15T02:28:29.752Z,,19.4,,0,,,
2018-02-15T02:28:39.746Z,,19.4,,0,,,
2018-02-15T02:28:49.747Z,,19.4,,0,,,
2018-02-15T02:28:59.838Z,,19.4,,0,,,
2018-02-15T02:29:09.746Z,35.8,19.4,,0,,,
2018-02-15T02:29:19.755Z,,19.4,,0,,,
2018-02-15T02:29:29.751Z,,19.4,,0,,,
2018-02-15T02:29:39.755Z,,19.4,,0,,,
2018-02-15T02:29:49.751Z,,19.4,,0,,,
2018-02-15T02:29:59.839Z,,19.4,,0,,,
2018-02-15T02:30:09.921Z,,19.4,,0,,,
2018-02-15T02:30:19.747Z,,19.4,,0,,,
2018-02-15T02:30:29.756Z,,19.4,,0,,,
2018-02-15T02:30:39.746Z,,19.4,,0,,,
2018-02-15T02:30:49.748Z,35.7,19.4,,0,,,
2018-02-15T02:30:59.837Z,,19.4,,0,,,
2018-02-15T02:31:09.809Z,,19.4,,0,,,
2018-02-15T02:31:19.812Z,,19.4,,0,,,
2018-02-15T02:31:29.747Z,,19.4,,0,,,
2018-02-15T02:31:39.776Z,,19.4,,0,,,
2018-02-15T02:31:49.778Z,,19.4,,0,,,
2018-02-15T02:31:59.846Z,,19.4,,0,,,
2018-02-15T02:32:09.809Z,,19.4,,0,,,
2018-02-15T02:32:19.747Z,,19.4,,0,,,
2018-02-15T02:32:29.753Z,35.6,19.4,,0,,,
2018-02-15T02:32:39.753Z,35.7,19.4,,0,,,
2018-02-15T02:32:49.871Z,35.6,19.4,,0,,,
2018-02-15T02:32:59.797Z,,19.4,,0,,,
2018-02-15T02:33:09.747Z,,19.4,,0,,,
2018-02-15T02:33:19.750Z,,19.4,,0,,,
2018-02-15T02:33:29.747Z,,19.4,,0,,,
2018-02-15T02:33:39.747Z,,19.4,,0,,,
2018-02-15T02:33:49.747Z,,19.4,,0,,,
2018-02-15T02:33:59.838Z,,19.4,,0,,,
2018-02-15T02:34:09.747Z,35.5,19.4,,0,,,
2018-02-15T02:34:19.752Z,,19.4,,0,,,
2018-02-15T02:34:29.748Z,,19.4,,0,,,
2018-02-15T02:34:39.748Z,,19.4,,0,,,
2018-02-15T02:34:49.751Z,,19.4,,0,,,
2018-02-15T02:34:59.837Z,,19.4,,0,,,
2018-02-15T02:35:09.747Z,,19.4,,0,,,
2018-02-15T02:35:19.748Z,,19.4,,0,,,
2018-02-15T02:35:29.758Z,,19.4,,0,,,
2018-02-15T02:35:39.747Z,,19.3,,0,,,
2018-02-15T02:35:49.751Z,,19.4,,0,,,
2018-02-15T02:35:59.967Z,35.4,19.3,,0,,,
2018-02-15T02:36:09.748Z,,19.3,,0,,,
2018-02-15T02:36:19.913Z,,19.3,,0,,,
2018-02-15T02:36:29.756Z,,19.3,,0,,,
2018-02-15T02:36:39.753Z,,19.3,,0,,,
2018-02-15T02:36:49.751Z,,19.3,,0,,,
2018-02-15T02:36:59.838Z,,19.3,,0,,,
2018-02-15T02:37:09.747Z,,19.3,,0,,,
2018-02-15T02:37:19.767Z,,19.3,,0,,,
2018-02-15T02:37:29.749Z,,19.3,,0,,,
2018-02-15T02:37:39.751Z,35.3,19.3,,0,,,
2018-02-15T02:37:49.748Z,35.3,19.3,0,0,0,5,0
2018-02-15T02:37:59.839Z,,19.3,,0,,,
2018-02-15T02:38:09.753Z,,19.3,,0,,,
2018-02-15T02:38:19.747Z,,19.3,,0,,,
2018-02-15T02:38:29.758Z,,19.3,,0,,,
2018-02-15T02:38:39.840Z,,19.3,,0,,,
2018-02-15T02:38:49.790Z,,19.3,,0,,,
2018-02-15T02:38:59.842Z,,19.3,,0,,,
2018-02-15T02:39:09.748Z,35.2,19.3,,0,,,
2018-02-15T02:39:19.857Z,,19.3,,0,,,
2018-02-15T02:39:29.757Z,35.3,19.3,,0,,,
2018-02-15T02:39:39.750Z,35.2,19.3,,0,,,
2018-02-15T02:39:49.758Z,,19.3,,0,,,
2018-02-15T02:39:59.842Z,,19.3,,0,,,
2018-02-15T02:40:09.787Z,,19.3,,0,,,
2018-02-15T02:40:19.748Z,,19.3,,0,,,
2018-02-15T02:40:29.758Z,,19.3,,0,,,
2018-02-15T02:40:40.002Z,,19.3,,0,,,
2018-02-15T02:40:49.776Z,,19.3,,0,,,
2018-02-15T02:40:59.842Z,,19.3,,0,,,
2018-02-15T02:41:09.794Z,35.1,19.3,,0,,,
2018-02-15T02:41:19.748Z,,19.3,,0,,,
2018-02-15T02:41:29.754Z,,19.3,,0,,,
2018-02-15T02:41:39.809Z,,19.3,,0,,,
2018-02-15T02:41:49.797Z,,19.3,,0,,,
2018-02-15T02:41:59.852Z,,19.3,,0,,,
2018-02-15T02:42:09.811Z,,19.3,,0,,,
2018-02-15T02:42:19.813Z,,19.3,,0,,,
2018-02-15T02:42:30.005Z,34.9,19.3,,0,,,
2018-02-15T02:42:39.783Z,35.1,19.3,,0,,,
2018-02-15T02:42:49.761Z,34.9,19.3,,0,,,
2018-02-15T02:42:59.839Z,,19.3,,0,,,
2018-02-15T02:43:09.776Z,,19.3,,0,,,
2018-02-15T02:43:19.750Z,,19.3,,0,,,
2018-02-15T02:43:29.766Z,,19.3,,0,,,
2018-02-15T02:43:39.769Z,,19.3,,0,,,
2018-02-15T02:43:49.776Z,,19.2,,0,,,
2018-02-15T02:43:59.856Z,,19.2,,0,,,
2018-02-15T02:44:09.780Z,,19.2,,0,,,
2018-02-15T02:44:19.997Z,,19.2,,0,,,
2018-02-15T02:44:29.764Z,,19.2,,0,,,
2018-02-15T02:44:39.865Z,,19.2,,0,,,
2018-02-15T02:44:49.761Z,34.8,19.2,,0,,,
2018-02-15T02:44:59.916Z,,19.2,,0,,,
2018-02-15T02:45:09.782Z,,19.2,,0,,,
2018-02-15T02:45:19.760Z,,19.2,,0,,,
2018-02-15T02:45:30.084Z,,19.2,,0,,,
2018-02-15T02:45:39.752Z,,19.2,,0,,,
2018-02-15T02:45:49.748Z,,19.2,,0,,,
2018-02-15T02:45:59.882Z,,19.2,,0,,,
2018-02-15T02:46:09.763Z,,19.2,,0,,,
2018-02-15T02:46:19.869Z,34.7,19.2,,0,,,
2018-02-15T02:46:29.795Z,,19.2,,0,,,
2018-02-15T02:46:39.771Z,,19.2,,0,,,
2018-02-15T02:46:49.749Z,,19.2,,0,,,
2018-02-15T02:46:59.857Z,,19.2,,0,,,
2018-02-15T02:47:09.800Z,,19.2,,0,,,
2018-02-15T02:47:19.816Z,,19.2,,0,,,
2018-02-15T02:47:29.751Z,,19.2,,0,,,
2018-02-15T02:47:39.854Z,,19.2,,0,,,
2018-02-15T02:47:49.792Z,,19.2,,0,,,
2018-02-15T02:47:59.865Z,,19.2,,0,,,
2018-02-15T02:48:09.805Z,34.6,19.2,,0,,,
2018-02-15T02:48:19.779Z,,19.2,,0,,,
2018-02-15T02:48:29.748Z,,19.2,,0,,,
2018-02-15T02:48:39.749Z,,19.2,,0,,,
2018-02-15T02:48:49.806Z,,19.2,,0,,,
2018-02-15T02:48:59.857Z,,19.2,,0,,,
2018-02-15T02:49:09.819Z,,19.2,,0,,,
2018-02-15T02:49:19.784Z,,19.2,,0,,,
2018-02-15T02:49:29.749Z,,19.2,,0,,,
2018-02-15T02:49:39.749Z,,19.2,,0,,,
2018-02-15T02:49:49.752Z,,19.2,,0,,,
2018-02-15T02:49:59.854Z,34.5,19.2,,0,,,
2018-02-15T02:50:09.787Z,,19.2,,0,,,
2018-02-15T02:50:19.816Z,,19.2,,0,,,
2018-02-15T02:50:29.807Z,,19.2,,0,,,
2018-02-15T02:50:39.761Z,,19.2,,0,,,
2018-02-15T02:50:49.795Z,,19.2,,0,,,
2018-02-15T02:50:59.897Z,,19.2,,0,,,
2018-02-15T02:51:15.047Z,,19.2,,0,,,
2018-02-15T02:51:19.831Z,,19.2,,0,,,
2018-02-15T02:51:29.776Z,,19.2,,0,,,
