Time,HwActive,PrimTSet,HwTSet,HwTOutlet,ChActive,ActPow,PrimT
2018-02-12T01:22:09.101Z,,,0,23.7,,,
2018-02-12T01:22:19.101Z,,,0,23.8,,,
2018-02-12T01:22:29.101Z,,,0,23.7,,,
2018-02-12T01:22:39.101Z,,,0,23.7,,,
2018-02-12T01:22:49.101Z,,,0,23.7,,,
2018-02-12T01:22:59.101Z,,,0,23.7,,,
2018-02-12T01:23:09.101Z,,,0,23.7,,,
2018-02-12T01:23:19.101Z,,,0,23.7,,,43.5
2018-02-12T01:23:29.107Z,,,0,23.7,,,
2018-02-12T01:23:39.101Z,,,0,23.7,,,
2018-02-12T01:23:49.101Z,,,0,23.7,,,
2018-02-12T01:23:59.104Z,,,0,23.7,,,
2018-02-12T01:24:09.101Z,,,0,23.7,,,
2018-02-12T01:24:19.102Z,,,0,23.7,,,43.4
2018-02-12T01:24:29.102Z,,,0,23.6,,,
2018-02-12T01:24:39.101Z,,,0,23.6,,,
2018-02-12T01:24:49.101Z,,,0,23.6,,,
2018-02-12T01:24:59.102Z,,,0,23.6,,,
2018-02-12T01:25:09.103Z,,,0,23.6,,,
2018-02-12T01:25:19.105Z,,,0,23.6,,,
2018-02-12T01:25:29.105Z,,,0,23.6,,,
2018-02-12T01:25:39.101Z,,,0,23.6,,,43.3
2018-02-12T01:25:49.101Z,,,0,23.6,,,
2018-02-12T01:25:59.102Z,,,0,23.6,,,
2018-02-12T01:26:09.102Z,,,0,23.6,,,
2018-02-12T01:26:19.102Z,,,0,23.6,,,
2018-02-12T01:26:29.101Z,,,0,23.6,,,
2018-02-12T01:26:39.103Z,,,0,23.4,,,
2018-02-12T01:26:49.102Z,,,,,,,43.2
2018-02-12T01:26:59.102Z,,,0,23.4,,,
2018-02-12T01:27:09.102Z,,,0,23.4,,,
2018-02-12T01:27:19.102Z,,,0,23.4,,,
2018-02-12T01:27:29.102Z,,,0,23.4,,,
2018-02-12T01:27:39.138Z,,,0,23.4,,,
2018-02-12T01:27:49.102Z,,,0,23.4,,,
2018-02-12T01:27:59.102Z,,,0,23.4,,,
2018-02-12T01:28:09.101Z,,,0,23.4,,,43.1
2018-02-12T01:28:19.102Z,,,0,23.4,,,
2018-02-12T01:28:29.102Z,,,0,23.4,,,
2018-02-12T01:28:39.102Z,,,0,23.4,,,
2018-02-12T01:28:49.103Z,,,0,23.4,,,
2018-02-12T01:28:59.102Z,,,0,23.4,,,
2018-02-12T01:29:09.102Z,,,0,23.3,,,
2018-02-12T01:29:19.102Z,,,0,23.3,,,43
2018-02-12T01:29:29.102Z,,,0,23.3,,,
2018-02-12T01:29:39.105Z,,,0,23.3,,,
2018-02-12T01:29:49.102Z,,,0,23.3,,,
2018-02-12T01:29:59.102Z,,,0,23.3,,,
2018-02-12T01:30:09.102Z,,,0,23.3,,,
2018-02-12T01:30:19.102Z,,,0,23.3,,,
2018-02-12T01:30:29.102Z,,,0,23.3,,,42.9
2018-02-12T01:30:39.103Z,,,0,23.3,,,
2018-02-12T01:30:49.103Z,,,0,23.3,,,
2018-02-12T01:30:59.103Z,,,0,23.3,,,
2018-02-12T01:31:09.102Z,,,0,23.3,,,
2018-02-12T01:31:19.102Z,,,0,23.2,,,
2018-02-12T01:31:29.103Z,,,0,23.3,,,
2018-02-12T01:31:39.103Z,,,0,23.2,,,
2018-02-12T01:31:49.102Z,,,0,23.2,,,
2018-02-12T01:31:59.103Z,,,0,23.2,,,42.8
2018-02-12T01:32:09.103Z,,,0,23.2,,,
2018-02-12T01:32:19.103Z,,,0,23.2,,,
2018-02-12T01:32:29.102Z,,,0,23.2,,,
2018-02-12T01:32:39.103Z,,,0,23.2,,,
2018-02-12T01:32:49.102Z,,,0,23.2,,,
2018-02-12T01:32:59.103Z,,,0,23.2,,,
2018-02-12T01:33:09.103Z,,,0,23.2,,,42.7
2018-02-12T01:33:19.106Z,0,5,0,23.2,0,0,42.7
2018-02-12T01:33:29.104Z,,,0,23.2,,,
2018-02-12T01:33:39.103Z,,,0,23.2,,,
2018-02-12T01:33:49.102Z,,,0,23.2,,,
2018-02-12T01:33:59.106Z,,,0,23.2,,,
2018-02-12T01:34:09.103Z,,,0,23.1,,,
2018-02-12T01:34:19.103Z,,,0,23.2,,,
2018-02-12T01:34:29.103Z,,,0,23.1,,,42.6
2018-02-12T01:34:39.105Z,,,0,23.1,,,
2018-02-12T01:34:49.103Z,,,0,23.1,,,
2018-02-12T01:34:59.102Z,,,0,23.1,,,
2018-02-12T01:35:09.102Z,,,0,23.1,,,
2018-02-12T01:35:19.104Z,,,0,23.1,,,
2018-02-12T01:35:29.103Z,,,0,23.1,,,
2018-02-12T01:35:39.103Z,,,0,23.1,,,42.4
2018-02-12T01:35:49.103Z,,,0,23.1,,,
2018-02-12T01:35:59.103Z,,,0,23.1,,,
2018-02-12T01:36:09.107Z,,,0,23.1,,,
2018-02-12T01:36:19.103Z,,,0,23.1,,,
2018-02-12T01:36:29.107Z,,,0,23.1,,,
2018-02-12T01:36:39.103Z,,,0,23.1,,,
2018-02-12T01:36:49.103Z,,,,,,,42.3
2018-02-12T01:36:59.104Z,,,0,23.1,,,
2018-02-12T01:37:09.103Z,,,0,23.1,,,
2018-02-12T01:37:19.103Z,,,0,23,,,
2018-02-12T01:37:29.103Z,,,0,23.1,,,
2018-02-12T01:37:39.299Z,,,0,23,,,
2018-02-12T01:37:49.104Z,,,0,23,,,
2018-02-12T01:37:59.104Z,,,0,23,,,42.2
2018-02-12T01:38:09.104Z,,,0,23,,,
2018-02-12T01:38:19.109Z,,,0,23,,,
2018-02-12T01:38:29.104Z,,,0,23,,,
2018-02-12T01:38:39.104Z,,,0,23,,,
2018-02-12T01:38:49.107Z,,,0,23,,,
2018-02-12T01:38:59.104Z,,,0,23,,,
2018-02-12T01:39:09.104Z,,,0,23,,,
2018-02-12T01:39:19.104Z,,,0,23,,,42.1
2018-02-12T01:39:29.104Z,,,0,23,,,
2018-02-12T01:39:39.104Z,,,0,23,,,
2018-02-12T01:39:49.104Z,,,0,23,,,
2018-02-12T01:39:59.106Z,,,0,23,,,
2018-02-12T01:40:09.104Z,,,0,23,,,
2018-02-12T01:40:19.104Z,,,0,23,,,
2018-02-12T01:40:29.104Z,,,0,23,,,42
2018-02-12T01:40:39.104Z,,,0,23,,,
2018-02-12T01:40:49.103Z,,,0,23,,,
2018-02-12T01:40:59.103Z,,,0,22.8,,,
2018-02-12T01:41:09.104Z,,,0,22.8,,,
2018-02-12T01:41:19.104Z,,,0,22.8,,,
2018-02-12T01:41:29.105Z,,,0,22.8,,,
2018-02-12T01:41:39.104Z,,,0,22.8,,,
2018-02-12T01:41:49.106Z,,,0,22.8,,,42
2018-02-12T01:41:59.104Z,,,0,22.8,,,41.9
2018-02-12T01:42:09.109Z,,,0,22.8,,,
2018-02-12T01:42:19.108Z,,,0,22.8,,,
2018-02-12T01:42:29.104Z,,,0,22.8,,,
2018-02-12T01:42:39.105Z,,,0,22.8,,,
2018-02-12T01:42:49.105Z,,,0,22.8,,,
2018-02-12T01:42:59.104Z,,,0,22.8,,,
2018-02-12T01:43:09.106Z,,,0,22.8,,,
2018-02-12T01:43:19.104Z,,,0,22.8,,,41.8
2018-02-12T01:43:29.104Z,,,0,22.8,,,
2018-02-12T01:43:39.105Z,,,0,22.8,,,
2018-02-12T01:43:49.106Z,,,0,22.8,,,
2018-02-12T01:43:59.105Z,,,0,22.8,,,
2018-02-12T01:44:09.104Z,,,0,22.8,,,
2018-02-12T01:44:19.105Z,,,0,22.8,,,
2018-02-12T01:44:29.105Z,,,0,22.8,,,
2018-02-12T01:44:39.105Z,,,0,22.8,,,41.7
2018-02-12T01:44:49.105Z,,,0,22.8,,,
2018-02-12T01:44:59.104Z,,,0,22.7,,,
2018-02-12T01:45:09.104Z,,,0,22.8,,,
2018-02-12T01:45:19.109Z,,,0,22.7,,,
2018-02-12T01:45:29.107Z,,,0,22.7,,,
2018-02-12T01:45:39.104Z,,,0,22.7,,,
2018-02-12T01:45:49.104Z,,,0,22.7,,,41.6
2018-02-12T01:45:59.104Z,,,0,22.7,,,
2018-02-12T01:46:09.104Z,,,0,22.7,,,
2018-02-12T01:46:19.104Z,,,0,22.7,,,
2018-02-12T01:46:29.110Z,,,0,22.7,,,
2018-02-12T01:46:39.105Z,,,0,22.7,,,
2018-02-12T01:46:49.104Z,,,0,22.7,,,
2018-02-12T01:46:59.106Z,,,0,22.7,,,
2018-02-12T01:47:09.104Z,,,0,22.7,,,41.5
2018-02-12T01:47:19.104Z,,,0,22.7,,,
2018-02-12T01:47:29.106Z,,,0,22.7,,,
2018-02-12T01:47:39.105Z,,,0,22.7,,,
2018-02-12T01:47:49.105Z,,,0,22.7,,,
2018-02-12T01:47:59.108Z,,,0,22.7,,,
2018-02-12T01:48:09.109Z,,,0,22.7,,,
2018-02-12T01:48:19.108Z,,,0,22.7,,,
2018-02-12T01:48:29.105Z,,,0,22.7,,,
2018-02-12T01:48:39.105Z,,,0,22.6,,,41.4
2018-02-12T01:48:49.105Z,,,0,22.7,,,
2018-02-12T01:48:59.105Z,,,0,22.6,,,
2018-02-12T01:49:09.106Z,,,0,22.6,,,
2018-02-12T01:49:19.105Z,,,0,22.6,,,
2018-02-12T01:49:29.105Z,,,0,22.6,,,
2018-02-12T01:49:39.105Z,,,0,22.6,,,
2018-02-12T01:49:49.106Z,,,0,22.6,,,41.3
2018-02-12T01:49:59.105Z,,,0,22.6,,,
2018-02-12T01:50:09.105Z,,,0,22.6,,,
2018-02-12T01:50:19.105Z,,,0,22.6,,,
2018-02-12T01:50:29.105Z,,,0,22.6,,,
2018-02-12T01:50:39.106Z,,,0,22.6,,,
2018-02-12T01:50:49.105Z,,,0,22.6,,,
2018-02-12T01:50:59.106Z,,,0,22.6,,,
2018-02-12T01:51:09.108Z,,,0,22.6,,,41.2
2018-02-12T01:51:19.106Z,,,0,22.6,,,
2018-02-12T01:51:29.106Z,,,0,22.6,,,
2018-02-12T01:51:39.106Z,,,0,22.6,,,
2018-02-12T01:51:49.107Z,,,0,22.6,,,
2018-02-12T01:51:59.107Z,,,0,22.6,,,
2018-02-12T01:52:09.105Z,,,0,22.6,,,
2018-02-12T01:52:19.109Z,,,0,22.6,,,41.1
2018-02-12T01:52:29.106Z,,,0,22.6,,,
2018-02-12T01:52:39.106Z,,,0,22.6,,,
2018-02-12T01:52:49.106Z,,,0,22.6,,,
2018-02-12T01:52:59.107Z,,,0,22.6,,,
2018-02-12T01:53:09.108Z,,,0,22.6,,,
2018-02-12T01:53:19.115Z,,,0,22.5,,,
2018-02-12T01:53:29.106Z,,,0,22.5,,,
2018-02-12T01:53:39.106Z,,,0,22.5,,,
2018-02-12T01:53:49.106Z,,,0,22.5,,,41
2018-02-12T01:53:59.107Z,,,0,22.5,,,
2018-02-12T01:54:09.106Z,,,0,22.5,,,
2018-02-12T01:54:19.106Z,,,0,22.5,,,
2018-02-12T01:54:29.106Z,,,0,22.5,,,
2018-02-12T01:54:39.106Z,,,0,22.5,,,
2018-02-12T01:54:49.106Z,,,0,22.5,,,
2018-02-12T01:54:59.107Z,,,0,22.5,,,40.9
2018-02-12T01:55:09.106Z,,,0,22.5,,,
2018-02-12T01:55:19.106Z,,,0,22.5,,,
2018-02-12T01:55:29.107Z,,,0,22.5,,,
2018-02-12T01:55:39.109Z,,,0,22.5,,,
2018-02-12T01:55:49.106Z,,,0,22.5,,,
2018-02-12T01:55:59.107Z,,,0,22.5,,,
2018-02-12T01:56:09.106Z,,,0,22.5,,,
2018-02-12T01:56:19.109Z,,,0,22.5,,,40.8
2018-02-12T01:56:29.106Z,,,0,22.5,,,
2018-02-12T01:56:39.110Z,,,0,22.5,,,
2018-02-12T01:56:49.106Z,,,0,22.4,,,
2018-02-12T01:56:59.108Z,,,0,22.5,,,
2018-02-12T01:57:09.107Z,,,0,22.4,,,
2018-02-12T01:57:19.106Z,,,0,22.4,,,
2018-02-12T01:57:29.107Z,,,0,22.4,,,
2018-02-12T01:57:39.107Z,,,0,22.4,,,
2018-02-12T01:57:49.106Z,,,0,22.4,,,40.7
2018-02-12T01:57:59.108Z,,,0,22.4,,,
2018-02-12T01:58:09.106Z,,,0,22.4,,,
2018-02-12T01:58:19.106Z,,,0,22.4,,,
2018-02-12T01:58:29.107Z,,,0,22.4,,,
2018-02-12T01:58:39.106Z,,,0,22.4,,,
2018-02-12T01:58:49.107Z,,,0,22.4,,,
2018-02-12T01:58:59.107Z,,,0,22.4,,,40.6
2018-02-12T01:59:09.107Z,,,0,22.4,,,40.7
2018-02-12T01:59:19.108Z,,,0,22.4,,,40.6
2018-02-12T01:59:29.109Z,,,0,22.4,,,
2018-02-12T01:59:39.107Z,,,0,22.4,,,
2018-02-12T01:59:49.112Z,,,0,22.4,,,
2018-02-12T01:59:59.108Z,,,0,22.4,,,
2018-02-12T02:00:09.106Z,,,0,22.4,,,
2018-02-12T02:00:19.113Z,,,0,22.4,,,
2018-02-12T02:00:29.107Z,,,0,22.4,,,40.5
2018-02-12T02:00:39.107Z,,,0,22.4,,,
2018-02-12T02:00:49.109Z,,,0,22.4,,,
2018-02-12T02:00:59.112Z,,,0,22.2,,,
2018-02-12T02:01:09.106Z,,,0,22.2,,,
2018-02-12T02:01:19.110Z,,,0,22.2,,,
2018-02-12T02:01:29.108Z,,,0,22.2,,,
2018-02-12T02:01:39.107Z,,,0,22.2,,,
2018-02-12T02:01:49.206Z,,,0,22.2,,,
2018-02-12T02:01:59.107Z,,,0,22.2,,,40.4
2018-02-12T02:02:09.108Z,,,0,22.2,,,
2018-02-12T02:02:19.109Z,,,0,22.2,,,
2018-02-12T02:02:29.107Z,,,0,22.2,,,
2018-02-12T02:02:39.107Z,,,0,22.2,,,
2018-02-12T02:02:49.136Z,,,0,22.2,,,
2018-02-12T02:02:59.107Z,,,0,22.2,,,
2018-02-12T02:03:09.107Z,,,0,22.2,,,
2018-02-12T02:03:19.111Z,,,0,22.2,,,40.3
2018-02-12T02:03:29.108Z,,,0,22.2,,,
2018-02-12T02:03:39.108Z,,,0,22.2,,,
2018-02-12T02:03:49.107Z,,,0,22.2,,,
2018-02-12T02:03:59.108Z,,,0,22.2,,,
2018-02-12T02:04:09.109Z,,,0,22.2,,,
2018-02-12T02:04:19.107Z,,,0,22.1,,,
2018-02-12T02:04:29.107Z,,,0,22.2,,,
2018-02-12T02:04:39.112Z,,,0,22.1,,,40.2
2018-02-12T02:04:49.111Z,,,0,22.1,,,
2018-02-12T02:04:59.108Z,,,0,22.1,,,
2018-02-12T02:05:09.108Z,,,0,22.1,,,
2018-02-12T02:05:19.109Z,,,0,22.1,,,
2018-02-12T02:05:29.108Z,,,0,22.1,,,
2018-02-12T02:05:39.108Z,,,0,22.1,,,
2018-02-12T02:05:49.112Z,,,0,22.1,,,40.1
2018-02-12T02:05:59.108Z,,,0,22.1,,,
2018-02-12T02:06:09.108Z,,,0,22.1,,,
2018-02-12T02:06:19.108Z,,,0,22.1,,,
2018-02-12T02:06:29.108Z,,,0,22.1,,,
2018-02-12T02:06:39.108Z,,,0,22.1,,,
2018-02-12T02:06:49.108Z,,,0,22.1,,,
2018-02-12T02:06:59.108Z,,,0,22.1,,,
2018-02-12T02:07:09.108Z,,,0,22.1,,,
2018-02-12T02:07:19.108Z,,,0,22.1,,,40
2018-02-12T02:07:29.108Z,,,0,22.1,,,
2018-02-12T02:07:39.108Z,,,0,22.1,,,
2018-02-12T02:07:49.108Z,,,0,22.1,,,
2018-02-12T02:07:59.108Z,,,0,22.1,,,
2018-02-12T02:08:09.109Z,,,0,22.1,,,
2018-02-12T02:08:19.108Z,,,0,22,,,
2018-02-12T02:08:29.109Z,,,0,22.1,,,
2018-02-12T02:08:39.108Z,,,0,22,,,40
2018-02-12T02:08:49.108Z,,,0,22,,,39.9
2018-02-12T02:08:59.109Z,,,0,22,,,
2018-02-12T02:09:09.108Z,,,0,22,,,
2018-02-12T02:09:19.108Z,,,0,22,,,
2018-02-12T02:09:29.109Z,,,0,22,,,
2018-02-12T02:09:39.109Z,,,0,22,,,
2018-02-12T02:09:49.108Z,,,0,22,,,
2018-02-12T02:09:59.108Z,,,0,22,,,39.8
2018-02-12T02:10:09.108Z,,,0,22,,,39.9
2018-02-12T02:10:19.108Z,,,0,22,,,
2018-02-12T02:10:29.108Z,,,0,22,,,39.8
2018-02-12T02:10:39.109Z,,,0,22,,,
2018-02-12T02:10:49.109Z,,,0,22,,,
2018-02-12T02:10:59.108Z,,,0,22,,,
2018-02-12T02:11:09.108Z,,,0,22,,,
2018-02-12T02:11:19.108Z,,,0,22,,,
2018-02-12T02:11:29.109Z,,,0,22,,,39.7
2018-02-12T02:11:39.109Z,,,0,22,,,
2018-02-12T02:11:49.109Z,,,0,22,,,
2018-02-12T02:11:59.108Z,,,0,22,,,
2018-02-12T02:12:09.109Z,,,0,21.9,,,
2018-02-12T02:12:19.112Z,,,0,21.9,,,
2018-02-12T02:12:29.109Z,,,0,22,,,
2018-02-12T02:12:39.109Z,,,0,21.9,,,
2018-02-12T02:12:49.111Z,,,0,21.9,,,
2018-02-12T02:12:59.109Z,,,0,21.9,,,39.6
2018-02-12T02:13:09.109Z,,,0,21.9,,,
2018-02-12T02:13:19.109Z,,,0,21.9,,,
2018-02-12T02:13:29.110Z,,,0,21.9,,,
2018-02-12T02:13:39.109Z,,,0,21.9,,,
2018-02-12T02:13:49.284Z,,,0,21.9,,,
2018-02-12T02:13:59.109Z,,,0,21.9,,,
2018-02-12T02:14:09.110Z,,,0,21.9,,,
2018-02-12T02:14:19.109Z,,,0,21.9,,,
2018-02-12T02:14:29.110Z,,,0,21.9,,,39.5
2018-02-12T02:14:39.109Z,,,0,21.9,,,
2018-02-12T02:14:49.111Z,,,0,21.9,,,
2018-02-12T02:14:59.110Z,,,0,21.9,,,
2018-02-12T02:15:09.109Z,,,0,21.9,,,
2018-02-12T02:15:19.109Z,,,0,21.9,,,
2018-02-12T02:15:29.109Z,,,0,21.7,,,
2018-02-12T02:15:39.109Z,,,0,21.7,,,
2018-02-12T02:15:49.109Z,,,0,21.7,,,
2018-02-12T02:15:59.111Z,,,0,21.7,,,39.4
2018-02-12T02:16:09.110Z,,,0,21.7,,,
2018-02-12T02:16:19.109Z,,,0,21.7,,,
2018-02-12T02:16:29.110Z,,,0,21.7,,,
2018-02-12T02:16:39.109Z,,,0,21.7,,,
2018-02-12T02:16:49.109Z,,,0,21.7,,,
2018-02-12T02:16:59.109Z,,,0,21.7,,,
2018-02-12T02:17:09.112Z,,,0,21.7,,,
2018-02-12T02:17:19.109Z,,,0,21.7,,,39.3
2018-02-12T02:17:29.223Z,,,0,21.7,,,
2018-02-12T02:17:39.110Z,,,0,21.7,,,
2018-02-12T02:17:49.110Z,,,0,21.7,,,
2018-02-12T02:17:59.110Z,,,0,21.7,,,
2018-02-12T02:18:09.110Z,,,0,21.7,,,
2018-02-12T02:18:19.110Z,,,0,21.7,,,
2018-02-12T02:18:29.110Z,,,0,21.7,,,
2018-02-12T02:18:39.324Z,,,0,21.7,,,39.2
2018-02-12T02:18:49.110Z,,,0,21.7,,,
2018-02-12T02:18:59.109Z,,,0,21.7,,,
2018-02-12T02:19:09.122Z,,,0,21.7,,,
2018-02-12T02:19:19.114Z,,,0,21.6,,,
2018-02-12T02:19:29.139Z,,,0,21.7,,,
2018-02-12T02:19:39.113Z,,,0,21.6,,,
2018-02-12T02:19:49.113Z,,,0,21.6,,,
2018-02-12T02:19:59.109Z,,,0,21.6,,,
2018-02-12T02:20:09.109Z,,,0,21.6,,,39.1
2018-02-12T02:20:19.111Z,,,0,21.6,,,
2018-02-12T02:20:29.110Z,,,0,21.6,,,
2018-02-12T02:20:39.110Z,,,0,21.6,,,
2018-02-12T02:20:49.110Z,,,0,21.6,,,
2018-02-12T02:20:59.111Z,,,0,21.6,,,
2018-02-12T02:21:09.110Z,,,0,21.6,,,
2018-02-12T02:21:19.110Z,,,0,21.6,,,
2018-02-12T02:21:29.110Z,,,0,21.6,,,
2018-02-12T02:21:39.110Z,,,0,21.6,,,39.1
2018-02-12T02:21:49.130Z,,,0,21.6,,,38.9
2018-02-12T02:21:59.110Z,,,0,21.6,,,
2018-02-12T02:22:09.110Z,,,0,21.6,,,
2018-02-12T02:22:19.111Z,,,0,21.6,,,
2018-02-12T02:22:29.110Z,,,0,21.6,,,
2018-02-12T02:22:39.110Z,,,0,21.6,,,
2018-02-12T02:22:49.110Z,,,0,21.6,,,
2018-02-12T02:22:59.113Z,,,0,21.5,,,
2018-02-12T02:23:09.110Z,,,0,21.6,,,38.8
2018-02-12T02:23:19.111Z,,,0,21.5,,,
2018-02-12T02:23:29.111Z,,,0,21.5,,,
2018-02-12T02:23:39.112Z,,,0,21.5,,,
2018-02-12T02:23:49.110Z,,,0,21.5,,,
2018-02-12T02:23:59.111Z,,,0,21.5,,,
2018-02-12T02:24:09.112Z,,,0,21.5,,,
2018-02-12T02:24:19.111Z,,,0,21.5,,,
2018-02-12T02:24:29.111Z,,,0,21.5,,,
2018-02-12T02:24:39.112Z,,,0,21.5,,,38.7
2018-02-12T02:24:49.111Z,,,0,21.5,,,
2018-02-12T02:24:59.111Z,,,0,21.5,,,
2018-02-12T02:25:09.116Z,,,0,21.5,,,
2018-02-12T02:25:19.111Z,,,0,21.5,,,
2018-02-12T02:25:29.114Z,,,0,21.5,,,
2018-02-12T02:25:39.130Z,,,0,21.5,,,
2018-02-12T02:25:49.112Z,,,0,21.5,,,
2018-02-12T02:26:04.130Z,,,0,21.5,,,
2018-02-12T02:26:09.110Z,,,0,21.5,,,
2018-02-12T02:26:19.111Z,,,0,21.5,,,38.6
2018-02-12T02:26:29.113Z,,,0,21.5,,,
2018-02-12T02:26:39.111Z,,,0,21.5,,,
2018-02-12T02:26:49.111Z,,,0,21.5,,,
2018-02-12T02:26:59.111Z,,,0,21.3,,,
2018-02-12T02:27:09.110Z,,,0,21.3,,,
2018-02-12T02:27:19.112Z,,,0,21.3,,,
2018-02-12T02:27:29.310Z,,,0,21.5,,,
2018-02-12T02:27:39.110Z,,,0,21.3,,,38.5
2018-02-12T02:27:49.111Z,,,0,21.3,,,
2018-02-12T02:27:59.117Z,,,0,21.3,,,
2018-02-12T02:28:09.110Z,,,0,21.3,,,
2018-02-12T02:28:19.112Z,,,0,21.3,,,
2018-02-12T02:28:29.114Z,,,0,21.3,,,
2018-02-12T02:28:39.111Z,,,0,21.3,,,
2018-02-12T02:28:49.122Z,,,0,21.3,,,
2018-02-12T02:28:59.111Z,,,0,21.3,,,
2018-02-12T02:29:09.111Z,,,0,21.3,,,38.4
2018-02-12T02:29:19.111Z,,,0,21.3,,,
2018-02-12T02:29:29.112Z,,,0,21.3,,,
2018-02-12T02:29:39.111Z,,,0,21.3,,,
2018-02-12T02:29:49.110Z,,,0,21.3,,,
2018-02-12T02:29:59.111Z,,,0,21.3,,,
2018-02-12T02:30:09.112Z,,,0,21.3,,,
2018-02-12T02:30:19.114Z,,,0,21.3,,,
2018-02-12T02:30:29.116Z,,,0,21.3,,,38.3
2018-02-12T02:30:39.111Z,,,0,21.2,,,
2018-02-12T02:30:49.111Z,,,0,21.2,,,
2018-02-12T02:30:59.114Z,,,0,21.2,,,
2018-02-12T02:31:09.111Z,,,0,21.2,,,
2018-02-12T02:31:19.111Z,,,0,21.2,,,
2018-02-12T02:31:29.121Z,,,0,21.2,,,
2018-02-12T02:31:39.112Z,,,0,21.2,,,
2018-02-12T02:31:49.113Z,,,0,21.2,,,
2018-02-12T02:31:59.111Z,,,0,21.2,,,
2018-02-12T02:32:09.111Z,,,0,21.2,,,38.2
2018-02-12T02:32:19.111Z,,,0,21.2,,,
2018-02-12T02:32:29.122Z,,,0,21.2,,,
2018-02-12T02:32:39.112Z,,,0,21.2,,,
2018-02-12T02:32:49.114Z,,,0,21.2,,,
2018-02-12T02:32:59.111Z,,,0,21.2,,,
2018-02-12T02:33:09.111Z,,,0,21.2,,,
2018-02-12T02:33:19.116Z,0,5,0,21.2,0,0,38.2
2018-02-12T02:33:29.112Z,,,0,21.2,,,
2018-02-12T02:33:39.113Z,,,0,21.2,,,38.1
2018-02-12T02:33:49.111Z,,,0,21.2,,,
2018-02-12T02:33:59.250Z,,,0,21.2,,,
2018-02-12T02:34:09.112Z,,,0,21.2,,,
2018-02-12T02:34:19.112Z,,,0,21.2,,,
2018-02-12T02:34:29.112Z,,,0,21.2,,,
2018-02-12T02:34:39.112Z,,,0,21.1,,,
2018-02-12T02:34:49.112Z,,,0,21.2,,,
2018-02-12T02:34:59.112Z,,,0,21.1,,,
2018-02-12T02:35:09.112Z,,,0,21.1,,,38
2018-02-12T02:35:19.112Z,,,0,21.1,,,
2018-02-12T02:35:29.112Z,,,0,21.1,,,
2018-02-12T02:35:39.125Z,,,0,21.1,,,
2018-02-12T02:35:49.115Z,,,0,21.1,,,
2018-02-12T02:35:59.115Z,,,0,21.1,,,
2018-02-12T02:36:09.112Z,,,0,21.1,,,
2018-02-12T02:36:19.118Z,,,0,21.1,,,
2018-02-12T02:36:29.112Z,,,0,21.1,,,
2018-02-12T02:36:39.113Z,,,0,21.1,,,38
2018-02-12T02:36:49.112Z,,,0,21.1,,,37.9
2018-02-12T02:36:59.112Z,,,0,21.1,,,
2018-02-12T02:37:09.116Z,,,0,21.1,,,
2018-02-12T02:37:19.112Z,,,0,21.1,,,
2018-02-12T02:37:29.116Z,,,0,21.1,,,
2018-02-12T02:37:39.118Z,,,0,21.1,,,
2018-02-12T02:37:49.112Z,,,0,21.1,,,
2018-02-12T02:37:59.112Z,,,0,21.1,,,
2018-02-12T02:38:09.112Z,,,0,21.1,,,37.8
2018-02-12T02:38:19.112Z,,,0,21.1,,,
2018-02-12T02:38:29.113Z,,,0,21.1,,,
2018-02-12T02:38:39.114Z,,,0,21.1,,,
2018-02-12T02:38:49.113Z,,,0,21.1,,,
2018-02-12T02:38:59.112Z,,,0,21.1,,,
2018-02-12T02:39:09.114Z,,,0,20.9,,,
2018-02-12T02:39:19.112Z,,,0,20.9,,,
2018-02-12T02:39:29.113Z,,,0,21.1,,,
2018-02-12T02:39:39.114Z,,,0,20.9,,,
2018-02-12T02:39:49.113Z,,,0,20.9,,,37.7
2018-02-12T02:39:59.112Z,,,0,20.9,,,
2018-02-12T02:40:09.113Z,,,0,20.9,,,
2018-02-12T02:40:19.113Z,,,0,20.9,,,
2018-02-12T02:40:29.114Z,,,0,20.9,,,
2018-02-12T02:40:39.113Z,,,0,20.9,,,
2018-02-12T02:40:49.113Z,,,0,20.9,,,
2018-02-12T02:40:59.112Z,,,0,20.9,,,
2018-02-12T02:41:09.116Z,,,0,20.9,,,
2018-02-12T02:41:19.117Z,,,0,20.9,,,
2018-02-12T02:41:29.117Z,,,0,20.9,,,37.6
2018-02-12T02:41:39.113Z,,,0,20.9,,,
2018-02-12T02:41:49.114Z,,,0,20.9,,,
2018-02-12T02:41:59.113Z,,,0,20.9,,,
2018-02-12T02:42:09.113Z,,,0,20.9,,,
2018-02-12T02:42:19.113Z,,,0,20.9,,,
2018-02-12T02:42:29.113Z,,,0,20.9,,,
2018-02-12T02:42:39.113Z,,,0,20.9,,,
2018-02-12T02:42:49.116Z,,,0,20.9,,,
2018-02-12T02:42:59.113Z,,,0,20.9,,,37.5
2018-02-12T02:43:09.113Z,,,0,20.9,,,
2018-02-12T02:43:19.113Z,,,0,20.9,,,
2018-02-12T02:43:29.284Z,,,0,20.9,,,
2018-02-12T02:43:39.113Z,,,0,20.8,,,
2018-02-12T02:43:49.113Z,,,0,20.9,,,
2018-02-12T02:43:59.113Z,,,0,20.8,,,
2018-02-12T02:44:09.113Z,,,0,20.8,,,
2018-02-12T02:44:19.114Z,,,0,20.8,,,
