Time,PrimT,PrimTSet,ChActive,HwActive,HwTSet,ActPow,HwTOutlet
2017-11-20T01:20:48.111Z,41.4,,,,0,,31.2
2017-11-20T01:20:58.111Z,41.2,,,,0,,31
2017-11-20T01:21:08.111Z,41.1,,,,0,,31
2017-11-20T01:21:18.111Z,40.9,,,,0,,31
2017-11-20T01:21:28.114Z,40.8,,,,0,,31
2017-11-20T01:21:38.113Z,40.7,,,,0,,31
2017-11-20T01:21:48.112Z,40.6,,,,0,,31
2017-11-20T01:21:58.110Z,40.5,,,,0,,31
2017-11-20T01:22:08.111Z,40.3,,,,0,,31
2017-11-20T01:22:18.120Z,40.2,,,,0,,30.9
2017-11-20T01:22:28.112Z,40.1,,,,0,,30.9
2017-11-20T01:22:38.114Z,39.9,45,1,0,0,0,30.9
2017-11-20T01:22:48.121Z,,,,,0,,30.9
2017-11-20T01:22:58.111Z,39.8,,,,0,,30.9
2017-11-20T01:23:08.296Z,39.7,,,,0,,30.9
2017-11-20T01:23:18.114Z,39.6,,,,0,,30.9
2017-11-20T01:23:28.111Z,39.5,,,,0,,30.9
2017-11-20T01:23:38.111Z,39.4,,,,0,,30.8
2017-11-20T01:23:48.116Z,39.2,,,,0,,30.8
2017-11-20T01:23:58.111Z,39.1,,,,0,,30.8
2017-11-20T01:24:08.111Z,41.4,,1,0,0,42,30.8
2017-11-20T01:24:18.111Z,46,,,,0,30,30.8
2017-11-20T01:24:28.113Z,46.2,,,,0,29,30.8
2017-11-20T01:24:38.111Z,46.7,,,,0,30,30.8
2017-11-20T01:24:48.114Z,47,,,,0,30,30.8
2017-11-20T01:24:58.111Z,47.1,,,,0,29,30.8
2017-11-20T01:25:08.111Z,,,,,0,,30.7
2017-11-20T01:25:18.116Z,47.2,,,,0,30,30.7
2017-11-20T01:25:28.112Z,48,,,,0,30,30.7
2017-11-20T01:25:38.114Z,,,,,0,29,30.7
2017-11-20T01:25:48.111Z,48.4,,,,0,,30.7
2017-11-20T01:25:58.112Z,48.9,,1,0,0,0,30.7
2017-11-20T01:26:08.111Z,44.8,,,,0,,30.7
2017-11-20T01:26:18.111Z,43.8,,,,0,,30.7
2017-11-20T01:26:28.111Z,43.1,,,,0,,30.7
2017-11-20T01:26:38.122Z,43,,,,0,,30.7
2017-11-20T01:26:48.111Z,,,,,0,,30.7
2017-11-20T01:26:58.111Z,43.2,,,,0,,30.6
2017-11-20T01:27:08.111Z,43.5,,,,0,,30.6
2017-11-20T01:27:18.121Z,43.6,,,,0,,30.6
2017-11-20T01:27:28.111Z,,,,,0,,30.6
2017-11-20T01:27:38.127Z,,,,,0,,30.6
2017-11-20T01:27:48.114Z,43.5,,,,0,,30.6
2017-11-20T01:27:58.113Z,43.4,,,,0,,30.6
2017-11-20T01:28:08.112Z,42.9,,,,0,,30.6
2017-11-20T01:28:18.288Z,,,,,0,,30.6
2017-11-20T01:28:28.113Z,42.6,,,,0,,30.6
2017-11-20T01:28:38.116Z,42.3,,,,0,,30.6
2017-11-20T01:28:48.122Z,42.2,,,,0,,30.6
2017-11-20T01:28:58.123Z,42.1,,,,0,,30.6
2017-11-20T01:29:08.116Z,41.9,,,,0,,30.6
2017-11-20T01:29:18.115Z,41.8,,,,0,,30.6
2017-11-20T01:29:28.116Z,41.7,,,,0,,30.6
2017-11-20T01:29:38.126Z,41.6,,,,0,,30.6
2017-11-20T01:29:48.121Z,41.5,,,,0,,30.4
2017-11-20T01:29:58.124Z,41.4,,,,0,,30.6
2017-11-20T01:30:08.112Z,41.2,,,,0,,30.6
2017-11-20T01:30:18.112Z,41.1,43,,,0,,30.4
2017-11-20T01:30:28.112Z,40.9,,,,0,,30.4
2017-11-20T01:30:38.115Z,,,,,0,,30.4
2017-11-20T01:30:48.112Z,40.7,,,,0,,30.4
2017-11-20T01:30:58.112Z,40.6,,,,0,,30.4
2017-11-20T01:31:08.113Z,40.5,,,,0,,30.4
2017-11-20T01:31:18.113Z,40.4,,,,0,,30.4
2017-11-20T01:31:28.117Z,40.2,,,,0,,30.4
2017-11-20T01:31:38.132Z,40.1,,,,0,,30.4
2017-11-20T01:31:48.112Z,39.9,,,,0,,30.4
2017-11-20T01:31:58.114Z,,,,,0,,30.4
2017-11-20T01:32:08.112Z,39.8,,,,0,,30.4
2017-11-20T01:32:18.113Z,39.7,,,,0,,30.4
2017-11-20T01:32:28.112Z,39.6,,,,0,,30.4
2017-11-20T01:32:38.121Z,39.5,,,,0,,30.4
2017-11-20T01:32:48.112Z,39.4,,,,0,,30.3
2017-11-20T01:32:58.123Z,39.3,,,,0,,30.3
2017-11-20T01:33:08.112Z,39.2,,,,0,,30.3
2017-11-20T01:33:18.116Z,38.9,,,,0,,30.3
2017-11-20T01:33:28.230Z,,,,,0,,30.3
2017-11-20T01:33:38.122Z,38.8,,,,0,,30.3
2017-11-20T01:33:48.116Z,38.7,,,,0,,30.3
2017-11-20T01:33:58.116Z,38.6,,,,0,,30.3
2017-11-20T01:34:08.112Z,38.5,,,,0,,30.3
2017-11-20T01:34:18.115Z,38.4,,,,0,,30.3
2017-11-20T01:34:28.112Z,38.3,,,,0,,30.3
2017-11-20T01:34:38.115Z,38.2,,,,0,,30.2
2017-11-20T01:34:48.115Z,38.1,,,,0,,30.2
2017-11-20T01:34:58.113Z,37.9,,,,0,,30.2
2017-11-20T01:35:08.114Z,,,,,0,,30.2
2017-11-20T01:35:18.113Z,37.8,,,,0,,30.2
2017-11-20T01:35:28.113Z,37.7,,,,0,,30.2
2017-11-20T01:35:38.184Z,37.6,,,,0,,30.2
2017-11-20T01:35:48.113Z,,,,,0,,30.2
2017-11-20T01:35:58.112Z,,,,,0,,30.2
2017-11-20T01:36:08.113Z,,,,,0,,30.2
2017-11-20T01:36:18.113Z,37.5,,,,0,,30.2
2017-11-20T01:36:28.123Z,,,,,0,,30.1
2017-11-20T01:36:38.113Z,,,,,0,,30.1
2017-11-20T01:36:48.160Z,,,,,0,,30.1
2017-11-20T01:36:58.113Z,,,,,0,,30.1
2017-11-20T01:37:08.280Z,,,,,0,,30.1
2017-11-20T01:37:18.112Z,37.4,,,,0,,30.1
2017-11-20T01:37:28.123Z,,,,,0,,30.1
2017-11-20T01:37:38.113Z,,,,,0,,30
2017-11-20T01:37:48.114Z,,,,,0,,30
2017-11-20T01:37:58.331Z,37.2,,,,0,,30
2017-11-20T01:38:08.117Z,36.8,,1,0,0,,30
2017-11-20T01:38:18.139Z,42.3,,,,0,36,30
2017-11-20T01:38:28.129Z,44,,,,0,30,30
2017-11-20T01:38:38.113Z,44.7,,,,0,29,30
2017-11-20T01:38:48.115Z,45.1,,,,0,30,30
2017-11-20T01:38:58.115Z,45.5,,,,0,,30
2017-11-20T01:39:08.114Z,,,,,0,,30
2017-11-20T01:39:18.113Z,45.6,,,,0,,30
2017-11-20T01:39:28.115Z,46,,,,0,,30
2017-11-20T01:39:38.117Z,46.3,,,,0,,29.8
2017-11-20T01:39:48.114Z,47,,,,0,29,29.8
2017-11-20T01:39:58.116Z,43.7,,1,0,0,0,29.8
2017-11-20T01:40:08.114Z,41.8,,,,0,,29.8
2017-11-20T01:40:18.113Z,40.5,,,,0,,29.8
2017-11-20T01:40:28.113Z,40.4,,,,0,,29.8
2017-11-20T01:40:38.113Z,40.3,,,,0,,29.8
2017-11-20T01:40:48.114Z,40.5,,,,0,,29.8
2017-11-20T01:40:58.113Z,41,,,,0,,29.8
2017-11-20T01:41:08.113Z,41.2,,,,0,,29.8
2017-11-20T01:41:18.113Z,41.4,,,,0,,29.8
2017-11-20T01:41:28.114Z,,,,,0,,29.8
2017-11-20T01:41:38.113Z,,,,,0,,29.8
2017-11-20T01:41:48.125Z,41.3,,,,0,,29.8
2017-11-20T01:41:58.118Z,41.2,,,,0,,29.8
2017-11-20T01:42:08.114Z,40.9,,,,0,,29.7
2017-11-20T01:42:18.114Z,40.6,,,,0,,29.7
2017-11-20T01:42:28.114Z,40.4,,,,0,,29.7
2017-11-20T01:42:38.114Z,40.2,,,,0,,29.7
2017-11-20T01:42:48.113Z,40,,,,0,,29.7
2017-11-20T01:42:58.114Z,39.9,,,,0,,29.7
2017-11-20T01:43:08.114Z,,,,,0,,29.7
2017-11-20T01:43:18.119Z,39.8,,,,0,,29.7
2017-11-20T01:43:28.114Z,39.7,,,,0,,29.7
2017-11-20T01:43:38.114Z,,,,,0,,29.7
2017-11-20T01:43:48.115Z,39.6,,,,0,,29.7
2017-11-20T01:43:58.118Z,39.4,,,,0,,29.7
2017-11-20T01:44:08.144Z,,,,,0,,29.7
2017-11-20T01:44:18.123Z,,,,,0,,29.7
2017-11-20T01:44:28.115Z,,,,,0,,29.7
2017-11-20T01:44:38.114Z,39.3,,,,0,,29.7
2017-11-20T01:44:48.115Z,,,,,0,,29.7
2017-11-20T01:44:58.114Z,,,,,0,,29.7
2017-11-20T01:45:08.114Z,,,,,0,,29.7
2017-11-20T01:45:18.116Z,,,,,0,,29.6
2017-11-20T01:45:28.114Z,39.2,,,,0,,29.6
2017-11-20T01:45:38.114Z,,,,,0,,29.6
2017-11-20T01:45:48.114Z,,,,,0,,29.6
2017-11-20T01:45:58.114Z,,,,,0,,29.6
2017-11-20T01:46:08.114Z,,,,,0,,29.6
2017-11-20T01:46:18.116Z,,,,,0,,29.6
2017-11-20T01:46:28.120Z,,,,,0,,29.6
2017-11-20T01:46:38.126Z,,,,,0,,29.6
2017-11-20T01:46:48.114Z,39.1,,,,0,,29.6
2017-11-20T01:46:58.114Z,,,,,0,,29.6
2017-11-20T01:47:08.114Z,,,,,0,,29.6
2017-11-20T01:47:18.116Z,,,,,0,,29.6
2017-11-20T01:47:28.117Z,,,,,0,,29.6
2017-11-20T01:47:38.114Z,,,,,0,,29.6
2017-11-20T01:47:48.115Z,,,,,0,,29.5
2017-11-20T01:47:58.114Z,,,,,0,,29.5
2017-11-20T01:48:08.114Z,,,,,0,,29.5
2017-11-20T01:48:18.125Z,,,,,0,,29.5
2017-11-20T01:48:33.141Z,,,,,0,,29.5
2017-11-20T01:48:38.115Z,39.1,,,,0,,29.5
2017-11-20T01:48:48.117Z,38.9,,,,0,,29.5
2017-11-20T01:48:58.116Z,38.8,,,,0,,29.5
2017-11-20T01:49:08.117Z,38.6,,,,0,,29.5
2017-11-20T01:49:18.119Z,38.3,,,,0,,29.5
2017-11-20T01:49:28.120Z,37.9,,,,0,,29.5
2017-11-20T01:49:38.116Z,37.5,,,,0,,29.5
2017-11-20T01:49:48.118Z,37.2,,,,0,,29.3
2017-11-20T01:49:58.115Z,37.1,,,,0,,29.5
2017-11-20T01:50:08.118Z,41.1,,1,0,0,40,29.3
2017-11-20T01:50:18.118Z,45,,,,0,29,29.3
2017-11-20T01:50:28.115Z,45.4,,,,0,30,29.3
2017-11-20T01:50:38.114Z,46,,,,0,29,29.3
2017-11-20T01:50:48.122Z,46.1,,,,0,30,29.3
2017-11-20T01:50:58.115Z,46.2,,,,0,,29.3
2017-11-20T01:51:08.129Z,46,,,,0,,29.3
2017-11-20T01:51:18.115Z,46.3,,,,0,,29.3
2017-11-20T01:51:28.119Z,46.4,,,,0,29,29.3
2017-11-20T01:51:38.115Z,46.8,,,,0,,29.3
2017-11-20T01:51:48.115Z,46.9,,1,0,0,0,29.3
2017-11-20T01:51:58.120Z,42.8,,,,0,,29.3
2017-11-20T01:52:08.120Z,40.9,,,,0,,29.3
2017-11-20T01:52:18.118Z,40.6,,,,0,,29.3
2017-11-20T01:52:28.115Z,40.5,,,,0,,29.3
2017-11-20T01:52:38.121Z,40.7,,,,,,
2017-11-20T01:52:48.124Z,41.1,,,,0,,29.3
2017-11-20T01:52:58.115Z,41.4,,,,0,,29.3
2017-11-20T01:53:08.116Z,41.6,,,,0,,29.3
2017-11-20T01:53:18.117Z,41.7,,,,0,,29.2
2017-11-20T01:53:28.115Z,41.6,,,,0,,29.2
2017-11-20T01:53:38.116Z,41.5,,,,0,,29.2
2017-11-20T01:53:48.115Z,41.4,,,,0,,29.3
2017-11-20T01:53:58.121Z,40.9,,,,0,,29.2
2017-11-20T01:54:08.124Z,40.8,,,,0,,29.3
2017-11-20T01:54:18.125Z,40.5,,,,0,,29.2
2017-11-20T01:54:28.118Z,40.3,,,,0,,29.2
2017-11-20T01:54:38.117Z,40.2,,,,0,,29.2
2017-11-20T01:54:48.119Z,40.1,,,,0,,29.2
2017-11-20T01:54:58.259Z,39.9,,,,0,,29.2
2017-11-20T01:55:08.116Z,,,,,0,,29.2
2017-11-20T01:55:18.119Z,39.8,,,,0,,29.2
2017-11-20T01:55:28.120Z,39.7,,,,0,,29.2
2017-11-20T01:55:38.125Z,39.6,,,,0,,29.2
2017-11-20T01:55:48.130Z,39.5,,,,0,,29.2
2017-11-20T01:55:58.143Z,39.3,,,,0,,29.2
2017-11-20T01:56:08.130Z,39.2,,,,0,,29.2
2017-11-20T01:56:18.120Z,38.9,,,,0,,29.2
2017-11-20T01:56:28.122Z,38.8,,,,0,,29.2
2017-11-20T01:56:38.153Z,38.7,,,,0,,29.2
2017-11-20T01:56:48.121Z,38.6,,,,0,,29.2
2017-11-20T01:56:58.134Z,38.5,,,,0,,29.2
2017-11-20T01:57:08.122Z,38.4,,,,0,,29.2
2017-11-20T01:57:18.123Z,38.3,,,,0,,29.2
2017-11-20T01:57:28.132Z,38.2,,,,0,,29.2
2017-11-20T01:57:38.120Z,38,,,,0,,29.2
2017-11-20T01:57:48.123Z,37.9,,,,0,,29.2
2017-11-20T01:57:58.124Z,37.8,,,,0,,29.2
2017-11-20T01:58:08.116Z,37.7,,,,0,,29.2
2017-11-20T01:58:18.141Z,37.6,,,,0,,29.2
2017-11-20T01:58:28.118Z,37.5,,,,0,,29.2
2017-11-20T01:58:38.125Z,37.4,,,,0,,29.2
2017-11-20T01:58:48.121Z,37.3,,,,0,,29.2
2017-11-20T01:58:58.121Z,37.2,,,,0,,29.2
2017-11-20T01:59:08.132Z,37.1,,,,0,,29.2
2017-11-20T01:59:18.127Z,38,,1,0,0,44,29.2
2017-11-20T01:59:28.129Z,44.1,,,,0,30,29.2
2017-11-20T01:59:38.117Z,44.4,,,,0,29,29.1
2017-11-20T01:59:48.123Z,45,,,,0,,29.1
2017-11-20T01:59:58.119Z,45.3,,,,0,30,29.1
2017-11-20T02:00:08.119Z,45.5,,,,0,29,29.1
2017-11-20T02:00:18.119Z,45.6,,,,0,,29.1
2017-11-20T02:00:28.148Z,,,,,0,30,29.1
2017-11-20T02:00:38.124Z,46,,,,0,29,29.1
2017-11-20T02:00:48.119Z,46.3,,,,0,30,29.1
2017-11-20T02:00:58.118Z,46.6,,,,0,,29.1
2017-11-20T02:01:08.121Z,44.7,,1,0,0,0,29.1
2017-11-20T02:01:18.125Z,42.8,,,,0,,29.1
2017-11-20T02:01:28.135Z,41.7,,,,0,,29.1
2017-11-20T02:01:38.118Z,40.9,,,,0,,29.1
2017-11-20T02:01:48.281Z,40.8,,,,0,,29.1
2017-11-20T02:01:58.118Z,41,,,,0,,29.1
2017-11-20T02:02:08.118Z,41.3,,,,0,,29.1
2017-11-20T02:02:18.117Z,41.6,,,,0,,29.1
2017-11-20T02:02:28.120Z,41.7,,,,0,,29.1
2017-11-20T02:02:38.117Z,,,,,0,,29.1
2017-11-20T02:02:48.117Z,,,,,0,,29.1
2017-11-20T02:02:58.118Z,41.6,,,,0,,29.1
2017-11-20T02:03:08.121Z,41.4,,,,0,,29.1
2017-11-20T02:03:18.120Z,40.9,,,,0,,29.1
2017-11-20T02:03:28.121Z,40.8,,,,0,,29.1
2017-11-20T02:03:38.117Z,40.6,,,,0,,29.1
2017-11-20T02:03:48.120Z,40.4,,,,0,,29.1
2017-11-20T02:03:58.124Z,40.3,,,,0,,29.1
2017-11-20T02:04:08.117Z,40.2,,,,0,,29.1
2017-11-20T02:04:18.117Z,40.1,,,,0,,29.1
2017-11-20T02:04:28.127Z,40,,,,0,,29.1
2017-11-20T02:04:38.118Z,39.9,,,,0,,29.1
2017-11-20T02:04:48.117Z,39.8,,,,0,,29.1
2017-11-20T02:04:58.333Z,39.7,,,,0,,29.1
2017-11-20T02:05:08.118Z,39.6,,,,0,,29.1
2017-11-20T02:05:18.117Z,39.5,,,,0,,29.1
2017-11-20T02:05:28.118Z,39.3,,,,0,,29.1
2017-11-20T02:05:38.119Z,39.2,,,,0,,29.1
2017-11-20T02:05:48.120Z,38.9,,,,0,,29.1
2017-11-20T02:05:58.118Z,,,,,0,,29.1
2017-11-20T02:06:08.120Z,38.8,,,,0,,29.1
2017-11-20T02:06:18.120Z,38.7,,,,0,,29.1
2017-11-20T02:06:28.118Z,38.6,,,,0,,29.1
2017-11-20T02:06:38.118Z,38.5,,,,0,,29.1
2017-11-20T02:06:48.118Z,38.4,,,,0,,29.1
2017-11-20T02:06:58.117Z,38.3,,,,0,,29.1
2017-11-20T02:07:08.118Z,38.2,,,,0,,29.1
2017-11-20T02:07:18.119Z,38.1,,,,0,,29.1
2017-11-20T02:07:28.118Z,37.9,,,,0,,29.1
2017-11-20T02:07:38.118Z,,,,,0,,29.1
2017-11-20T02:07:48.120Z,37.8,,,,0,,29.1
2017-11-20T02:07:58.118Z,37.7,,,,0,,29.1
2017-11-20T02:08:08.118Z,37.6,,,,0,,29.1
2017-11-20T02:08:18.123Z,37.5,,,,0,,29.1
2017-11-20T02:08:28.120Z,37.4,,,,0,,29.1
2017-11-20T02:08:38.118Z,37.3,,,,0,,29.1
2017-11-20T02:08:48.121Z,37.2,,,,0,,29.1
2017-11-20T02:08:58.118Z,37.1,,,,0,,29.1
2017-11-20T02:09:08.124Z,40.2,,1,0,0,41,29.1
2017-11-20T02:09:18.121Z,44,,,,0,31,29.1
2017-11-20T02:09:28.119Z,45,,,,0,30,29.1
2017-11-20T02:09:38.118Z,45.1,,,,0,,29.1
2017-11-20T02:09:48.121Z,45.4,,,,0,29,29
2017-11-20T02:09:58.119Z,45.6,,,,0,30,29.1
2017-11-20T02:10:08.118Z,,,,,0,,29.1
2017-11-20T02:10:18.123Z,45.7,,,,0,29,29.1
2017-11-20T02:10:28.118Z,46,,,,0,30,29
2017-11-20T02:10:38.119Z,46.4,,,,0,29,29.1
2017-11-20T02:10:48.119Z,46.8,,1,0,0,0,29
2017-11-20T02:10:58.137Z,42.8,,,,0,,29.1
2017-11-20T02:11:08.120Z,41.9,,,,0,,29.1
2017-11-20T02:11:18.118Z,40.8,,,,0,,29.1
2017-11-20T02:11:28.128Z,40.7,,,,0,,29.1
2017-11-20T02:11:38.124Z,,,,,0,,29.1
2017-11-20T02:11:48.119Z,41,,,,0,,29
2017-11-20T02:11:58.118Z,41.3,,,,0,,29.1
2017-11-20T02:12:08.119Z,41.6,,,,0,,29.1
2017-11-20T02:12:18.119Z,,,,,0,,29.1
2017-11-20T02:12:28.124Z,,,,,0,,29
2017-11-20T02:12:38.118Z,41.5,,,,0,,29.1
2017-11-20T02:12:48.119Z,41.4,,,,0,,29.1
2017-11-20T02:12:58.119Z,40.9,,,,0,,29.1
2017-11-20T02:13:08.121Z,40.8,,,,0,,29.1
2017-11-20T02:13:18.118Z,40.6,,,,0,,29.1
2017-11-20T02:13:28.123Z,40.4,,,,0,,29
2017-11-20T02:13:38.119Z,40.2,,,,0,,29.1
2017-11-20T02:13:48.119Z,40.1,,,,0,,29.1
2017-11-20T02:13:58.124Z,40,,,,0,,29.1
2017-11-20T02:14:08.124Z,39.9,,,,0,,29.1
2017-11-20T02:14:18.121Z,,,,,0,,29.1
2017-11-20T02:14:28.119Z,39.7,,,,0,,29.1
2017-11-20T02:14:38.124Z,39.6,,,,0,,29.1
2017-11-20T02:14:48.121Z,39.5,,,,0,,29.1
2017-11-20T02:14:58.121Z,39.4,,,,0,,29.1
2017-11-20T02:15:08.120Z,39.2,,,,0,,29.1
2017-11-20T02:15:18.119Z,38.9,,,,0,,29.1
2017-11-20T02:15:28.122Z,,,,,0,,29.1
2017-11-20T02:15:38.127Z,38.7,,,,0,,29.1
2017-11-20T02:15:48.122Z,38.6,,,,0,,29.1
2017-11-20T02:15:58.119Z,38.5,,,,0,,29.1
2017-11-20T02:16:08.119Z,38.4,,,,0,,29.1
2017-11-20T02:16:18.120Z,38.3,,,,0,,29.1
2017-11-20T02:16:28.122Z,38.2,,,,0,,29
2017-11-20T02:16:38.127Z,38.1,,,,0,,29
2017-11-20T02:16:48.119Z,37.9,,,,0,,29.1
2017-11-20T02:16:58.122Z,37.8,,,,0,,29
2017-11-20T02:17:08.120Z,37.7,,,,0,,29
2017-11-20T02:17:18.119Z,37.6,,,,0,,29
2017-11-20T02:17:28.119Z,37.5,,,,0,,29
2017-11-20T02:17:38.119Z,37.4,,,,0,,29
2017-11-20T02:17:48.123Z,37.3,,,,0,,29
2017-11-20T02:17:58.119Z,37.2,,,,0,,29
2017-11-20T02:18:08.119Z,36.9,,,,0,,29
2017-11-20T02:18:18.120Z,41.4,,1,0,0,39,29
2017-11-20T02:18:28.125Z,44.1,,,,0,30,29
2017-11-20T02:18:38.120Z,45,,,,0,29,29
2017-11-20T02:18:48.120Z,45.1,,,,0,,29
2017-11-20T02:18:58.119Z,42.6,5,0,0,0,0,29
2017-11-20T02:19:08.124Z,39.9,,,,0,,29
2017-11-20T02:19:18.124Z,40.1,43,1,0,0,43,29
2017-11-20T02:19:28.132Z,46.1,,,,0,31,29
2017-11-20T02:19:38.120Z,44.3,,1,0,0,0,29
2017-11-20T02:19:48.119Z,40.8,,,,0,,29
2017-11-20T02:19:58.124Z,39.9,,,,0,,29
2017-11-20T02:20:08.121Z,38.7,,,,0,,29
2017-11-20T02:20:18.124Z,38.3,5,0,0,0,,29
2017-11-20T02:20:28.133Z,40.3,43,1,0,0,43,29
2017-11-20T02:20:38.131Z,47.6,,,,0,30,29
2017-11-20T02:20:48.120Z,44.3,,1,0,0,0,29
2017-11-20T02:20:58.129Z,41.9,,,,0,,29
2017-11-20T02:21:08.123Z,40.3,,,,0,,29
2017-11-20T02:21:18.121Z,39.9,5,0,0,0,,29
2017-11-20T02:21:28.120Z,39.6,,,,0,,29
2017-11-20T02:21:38.121Z,39.4,,,,0,,29
2017-11-20T02:21:48.128Z,39.3,,,,0,,29
2017-11-20T02:21:58.120Z,39.4,,,,0,,29
2017-11-20T02:22:08.128Z,39.3,,,,0,,29
2017-11-20T02:22:18.121Z,39.2,,,,0,,29
2017-11-20T02:22:28.122Z,40.3,43,1,0,0,44,29
2017-11-20T02:22:38.121Z,43.8,5,0,0,,0,
2017-11-20T02:22:48.121Z,40.8,,,,0,,29
2017-11-20T02:22:58.120Z,41,43,1,0,0,44,29
2017-11-20T02:23:08.120Z,48.3,,1,0,0,0,29
2017-11-20T02:23:18.120Z,43.7,5,0,0,0,,29
2017-11-20T02:23:28.121Z,40.8,,,,0,,29
2017-11-20T02:23:38.120Z,39.5,,,,0,,29
2017-11-20T02:23:48.128Z,38.9,,,,0,,29
2017-11-20T02:23:58.120Z,40.6,43,1,0,0,43,29
2017-11-20T02:24:08.120Z,47.3,,,,0,29,29
2017-11-20T02:24:18.121Z,43.6,5,0,0,0,0,29
2017-11-20T02:24:28.122Z,41.9,,,,0,,29
2017-11-20T02:24:38.121Z,39.9,,,,0,,29
2017-11-20T02:24:48.122Z,40.1,43,1,0,0,44,29
2017-11-20T02:24:58.120Z,43.7,5,0,0,0,0,29
2017-11-20T02:25:08.121Z,40.9,,,,0,,29
2017-11-20T02:25:18.120Z,40.4,,,,0,,29
2017-11-20T02:25:28.137Z,41,43,1,0,0,44,29
2017-11-20T02:25:38.121Z,43.8,5,0,0,0,0,29
2017-11-20T02:25:48.126Z,41.9,,,,0,,29
2017-11-20T02:25:58.121Z,40.6,,,,0,,29
2017-11-20T02:26:08.121Z,39.9,,,,0,,29
2017-11-20T02:26:18.121Z,39.6,,,,0,,29
2017-11-20T02:26:28.121Z,39.5,,,,0,,29
2017-11-20T02:26:38.121Z,39.4,,,,0,,29
2017-11-20T02:26:48.121Z,39.3,,,,0,,29
2017-11-20T02:26:58.124Z,39.4,,,,0,,29
2017-11-20T02:27:08.124Z,39.3,,,,0,,29
2017-11-20T02:27:18.123Z,41.1,43,1,0,0,42,29
2017-11-20T02:27:28.123Z,47.4,,,,0,31,29
2017-11-20T02:27:38.123Z,43.6,5,0,0,0,0,29
2017-11-20T02:27:48.121Z,40.9,,,,0,,29
2017-11-20T02:27:58.121Z,39.7,,,,0,,29
2017-11-20T02:28:08.123Z,38.9,,,,0,,29
2017-11-20T02:28:18.121Z,38.7,,,,0,,29
2017-11-20T02:28:28.121Z,38.4,,,,0,,29
2017-11-20T02:28:38.125Z,40.3,43,1,0,0,43,29
2017-11-20T02:28:48.123Z,43.6,5,0,0,0,0,29
2017-11-20T02:28:58.126Z,40.8,,,,0,,29
2017-11-20T02:29:08.121Z,39.9,,,,0,,29
2017-11-20T02:29:18.121Z,38.9,,,,0,,29
2017-11-20T02:29:28.121Z,38.7,,,,0,,29
2017-11-20T02:29:38.123Z,38.5,,,,0,,29
2017-11-20T02:29:48.121Z,38.4,,,,0,,29
2017-11-20T02:29:58.121Z,,,,,0,,29
2017-11-20T02:30:08.121Z,38.3,,,,0,,29
2017-11-20T02:30:18.121Z,38.2,,,,0,,29
2017-11-20T02:30:28.121Z,38,,,,0,,29
2017-11-20T02:30:38.126Z,37.9,,,,0,,29
2017-11-20T02:30:48.122Z,,,,,0,,29
2017-11-20T02:30:58.121Z,37.8,,,,0,,29
2017-11-20T02:31:08.123Z,37.7,,,,0,,29
2017-11-20T02:31:18.122Z,37.5,,,,0,,29
2017-11-20T02:31:28.280Z,37.4,,,,0,,29
2017-11-20T02:31:38.125Z,37.2,,,,0,,29
2017-11-20T02:31:48.122Z,36.9,,,,0,,29
2017-11-20T02:31:58.121Z,,,,,0,,29
2017-11-20T02:32:08.127Z,,,,,0,,29
2017-11-20T02:32:18.124Z,,,,,0,,29
2017-11-20T02:32:28.124Z,36.8,,,,0,,29
2017-11-20T02:32:38.121Z,,,,,0,,29
2017-11-20T02:32:48.127Z,,,,,0,,29
2017-11-20T02:32:58.123Z,,,,,0,,28.9
2017-11-20T02:33:08.121Z,,,,,0,,29
2017-11-20T02:33:18.122Z,36.7,,,,0,,29
2017-11-20T02:33:28.121Z,,,,,0,,29
2017-11-20T02:33:38.121Z,,,,,0,,28.9
2017-11-20T02:33:48.121Z,,,,,0,,28.9
2017-11-20T02:33:58.121Z,,,,,0,,28.9
2017-11-20T02:34:08.122Z,,,,,0,,28.9
2017-11-20T02:34:18.128Z,,,,,0,,28.9
2017-11-20T02:34:28.128Z,36.6,,,,0,,28.9
2017-11-20T02:34:38.122Z,,,,,0,,28.9
2017-11-20T02:34:48.122Z,,,,,0,,28.9
2017-11-20T02:34:58.127Z,,,,,0,,28.9
2017-11-20T02:35:08.122Z,,,,,0,,28.9
2017-11-20T02:35:18.126Z,,,,,0,,28.9
2017-11-20T02:35:28.123Z,,,,,0,,28.9
2017-11-20T02:35:38.122Z,,,,,0,,28.9
2017-11-20T02:35:48.127Z,,,,,0,,28.9
2017-11-20T02:35:58.122Z,,,,,0,,28.9
2017-11-20T02:36:08.122Z,,,,,0,,28.9
2017-11-20T02:36:18.125Z,,,,,0,,28.9
2017-11-20T02:36:28.122Z,,,,,0,,28.7
2017-11-20T02:36:38.123Z,,,,,0,,28.7
2017-11-20T02:36:48.123Z,,,,,0,,28.7
2017-11-20T02:36:58.125Z,,,,,0,,28.7
2017-11-20T02:37:08.123Z,,,,,0,,28.7
2017-11-20T02:37:18.127Z,,,,,0,,28.7
2017-11-20T02:37:28.127Z,,,,,0,,28.7
2017-11-20T02:37:38.122Z,,,,,0,,28.7
2017-11-20T02:37:48.122Z,,,,,0,,28.7
2017-11-20T02:37:58.122Z,,,,,0,,28.7
