Time,ChActive,HwTSet,HwActive,HwTOutlet,PrimTSet,PrimT,ActPow
2017-12-15T01:47:53.701Z,,0,,23.6,,39.6,
2017-12-15T01:47:58.681Z,,0,,23.6,,,
2017-12-15T01:48:08.680Z,,0,,23.6,,,
2017-12-15T01:48:18.681Z,,0,,23.6,,,
2017-12-15T01:48:28.680Z,,0,,23.6,,,
2017-12-15T01:48:38.681Z,,0,,23.4,,,
2017-12-15T01:48:48.692Z,,0,,23.4,,,
2017-12-15T01:48:58.681Z,,0,,23.4,,,
2017-12-15T01:49:08.684Z,,0,,23.4,,,
2017-12-15T01:49:18.684Z,,0,,23.4,,,
2017-12-15T01:49:28.685Z,,0,,23.4,,39.5,
2017-12-15T01:49:38.686Z,,0,,23.4,,,
2017-12-15T01:49:48.948Z,,0,,23.4,,,
2017-12-15T01:49:58.681Z,,0,,23.3,,,
2017-12-15T01:50:08.707Z,,0,,23.3,,,
2017-12-15T01:50:18.683Z,,0,,23.3,,,
2017-12-15T01:50:28.683Z,,0,,23.3,,,
2017-12-15T01:50:38.681Z,,0,,23.3,,39.4,
2017-12-15T01:50:48.686Z,,0,,23.3,,,
2017-12-15T01:50:58.681Z,,0,,23.3,,,
2017-12-15T01:51:08.685Z,,0,,23.2,,,
2017-12-15T01:51:18.682Z,,0,,23.3,,,
2017-12-15T01:51:28.681Z,,0,,23.2,,,
2017-12-15T01:51:43.775Z,,0,,23.2,,,
2017-12-15T01:51:48.681Z,,0,,23.2,,,
2017-12-15T01:51:58.681Z,,0,,23.2,,,
2017-12-15T01:52:08.681Z,,0,,23.2,,,
2017-12-15T01:52:18.681Z,,0,,23.2,,39.3,
2017-12-15T01:52:28.682Z,,0,,23.2,,,
2017-12-15T01:52:38.684Z,,0,,23.2,,,
2017-12-15T01:52:58.681Z,,0,,23.1,,,
2017-12-15T01:53:08.681Z,,0,,23.1,,,
2017-12-15T01:53:18.681Z,,0,,23.1,,,
2017-12-15T01:53:28.682Z,,0,,23.1,,,
2017-12-15T01:53:38.684Z,,0,,23.1,,39.2,
2017-12-15T01:53:48.682Z,,0,,23.1,,,
2017-12-15T01:53:58.682Z,,0,,23.1,,,
2017-12-15T01:54:08.682Z,,0,,23.1,,,
2017-12-15T01:54:18.682Z,,0,,23,,,
2017-12-15T01:54:28.681Z,,0,,23,,,
2017-12-15T01:54:38.683Z,,0,,23,,,
2017-12-15T01:54:48.682Z,,0,,23,,,
2017-12-15T01:54:58.836Z,,0,,23,,,
2017-12-15T01:55:08.682Z,,0,,23,,39.1,
2017-12-15T01:55:18.681Z,,0,,23,,,
2017-12-15T01:55:28.682Z,,0,,23,,,
2017-12-15T01:55:38.682Z,,0,,23,,,
2017-12-15T01:55:48.682Z,,0,,22.8,,,
2017-12-15T01:55:58.683Z,,0,,22.8,,,
2017-12-15T01:56:08.686Z,,0,,22.8,,,
2017-12-15T01:56:18.684Z,,0,,22.8,,,
2017-12-15T01:56:28.682Z,,,,,,38.9,
2017-12-15T01:56:38.682Z,,0,,22.8,,,
2017-12-15T01:56:48.682Z,,0,,22.8,,,
2017-12-15T01:56:58.696Z,,0,,22.8,,,
2017-12-15T01:57:08.684Z,,0,,22.8,,,
2017-12-15T01:57:18.682Z,,0,,22.8,,,
2017-12-15T01:57:28.682Z,,0,,22.7,,,
2017-12-15T01:57:38.685Z,,0,,22.7,,,
2017-12-15T01:57:48.682Z,,0,,22.7,,38.8,
2017-12-15T01:57:58.682Z,,0,,22.7,,,
2017-12-15T01:58:08.682Z,,0,,22.7,,,
2017-12-15T01:58:18.682Z,,0,,22.7,,,
2017-12-15T01:58:28.682Z,,0,,22.7,,,
2017-12-15T01:58:38.682Z,,0,,22.7,,,
2017-12-15T01:58:48.682Z,,0,,22.7,,,
2017-12-15T01:58:58.683Z,,0,,22.7,,,
2017-12-15T01:59:08.682Z,,0,,22.7,,,
2017-12-15T01:59:18.682Z,,0,,22.6,,,
2017-12-15T01:59:28.682Z,,0,,22.7,,38.7,
2017-12-15T01:59:38.682Z,,0,,22.6,,,
2017-12-15T01:59:58.683Z,,0,,22.6,,,
2017-12-15T02:00:08.682Z,,0,,22.6,,,
2017-12-15T02:00:28.683Z,,0,,22.6,,,
2017-12-15T02:00:38.682Z,,0,,22.6,,,
2017-12-15T02:00:48.683Z,,0,,22.6,,,
2017-12-15T02:00:58.687Z,,,,,,38.6,
2017-12-15T02:01:08.684Z,,0,,22.6,,,
2017-12-15T02:01:18.685Z,,0,,22.6,,,
2017-12-15T02:01:28.683Z,0,0,0,22.6,5,38.6,0
2017-12-15T02:01:38.683Z,,0,,22.5,,,
2017-12-15T02:01:48.683Z,,0,,22.5,,,
2017-12-15T02:01:58.683Z,,0,,22.5,,,
2017-12-15T02:02:08.683Z,,0,,22.5,,,
2017-12-15T02:02:18.683Z,,0,,22.5,,,
2017-12-15T02:02:28.685Z,,0,,22.5,,38.5,
2017-12-15T02:02:38.683Z,,0,,22.5,,,
2017-12-15T02:02:48.683Z,,0,,22.5,,,
2017-12-15T02:03:08.683Z,,0,,22.5,,,
2017-12-15T02:03:28.686Z,,0,,22.5,,,
2017-12-15T02:03:38.683Z,,0,,22.4,,,
2017-12-15T02:03:48.683Z,,0,,22.4,,,
2017-12-15T02:03:58.683Z,,0,,22.4,,38.4,
2017-12-15T02:04:08.683Z,,0,,22.4,,,
2017-12-15T02:04:18.684Z,,0,,22.4,,,
2017-12-15T02:04:38.683Z,,0,,22.4,,,
2017-12-15T02:05:15.044Z,,0,,22.4,,,
2017-12-15T02:05:15.089Z,,0,,22.4,,,
2017-12-15T02:05:18.683Z,,0,,22.4,,,
2017-12-15T02:05:28.684Z,,0,,22.2,,38.3,
2017-12-15T02:05:38.718Z,,0,,22.2,,,
2017-12-15T02:05:48.684Z,,0,,22.2,,,
2017-12-15T02:06:08.684Z,,0,,22.2,,,
2017-12-15T02:06:28.683Z,,0,,22.2,,,
2017-12-15T02:06:38.687Z,,0,,22.2,,,
2017-12-15T02:06:58.684Z,,0,,22.2,,38.2,
2017-12-15T02:07:08.685Z,,0,,22.2,,,
2017-12-15T02:07:28.684Z,,0,,22.2,,,
2017-12-15T02:07:38.685Z,,0,,22.2,,,
2017-12-15T02:07:48.684Z,,0,,22.1,,,
2017-12-15T02:08:08.683Z,,0,,22.1,,,
2017-12-15T02:08:18.683Z,,0,,22.1,,,
2017-12-15T02:08:28.684Z,,,,,,38.1,
2017-12-15T02:08:38.684Z,,0,,22.1,,,
2017-12-15T02:08:48.685Z,,0,,22.1,,,
2017-12-15T02:09:08.684Z,,0,,22.1,,,
2017-12-15T02:09:18.684Z,,0,,22.1,,,
2017-12-15T02:09:38.686Z,,0,,22.1,,,
2017-12-15T02:09:58.683Z,,0,,22.1,,38,
2017-12-15T02:10:08.683Z,,0,,22.1,,,
2017-12-15T02:10:28.685Z,,0,,22,,,
2017-12-15T02:10:38.683Z,,0,,22,,,
2017-12-15T02:10:48.684Z,,0,,22,,,
2017-12-15T02:10:58.685Z,,0,,22,,,
2017-12-15T02:11:18.686Z,,0,,22,,38,
2017-12-15T02:11:28.685Z,,0,,22,,37.9,
2017-12-15T02:11:38.684Z,,0,,22,,,
2017-12-15T02:11:48.684Z,,0,,22,,,
2017-12-15T02:12:08.685Z,,0,,22,,,
2017-12-15T02:12:18.684Z,,0,,22,,,
2017-12-15T02:12:28.684Z,,0,,22,,,
2017-12-15T02:12:38.686Z,,0,,22,,,
2017-12-15T02:12:48.684Z,,0,,22,,,
2017-12-15T02:12:58.684Z,,0,,22,,37.8,
2017-12-15T02:13:08.684Z,,0,,21.9,,,
2017-12-15T02:13:28.684Z,,0,,21.9,,,
2017-12-15T02:13:38.684Z,,0,,21.9,,,
2017-12-15T02:13:58.684Z,,0,,21.9,,,
2017-12-15T02:14:08.684Z,,0,,21.9,,,
2017-12-15T02:14:18.684Z,,0,,21.9,,,
2017-12-15T02:14:28.692Z,,0,,21.9,,,
2017-12-15T02:14:38.685Z,,,,,,37.7,
2017-12-15T02:14:48.686Z,,0,,21.9,,,
2017-12-15T02:14:58.746Z,,0,,21.9,,,
2017-12-15T02:15:08.685Z,,0,,21.9,,,
2017-12-15T02:15:28.687Z,,0,,21.9,,,
2017-12-15T02:15:48.687Z,,0,,21.9,,,
2017-12-15T02:15:58.689Z,,0,,21.7,,37.6,
2017-12-15T02:16:08.686Z,,0,,21.7,,,
2017-12-15T02:16:18.685Z,,0,,21.7,,,
2017-12-15T02:16:28.685Z,,0,,21.7,,,
2017-12-15T02:16:38.685Z,,0,,21.7,,,
2017-12-15T02:16:48.688Z,,0,,21.7,,,
2017-12-15T02:16:58.685Z,,0,,21.7,,,
2017-12-15T02:17:08.685Z,,0,,21.7,,,
2017-12-15T02:17:18.694Z,,0,,21.7,,,
2017-12-15T02:17:28.685Z,,0,,21.7,,,
2017-12-15T02:17:38.685Z,,0,,21.7,,,
2017-12-15T02:17:48.686Z,,0,,21.7,,,
2017-12-15T02:17:58.690Z,,0,,21.7,,37.5,
2017-12-15T02:18:08.685Z,,0,,21.7,,,
2017-12-15T02:18:28.685Z,,0,,21.7,,,
2017-12-15T02:18:38.685Z,,0,,21.6,,,
2017-12-15T02:18:58.685Z,,0,,21.6,,,
2017-12-15T02:19:08.685Z,,0,,21.6,,,
2017-12-15T02:19:28.685Z,,0,,21.6,,37.4,
2017-12-15T02:19:38.685Z,,0,,21.6,,,
2017-12-15T02:19:48.686Z,,0,,21.6,,,
2017-12-15T02:19:58.685Z,,0,,21.6,,,
2017-12-15T02:20:08.686Z,,0,,21.6,,,
2017-12-15T02:20:18.685Z,,0,,21.6,,,
2017-12-15T02:20:28.685Z,,0,,21.6,,,
2017-12-15T02:20:38.686Z,,0,,21.6,,,
2017-12-15T02:20:48.688Z,,0,,21.6,,,
2017-12-15T02:20:58.685Z,,0,,21.6,,,
2017-12-15T02:21:08.982Z,,0,,21.6,,37.3,
2017-12-15T02:21:18.688Z,,0,,21.6,,,
2017-12-15T02:21:28.688Z,,0,,21.6,,,
2017-12-15T02:21:38.686Z,,0,,21.5,,,
2017-12-15T02:21:58.687Z,,0,,21.5,,,
2017-12-15T02:22:08.689Z,,0,,21.5,,,
2017-12-15T02:22:18.686Z,,0,,21.5,,,
2017-12-15T02:22:28.685Z,,0,,21.5,,,
2017-12-15T02:22:38.686Z,,0,,21.5,,,
2017-12-15T02:22:48.687Z,,0,,21.5,,37.2,
2017-12-15T02:22:58.685Z,,0,,21.5,,,
2017-12-15T02:23:08.686Z,,0,,21.5,,,
2017-12-15T02:23:18.686Z,,0,,21.5,,,
2017-12-15T02:23:28.686Z,,0,,21.5,,,
2017-12-15T02:23:38.686Z,,0,,21.5,,,
2017-12-15T02:23:48.686Z,,0,,21.5,,,
2017-12-15T02:23:58.686Z,,0,,21.5,,,
2017-12-15T02:24:08.686Z,,0,,21.5,,,
2017-12-15T02:24:18.686Z,,0,,21.5,,37.1,
2017-12-15T02:24:28.686Z,,0,,21.5,,,
2017-12-15T02:24:38.686Z,,0,,21.5,,,
2017-12-15T02:24:48.686Z,,0,,21.5,,,
2017-12-15T02:24:58.685Z,,0,,21.5,,,
2017-12-15T02:25:08.686Z,,0,,21.3,,,
2017-12-15T02:25:28.686Z,,0,,21.3,,,
2017-12-15T02:25:38.686Z,,0,,21.3,,36.9,
2017-12-15T02:25:48.688Z,,0,,21.3,,36.9,
2017-12-15T02:25:58.686Z,,0,,21.3,,,
2017-12-15T02:26:08.692Z,,0,,21.3,,,
2017-12-15T02:26:18.689Z,,0,,21.3,,,
2017-12-15T02:26:28.686Z,,0,,21.3,,,
2017-12-15T02:26:38.687Z,,0,,21.3,,,
2017-12-15T02:26:48.686Z,,0,,21.3,,,
2017-12-15T02:26:58.688Z,,0,,21.3,,,
2017-12-15T02:27:08.686Z,,0,,21.3,,,
2017-12-15T02:27:18.687Z,,0,,21.3,,,
2017-12-15T02:27:28.693Z,,0,,21.3,,,
2017-12-15T02:27:38.686Z,,0,,21.3,,36.8,
2017-12-15T02:27:48.699Z,,0,,21.3,,,
2017-12-15T02:27:58.689Z,,0,,21.3,,,
2017-12-15T02:28:08.689Z,,0,,21.3,,,
2017-12-15T02:28:18.688Z,,0,,21.3,,,
2017-12-15T02:28:28.688Z,,0,,21.3,,,
2017-12-15T02:28:38.691Z,,0,,21.2,,,
2017-12-15T02:28:48.695Z,,0,,21.2,,,
2017-12-15T02:28:58.698Z,,0,,21.2,,36.7,
2017-12-15T02:29:08.689Z,,0,,21.2,,36.8,
2017-12-15T02:29:18.688Z,,0,,21.2,,36.7,
2017-12-15T02:29:28.687Z,,0,,21.2,,,
2017-12-15T02:29:38.687Z,,0,,21.2,,,
2017-12-15T02:29:48.687Z,,0,,21.2,,,
2017-12-15T02:29:58.687Z,,0,,21.2,,,
2017-12-15T02:30:08.687Z,,0,,21.2,,,
2017-12-15T02:30:18.686Z,,0,,21.2,,,
2017-12-15T02:30:28.687Z,,0,,21.2,,,
2017-12-15T02:30:38.687Z,,0,,21.2,,36.6,
2017-12-15T02:30:48.687Z,,0,,21.2,,,
2017-12-15T02:30:58.687Z,,0,,21.2,,,
2017-12-15T02:31:08.687Z,,0,,21.2,,,
2017-12-15T02:31:18.690Z,,0,,21.2,,,
2017-12-15T02:31:28.693Z,,0,,21.2,,,
2017-12-15T02:31:38.688Z,,0,,21.2,,,
2017-12-15T02:31:48.687Z,,0,,21.2,,,
2017-12-15T02:31:58.687Z,,0,,21.2,,,
2017-12-15T02:32:08.687Z,,0,,21.2,,,
2017-12-15T02:32:18.699Z,,0,,21.1,,,
2017-12-15T02:32:28.687Z,,0,,21.1,,36.5,
2017-12-15T02:32:38.687Z,,0,,21.1,,,
2017-12-15T02:32:48.688Z,,0,,21.1,,,
2017-12-15T02:32:58.687Z,,0,,21.1,,,
2017-12-15T02:33:08.687Z,,0,,21.1,,,
2017-12-15T02:33:18.687Z,,0,,21.1,,,
2017-12-15T02:33:28.688Z,,0,,21.1,,,
2017-12-15T02:33:38.687Z,,0,,21.1,,,
2017-12-15T02:33:48.691Z,,0,,21.1,,,
2017-12-15T02:33:58.687Z,,0,,21.1,,36.4,
2017-12-15T02:34:08.687Z,,0,,21.1,,,
2017-12-15T02:34:18.687Z,,0,,21.1,,,
2017-12-15T02:34:28.687Z,,0,,21.1,,,
2017-12-15T02:34:38.687Z,,0,,21.1,,,
2017-12-15T02:34:48.693Z,,0,,21.1,,,
2017-12-15T02:34:58.687Z,,0,,21.1,,,
2017-12-15T02:35:08.687Z,,0,,21.1,,,
2017-12-15T02:35:18.688Z,,0,,21.1,,,
2017-12-15T02:35:28.687Z,,0,,21.1,,,
2017-12-15T02:35:38.688Z,,0,,21.1,,,
2017-12-15T02:35:48.688Z,,0,,21.1,,36.3,
2017-12-15T02:35:58.688Z,,0,,21.1,,,
2017-12-15T02:36:08.688Z,,0,,21.1,,,
2017-12-15T02:36:18.691Z,,0,,21.1,,,
2017-12-15T02:36:28.689Z,,0,,20.9,,,
2017-12-15T02:36:38.688Z,,0,,20.9,,,
2017-12-15T02:36:48.689Z,,0,,20.9,,,
2017-12-15T02:36:58.687Z,,0,,20.9,,,
2017-12-15T02:37:08.688Z,,0,,20.9,,36.2,
2017-12-15T02:37:18.687Z,,0,,20.9,,,
2017-12-15T02:37:28.688Z,,0,,20.9,,,
2017-12-15T02:37:38.692Z,,0,,20.9,,,
2017-12-15T02:37:48.688Z,,0,,20.9,,,
2017-12-15T02:37:58.687Z,,0,,20.9,,,
2017-12-15T02:38:08.688Z,,0,,20.9,,,
2017-12-15T02:38:18.688Z,,0,,20.9,,,
2017-12-15T02:38:28.688Z,,0,,20.9,,,
2017-12-15T02:38:38.688Z,,0,,20.9,,,
2017-12-15T02:38:48.688Z,,0,,20.9,,,
2017-12-15T02:38:58.688Z,,0,,20.9,,36.1,
2017-12-15T02:39:08.689Z,,0,,20.9,,,
2017-12-15T02:39:18.697Z,,0,,20.9,,,
2017-12-15T02:39:28.687Z,,0,,20.9,,,
2017-12-15T02:39:38.690Z,,0,,20.9,,,
2017-12-15T02:39:48.688Z,,0,,20.9,,,
2017-12-15T02:39:58.693Z,,0,,20.9,,,
2017-12-15T02:40:08.690Z,,0,,20.8,,,
2017-12-15T02:40:18.688Z,,0,,20.8,,,
2017-12-15T02:40:28.688Z,,0,,20.8,,,
2017-12-15T02:40:38.688Z,,0,,20.8,,36,
2017-12-15T02:40:48.688Z,,0,,20.8,,36.1,
2017-12-15T02:40:58.688Z,,0,,20.8,,36,
2017-12-15T02:41:08.808Z,,0,,20.8,,,
2017-12-15T02:41:18.688Z,,0,,20.8,,,
2017-12-15T02:41:28.691Z,,0,,20.8,,,
2017-12-15T02:41:38.695Z,,0,,20.8,,,
2017-12-15T02:41:48.688Z,,0,,20.8,,,
2017-12-15T02:41:58.688Z,,0,,20.8,,,
2017-12-15T02:42:08.688Z,,0,,20.8,,36,
2017-12-15T02:42:18.691Z,,0,,20.8,,36,
2017-12-15T02:42:28.690Z,,0,,20.8,,35.9,
2017-12-15T02:42:38.688Z,,0,,20.8,,,
2017-12-15T02:42:48.690Z,,0,,20.8,,,
2017-12-15T02:42:58.694Z,,0,,20.8,,,
2017-12-15T02:43:08.689Z,,0,,20.8,,,
2017-12-15T02:43:18.689Z,,0,,20.8,,,
2017-12-15T02:43:28.944Z,,0,,20.8,,,
2017-12-15T02:43:38.688Z,,0,,20.8,,,
2017-12-15T02:43:48.688Z,,0,,20.8,,,
2017-12-15T02:43:58.692Z,,0,,20.6,,35.8,
2017-12-15T02:44:08.689Z,,0,,20.8,,,
2017-12-15T02:44:18.688Z,,0,,20.8,,,
2017-12-15T02:44:28.689Z,,0,,20.6,,,
2017-12-15T02:44:38.689Z,,0,,20.6,,,
2017-12-15T02:44:48.695Z,,0,,20.6,,,
2017-12-15T02:44:58.691Z,,0,,20.6,,,
2017-12-15T02:45:08.689Z,,0,,20.6,,,
2017-12-15T02:45:18.691Z,,0,,20.6,,,
2017-12-15T02:45:28.689Z,,0,,20.6,,,
2017-12-15T02:45:38.689Z,,0,,20.6,,35.7,
2017-12-15T02:45:48.689Z,,0,,20.6,,,
2017-12-15T02:45:58.689Z,,0,,20.6,,,
2017-12-15T02:46:08.689Z,,0,,20.6,,,
2017-12-15T02:46:18.689Z,,0,,20.6,,,
2017-12-15T02:46:28.693Z,,0,,20.6,,,
2017-12-15T02:46:38.694Z,,0,,20.6,,,
2017-12-15T02:46:48.689Z,,0,,20.6,,,
2017-12-15T02:46:58.689Z,,0,,20.6,,,
2017-12-15T02:47:08.688Z,,0,,20.6,,,
2017-12-15T02:47:18.689Z,,0,,20.6,,,
2017-12-15T02:47:28.690Z,,0,,20.6,,,
2017-12-15T02:47:38.688Z,,0,,20.6,,35.6,
2017-12-15T02:47:48.695Z,,0,,20.6,,,
2017-12-15T02:47:58.689Z,,0,,20.6,,,
2017-12-15T02:48:08.689Z,,0,,20.6,,,
2017-12-15T02:48:18.692Z,,0,,20.6,,,
2017-12-15T02:48:28.689Z,,0,,20.6,,,
2017-12-15T02:48:38.689Z,,0,,20.6,,,
2017-12-15T02:48:48.689Z,,0,,20.6,,,
2017-12-15T02:48:58.690Z,,0,,20.5,,,
2017-12-15T02:49:08.691Z,,0,,20.5,,,
2017-12-15T02:49:18.692Z,,0,,20.5,,35.5,
2017-12-15T02:49:28.689Z,,0,,20.5,,,
2017-12-15T02:49:38.689Z,,0,,20.5,,,
2017-12-15T02:49:48.691Z,,0,,20.5,,,
2017-12-15T02:49:58.689Z,,0,,20.5,,,
2017-12-15T02:50:08.689Z,,0,,20.5,,,
2017-12-15T02:50:18.689Z,,0,,20.5,,,
2017-12-15T02:50:28.689Z,,0,,20.5,,,
2017-12-15T02:50:38.689Z,,0,,20.5,,,
2017-12-15T02:50:48.690Z,,0,,20.5,,,
2017-12-15T02:50:58.689Z,,0,,20.5,,,
2017-12-15T02:51:08.692Z,,0,,20.5,,35.4,
2017-12-15T02:51:18.690Z,,0,,20.5,,,
2017-12-15T02:51:28.691Z,,0,,20.5,,,
2017-12-15T02:51:38.694Z,,0,,20.5,,,
2017-12-15T02:51:48.689Z,,0,,20.5,,,
2017-12-15T02:51:58.693Z,,0,,20.5,,,
2017-12-15T02:52:08.692Z,,0,,20.5,,,
2017-12-15T02:52:18.690Z,,0,,20.5,,,
2017-12-15T02:52:28.690Z,,0,,20.5,,,
2017-12-15T02:52:38.690Z,,0,,20.5,,,
2017-12-15T02:52:48.690Z,,0,,20.5,,35.3,
2017-12-15T02:52:58.690Z,,0,,20.5,,,
2017-12-15T02:53:08.787Z,,0,,20.4,,,
2017-12-15T02:53:18.690Z,,0,,20.5,,,
2017-12-15T02:53:28.690Z,,0,,20.4,,,
2017-12-15T02:53:38.689Z,,0,,20.4,,,
2017-12-15T02:53:48.690Z,,0,,20.4,,,
2017-12-15T02:53:58.691Z,,0,,20.4,,,
2017-12-15T02:54:08.694Z,,0,,20.4,,,
2017-12-15T02:54:18.701Z,,0,,20.4,,,
2017-12-15T02:54:28.690Z,,0,,20.4,,,
2017-12-15T02:54:38.689Z,,0,,20.4,,,
2017-12-15T02:54:48.690Z,,0,,20.4,,35.2,
2017-12-15T02:54:58.690Z,,0,,20.4,,,
2017-12-15T02:55:08.690Z,,0,,20.4,,,
2017-12-15T02:55:18.930Z,,0,,20.4,,,
2017-12-15T02:55:28.690Z,,0,,20.4,,,
2017-12-15T02:55:38.690Z,,0,,20.4,,,
2017-12-15T02:55:48.690Z,,0,,20.4,,,
2017-12-15T02:55:58.690Z,,0,,20.4,,,
2017-12-15T02:56:08.691Z,,0,,20.4,,,
2017-12-15T02:56:18.690Z,,0,,20.4,,35.1,
2017-12-15T02:56:28.690Z,,0,,20.4,,,
2017-12-15T02:56:38.696Z,,0,,20.4,,,
2017-12-15T02:56:48.690Z,,0,,20.4,,,
2017-12-15T02:56:58.690Z,,0,,20.4,,,
2017-12-15T02:57:08.690Z,,0,,20.4,,,
2017-12-15T02:57:18.690Z,,0,,20.4,,,
2017-12-15T02:57:28.690Z,,0,,20.4,,,
2017-12-15T02:57:38.690Z,,0,,20.4,,34.9,
2017-12-15T02:57:48.691Z,,0,,20.4,,35.1,
2017-12-15T02:57:58.690Z,,0,,20.2,,,
2017-12-15T02:58:08.690Z,,0,,20.4,,34.9,
2017-12-15T02:58:18.690Z,,0,,20.2,,,
2017-12-15T02:58:28.693Z,,0,,20.2,,,
2017-12-15T02:58:38.691Z,,0,,20.2,,,
2017-12-15T02:58:48.690Z,,0,,20.2,,,
2017-12-15T02:58:58.692Z,,0,,20.2,,,
2017-12-15T02:59:08.690Z,,0,,20.2,,,
2017-12-15T02:59:18.691Z,,0,,20.2,,,
2017-12-15T02:59:28.691Z,,0,,20.2,,,
2017-12-15T02:59:38.690Z,,0,,20.2,,,
2017-12-15T02:59:48.691Z,,0,,20.2,,,
2017-12-15T02:59:58.691Z,,0,,20.2,,34.8,
2017-12-15T03:00:08.690Z,,0,,20.2,,,
2017-12-15T03:00:18.692Z,,0,,20.2,,,
2017-12-15T03:00:28.693Z,,0,,20.2,,,
2017-12-15T03:00:38.807Z,,0,,20.2,,,
2017-12-15T03:00:48.691Z,,0,,20.2,,,
2017-12-15T03:00:58.693Z,,0,,20.2,,,
2017-12-15T03:01:08.691Z,,0,,20.2,,,
2017-12-15T03:01:18.693Z,,0,,20.2,,,
2017-12-15T03:01:28.697Z,0,0,0,20.2,5,34.8,0
2017-12-15T03:01:38.693Z,,0,,20.2,,,
2017-12-15T03:01:48.692Z,,0,,20.2,,34.7,
2017-12-15T03:01:58.691Z,,0,,20.2,,,
2017-12-15T03:02:08.691Z,,0,,20.2,,,
2017-12-15T03:02:18.691Z,,0,,20.2,,,
2017-12-15T03:02:28.691Z,,0,,20.2,,,
2017-12-15T03:02:38.691Z,,0,,20.2,,,
2017-12-15T03:02:48.920Z,,0,,20.2,,,
2017-12-15T03:02:58.706Z,,0,,20.2,,,
2017-12-15T03:03:08.692Z,,0,,20.1,,,
2017-12-15T03:03:18.691Z,,0,,20.1,,,
2017-12-15T03:03:28.691Z,,0,,20.1,,34.6,
2017-12-15T03:03:38.691Z,,0,,20.1,,,
2017-12-15T03:03:48.695Z,,0,,20.1,,,
2017-12-15T03:03:58.691Z,,0,,20.1,,,
2017-12-15T03:04:08.691Z,,0,,20.1,,,
2017-12-15T03:04:18.785Z,,0,,20.1,,,
2017-12-15T03:04:28.691Z,,0,,20.1,,,
2017-12-15T03:04:38.691Z,,0,,20.1,,,
2017-12-15T03:04:48.691Z,,0,,20.1,,,
2017-12-15T03:04:58.691Z,,0,,20.1,,,
2017-12-15T03:05:08.691Z,,0,,20.1,,,
2017-12-15T03:05:18.693Z,,0,,20.1,,,
2017-12-15T03:05:38.122Z,,0,,20.1,,34.5,
2017-12-15T03:05:38.691Z,,0,,20.1,,,
2017-12-15T03:05:48.691Z,,0,,20.1,,,
2017-12-15T03:05:58.691Z,,0,,20.1,,,
2017-12-15T03:06:08.692Z,,0,,20.1,,,
2017-12-15T03:06:18.691Z,,0,,20.1,,,
2017-12-15T03:06:28.693Z,,0,,20.1,,,
2017-12-15T03:06:38.692Z,,0,,20.1,,,
2017-12-15T03:06:48.697Z,,0,,20.1,,,
2017-12-15T03:06:58.692Z,,0,,20.1,,,
2017-12-15T03:07:08.691Z,,0,,20.1,,,
2017-12-15T03:07:18.693Z,,0,,20.1,,34.4,
2017-12-15T03:07:28.692Z,,0,,20.1,,,
2017-12-15T03:07:38.712Z,,0,,20.1,,,
2017-12-15T03:07:48.692Z,,0,,20.1,,,
2017-12-15T03:07:58.692Z,,0,,20.1,,,
2017-12-15T03:08:08.692Z,,0,,20.1,,,
2017-12-15T03:08:18.692Z,,0,,20.1,,,
2017-12-15T03:08:28.694Z,,0,,20.1,,,
2017-12-15T03:08:38.693Z,,0,,20,,,
2017-12-15T03:08:48.693Z,,0,,20.1,,,
2017-12-15T03:08:58.691Z,,0,,20.1,,,
2017-12-15T03:09:08.697Z,,0,,20.1,,34.3,
2017-12-15T03:09:18.692Z,,0,,20.1,,,
2017-12-15T03:09:28.692Z,,0,,20,,,
2017-12-15T03:09:38.693Z,,0,,20,,,
2017-12-15T03:09:48.862Z,,0,,20.1,,,
2017-12-15T03:09:58.692Z,,0,,20,,,
2017-12-15T03:10:08.692Z,,0,,20,,,
2017-12-15T03:10:18.692Z,,0,,20,,,
2017-12-15T03:10:28.694Z,,0,,20,,,
2017-12-15T03:10:38.693Z,,0,,20,,,
2017-12-15T03:10:48.693Z,,0,,20,,34.2,
2017-12-15T03:10:58.741Z,,0,,20,,,
2017-12-15T03:11:08.692Z,,0,,20,,,
2017-12-15T03:11:18.692Z,,0,,20,,,
2017-12-15T03:11:28.693Z,,0,,20,,,
2017-12-15T03:11:38.695Z,,0,,20,,,
2017-12-15T03:11:48.692Z,,0,,20,,,
2017-12-15T03:11:58.693Z,,0,,20,,,
2017-12-15T03:12:08.694Z,,0,,20,,,
2017-12-15T03:12:18.694Z,,0,,20,,,
2017-12-15T03:12:28.692Z,,0,,20,,,
2017-12-15T03:12:38.692Z,,0,,20,,,
2017-12-15T03:12:48.693Z,,0,,20,,34.1,
2017-12-15T03:12:58.695Z,,0,,20,,,
2017-12-15T03:13:08.693Z,,0,,20,,,
2017-12-15T03:13:18.693Z,,0,,20,,,
2017-12-15T03:13:28.694Z,,0,,20,,,
2017-12-15T03:13:52.383Z,,0,,20,,,
2017-12-15T03:13:52.434Z,,0,,20,,,
2017-12-15T03:13:58.695Z,,0,,20,,,
2017-12-15T03:14:08.693Z,,0,,20,,,
2017-12-15T03:14:18.693Z,,0,,20,,,
2017-12-15T03:14:28.693Z,,0,,20,,,
2017-12-15T03:14:38.693Z,,0,,20,,34,
2017-12-15T03:14:48.693Z,,0,,20,,,
