Time,HwTSet,PrimTSet,ChActive,HwActive,ActPow,PrimT,HwTOutlet
2018-02-10T01:17:33.988Z,55,,,,,39.5,31.1
2018-02-10T01:17:43.990Z,55,,,,30,39.8,31.1
2018-02-10T01:17:53.988Z,55,,,,29,39.9,31
2018-02-10T01:18:03.988Z,55,,,,30,40,31
2018-02-10T01:18:13.988Z,55,,,,29,40.2,31
2018-02-10T01:18:23.988Z,55,,,,,40.3,31
2018-02-10T01:18:33.989Z,55,,,,,40.5,31
2018-02-10T01:18:43.988Z,55,,,,,40.6,31
2018-02-10T01:18:53.989Z,55,,,,,40.7,31
2018-02-10T01:19:03.988Z,55,,,,,40.8,31
2018-02-10T01:19:14.038Z,55,,,,,41,31
2018-02-10T01:19:23.990Z,55,,,,,41.1,31.1
2018-02-10T01:19:33.989Z,55,,,,,41.2,31.1
2018-02-10T01:19:43.988Z,55,,,,,41.4,31.1
2018-02-10T01:19:53.994Z,55,,,,,41.5,31.1
2018-02-10T01:20:03.988Z,55,,,,,41.7,31.1
2018-02-10T01:20:13.988Z,55,,,,,41.8,31.2
2018-02-10T01:20:23.998Z,55,,,,,41.9,31.2
2018-02-10T01:20:33.988Z,55,,,,,42.2,31.2
2018-02-10T01:20:43.988Z,55,,,,,,31.4
2018-02-10T01:20:53.987Z,55,,,,,42.4,31.4
2018-02-10T01:21:03.988Z,55,,,,,42.5,31.5
2018-02-10T01:21:13.988Z,55,,,,,42.6,31.5
2018-02-10T01:21:23.988Z,55,,,,,42.8,31.5
2018-02-10T01:21:33.988Z,55,,,,,,31.6
2018-02-10T01:21:43.988Z,55,,,,,43.1,31.6
2018-02-10T01:21:53.988Z,55,,,,,43.2,31.7
2018-02-10T01:22:03.988Z,55,,,,,43.3,31.7
2018-02-10T01:22:13.988Z,,,,,,43.4,
2018-02-10T01:22:23.987Z,55,,,,,43.6,32
2018-02-10T01:22:33.988Z,55,,,,,,32
2018-02-10T01:22:43.988Z,55,,,,,43.7,32.1
2018-02-10T01:22:53.988Z,55,,1,0,0,44.2,32.1
2018-02-10T01:23:03.988Z,55,,,,,41.6,32.2
2018-02-10T01:23:13.989Z,55,,,,,40.2,32.2
2018-02-10T01:23:23.988Z,55,,,,,39.6,32.3
2018-02-10T01:23:33.987Z,55,,,,,39.5,32.3
2018-02-10T01:23:43.989Z,55,,,,,39.9,32.5
2018-02-10T01:23:53.988Z,55,,,,,40.3,32.6
2018-02-10T01:24:03.988Z,55,,,,,40.6,32.6
2018-02-10T01:24:13.990Z,55,,,,,40.3,32.7
2018-02-10T01:24:23.990Z,55,,,,,40.2,32.7
2018-02-10T01:24:33.989Z,55,,,,,40,32.8
2018-02-10T01:24:44.144Z,55,,,,,39.9,32.8
2018-02-10T01:24:53.987Z,55,,,,,39.6,33
2018-02-10T01:25:03.987Z,55,,,,,39.5,33
2018-02-10T01:25:13.996Z,,,,,,39.4,
2018-02-10T01:25:23.988Z,55,,,,,39.3,33
2018-02-10T01:25:33.989Z,55,,,,,39.1,33.1
2018-02-10T01:25:43.987Z,55,,,,,,33.1
2018-02-10T01:25:53.987Z,55,,,,,39,33.1
2018-02-10T01:26:03.987Z,55,,,,,38.9,33.1
2018-02-10T01:26:13.991Z,55,,,,,38.8,33.1
2018-02-10T01:26:23.987Z,55,,,,,38.6,33.1
2018-02-10T01:26:33.987Z,55,,,,,38.5,33.2
2018-02-10T01:26:43.993Z,55,,,,,,33.2
2018-02-10T01:26:53.988Z,55,,,,,38.4,33.1
2018-02-10T01:27:03.987Z,55,,,,,,33.2
2018-02-10T01:27:13.987Z,55,,,,,38.5,33.2
2018-02-10T01:27:23.987Z,55,,,,,38.8,33.1
2018-02-10T01:27:33.989Z,55,,,,,38.9,33.1
2018-02-10T01:27:43.987Z,55,,,,,39,33.1
2018-02-10T01:27:53.998Z,55,,,,,,33.1
2018-02-10T01:28:03.987Z,55,,,,,39.1,33.1
2018-02-10T01:28:13.987Z,55,,,,,39.3,33.1
2018-02-10T01:28:24.095Z,55,,,,,,33.1
2018-02-10T01:28:33.991Z,55,,,,,39.4,33.1
2018-02-10T01:28:43.987Z,55,,,,,,33.1
2018-02-10T01:28:53.987Z,55,,,,,39.5,33.1
2018-02-10T01:29:03.987Z,55,,,,,39.6,33.1
2018-02-10T01:29:13.987Z,55,,,,,,33
2018-02-10T01:29:23.987Z,55,,,,,39.8,33
2018-02-10T01:29:33.988Z,55,,,,,,33
2018-02-10T01:29:43.988Z,55,,,,,,33
2018-02-10T01:29:53.990Z,55,,,,,39.9,33
2018-02-10T01:30:03.993Z,55,,,,,,33
2018-02-10T01:30:13.987Z,55,,,,,,33
2018-02-10T01:30:23.987Z,55,,,,,40,32.8
2018-02-10T01:30:33.988Z,55,,,,,,32.8
2018-02-10T01:30:43.987Z,55,,,,,,32.8
2018-02-10T01:30:53.987Z,55,,,,,40.1,32.8
2018-02-10T01:31:03.987Z,55,,,,,,32.8
2018-02-10T01:31:13.990Z,55,,,,,,32.7
2018-02-10T01:31:23.987Z,55,,,,,40.2,32.7
2018-02-10T01:31:33.987Z,55,,,,,,32.7
2018-02-10T01:31:43.991Z,55,,,,,,32.7
2018-02-10T01:31:53.987Z,55,,,,,,32.7
2018-02-10T01:32:03.987Z,55,,,,,,32.7
2018-02-10T01:32:13.987Z,55,,,,,40.3,32.6
2018-02-10T01:32:23.987Z,55,,,,,,32.6
2018-02-10T01:32:33.987Z,55,,,,,,32.6
2018-02-10T01:32:43.987Z,55,,,,,,32.6
2018-02-10T01:32:54.259Z,55,,,,,,32.6
2018-02-10T01:33:03.987Z,55,,,,,39.3,32.5
2018-02-10T01:33:13.988Z,,,,,,37.2,
2018-02-10T01:33:23.987Z,55,,,,,35.8,32.5
2018-02-10T01:33:34.173Z,55,,,,,34.6,32.5
2018-02-10T01:33:43.987Z,55,,,,,34.2,32.5
2018-02-10T01:33:53.988Z,55,,,,,34.3,32.3
2018-02-10T01:34:03.988Z,55,,,,,34.4,32.3
2018-02-10T01:34:13.987Z,55,,,,,,32.3
2018-02-10T01:34:23.987Z,55,,,,,34.3,32.3
2018-02-10T01:34:33.987Z,55,,,,,34.2,32.2
2018-02-10T01:34:44.099Z,55,,,,,34.1,32.2
2018-02-10T01:34:53.989Z,55,,,,,,32.2
2018-02-10T01:35:03.987Z,55,,,,,34,32.2
2018-02-10T01:35:13.987Z,55,,,,,,32.2
2018-02-10T01:35:23.993Z,55,,1,0,79,34.5,32.1
2018-02-10T01:35:33.987Z,,,,,78,40.8,
2018-02-10T01:35:43.988Z,55,,,,36,44,32.1
2018-02-10T01:35:54.000Z,55,,1,0,0,41.6,32.1
2018-02-10T01:36:03.986Z,55,,,,,38.8,32
2018-02-10T01:36:13.995Z,,,,,,36.7,
2018-02-10T01:36:23.987Z,55,,,,,35.7,32
2018-02-10T01:36:33.987Z,55,,,,,35.3,32
2018-02-10T01:36:43.987Z,55,,,,,35.2,32
2018-02-10T01:36:53.987Z,55,,,,,34.9,31.9
2018-02-10T01:37:04.002Z,55,,,,,34.8,31.9
2018-02-10T01:37:13.987Z,55,,,,,34.6,31.9
2018-02-10T01:37:23.986Z,55,,,,,34.4,31.9
2018-02-10T01:37:33.987Z,55,,,,,,31.9
2018-02-10T01:37:43.987Z,55,,,,,34.3,31.7
2018-02-10T01:37:54.248Z,55,,,,,34.2,31.7
2018-02-10T01:38:03.987Z,55,,,,,34.1,31.7
2018-02-10T01:38:14.004Z,55,,,,,,31.7
2018-02-10T01:38:23.987Z,55,,,,,34,31.6
2018-02-10T01:38:33.987Z,55,,1,0,,33.8,31.6
2018-02-10T01:38:43.987Z,55,,,,,,31.6
2018-02-10T01:38:53.987Z,55,,,,,33.7,31.6
2018-02-10T01:39:03.986Z,55,,,,,33.6,31.6
2018-02-10T01:39:24.007Z,55,,,,,33.5,31.5
2018-02-10T01:39:34.077Z,55,,,,,,31.5
2018-02-10T01:39:43.989Z,55,,,,,33.3,31.5
2018-02-10T01:39:53.987Z,55,,,,,,31.5
2018-02-10T01:40:03.986Z,55,,,,,33.2,31.4
2018-02-10T01:40:13.992Z,55,,,,,,31.4
2018-02-10T01:40:23.987Z,55,,1,0,79,33.6,31.4
2018-02-10T01:40:33.986Z,55,,,,74,40.2,31.4
2018-02-10T01:40:43.986Z,,,,,32,43.3,
2018-02-10T01:40:53.990Z,55,,,,29,42,31.2
2018-02-10T01:41:03.987Z,55,,,,,40.5,31.2
2018-02-10T01:41:13.992Z,,,,,,39.4,
2018-02-10T01:41:23.987Z,55,,,,,38.7,31.2
2018-02-10T01:41:33.986Z,55,,,,,38.3,31.1
2018-02-10T01:41:43.986Z,55,,,,,38.4,31.1
2018-02-10T01:41:53.986Z,55,,,,,38.5,31.1
2018-02-10T01:42:03.986Z,55,,,,,38.6,31.1
2018-02-10T01:42:13.988Z,55,,,,,38.9,31.1
2018-02-10T01:42:23.986Z,55,,,,,39.1,31.1
2018-02-10T01:42:33.996Z,55,,,,,39.2,31.1
2018-02-10T01:42:43.986Z,55,,,,,39.5,31
2018-02-10T01:42:53.986Z,,,,,,39.7,
2018-02-10T01:43:03.996Z,55,,,,30,39.9,31
2018-02-10T01:43:13.987Z,55,,,,,,31
2018-02-10T01:43:23.986Z,55,,,,29,40.1,31
2018-02-10T01:43:33.986Z,55,,,,,40.2,31
2018-02-10T01:43:43.986Z,55,,,,,40.3,31
2018-02-10T01:43:53.989Z,55,,,,,40.5,31
2018-02-10T01:44:04.055Z,55,,,,,40.7,31
2018-02-10T01:44:13.987Z,55,,,,,,31
2018-02-10T01:44:23.987Z,55,,,,,40.9,31
2018-02-10T01:44:33.987Z,55,,,,,41,31
2018-02-10T01:44:43.986Z,55,,,,,41.1,31
2018-02-10T01:44:53.986Z,55,,,,,41.4,31.1
2018-02-10T01:45:03.990Z,,,,,,41.5,
2018-02-10T01:45:13.986Z,55,,,,,41.6,31.1
2018-02-10T01:45:23.987Z,55,,,,,41.7,31.1
2018-02-10T01:45:33.986Z,,,,,,41.8,
2018-02-10T01:45:43.986Z,55,,,,,42,31.2
2018-02-10T01:45:53.986Z,55,,,,,42.2,31.2
2018-02-10T01:46:03.986Z,,,,,,42.3,
2018-02-10T01:46:13.991Z,55,,,,,42.4,31.4
2018-02-10T01:46:23.987Z,55,,,,,42.6,31.4
2018-02-10T01:46:33.986Z,55,,,,,42.7,31.5
2018-02-10T01:46:44.026Z,55,,,,,42.8,31.5
2018-02-10T01:46:53.986Z,,,,,,43,
2018-02-10T01:47:03.986Z,55,,,,,43.1,31.6
2018-02-10T01:47:13.986Z,55,,,,,,31.7
2018-02-10T01:47:23.987Z,55,,,,,43.4,31.7
2018-02-10T01:47:34.014Z,,,,,,43.5,
2018-02-10T01:47:43.986Z,55,,,,,43.6,31.9
2018-02-10T01:47:53.986Z,55,,,,,43.7,32
2018-02-10T01:48:03.986Z,55,,,,,43.9,32.1
2018-02-10T01:48:13.986Z,,,1,0,0,43.9,
2018-02-10T01:48:23.987Z,55,,,,,41.4,32.1
2018-02-10T01:48:33.986Z,55,,,,,40,32.2
2018-02-10T01:48:43.986Z,55,,,,,39.5,32.3
2018-02-10T01:48:53.986Z,55,,,,,39.6,32.3
2018-02-10T01:49:03.986Z,55,,,,,,32.5
2018-02-10T01:49:13.986Z,,,,,,40.5,
2018-02-10T01:49:23.986Z,55,,,,,40.6,32.6
2018-02-10T01:49:33.986Z,55,,,,,40.3,32.7
2018-02-10T01:49:43.985Z,55,,,,,40.1,32.7
2018-02-10T01:49:53.989Z,,,,,,40,
2018-02-10T01:50:03.987Z,55,,,,,39.8,32.8
2018-02-10T01:50:13.986Z,55,,,,,,32.8
2018-02-10T01:50:23.993Z,55,,,,,39.5,33
2018-02-10T01:50:33.986Z,,,,,,39.4,
2018-02-10T01:50:43.986Z,55,,,,,39.3,33
2018-02-10T01:50:53.986Z,55,,,,,39.1,33.1
2018-02-10T01:51:13.986Z,55,,,,,39,33.1
2018-02-10T01:51:23.986Z,,,,,,38.9,
2018-02-10T01:51:33.987Z,55,,,,,38.8,33.1
2018-02-10T01:51:43.991Z,55,,,,,,33.1
2018-02-10T01:51:53.985Z,,,,,,38.5,
2018-02-10T01:52:03.986Z,55,,,,,38.4,33.1
2018-02-10T01:52:23.986Z,55,,,,,38.5,33.1
2018-02-10T01:52:33.985Z,55,,,,,38.6,33.1
2018-02-10T01:52:43.986Z,55,,,,,38.8,33.1
2018-02-10T01:52:53.986Z,,,,,,38.9,
2018-02-10T01:53:03.986Z,55,,,,,39,33.1
2018-02-10T01:53:13.986Z,55,,,,,39.1,33.1
2018-02-10T01:53:23.985Z,55,,,,,39.3,33.1
2018-02-10T01:53:43.986Z,55,,,,,39.4,33.1
2018-02-10T01:53:53.986Z,55,,,,,,33.1
2018-02-10T01:54:03.985Z,,,,,,39.5,
2018-02-10T01:54:13.985Z,55,,,,,,33
2018-02-10T01:54:23.986Z,55,,,,,39.6,33
2018-02-10T01:54:44.093Z,55,,,,,39.8,33
2018-02-10T01:54:53.986Z,55,,,,,,33
2018-02-10T01:55:03.986Z,,,,,,39.9,
2018-02-10T01:55:13.991Z,55,,,,,,32.8
2018-02-10T01:55:23.985Z,55,,,,,,32.8
2018-02-10T01:55:33.985Z,,,,,,40,
2018-02-10T01:55:43.985Z,55,,,,,,32.8
2018-02-10T01:56:03.985Z,55,,,,,40.1,32.8
2018-02-10T01:56:13.985Z,55,,,,,,32.8
2018-02-10T01:56:23.986Z,55,,,,,,32.7
2018-02-10T01:56:43.985Z,55,,,,,40.2,32.7
2018-02-10T01:56:53.986Z,55,,,,,,32.7
2018-02-10T01:57:13.985Z,55,,,,,,32.7
2018-02-10T01:57:23.985Z,55,,,,,,32.6
2018-02-10T01:57:33.985Z,,,,,,40.3,
2018-02-10T01:57:43.985Z,55,,,,,,32.6
2018-02-10T01:57:53.985Z,55,,,,,,32.6
2018-02-10T01:58:13.985Z,55,,,,,,32.6
2018-02-10T01:58:23.986Z,55,,,,,38.3,32.5
2018-02-10T01:58:33.987Z,55,,,,,36.7,32.5
2018-02-10T01:58:43.985Z,55,,,,,35.3,32.5
2018-02-10T01:58:53.985Z,55,,,,,34.3,32.5
2018-02-10T01:59:03.985Z,55,,,,,34.2,32.3
2018-02-10T01:59:13.986Z,55,,,,,,32.3
2018-02-10T01:59:23.985Z,55,,,,,34.4,32.3
2018-02-10T01:59:33.987Z,,,,,,34.3,
2018-02-10T01:59:43.985Z,55,,,,,34.2,32.2
2018-02-10T01:59:54.252Z,55,,,,,,32.2
2018-02-10T02:00:03.990Z,,,,,,34.1,
2018-02-10T02:00:13.987Z,55,,,,,,32.2
2018-02-10T02:00:24.002Z,55,,,,,,32.2
2018-02-10T02:00:33.985Z,,,,,,34,
2018-02-10T02:00:43.985Z,55,,1,0,79,36.7,32.1
2018-02-10T02:00:54.130Z,55,,,,62,42.6,32.1
2018-02-10T02:01:03.985Z,55,,1,0,0,43.9,32.1
2018-02-10T02:01:13.985Z,55,,,,,40.5,32.1
2018-02-10T02:01:23.988Z,55,,,,,38,32
2018-02-10T02:01:33.985Z,55,,,,,36.3,32
2018-02-10T02:01:43.985Z,55,,,,,35.6,32
2018-02-10T02:01:53.984Z,55,,,,,35.3,32
2018-02-10T02:02:03.985Z,55,,,,,35.1,31.9
2018-02-10T02:02:13.984Z,,,,,,34.9,
2018-02-10T02:02:23.985Z,55,,,,,34.7,31.9
2018-02-10T02:02:33.985Z,55,,,,,34.6,31.9
2018-02-10T02:02:43.985Z,55,,,,,34.4,31.7
2018-02-10T02:03:03.985Z,55,,,,,34.3,31.7
2018-02-10T02:03:23.985Z,55,,,,,34.1,31.7
2018-02-10T02:03:43.985Z,55,,,,,34,31.6
2018-02-10T02:03:53.985Z,,,,,,33.8,
2018-02-10T02:04:03.985Z,55,,,,,,31.6
2018-02-10T02:04:24.194Z,55,,,,,33.7,31.5
2018-02-10T02:04:33.985Z,,,,,,33.6,
2018-02-10T02:04:43.986Z,55,,,,,33.5,31.5
2018-02-10T02:04:53.989Z,55,,,,,,31.5
2018-02-10T02:05:03.985Z,,,,,,33.3,
2018-02-10T02:05:13.984Z,55,,,,,,31.4
2018-02-10T02:05:23.985Z,55,,,,,,31.4
2018-02-10T02:05:33.986Z,,,,,,33.1,
2018-02-10T02:05:43.985Z,55,,1,0,79,36.1,31.4
2018-02-10T02:05:53.984Z,55,,,,63,42,31.4
2018-02-10T02:06:03.985Z,55,,,,29,43.2,31.2
2018-02-10T02:06:13.986Z,55,,,,,41.4,31.2
2018-02-10T02:06:23.984Z,55,,,,,40,31.2
2018-02-10T02:06:33.984Z,55,,,,,39.1,31.2
2018-02-10T02:06:43.986Z,55,,,,,38.5,31.2
2018-02-10T02:06:53.985Z,55,,,,,,31.1
2018-02-10T02:07:03.984Z,,,,,,38.3,
2018-02-10T02:07:13.984Z,55,,,,,38.6,31.1
2018-02-10T02:07:24.366Z,55,,,,,38.9,31.1
2018-02-10T02:07:33.985Z,55,,,,,39,31.1
2018-02-10T02:07:43.985Z,55,,,,,,31.1
2018-02-10T02:07:53.984Z,,,,,,39.2,
2018-02-10T02:08:03.989Z,55,,,,30,39.5,31
2018-02-10T02:08:13.984Z,55,,,,,39.7,31
2018-02-10T02:08:33.984Z,55,,,,29,40,31
2018-02-10T02:08:43.984Z,55,,,,,,31
2018-02-10T02:08:54.234Z,,,,,,40.1,
2018-02-10T02:09:03.984Z,55,,,,,40.5,31
2018-02-10T02:09:13.986Z,55,,,,,,31
2018-02-10T02:09:23.984Z,,,,,,40.6,
2018-02-10T02:09:33.984Z,55,,,,,40.8,31
2018-02-10T02:09:44.094Z,55,,,,,40.9,31
2018-02-10T02:09:53.984Z,,,,,,41,
2018-02-10T02:10:03.984Z,55,,,,,41.2,31
2018-02-10T02:10:23.996Z,55,,,,,41.4,31.1
2018-02-10T02:10:33.984Z,,,,,,41.7,
2018-02-10T02:10:43.985Z,55,,,,,,31.2
2018-02-10T02:11:04.000Z,55,,,,,42,31.2
2018-02-10T02:11:13.984Z,55,,,,,,31.2
2018-02-10T02:11:23.984Z,55,,,,,42.2,31.2
2018-02-10T02:11:34.000Z,55,,,,,42.4,31.4
2018-02-10T02:11:43.985Z,55,,,,,,31.5
2018-02-10T02:11:53.984Z,,,,,,42.6,
2018-02-10T02:12:03.986Z,55,,,,,42.8,31.5
2018-02-10T02:12:13.984Z,55,,,,,43,31.6
2018-02-10T02:12:23.984Z,55,,,,,43.2,31.6
2018-02-10T02:12:33.984Z,55,,,,,,31.7
2018-02-10T02:12:53.984Z,55,,,,,43.5,31.9
2018-02-10T02:13:03.988Z,55,,,,,,32
2018-02-10T02:13:13.984Z,,,,,,43.6,
2018-02-10T02:13:23.986Z,55,,,,,43.9,32.1
2018-02-10T02:13:33.984Z,,,1,0,0,42.3,
2018-02-10T02:13:43.986Z,55,,,,,40.5,32.1
2018-02-10T02:13:54.001Z,55,40,1,0,0,39.6,32.2
2018-02-10T02:14:03.984Z,55,,,,,39.5,32.2
2018-02-10T02:14:13.984Z,55,,,,,,32.5
2018-02-10T02:14:23.984Z,,,,,,40,
2018-02-10T02:14:33.993Z,55,,,,,40.1,32.6
2018-02-10T02:14:43.985Z,,,,,,40.6,
2018-02-10T02:14:53.984Z,55,,,,,40.3,32.6
2018-02-10T02:15:04.005Z,55,,,,,40.2,32.8
2018-02-10T02:15:13.984Z,,,,,,39.9,
2018-02-10T02:15:23.985Z,55,,,,,39.6,32.8
2018-02-10T02:15:33.984Z,55,,,,,39.5,33
2018-02-10T02:15:53.984Z,55,,,,,39.4,33
2018-02-10T02:16:03.983Z,55,,,,,39.1,33
2018-02-10T02:16:23.984Z,55,,,,,39,33.1
2018-02-10T02:16:33.984Z,55,,,,,38.9,33.1
2018-02-10T02:16:43.984Z,55,,,,,,33.1
2018-02-10T02:16:53.983Z,,,,,,38.8,
2018-02-10T02:17:03.983Z,55,,,,,38.5,33.1
2018-02-10T02:17:13.983Z,55,,,,,,33.1
2018-02-10T02:17:23.984Z,55,,,,,38.4,33.1
2018-02-10T02:17:33.985Z,55,,,,,38.3,33.1
2018-02-10T02:17:43.984Z,55,,,,,38.4,33.1
2018-02-10T02:17:53.984Z,,,,,,38.5,
2018-02-10T02:18:03.984Z,55,,,,,38.6,33.1
2018-02-10T02:18:13.983Z,55,,,,,38.8,33.1
2018-02-10T02:18:23.985Z,55,,,,,39,33.1
2018-02-10T02:18:33.984Z,55,,,,,,33.1
2018-02-10T02:18:43.985Z,55,,,,,39.1,33.1
2018-02-10T02:18:53.983Z,55,,,,,,33.1
2018-02-10T02:19:03.984Z,55,,,,,39.3,33.1
2018-02-10T02:19:23.985Z,55,,,,,39.4,33.1
2018-02-10T02:19:33.983Z,55,,,,,,33
2018-02-10T02:19:43.984Z,55,,,,,39.5,33
2018-02-10T02:19:53.988Z,,,,,,39.6,
2018-02-10T02:20:03.985Z,55,,,,,,33
2018-02-10T02:20:13.985Z,55,,,,,,33
2018-02-10T02:20:23.983Z,55,,,,,39.8,33
2018-02-10T02:20:33.983Z,55,,,,,39.9,33
2018-02-10T02:20:43.991Z,55,,,,,,32.8
2018-02-10T02:21:03.984Z,55,,,,,40,32.8
2018-02-10T02:21:13.983Z,55,,,,,,32.8
2018-02-10T02:21:23.984Z,55,,,,,,32.8
2018-02-10T02:21:33.983Z,55,,,,,,32.7
2018-02-10T02:21:43.983Z,55,,,,,,32.7
2018-02-10T02:21:53.985Z,55,,,,,40.1,32.7
2018-02-10T02:22:03.984Z,55,,,,,,32.7
2018-02-10T02:22:13.983Z,55,,,,,,32.7
2018-02-10T02:22:23.984Z,,,,,,40.2,
2018-02-10T02:22:33.983Z,55,,,,,,32.6
2018-02-10T02:22:43.984Z,55,,,,,,32.6
2018-02-10T02:23:03.984Z,55,,,,,40.3,32.6
2018-02-10T02:23:13.984Z,55,,,,,,32.5
2018-02-10T02:23:33.983Z,55,,,,,39.6,32.5
2018-02-10T02:23:43.983Z,55,,,,,37.8,32.5
2018-02-10T02:23:53.983Z,55,,,,,36.9,32.5
2018-02-10T02:24:03.983Z,55,,,,,34.7,32.3
2018-02-10T02:24:13.986Z,55,,,,,,32.3
2018-02-10T02:24:23.984Z,55,,,,,34.2,32.3
2018-02-10T02:24:33.984Z,55,,,,,,32.3
2018-02-10T02:24:44.019Z,55,,,,,34.3,32.3
2018-02-10T02:24:53.983Z,55,,,,,,32.3
2018-02-10T02:25:03.994Z,55,,,,,34.2,32.2
2018-02-10T02:25:13.989Z,55,,,,,,32.2
2018-02-10T02:25:23.983Z,55,,,,,34.1,32.2
2018-02-10T02:25:33.983Z,55,,,,,34,32.2
2018-02-10T02:25:43.983Z,55,,,,,33.8,32.2
2018-02-10T02:25:53.984Z,55,,1,0,79,38.1,32.1
2018-02-10T02:26:03.983Z,55,,,,52,43.3,32.1
2018-02-10T02:26:13.983Z,55,,1,0,0,43.9,32.1
2018-02-10T02:26:23.983Z,55,,,,,39.9,32.1
2018-02-10T02:26:33.983Z,55,,,,,37.9,32
2018-02-10T02:26:43.983Z,55,,,,,36.7,32
2018-02-10T02:26:54.013Z,55,,,,,35.8,32
2018-02-10T02:27:03.983Z,55,,,,,35.4,32
2018-02-10T02:27:13.982Z,55,,,,,35.2,31.9
2018-02-10T02:27:23.983Z,55,,,,,34.9,31.9
2018-02-10T02:27:33.982Z,55,,,,,34.8,31.9
2018-02-10T02:27:43.983Z,55,,,,,34.7,31.9
2018-02-10T02:27:53.983Z,55,,,,,34.6,31.9
2018-02-10T02:28:03.984Z,55,,,,,34.4,31.7
2018-02-10T02:28:13.983Z,55,,,,,34.3,31.7
2018-02-10T02:28:24.204Z,55,,,,,34.2,31.7
2018-02-10T02:28:33.983Z,55,,,,,,31.7
2018-02-10T02:28:43.983Z,55,,,,,34.1,31.6
2018-02-10T02:28:53.983Z,55,,,,,34,31.6
2018-02-10T02:29:03.982Z,55,,,,,33.8,31.6
2018-02-10T02:29:13.982Z,55,,,,,,31.6
2018-02-10T02:29:23.985Z,55,,,,,33.7,31.6
2018-02-10T02:29:33.984Z,55,,,,,,31.6
2018-02-10T02:29:43.983Z,55,,,,,33.6,31.5
2018-02-10T02:29:53.983Z,55,,,,,33.5,31.5
2018-02-10T02:30:03.991Z,55,,,,,,31.5
2018-02-10T02:30:13.986Z,55,,,,,33.3,31.5
2018-02-10T02:30:23.983Z,55,,,,,,31.5
2018-02-10T02:30:33.982Z,55,,,,,33.2,31.4
2018-02-10T02:30:43.982Z,55,,,,,33.1,31.4
2018-02-10T02:30:53.982Z,55,,1,0,80,37.5,31.4
2018-02-10T02:31:03.983Z,55,,,,57,42.3,31.4
2018-02-10T02:31:13.982Z,55,,,,29,42.8,31.2
2018-02-10T02:31:23.982Z,55,,,,,41.8,31.2
2018-02-10T02:31:33.983Z,55,,,,,39.9,31.2
2018-02-10T02:31:43.983Z,55,,,,,39.7,31.2
2018-02-10T02:31:53.982Z,55,,,,,38.8,31.2
2018-02-10T02:32:03.982Z,55,,,,,38.3,31.1
2018-02-10T02:32:13.982Z,55,,,,,,31.1
2018-02-10T02:32:23.982Z,55,,,,,38.5,31.1
2018-02-10T02:32:33.982Z,55,,,,,38.6,31.1
2018-02-10T02:32:43.982Z,55,,,,,39,31.1
2018-02-10T02:32:53.983Z,55,,,,,,31.1
2018-02-10T02:33:03.982Z,55,,,,,39.2,31
2018-02-10T02:33:13.983Z,55,,,,,39.4,31
2018-02-10T02:33:23.985Z,55,,,,30,39.5,31
2018-02-10T02:33:33.982Z,55,,,,,39.8,31
2018-02-10T02:33:43.982Z,55,,,,29,40,31
2018-02-10T02:33:53.982Z,55,,,,30,,31
2018-02-10T02:34:03.995Z,55,,,,29,40.1,31
2018-02-10T02:34:14.038Z,55,,,,,40.3,31
2018-02-10T02:34:23.984Z,55,,,,,40.5,31
2018-02-10T02:34:33.982Z,55,,,,,40.6,31
2018-02-10T02:34:43.982Z,55,,,,,40.7,31
2018-02-10T02:34:53.987Z,55,,,,,40.8,31
2018-02-10T02:35:03.982Z,55,,,,,41,31
2018-02-10T02:35:14.361Z,55,,,,,41.1,31
2018-02-10T02:35:23.982Z,55,,,,,41.2,31
2018-02-10T02:35:33.982Z,55,,,,,41.4,31
2018-02-10T02:35:43.982Z,55,,,,,41.5,31.1
2018-02-10T02:35:53.982Z,55,,,,,41.7,31.1
2018-02-10T02:36:03.982Z,55,,,,,41.8,31.1
2018-02-10T02:36:13.982Z,55,,,,,42,31.2
2018-02-10T02:36:23.984Z,55,,,,,,31.2
2018-02-10T02:36:33.982Z,55,,,,,42.2,31.2
2018-02-10T02:36:43.982Z,55,,,,,42.4,31.4
2018-02-10T02:36:53.982Z,55,,,,,42.5,31.4
2018-02-10T02:37:03.982Z,55,,,,,42.6,31.5
2018-02-10T02:37:13.984Z,55,,,,,42.7,31.5
2018-02-10T02:37:23.982Z,55,,,,,43,31.6
2018-02-10T02:37:33.981Z,55,,,,,43.1,31.6
2018-02-10T02:37:43.982Z,55,,,,,43.2,31.6
2018-02-10T02:37:53.982Z,55,,,,,43.3,31.7
2018-02-10T02:38:03.982Z,55,,,,,43.4,31.9
2018-02-10T02:38:13.983Z,55,,,,,43.5,31.9
2018-02-10T02:38:23.982Z,55,,,,,43.6,31.9
2018-02-10T02:38:33.986Z,55,,1,0,0,44.1,32
2018-02-10T02:38:43.983Z,55,,1,0,,42.7,32.1
2018-02-10T02:38:53.982Z,55,,,,,40.9,32.1
2018-02-10T02:39:03.982Z,55,,,,,39.5,32.2
2018-02-10T02:39:13.983Z,55,,,,,,32.2
2018-02-10T02:39:23.982Z,55,,,,,,32.3
2018-02-10T02:39:33.982Z,55,,,,,40,32.5
2018-02-10T02:39:43.986Z,55,,,,,40.3,32.5
2018-02-10T02:39:53.982Z,55,,,,,40.6,32.6
