Time,HwTSet,HwActive,ActPow,PrimTSet,HwTOutlet,PrimT,ChActive
2018-02-12T01:17:43.758Z,55,,,,32.8,40.3,
2018-02-12T01:17:53.815Z,55,0,0,40,32.8,40.3,2
2018-02-12T01:18:03.759Z,55,,,,32.8,,
2018-02-12T01:18:13.759Z,55,,,,32.8,,
2018-02-12T01:18:23.759Z,55,,,,32.7,,
2018-02-12T01:18:33.759Z,55,,,,32.7,38.5,
2018-02-12T01:18:43.758Z,55,,,,32.7,36.9,
2018-02-12T01:18:53.759Z,55,,,,32.7,35.7,
2018-02-12T01:19:03.770Z,55,,,,32.6,34.7,
2018-02-12T01:19:13.760Z,55,,,,32.6,34.4,
2018-02-12T01:19:23.813Z,55,,,,32.6,34.6,
2018-02-12T01:19:33.758Z,55,,,,32.6,,
2018-02-12T01:19:43.758Z,55,,,,32.6,,
2018-02-12T01:19:53.759Z,55,,,,32.5,34.4,
2018-02-12T01:20:03.759Z,55,,,,32.5,34.3,
2018-02-12T01:20:13.758Z,55,,,,32.5,,
2018-02-12T01:20:24.146Z,55,,,,32.5,34.2,
2018-02-12T01:20:33.758Z,55,,,,32.5,,
2018-02-12T01:20:43.759Z,55,,,,32.3,34.1,
2018-02-12T01:20:53.763Z,55,,,,32.3,,
2018-02-12T01:21:03.758Z,55,,,,32.3,34,
2018-02-12T01:21:13.758Z,55,0,,,32.3,34.1,2
2018-02-12T01:21:23.759Z,55,,79,,32.2,40.3,
2018-02-12T01:21:33.758Z,55,,52,,32.2,43.2,
2018-02-12T01:21:43.758Z,55,0,0,,32.2,42.3,2
2018-02-12T01:21:53.762Z,55,,,,32.2,39.5,
2018-02-12T01:22:03.757Z,55,,,,32.2,37.5,
2018-02-12T01:22:13.758Z,55,,,,32.1,35.9,
2018-02-12T01:22:23.761Z,55,,,,32.1,35.6,
2018-02-12T01:22:33.758Z,55,,,,32.1,35.3,
2018-02-12T01:22:43.758Z,55,,,,32.1,35.2,
2018-02-12T01:22:53.758Z,55,,,,32.1,34.9,
2018-02-12T01:23:03.758Z,55,,,,32,34.8,
2018-02-12T01:23:13.758Z,55,,,,32,34.6,
2018-02-12T01:23:23.757Z,55,,,,32,,
2018-02-12T01:23:33.758Z,55,,,,32,34.4,
2018-02-12T01:23:43.758Z,55,,,,32,34.3,
2018-02-12T01:23:53.758Z,55,,,,31.9,34.2,
2018-02-12T01:24:03.767Z,55,,,,31.9,,
2018-02-12T01:24:13.757Z,55,,,,31.9,34.1,
2018-02-12T01:24:23.759Z,55,,,,31.9,,
2018-02-12T01:24:33.757Z,55,,,,31.9,34,
2018-02-12T01:24:43.883Z,55,,,,31.7,33.8,
2018-02-12T01:24:53.757Z,55,,,,31.7,,
2018-02-12T01:25:03.758Z,55,,,,31.7,33.7,
2018-02-12T01:25:13.758Z,55,,,,31.7,33.6,
2018-02-12T01:25:23.757Z,55,,,,31.7,,
2018-02-12T01:25:33.758Z,55,,,,31.6,33.5,
2018-02-12T01:25:43.759Z,55,,,,31.6,,
2018-02-12T01:25:53.758Z,55,,,,31.6,33.3,
2018-02-12T01:26:03.760Z,55,,,,31.6,,
2018-02-12T01:26:13.758Z,55,0,,,31.6,33.3,2
2018-02-12T01:26:23.759Z,55,,80,,31.5,39,
2018-02-12T01:26:33.758Z,55,,40,,31.5,43.1,
2018-02-12T01:26:43.762Z,55,,29,,31.5,42.5,
2018-02-12T01:26:53.758Z,55,,,,31.5,40.8,
2018-02-12T01:27:03.758Z,55,,,,31.4,39.8,
2018-02-12T01:27:13.765Z,55,,,,31.4,38.9,
2018-02-12T01:27:23.821Z,55,,,,31.4,38.4,
2018-02-12T01:27:33.757Z,55,,,,31.4,,
2018-02-12T01:27:43.757Z,55,,,,31.4,38.5,
2018-02-12T01:27:53.757Z,55,,,,31.2,38.6,
2018-02-12T01:28:03.757Z,55,,,,31.2,38.9,
2018-02-12T01:28:13.757Z,55,,,,31.2,39.1,
2018-02-12T01:28:23.822Z,55,,,,31.2,39.2,
2018-02-12T01:28:33.759Z,55,,,,31.2,39.4,
2018-02-12T01:28:43.757Z,55,,,,31.2,39.7,
2018-02-12T01:28:53.757Z,55,,30,,31.2,39.8,
2018-02-12T01:29:03.757Z,55,,,,31.2,40,
2018-02-12T01:29:13.757Z,55,,,,31.2,40.1,
2018-02-12T01:29:23.757Z,55,,29,,31.1,40.2,
2018-02-12T01:29:33.758Z,55,,,,31.1,40.3,
2018-02-12T01:29:43.757Z,55,,,,31.1,40.5,
2018-02-12T01:29:53.757Z,55,,,,31.2,40.7,
2018-02-12T01:30:03.758Z,55,,,,31.1,40.8,
2018-02-12T01:30:13.757Z,55,,,,31.1,41,
2018-02-12T01:30:23.757Z,55,,,,31.2,,
2018-02-12T01:30:34.032Z,55,,,,31.2,41.1,
2018-02-12T01:30:43.758Z,55,,,,31.2,41.4,
2018-02-12T01:30:53.758Z,55,,,,31.2,41.5,
2018-02-12T01:31:03.757Z,55,,,,31.4,41.6,
2018-02-12T01:31:13.757Z,55,,,,31.4,41.7,
2018-02-12T01:31:23.885Z,55,,,,31.4,41.9,
2018-02-12T01:31:33.760Z,55,,,,31.5,42,
2018-02-12T01:31:43.758Z,55,,,,31.5,42.2,
2018-02-12T01:31:53.759Z,55,,,,31.5,42.3,
2018-02-12T01:32:03.764Z,55,,,,31.6,42.4,
2018-02-12T01:32:13.757Z,55,,,,31.6,42.5,
2018-02-12T01:32:23.757Z,55,,,,31.6,42.7,
2018-02-12T01:32:33.758Z,55,,,,31.7,43,
2018-02-12T01:32:43.757Z,55,,,,31.9,,
2018-02-12T01:32:53.757Z,55,,,,31.9,43.2,
2018-02-12T01:33:03.757Z,55,,,,31.9,,
2018-02-12T01:33:13.757Z,55,,,,32,43.4,
2018-02-12T01:33:23.813Z,55,,,,32,,
2018-02-12T01:33:33.766Z,55,,,,32.1,43.6,
2018-02-12T01:33:43.757Z,55,,,,32.1,43.7,
2018-02-12T01:33:53.757Z,55,,,,32.2,43.9,
2018-02-12T01:34:03.758Z,55,0,0,,32.3,43.6,2
2018-02-12T01:34:13.758Z,55,,,,32.3,41.4,
2018-02-12T01:34:23.806Z,55,,,,32.5,39.9,
2018-02-12T01:34:33.757Z,55,,,,32.5,39.5,
2018-02-12T01:34:43.757Z,55,,,,32.6,39.7,
2018-02-12T01:34:53.757Z,55,,,,32.7,40,
2018-02-12T01:35:03.757Z,55,,,,32.7,40.6,
2018-02-12T01:35:13.758Z,55,,,,32.8,40.7,
2018-02-12T01:35:23.759Z,55,,,,32.8,40.5,
2018-02-12T01:35:33.757Z,55,,,,33,40.2,
2018-02-12T01:35:43.757Z,55,,,,33,40.1,
2018-02-12T01:35:53.757Z,55,,,,33.1,39.9,
2018-02-12T01:36:03.757Z,55,,,,33.1,39.8,
2018-02-12T01:36:13.758Z,55,,,,33.1,39.6,
2018-02-12T01:36:23.758Z,55,,,,33.2,39.5,
2018-02-12T01:36:33.757Z,55,,,,33.2,39.4,
2018-02-12T01:36:43.757Z,55,,,,33.2,,
2018-02-12T01:36:53.762Z,55,,,,33.2,39.3,
2018-02-12T01:37:03.756Z,55,,,,33.3,39.1,
2018-02-12T01:37:13.757Z,55,,,,33.3,39,
2018-02-12T01:37:23.767Z,55,,,,33.3,38.9,
2018-02-12T01:37:33.757Z,55,,,,33.3,38.8,
2018-02-12T01:37:43.761Z,55,,,,33.3,38.6,
2018-02-12T01:37:53.757Z,55,,,,33.3,,
2018-02-12T01:38:03.756Z,55,,,,33.3,38.5,
2018-02-12T01:38:13.756Z,55,,,,33.3,38.4,
2018-02-12T01:38:23.758Z,55,,,,33.3,38.5,
2018-02-12T01:38:33.757Z,55,,,,33.3,38.6,
2018-02-12T01:38:44.040Z,55,,,,33.3,38.8,
2018-02-12T01:38:53.756Z,55,,,,33.3,38.9,
2018-02-12T01:39:03.757Z,55,,,,33.3,39,
2018-02-12T01:39:13.756Z,55,,,,33.3,39.1,
2018-02-12T01:39:24.049Z,55,,,,33.3,,
2018-02-12T01:39:33.757Z,55,,,,33.2,39.3,
2018-02-12T01:39:43.756Z,55,,,,33.2,39.4,
2018-02-12T01:39:53.757Z,55,,,,33.2,,
2018-02-12T01:40:04.037Z,55,,,,33.2,39.5,
2018-02-12T01:40:13.757Z,55,,,,33.2,,
2018-02-12T01:40:23.757Z,55,,,,33.2,39.6,
2018-02-12T01:40:33.757Z,55,,,,33.2,,
2018-02-12T01:40:43.757Z,55,,,,33.1,39.8,
2018-02-12T01:40:53.757Z,55,,,,33.1,,
2018-02-12T01:41:03.756Z,55,,,,33.1,,
2018-02-12T01:41:13.760Z,55,,,,33.1,39.9,
2018-02-12T01:41:23.756Z,55,,,,33.1,,
2018-02-12T01:41:33.790Z,55,,,,33.1,40,
2018-02-12T01:41:43.760Z,55,,,,33.1,,
2018-02-12T01:41:53.756Z,55,,,,33,,
2018-02-12T01:42:03.756Z,55,,,,33,,
2018-02-12T01:42:13.757Z,55,,,,33,40.1,
2018-02-12T01:42:23.756Z,55,,,,33,,
2018-02-12T01:42:33.758Z,55,,,,33,,
2018-02-12T01:42:43.756Z,55,,,,33,,
2018-02-12T01:42:53.756Z,55,,,,32.8,40.2,
2018-02-12T01:43:03.756Z,55,,,,32.8,,
2018-02-12T01:43:13.756Z,55,,,,32.8,,
2018-02-12T01:43:23.756Z,55,,,,32.8,,
2018-02-12T01:43:33.764Z,55,,,,32.8,,
2018-02-12T01:43:43.756Z,55,,,,32.7,40.3,
2018-02-12T01:43:54.082Z,55,,,,32.7,,
2018-02-12T01:44:03.756Z,55,,,,32.7,,
2018-02-12T01:44:13.756Z,55,,,,32.7,,
2018-02-12T01:44:23.756Z,55,,,,32.7,38.5,
2018-02-12T01:44:33.757Z,55,,,,32.6,36.8,
2018-02-12T01:44:43.756Z,55,,,,32.6,35.7,
2018-02-12T01:44:53.756Z,55,,,,32.6,34.7,
2018-02-12T01:45:03.756Z,55,,,,32.6,34.4,
2018-02-12T01:45:13.756Z,55,,,,32.6,34.6,
2018-02-12T01:45:23.756Z,55,,,,32.5,,
2018-02-12T01:45:33.909Z,55,,,,32.5,,
2018-02-12T01:45:43.756Z,55,,,,32.5,34.4,
2018-02-12T01:45:53.756Z,55,,,,32.5,34.3,
2018-02-12T01:46:03.759Z,55,,,,32.5,,
2018-02-12T01:46:13.756Z,55,,,,32.3,34.2,
2018-02-12T01:46:23.756Z,55,,,,32.3,,
2018-02-12T01:46:33.759Z,55,,,,32.3,34.1,
2018-02-12T01:46:43.756Z,55,,,,32.3,,
2018-02-12T01:46:53.762Z,55,,,,32.3,34,
2018-02-12T01:47:03.763Z,55,0,79,,32.2,34.5,2
2018-02-12T01:47:13.756Z,55,,72,,32.2,41.3,
2018-02-12T01:47:23.756Z,55,,30,,32.2,44,
2018-02-12T01:47:33.756Z,55,0,0,,32.2,41.2,2
2018-02-12T01:47:43.756Z,55,,,,32.1,38.8,
2018-02-12T01:47:53.756Z,55,,,,32.1,36.8,
2018-02-12T01:48:03.757Z,55,,,,32.1,35.8,
2018-02-12T01:48:13.756Z,55,,,,32.1,35.4,
2018-02-12T01:48:23.756Z,55,,,,32.1,35.3,
2018-02-12T01:48:33.756Z,55,,,,32,35.2,
2018-02-12T01:48:43.757Z,55,,,,32,34.9,
2018-02-12T01:48:53.756Z,55,,,,32,34.7,
2018-02-12T01:49:03.818Z,55,,,,32,34.6,
2018-02-12T01:49:13.756Z,55,,,,32,,
2018-02-12T01:49:23.756Z,55,,,,31.9,34.4,
2018-02-12T01:49:33.758Z,55,,,,31.9,34.3,
2018-02-12T01:49:43.755Z,55,,,,31.9,34.2,
2018-02-12T01:49:53.756Z,55,,,,31.9,,
2018-02-12T01:50:03.756Z,55,,,,31.9,34.1,
2018-02-12T01:50:13.755Z,55,,,,31.7,34,
2018-02-12T01:50:23.761Z,55,0,,,31.7,,2
2018-02-12T01:50:33.756Z,55,,,,31.7,33.8,
2018-02-12T01:50:43.762Z,55,,,,31.7,33.7,
2018-02-12T01:50:53.757Z,55,,,,31.6,,
2018-02-12T01:51:03.755Z,55,,,,31.6,33.6,
2018-02-12T01:51:13.756Z,55,,,,31.6,,
2018-02-12T01:51:23.757Z,55,,,,31.6,33.5,
2018-02-12T01:51:33.756Z,55,,,,31.6,33.3,
2018-02-12T01:51:43.757Z,55,,,,31.5,,
2018-02-12T01:51:53.761Z,55,,,,31.5,33.2,
2018-02-12T01:52:03.756Z,55,0,79,,31.5,34.3,2
2018-02-12T01:52:13.757Z,55,,77,,31.5,40.3,
2018-02-12T01:52:23.756Z,55,,40,,31.5,43.1,
2018-02-12T01:52:33.756Z,55,,29,,31.4,41.9,
2018-02-12T01:52:43.756Z,55,,,,31.4,40.7,
2018-02-12T01:52:53.755Z,55,,,,31.4,39.7,
2018-02-12T01:53:03.758Z,55,,,,31.4,38.8,
2018-02-12T01:53:13.763Z,55,,,,31.4,38.2,
2018-02-12T01:53:23.767Z,55,,,,31.2,38.4,
2018-02-12T01:53:33.756Z,55,,,,31.2,38.5,
2018-02-12T01:53:43.755Z,55,,,,31.2,38.7,
2018-02-12T01:53:53.756Z,55,,,,31.2,39,
2018-02-12T01:54:03.755Z,55,,,,31.2,39.1,
2018-02-12T01:54:13.755Z,55,,,,31.2,39.3,
2018-02-12T01:54:23.755Z,55,,,,31.1,39.4,
2018-02-12T01:54:33.756Z,55,,,,31.1,39.5,
2018-02-12T01:54:43.755Z,55,,,,31.1,39.8,
2018-02-12T01:54:53.755Z,55,,29,,31.1,40,
2018-02-12T01:55:03.755Z,55,,,,31.1,40.1,
2018-02-12T01:55:13.755Z,55,,,,31.1,40.2,
2018-02-12T01:55:23.755Z,55,,,,31.1,40.3,
2018-02-12T01:55:33.755Z,55,,,,31.1,40.5,
2018-02-12T01:55:43.755Z,55,,,,31.1,40.7,
2018-02-12T01:55:53.755Z,55,,,,31.1,40.8,
2018-02-12T01:56:03.755Z,55,,,,31.1,40.9,
2018-02-12T01:56:13.756Z,55,,,,31.1,41,
2018-02-12T01:56:23.756Z,55,,,,31.1,41.2,
2018-02-12T01:56:33.755Z,55,,,,31.2,41.4,
2018-02-12T01:56:43.760Z,55,,,,31.2,41.5,
2018-02-12T01:56:53.755Z,55,,,,31.2,41.6,
2018-02-12T01:57:03.756Z,55,,,,31.2,41.7,
2018-02-12T01:57:13.771Z,55,,,,31.4,41.9,
2018-02-12T01:57:23.755Z,55,,,,31.4,42,
2018-02-12T01:57:33.755Z,55,,,,31.4,42.2,
2018-02-12T01:57:43.755Z,55,,,,31.5,42.3,
2018-02-12T01:57:53.755Z,55,,,,31.5,42.5,
2018-02-12T01:58:03.755Z,55,,,,31.6,42.6,
2018-02-12T01:58:13.755Z,55,,,,31.6,42.7,
2018-02-12T01:58:23.755Z,55,,,,31.7,42.8,
2018-02-12T01:58:33.755Z,55,,,,31.7,43,
2018-02-12T01:58:43.756Z,55,,,,31.7,43.2,
2018-02-12T01:58:53.756Z,55,,,,31.9,,
2018-02-12T01:59:03.755Z,55,,,,32,43.4,
2018-02-12T01:59:13.755Z,55,,,,32,43.5,
2018-02-12T01:59:23.755Z,55,,,,32.1,43.6,
2018-02-12T01:59:33.756Z,55,,,,32.1,43.7,
2018-02-12T01:59:43.755Z,55,,0,,32.2,44.1,
2018-02-12T01:59:53.755Z,55,0,,,32.2,42.6,2
2018-02-12T02:00:03.755Z,55,,,,32.3,40.6,
2018-02-12T02:00:13.755Z,55,,,,32.3,39.6,
2018-02-12T02:00:23.755Z,55,,,,32.5,39.5,
2018-02-12T02:00:33.758Z,55,,,,32.5,39.8,
2018-02-12T02:00:43.755Z,55,,,,32.6,40.2,
2018-02-12T02:00:53.755Z,55,,,,32.7,40.7,
2018-02-12T02:01:03.755Z,55,,,,32.7,40.5,
2018-02-12T02:01:13.755Z,55,,,,32.8,40.3,
2018-02-12T02:01:23.755Z,55,,,,32.8,40.1,
2018-02-12T02:01:33.758Z,55,,,,33,39.9,
2018-02-12T02:01:43.755Z,55,,,,33,39.8,
2018-02-12T02:01:53.754Z,55,,,,33.1,39.6,
2018-02-12T02:02:03.755Z,55,,,,33.1,39.5,
2018-02-12T02:02:13.826Z,55,,,,33.1,39.4,
2018-02-12T02:02:23.754Z,55,,,,33.2,39.3,
2018-02-12T02:02:33.755Z,55,,,,33.2,,
2018-02-12T02:02:43.754Z,55,,,,33.2,39.1,
2018-02-12T02:02:53.755Z,55,,,,33.2,39,
2018-02-12T02:03:03.754Z,55,,,,33.2,38.9,
2018-02-12T02:03:13.755Z,55,,,,33.2,38.8,
2018-02-12T02:03:23.754Z,55,,,,33.2,,
2018-02-12T02:03:33.755Z,55,,,,33.2,38.6,
2018-02-12T02:03:43.755Z,55,,,,33.2,38.5,
2018-02-12T02:03:53.755Z,55,,,,33.2,38.4,
2018-02-12T02:04:03.754Z,55,,,,33.2,,
2018-02-12T02:04:13.754Z,55,,,,33.2,,
2018-02-12T02:04:23.755Z,55,,,,33.2,38.5,
2018-02-12T02:04:33.872Z,55,,,,33.2,38.6,
2018-02-12T02:04:43.754Z,55,,,,33.2,38.8,
2018-02-12T02:04:53.754Z,55,,,,33.2,38.9,
2018-02-12T02:05:03.754Z,55,,,,33.2,39,
2018-02-12T02:05:13.755Z,55,,,,33.2,39.1,
2018-02-12T02:05:23.754Z,55,,,,33.2,,
2018-02-12T02:05:33.754Z,55,,,,33.2,39.3,
2018-02-12T02:05:43.756Z,55,,,,33.2,,
2018-02-12T02:05:53.754Z,55,,,,33.2,39.4,
2018-02-12T02:06:03.754Z,55,,,,33.1,,
2018-02-12T02:06:13.754Z,55,,,,33.1,39.5,
2018-02-12T02:06:23.757Z,55,,,,33.1,,
2018-02-12T02:06:33.755Z,55,,,,33.1,39.6,
2018-02-12T02:06:43.754Z,55,,,,33.1,,
2018-02-12T02:06:53.755Z,55,,,,33.1,39.8,
2018-02-12T02:07:03.754Z,55,,,,33.1,,
2018-02-12T02:07:13.754Z,55,,,,33,,
2018-02-12T02:07:23.754Z,55,,,,33,39.9,
2018-02-12T02:07:33.754Z,55,,,,33,,
2018-02-12T02:07:43.754Z,55,,,,33,,
2018-02-12T02:07:53.758Z,55,,,,33,,
2018-02-12T02:08:03.754Z,55,,,,33,40,
2018-02-12T02:08:13.754Z,55,,,,32.8,,
2018-02-12T02:08:23.754Z,55,,,,32.8,,
2018-02-12T02:08:33.754Z,55,,,,32.8,,
2018-02-12T02:08:43.754Z,55,,,,32.8,40.1,
2018-02-12T02:08:53.755Z,55,,,,32.8,,
2018-02-12T02:09:03.754Z,55,,,,32.8,,
2018-02-12T02:09:13.754Z,55,,,,32.7,,
2018-02-12T02:09:23.754Z,55,,,,32.7,,
2018-02-12T02:09:33.754Z,55,,,,32.7,40.2,
2018-02-12T02:09:43.754Z,55,,,,32.7,40.1,
2018-02-12T02:09:53.775Z,55,,,,32.6,40.2,
2018-02-12T02:10:03.754Z,55,,,,32.6,,
2018-02-12T02:10:13.754Z,55,,,,32.6,38.8,
2018-02-12T02:10:23.754Z,55,,,,32.6,36.7,
2018-02-12T02:10:33.754Z,55,,,,32.6,35.4,
2018-02-12T02:10:43.754Z,55,,,,32.5,34.4,
2018-02-12T02:10:53.755Z,55,,,,32.5,34.3,
2018-02-12T02:11:03.754Z,55,,,,32.5,34.4,
2018-02-12T02:11:13.755Z,55,,,,32.5,34.6,
2018-02-12T02:11:23.755Z,55,,,,32.5,34.4,
2018-02-12T02:11:33.754Z,55,,,,32.3,34.3,
2018-02-12T02:11:44.017Z,55,,,,32.3,,
2018-02-12T02:11:53.754Z,55,,,,32.3,34.2,
2018-02-12T02:12:03.754Z,55,,,,32.3,34.1,
2018-02-12T02:12:13.754Z,55,,,,32.3,,
2018-02-12T02:12:23.754Z,55,,,,32.2,,
2018-02-12T02:12:33.754Z,55,,,,32.2,34,
2018-02-12T02:12:43.754Z,55,0,79,,32.2,35.1,2
2018-02-12T02:12:53.754Z,55,,72,,32.2,41.2,
2018-02-12T02:13:03.754Z,55,,34,,32.1,43.8,
2018-02-12T02:13:13.754Z,55,,29,,32.1,42.7,
2018-02-12T02:13:23.754Z,55,,,,32.1,41.2,
2018-02-12T02:13:33.754Z,55,,,,32.1,40,
2018-02-12T02:13:43.754Z,55,,,,32.1,39.3,
2018-02-12T02:13:53.755Z,55,,,,32,39,
2018-02-12T02:14:03.755Z,55,,,,32,39.1,
2018-02-12T02:14:13.753Z,55,,,,32,39.3,
2018-02-12T02:14:23.754Z,55,,,,32,39.4,
2018-02-12T02:14:33.767Z,55,,,,32,39.5,
2018-02-12T02:14:43.754Z,55,,,,31.9,39.8,
2018-02-12T02:14:53.755Z,55,,,,31.9,40,
2018-02-12T02:15:03.755Z,55,,,,31.9,40.1,
2018-02-12T02:15:13.755Z,55,,,,31.9,40.3,
2018-02-12T02:15:23.754Z,55,,,,31.9,40.5,
2018-02-12T02:15:33.754Z,55,,,,31.9,40.6,
2018-02-12T02:15:43.754Z,55,,,,31.9,40.8,
2018-02-12T02:15:53.753Z,55,,,,31.9,,
2018-02-12T02:16:03.754Z,55,,,,31.7,41,
2018-02-12T02:16:13.753Z,55,,,,31.7,41.1,
2018-02-12T02:16:23.753Z,55,,,,31.9,41.2,
2018-02-12T02:16:33.762Z,55,,,,31.9,41.4,
2018-02-12T02:16:43.754Z,55,,,,31.9,41.6,
2018-02-12T02:16:53.753Z,55,,,,31.9,41.7,
2018-02-12T02:17:04.029Z,55,,,,31.9,41.8,
2018-02-12T02:17:13.754Z,55,,,,31.9,42,
2018-02-12T02:17:23.754Z,55,,,,31.9,,
2018-02-12T02:17:33.754Z,55,,,,32,42.2,
2018-02-12T02:17:43.753Z,55,,,,32,42.4,
2018-02-12T02:17:53.754Z,55,,,,32,42.5,
2018-02-12T02:18:03.754Z,55,0,29,40,32,42.6,2
2018-02-12T02:18:13.754Z,55,,,,32.1,42.7,
2018-02-12T02:18:23.753Z,55,,,,32.1,42.8,
2018-02-12T02:18:33.754Z,55,,,,32.1,43.1,
2018-02-12T02:18:43.753Z,55,,,,32.2,43.2,
2018-02-12T02:18:53.754Z,55,,,,32.2,43.3,
2018-02-12T02:19:03.753Z,55,,,,32.3,43.4,
2018-02-12T02:19:13.755Z,55,,,,32.3,43.5,
2018-02-12T02:19:23.753Z,55,,,,32.5,43.6,
2018-02-12T02:19:33.761Z,55,,,,32.5,43.9,
2018-02-12T02:19:43.753Z,55,,,,32.6,,
2018-02-12T02:19:53.753Z,55,0,0,,32.6,42.5,2
2018-02-12T02:20:03.753Z,55,,,,32.7,40.6,
2018-02-12T02:20:13.754Z,55,,,,32.7,39.7,
2018-02-12T02:20:23.754Z,55,,,,32.8,39.5,
2018-02-12T02:20:33.754Z,55,,,,32.8,39.9,
2018-02-12T02:20:43.753Z,55,,,,33,40.3,
2018-02-12T02:20:53.756Z,55,,,,33,40.8,
2018-02-12T02:21:03.753Z,55,,,,33.1,40.7,
2018-02-12T02:21:13.763Z,55,,,,33.1,40.5,
2018-02-12T02:21:23.758Z,55,,,,33.2,40.2,
2018-02-12T02:21:33.765Z,55,,,,33.2,40.1,
2018-02-12T02:21:43.753Z,55,,,,33.3,39.9,
2018-02-12T02:21:53.761Z,55,,,,33.3,39.8,
2018-02-12T02:22:03.798Z,55,,,,33.3,39.6,
2018-02-12T02:22:13.754Z,55,,,,33.5,39.5,
2018-02-12T02:22:23.753Z,55,,,,33.5,39.4,
2018-02-12T02:22:33.753Z,55,,,,33.5,,
2018-02-12T02:22:43.753Z,55,,,,33.5,39.3,
2018-02-12T02:22:53.753Z,55,,,,33.5,39.1,
2018-02-12T02:23:03.753Z,55,,,,33.5,39,
2018-02-12T02:23:13.754Z,55,,,,33.5,38.9,
2018-02-12T02:23:23.753Z,55,,,,33.5,38.8,
2018-02-12T02:23:33.755Z,55,,,,33.5,38.6,
2018-02-12T02:23:43.753Z,55,,,,33.5,,
2018-02-12T02:23:53.908Z,55,,,,33.5,38.5,
2018-02-12T02:24:03.754Z,55,,,,33.5,38.4,
2018-02-12T02:24:13.758Z,55,,,,33.5,38.5,
2018-02-12T02:24:23.753Z,55,,,,33.5,38.6,
2018-02-12T02:24:33.753Z,,,,,,38.8,
2018-02-12T02:24:43.753Z,55,,,,33.5,38.9,
2018-02-12T02:24:53.753Z,55,,,,33.5,39,
2018-02-12T02:25:03.753Z,55,,,,33.5,39.1,
2018-02-12T02:25:13.753Z,55,,,,33.5,39.3,
2018-02-12T02:25:23.756Z,55,,,,33.5,,
2018-02-12T02:25:33.753Z,55,,,,33.5,39.4,
2018-02-12T02:25:43.761Z,55,,,,33.3,,
2018-02-12T02:25:53.753Z,55,,,,33.3,39.5,
2018-02-12T02:26:03.753Z,55,,,,33.3,39.6,
2018-02-12T02:26:13.756Z,55,,,,33.3,,
2018-02-12T02:26:23.753Z,55,,,,33.3,,
2018-02-12T02:26:33.753Z,55,,,,33.3,39.8,
2018-02-12T02:26:43.758Z,55,,,,33.2,,
2018-02-12T02:26:53.753Z,55,,,,33.2,,
2018-02-12T02:27:03.752Z,55,,,,33.2,39.9,
2018-02-12T02:27:13.753Z,55,,,,33.2,,
2018-02-12T02:27:23.752Z,55,,,,33.2,40,
2018-02-12T02:27:33.753Z,55,,,,33.2,,
2018-02-12T02:27:43.753Z,55,,,,33.1,,
2018-02-12T02:27:53.752Z,55,,,,33.1,,
2018-02-12T02:28:03.752Z,55,,,,33.1,40.1,
2018-02-12T02:28:13.753Z,55,,,,33.1,,
2018-02-12T02:28:23.752Z,55,,,,33.1,,
2018-02-12T02:28:33.753Z,55,,,,33.1,,
2018-02-12T02:28:43.752Z,55,,,,33,40.2,
2018-02-12T02:28:53.753Z,55,,,,33,,
2018-02-12T02:29:03.754Z,55,,,,33,,
2018-02-12T02:29:13.752Z,55,,,,33,,
2018-02-12T02:29:23.752Z,55,,,,33,,
2018-02-12T02:29:33.753Z,55,,,,32.8,,
2018-02-12T02:29:43.752Z,55,,,,32.8,40.3,
2018-02-12T02:29:53.752Z,55,,,,32.8,,
2018-02-12T02:30:03.752Z,55,,,,32.8,,
2018-02-12T02:30:13.752Z,55,,,,32.8,38.6,
2018-02-12T02:30:23.754Z,55,,,,32.7,36.8,
2018-02-12T02:30:33.754Z,,,,,,35.4,
2018-02-12T02:30:43.968Z,55,,,,32.7,34.6,
2018-02-12T02:30:53.757Z,55,,,,32.7,34.4,
2018-02-12T02:31:03.758Z,55,,,,32.7,34.6,
2018-02-12T02:31:13.752Z,55,,,,32.6,,
2018-02-12T02:31:23.753Z,55,,,,32.6,,
2018-02-12T02:31:33.759Z,55,,,,32.6,34.4,
2018-02-12T02:31:43.755Z,55,,,,32.6,34.3,
2018-02-12T02:31:53.754Z,55,,,,32.6,34.2,
2018-02-12T02:32:03.752Z,55,,,,32.5,,
2018-02-12T02:32:13.752Z,55,,,,32.5,,
2018-02-12T02:32:23.752Z,55,,,,32.5,34.1,
2018-02-12T02:32:33.753Z,55,,,,32.5,34,
2018-02-12T02:32:43.752Z,55,,,,32.3,,
2018-02-12T02:32:53.752Z,55,0,79,,32.3,35.6,2
2018-02-12T02:33:03.752Z,55,,69,,32.3,41.8,
2018-02-12T02:33:13.752Z,55,0,0,,32.3,44,2
2018-02-12T02:33:23.752Z,55,,,,32.2,40.5,
2018-02-12T02:33:33.752Z,,,,,,38.4,
2018-02-12T02:33:43.752Z,55,,,,32.2,36.5,
2018-02-12T02:33:53.752Z,55,,,,32.2,35.7,
2018-02-12T02:34:03.753Z,55,,,,32.1,35.4,
2018-02-12T02:34:13.752Z,55,,,,32.1,35.2,
2018-02-12T02:34:23.752Z,55,,,,32.1,35.1,
2018-02-12T02:34:33.753Z,55,,,,32.1,34.8,
2018-02-12T02:34:43.905Z,55,,,,32.1,34.7,
2018-02-12T02:34:53.752Z,55,,,,32,34.6,
