Time,HwActive,ActPow,HwTSet,ChActive,PrimT,PrimTSet,HwTOutlet
2018-02-04T01:17:21.691Z,,,55,,,,34.9
2018-02-04T01:17:31.691Z,,,55,,39.1,,34.9
2018-02-04T01:17:41.696Z,,,55,,,,34.9
2018-02-04T01:17:51.691Z,,,55,,39.3,,34.9
2018-02-04T01:18:01.690Z,,,55,,,,34.9
2018-02-04T01:18:11.691Z,,,55,,39.4,,34.8
2018-02-04T01:18:21.691Z,,,55,,39.5,,34.8
2018-02-04T01:18:31.691Z,,,55,,,,34.8
2018-02-04T01:18:41.691Z,,,55,,,,34.8
2018-02-04T01:18:51.691Z,,,55,,39.6,,34.8
2018-02-04T01:19:01.691Z,,,55,,,,34.7
2018-02-04T01:19:11.691Z,,,55,,39.8,,34.7
2018-02-04T01:19:21.692Z,,,55,,,,34.7
2018-02-04T01:19:31.691Z,,,55,,,,34.6
2018-02-04T01:19:41.691Z,,,55,,39.9,,34.6
2018-02-04T01:19:51.691Z,,,55,,,,34.6
2018-02-04T01:20:01.693Z,,,55,,,,34.6
2018-02-04T01:20:11.690Z,,,55,,,,34.4
2018-02-04T01:20:21.691Z,,,55,,40,,34.4
2018-02-04T01:20:31.691Z,,,55,,,,34.4
2018-02-04T01:20:41.691Z,,,55,,,,34.4
2018-02-04T01:20:51.691Z,,,55,,,,34.4
2018-02-04T01:21:01.690Z,,,55,,,,34.3
2018-02-04T01:21:11.691Z,,,55,,40.1,,34.3
2018-02-04T01:21:21.692Z,,,55,,,,34.3
2018-02-04T01:21:31.691Z,,,55,,,,34.3
2018-02-04T01:21:41.691Z,,,55,,,,34.3
2018-02-04T01:21:51.697Z,,,55,,,,34.2
2018-02-04T01:22:01.691Z,,,55,,40.2,,34.2
2018-02-04T01:22:11.691Z,,,55,,,,34.2
2018-02-04T01:22:21.691Z,,,55,,39.9,,34.1
2018-02-04T01:22:31.695Z,,,55,,37.8,,34.1
2018-02-04T01:22:41.691Z,,,55,,36.8,,34.1
2018-02-04T01:22:51.691Z,,,55,,35.7,,34.1
2018-02-04T01:23:01.691Z,,,55,,34.8,,34.1
2018-02-04T01:23:11.690Z,,,55,,34.6,,34
2018-02-04T01:23:21.691Z,,,55,,34.7,,34
2018-02-04T01:23:31.692Z,,,55,,34.8,,34
2018-02-04T01:23:41.690Z,,,55,,34.7,,34
2018-02-04T01:23:51.690Z,,,55,,,,33.8
2018-02-04T01:24:01.692Z,,,55,,34.6,,33.8
2018-02-04T01:24:11.691Z,,,55,,34.4,,33.8
2018-02-04T01:24:21.691Z,,,55,,,,33.8
2018-02-04T01:24:31.690Z,,,55,,34.3,,33.8
2018-02-04T01:24:41.692Z,,,55,,,,33.7
2018-02-04T01:24:51.690Z,,,55,,34.2,,33.7
2018-02-04T01:25:01.690Z,,,55,,,,33.7
2018-02-04T01:25:11.690Z,,,55,,34.1,,33.7
2018-02-04T01:25:21.690Z,,,55,,,,33.6
2018-02-04T01:25:31.690Z,,,55,,34,,33.6
2018-02-04T01:25:41.690Z,,,55,,,,33.6
2018-02-04T01:25:51.690Z,0,79,55,2,38.5,,33.6
2018-02-04T01:26:01.690Z,,52,55,,43.2,,33.5
2018-02-04T01:26:11.691Z,0,0,55,2,43.7,,33.5
2018-02-04T01:26:21.691Z,,,55,,39.8,,33.5
2018-02-04T01:26:31.690Z,,,55,,37.8,,33.5
2018-02-04T01:26:41.697Z,,,55,,36.4,,33.3
2018-02-04T01:26:51.690Z,,,55,,35.6,,33.3
2018-02-04T01:27:01.691Z,,,55,,35.3,,33.3
2018-02-04T01:27:11.690Z,,,55,,35.2,,33.3
2018-02-04T01:27:21.693Z,,,55,,34.9,,33.3
2018-02-04T01:27:31.690Z,,,55,,34.8,,33.2
2018-02-04T01:27:41.690Z,,,55,,34.7,,33.2
2018-02-04T01:27:51.696Z,,,55,,34.6,,33.2
2018-02-04T01:28:01.690Z,,,55,,,,33.2
2018-02-04T01:28:11.690Z,,,55,,34.4,,33.1
2018-02-04T01:28:21.690Z,,,55,,34.3,,33.1
2018-02-04T01:28:31.690Z,,,55,,,,33.1
2018-02-04T01:28:41.690Z,,,55,,34.2,,33.1
2018-02-04T01:28:51.692Z,,,55,,34.1,,33.1
2018-02-04T01:29:01.690Z,,,55,,,,33
2018-02-04T01:29:11.692Z,,,55,,34,,33
2018-02-04T01:29:21.693Z,0,,55,2,,,33
2018-02-04T01:29:31.692Z,,,55,,33.8,,33
2018-02-04T01:29:41.690Z,,,55,,33.7,,32.8
2018-02-04T01:29:51.689Z,,,55,,,,32.8
2018-02-04T01:30:01.690Z,,,55,,33.6,,32.8
2018-02-04T01:30:11.690Z,,,55,,,,32.8
2018-02-04T01:30:21.690Z,,,55,,33.5,,32.7
2018-02-04T01:30:31.690Z,,,55,,,,32.7
2018-02-04T01:30:41.690Z,,,55,,33.3,,32.7
2018-02-04T01:30:51.690Z,0,80,55,2,37.4,,32.7
2018-02-04T01:31:01.693Z,,60,55,,42.2,,32.6
2018-02-04T01:31:11.690Z,,29,55,,43.4,,32.6
2018-02-04T01:31:21.691Z,,,55,,41.6,,32.6
2018-02-04T01:31:31.692Z,,,55,,40.4,,32.6
2018-02-04T01:31:41.692Z,,,55,,39.5,,32.6
2018-02-04T01:31:51.690Z,,,55,,38.8,,32.5
2018-02-04T01:32:01.690Z,,,55,,38.5,,32.5
2018-02-04T01:32:11.696Z,,,55,,38.6,,32.5
2018-02-04T01:32:21.690Z,,,55,,38.9,,32.5
2018-02-04T01:32:31.690Z,,,55,,39,,32.5
2018-02-04T01:32:41.695Z,,,55,,39.2,,32.5
2018-02-04T01:32:51.690Z,,,55,,39.4,,32.3
2018-02-04T01:33:01.703Z,,,55,,39.5,,32.3
2018-02-04T01:33:11.690Z,,,55,,39.8,,32.3
2018-02-04T01:33:21.689Z,,,55,,40,,32.3
2018-02-04T01:33:31.690Z,,,55,,40.1,,32.3
2018-02-04T01:33:41.695Z,,,55,,40.2,,32.2
2018-02-04T01:33:51.690Z,,,55,,40.3,,32.2
2018-02-04T01:34:01.689Z,,,55,,40.5,,32.2
2018-02-04T01:34:11.689Z,,,55,,40.7,,32.2
2018-02-04T01:34:21.690Z,,,55,,40.8,,32.2
2018-02-04T01:34:31.878Z,,,55,,41,,32.2
2018-02-04T01:34:41.689Z,,,55,,41.1,,32.2
2018-02-04T01:34:51.689Z,,,55,,41.2,,32.2
2018-02-04T01:35:01.690Z,,,55,,41.4,,32.2
2018-02-04T01:35:11.690Z,,,55,,41.5,,32.2
2018-02-04T01:35:21.690Z,,,55,,41.7,,32.2
2018-02-04T01:35:31.689Z,,,55,,41.8,,32.2
2018-02-04T01:35:41.689Z,,,55,,42,,32.2
2018-02-04T01:35:51.692Z,,,55,,42.2,,32.3
2018-02-04T01:36:01.689Z,,,55,,42.3,,32.3
2018-02-04T01:36:11.691Z,,,55,,42.4,,32.3
2018-02-04T01:36:21.696Z,,,55,,42.6,,32.3
2018-02-04T01:36:31.690Z,,,55,,42.7,,32.5
2018-02-04T01:36:41.691Z,,,55,,42.8,,32.5
2018-02-04T01:36:51.689Z,,,55,,43,,32.5
2018-02-04T01:37:01.693Z,,,55,,43.2,,32.6
2018-02-04T01:37:11.689Z,,,55,,43.3,,32.6
2018-02-04T01:37:21.689Z,,,55,,43.4,,32.6
2018-02-04T01:37:31.705Z,,,55,,43.5,,32.7
2018-02-04T01:37:41.690Z,,,55,,43.6,,32.7
2018-02-04T01:37:51.689Z,,,55,,43.7,,32.8
2018-02-04T01:38:01.700Z,0,0,55,2,43.8,,32.8
2018-02-04T01:38:11.689Z,,,55,,41.7,,33
2018-02-04T01:38:21.690Z,,,55,,40.4,,33
2018-02-04T01:38:31.689Z,,,55,,39.6,,33.1
2018-02-04T01:38:41.690Z,,,55,,,,33.1
2018-02-04T01:38:51.689Z,,,55,,40,,33.2
2018-02-04T01:39:01.689Z,,,55,,40.3,,33.3
2018-02-04T01:39:11.689Z,,,55,,40.7,,33.3
2018-02-04T01:39:21.689Z,,,55,,40.5,,33.5
2018-02-04T01:39:31.689Z,,,55,,40.3,,33.5
2018-02-04T01:39:41.689Z,,,55,,40.1,,33.6
2018-02-04T01:39:51.689Z,,,55,,40,,33.6
2018-02-04T01:40:01.689Z,,,55,,39.9,,33.6
2018-02-04T01:40:11.689Z,,,55,,39.6,,33.7
2018-02-04T01:40:21.689Z,,,55,,,,33.7
2018-02-04T01:40:31.689Z,,,55,,39.5,,33.7
2018-02-04T01:40:41.691Z,,,55,,39.4,,33.8
2018-02-04T01:40:51.689Z,,,55,,39.3,,33.8
2018-02-04T01:41:01.690Z,,,55,,,,33.8
2018-02-04T01:41:11.694Z,,,55,,39.1,,33.8
2018-02-04T01:41:21.692Z,,,55,,39,,33.8
2018-02-04T01:41:31.690Z,,,55,,38.9,,33.8
2018-02-04T01:41:41.694Z,,,55,,38.8,,33.8
2018-02-04T01:41:51.691Z,,,55,,,,33.8
2018-02-04T01:42:01.688Z,,,55,,38.6,,33.8
2018-02-04T01:42:11.689Z,,,55,,38.5,,33.8
2018-02-04T01:42:21.695Z,,,55,,38.6,,33.8
2018-02-04T01:42:31.689Z,,,55,,38.9,,33.8
2018-02-04T01:42:41.689Z,,,55,,39,,33.8
2018-02-04T01:42:51.698Z,,,55,,,,33.8
2018-02-04T01:43:01.689Z,,,55,,39.1,,33.8
2018-02-04T01:43:11.689Z,,,55,,39.3,,33.8
2018-02-04T01:43:21.689Z,,,55,,39.4,,33.8
2018-02-04T01:43:31.691Z,,,55,,39.5,,33.8
2018-02-04T01:43:41.689Z,,,55,,,,33.8
2018-02-04T01:43:51.689Z,,,55,,39.6,,33.8
2018-02-04T01:44:01.688Z,,,55,,,,33.8
2018-02-04T01:44:11.689Z,,,55,,39.8,,33.7
2018-02-04T01:44:21.689Z,,,55,,,,33.7
2018-02-04T01:44:31.690Z,,,55,,39.9,,33.7
2018-02-04T01:44:41.689Z,,,55,,,,33.7
2018-02-04T01:44:51.689Z,,,55,,40,,33.7
2018-02-04T01:45:01.691Z,,,55,,,,33.7
2018-02-04T01:45:11.691Z,,,55,,,,33.6
2018-02-04T01:45:21.691Z,,,55,,40.1,,33.6
2018-02-04T01:45:31.690Z,,,55,,,,33.6
2018-02-04T01:45:41.693Z,,,55,,,,33.6
2018-02-04T01:45:51.689Z,,,55,,,,33.6
2018-02-04T01:46:01.689Z,,,55,,40.2,,33.6
2018-02-04T01:46:11.690Z,,,55,,,,33.5
2018-02-04T01:46:21.689Z,,,55,,,,33.5
2018-02-04T01:46:31.695Z,,,55,,40.3,,33.5
2018-02-04T01:46:41.689Z,,,55,,,,33.5
2018-02-04T01:46:51.689Z,,,55,,,,33.5
2018-02-04T01:47:01.688Z,,,55,,,,33.5
2018-02-04T01:47:11.694Z,,,55,,,,33.3
2018-02-04T01:47:21.689Z,,,55,,40.5,,33.3
2018-02-04T01:47:31.689Z,,,55,,,,33.3
2018-02-04T01:47:41.696Z,,,55,,,,33.3
2018-02-04T01:47:51.689Z,,,55,,,,33.3
2018-02-04T01:48:01.688Z,,,55,,,,33.2
2018-02-04T01:48:11.688Z,,,55,,,,33.2
2018-02-04T01:48:21.691Z,,,55,,38.6,,33.2
2018-02-04T01:48:31.688Z,,,55,,36.9,,33.2
2018-02-04T01:48:41.689Z,,,55,,35.8,,33.2
2018-02-04T01:48:51.689Z,,,55,,34.9,,33.1
2018-02-04T01:49:01.689Z,,,55,,34.7,,33.1
2018-02-04T01:49:11.688Z,,,55,,34.8,,33.1
2018-02-04T01:49:21.688Z,,,55,,34.9,,33.1
2018-02-04T01:49:31.689Z,,,55,,,,33.1
2018-02-04T01:49:41.688Z,,,55,,34.8,,33
2018-02-04T01:49:51.688Z,,,55,,34.7,,33
2018-02-04T01:50:01.688Z,,,55,,,,33
2018-02-04T01:50:11.688Z,,,55,,34.6,,33
2018-02-04T01:50:21.690Z,,,55,,,,33
2018-02-04T01:50:31.689Z,,,55,,34.4,,32.8
2018-02-04T01:50:41.689Z,,,55,,,,32.8
2018-02-04T01:50:51.690Z,,,55,,34.3,,32.8
2018-02-04T01:51:01.689Z,,,55,,34.2,,32.8
2018-02-04T01:51:11.691Z,,,55,,,,32.8
2018-02-04T01:51:21.689Z,,,55,,34.1,,32.7
2018-02-04T01:51:31.689Z,,,55,,,,32.7
2018-02-04T01:51:41.691Z,,,55,,34,,32.7
2018-02-04T01:51:51.689Z,,,55,,,,32.7
2018-02-04T01:52:01.690Z,0,,55,2,34.1,,32.6
2018-02-04T01:52:11.689Z,,74,55,,41.4,,32.6
2018-02-04T01:52:21.691Z,,36,55,,44.1,,32.6
2018-02-04T01:52:31.694Z,0,0,55,2,41.7,,32.6
2018-02-04T01:52:41.688Z,,,55,,38.9,,32.5
2018-02-04T01:52:51.688Z,,,55,,36.7,,32.5
2018-02-04T01:53:01.688Z,,,55,,35.8,,32.5
2018-02-04T01:53:11.689Z,,,55,,35.4,,32.5
2018-02-04T01:53:21.688Z,,,55,,35.2,,32.5
2018-02-04T01:53:31.689Z,,,55,,35.1,,32.3
2018-02-04T01:53:41.688Z,,,55,,34.9,,32.3
2018-02-04T01:53:51.688Z,,,55,,34.7,,32.3
2018-02-04T01:54:01.688Z,,,55,,34.6,,32.3
2018-02-04T01:54:11.689Z,,,55,,,,32.3
2018-02-04T01:54:21.688Z,,,55,,34.4,,32.2
2018-02-04T01:54:31.688Z,,,55,,34.3,,32.2
2018-02-04T01:54:41.689Z,,,55,,,,32.2
2018-02-04T01:54:51.688Z,,,55,,34.2,,32.2
2018-02-04T01:55:01.688Z,,,55,,,,32.2
2018-02-04T01:55:11.689Z,,,55,,34.1,,32.1
2018-02-04T01:55:21.688Z,,,55,,34,,32.1
2018-02-04T01:55:31.688Z,,,55,,,,32.1
2018-02-04T01:55:41.692Z,,,55,,33.8,,32.1
2018-02-04T01:55:51.690Z,,,55,,33.7,,32.1
2018-02-04T01:56:01.691Z,,,55,,,,32
2018-02-04T01:56:11.688Z,,,55,,33.6,,32
2018-02-04T01:56:21.689Z,,,55,,,,32
2018-02-04T01:56:31.688Z,,,55,,33.5,,32
2018-02-04T01:56:41.688Z,,,55,,,,32
2018-02-04T01:56:51.689Z,,,55,,33.3,,31.9
2018-02-04T01:57:01.688Z,0,79,55,2,34.2,,31.9
2018-02-04T01:57:11.688Z,,78,55,,40.2,,31.9
2018-02-04T01:57:21.692Z,,44,55,,43.3,,31.9
2018-02-04T01:57:31.689Z,,29,55,,42.7,,31.9
2018-02-04T01:57:41.688Z,,,55,,40.8,,31.7
2018-02-04T01:57:51.688Z,,,55,,39.8,,31.7
2018-02-04T01:58:01.688Z,,,55,,38.9,,31.7
2018-02-04T01:58:11.687Z,,,55,,38.5,,31.7
2018-02-04T01:58:21.688Z,,,55,,38.6,,31.6
2018-02-04T01:58:31.688Z,,,55,,38.9,,31.6
2018-02-04T01:58:41.688Z,,,55,,39,,31.6
2018-02-04T01:58:51.688Z,,,55,,39.1,,31.6
2018-02-04T01:59:01.688Z,,,55,,39.3,,31.6
2018-02-04T01:59:11.688Z,,,55,,39.5,,31.6
2018-02-04T01:59:21.688Z,,,55,,39.8,,31.6
2018-02-04T01:59:31.689Z,,,55,,39.9,,31.5
2018-02-04T01:59:41.688Z,,,55,,40,,31.5
2018-02-04T01:59:51.696Z,,,55,,40.2,,31.5
2018-02-04T02:00:01.690Z,,,55,,40.3,,31.5
2018-02-04T02:00:11.687Z,,,55,,40.5,,31.5
2018-02-04T02:00:21.688Z,,,55,,40.6,,31.5
2018-02-04T02:00:31.694Z,,,55,,40.7,,31.5
2018-02-04T02:00:41.688Z,,,55,,40.9,,31.5
2018-02-04T02:00:51.687Z,,,55,,41,,31.5
2018-02-04T02:01:01.687Z,,,55,,41.2,,31.5
2018-02-04T02:01:11.688Z,,,55,,41.4,,31.5
2018-02-04T02:01:21.688Z,0,29,55,2,41.5,40,31.6
2018-02-04T02:01:31.689Z,,,55,,41.7,,31.6
2018-02-04T02:01:41.688Z,,,55,,41.8,,31.6
2018-02-04T02:01:51.687Z,,,55,,41.9,,31.6
2018-02-04T02:02:01.687Z,,,55,,42,,31.6
2018-02-04T02:02:11.692Z,,,55,,42.3,,31.7
2018-02-04T02:02:21.689Z,,,55,,42.4,,31.7
2018-02-04T02:02:31.687Z,,,55,,42.5,,31.7
2018-02-04T02:02:41.694Z,,,55,,42.6,,31.9
2018-02-04T02:02:51.687Z,,,55,,42.8,,31.9
2018-02-04T02:03:01.689Z,,,55,,43,,32
2018-02-04T02:03:11.687Z,,,55,,43.1,,32
2018-02-04T02:03:21.688Z,,,55,,43.2,,32.1
2018-02-04T02:03:31.687Z,,,55,,43.3,,32.1
2018-02-04T02:03:41.687Z,,,55,,43.4,,32.2
2018-02-04T02:03:51.687Z,,,55,,43.6,,32.2
2018-02-04T02:04:01.687Z,,,55,,43.7,,32.3
2018-02-04T02:04:11.688Z,0,0,55,2,44.1,,32.3
2018-02-04T02:04:21.687Z,,,55,,41.7,,32.5
2018-02-04T02:04:31.688Z,,,55,,40.4,,32.5
2018-02-04T02:04:41.687Z,0,44,55,0,40.6,59,34
2018-02-04T02:04:51.688Z,0,0,55,0,42.6,,33.8
2018-02-04T02:05:01.688Z,,,55,,42.3,,33.6
2018-02-04T02:05:11.688Z,,,55,,43.3,,33.5
2018-02-04T02:05:21.693Z,,,55,,44.2,,33.3
2018-02-04T02:05:31.688Z,,,55,,44.5,,33.3
2018-02-04T02:05:41.687Z,0,,55,2,44.7,40,33.3
2018-02-04T02:05:51.687Z,,,55,,44.8,,33.5
2018-02-04T02:06:01.690Z,,,55,,43.6,,33.7
2018-02-04T02:06:11.688Z,,,55,,41.6,,34
2018-02-04T02:06:21.687Z,,,55,,40.5,,34.2
2018-02-04T02:06:31.688Z,,,55,,39.6,,34.4
2018-02-04T02:06:41.687Z,,,55,,39.4,,34.7
2018-02-04T02:06:51.687Z,,,55,,39.3,,34.8
2018-02-04T02:07:01.689Z,,,55,,,,34.9
2018-02-04T02:07:11.690Z,,,55,,,,35.2
2018-02-04T02:07:21.687Z,,,55,,39,,35.2
2018-02-04T02:07:31.693Z,,,55,,38.9,,35.3
2018-02-04T02:07:41.690Z,,,55,,,,35.4
2018-02-04T02:07:51.689Z,,,55,,38.8,,35.6
2018-02-04T02:08:01.687Z,,,55,,38.6,,35.7
2018-02-04T02:08:11.688Z,,,55,,,,35.7
2018-02-04T02:08:21.689Z,,,55,,38.5,,35.8
2018-02-04T02:08:31.689Z,,,55,,38.4,,35.8
2018-02-04T02:08:41.687Z,,,55,,38.3,,35.9
2018-02-04T02:08:51.687Z,,,55,,38.1,,35.9
2018-02-04T02:09:01.687Z,,,55,,,,35.9
2018-02-04T02:09:11.687Z,,,55,,38,,36
2018-02-04T02:09:21.687Z,,,55,,37.9,,36
2018-02-04T02:09:31.687Z,,,55,,,,36
2018-02-04T02:09:41.688Z,,,55,,37.8,,36.2
2018-02-04T02:09:51.686Z,,,55,,37.7,,36.2
2018-02-04T02:10:01.687Z,,,55,,37.8,,36.2
2018-02-04T02:10:11.689Z,,,55,,37.9,,36.2
2018-02-04T02:10:21.688Z,,,55,,,,36.2
2018-02-04T02:10:31.686Z,,,55,,38,,36.2
2018-02-04T02:10:41.688Z,,,55,,38.1,,36.2
2018-02-04T02:10:51.687Z,,,55,,,,36.3
2018-02-04T02:11:01.687Z,,,55,,,,36.3
2018-02-04T02:11:11.687Z,,,55,,38.3,,36.3
2018-02-04T02:11:36.367Z,,,55,,,,36.3
2018-02-04T02:11:36.375Z,,,55,,38.4,,36.3
2018-02-04T02:11:41.690Z,,,55,,,,36.3
2018-02-04T02:11:51.689Z,,,55,,,,36.3
2018-02-04T02:12:01.687Z,,,55,,38.5,,36.3
2018-02-04T02:12:11.687Z,,,55,,,,36.2
2018-02-04T02:12:21.691Z,,,55,,,,36.2
2018-02-04T02:12:31.689Z,,,55,,,,36.2
2018-02-04T02:12:41.687Z,,,55,,38.6,,36.2
2018-02-04T02:12:51.687Z,,,55,,,,36.2
2018-02-04T02:13:01.686Z,,,55,,,,36.2
2018-02-04T02:13:11.687Z,,,55,,,,36.2
2018-02-04T02:13:21.687Z,,,55,,38.8,,36.2
2018-02-04T02:13:31.686Z,,,55,,,,36.2
2018-02-04T02:13:41.687Z,,,55,,,,36.2
2018-02-04T02:13:51.686Z,,,55,,,,36.2
2018-02-04T02:14:01.687Z,,,55,,,,36
2018-02-04T02:14:11.687Z,,,55,,,,36
2018-02-04T02:14:21.686Z,,,55,,,,36
2018-02-04T02:14:31.697Z,,,55,,38.9,,36
2018-02-04T02:14:41.686Z,,,55,,,,36
2018-02-04T02:14:51.686Z,,,55,,,,36
2018-02-04T02:15:01.697Z,,,55,,,,35.9
2018-02-04T02:15:11.697Z,,,55,,,,35.9
2018-02-04T02:15:21.686Z,,,55,,,,35.9
2018-02-04T02:15:31.696Z,,,55,,,,35.9
2018-02-04T02:15:41.695Z,,,55,,,,35.9
2018-02-04T02:15:51.696Z,,,55,,,,35.8
2018-02-04T02:16:01.695Z,,,55,,37.7,,35.8
2018-02-04T02:16:11.695Z,,,55,,36.2,,35.8
2018-02-04T02:16:21.696Z,,,55,,34.7,,35.8
2018-02-04T02:16:31.695Z,,,55,,34.3,,35.8
2018-02-04T02:16:41.695Z,,,55,,34.1,,35.8
2018-02-04T02:16:51.694Z,,,55,,34.3,,35.7
2018-02-04T02:17:01.688Z,,,55,,,,35.7
2018-02-04T02:17:11.694Z,,,55,,,,35.7
2018-02-04T02:17:21.694Z,,,55,,34.2,,35.7
2018-02-04T02:17:31.694Z,,,55,,34.1,,35.7
2018-02-04T02:17:41.694Z,,,55,,34,,35.6
2018-02-04T02:17:51.693Z,,,55,,,,35.6
2018-02-04T02:18:01.693Z,,,55,,,,35.6
2018-02-04T02:18:11.692Z,0,80,55,2,36.2,,35.6
2018-02-04T02:18:21.693Z,,60,55,,42.9,,35.4
2018-02-04T02:18:31.693Z,0,0,55,2,43.8,,35.4
2018-02-04T02:18:41.692Z,,,55,,40.6,,35.4
2018-02-04T02:18:51.692Z,,,55,,37.8,,35.4
2018-02-04T02:19:01.692Z,,,55,,36.4,,35.4
2018-02-04T02:19:11.691Z,,,55,,35.6,,35.3
2018-02-04T02:19:21.692Z,,,55,,35.3,,35.3
2018-02-04T02:19:31.691Z,,,55,,35.2,,35.3
2018-02-04T02:19:41.691Z,,,55,,34.9,,35.3
2018-02-04T02:19:51.690Z,,,55,,34.8,,35.2
2018-02-04T02:20:01.690Z,,,55,,34.7,,35.2
2018-02-04T02:20:11.690Z,,,55,,34.6,,35.2
2018-02-04T02:20:21.692Z,,,55,,34.4,,35.2
2018-02-04T02:20:31.690Z,,,55,,34.3,,35.2
2018-02-04T02:20:41.690Z,,,55,,,,35.1
2018-02-04T02:20:51.689Z,,,55,,34.2,,35.1
2018-02-04T02:21:01.688Z,,,55,,,,35.1
2018-02-04T02:21:11.694Z,,,55,,34.1,,35.1
2018-02-04T02:21:21.712Z,,,55,,34,,34.9
2018-02-04T02:21:31.688Z,,,55,,,,34.9
2018-02-04T02:21:41.688Z,,,55,,33.8,,34.9
2018-02-04T02:21:51.690Z,,,55,,,,34.9
2018-02-04T02:22:02.972Z,,,55,,33.7,,34.8
2018-02-04T02:22:13.419Z,,,55,,,,34.8
2018-02-04T02:22:23.554Z,,,55,,33.6,,34.8
2018-02-04T02:22:33.398Z,,,55,,33.5,,34.8
2018-02-04T02:22:43.324Z,,,55,,,,34.7
2018-02-04T02:22:53.408Z,,,55,,33.3,,34.7
2018-02-04T02:23:01.965Z,,,55,,,,34.7
2018-02-04T02:23:11.986Z,0,79,55,2,36.2,,34.6
2018-02-04T02:23:21.686Z,,60,55,,42.4,,34.6
2018-02-04T02:23:31.685Z,,29,55,,43.5,,34.6
2018-02-04T02:23:41.685Z,,,55,,41.8,,34.6
2018-02-04T02:23:51.696Z,,,55,,40.6,,34.4
2018-02-04T02:24:01.686Z,,,55,,39.5,,34.4
2018-02-04T02:24:11.685Z,,,55,,38.8,,34.4
2018-02-04T02:24:21.685Z,,,55,,38.5,,34.4
2018-02-04T02:24:31.686Z,,,55,,38.6,,34.3
2018-02-04T02:24:41.688Z,,,55,,38.9,,34.3
2018-02-04T02:24:51.687Z,,,55,,39,,34.3
2018-02-04T02:25:01.685Z,,,55,,39.2,,34.3
2018-02-04T02:25:11.687Z,,,55,,39.4,,34.2
2018-02-04T02:25:21.687Z,,,55,,39.5,,34.2
2018-02-04T02:25:31.685Z,,,55,,39.8,,34.2
2018-02-04T02:25:41.685Z,,,55,,40,,34.2
2018-02-04T02:25:51.685Z,,,55,,40.1,,34.1
2018-02-04T02:26:01.685Z,,,55,,40.2,,34.1
2018-02-04T02:26:11.685Z,,,55,,40.3,,34.1
2018-02-04T02:26:21.692Z,,,55,,40.5,,34.1
2018-02-04T02:26:31.685Z,,,55,,40.7,,34.1
2018-02-04T02:26:41.685Z,,,55,,40.8,,34
2018-02-04T02:26:51.686Z,,,55,,41,,34
2018-02-04T02:27:01.685Z,,,55,,41.1,,34
2018-02-04T02:27:11.685Z,,,55,,41.2,,34
2018-02-04T02:27:21.692Z,,,55,,41.4,,34
2018-02-04T02:27:31.685Z,,,55,,41.6,,33.8
2018-02-04T02:27:41.685Z,,,55,,41.7,,33.8
2018-02-04T02:27:51.685Z,,,55,,41.8,,33.8
2018-02-04T02:28:01.685Z,,,55,,42,,33.8
2018-02-04T02:28:11.718Z,,,55,,,,33.8
2018-02-04T02:28:21.685Z,,,55,,42.3,,33.8
2018-02-04T02:28:31.685Z,,,55,,42.5,,33.8
2018-02-04T02:28:41.685Z,,,55,,42.6,,33.8
2018-02-04T02:28:51.686Z,,,55,,42.7,,33.8
2018-02-04T02:29:01.685Z,,,55,,43,,33.8
2018-02-04T02:29:11.685Z,,,55,,,,33.8
2018-02-04T02:29:21.685Z,,,55,,43.2,,33.8
2018-02-04T02:29:31.685Z,,,55,,43.3,,33.8
2018-02-04T02:29:41.685Z,,,55,,43.4,,33.8
2018-02-04T02:29:51.685Z,,,55,,43.5,,33.8
2018-02-04T02:30:01.692Z,,,55,,43.6,,34
2018-02-04T02:30:11.687Z,,,55,,43.9,,33.8
2018-02-04T02:30:21.685Z,0,0,55,2,44.1,,34
2018-02-04T02:30:31.685Z,,,55,,41.6,,34
2018-02-04T02:30:41.685Z,,,55,,40.2,,34
2018-02-04T02:30:51.685Z,,,55,,39.5,,34.1
2018-02-04T02:31:01.684Z,,,55,,39.6,,34.1
2018-02-04T02:31:11.687Z,,,55,,40,,34.1
2018-02-04T02:31:21.685Z,,,55,,40.4,,34.2
2018-02-04T02:31:31.687Z,,,55,,40.7,,34.2
2018-02-04T02:31:41.687Z,,,55,,40.5,,34.2
2018-02-04T02:31:51.685Z,,,55,,40.2,,34.3
2018-02-04T02:32:01.685Z,,,55,,40.1,,34.3
2018-02-04T02:32:11.690Z,,,55,,39.9,,34.3
2018-02-04T02:32:21.685Z,,,55,,39.8,,34.4
2018-02-04T02:32:31.685Z,,,55,,39.6,,34.4
2018-02-04T02:32:41.685Z,,,55,,39.5,,34.4
2018-02-04T02:32:51.686Z,,,55,,39.4,,34.4
2018-02-04T02:33:01.684Z,,,55,,,,34.4
2018-02-04T02:33:11.685Z,,,55,,39.3,,34.6
2018-02-04T02:33:21.686Z,,,55,,39.1,,34.6
2018-02-04T02:33:31.684Z,,,55,,39,,34.6
2018-02-04T02:33:41.684Z,,,55,,38.9,,34.6
2018-02-04T02:33:51.686Z,,,55,,,,34.6
2018-02-04T02:34:01.684Z,1,,55,0,38.8,0,34.6
2018-02-04T02:34:11.702Z,1,124,55,0,46.2,,31.9
2018-02-04T02:34:21.687Z,,,55,,48.2,,40.2
2018-02-04T02:34:31.685Z,,,55,,53.2,,44.7
