Time,HwActive,PrimTSet,PrimT,ActPow,HwTSet,HwTOutlet,ChActive
2017-12-16T01:26:02.721Z,,,,,55,28.5,
2017-12-16T01:26:17.741Z,,,,,55,28.5,
2017-12-16T01:26:32.720Z,,,47.7,,55,28.5,
2017-12-16T01:26:42.721Z,,,,,55,28.5,
2017-12-16T01:26:52.721Z,,,,,55,28.3,
2017-12-16T01:27:02.721Z,,,,,55,28.3,
2017-12-16T01:27:12.721Z,,,,,55,28.3,
2017-12-16T01:27:22.722Z,,,,,55,28.3,
2017-12-16T01:27:32.723Z,,,47.6,,55,28.3,
2017-12-16T01:27:42.721Z,,,,,55,28.2,
2017-12-16T01:27:52.721Z,,,,,55,28.2,
2017-12-16T01:28:02.722Z,,,,,55,28.2,
2017-12-16T01:28:12.721Z,,,,,55,28.2,
2017-12-16T01:28:22.721Z,,,47.5,,55,28.2,
2017-12-16T01:28:32.721Z,,,,,55,28.2,
2017-12-16T01:28:42.721Z,,,,,55,28.2,
2017-12-16T01:28:52.721Z,,,,,55,28,
2017-12-16T01:29:07.741Z,,,,,55,28,
2017-12-16T01:29:12.721Z,,,47.4,,55,28,
2017-12-16T01:29:22.721Z,,,,,55,28,
2017-12-16T01:29:32.721Z,,,,,55,27.9,
2017-12-16T01:29:42.722Z,,,,,55,27.9,
2017-12-16T01:29:52.721Z,,,,,55,27.9,
2017-12-16T01:30:02.721Z,,,47.3,,55,27.9,
2017-12-16T01:30:12.721Z,,,,,55,27.9,
2017-12-16T01:30:22.722Z,,,,,55,27.9,
2017-12-16T01:30:32.722Z,,,,,55,27.7,
2017-12-16T01:30:42.721Z,,,,,55,27.7,
2017-12-16T01:30:52.721Z,,,47.2,,55,27.7,
2017-12-16T01:31:02.734Z,,,,,55,27.7,
2017-12-16T01:31:12.722Z,,,,,55,27.7,
2017-12-16T01:31:22.722Z,,,,,55,27.6,
2017-12-16T01:31:32.728Z,,,,,55,27.6,
2017-12-16T01:31:42.721Z,,,47,,55,27.6,
2017-12-16T01:31:58.732Z,,,,,55,27.6,
2017-12-16T01:32:02.722Z,,,,,55,27.6,
2017-12-16T01:32:12.722Z,,,,,55,27.6,
2017-12-16T01:32:22.722Z,,,,,55,27.5,
2017-12-16T01:32:32.721Z,,,,,55,27.5,
2017-12-16T01:32:42.723Z,,,46.9,,55,27.5,
2017-12-16T01:32:52.721Z,,,,,55,27.5,
2017-12-16T01:33:02.721Z,,,,,55,27.5,
2017-12-16T01:33:12.722Z,,,,,55,27.3,
2017-12-16T01:33:22.722Z,,,46.8,,55,27.3,
2017-12-16T01:33:32.722Z,,,,,55,27.3,
2017-12-16T01:33:42.722Z,,,,,55,27.3,
2017-12-16T01:33:52.722Z,,,,,55,27.3,
2017-12-16T01:34:02.723Z,,,,,55,27.3,
2017-12-16T01:34:12.723Z,,,,,55,27.2,
2017-12-16T01:34:22.722Z,,,46.7,,55,27.2,
2017-12-16T01:34:32.724Z,,,,,55,27.2,
2017-12-16T01:34:42.721Z,,,,,55,27.2,
2017-12-16T01:34:52.724Z,,,,,55,27.2,
2017-12-16T01:35:02.722Z,,,,,55,27.2,
2017-12-16T01:35:12.721Z,,,46.6,,55,27,
2017-12-16T01:35:22.722Z,,,,,55,27,
2017-12-16T01:35:32.723Z,,,,,55,27,
2017-12-16T01:35:42.721Z,,,,,55,27,
2017-12-16T01:35:52.725Z,,,,,55,27,
2017-12-16T01:36:02.722Z,,,46.5,,55,27,
2017-12-16T01:36:12.722Z,,,,,55,27,
2017-12-16T01:36:22.723Z,,,,,55,26.9,
2017-12-16T01:36:32.722Z,,,,,55,26.9,
2017-12-16T01:36:42.723Z,,,,,55,26.9,
2017-12-16T01:36:52.722Z,,,,,55,26.9,
2017-12-16T01:37:02.722Z,,,46.4,,55,26.9,
2017-12-16T01:37:12.723Z,,,,,55,26.9,
2017-12-16T01:37:22.722Z,,,,,55,26.9,
2017-12-16T01:37:32.722Z,,,,,55,26.8,
2017-12-16T01:37:42.729Z,,,,,55,26.8,
2017-12-16T01:37:52.722Z,,,46.2,,55,26.8,
2017-12-16T01:38:02.722Z,,,,,55,26.8,
2017-12-16T01:38:12.722Z,,,,,55,26.6,
2017-12-16T01:38:22.722Z,,,,,55,26.8,
2017-12-16T01:38:32.722Z,,,,,55,26.6,
2017-12-16T01:38:42.722Z,,,,,55,26.6,
2017-12-16T01:38:52.722Z,,,46.1,,55,26.6,
2017-12-16T01:39:03.722Z,,,,,55,26.6,
2017-12-16T01:39:12.723Z,,,,,55,26.6,
2017-12-16T01:39:22.723Z,,,,,55,26.6,
2017-12-16T01:39:32.723Z,,,,,55,26.5,
2017-12-16T01:39:42.723Z,,,46,,55,26.5,
2017-12-16T01:39:52.763Z,0,5,46,0,55,26.5,0
2017-12-16T01:40:02.731Z,,,,,55,26.5,
2017-12-16T01:40:12.723Z,,,,,55,26.5,
2017-12-16T01:40:22.724Z,,,,,55,26.5,
2017-12-16T01:40:32.723Z,,,46,,55,26.5,
2017-12-16T01:40:42.723Z,,,45.9,,55,26.3,
2017-12-16T01:40:52.724Z,,,,,55,26.3,
2017-12-16T01:41:02.731Z,,,,,55,26.3,
2017-12-16T01:41:12.722Z,,,,,55,26.3,
2017-12-16T01:41:22.723Z,,,,,55,26.3,
2017-12-16T01:41:32.751Z,,,45.8,,55,26.3,
2017-12-16T01:41:42.724Z,,,,,55,26.2,
2017-12-16T01:41:57.742Z,,,,,55,26.2,
2017-12-16T01:42:02.723Z,,,,,55,26.2,
2017-12-16T01:42:12.724Z,,,,,55,26.2,
2017-12-16T01:42:22.723Z,,,45.7,,55,26.2,
2017-12-16T01:42:32.723Z,,,,,55,26.2,
2017-12-16T01:42:42.723Z,,,,,55,26.1,
2017-12-16T01:42:52.723Z,,,,,55,26.1,
2017-12-16T01:43:02.724Z,,,,,55,26.1,
2017-12-16T01:43:12.723Z,,,,,55,26.1,
2017-12-16T01:43:22.723Z,,,45.6,,55,26.1,
2017-12-16T01:43:32.723Z,,,,,55,26.1,
2017-12-16T01:43:42.723Z,,,,,55,26.1,
2017-12-16T01:43:52.724Z,,,,,55,25.9,
2017-12-16T01:44:02.723Z,,,,,55,25.9,
2017-12-16T01:44:12.723Z,,,45.5,,55,25.9,
2017-12-16T01:44:22.723Z,,,,,55,25.9,
2017-12-16T01:44:32.723Z,,,,,55,25.9,
2017-12-16T01:44:47.743Z,,,,,55,25.9,
2017-12-16T01:44:52.723Z,,,,,55,25.9,
2017-12-16T01:45:02.723Z,,,45.3,,55,25.9,
2017-12-16T01:45:12.723Z,,,,,55,25.8,
2017-12-16T01:45:22.723Z,,,,,55,25.8,
2017-12-16T01:45:32.723Z,,,,,55,25.8,
2017-12-16T01:45:42.723Z,,,,,55,25.8,
2017-12-16T01:45:52.726Z,,,,,55,25.8,
2017-12-16T01:46:02.730Z,,,45.2,,55,25.8,
2017-12-16T01:46:12.730Z,,,,,55,25.8,
2017-12-16T01:46:22.724Z,,,,,55,25.6,
2017-12-16T01:46:32.723Z,,,,,55,25.6,
2017-12-16T01:46:42.723Z,,,,,55,25.6,
2017-12-16T01:46:52.725Z,,,,,55,25.6,
2017-12-16T01:47:02.726Z,,,45.1,,55,25.6,
2017-12-16T01:47:12.723Z,,,,,55,25.6,
2017-12-16T01:47:22.724Z,,,,,55,25.6,
2017-12-16T01:47:37.743Z,,,,,55,25.5,
2017-12-16T01:47:42.724Z,,,,,55,25.5,
2017-12-16T01:47:52.723Z,,,45,,55,25.5,
2017-12-16T01:48:02.723Z,,,,,55,25.5,
2017-12-16T01:48:12.724Z,,,,,55,25.5,
2017-12-16T01:48:22.724Z,,,,,55,25.5,
2017-12-16T01:48:32.723Z,,,,,55,25.5,
2017-12-16T01:48:42.724Z,,,,,55,25.4,
2017-12-16T01:48:52.724Z,,,44.9,,55,25.4,
2017-12-16T01:49:03.854Z,,,,,55,25.4,
2017-12-16T01:49:12.724Z,,,,,55,25.4,
2017-12-16T01:49:22.723Z,,,,,55,25.4,
2017-12-16T01:49:32.724Z,,,,,55,25.4,
2017-12-16T01:49:42.724Z,,,,,55,25.2,
2017-12-16T01:49:52.724Z,,,44.8,,55,25.2,
2017-12-16T01:50:02.724Z,,,,,55,25.4,
2017-12-16T01:50:12.723Z,,,,,55,25.2,
2017-12-16T01:50:22.724Z,,,,,55,25.2,
2017-12-16T01:50:32.724Z,,,,,55,25.2,
2017-12-16T01:50:42.724Z,,,44.7,,55,25.2,
2017-12-16T01:50:52.724Z,,,,,55,25.2,
2017-12-16T01:51:02.724Z,,,,,55,25.2,
2017-12-16T01:51:12.724Z,,,,,55,25.1,
2017-12-16T01:51:22.724Z,,,,,55,25.1,
2017-12-16T01:51:32.723Z,,,,,55,25.1,
2017-12-16T01:51:42.732Z,,,44.5,,55,25.1,
2017-12-16T01:51:52.724Z,,,,,55,25.1,
2017-12-16T01:52:02.724Z,,,,,55,25.1,
2017-12-16T01:52:12.725Z,,,,,55,24.9,
2017-12-16T01:52:22.724Z,,,,,55,24.9,
2017-12-16T01:52:32.724Z,,,44.4,,55,24.9,
2017-12-16T01:52:42.723Z,,,,,55,24.9,
2017-12-16T01:52:52.726Z,,,,,55,24.9,
2017-12-16T01:53:02.724Z,,,,,55,24.9,
2017-12-16T01:53:12.724Z,,,,,55,24.9,
2017-12-16T01:53:22.724Z,,,,,55,24.9,
2017-12-16T01:53:32.724Z,,,,,55,24.9,
2017-12-16T01:53:42.724Z,,,44.3,,55,24.9,
2017-12-16T01:53:52.724Z,,,,,55,24.8,
2017-12-16T01:54:02.724Z,,,,,55,24.8,
2017-12-16T01:54:12.724Z,,,,,55,24.8,
2017-12-16T01:54:22.724Z,,,,,55,24.8,
2017-12-16T01:54:32.724Z,,,44.2,,55,24.8,
2017-12-16T01:54:43.717Z,,,,,55,24.8,
2017-12-16T01:54:52.724Z,,,,,55,24.8,
2017-12-16T01:55:02.725Z,,,,,55,24.6,
2017-12-16T01:55:12.724Z,,,,,55,24.6,
2017-12-16T01:55:22.728Z,,,,,55,24.6,
2017-12-16T01:55:32.725Z,,,44.1,,55,24.6,
2017-12-16T01:55:42.725Z,,,,,55,24.6,
2017-12-16T01:55:52.725Z,,,,,55,24.6,
2017-12-16T01:56:02.725Z,,,,,55,24.6,
2017-12-16T01:56:12.724Z,,,,,55,24.6,
2017-12-16T01:56:22.725Z,,,44,,55,24.5,
2017-12-16T01:56:33.765Z,,,,,55,24.5,
2017-12-16T01:56:42.725Z,,,,,55,24.5,
2017-12-16T01:56:52.725Z,,,,,55,24.5,
2017-12-16T01:57:02.732Z,,,,,55,24.5,
2017-12-16T01:57:12.735Z,,,,,55,24.5,
2017-12-16T01:57:22.725Z,,,44,,55,24.5,
2017-12-16T01:57:33.750Z,,,43.9,,55,24.5,
2017-12-16T01:57:42.725Z,,,,,55,24.5,
2017-12-16T01:57:52.725Z,,,,,55,24.4,
2017-12-16T01:58:02.725Z,,,,,55,24.4,
2017-12-16T01:58:12.725Z,,,,,55,24.4,
2017-12-16T01:58:22.725Z,,,43.7,,55,24.4,
2017-12-16T01:58:32.726Z,,,,,55,24.4,
2017-12-16T01:58:42.732Z,,,,,55,24.4,
2017-12-16T01:58:52.725Z,,,,,55,24.4,
2017-12-16T01:59:02.725Z,,,,,55,24.2,
2017-12-16T01:59:12.725Z,,,,,55,24.4,
2017-12-16T01:59:22.726Z,,,43.6,,55,24.2,
2017-12-16T01:59:32.725Z,,,,,55,24.2,
2017-12-16T01:59:42.725Z,,,,,55,24.2,
2017-12-16T01:59:52.725Z,,,,,55,24.2,
2017-12-16T02:00:02.725Z,,,,,55,24.2,
2017-12-16T02:00:12.725Z,,,,,55,24.2,
2017-12-16T02:00:27.746Z,,,43.5,,55,24.2,
2017-12-16T02:00:32.725Z,,,,,55,24.2,
2017-12-16T02:00:42.726Z,,,,,55,24.1,
2017-12-16T02:00:52.725Z,,,,,55,24.1,
2017-12-16T02:01:02.726Z,,,,,55,24.1,
2017-12-16T02:01:12.727Z,,,,,55,24.1,
2017-12-16T02:01:22.726Z,,,43.4,,55,24.1,
2017-12-16T02:01:32.783Z,,,,,55,24.1,
2017-12-16T02:01:42.725Z,,,,,55,24.1,
2017-12-16T02:01:52.725Z,,,,,55,24.1,
2017-12-16T02:02:02.726Z,,,,,55,23.9,
2017-12-16T02:02:12.726Z,,,,,55,23.9,
2017-12-16T02:02:22.727Z,,,43.3,,55,23.9,
2017-12-16T02:02:32.727Z,,,,,55,23.9,
2017-12-16T02:02:42.726Z,,,,,55,23.9,
2017-12-16T02:02:52.725Z,,,,,55,23.9,
2017-12-16T02:03:02.726Z,,,,,55,23.9,
2017-12-16T02:03:17.745Z,,,,,55,23.9,
2017-12-16T02:03:22.726Z,,,43.2,,55,23.9,
2017-12-16T02:03:32.725Z,,,,,55,23.9,
2017-12-16T02:03:42.726Z,,,,,55,23.8,
2017-12-16T02:03:52.725Z,,,,,55,23.8,
2017-12-16T02:04:02.725Z,,,,,55,23.8,
2017-12-16T02:04:12.726Z,,,43.1,,55,23.8,
2017-12-16T02:04:22.726Z,,,,,55,23.8,
2017-12-16T02:04:32.725Z,,,,,55,23.8,
2017-12-16T02:04:42.726Z,,,,,55,23.8,
2017-12-16T02:04:52.725Z,,,,,55,23.8,
2017-12-16T02:05:02.726Z,,,,,55,23.8,
2017-12-16T02:05:12.726Z,,,,,55,23.7,
2017-12-16T02:05:22.725Z,,,43,,55,23.7,
2017-12-16T02:05:32.726Z,,,,,55,23.7,
2017-12-16T02:05:42.728Z,,,,,55,23.7,
2017-12-16T02:05:52.726Z,,,,,55,23.7,
2017-12-16T02:06:07.746Z,,,,,55,23.7,
2017-12-16T02:06:12.726Z,,,,,55,23.7,
2017-12-16T02:06:22.786Z,,,42.8,,55,23.5,
2017-12-16T02:06:32.726Z,,,,,55,23.5,
2017-12-16T02:06:42.726Z,,,,,55,23.5,
2017-12-16T02:06:52.728Z,,,,,55,23.5,
2017-12-16T02:07:02.725Z,,,,,55,23.5,
2017-12-16T02:07:12.726Z,,,42.7,,55,23.5,
2017-12-16T02:07:22.726Z,,,,,55,23.5,
2017-12-16T02:07:33.725Z,,,,,55,23.5,
2017-12-16T02:07:42.726Z,,,,,55,23.5,
2017-12-16T02:07:52.726Z,,,,,55,23.5,
2017-12-16T02:08:02.726Z,,,,,55,23.5,
2017-12-16T02:08:12.726Z,,,,,55,23.5,
2017-12-16T02:08:22.726Z,,,42.6,,55,23.4,
2017-12-16T02:08:32.726Z,,,,,55,23.4,
2017-12-16T02:08:42.727Z,,,,,55,23.4,
2017-12-16T02:08:52.726Z,,,,,55,23.4,
2017-12-16T02:09:02.726Z,,,,,55,23.4,
2017-12-16T02:09:12.726Z,,,,,55,23.4,
2017-12-16T02:09:22.727Z,,,42.5,,55,23.4,
2017-12-16T02:09:32.726Z,,,,,55,23.4,
2017-12-16T02:09:42.727Z,,,,,55,23.4,
2017-12-16T02:09:52.727Z,,,,,55,23.2,
2017-12-16T02:10:02.726Z,,,,,55,23.2,
2017-12-16T02:10:12.728Z,,,,,55,23.2,
2017-12-16T02:10:22.727Z,,,42.4,,55,23.2,
2017-12-16T02:10:32.726Z,,,,,55,23.2,
2017-12-16T02:10:42.728Z,,,,,55,23.2,
2017-12-16T02:10:52.727Z,,,,,55,23.2,
2017-12-16T02:11:02.727Z,,,,,55,23.2,
2017-12-16T02:11:12.728Z,,,,,55,23.2,
2017-12-16T02:11:22.727Z,,,42.3,,55,23.2,
2017-12-16T02:11:32.774Z,,,,,55,23.1,
2017-12-16T02:11:42.727Z,,,,,55,23.1,
2017-12-16T02:11:52.726Z,,,,,55,23.1,
2017-12-16T02:12:02.726Z,,,,,55,23.1,
2017-12-16T02:12:12.726Z,,,,,55,23.1,
2017-12-16T02:12:22.727Z,,,,,55,23.1,
2017-12-16T02:12:32.727Z,,,42.2,,55,23.1,
2017-12-16T02:12:42.727Z,,,,,55,23.1,
2017-12-16T02:12:52.727Z,,,,,55,23.1,
2017-12-16T02:13:02.727Z,,,,,55,23.1,
2017-12-16T02:13:13.724Z,,,,,55,23.1,
2017-12-16T02:13:22.727Z,,,,,55,23,
2017-12-16T02:13:32.727Z,,,42,,55,23,
2017-12-16T02:13:42.728Z,,,,,55,23,
2017-12-16T02:13:52.727Z,,,,,55,23,
2017-12-16T02:14:02.730Z,,,,,55,23,
2017-12-16T02:14:12.728Z,,,,,55,23,
2017-12-16T02:14:22.727Z,,,,,55,23,
2017-12-16T02:14:32.727Z,,,41.9,,55,23,
2017-12-16T02:14:42.727Z,,,,,55,23,
2017-12-16T02:14:52.726Z,,,,,55,23,
2017-12-16T02:15:02.727Z,,,,,55,22.8,
2017-12-16T02:15:12.727Z,,,,,55,22.8,
2017-12-16T02:15:22.727Z,,,,,55,22.8,
2017-12-16T02:15:32.727Z,,,41.8,,55,22.8,
2017-12-16T02:15:42.727Z,,,,,55,22.8,
2017-12-16T02:15:52.727Z,,,,,55,22.8,
2017-12-16T02:16:07.747Z,,,,,55,22.8,
2017-12-16T02:16:12.728Z,,,,,55,22.8,
2017-12-16T02:16:22.728Z,,,,,55,22.8,
2017-12-16T02:16:32.728Z,,,41.7,,55,22.8,
2017-12-16T02:16:42.736Z,,,,,55,22.7,
2017-12-16T02:16:52.728Z,,,,,55,22.7,
2017-12-16T02:17:02.728Z,,,,,55,22.7,
2017-12-16T02:17:12.727Z,,,,,55,22.7,
2017-12-16T02:17:22.727Z,,,,,55,22.7,
2017-12-16T02:17:32.727Z,,,,,55,22.7,
2017-12-16T02:17:42.727Z,,,41.6,,55,22.7,
2017-12-16T02:17:52.728Z,,,,,55,22.7,
2017-12-16T02:18:02.728Z,,,,,55,22.7,
2017-12-16T02:18:12.727Z,,,,,55,22.7,
2017-12-16T02:18:22.728Z,,,,,55,22.7,
2017-12-16T02:18:32.727Z,,,,,55,22.5,
2017-12-16T02:18:42.726Z,,,,,55,22.7,
2017-12-16T02:18:57.747Z,,,41.5,,55,22.5,
2017-12-16T02:19:02.730Z,,,,,55,22.5,
2017-12-16T02:19:12.728Z,,,,,55,22.5,
2017-12-16T02:19:22.730Z,,,,,55,22.5,
2017-12-16T02:19:32.729Z,,,,,55,22.5,
2017-12-16T02:19:42.727Z,,,41.4,,55,22.5,
2017-12-16T02:19:52.728Z,,,,,55,22.5,
2017-12-16T02:20:02.728Z,,,,,55,22.5,
2017-12-16T02:20:12.728Z,,,,,55,22.5,
2017-12-16T02:20:22.728Z,,,,,55,22.5,
2017-12-16T02:20:32.727Z,,,,,55,22.4,
2017-12-16T02:20:42.728Z,,,,,55,22.4,
2017-12-16T02:20:52.728Z,,,41.2,,55,22.4,
2017-12-16T02:21:02.728Z,,,,,55,22.4,
2017-12-16T02:21:12.729Z,,,,,55,22.4,
2017-12-16T02:21:22.729Z,,,,,55,22.4,
2017-12-16T02:21:32.728Z,,,,,55,22.4,
2017-12-16T02:21:47.748Z,,,,,55,22.4,
2017-12-16T02:21:52.728Z,,,41.1,,55,22.4,
2017-12-16T02:22:02.728Z,,,,,55,22.3,
2017-12-16T02:22:12.728Z,,,,,55,22.4,
2017-12-16T02:22:22.729Z,,,,,55,22.4,
2017-12-16T02:22:32.728Z,,,,,55,22.3,
2017-12-16T02:22:42.728Z,,,,,55,22.3,
2017-12-16T02:22:52.865Z,,,41,,55,22.3,
2017-12-16T02:23:02.728Z,,,,,55,22.3,
2017-12-16T02:23:13.025Z,,,,,55,22.3,
2017-12-16T02:23:22.728Z,,,,,55,22.3,
2017-12-16T02:23:32.730Z,,,,,55,22.3,
2017-12-16T02:23:42.728Z,,,,,55,22.3,
2017-12-16T02:23:52.734Z,,,41,,55,22.3,
2017-12-16T02:24:02.729Z,,,40.9,,55,22.1,
2017-12-16T02:24:12.728Z,,,,,55,22.3,
2017-12-16T02:24:22.731Z,,,,,55,22.3,
2017-12-16T02:24:32.728Z,,,,,55,22.1,
2017-12-16T02:24:42.728Z,,,,,55,22.1,
2017-12-16T02:24:52.728Z,,,,,55,22.1,
2017-12-16T02:25:02.728Z,,,,,55,22.1,
2017-12-16T02:25:12.728Z,,,40.8,,55,22.1,
2017-12-16T02:25:22.728Z,,,,,55,22.1,
2017-12-16T02:25:32.728Z,,,,,55,22.1,
2017-12-16T02:25:42.728Z,,,,,55,22.1,
2017-12-16T02:25:52.728Z,,,,,55,22.1,
2017-12-16T02:26:03.726Z,,,,,55,22.1,
2017-12-16T02:26:12.728Z,,,40.7,,55,22.1,
2017-12-16T02:26:22.729Z,,,,,55,22.1,
2017-12-16T02:26:32.938Z,,,,,55,22,
2017-12-16T02:26:42.729Z,,,,,55,22,
2017-12-16T02:26:52.728Z,,,,,55,22,
2017-12-16T02:27:02.728Z,,,,,55,22,
2017-12-16T02:27:12.729Z,,,40.6,,55,22,
2017-12-16T02:27:22.729Z,,,,,55,22,
2017-12-16T02:27:32.729Z,,,,,55,22,
2017-12-16T02:27:42.729Z,,,,,55,22,
2017-12-16T02:27:52.728Z,,,,,55,22,
2017-12-16T02:28:02.728Z,,,,,55,22,
2017-12-16T02:28:12.729Z,,,,,55,22,
2017-12-16T02:28:22.730Z,,,40.5,,55,22,
2017-12-16T02:28:32.730Z,,,,,55,21.8,
2017-12-16T02:28:42.729Z,,,,,55,21.8,
2017-12-16T02:28:53.726Z,,,,,55,21.8,
2017-12-16T02:29:02.729Z,,,,,55,21.8,
2017-12-16T02:29:12.731Z,,,,,55,21.8,
2017-12-16T02:29:22.729Z,,,,,55,21.8,
2017-12-16T02:29:32.729Z,,,40.3,,55,21.8,
2017-12-16T02:29:42.732Z,,,,,55,21.8,
2017-12-16T02:29:52.729Z,,,,,55,21.8,
2017-12-16T02:30:02.729Z,,,,,55,21.8,
2017-12-16T02:30:12.730Z,,,,,55,21.8,
2017-12-16T02:30:22.739Z,,,,,55,21.8,
2017-12-16T02:30:32.729Z,,,40.2,,55,21.7,
2017-12-16T02:30:42.729Z,,,,,55,21.7,
2017-12-16T02:30:52.729Z,,,,,55,21.7,
2017-12-16T02:31:02.729Z,,,,,55,21.7,
2017-12-16T02:31:12.729Z,,,,,55,21.7,
2017-12-16T02:31:22.730Z,,,,,55,21.7,
2017-12-16T02:31:32.729Z,,,,,55,21.7,
2017-12-16T02:31:43.721Z,,,40.1,,55,21.7,
2017-12-16T02:31:52.729Z,,,,,55,21.7,
2017-12-16T02:32:02.730Z,,,,,55,21.7,
2017-12-16T02:32:12.731Z,,,,,55,21.7,
2017-12-16T02:32:22.729Z,,,,,55,21.7,
2017-12-16T02:32:32.730Z,,,,,55,21.7,
2017-12-16T02:32:47.751Z,,,,,55,21.7,
2017-12-16T02:32:52.729Z,,,40,,55,21.5,
2017-12-16T02:33:02.729Z,,,,,55,21.5,
2017-12-16T02:33:12.730Z,,,,,55,21.5,
2017-12-16T02:33:22.730Z,,,,,55,21.5,
2017-12-16T02:33:32.730Z,,,,,55,21.5,
2017-12-16T02:33:42.730Z,,,,,55,21.5,
2017-12-16T02:33:52.729Z,,,,,55,21.5,
2017-12-16T02:34:02.729Z,,,39.9,,55,21.5,
2017-12-16T02:34:12.730Z,,,,,55,21.5,
2017-12-16T02:34:22.730Z,,,,,55,21.5,
2017-12-16T02:34:37.750Z,,,,,55,21.5,
2017-12-16T02:34:42.730Z,,,,,55,21.5,
2017-12-16T02:34:52.731Z,,,,,55,21.5,
2017-12-16T02:35:02.729Z,,,,,55,21.4,
2017-12-16T02:35:12.730Z,,,39.8,,55,21.4,
2017-12-16T02:35:22.729Z,,,,,55,21.4,
2017-12-16T02:35:32.730Z,,,,,55,21.4,
2017-12-16T02:35:42.730Z,,,,,55,21.4,
2017-12-16T02:35:52.731Z,,,,,55,21.4,
2017-12-16T02:36:02.770Z,,,,,55,21.4,
2017-12-16T02:36:12.729Z,,,,,55,21.4,
2017-12-16T02:36:22.731Z,,,39.6,,55,21.4,
2017-12-16T02:36:32.730Z,,,,,55,21.4,
2017-12-16T02:36:42.730Z,,,,,55,21.4,
2017-12-16T02:36:52.730Z,,,,,55,21.4,
2017-12-16T02:37:02.731Z,0,75,,,55,21.4,2
2017-12-16T02:37:12.729Z,,,39.5,,55,21.4,
2017-12-16T02:37:27.766Z,,,39.6,,55,21.3,
2017-12-16T02:37:32.735Z,,,39.5,,55,21.3,
2017-12-16T02:37:42.730Z,,,,,55,21.3,
2017-12-16T02:37:52.730Z,,,,,55,21.3,
2017-12-16T02:38:02.730Z,,,,,55,21.3,
2017-12-16T02:38:12.730Z,,,,,55,21.3,
2017-12-16T02:38:22.730Z,,,,,55,21.3,
2017-12-16T02:38:32.730Z,,,39.4,,55,21.3,
2017-12-16T02:38:42.730Z,,,,,55,21.3,
2017-12-16T02:38:52.731Z,,,,,55,21.3,
2017-12-16T02:39:02.730Z,,,,,55,21.3,
2017-12-16T02:39:12.735Z,,,,,55,21.3,
2017-12-16T02:39:22.730Z,,,,,55,21.1,
2017-12-16T02:39:32.730Z,,,,,55,21.3,
2017-12-16T02:39:42.730Z,,,,,55,21.3,
2017-12-16T02:39:52.731Z,,,39.3,,55,21.1,
2017-12-16T02:40:02.731Z,0,75,39.3,0,55,21.1,2
2017-12-16T02:40:17.751Z,,,,,55,21.1,
2017-12-16T02:40:22.730Z,,,,,55,21.1,
2017-12-16T02:40:32.730Z,,,,,55,21.1,
2017-12-16T02:40:42.731Z,,,,,55,21.1,
2017-12-16T02:40:52.730Z,0,5,39.1,,55,21.1,0
2017-12-16T02:41:02.730Z,,,,,55,21.1,
2017-12-16T02:41:12.732Z,,,,,55,21.1,
2017-12-16T02:41:22.731Z,,,,,55,21.1,
2017-12-16T02:41:32.731Z,,,,,55,21.1,
2017-12-16T02:41:43.726Z,,,,,55,21,
2017-12-16T02:41:52.731Z,,,,,55,21.1,
2017-12-16T02:42:02.731Z,,,,,55,21,
2017-12-16T02:42:12.730Z,0,75,39,,55,21.1,2
2017-12-16T02:42:22.731Z,0,,40.9,79,,,2
2017-12-16T02:42:32.731Z,,,42.3,63,55,21,
2017-12-16T02:42:42.731Z,,,40.8,29,55,21,
2017-12-16T02:42:52.730Z,,,37,,55,21,
2017-12-16T02:43:02.731Z,,,33.7,,55,21,
2017-12-16T02:43:12.730Z,,,31.7,,55,21,
2017-12-16T02:43:22.731Z,,,30.6,,,,
2017-12-16T02:43:32.731Z,,,30.8,,55,21,
2017-12-16T02:43:42.731Z,,,31.9,,55,21,
2017-12-16T02:43:52.731Z,,,32.5,,55,21,
2017-12-16T02:44:02.731Z,,,32.9,,55,21,
2017-12-16T02:44:12.731Z,,,33,,55,21,
2017-12-16T02:44:22.731Z,,,33.3,,55,21,
2017-12-16T02:44:32.730Z,,,33.6,,55,21,
2017-12-16T02:44:42.731Z,,,33.9,,55,21,
2017-12-16T02:44:52.731Z,,,34.3,,,,
2017-12-16T02:45:02.731Z,,,34.6,,55,21,
2017-12-16T02:45:12.732Z,,,34.8,,55,21,
2017-12-16T02:45:22.730Z,,,35,,,,
2017-12-16T02:45:32.731Z,,,35.2,,55,21,
2017-12-16T02:45:42.731Z,,,35.5,,55,21,
2017-12-16T02:45:52.731Z,,,35.7,,55,21,
2017-12-16T02:46:02.731Z,,,35.9,,,,
2017-12-16T02:46:12.731Z,,,36.1,,55,21,
2017-12-16T02:46:22.731Z,,,36.4,,55,21,
2017-12-16T02:46:32.732Z,,,36.6,,55,21,
2017-12-16T02:46:42.731Z,,,36.8,,,,
2017-12-16T02:46:52.731Z,,,37,,55,21,
2017-12-16T02:47:02.732Z,,,37.3,,55,21.1,
2017-12-16T02:47:12.731Z,,,37.5,,55,21.1,
2017-12-16T02:47:23.724Z,,,37.7,,,,
2017-12-16T02:47:32.731Z,,,38.2,,55,21.3,
2017-12-16T02:47:42.731Z,0,,37.4,0,,,2
2017-12-16T02:47:52.732Z,,,35.6,,55,21.4,
