Time,ActPow,HwTOutlet,ChActive,PrimTSet,PrimT,HwTSet,HwActive
2017-12-11T01:20:21.773Z,,29.7,,,55.5,55,
2017-12-11T01:20:31.774Z,,29.7,,,,55,
2017-12-11T01:20:41.773Z,,29.7,,,,55,
2017-12-11T01:20:51.775Z,,29.7,,,,55,
2017-12-11T01:21:06.874Z,,29.7,,,,55,
2017-12-11T01:21:11.774Z,,29.6,,,55.3,55,
2017-12-11T01:21:21.774Z,,29.6,,,,55,
2017-12-11T01:21:31.774Z,,29.6,,,,55,
2017-12-11T01:21:41.774Z,,29.6,,,55.2,55,
2017-12-11T01:21:51.773Z,,29.4,,,,55,
2017-12-11T01:22:01.854Z,,29.4,,,,55,
2017-12-11T01:22:11.774Z,,29.4,,,,55,
2017-12-11T01:22:21.774Z,,29.4,,,55.1,55,
2017-12-11T01:22:31.773Z,,29.4,,,,55,
2017-12-11T01:22:41.773Z,,29.3,,,,55,
2017-12-11T01:22:51.774Z,,29.3,,,,55,
2017-12-11T01:23:01.854Z,,29.3,,,55,55,
2017-12-11T01:23:11.774Z,,29.3,,,,55,
2017-12-11T01:23:21.774Z,,29.2,,,,55,
2017-12-11T01:23:31.776Z,,29.2,,,,55,
2017-12-11T01:23:41.774Z,,29.2,,,54.9,55,
2017-12-11T01:23:51.774Z,,29.2,,,,55,
2017-12-11T01:24:01.854Z,,29.2,,,,55,
2017-12-11T01:24:11.774Z,,29,,,,55,
2017-12-11T01:24:21.774Z,,29,,,54.8,55,
2017-12-11T01:24:31.774Z,,29,,,,55,
2017-12-11T01:24:41.773Z,,29,,,,55,
2017-12-11T01:24:51.776Z,,29,,,,55,
2017-12-11T01:25:01.854Z,,28.9,,,54.7,55,
2017-12-11T01:25:11.774Z,,28.9,,,,55,
2017-12-11T01:25:22.740Z,,28.9,,,,55,
2017-12-11T01:25:31.774Z,,28.9,,,,55,
2017-12-11T01:25:41.774Z,,28.9,,,54.6,55,
2017-12-11T01:25:51.774Z,,28.7,,,,55,
2017-12-11T01:26:01.855Z,,28.7,,,,55,
2017-12-11T01:26:11.774Z,,28.7,,,,55,
2017-12-11T01:26:21.774Z,,28.7,,,54.4,55,
2017-12-11T01:26:31.774Z,,28.6,,,,55,
2017-12-11T01:26:41.774Z,,28.6,,,,55,
2017-12-11T01:26:51.774Z,,28.6,,,,55,
2017-12-11T01:27:01.854Z,,28.6,,,54.3,55,
2017-12-11T01:27:11.775Z,,28.5,,,,55,
2017-12-11T01:27:21.774Z,,28.5,,,,55,
2017-12-11T01:27:31.774Z,,28.5,,,,55,
2017-12-11T01:27:41.774Z,,28.5,,,54.2,55,
2017-12-11T01:27:51.775Z,,28.5,,,,55,
2017-12-11T01:28:01.857Z,,28.5,,,,55,
2017-12-11T01:28:11.774Z,,28.3,,,,55,
2017-12-11T01:28:21.774Z,,28.3,,,54.1,55,
2017-12-11T01:28:31.774Z,,28.3,,,,55,
2017-12-11T01:28:41.775Z,,28.3,,,,55,
2017-12-11T01:28:51.775Z,,28.3,,,,55,
2017-12-11T01:29:01.854Z,,28.2,,,54,55,
2017-12-11T01:29:11.775Z,,28.2,,,,55,
2017-12-11T01:29:21.775Z,,28.2,,,,55,
2017-12-11T01:29:31.775Z,,28.2,,,,55,
2017-12-11T01:29:41.775Z,0,28,0,5,53.9,55,0
2017-12-11T01:29:51.775Z,,28,,,,55,
2017-12-11T01:30:01.855Z,,28,,,,55,
2017-12-11T01:30:11.775Z,,28,,,,55,
2017-12-11T01:30:21.775Z,,28,,,53.8,55,
2017-12-11T01:30:31.775Z,,27.9,,,,55,
2017-12-11T01:30:41.774Z,,27.9,,,,55,
2017-12-11T01:30:51.774Z,,27.9,,,,55,
2017-12-11T01:31:01.856Z,,27.9,,,53.7,55,
2017-12-11T01:31:11.775Z,,27.9,,,,55,
2017-12-11T01:31:21.775Z,,27.9,,,,55,
2017-12-11T01:31:31.775Z,,27.7,,,,55,
2017-12-11T01:31:41.775Z,,27.7,,,53.6,55,
2017-12-11T01:31:51.775Z,,27.7,,,,55,
2017-12-11T01:32:01.855Z,,27.7,,,,55,
2017-12-11T01:32:11.775Z,,27.7,,,,55,
2017-12-11T01:32:21.775Z,,27.6,,,53.4,55,
2017-12-11T01:32:31.775Z,,27.6,,,,55,
2017-12-11T01:32:41.775Z,,27.6,,,,55,
2017-12-11T01:32:51.775Z,,27.6,,,,55,
2017-12-11T01:33:01.855Z,,27.6,,,53.3,55,
2017-12-11T01:33:11.777Z,,27.5,,,,55,
2017-12-11T01:33:21.775Z,,27.5,,,,55,
2017-12-11T01:33:31.775Z,,27.5,,,,55,
2017-12-11T01:33:41.775Z,,27.5,,,53.2,55,
2017-12-11T01:33:52.772Z,,27.3,,,,55,
2017-12-11T01:34:01.856Z,,27.3,,,,55,
2017-12-11T01:34:11.775Z,,27.3,,,,55,
2017-12-11T01:34:21.775Z,,27.3,,,53.1,55,
2017-12-11T01:34:31.775Z,,27.3,,,,55,
2017-12-11T01:34:41.775Z,,27.3,,,,55,
2017-12-11T01:34:51.776Z,,27.2,,,,55,
2017-12-11T01:35:01.855Z,,27.2,,,,55,
2017-12-11T01:35:11.776Z,,27.2,,,53,55,
2017-12-11T01:35:21.801Z,,27.2,,,,55,
2017-12-11T01:35:31.775Z,,27.2,,,,55,
2017-12-11T01:35:41.776Z,,27.2,,,52.9,55,
2017-12-11T01:35:51.775Z,,27,,,,55,
2017-12-11T01:36:01.855Z,,27,,,,55,
2017-12-11T01:36:11.776Z,,27,,,,55,
2017-12-11T01:36:21.777Z,,27,,,,55,
2017-12-11T01:36:31.775Z,,27,,,52.8,55,
2017-12-11T01:36:46.799Z,,26.9,,,,55,
2017-12-11T01:36:51.775Z,,26.9,,,,55,
2017-12-11T01:37:01.855Z,,26.9,,,,55,
2017-12-11T01:37:11.776Z,,26.9,,,52.7,55,
2017-12-11T01:37:21.776Z,,26.9,,,,55,
2017-12-11T01:37:31.776Z,,26.9,,,,55,
2017-12-11T01:37:41.776Z,,26.8,,,,55,
2017-12-11T01:37:51.779Z,,26.8,,,52.6,55,
2017-12-11T01:38:01.856Z,,26.8,,,,55,
2017-12-11T01:38:11.776Z,,26.8,,,,55,
2017-12-11T01:38:21.776Z,,26.8,,,,55,
2017-12-11T01:38:31.776Z,,26.6,,,52.4,55,
2017-12-11T01:38:41.775Z,,26.6,,,,55,
2017-12-11T01:38:51.776Z,,26.6,,,,55,
2017-12-11T01:39:01.856Z,,26.6,,,,55,
2017-12-11T01:39:11.776Z,,26.6,,,52.3,55,
2017-12-11T01:39:21.776Z,,26.6,,,,55,
2017-12-11T01:39:41.876Z,,26.5,,,,55,
2017-12-11T01:39:41.936Z,,26.5,,,,55,
2017-12-11T01:39:51.776Z,,26.5,,,,55,
2017-12-11T01:40:01.856Z,,26.5,,,52.2,55,
2017-12-11T01:40:11.775Z,,26.5,,,,55,
2017-12-11T01:40:21.785Z,,26.5,,,,55,
2017-12-11T01:40:31.776Z,,26.3,,,,55,
2017-12-11T01:40:41.776Z,,26.3,,,52.1,55,
2017-12-11T01:40:51.776Z,,26.3,,,,55,
2017-12-11T01:41:02.856Z,,26.3,,,,55,
2017-12-11T01:41:11.776Z,,26.3,,,,55,
2017-12-11T01:41:21.776Z,,26.3,,,52,55,
2017-12-11T01:41:31.776Z,,26.2,,,,55,
2017-12-11T01:41:41.778Z,,26.2,,,,55,
2017-12-11T01:41:51.776Z,,26.2,,,,55,
2017-12-11T01:42:01.856Z,,26.2,,,51.9,55,
2017-12-11T01:42:11.776Z,,26.2,,,,55,
2017-12-11T01:42:21.776Z,,26.1,,,,55,
2017-12-11T01:42:31.776Z,,26.1,,,,55,
2017-12-11T01:42:41.776Z,,26.1,,,51.8,55,
2017-12-11T01:42:51.776Z,,26.1,,,,55,
2017-12-11T01:43:01.856Z,,26.1,,,,55,
2017-12-11T01:43:11.776Z,,26.1,,,,55,
2017-12-11T01:43:21.779Z,,25.9,,,,55,
2017-12-11T01:43:31.776Z,,25.9,,,51.7,55,
2017-12-11T01:43:41.777Z,,25.9,,,,55,
2017-12-11T01:43:51.776Z,,25.9,,,,55,
2017-12-11T01:44:01.857Z,,25.9,,,,55,
2017-12-11T01:44:11.776Z,,25.9,,,51.6,55,
2017-12-11T01:44:21.778Z,,25.9,,,,55,
2017-12-11T01:44:31.777Z,,25.8,,,,55,
2017-12-11T01:44:41.777Z,,25.8,,,,55,
2017-12-11T01:44:51.776Z,,25.8,,,51.4,55,
2017-12-11T01:45:01.857Z,,25.8,,,,55,
2017-12-11T01:45:11.777Z,,25.8,,,,55,
2017-12-11T01:45:21.776Z,,25.8,,,,55,
2017-12-11T01:45:31.777Z,,25.6,,,51.3,55,
2017-12-11T01:45:41.778Z,,25.6,,,,55,
2017-12-11T01:45:51.777Z,,25.6,,,,55,
2017-12-11T01:46:01.856Z,,25.6,,,,55,
2017-12-11T01:46:11.777Z,,25.6,,,,55,
2017-12-11T01:46:21.777Z,,25.6,,,51.2,55,
2017-12-11T01:46:31.776Z,,25.5,,,,55,
2017-12-11T01:46:41.777Z,,25.5,,,,55,
2017-12-11T01:46:51.776Z,,25.5,,,,55,
2017-12-11T01:47:01.857Z,,25.5,,,51.1,55,
2017-12-11T01:47:11.777Z,,25.5,,,,55,
2017-12-11T01:47:21.777Z,,25.5,,,,55,
2017-12-11T01:47:31.777Z,,25.5,,,,55,
2017-12-11T01:47:41.777Z,,25.4,,,,55,
2017-12-11T01:47:51.777Z,,25.4,,,51,55,
2017-12-11T01:48:01.857Z,,25.4,,,,55,
2017-12-11T01:48:11.776Z,,25.4,,,,55,
2017-12-11T01:48:21.777Z,,25.4,,,50.9,55,
2017-12-11T01:48:31.777Z,,25.2,,,,55,
2017-12-11T01:48:41.777Z,,25.2,,,,55,
2017-12-11T01:48:51.777Z,,25.2,,,,55,
2017-12-11T01:49:01.857Z,,25.2,,,,55,
2017-12-11T01:49:11.777Z,,25.2,,,50.8,55,
2017-12-11T01:49:21.777Z,,25.2,,,,55,
2017-12-11T01:49:32.775Z,,25.1,,,,55,
2017-12-11T01:49:41.777Z,,25.1,,,,55,
2017-12-11T01:49:51.778Z,,25.1,,,50.7,55,
2017-12-11T01:50:01.858Z,,25.1,,,,55,
2017-12-11T01:50:11.792Z,,25.1,,,,55,
2017-12-11T01:50:21.777Z,,25.1,,,,55,
2017-12-11T01:50:31.777Z,,25.1,,,,55,
2017-12-11T01:50:41.777Z,,25.1,,,50.6,55,
2017-12-11T01:50:51.777Z,,24.9,,,,55,
2017-12-11T01:51:01.858Z,,24.9,,,,55,
2017-12-11T01:51:11.778Z,,24.9,,,,55,
2017-12-11T01:51:21.777Z,,24.9,,,50.4,55,
2017-12-11T01:51:31.777Z,,24.9,,,,55,
2017-12-11T01:51:41.777Z,,24.8,,,,55,
2017-12-11T01:51:51.778Z,,24.8,,,,55,
2017-12-11T01:52:01.857Z,,24.9,,,50.3,55,
2017-12-11T01:52:11.778Z,,24.8,,,,55,
2017-12-11T01:52:22.769Z,,24.8,,,,55,
2017-12-11T01:52:31.778Z,,24.8,,,,55,
2017-12-11T01:52:41.777Z,,24.8,,,,55,
2017-12-11T01:52:51.784Z,,24.8,,,50.2,55,
2017-12-11T01:53:01.858Z,,24.6,,,,55,
2017-12-11T01:53:11.786Z,,24.6,,,,55,
2017-12-11T01:53:21.777Z,,24.6,,,,55,
2017-12-11T01:53:31.778Z,,24.6,,,50.1,55,
2017-12-11T01:53:41.778Z,,24.6,,,,55,
2017-12-11T01:53:51.778Z,,24.6,,,,55,
2017-12-11T01:54:01.857Z,,24.6,,,,55,
2017-12-11T01:54:11.777Z,,24.5,,,,55,
2017-12-11T01:54:21.778Z,,24.5,,,50,55,
2017-12-11T01:54:31.778Z,,24.5,,,,55,
2017-12-11T01:54:41.778Z,,24.5,,,,55,
2017-12-11T01:54:51.778Z,,24.5,,,49.9,55,
2017-12-11T01:55:01.858Z,,24.5,,,,55,
2017-12-11T01:55:16.798Z,,24.5,,,,55,
2017-12-11T01:55:21.778Z,,24.4,,,,55,
2017-12-11T01:55:31.778Z,,24.4,,,,55,
2017-12-11T01:55:41.778Z,,24.4,,,49.8,55,
2017-12-11T01:55:51.778Z,,24.4,,,,55,
2017-12-11T01:56:01.858Z,,24.4,,,,55,
2017-12-11T01:56:11.778Z,,24.4,,,,55,
2017-12-11T01:56:21.778Z,,24.4,,,,55,
2017-12-11T01:56:31.779Z,,24.4,,,49.7,55,
2017-12-11T01:56:42.086Z,,24.2,,,,55,
2017-12-11T01:56:51.778Z,,24.2,,,,55,
2017-12-11T01:57:01.858Z,,24.2,,,,55,
2017-12-11T01:57:11.778Z,,24.2,,,49.5,55,
2017-12-11T01:57:21.778Z,,24.2,,,,55,
2017-12-11T01:57:31.778Z,,24.2,,,,55,
2017-12-11T01:57:41.778Z,,24.2,,,,55,
2017-12-11T01:57:51.778Z,,24.1,,,,55,
2017-12-11T01:58:01.861Z,,24.1,,,49.4,55,
2017-12-11T01:58:11.778Z,,24.1,,,,55,
2017-12-11T01:58:21.778Z,,24.1,,,,55,
2017-12-11T01:58:31.778Z,,24.1,,,,55,
2017-12-11T01:58:41.778Z,,24.1,,,49.3,55,
2017-12-11T01:58:51.779Z,,24.1,,,,55,
2017-12-11T01:59:01.859Z,,23.9,,,,55,
2017-12-11T01:59:11.779Z,,23.9,,,,55,
2017-12-11T01:59:21.778Z,,23.9,,,,55,
2017-12-11T01:59:31.778Z,,23.9,,,49.2,55,
2017-12-11T01:59:41.778Z,,23.9,,,,55,
2017-12-11T01:59:51.779Z,,23.9,,,,55,
2017-12-11T02:00:01.858Z,,23.9,,,,55,
2017-12-11T02:00:11.779Z,,23.9,,,49.1,55,
2017-12-11T02:00:21.778Z,,23.8,,,,55,
2017-12-11T02:00:31.778Z,,23.8,,,,55,
2017-12-11T02:00:41.779Z,,23.8,,,,55,
2017-12-11T02:00:51.778Z,,23.8,,,49,55,
2017-12-11T02:01:01.859Z,,23.8,,,,55,
2017-12-11T02:01:11.779Z,,23.8,,,,55,
2017-12-11T02:01:21.778Z,,23.8,,,,55,
2017-12-11T02:01:31.778Z,,23.8,,,,55,
2017-12-11T02:01:41.779Z,,23.7,,,48.9,55,
2017-12-11T02:01:51.781Z,,23.7,,,,55,
2017-12-11T02:02:01.858Z,,23.7,,,,55,
2017-12-11T02:02:11.779Z,,23.7,,,,55,
2017-12-11T02:02:22.774Z,,23.7,,,,55,
2017-12-11T02:02:31.779Z,,23.7,,,48.7,55,
2017-12-11T02:02:41.779Z,,23.7,,,,55,
2017-12-11T02:02:51.779Z,,23.5,,,,55,
2017-12-11T02:03:01.860Z,,23.5,,,,55,
2017-12-11T02:03:11.779Z,,23.5,,,48.6,55,
2017-12-11T02:03:21.778Z,,23.5,,,,55,
2017-12-11T02:03:31.779Z,,23.5,,,,55,
2017-12-11T02:03:41.779Z,,23.5,,,,55,
2017-12-11T02:03:51.779Z,,23.4,,,48.5,55,
2017-12-11T02:04:01.859Z,,23.4,,,,55,
2017-12-11T02:04:11.779Z,,23.4,,,,55,
2017-12-11T02:04:21.779Z,,23.4,,,,55,
2017-12-11T02:04:31.779Z,,23.4,,,,55,
2017-12-11T02:04:41.778Z,,23.4,,,48.4,55,
2017-12-11T02:04:51.779Z,,23.4,,,,55,
2017-12-11T02:05:01.859Z,,23.4,,,,55,
2017-12-11T02:05:12.778Z,,23.2,,,,55,
2017-12-11T02:05:21.779Z,,23.4,,,,55,
2017-12-11T02:05:31.779Z,,23.2,,,48.3,55,
2017-12-11T02:05:41.779Z,,23.2,,,,55,
2017-12-11T02:05:51.779Z,,23.2,,,,55,
2017-12-11T02:06:01.860Z,,23.2,,,,55,
2017-12-11T02:06:11.779Z,,23.2,,,48.2,55,
2017-12-11T02:06:21.779Z,,23.2,,,,55,
2017-12-11T02:06:31.780Z,,23.2,,,,55,
2017-12-11T02:06:41.779Z,,23.1,,,,55,
2017-12-11T02:06:51.779Z,,23.1,,,,55,
2017-12-11T02:07:01.861Z,,23.1,,,,55,
2017-12-11T02:07:11.783Z,,23.1,,,48.1,55,
2017-12-11T02:07:21.779Z,,23.1,,,,55,
2017-12-11T02:07:31.779Z,,23.1,,,,55,
2017-12-11T02:07:41.780Z,,23.1,,,,55,
2017-12-11T02:07:51.781Z,,23.1,,,48,55,
2017-12-11T02:08:02.849Z,,23.1,,,,55,
2017-12-11T02:08:11.779Z,,23,,,,55,
2017-12-11T02:08:21.780Z,,23,,,,55,
2017-12-11T02:08:31.779Z,,23,,,48,55,
2017-12-11T02:08:41.779Z,,23,,,47.8,55,
2017-12-11T02:08:51.779Z,,23,,,,55,
2017-12-11T02:09:01.859Z,,23,,,,55,
2017-12-11T02:09:11.779Z,,23,,,,55,
2017-12-11T02:09:21.780Z,,22.8,,,47.7,55,
2017-12-11T02:09:31.779Z,,23,,,,55,
2017-12-11T02:09:41.780Z,,22.8,,,,55,
2017-12-11T02:09:51.780Z,,22.8,,,,55,
2017-12-11T02:10:01.859Z,,22.8,,,,55,
2017-12-11T02:10:11.780Z,,22.8,1,75,,55,0
2017-12-11T02:10:21.780Z,,22.8,0,5,47.6,55,0
2017-12-11T02:10:31.782Z,,22.8,,,,55,
2017-12-11T02:10:41.779Z,,22.7,,,,55,
2017-12-11T02:10:56.800Z,,22.7,1,75,,55,0
2017-12-11T02:11:01.860Z,,22.7,,,47.5,55,
2017-12-11T02:11:11.779Z,,22.7,,,,55,
2017-12-11T02:11:21.781Z,,22.7,,,,55,
2017-12-11T02:11:31.780Z,,22.7,,,,55,
2017-12-11T02:11:41.780Z,,22.7,,,47.4,55,
2017-12-11T02:11:51.782Z,,22.7,,,,55,
2017-12-11T02:12:01.860Z,,22.7,,,,55,
2017-12-11T02:12:11.780Z,,22.7,,,,55,
2017-12-11T02:12:21.781Z,,22.5,,,,55,
2017-12-11T02:12:31.780Z,,22.5,,,,55,
2017-12-11T02:12:41.780Z,,22.5,,,47.3,55,
2017-12-11T02:12:51.780Z,,22.5,,,,55,
2017-12-11T02:13:01.860Z,,22.5,,,,55,
2017-12-11T02:13:11.780Z,,22.5,,,,55,
2017-12-11T02:13:21.780Z,,22.5,,,47.2,55,
2017-12-11T02:13:31.780Z,,22.5,,,,55,
2017-12-11T02:13:46.824Z,,22.5,,,,55,
2017-12-11T02:13:51.780Z,,22.5,,,,55,
2017-12-11T02:14:01.860Z,,22.4,,,,55,
2017-12-11T02:14:11.781Z,,22.4,,,47,55,
2017-12-11T02:14:21.780Z,,22.4,,,,55,
2017-12-11T02:14:31.780Z,,22.4,,,,55,
2017-12-11T02:14:41.780Z,80,22.4,1,,49.1,55,0
2017-12-11T02:14:51.783Z,54,22.4,,,47.8,55,
2017-12-11T02:15:01.860Z,29,22.4,,,43.7,55,
2017-12-11T02:15:12.774Z,,22.4,,,37.6,55,
2017-12-11T02:15:21.781Z,,22.3,,,34.3,55,
2017-12-11T02:15:31.780Z,,22.3,,,32.4,55,
2017-12-11T02:15:41.780Z,,22.3,,,31.4,55,
2017-12-11T02:15:51.780Z,,22.3,,,32,55,
2017-12-11T02:16:01.860Z,,22.3,,,33,55,
2017-12-11T02:16:11.781Z,,22.3,,,33.5,55,
2017-12-11T02:16:21.781Z,,22.3,,,33.8,55,
2017-12-11T02:16:31.781Z,,22.3,,,33.9,55,
2017-12-11T02:16:41.781Z,,22.3,,,34,55,
2017-12-11T02:16:51.781Z,,22.3,,,34.4,55,
2017-12-11T02:17:01.860Z,,22.3,,,34.6,55,
2017-12-11T02:17:11.781Z,,22.3,,,35,55,
2017-12-11T02:17:21.781Z,,22.3,,,35.2,55,
2017-12-11T02:17:31.780Z,,22.3,,,35.3,55,
2017-12-11T02:17:41.780Z,,22.3,,,35.6,55,
2017-12-11T02:17:51.780Z,,22.3,,,35.8,55,
2017-12-11T02:18:01.861Z,,22.3,,,36,55,
2017-12-11T02:18:11.781Z,,22.3,,,36.2,55,
2017-12-11T02:18:21.781Z,,22.3,,,36.5,55,
2017-12-11T02:18:31.781Z,,22.3,,,36.7,55,
2017-12-11T02:18:41.780Z,,22.3,,,36.9,55,
2017-12-11T02:18:51.780Z,,22.4,,,37.2,55,
2017-12-11T02:19:01.860Z,,22.4,,,37.4,55,
2017-12-11T02:19:11.781Z,,22.4,,,37.6,55,
2017-12-11T02:19:21.781Z,,22.4,,,37.8,55,
2017-12-11T02:19:31.781Z,,22.5,,,38.1,55,
2017-12-11T02:19:41.781Z,,22.5,,,38.3,55,
2017-12-11T02:19:51.781Z,,22.7,,,38.5,55,
2017-12-11T02:20:01.861Z,,22.7,,,38.7,55,
2017-12-11T02:20:11.782Z,,22.7,,,38.9,55,
2017-12-11T02:20:21.781Z,,22.8,,,39.2,55,
2017-12-11T02:20:31.781Z,,23,,,39.3,55,
2017-12-11T02:20:41.781Z,,23,,,39.5,55,
2017-12-11T02:20:52.781Z,,23.1,,,39.9,55,
2017-12-11T02:21:01.861Z,,23.2,,,40.1,55,
2017-12-11T02:21:11.897Z,,23.2,,,40.3,55,
2017-12-11T02:21:21.781Z,,23.4,,,40.6,55,
2017-12-11T02:21:31.781Z,,23.5,,,40.8,55,
2017-12-11T02:21:41.781Z,,23.5,,,41,55,
2017-12-11T02:21:51.783Z,,23.7,,,41.2,55,
2017-12-11T02:22:01.861Z,,23.8,,,41.4,55,
2017-12-11T02:22:11.781Z,,23.9,,,41.6,55,
2017-12-11T02:22:21.781Z,,24.1,,,41.8,55,
2017-12-11T02:22:31.781Z,,24.1,,,42,55,
2017-12-11T02:22:41.782Z,,24.2,,,42.2,55,
2017-12-11T02:22:51.781Z,,24.4,,,42.4,55,
2017-12-11T02:23:01.861Z,,24.5,,,42.6,55,
2017-12-11T02:23:11.781Z,0,24.6,,,42.8,55,
2017-12-11T02:23:21.782Z,,24.8,1,,41.8,55,0
2017-12-11T02:23:31.781Z,,24.9,,,40.2,55,
2017-12-11T02:23:42.775Z,,25.1,,,39.1,55,
2017-12-11T02:23:51.782Z,,25.2,,,38.8,55,
2017-12-11T02:24:01.861Z,,25.4,,,,55,
2017-12-11T02:24:11.782Z,,25.5,,,39.1,55,
2017-12-11T02:24:21.782Z,,25.6,,,39.3,55,
2017-12-11T02:24:31.781Z,,25.8,,,39,55,
2017-12-11T02:24:41.782Z,,25.9,,,38.8,55,
2017-12-11T02:24:51.782Z,,26.1,,,38.5,55,
2017-12-11T02:25:01.862Z,,26.2,,,38.4,55,
2017-12-11T02:25:11.781Z,,26.2,,,38.1,55,
2017-12-11T02:25:21.782Z,,26.3,,,38,55,
2017-12-11T02:25:31.781Z,,26.5,,,37.9,55,
2017-12-11T02:25:41.781Z,,26.6,,,37.8,55,
2017-12-11T02:25:51.781Z,,26.6,,,37.7,55,
2017-12-11T02:26:01.861Z,,26.8,,,37.5,55,
2017-12-11T02:26:11.781Z,,26.8,,,37.4,55,
2017-12-11T02:26:21.782Z,,26.9,,,37.5,55,
2017-12-11T02:26:32.779Z,,26.9,,,37.8,55,
2017-12-11T02:26:41.781Z,,26.9,,,37.9,55,
2017-12-11T02:26:51.781Z,,27,,,38,55,
2017-12-11T02:27:01.861Z,,27,,,38.3,55,
2017-12-11T02:27:11.782Z,,27,,,38.4,55,
2017-12-11T02:27:21.782Z,,27.2,,,38.5,55,
2017-12-11T02:27:31.782Z,,27.2,,,,55,
2017-12-11T02:27:41.782Z,,27.2,,,38.6,55,
2017-12-11T02:27:51.782Z,,27.2,,,38.8,55,
2017-12-11T02:28:01.862Z,,27.3,,,38.9,55,
2017-12-11T02:28:11.782Z,,27.3,,,39,55,
2017-12-11T02:28:21.782Z,,27.3,,,,55,
2017-12-11T02:28:31.781Z,,27.3,,,39.1,55,
2017-12-11T02:28:41.784Z,,27.3,,,39.3,55,
2017-12-11T02:28:51.782Z,,27.3,,,,55,
2017-12-11T02:29:01.862Z,,27.5,,,39.4,55,
2017-12-11T02:29:11.782Z,,27.3,,,,55,
2017-12-11T02:29:26.802Z,,27.5,,,39.5,55,
2017-12-11T02:29:31.782Z,,27.5,,,,55,
2017-12-11T02:29:41.782Z,,27.5,,,39.6,55,
2017-12-11T02:29:51.782Z,0,27.5,1,75,39.6,55,0
2017-12-11T02:30:01.862Z,,27.5,,,39.8,55,
2017-12-11T02:30:11.783Z,,27.5,,,,55,
2017-12-11T02:30:21.782Z,,27.5,,,,55,
2017-12-11T02:30:31.782Z,,27.5,,,,55,
2017-12-11T02:30:41.782Z,,27.5,,,39.9,55,
2017-12-11T02:30:51.782Z,,27.5,,,,55,
2017-12-11T02:31:01.861Z,,27.5,,,40,55,
2017-12-11T02:31:11.782Z,,27.5,,,40,55,
2017-12-11T02:31:21.784Z,,27.5,,,,55,
2017-12-11T02:31:31.782Z,,27.5,,,,55,
2017-12-11T02:31:41.782Z,,27.5,,,,55,
2017-12-11T02:31:51.782Z,,27.5,,,40.1,55,
2017-12-11T02:32:01.862Z,,27.5,,,,55,
2017-12-11T02:32:11.783Z,,27.5,,,,55,
2017-12-11T02:32:21.782Z,,27.5,,,,55,
2017-12-11T02:32:31.783Z,,27.5,,,,55,
2017-12-11T02:32:41.783Z,,27.5,,,,55,
2017-12-11T02:32:51.782Z,,27.5,,,40.2,55,
2017-12-11T02:33:01.862Z,,27.5,,,,55,
2017-12-11T02:33:11.782Z,,27.5,,,,55,
2017-12-11T02:33:21.782Z,,27.5,,,,55,
2017-12-11T02:33:31.782Z,,27.5,,,,55,
2017-12-11T02:33:41.783Z,,27.5,,,,55,
2017-12-11T02:33:51.783Z,,27.5,,,,55,
2017-12-11T02:34:01.863Z,,27.3,,,,55,
2017-12-11T02:34:11.783Z,,27.3,,,,55,
2017-12-11T02:34:21.782Z,,27.3,,,,55,
2017-12-11T02:34:31.783Z,,27.3,,,,55,
2017-12-11T02:34:41.782Z,,27.3,,,,55,
2017-12-11T02:34:51.787Z,,27.3,,,,55,
2017-12-11T02:35:01.863Z,,27.3,,,,55,
2017-12-11T02:35:11.783Z,,27.3,,,,55,
2017-12-11T02:35:21.783Z,,27.3,,,,55,
2017-12-11T02:35:31.782Z,,27.2,,,,55,
2017-12-11T02:35:41.783Z,80,27.2,1,,43.4,55,0
2017-12-11T02:35:51.783Z,53,27.2,,,48.3,55,
2017-12-11T02:36:01.863Z,29,27.2,,,48.8,55,
2017-12-11T02:36:11.783Z,,27.2,,,45.5,55,
2017-12-11T02:36:21.783Z,,27.2,,,41.6,55,
2017-12-11T02:36:31.782Z,,27.2,,,40.2,55,
2017-12-11T02:36:41.785Z,,27.2,,,39.3,55,
2017-12-11T02:36:51.783Z,,27.2,,,39.5,55,
2017-12-11T02:37:01.863Z,,27.2,,,40.5,55,
2017-12-11T02:37:11.783Z,,27.2,,,41,55,
2017-12-11T02:37:21.783Z,,27.2,,,41.2,55,
2017-12-11T02:37:31.783Z,,27.2,,,41.4,55,
2017-12-11T02:37:41.783Z,,27.2,,,41.5,55,
2017-12-11T02:37:51.893Z,,27.2,,,41.7,55,
2017-12-11T02:38:01.824Z,,27.2,,,41.9,55,
2017-12-11T02:38:11.784Z,,27.2,,,42,55,
2017-12-11T02:38:21.783Z,,27.2,,,42.3,55,
2017-12-11T02:38:31.783Z,,27.3,,,42.5,55,
2017-12-11T02:38:41.783Z,,27.3,,,42.6,55,
2017-12-11T02:38:51.783Z,,27.5,,,42.8,55,
2017-12-11T02:39:01.863Z,,27.5,,,43,55,
2017-12-11T02:39:11.783Z,,27.6,,,43.2,55,
2017-12-11T02:39:22.777Z,,27.6,,,43.3,55,
2017-12-11T02:39:31.783Z,,27.7,,,43.4,55,
2017-12-11T02:39:41.783Z,,27.9,,,43.6,55,
2017-12-11T02:39:51.783Z,,28,,,43.9,55,
2017-12-11T02:40:01.863Z,,28,,,44,55,
2017-12-11T02:40:11.783Z,,28.2,,,44.2,55,
