Time,PrimT,PrimTSet,HwTSet,HwTOutlet,HwActive,ChActive,ActPow
2018-02-11T01:21:24.833Z,74.9,,55,62.6,,,
2018-02-11T01:21:34.837Z,75,,55,62.6,,,29
2018-02-11T01:21:44.833Z,74.9,,55,62.6,,,30
2018-02-11T01:21:54.833Z,74.9,,55,62.6,,,
2018-02-11T01:22:04.834Z,74.9,,55,62.6,,,30
2018-02-11T01:22:14.833Z,74.9,,55,62.6,,,
2018-02-11T01:22:25.894Z,74.9,,55,62.7,,,
2018-02-11T01:22:34.837Z,75,,55,62.6,,,
2018-02-11T01:22:44.835Z,75,,55,62.7,,,29
2018-02-11T01:22:54.833Z,74.9,,55,62.7,,,29
2018-02-11T01:23:04.835Z,74.9,,55,62.7,,,30
2018-02-11T01:23:14.833Z,75,,55,62.6,,,
2018-02-11T01:23:24.834Z,74.9,,55,62.7,,,30
2018-02-11T01:23:35.827Z,75,,55,62.7,,,30
2018-02-11T01:23:44.834Z,74.9,,55,62.7,,,
2018-02-11T01:23:54.833Z,75,,55,62.7,,,
2018-02-11T01:24:04.833Z,74.9,,55,62.6,,,29
2018-02-11T01:24:14.833Z,,,55,62.7,,,
2018-02-11T01:24:24.833Z,,,55,62.7,,,30
2018-02-11T01:24:34.833Z,74.9,,,,,,30
2018-02-11T01:24:44.835Z,74.9,,55,62.7,,,30
2018-02-11T01:24:54.833Z,,,55,62.7,,,
2018-02-11T01:25:04.833Z,,,55,62.7,,,
2018-02-11T01:25:19.853Z,,,55,62.6,,,
2018-02-11T01:25:24.835Z,75,,55,62.7,,,
2018-02-11T01:25:34.834Z,,,55,62.6,,,30
2018-02-11T01:25:44.833Z,74.9,,55,62.7,,,29
2018-02-11T01:25:54.834Z,74.9,,55,62.6,,,30
2018-02-11T01:26:04.833Z,75,,55,62.7,,,
2018-02-11T01:26:14.833Z,75,,55,62.7,,,30
2018-02-11T01:26:24.841Z,,,55,62.7,,,
2018-02-11T01:26:34.834Z,,,55,62.6,,,
2018-02-11T01:26:44.834Z,,,55,62.6,,,
2018-02-11T01:26:54.833Z,74.9,,,,,,
2018-02-11T01:27:04.834Z,74.9,,55,62.6,,,
2018-02-11T01:27:14.834Z,75,,55,62.6,,,
2018-02-11T01:27:24.834Z,,,55,62.6,,,
2018-02-11T01:27:34.834Z,,,55,62.6,,,
2018-02-11T01:27:44.834Z,,,55,62.7,,,
2018-02-11T01:27:54.833Z,,,55,62.6,,,
2018-02-11T01:28:04.842Z,,,55,62.7,,,
2018-02-11T01:28:14.834Z,,,55,62.7,,,
2018-02-11T01:28:24.834Z,75,,,,,,30
2018-02-11T01:28:34.834Z,,,55,62.7,,,
2018-02-11T01:28:44.834Z,74.9,,,,,,
2018-02-11T01:28:54.834Z,75,,55,62.7,,,
2018-02-11T01:29:04.834Z,,,55,62.7,,,
2018-02-11T01:29:14.835Z,,,55,62.7,,,
2018-02-11T01:29:24.834Z,,,,,,,29
2018-02-11T01:29:35.826Z,,,55,62.7,,,
2018-02-11T01:29:44.836Z,,,,,,,30
2018-02-11T01:29:54.834Z,,,55,62.7,,,
2018-02-11T01:30:04.834Z,,,55,62.7,,,
2018-02-11T01:30:14.834Z,75,,,,,,30
2018-02-11T01:30:24.834Z,75,,55,62.7,,,
2018-02-11T01:30:34.834Z,74.9,,55,62.7,,,
2018-02-11T01:30:44.835Z,75,,55,62.7,,,
2018-02-11T01:30:54.834Z,,,55,62.7,,,
2018-02-11T01:31:04.834Z,75,,55,62.7,,,29
2018-02-11T01:31:14.834Z,,,55,62.7,,,30
2018-02-11T01:31:24.836Z,74.9,,55,62.7,,,
2018-02-11T01:31:34.834Z,74.9,,55,62.7,,,30
2018-02-11T01:31:44.835Z,74.9,,55,62.7,,,
2018-02-11T01:31:54.835Z,75,,55,62.7,,,30
2018-02-11T01:32:04.834Z,,,55,62.7,,,
2018-02-11T01:32:14.834Z,74.9,,55,62.7,,,30
2018-02-11T01:32:24.837Z,75,,55,62.7,,,30
2018-02-11T01:32:34.834Z,75,,55,62.7,,,
2018-02-11T01:32:44.835Z,75,,55,62.7,,,
2018-02-11T01:32:54.834Z,,,55,62.7,,,
2018-02-11T01:33:04.834Z,,,55,62.7,,,
2018-02-11T01:33:24.836Z,,,55,62.7,,,30
2018-02-11T01:33:34.835Z,,,55,62.7,,,
2018-02-11T01:33:44.835Z,,,55,62.7,,,
2018-02-11T01:34:04.835Z,,,55,62.7,,,
2018-02-11T01:34:24.834Z,,,55,62.7,,,
2018-02-11T01:34:34.835Z,,,55,62.7,,,
2018-02-11T01:34:44.835Z,,,55,62.7,,,30
2018-02-11T01:34:54.835Z,,,55,62.7,,,
2018-02-11T01:35:14.835Z,,,55,62.7,,,
2018-02-11T01:35:24.836Z,,,55,62.7,,,29
2018-02-11T01:35:34.836Z,,,55,62.7,,,
2018-02-11T01:35:54.834Z,,,55,62.7,,,30
2018-02-11T01:36:04.835Z,,,55,62.7,,,
2018-02-11T01:36:24.835Z,,,55,62.7,,,30
2018-02-11T01:36:34.835Z,,,55,62.7,,,
2018-02-11T01:36:54.836Z,,,55,62.7,,,
2018-02-11T01:37:04.835Z,,,55,62.7,,,
2018-02-11T01:37:14.835Z,75,75,55,62.7,0,2,30
2018-02-11T01:37:34.835Z,,,55,62.7,,,
2018-02-11T01:37:44.835Z,,,55,62.7,,,
2018-02-11T01:37:54.835Z,,,55,62.7,,,
2018-02-11T01:38:05.828Z,,,55,62.7,,,
2018-02-11T01:38:14.836Z,,,55,62.7,,,
2018-02-11T01:38:34.835Z,,,55,62.7,,,
2018-02-11T01:38:44.841Z,,,55,62.7,,,29
2018-02-11T01:38:54.835Z,,,,,,,30
2018-02-11T01:39:04.835Z,,,55,62.7,,,
2018-02-11T01:39:24.835Z,,,55,62.7,,,
2018-02-11T01:39:34.835Z,,,55,62.7,,,
2018-02-11T01:39:54.835Z,,,55,62.7,,,
2018-02-11T01:40:04.836Z,,,55,62.7,,,29
2018-02-11T01:40:14.836Z,,,55,62.7,,,30
2018-02-11T01:40:24.835Z,,,55,62.7,,,
2018-02-11T01:40:34.835Z,,,55,62.7,,,
2018-02-11T01:40:55.832Z,,,55,62.7,,,
2018-02-11T01:41:04.836Z,,,55,62.7,,,
2018-02-11T01:41:14.836Z,,,55,62.7,,,
2018-02-11T01:41:24.838Z,,,55,62.7,,,
2018-02-11T01:41:34.836Z,,,55,62.7,,,
2018-02-11T01:41:44.836Z,,,55,62.7,,,
2018-02-11T01:41:54.838Z,,,55,62.7,,,
2018-02-11T01:42:04.836Z,,,55,62.7,,,
2018-02-11T01:42:24.836Z,,,55,62.7,,,
2018-02-11T01:42:34.836Z,,,55,62.7,,,
2018-02-11T01:42:44.836Z,,,55,62.7,,,
2018-02-11T01:42:54.840Z,,,55,62.7,,,
2018-02-11T01:43:04.836Z,,,55,62.7,,,
2018-02-11T01:43:24.836Z,,,55,62.8,,,
2018-02-11T01:43:34.835Z,,,55,62.8,,,29
2018-02-11T01:43:46.988Z,,,,,,,30
2018-02-11T01:43:54.836Z,,,55,62.7,,,
2018-02-11T01:44:04.836Z,,,55,62.8,,,
2018-02-11T01:44:24.836Z,,,55,62.8,,,
2018-02-11T01:44:34.837Z,,,55,62.7,,,
2018-02-11T01:44:44.837Z,,,55,62.8,,,
2018-02-11T01:44:54.836Z,,,55,62.7,,,
2018-02-11T01:45:04.837Z,,,55,62.7,,,
2018-02-11T01:45:15.947Z,,,55,62.7,,,
2018-02-11T01:45:24.837Z,,,55,62.8,,,
2018-02-11T01:45:34.837Z,,,55,62.7,,,
2018-02-11T01:45:54.837Z,,,55,62.7,,,
2018-02-11T01:46:04.836Z,,,55,62.7,,,
2018-02-11T01:46:14.839Z,,,55,62.7,,,
2018-02-11T01:46:24.837Z,,,55,62.7,,,
2018-02-11T01:46:39.862Z,,,55,62.7,,,
2018-02-11T01:46:44.840Z,,,55,62.7,,,29
2018-02-11T01:46:54.837Z,,,55,62.8,,,
2018-02-11T01:47:04.838Z,,,55,62.7,,,30
2018-02-11T01:47:24.836Z,,,55,62.7,,,
2018-02-11T01:47:34.836Z,,,55,62.7,,,
2018-02-11T01:47:44.839Z,,,55,62.7,,,
2018-02-11T01:47:54.838Z,,,55,62.7,,,
2018-02-11T01:48:05.834Z,,,55,62.7,,,29
2018-02-11T01:48:14.838Z,,,55,62.7,,,30
2018-02-11T01:48:24.836Z,,,55,62.7,,,
2018-02-11T01:48:34.836Z,,,55,62.7,,,
2018-02-11T01:48:44.837Z,,,55,62.7,,,
2018-02-11T01:48:54.836Z,,,55,62.7,,,
2018-02-11T01:49:04.837Z,,,55,62.8,,,
2018-02-11T01:49:14.837Z,,,,,,,29
2018-02-11T01:49:24.836Z,,,55,62.7,,,
2018-02-11T01:49:34.836Z,,,55,62.7,,,30
2018-02-11T01:49:44.837Z,,,55,62.8,,,
2018-02-11T01:49:54.837Z,,,55,62.7,,,
2018-02-11T01:50:04.838Z,,,55,62.7,,,
2018-02-11T01:50:14.836Z,,,55,62.8,,,
2018-02-11T01:50:24.838Z,,,55,62.7,,,
2018-02-11T01:50:34.836Z,,,55,62.7,,,
2018-02-11T01:50:44.838Z,,,55,62.7,,,
2018-02-11T01:50:55.828Z,,,55,62.8,,,
2018-02-11T01:51:04.837Z,,,55,62.7,,,
2018-02-11T01:51:14.838Z,,,55,62.7,,,
2018-02-11T01:51:24.838Z,,,55,62.8,,,
2018-02-11T01:51:34.838Z,,,55,62.7,,,29
2018-02-11T01:51:44.837Z,,,55,62.7,,,30
2018-02-11T01:51:54.838Z,,,55,62.8,,,
2018-02-11T01:52:04.838Z,,,55,62.7,,,
2018-02-11T01:52:14.837Z,,,55,62.8,,,
2018-02-11T01:52:24.838Z,,,55,62.8,,,
2018-02-11T01:52:34.837Z,,,55,62.8,,,
2018-02-11T01:52:44.838Z,,,55,62.8,,,
2018-02-11T01:52:54.837Z,,,55,62.8,,,
2018-02-11T01:53:04.840Z,,,55,62.8,,,29
2018-02-11T01:53:14.837Z,,,55,62.8,,,30
2018-02-11T01:53:24.838Z,,,55,62.8,,,
2018-02-11T01:53:34.838Z,,,55,62.8,,,
2018-02-11T01:53:45.832Z,,,55,62.8,,,
2018-02-11T01:53:54.838Z,,,55,62.8,,,
2018-02-11T01:54:04.838Z,,,55,62.8,,,
2018-02-11T01:54:14.837Z,,,55,62.8,,,
2018-02-11T01:54:24.837Z,,,55,62.8,,,
2018-02-11T01:54:34.838Z,,,55,62.8,,,
2018-02-11T01:54:44.837Z,,,55,62.8,,,29
2018-02-11T01:54:54.838Z,,,55,62.8,,,30
2018-02-11T01:55:04.838Z,,,55,62.8,,,
2018-02-11T01:55:14.838Z,,,55,62.8,,,
2018-02-11T01:55:24.849Z,,,55,62.8,,,
2018-02-11T01:55:34.837Z,,,55,62.8,,,
2018-02-11T01:55:44.838Z,,,55,62.8,,,
2018-02-11T01:55:54.837Z,,,55,62.8,,,
2018-02-11T01:56:04.838Z,,,55,62.8,,,
2018-02-11T01:56:14.838Z,,,55,62.8,,,
2018-02-11T01:56:24.838Z,,,55,62.8,,,
2018-02-11T01:56:35.837Z,,,55,62.8,,,
2018-02-11T01:56:44.852Z,,,55,62.8,,,
2018-02-11T01:56:54.838Z,,,55,62.8,,,
2018-02-11T01:57:04.844Z,,,55,62.8,,,
2018-02-11T01:57:14.838Z,75.1,,55,62.8,,,29
2018-02-11T01:57:24.839Z,75,,55,62.8,,,30
2018-02-11T01:57:34.838Z,,,55,62.8,,,29
2018-02-11T01:57:44.839Z,,,55,62.8,,,30
2018-02-11T01:57:54.837Z,,,55,62.8,,,
2018-02-11T01:58:04.838Z,,,55,62.8,,,29
2018-02-11T01:58:14.839Z,,,55,62.8,,,
2018-02-11T01:58:24.844Z,,,55,62.8,,,30
2018-02-11T01:58:34.837Z,,,55,62.8,,,29
2018-02-11T01:58:44.838Z,,,55,62.8,,,30
2018-02-11T01:58:54.837Z,,,55,62.8,,,29
2018-02-11T01:59:04.840Z,,,55,62.8,,,
2018-02-11T01:59:14.839Z,,,55,62.8,,,30
2018-02-11T01:59:24.838Z,,,55,62.8,,,
2018-02-11T01:59:34.839Z,,,55,62.8,,,
2018-02-11T01:59:45.883Z,,,55,62.8,,,29
2018-02-11T01:59:54.838Z,,,55,62.8,,,
2018-02-11T02:00:04.838Z,,,55,62.8,,,30
2018-02-11T02:00:14.839Z,,,55,62.8,,,29
2018-02-11T02:00:24.838Z,,,55,62.8,,,30
2018-02-11T02:00:34.838Z,,,55,62.8,,,
2018-02-11T02:00:44.839Z,,,55,62.8,,,
2018-02-11T02:00:54.838Z,,,55,62.8,,,29
2018-02-11T02:01:04.841Z,,,55,62.8,,,
2018-02-11T02:01:14.841Z,,,55,62.8,,,30
2018-02-11T02:01:24.839Z,,,55,62.8,,,
2018-02-11T02:01:34.839Z,,,55,62.8,,,
2018-02-11T02:01:44.838Z,,,55,62.8,,,
2018-02-11T02:01:54.839Z,,,55,62.8,,,
2018-02-11T02:02:04.838Z,,,55,62.8,,,29
2018-02-11T02:02:19.858Z,,,55,62.8,,,
2018-02-11T02:02:24.839Z,,,55,62.8,,,
2018-02-11T02:02:34.840Z,,,55,62.8,,,
2018-02-11T02:02:44.839Z,,,55,62.8,,,30
2018-02-11T02:02:54.838Z,,,55,62.8,,,29
2018-02-11T02:03:04.838Z,,,55,62.8,,,30
2018-02-11T02:03:14.840Z,,,55,62.8,,,
2018-02-11T02:03:24.840Z,,,55,62.8,,,29
2018-02-11T02:03:34.838Z,,,55,62.8,,,
2018-02-11T02:03:45.278Z,,,55,62.8,,,30
2018-02-11T02:03:54.838Z,,,55,62.8,,,
2018-02-11T02:04:04.838Z,,,55,62.8,,,29
2018-02-11T02:04:14.840Z,,,55,62.8,,,30
2018-02-11T02:04:24.838Z,,,55,62.8,,,29
2018-02-11T02:04:34.839Z,,,55,62.8,,,
2018-02-11T02:04:44.845Z,75,,55,62.8,,,29
2018-02-11T02:04:54.839Z,,,55,62.8,,,
2018-02-11T02:05:04.839Z,,,55,62.8,,,
2018-02-11T02:05:14.839Z,,,55,62.8,,,30
2018-02-11T02:05:24.840Z,,,55,62.8,,,
2018-02-11T02:05:34.838Z,,,55,62.8,,,
2018-02-11T02:05:44.840Z,,,55,62.8,,,29
2018-02-11T02:05:54.840Z,,,55,62.8,,,
2018-02-11T02:06:04.840Z,,,55,62.8,,,
2018-02-11T02:06:14.840Z,,,55,62.8,,,30
2018-02-11T02:06:24.839Z,75,,55,62.8,,,30
2018-02-11T02:06:34.839Z,75,,55,62.8,,,30
2018-02-11T02:06:44.839Z,74.9,,55,62.8,,,29
2018-02-11T02:06:54.839Z,75,,55,62.8,,,29
2018-02-11T02:07:04.839Z,75,,55,62.8,,,30
2018-02-11T02:07:14.840Z,,,55,62.8,,,29
2018-02-11T02:07:24.840Z,,,55,62.8,,,30
2018-02-11T02:07:34.841Z,74.9,,55,62.8,,,29
2018-02-11T02:07:44.839Z,75,,55,62.8,,,30
2018-02-11T02:07:54.839Z,75,,55,62.8,,,29
2018-02-11T02:08:04.839Z,74.9,,55,62.8,,,
2018-02-11T02:08:14.841Z,75,,55,62.8,,,
2018-02-11T02:08:24.839Z,,,55,62.8,,,30
2018-02-11T02:08:34.839Z,,,55,62.8,,,
2018-02-11T02:08:44.839Z,,,55,62.8,,,
2018-02-11T02:08:54.850Z,,,55,62.8,,,29
2018-02-11T02:09:04.839Z,,,55,62.8,,,
2018-02-11T02:09:14.841Z,,,55,62.8,,,
2018-02-11T02:09:25.835Z,,,55,62.8,,,
2018-02-11T02:09:34.839Z,,,55,62.8,,,29
2018-02-11T02:09:44.839Z,74.9,,55,62.8,,,30
2018-02-11T02:09:54.839Z,74.9,,55,62.8,,,29
2018-02-11T02:10:04.839Z,,,55,62.8,,,30
2018-02-11T02:10:14.841Z,74.9,,55,62.8,,,29
2018-02-11T02:10:24.839Z,,,55,62.8,,,
2018-02-11T02:10:34.839Z,75,,55,62.8,,,30
2018-02-11T02:10:44.839Z,74.9,,55,62.8,,,
2018-02-11T02:10:54.839Z,,,55,62.8,,,29
2018-02-11T02:11:04.841Z,75,,55,62.8,,,29
2018-02-11T02:11:15.840Z,75,,55,62.7,,,30
2018-02-11T02:11:24.839Z,,,55,62.7,,,29
2018-02-11T02:11:34.839Z,74.9,,55,62.8,,,
2018-02-11T02:11:44.840Z,75,,55,62.7,,,30
2018-02-11T02:11:54.844Z,75,,55,62.7,,,30
2018-02-11T02:12:04.840Z,74.9,,55,62.7,,,30
2018-02-11T02:12:15.831Z,75,,55,62.7,,,29
2018-02-11T02:12:24.840Z,74.9,,55,62.7,,,30
2018-02-11T02:12:34.842Z,75,,55,62.7,,,29
2018-02-11T02:12:44.840Z,74.9,,55,62.7,,,
2018-02-11T02:12:54.841Z,75,,55,62.7,,,29
2018-02-11T02:13:04.840Z,74.9,,55,62.7,,,
2018-02-11T02:13:14.841Z,74.9,,55,62.7,,,
2018-02-11T02:13:24.839Z,75,,55,62.7,,,
2018-02-11T02:13:34.839Z,74.9,,55,62.7,,,30
2018-02-11T02:13:44.840Z,75,,55,62.7,,,29
2018-02-11T02:13:54.840Z,,,55,62.7,,,
2018-02-11T02:14:04.840Z,74.9,,55,62.7,,,29
2018-02-11T02:14:14.842Z,74.9,,55,62.7,,,
2018-02-11T02:14:24.839Z,,,55,62.7,,,29
2018-02-11T02:14:34.840Z,74.9,,55,62.7,,,29
2018-02-11T02:14:44.840Z,,,55,62.7,,,29
2018-02-11T02:14:54.840Z,74.9,,55,62.7,,,29
2018-02-11T02:15:05.834Z,74.9,,55,62.7,,,30
2018-02-11T02:15:14.840Z,75,,55,62.7,,,29
2018-02-11T02:15:24.840Z,,,55,62.7,,,30
2018-02-11T02:15:34.840Z,74.9,,55,62.7,,,29
2018-02-11T02:15:44.840Z,74.9,,55,62.7,,,
2018-02-11T02:15:54.840Z,,,55,62.7,,,30
2018-02-11T02:16:04.839Z,,,55,62.7,,,29
2018-02-11T02:16:14.843Z,75,,55,62.7,,,30
2018-02-11T02:16:24.840Z,74.9,,55,62.7,,,30
2018-02-11T02:16:34.840Z,,,55,62.7,,,29
2018-02-11T02:16:44.841Z,74.9,,55,62.7,,,30
2018-02-11T02:16:54.840Z,,,55,62.7,,,30
2018-02-11T02:17:04.841Z,75,,55,62.7,,,29
2018-02-11T02:17:14.840Z,,,55,62.7,,,
2018-02-11T02:17:24.841Z,74.9,,55,62.7,,,
2018-02-11T02:17:34.841Z,75,,55,62.7,,,30
2018-02-11T02:17:44.841Z,74.9,,55,62.7,,,29
2018-02-11T02:17:59.865Z,,,55,62.7,,,29
2018-02-11T02:18:04.840Z,,,55,62.7,,,
2018-02-11T02:18:14.842Z,,,55,62.7,,,
2018-02-11T02:18:24.841Z,75,,55,62.7,,,
2018-02-11T02:18:34.840Z,74.9,,55,62.7,,,30
2018-02-11T02:18:44.846Z,75,,55,62.7,,,30
2018-02-11T02:18:54.842Z,74.9,,55,62.7,,,29
2018-02-11T02:19:04.840Z,75,,55,62.7,,,29
2018-02-11T02:19:14.841Z,74.9,,55,62.7,,,29
2018-02-11T02:19:24.841Z,74.9,,55,62.7,,,29
2018-02-11T02:19:34.840Z,75,,55,62.7,,,
2018-02-11T02:19:44.842Z,,,55,62.7,,,
2018-02-11T02:19:54.840Z,74.9,,55,62.7,,,29
2018-02-11T02:20:04.853Z,75,,55,62.7,,,30
2018-02-11T02:20:14.841Z,74.9,,55,62.7,,,30
2018-02-11T02:20:24.840Z,,,55,62.7,,,
2018-02-11T02:20:34.841Z,74.9,,55,62.7,,,29
2018-02-11T02:20:50.094Z,75,,55,62.7,,,30
2018-02-11T02:20:54.842Z,74.9,,55,62.7,,,29
2018-02-11T02:21:04.841Z,75,,55,62.7,,,30
2018-02-11T02:21:14.842Z,74.9,,55,62.7,,,29
2018-02-11T02:21:24.842Z,,,55,62.7,,,30
2018-02-11T02:21:34.842Z,,,55,62.7,,,29
2018-02-11T02:21:44.841Z,74.9,,55,62.7,,,29
2018-02-11T02:21:54.841Z,75,,55,62.7,,,29
2018-02-11T02:22:09.866Z,74.9,,55,62.7,,,30
2018-02-11T02:22:14.841Z,74.9,,55,62.7,,,29
2018-02-11T02:22:24.841Z,,,55,62.7,,,30
2018-02-11T02:22:34.841Z,75,,55,62.7,,,29
2018-02-11T02:22:44.843Z,,,55,62.7,,,30
2018-02-11T02:22:54.841Z,,,55,62.7,,,
2018-02-11T02:23:04.841Z,75,,55,62.7,,,29
2018-02-11T02:23:14.841Z,74.9,,55,62.7,,,
2018-02-11T02:23:24.841Z,,,55,62.7,,,
2018-02-11T02:23:34.841Z,,,55,62.7,,,30
2018-02-11T02:23:44.844Z,,,55,62.7,,,
2018-02-11T02:23:54.842Z,,,55,62.7,,,29
2018-02-11T02:24:04.843Z,74.9,,55,62.7,,,29
2018-02-11T02:24:14.841Z,74.9,,55,62.7,,,29
2018-02-11T02:24:24.849Z,,,55,62.7,,,
2018-02-11T02:24:34.841Z,,,55,62.7,,,30
2018-02-11T02:24:44.845Z,74.9,,55,62.7,,,29
2018-02-11T02:24:54.841Z,,,55,62.7,,,29
2018-02-11T02:25:04.845Z,74.9,,55,62.7,,,30
2018-02-11T02:25:14.843Z,74.9,,55,62.7,,,30
2018-02-11T02:25:24.842Z,75,,55,62.7,,,30
2018-02-11T02:25:34.841Z,,,55,62.7,,,30
2018-02-11T02:25:44.841Z,74.9,,55,62.7,,,30
2018-02-11T02:25:54.841Z,74.9,,55,62.7,,,29
2018-02-11T02:26:04.841Z,,,55,62.7,,,
2018-02-11T02:26:14.842Z,75,,55,62.7,,,30
2018-02-11T02:26:24.850Z,74.9,,55,62.7,,,30
2018-02-11T02:26:34.841Z,75,,55,62.7,,,30
2018-02-11T02:26:44.842Z,,,55,62.7,,,29
2018-02-11T02:26:54.841Z,74.9,,55,62.7,,,30
2018-02-11T02:27:04.843Z,74.9,,55,62.7,,,29
2018-02-11T02:27:14.843Z,75,,55,62.7,,,29
2018-02-11T02:27:24.842Z,74.9,,55,62.7,,,30
2018-02-11T02:27:34.844Z,,,55,62.7,,,
2018-02-11T02:27:44.843Z,,,55,62.7,,,
2018-02-11T02:27:54.842Z,,,55,62.7,,,29
2018-02-11T02:28:04.843Z,,,55,62.7,,,29
2018-02-11T02:28:14.843Z,75,,55,62.7,,,30
2018-02-11T02:28:24.842Z,,,55,62.7,,,29
2018-02-11T02:28:34.842Z,,,55,62.7,,,29
2018-02-11T02:28:44.842Z,75,,55,62.7,,,30
2018-02-11T02:28:54.850Z,,,55,62.7,,,30
2018-02-11T02:29:04.842Z,75,,55,62.7,,,29
2018-02-11T02:29:14.843Z,75,,55,62.7,,,30
2018-02-11T02:29:24.842Z,75,,55,62.7,,,29
2018-02-11T02:29:34.843Z,74.9,,55,62.7,,,30
2018-02-11T02:29:44.842Z,75,,55,62.7,,,30
2018-02-11T02:29:54.842Z,,,55,62.7,,,29
2018-02-11T02:30:04.842Z,,,55,62.7,,,
2018-02-11T02:30:14.842Z,,,55,62.7,,,30
2018-02-11T02:30:24.844Z,,,55,62.7,,,
2018-02-11T02:30:34.842Z,,,55,62.7,,,29
2018-02-11T02:30:45.839Z,,,55,62.7,,,30
2018-02-11T02:30:54.843Z,,,55,62.7,,,
2018-02-11T02:31:04.842Z,75,,55,62.7,,,30
2018-02-11T02:31:14.842Z,75,,55,62.7,,,30
2018-02-11T02:31:24.843Z,,,55,62.7,,,
2018-02-11T02:31:34.846Z,,,55,62.7,,,29
2018-02-11T02:31:44.842Z,74.9,,55,62.7,,,
2018-02-11T02:31:54.842Z,74.9,,55,62.7,,,30
2018-02-11T02:32:04.842Z,75,,55,62.7,,,29
2018-02-11T02:32:14.842Z,,,55,62.7,,,30
2018-02-11T02:32:24.842Z,,,55,62.7,,,29
2018-02-11T02:32:34.845Z,,,55,62.7,,,
2018-02-11T02:32:45.889Z,,,55,62.7,,,30
2018-02-11T02:32:54.843Z,,,55,62.7,,,
2018-02-11T02:33:04.842Z,,,55,62.7,,,
2018-02-11T02:33:14.842Z,,,55,62.7,,,29
2018-02-11T02:33:24.842Z,,,55,62.7,,,
2018-02-11T02:33:35.833Z,,,55,62.7,,,30
2018-02-11T02:33:44.842Z,,,55,62.7,,,
2018-02-11T02:33:54.843Z,,,55,62.7,,,29
2018-02-11T02:34:04.842Z,,,55,62.7,,,
2018-02-11T02:34:14.846Z,,,55,62.7,,,
2018-02-11T02:34:24.842Z,,,55,62.7,,,30
2018-02-11T02:34:34.845Z,,,55,62.7,,,
2018-02-11T02:34:44.843Z,75,,55,62.7,,,29
2018-02-11T02:34:54.843Z,74.9,,55,62.7,,,29
2018-02-11T02:35:04.842Z,74.9,,55,62.7,,,29
2018-02-11T02:35:14.842Z,75,,55,62.7,,,30
2018-02-11T02:35:24.843Z,,,55,62.7,,,29
2018-02-11T02:35:34.843Z,,,55,62.7,,,
2018-02-11T02:35:44.844Z,,,55,62.7,,,
2018-02-11T02:35:54.843Z,,,55,62.7,,,30
2018-02-11T02:36:04.843Z,,,55,62.7,,,29
2018-02-11T02:36:14.843Z,,,55,62.7,,,30
2018-02-11T02:36:29.863Z,,,55,62.7,,,29
2018-02-11T02:36:34.843Z,,,55,62.7,,,30
2018-02-11T02:36:44.843Z,,,55,62.7,,,29
2018-02-11T02:36:54.845Z,,,55,62.7,,,30
2018-02-11T02:37:04.843Z,,,55,62.7,,,29
2018-02-11T02:37:14.843Z,75,75,55,62.7,0,2,29
2018-02-11T02:37:24.843Z,,,55,62.7,,,
2018-02-11T02:37:34.843Z,,,55,62.7,,,30
2018-02-11T02:37:44.844Z,,,55,62.7,,,
2018-02-11T02:37:55.776Z,75,,55,62.7,,,29
2018-02-11T02:38:04.843Z,,,55,62.7,,,30
2018-02-11T02:38:14.843Z,,,55,62.7,,,
2018-02-11T02:38:24.843Z,,,55,62.7,,,29
2018-02-11T02:38:34.843Z,,,55,62.7,,,
2018-02-11T02:38:44.844Z,,,55,62.7,,,30
2018-02-11T02:38:54.843Z,,,55,62.7,,,
2018-02-11T02:39:04.850Z,,,55,62.7,,,
2018-02-11T02:39:14.843Z,,,55,62.7,,,29
2018-02-11T02:39:24.843Z,,,55,62.7,,,
2018-02-11T02:39:34.844Z,,,55,62.7,,,
2018-02-11T02:39:44.844Z,,,55,62.7,,,
2018-02-11T02:39:54.844Z,,,55,62.7,,,
2018-02-11T02:40:04.843Z,,,55,62.7,,,30
2018-02-11T02:40:14.844Z,,,55,62.7,,,29
2018-02-11T02:40:24.843Z,,,55,62.7,,,
2018-02-11T02:40:34.843Z,,,55,62.7,,,30
2018-02-11T02:40:44.843Z,,,55,62.7,,,
2018-02-11T02:40:54.844Z,,,55,62.7,,,
2018-02-11T02:41:04.844Z,,,55,62.7,,,29
2018-02-11T02:41:14.845Z,,,55,62.7,,,
2018-02-11T02:41:24.845Z,,,55,62.7,,,30
2018-02-11T02:41:34.843Z,,,55,62.7,,,29
2018-02-11T02:41:44.845Z,,,55,62.7,,,30
2018-02-11T02:41:54.843Z,,,55,62.7,,,29
2018-02-11T02:42:04.843Z,,,55,62.7,,,30
2018-02-11T02:42:14.843Z,,,55,62.7,,,29
2018-02-11T02:42:25.894Z,,,55,62.7,,,30
2018-02-11T02:42:34.843Z,,,55,62.7,,,29
2018-02-11T02:42:44.844Z,,,55,62.7,,,
2018-02-11T02:42:54.843Z,,,55,62.7,,,
2018-02-11T02:43:04.845Z,,,55,62.7,,,
2018-02-11T02:43:14.844Z,,,55,62.7,,,
2018-02-11T02:43:24.844Z,,,55,62.7,,,30
2018-02-11T02:43:34.843Z,,,55,62.7,,,29
2018-02-11T02:43:44.844Z,,,55,62.7,,,
2018-02-11T02:43:54.844Z,,,55,62.7,,,30
2018-02-11T02:44:04.843Z,,,55,62.7,,,29
