Time,ChActive,HwActive,HwTOutlet,PrimT,ActPow,PrimTSet,HwTSet
2017-12-14T01:30:52.342Z,,,31.5,48,,,55
2017-12-14T01:31:02.344Z,,,31.5,,,,55
2017-12-14T01:31:12.342Z,,,31.4,,,,55
2017-12-14T01:31:22.342Z,,,31.4,,,,55
2017-12-14T01:31:32.343Z,,,31.4,47.8,,,55
2017-12-14T01:31:42.341Z,,,31.4,,,,55
2017-12-14T01:32:02.341Z,,,31.2,,,,55
2017-12-14T01:32:12.342Z,,,31.2,,,,55
2017-12-14T01:32:22.343Z,,,31.2,,,,55
2017-12-14T01:32:32.342Z,,,,47.7,,,
2017-12-14T01:32:42.342Z,,,31.1,,,,55
2017-12-14T01:32:52.343Z,,,31.1,,,,55
2017-12-14T01:33:02.342Z,,,31.1,,,,55
2017-12-14T01:33:13.335Z,,,31.1,,,,55
2017-12-14T01:33:22.342Z,,,31,47.6,,,55
2017-12-14T01:33:32.342Z,,,31,,,,55
2017-12-14T01:33:42.344Z,,,31,,,,55
2017-12-14T01:33:53.336Z,,,31,,,,55
2017-12-14T01:34:02.342Z,,,30.9,,,,55
2017-12-14T01:34:12.396Z,,,30.9,,,,55
2017-12-14T01:34:22.342Z,,,30.9,47.5,,,55
2017-12-14T01:34:32.343Z,,,30.9,,,,55
2017-12-14T01:34:42.342Z,,,30.9,,,,55
2017-12-14T01:34:52.342Z,,,30.7,,,,55
2017-12-14T01:35:02.342Z,,,30.7,,,,55
2017-12-14T01:35:12.342Z,,,30.7,47.4,,,55
2017-12-14T01:35:22.342Z,,,30.7,,,,55
2017-12-14T01:35:32.345Z,,,30.6,,,,55
2017-12-14T01:35:42.344Z,0,0,30.6,47.4,0,5,55
2017-12-14T01:35:52.343Z,,,30.6,,,,55
2017-12-14T01:36:03.340Z,,,30.6,47.3,,,55
2017-12-14T01:36:12.342Z,,,30.5,,,,55
2017-12-14T01:36:22.342Z,,,30.5,,,,55
2017-12-14T01:36:32.342Z,,,30.5,,,,55
2017-12-14T01:36:42.343Z,,,30.5,,,,55
2017-12-14T01:36:57.363Z,,,30.4,47.2,,,55
2017-12-14T01:37:02.342Z,,,30.4,,,,55
2017-12-14T01:37:12.343Z,,,30.4,,,,55
2017-12-14T01:37:22.342Z,,,30.4,,,,55
2017-12-14T01:37:32.343Z,,,30.4,,,,55
2017-12-14T01:37:42.343Z,,,30.2,,,,55
2017-12-14T01:37:52.342Z,,,30.2,47,,,55
2017-12-14T01:38:02.343Z,,,30.2,,,,55
2017-12-14T01:38:12.342Z,,,30.2,,,,55
2017-12-14T01:38:22.342Z,,,30.1,,,,55
2017-12-14T01:38:32.342Z,,,30.1,46.9,,,55
2017-12-14T01:38:42.343Z,,,30.1,,,,55
2017-12-14T01:38:57.363Z,,,30.1,,,,55
2017-12-14T01:39:02.343Z,,,30.1,,,,55
2017-12-14T01:39:12.343Z,,,30.1,,,,55
2017-12-14T01:39:22.344Z,,,30,46.8,,,55
2017-12-14T01:39:32.343Z,,,30,,,,55
2017-12-14T01:39:42.343Z,,,30,,,,55
2017-12-14T01:39:52.343Z,,,30,,,,55
2017-12-14T01:40:02.343Z,,,29.9,,,,55
2017-12-14T01:40:12.343Z,,,29.9,,,,55
2017-12-14T01:40:22.347Z,,,29.9,46.7,,,55
2017-12-14T01:40:32.343Z,,,29.9,,,,55
2017-12-14T01:40:42.343Z,,,29.9,,,,55
2017-12-14T01:40:52.344Z,,,29.7,,,,55
2017-12-14T01:41:02.343Z,,,29.7,,,,55
2017-12-14T01:41:12.346Z,,,29.7,46.6,,,55
2017-12-14T01:41:22.343Z,,,29.7,,,,55
2017-12-14T01:41:32.343Z,,,29.6,,,,55
2017-12-14T01:41:47.795Z,,,29.6,,,,55
2017-12-14T01:41:52.343Z,,,29.6,,,,55
2017-12-14T01:42:02.343Z,,,29.6,,,,55
2017-12-14T01:42:12.343Z,,,29.6,46.5,,,55
2017-12-14T01:42:22.419Z,,,29.4,,,,55
2017-12-14T01:42:32.344Z,,,29.4,,,,55
2017-12-14T01:42:42.345Z,,,29.4,,,,55
2017-12-14T01:42:52.348Z,,,29.4,,,,55
2017-12-14T01:43:02.345Z,,,29.4,,,,55
2017-12-14T01:43:12.343Z,,,29.3,46.4,,,55
2017-12-14T01:43:22.343Z,,,29.3,,,,55
2017-12-14T01:43:32.343Z,,,29.3,,,,55
2017-12-14T01:43:42.343Z,,,29.3,,,,55
2017-12-14T01:43:52.344Z,,,29.3,,,,55
2017-12-14T01:44:02.343Z,,,29.2,46.2,,,55
2017-12-14T01:44:12.343Z,,,29.2,,,,55
2017-12-14T01:44:22.348Z,,,29.2,,,,55
2017-12-14T01:44:32.343Z,,,29.2,,,,55
2017-12-14T01:44:42.343Z,,,29,,,,55
2017-12-14T01:44:52.345Z,,,29,,,,55
2017-12-14T01:45:02.344Z,,,29,46.1,,,55
2017-12-14T01:45:12.344Z,,,29,,,,55
2017-12-14T01:45:22.343Z,,,29,,,,55
2017-12-14T01:45:32.343Z,,,29,,,,55
2017-12-14T01:45:42.344Z,,,28.9,,,,55
2017-12-14T01:45:52.344Z,,,28.9,46,,,55
2017-12-14T01:46:02.343Z,,,28.9,,,,55
2017-12-14T01:46:12.345Z,,,28.9,,,,55
2017-12-14T01:46:22.344Z,,,28.9,,,,55
2017-12-14T01:46:32.345Z,,,28.7,45.9,,,55
2017-12-14T01:46:42.344Z,,,28.7,45.9,,,55
2017-12-14T01:46:52.344Z,,,28.7,,,,55
2017-12-14T01:47:02.343Z,,,28.7,,,,55
2017-12-14T01:47:12.344Z,,,28.7,,,,55
2017-12-14T01:47:22.344Z,,,28.6,,,,55
2017-12-14T01:47:32.343Z,,,28.6,,,,55
2017-12-14T01:47:42.344Z,,,28.6,45.8,,,55
2017-12-14T01:47:52.345Z,,,28.6,,,,55
2017-12-14T01:48:02.344Z,,,28.6,,,,55
2017-12-14T01:48:12.346Z,,,28.6,,,,55
2017-12-14T01:48:22.344Z,,,28.5,,,,55
2017-12-14T01:48:32.344Z,,,28.5,45.7,,,55
2017-12-14T01:48:42.344Z,,,28.5,,,,55
2017-12-14T01:48:53.338Z,,,28.5,,,,55
2017-12-14T01:49:02.344Z,,,28.5,,,,55
2017-12-14T01:49:12.348Z,,,28.3,,,,55
2017-12-14T01:49:22.344Z,,,28.3,,,,55
2017-12-14T01:49:32.345Z,,,28.3,45.6,,,55
2017-12-14T01:49:42.344Z,,,28.3,,,,55
2017-12-14T01:49:52.347Z,,,28.3,,,,55
2017-12-14T01:50:02.344Z,,,28.2,,,,55
2017-12-14T01:50:12.345Z,,,28.2,,,,55
2017-12-14T01:50:22.344Z,,,28.2,45.5,,,55
2017-12-14T01:50:32.347Z,,,28.2,,,,55
2017-12-14T01:50:42.344Z,,,28.2,,,,55
2017-12-14T01:50:52.347Z,,,28.2,,,,55
2017-12-14T01:51:02.344Z,,,28,,,,55
2017-12-14T01:51:12.347Z,,,28,,,,55
2017-12-14T01:51:22.345Z,,,28,45.3,,,55
2017-12-14T01:51:32.345Z,,,28,,,,55
2017-12-14T01:51:43.343Z,,,28,,,,55
2017-12-14T01:51:52.347Z,,,27.9,,,,55
2017-12-14T01:52:02.344Z,,,27.9,,,,55
2017-12-14T01:52:12.345Z,,,27.9,45.2,,,55
2017-12-14T01:52:22.344Z,,,27.9,,,,55
2017-12-14T01:52:32.344Z,,,27.9,,,,55
2017-12-14T01:52:42.344Z,,,27.7,,,,55
2017-12-14T01:52:52.344Z,,,27.7,,,,55
2017-12-14T01:53:02.345Z,,,27.7,,,,55
2017-12-14T01:53:12.347Z,,,27.7,45.1,,,55
2017-12-14T01:53:22.345Z,,,27.7,,,,55
2017-12-14T01:53:32.345Z,,,27.6,,,,55
2017-12-14T01:53:42.345Z,,,27.6,,,,55
2017-12-14T01:53:52.345Z,,,27.6,,,,55
2017-12-14T01:54:02.345Z,,,27.6,45,,,55
2017-12-14T01:54:12.345Z,,,27.6,,,,55
2017-12-14T01:54:22.345Z,,,27.6,,,,55
2017-12-14T01:54:37.365Z,,,27.6,,,,55
2017-12-14T01:54:42.345Z,,,27.5,,,,55
2017-12-14T01:54:52.349Z,,,27.5,44.9,,,55
2017-12-14T01:55:02.345Z,,,27.5,44.9,,,55
2017-12-14T01:55:12.346Z,,,27.5,,,,55
2017-12-14T01:55:22.345Z,,,27.5,,,,55
2017-12-14T01:55:32.345Z,,,27.5,,,,55
2017-12-14T01:55:42.345Z,,,27.3,,,,55
2017-12-14T01:55:52.345Z,,,27.3,,,,55
2017-12-14T01:56:02.345Z,,,27.3,,,,55
2017-12-14T01:56:12.345Z,,,27.3,44.8,,,55
2017-12-14T01:56:22.345Z,,,27.3,,,,55
2017-12-14T01:56:32.345Z,,,27.3,,,,55
2017-12-14T01:56:42.346Z,,,27.2,,,,55
2017-12-14T01:56:52.347Z,,,27.2,,,,55
2017-12-14T01:57:02.345Z,,,27.2,44.7,,,55
2017-12-14T01:57:12.458Z,,,27.2,,,,55
2017-12-14T01:57:27.371Z,,,27.2,,,,55
2017-12-14T01:57:32.353Z,,,27.2,,,,55
2017-12-14T01:57:42.347Z,,,27,,,,55
2017-12-14T01:57:52.345Z,,,27,44.5,,,55
2017-12-14T01:58:02.346Z,,,27,,,,55
2017-12-14T01:58:12.346Z,,,27,,,,55
2017-12-14T01:58:22.345Z,,,27,,,,55
2017-12-14T01:58:32.346Z,,,26.9,,,,55
2017-12-14T01:58:42.345Z,,,26.9,,,,55
2017-12-14T01:58:52.501Z,,,26.9,44.4,,,55
2017-12-14T01:59:02.354Z,,,26.9,,,,55
2017-12-14T01:59:12.351Z,,,26.9,,,,55
2017-12-14T01:59:22.347Z,,,26.9,,,,55
2017-12-14T01:59:32.346Z,,,26.9,,,,55
2017-12-14T01:59:42.345Z,,,26.8,,,,55
2017-12-14T01:59:52.345Z,,,26.8,44.3,,,55
2017-12-14T02:00:02.355Z,,,26.8,,,,55
2017-12-14T02:00:12.345Z,,,26.8,,,,55
2017-12-14T02:00:22.345Z,,,26.8,,,,55
2017-12-14T02:00:32.345Z,,,26.8,,,,55
2017-12-14T02:00:42.346Z,,,26.6,44.2,,,55
2017-12-14T02:00:52.345Z,,,26.6,,,,55
2017-12-14T02:01:02.345Z,,,26.6,,,,55
2017-12-14T02:01:12.577Z,,,26.6,,,,55
2017-12-14T02:01:22.345Z,,,26.6,,,,55
2017-12-14T02:01:32.346Z,,,26.6,,,,55
2017-12-14T02:01:43.338Z,,,26.6,44.1,,,55
2017-12-14T02:01:52.346Z,,,26.5,,,,55
2017-12-14T02:02:02.350Z,,,26.5,,,,55
2017-12-14T02:02:12.351Z,,,26.5,,,,55
2017-12-14T02:02:22.346Z,,,26.5,,,,55
2017-12-14T02:02:32.346Z,,,26.5,,,,55
2017-12-14T02:02:42.346Z,,,26.5,44,,,55
2017-12-14T02:02:52.346Z,,,26.3,,,,55
2017-12-14T02:03:02.346Z,,,26.3,,,,55
2017-12-14T02:03:12.346Z,,,26.3,,,,55
2017-12-14T02:03:22.346Z,,,26.3,,,,55
2017-12-14T02:03:32.346Z,,,26.3,43.9,,,55
2017-12-14T02:03:42.346Z,,,26.3,,,,55
2017-12-14T02:03:52.346Z,,,26.2,,,,55
2017-12-14T02:04:02.346Z,,,26.2,,,,55
2017-12-14T02:04:12.350Z,,,26.2,,,,55
2017-12-14T02:04:22.346Z,,,26.2,,,,55
2017-12-14T02:04:33.342Z,,,26.2,43.7,,,55
2017-12-14T02:04:42.348Z,,,26.2,,,,55
2017-12-14T02:04:52.346Z,,,26.2,,,,55
2017-12-14T02:05:02.346Z,,,26.1,,,,55
2017-12-14T02:05:12.346Z,,,26.1,,,,55
2017-12-14T02:05:22.346Z,,,26.1,,,,55
2017-12-14T02:05:32.346Z,,,26.1,,,,55
2017-12-14T02:05:42.346Z,,,26.1,43.6,,,55
2017-12-14T02:05:52.346Z,,,26.1,,,,55
2017-12-14T02:06:02.346Z,,,25.9,,,,55
2017-12-14T02:06:12.346Z,,,25.9,,,,55
2017-12-14T02:06:22.346Z,,,25.9,,,,55
2017-12-14T02:06:32.346Z,,,25.9,,,,55
2017-12-14T02:06:42.346Z,,,25.9,43.5,,,55
2017-12-14T02:06:52.347Z,,,25.9,,,,55
2017-12-14T02:07:02.346Z,,,25.9,,,,55
2017-12-14T02:07:12.347Z,,,25.8,,,,55
2017-12-14T02:07:23.346Z,,,25.8,,,,55
2017-12-14T02:07:32.346Z,,,25.8,,,,55
2017-12-14T02:07:42.346Z,,,25.8,43.4,,,55
2017-12-14T02:07:52.346Z,,,25.8,,,,55
2017-12-14T02:08:02.346Z,,,25.8,,,,55
2017-12-14T02:08:12.347Z,,,25.8,,,,55
2017-12-14T02:08:22.347Z,,,25.8,,,,55
2017-12-14T02:08:33.388Z,,,25.6,,,,55
2017-12-14T02:08:42.346Z,,,25.6,43.3,,,55
2017-12-14T02:08:52.347Z,,,25.6,,,,55
2017-12-14T02:09:02.347Z,,,25.6,,,,55
2017-12-14T02:09:12.347Z,,,25.6,,,,55
2017-12-14T02:09:22.347Z,,,25.6,,,,55
2017-12-14T02:09:32.348Z,,,25.6,,,,55
2017-12-14T02:09:42.347Z,,,25.5,43.2,,,55
2017-12-14T02:09:52.346Z,,,25.5,,,,55
2017-12-14T02:10:02.346Z,,,25.5,,,,55
2017-12-14T02:10:13.340Z,,,25.5,,,,55
2017-12-14T02:10:22.347Z,,,25.5,,,,55
2017-12-14T02:10:32.347Z,,,25.5,,,,55
2017-12-14T02:10:42.347Z,,,25.5,43.1,,,55
2017-12-14T02:10:52.347Z,,,25.4,,,,55
2017-12-14T02:11:02.347Z,,,25.4,,,,55
2017-12-14T02:11:12.347Z,,,25.4,,,,55
2017-12-14T02:11:22.347Z,,,25.4,,,,55
2017-12-14T02:11:32.347Z,,,25.4,,,,55
2017-12-14T02:11:42.347Z,,,25.4,43,,,55
2017-12-14T02:11:52.346Z,,,25.2,,,,55
2017-12-14T02:12:02.347Z,,,25.2,,,,55
2017-12-14T02:12:12.349Z,,,25.2,,,,55
2017-12-14T02:12:22.347Z,,,25.2,,,,55
2017-12-14T02:12:32.347Z,,,25.2,,,,55
2017-12-14T02:12:42.347Z,,,25.2,42.8,,,55
2017-12-14T02:12:52.347Z,,,25.2,,,,55
2017-12-14T02:13:07.367Z,,,25.2,,,,55
2017-12-14T02:13:12.348Z,,,25.1,,,,55
2017-12-14T02:13:22.347Z,,,25.1,,,,55
2017-12-14T02:13:32.348Z,,,25.1,,,,55
2017-12-14T02:13:42.347Z,,,25.1,,,,55
2017-12-14T02:13:52.347Z,,,25.1,42.7,,,55
2017-12-14T02:14:02.347Z,,,25.1,,,,55
2017-12-14T02:14:12.347Z,,,25.1,,,,55
2017-12-14T02:14:22.347Z,,,24.9,,,,55
2017-12-14T02:14:32.347Z,,,24.9,,,,55
2017-12-14T02:14:42.352Z,,,24.9,42.6,,,55
2017-12-14T02:14:52.350Z,,,24.9,,,,55
2017-12-14T02:15:02.348Z,,,24.9,,,,55
2017-12-14T02:15:12.347Z,,,24.9,,,,55
2017-12-14T02:15:22.347Z,,,24.9,,,,55
2017-12-14T02:15:32.348Z,,,24.9,,,,55
2017-12-14T02:15:42.348Z,,,24.9,,,,55
2017-12-14T02:15:52.352Z,,,24.8,42.5,,,55
2017-12-14T02:16:02.348Z,,,24.8,,,,55
2017-12-14T02:16:12.348Z,,,24.8,,,,55
2017-12-14T02:16:22.347Z,,,24.8,,,,55
2017-12-14T02:16:32.347Z,,,24.8,,,,55
2017-12-14T02:16:42.348Z,,,24.8,,,,55
2017-12-14T02:16:52.348Z,,,24.8,42.4,,,55
2017-12-14T02:17:02.347Z,,,24.6,,,,55
2017-12-14T02:17:12.348Z,,,24.6,,,,55
2017-12-14T02:17:23.343Z,,,24.6,,,,55
2017-12-14T02:17:32.351Z,,,24.6,,,,55
2017-12-14T02:17:42.348Z,,,24.6,,,,55
2017-12-14T02:17:52.348Z,,,24.6,42.3,,,55
2017-12-14T02:18:02.348Z,,,24.6,,,,55
2017-12-14T02:18:12.348Z,,,24.5,,,,55
2017-12-14T02:18:22.348Z,,,24.5,,,,55
2017-12-14T02:18:32.348Z,,,24.5,,,,55
2017-12-14T02:18:42.355Z,,,24.5,,,,55
2017-12-14T02:18:52.350Z,,,24.5,,,,55
2017-12-14T02:19:02.348Z,,,24.5,42.2,,,55
2017-12-14T02:19:12.348Z,,,24.5,,,,55
2017-12-14T02:19:22.348Z,,,24.5,,,,55
2017-12-14T02:19:32.348Z,,,24.4,,,,55
2017-12-14T02:19:42.348Z,,,24.4,,,,55
2017-12-14T02:19:52.348Z,,,24.4,,,,55
2017-12-14T02:20:02.348Z,,,24.4,42,,,55
2017-12-14T02:20:13.345Z,,,24.4,,,,55
2017-12-14T02:20:22.348Z,,,24.4,,,,55
2017-12-14T02:20:32.348Z,,,24.4,,,,55
2017-12-14T02:20:42.348Z,,,24.4,,,,55
2017-12-14T02:20:52.348Z,,,24.4,41.9,,,55
2017-12-14T02:21:02.348Z,,,24.2,,,,55
2017-12-14T02:21:12.349Z,,,24.2,,,,55
2017-12-14T02:21:22.348Z,,,24.2,,,,55
2017-12-14T02:21:32.348Z,,,24.2,,,,55
2017-12-14T02:21:42.348Z,,,24.2,,,,55
2017-12-14T02:21:52.348Z,,,24.2,41.8,,,55
2017-12-14T02:22:02.348Z,,,24.2,,,,55
2017-12-14T02:22:12.349Z,,,24.2,,,,55
2017-12-14T02:22:22.349Z,,,24.1,,,,55
2017-12-14T02:22:32.348Z,,,24.1,,,,55
2017-12-14T02:22:42.348Z,,,24.1,,,,55
2017-12-14T02:22:52.352Z,,,24.1,,,,55
2017-12-14T02:23:03.339Z,,,24.1,41.7,,,55
2017-12-14T02:23:12.348Z,,,24.1,,,,55
2017-12-14T02:23:22.348Z,,,24.1,,,,55
2017-12-14T02:23:32.349Z,,,24.1,,,,55
2017-12-14T02:23:42.348Z,,,24.1,,,,55
2017-12-14T02:23:52.349Z,,,24.1,,,,55
2017-12-14T02:24:02.348Z,,,23.9,41.6,,,55
2017-12-14T02:24:12.352Z,,,23.9,,,,55
2017-12-14T02:24:22.349Z,,,23.9,,,,55
2017-12-14T02:24:32.349Z,,,23.9,,,,55
2017-12-14T02:24:42.348Z,,,23.9,,,,55
2017-12-14T02:24:52.350Z,,,23.9,,,,55
2017-12-14T02:25:02.350Z,,,23.9,,,,55
2017-12-14T02:25:12.349Z,,,23.9,41.5,,,55
2017-12-14T02:25:22.348Z,,,23.8,,,,55
2017-12-14T02:25:32.351Z,,,23.8,,,,55
2017-12-14T02:25:42.349Z,,,23.8,,,,55
2017-12-14T02:25:53.344Z,,,23.8,,,,55
2017-12-14T02:26:02.366Z,,,23.8,,,,55
2017-12-14T02:26:12.349Z,,,23.8,,,,55
2017-12-14T02:26:22.349Z,,,23.8,41.4,,,55
2017-12-14T02:26:32.349Z,,,23.8,,,,55
2017-12-14T02:26:42.349Z,,,23.8,,,,55
2017-12-14T02:26:52.349Z,,,23.7,,,,55
2017-12-14T02:27:02.349Z,,,23.7,,,,55
2017-12-14T02:27:12.349Z,,,23.7,,,,55
2017-12-14T02:27:22.349Z,,,23.7,41.2,,,55
2017-12-14T02:27:32.350Z,,,23.7,,,,55
2017-12-14T02:27:42.350Z,,,23.7,,,,55
2017-12-14T02:27:52.349Z,,,23.7,,,,55
2017-12-14T02:28:02.349Z,,,23.7,,,,55
2017-12-14T02:28:12.349Z,,,23.7,,,,55
2017-12-14T02:28:22.350Z,,,23.5,,,,55
2017-12-14T02:28:32.349Z,,,23.5,41.1,,,55
2017-12-14T02:28:43.391Z,,,23.5,,,,55
2017-12-14T02:28:52.349Z,,,23.5,,,,55
2017-12-14T02:29:02.350Z,,,23.5,,,,55
2017-12-14T02:29:12.349Z,,,23.5,,,,55
2017-12-14T02:29:22.349Z,,,23.5,,,,55
2017-12-14T02:29:32.349Z,,,23.5,,,,55
2017-12-14T02:29:42.350Z,,,23.5,41,,,55
2017-12-14T02:29:52.349Z,,,23.4,,,,55
2017-12-14T02:30:02.349Z,,,23.4,,,,55
2017-12-14T02:30:12.477Z,,,23.4,,,,55
2017-12-14T02:30:22.351Z,,,23.4,,,,55
2017-12-14T02:30:32.349Z,,,23.4,40.9,,,55
2017-12-14T02:30:42.350Z,,,23.4,,,,55
2017-12-14T02:30:52.349Z,,,23.4,,,,55
2017-12-14T02:31:02.350Z,,,23.4,,,,55
2017-12-14T02:31:12.350Z,,,23.4,,,,55
2017-12-14T02:31:22.349Z,,,23.2,,,,55
2017-12-14T02:31:37.369Z,,,23.4,,,,55
2017-12-14T02:31:42.350Z,,,23.2,,,,55
2017-12-14T02:31:52.350Z,,,23.2,40.8,,,55
2017-12-14T02:32:02.349Z,,,23.2,,,,55
2017-12-14T02:32:12.350Z,,,23.2,,,,55
2017-12-14T02:32:22.350Z,,,23.2,,,,55
2017-12-14T02:32:32.350Z,,,23.2,,,,55
2017-12-14T02:32:42.409Z,,,23.2,,,,55
2017-12-14T02:32:52.350Z,,,23.2,40.7,,,55
2017-12-14T02:33:02.350Z,,,23.2,,,,55
2017-12-14T02:33:12.350Z,,,23.2,,,,55
2017-12-14T02:33:22.350Z,,,23.1,,,,55
2017-12-14T02:33:32.350Z,,,23.1,,,,55
2017-12-14T02:33:42.350Z,,,23.1,,,,55
2017-12-14T02:33:52.350Z,,,23.1,,,,55
2017-12-14T02:34:02.350Z,,,23.1,40.6,,,55
2017-12-14T02:34:12.350Z,,,23.1,,,,55
2017-12-14T02:34:22.350Z,,,23.1,,,,55
2017-12-14T02:34:32.351Z,,,23.1,,,,55
2017-12-14T02:34:42.350Z,,,23.1,,,,55
2017-12-14T02:34:52.350Z,,,23.1,,,,55
2017-12-14T02:35:02.350Z,,,23,,,,55
2017-12-14T02:35:12.350Z,,,23,40.5,,,55
2017-12-14T02:35:22.350Z,,,23,,,,55
2017-12-14T02:35:32.350Z,,,23,,,,55
2017-12-14T02:35:42.350Z,0,0,23,40.5,0,5,55
2017-12-14T02:35:53.348Z,,,23,,,,55
2017-12-14T02:36:02.350Z,,,23,,,,55
2017-12-14T02:36:12.350Z,,,23,40.3,,,55
2017-12-14T02:36:22.350Z,,,23,,,,55
2017-12-14T02:36:32.351Z,,,22.8,,,,55
2017-12-14T02:36:42.350Z,,,22.8,,,,55
2017-12-14T02:36:52.351Z,,,22.8,,,,55
2017-12-14T02:37:02.350Z,,,22.8,,,,55
2017-12-14T02:37:12.373Z,,,22.8,,,,55
2017-12-14T02:37:22.350Z,,,22.8,,,,55
2017-12-14T02:37:32.350Z,,,22.8,40.2,,,55
2017-12-14T02:37:42.351Z,,,22.8,,,,55
2017-12-14T02:37:52.352Z,,,22.8,,,,55
2017-12-14T02:38:02.350Z,,,22.8,,,,55
2017-12-14T02:38:12.351Z,,,22.8,,,,55
2017-12-14T02:38:22.351Z,,,22.7,40.1,,,55
2017-12-14T02:38:32.350Z,,,22.7,,,,55
2017-12-14T02:38:43.343Z,,,22.7,,,,55
2017-12-14T02:38:52.350Z,,,22.7,,,,55
2017-12-14T02:39:02.351Z,,,22.7,,,,55
2017-12-14T02:39:12.352Z,,,22.7,,,,55
2017-12-14T02:39:22.350Z,,,22.7,,,,55
2017-12-14T02:39:32.351Z,,,22.7,,,,55
2017-12-14T02:39:42.351Z,,,22.7,40,,,55
2017-12-14T02:39:52.350Z,,,22.7,,,,55
2017-12-14T02:40:02.350Z,,,22.5,,,,55
2017-12-14T02:40:12.351Z,,,22.5,,,,55
2017-12-14T02:40:22.351Z,,,22.5,,,,55
2017-12-14T02:40:32.353Z,,,22.5,,,,55
2017-12-14T02:40:42.351Z,,,22.5,39.9,,,55
2017-12-14T02:40:52.351Z,,,22.5,,,,55
2017-12-14T02:41:02.352Z,,,22.5,,,,55
2017-12-14T02:41:12.351Z,,,22.5,,,,55
2017-12-14T02:41:22.351Z,,,22.5,,,,55
2017-12-14T02:41:33.347Z,,,22.5,,,,55
2017-12-14T02:41:42.351Z,,,22.5,,,,55
2017-12-14T02:41:52.351Z,,,22.4,,,,55
2017-12-14T02:42:02.351Z,,,22.4,39.8,,,55
2017-12-14T02:42:12.351Z,,,22.4,,,,55
2017-12-14T02:42:22.351Z,,,22.4,,,,55
2017-12-14T02:42:32.351Z,,,22.4,,,,55
2017-12-14T02:42:42.351Z,,,22.4,,,,55
2017-12-14T02:42:52.351Z,,,22.4,,,,55
2017-12-14T02:43:02.351Z,,,22.4,,,,55
2017-12-14T02:43:12.351Z,,,22.4,39.6,,,55
2017-12-14T02:43:22.351Z,,,22.4,,,,55
2017-12-14T02:43:32.351Z,,,22.4,,,,55
2017-12-14T02:43:42.353Z,,,22.4,,,,55
2017-12-14T02:43:52.351Z,,,22.3,,,,55
2017-12-14T02:44:02.351Z,,,22.3,,,,55
2017-12-14T02:44:12.351Z,,,22.3,,,,55
2017-12-14T02:44:23.351Z,,,22.3,,,,55
2017-12-14T02:44:32.351Z,,,22.3,39.5,,,55
2017-12-14T02:44:42.351Z,,,22.3,,,,55
2017-12-14T02:44:52.351Z,,,22.3,,,,55
2017-12-14T02:45:02.353Z,,,22.3,,,,55
2017-12-14T02:45:12.354Z,,,22.3,,,,55
2017-12-14T02:45:22.353Z,,,22.3,,,,55
2017-12-14T02:45:32.352Z,,,22.1,39.4,,,55
2017-12-14T02:45:42.352Z,,,22.1,,,,55
2017-12-14T02:45:52.351Z,,,22.1,,,,55
2017-12-14T02:46:02.351Z,,,22.1,,,,55
2017-12-14T02:46:12.354Z,,,22.1,,,,55
2017-12-14T02:46:22.357Z,,,22.1,,,,55
2017-12-14T02:46:32.351Z,,,22.1,,,,55
2017-12-14T02:46:42.351Z,,,22.1,,,,55
2017-12-14T02:46:52.352Z,,,22.1,39.3,,,55
2017-12-14T02:47:02.352Z,,,22.1,,,,55
2017-12-14T02:47:17.375Z,,,22.1,,,,55
2017-12-14T02:47:22.352Z,,,22.1,,,,55
2017-12-14T02:47:32.351Z,,,22,,,,55
2017-12-14T02:47:42.354Z,,,22,,,,55
2017-12-14T02:47:52.352Z,,,22,,,,55
2017-12-14T02:48:02.353Z,,,22,39.1,,,55
2017-12-14T02:48:12.352Z,,,22,,,,55
2017-12-14T02:48:22.352Z,,,22,,,,55
2017-12-14T02:48:32.352Z,,,22,,,,55
2017-12-14T02:48:42.352Z,,,22,,,,55
2017-12-14T02:48:52.352Z,,,22,,,,55
2017-12-14T02:49:02.352Z,,,22,39,,,55
2017-12-14T02:49:12.352Z,,,22,,,,55
2017-12-14T02:49:22.353Z,,,22,,,,55
2017-12-14T02:49:32.352Z,,,21.8,,,,55
2017-12-14T02:49:42.352Z,,,21.8,,,,55
2017-12-14T02:49:52.353Z,,,21.8,,,,55
2017-12-14T02:50:07.409Z,,,21.8,,,,55
2017-12-14T02:50:12.353Z,,,21.8,38.9,,,55
2017-12-14T02:50:22.354Z,,,21.8,,,,55
2017-12-14T02:50:32.365Z,,,21.8,,,,55
2017-12-14T02:50:42.353Z,,,21.8,,,,55
2017-12-14T02:50:52.352Z,,,21.8,,,,55
2017-12-14T02:51:02.353Z,,,21.8,,,,55
2017-12-14T02:51:12.352Z,,,21.8,,,,55
2017-12-14T02:51:22.352Z,,,21.7,,,,55
2017-12-14T02:51:33.352Z,,,21.7,38.8,,,55
2017-12-14T02:51:42.352Z,,,21.7,,,,55
2017-12-14T02:51:52.353Z,,,21.7,,,,55
2017-12-14T02:52:02.352Z,,,21.7,,,,55
2017-12-14T02:52:12.353Z,,,21.7,,,,55
2017-12-14T02:52:22.352Z,,,21.7,,,,55
2017-12-14T02:52:32.353Z,,,21.7,,,,55
2017-12-14T02:52:42.352Z,,,21.7,38.6,,,55
2017-12-14T02:52:52.353Z,,,21.7,,,,55
2017-12-14T02:53:02.353Z,,,21.7,,,,55
