Time,HwActive,ChActive,ActPow,PrimT,PrimTSet,HwTOutlet,HwTSet
2018-01-10T01:20:33.684Z,,,,,,36.2,55
2018-01-10T01:20:42.705Z,,,,,,36.2,55
2018-01-10T01:20:52.691Z,,,,50.6,,36.2,55
2018-01-10T01:21:02.690Z,,,,,,36,55
2018-01-10T01:21:12.689Z,,,,,,36,55
2018-01-10T01:21:22.689Z,,,,,,35.9,55
2018-01-10T01:21:32.689Z,,,,,,35.9,55
2018-01-10T01:21:42.718Z,,,,50.4,,35.9,55
2018-01-10T01:21:52.717Z,,,,,,35.8,55
2018-01-10T01:22:02.718Z,,,,,,35.8,55
2018-01-10T01:22:12.689Z,,,,,,35.8,55
2018-01-10T01:22:22.691Z,,,,,,35.7,55
2018-01-10T01:22:32.689Z,,,,50.3,,35.7,55
2018-01-10T01:22:42.690Z,,,,,,35.7,55
2018-01-10T01:22:52.690Z,,,,,,35.6,55
2018-01-10T01:23:02.690Z,,,,,,35.6,55
2018-01-10T01:23:12.690Z,,,,50.2,,35.6,55
2018-01-10T01:23:28.769Z,,,,,,35.4,55
2018-01-10T01:23:32.689Z,,,,,,35.4,55
2018-01-10T01:23:43.743Z,,,,,,35.4,55
2018-01-10T01:23:52.689Z,,,,,,35.3,55
2018-01-10T01:24:02.689Z,,,,,,35.3,55
2018-01-10T01:24:12.690Z,,,,50.1,,35.2,55
2018-01-10T01:24:22.690Z,,,,,,35.2,55
2018-01-10T01:24:32.691Z,,,,,,35.2,55
2018-01-10T01:24:42.690Z,,,,,,35.1,55
2018-01-10T01:24:52.690Z,,,,,,35.1,55
2018-01-10T01:25:02.692Z,,,,50,,35.1,55
2018-01-10T01:25:12.690Z,,,,,,34.9,55
2018-01-10T01:25:22.690Z,,,,,,34.9,55
2018-01-10T01:25:32.691Z,,,,,,34.8,55
2018-01-10T01:25:42.690Z,,,,49.9,,34.8,55
2018-01-10T01:25:52.690Z,,,,,,34.8,55
2018-01-10T01:26:02.690Z,,,,,,34.8,55
2018-01-10T01:26:17.710Z,,,,,,34.7,55
2018-01-10T01:26:22.690Z,,,,,,34.7,55
2018-01-10T01:26:32.690Z,,,,49.8,,34.6,55
2018-01-10T01:26:42.690Z,,,,,,34.6,55
2018-01-10T01:26:52.690Z,,,,,,34.6,55
2018-01-10T01:27:02.690Z,,,,,,34.4,55
2018-01-10T01:27:12.690Z,,,,49.7,,34.4,55
2018-01-10T01:27:22.690Z,,,,,,34.4,55
2018-01-10T01:27:32.690Z,,,,,,34.3,55
2018-01-10T01:27:42.690Z,,,,,,34.3,55
2018-01-10T01:27:52.690Z,,,,,,34.3,55
2018-01-10T01:28:02.690Z,,,,,,34.3,55
2018-01-10T01:28:12.690Z,,,,49.5,,34.2,55
2018-01-10T01:28:22.690Z,,,,,,34.2,55
2018-01-10T01:28:32.690Z,,,,,,34.1,55
2018-01-10T01:28:42.691Z,,,,,,34.1,55
2018-01-10T01:28:52.690Z,,,,,,34.1,55
2018-01-10T01:29:08.707Z,,,,49.4,,34.1,55
2018-01-10T01:29:12.690Z,,,,,,34,55
2018-01-10T01:29:22.690Z,,,,,,34,55
2018-01-10T01:29:32.690Z,,,,,,34,55
2018-01-10T01:29:42.690Z,,,,49.3,,33.8,55
2018-01-10T01:29:52.690Z,,,,,,33.8,55
2018-01-10T01:30:02.690Z,,,,,,33.8,55
2018-01-10T01:30:12.691Z,,,,,,33.7,55
2018-01-10T01:30:22.698Z,,,,,,33.7,55
2018-01-10T01:30:33.689Z,,,,49.2,,33.7,55
2018-01-10T01:30:42.691Z,,,,,,33.6,55
2018-01-10T01:30:52.691Z,,,,,,33.6,55
2018-01-10T01:31:02.691Z,0,0,0,49.2,5,33.6,55
2018-01-10T01:31:12.691Z,,,,,,33.6,55
2018-01-10T01:31:22.691Z,,,,49.1,,33.5,55
2018-01-10T01:31:32.691Z,,,,,,33.5,55
2018-01-10T01:31:42.694Z,,,,,,33.5,55
2018-01-10T01:31:52.691Z,,,,,,33.3,55
2018-01-10T01:32:02.691Z,,,,,,33.3,55
2018-01-10T01:32:12.691Z,,,,49,,33.3,55
2018-01-10T01:32:22.691Z,,,,,,33.2,55
2018-01-10T01:32:32.693Z,,,,,,33.2,55
2018-01-10T01:32:42.691Z,,,,,,33.2,55
2018-01-10T01:32:52.691Z,,,,,,33.1,55
2018-01-10T01:33:02.691Z,,,,48.9,,33.1,55
2018-01-10T01:33:12.691Z,,,,,,33.1,55
2018-01-10T01:33:22.691Z,,,,,,33.1,55
2018-01-10T01:33:32.691Z,,,,,,33,55
2018-01-10T01:33:42.691Z,,,,,,33,55
2018-01-10T01:33:52.694Z,,,,48.7,,33,55
2018-01-10T01:34:02.691Z,,,,,,32.8,55
2018-01-10T01:34:12.692Z,,,,,,32.8,55
2018-01-10T01:34:22.691Z,,,,,,32.8,55
2018-01-10T01:34:32.691Z,,,,,,32.7,55
2018-01-10T01:34:42.691Z,,,,48.6,,32.7,55
2018-01-10T01:34:52.691Z,,,,,,32.7,55
2018-01-10T01:35:02.691Z,,,,,,32.6,55
2018-01-10T01:35:12.695Z,,,,,,32.6,55
2018-01-10T01:35:22.692Z,,,,,,32.6,55
2018-01-10T01:35:32.692Z,,,,48.5,,32.6,55
2018-01-10T01:35:42.691Z,,,,,,32.5,55
2018-01-10T01:35:52.691Z,,,,,,32.5,55
2018-01-10T01:36:02.691Z,,,,,,32.3,55
2018-01-10T01:36:13.689Z,,,,,,32.3,55
2018-01-10T01:36:22.693Z,,,,48.4,,32.3,55
2018-01-10T01:36:32.869Z,,,,,,32.3,55
2018-01-10T01:36:42.691Z,,,,,,32.3,55
2018-01-10T01:36:52.691Z,,,,,,32.2,55
2018-01-10T01:37:02.691Z,,,,,,32.2,55
2018-01-10T01:37:12.691Z,,,,48.3,,32.2,55
2018-01-10T01:37:22.691Z,,,,,,32.2,55
2018-01-10T01:37:32.691Z,,,,,,32.2,55
2018-01-10T01:37:42.691Z,,,,,,32.1,55
2018-01-10T01:37:52.692Z,,,,,,32.1,55
2018-01-10T01:38:02.691Z,,,,48.2,,32.1,55
2018-01-10T01:38:12.696Z,,,,,,32,55
2018-01-10T01:38:22.692Z,,,,,,32,55
2018-01-10T01:38:32.693Z,,,,,,32,55
2018-01-10T01:38:42.691Z,,,,,,32,55
2018-01-10T01:38:52.692Z,,,,48.1,,31.9,55
2018-01-10T01:39:07.711Z,,,,,,31.9,55
2018-01-10T01:39:12.692Z,,,,,,31.9,55
2018-01-10T01:39:22.692Z,,,,,,31.9,55
2018-01-10T01:39:32.692Z,,,,,,31.7,55
2018-01-10T01:39:42.692Z,,,,48,,31.7,55
2018-01-10T01:39:52.692Z,,,,,,31.7,55
2018-01-10T01:40:02.692Z,,,,,,31.7,55
2018-01-10T01:40:12.692Z,,,,,,31.6,55
2018-01-10T01:40:22.692Z,,,,,,31.6,55
2018-01-10T01:40:32.697Z,,,,47.8,,31.6,55
2018-01-10T01:40:42.692Z,,,,,,31.6,55
2018-01-10T01:40:52.692Z,,,,,,31.5,55
2018-01-10T01:41:02.692Z,,,,,,31.5,55
2018-01-10T01:41:12.692Z,,,,,,31.5,55
2018-01-10T01:41:22.693Z,,,,47.7,,31.5,55
2018-01-10T01:41:32.692Z,,,,,,31.4,55
2018-01-10T01:41:42.694Z,,,,,,31.4,55
2018-01-10T01:41:52.729Z,,,,,,31.4,55
2018-01-10T01:42:02.692Z,,,,,,31.2,55
2018-01-10T01:42:12.692Z,,,,,,31.2,55
2018-01-10T01:42:22.692Z,,,,47.6,,31.2,55
2018-01-10T01:42:32.692Z,,,,,,31.2,55
2018-01-10T01:42:42.692Z,,,,,,31.1,55
2018-01-10T01:42:52.692Z,,,,,,31.1,55
2018-01-10T01:43:02.692Z,,,,47.5,,31.1,55
2018-01-10T01:43:12.694Z,,,,,,31.1,55
2018-01-10T01:43:23.792Z,,,,,,31,55
2018-01-10T01:43:32.692Z,,,,,,31,55
2018-01-10T01:43:42.693Z,,,,,,31,55
2018-01-10T01:43:52.694Z,,,,47.4,,31,55
2018-01-10T01:44:02.694Z,,,,,,30.9,55
2018-01-10T01:44:12.692Z,,,,,,30.9,55
2018-01-10T01:44:22.693Z,,,,,,30.9,55
2018-01-10T01:44:32.693Z,,,,,,30.9,55
2018-01-10T01:44:42.693Z,,,,,,30.9,55
2018-01-10T01:44:52.693Z,,,,47.3,,30.7,55
2018-01-10T01:45:02.694Z,,,,,,30.7,55
2018-01-10T01:45:12.694Z,,,,,,30.7,55
2018-01-10T01:45:22.693Z,,,,,,30.7,55
2018-01-10T01:45:32.692Z,,,,,,30.6,55
2018-01-10T01:45:42.694Z,,,,47.2,,30.6,55
2018-01-10T01:45:52.693Z,,,,,,30.6,55
2018-01-10T01:46:02.693Z,,,,,,30.6,55
2018-01-10T01:46:12.694Z,,,,,,30.5,55
2018-01-10T01:46:22.693Z,,,,47,,30.5,55
2018-01-10T01:46:32.693Z,,,,,,30.5,55
2018-01-10T01:46:42.693Z,,,,,,30.5,55
2018-01-10T01:46:52.693Z,,,,,,30.4,55
2018-01-10T01:47:02.695Z,,,,,,30.4,55
2018-01-10T01:47:12.693Z,,,,,,30.4,55
2018-01-10T01:47:22.693Z,,,,46.9,,30.4,55
2018-01-10T01:47:32.693Z,,,,,,30.2,55
2018-01-10T01:47:42.693Z,,,,,,30.2,55
2018-01-10T01:47:52.694Z,,,,,,30.2,55
2018-01-10T01:48:02.694Z,,,,,,30.2,55
2018-01-10T01:48:12.693Z,,,,46.8,,30.1,55
2018-01-10T01:48:22.693Z,,,,,,30.1,55
2018-01-10T01:48:32.694Z,,,,,,30.1,55
2018-01-10T01:48:42.693Z,,,,,,30.1,55
2018-01-10T01:48:52.693Z,,,,,,30.1,55
2018-01-10T01:49:03.687Z,,,,,,30,55
2018-01-10T01:49:12.694Z,,,,46.7,,30,55
2018-01-10T01:49:22.693Z,,,,,,30,55
2018-01-10T01:49:32.693Z,,,,,,30,55
2018-01-10T01:49:42.693Z,,,,,,30,55
2018-01-10T01:49:52.697Z,,,,,,29.9,55
2018-01-10T01:50:02.693Z,,,,46.6,,29.9,55
2018-01-10T01:50:12.693Z,,,,,,29.9,55
2018-01-10T01:50:22.693Z,,,,,,29.9,55
2018-01-10T01:50:32.693Z,,,,,,29.7,55
2018-01-10T01:50:42.694Z,,,,,,29.7,55
2018-01-10T01:50:52.693Z,,,,,,29.7,55
2018-01-10T01:51:02.693Z,,,,46.5,,29.7,55
2018-01-10T01:51:12.693Z,,,,,,29.6,55
2018-01-10T01:51:22.693Z,,,,,,29.6,55
2018-01-10T01:51:32.694Z,,,,,,29.6,55
2018-01-10T01:51:42.693Z,,,,,,29.6,55
2018-01-10T01:51:53.691Z,,,,46.4,,29.6,55
2018-01-10T01:52:02.694Z,,,,,,29.4,55
2018-01-10T01:52:12.694Z,,,,,,29.4,55
2018-01-10T01:52:22.695Z,,,,,,29.4,55
2018-01-10T01:52:32.694Z,,,,,,29.4,55
2018-01-10T01:52:42.694Z,,,,46.2,,29.4,55
2018-01-10T01:52:52.693Z,,,,,,29.3,55
2018-01-10T01:53:02.694Z,,,,,,29.3,55
2018-01-10T01:53:12.694Z,,,,,,29.3,55
2018-01-10T01:53:22.694Z,,,,,,29.3,55
2018-01-10T01:53:32.694Z,,,,46.1,,29.3,55
2018-01-10T01:53:42.693Z,,,,,,29.2,55
2018-01-10T01:53:52.694Z,,,,,,29.2,55
2018-01-10T01:54:02.694Z,,,,,,29.2,55
2018-01-10T01:54:12.694Z,,,,,,29.2,55
2018-01-10T01:54:22.693Z,,,,46,,29,55
2018-01-10T01:54:32.694Z,,,,,,29,55
2018-01-10T01:54:43.685Z,,,,,,29,55
2018-01-10T01:54:52.694Z,,,,,,29,55
2018-01-10T01:55:02.694Z,,,,,,29,55
2018-01-10T01:55:13.736Z,,,,,,28.9,55
2018-01-10T01:55:22.694Z,,,,45.9,,28.9,55
2018-01-10T01:55:32.695Z,,,,,,28.9,55
2018-01-10T01:55:42.695Z,,,,,,28.9,55
2018-01-10T01:55:52.696Z,,,,,,28.9,55
2018-01-10T01:56:02.695Z,,,,,,28.9,55
2018-01-10T01:56:12.694Z,,,,45.8,,28.7,55
2018-01-10T01:56:22.694Z,,,,,,28.7,55
2018-01-10T01:56:32.694Z,,,,,,28.7,55
2018-01-10T01:56:42.694Z,,,,,,28.7,55
2018-01-10T01:56:52.694Z,,,,,,28.7,55
2018-01-10T01:57:02.694Z,,,,,,28.6,55
2018-01-10T01:57:12.695Z,,,,45.7,,28.6,55
2018-01-10T01:57:22.695Z,,,,,,28.6,55
2018-01-10T01:57:37.714Z,,,,,,28.6,55
2018-01-10T01:57:42.694Z,,,,,,28.5,55
2018-01-10T01:57:52.694Z,,,,,,28.5,55
2018-01-10T01:58:02.695Z,,,,45.6,,28.5,55
2018-01-10T01:58:12.694Z,,,,,,28.5,55
2018-01-10T01:58:22.695Z,,,,,,28.5,55
2018-01-10T01:58:32.695Z,,,,,,28.3,55
2018-01-10T01:58:42.696Z,,,,,,28.3,55
2018-01-10T01:58:52.694Z,,,,45.5,,28.3,55
2018-01-10T01:59:02.694Z,,,,,,28.3,55
2018-01-10T01:59:12.695Z,,,,,,28.3,55
2018-01-10T01:59:22.694Z,,,,,,28.3,55
2018-01-10T01:59:32.694Z,,,,,,28.2,55
2018-01-10T01:59:42.694Z,,,,,,28.2,55
2018-01-10T01:59:52.694Z,,,,45.3,,28.2,55
2018-01-10T02:00:02.694Z,,,,,,28.2,55
2018-01-10T02:00:12.695Z,,,,,,28.2,55
2018-01-10T02:00:22.695Z,,,,,,28,55
2018-01-10T02:00:32.695Z,,,,,,28,55
2018-01-10T02:00:42.695Z,,,,45.2,,28,55
2018-01-10T02:00:52.695Z,,,,,,28,55
2018-01-10T02:01:03.695Z,,,,,,27.9,55
2018-01-10T02:01:12.695Z,,,,,,27.9,55
2018-01-10T02:01:23.695Z,,,,,,27.9,55
2018-01-10T02:01:32.695Z,,,,,,27.9,55
2018-01-10T02:01:42.695Z,,,,45.1,,27.9,55
2018-01-10T02:01:53.686Z,,,,,,27.9,55
2018-01-10T02:02:08.766Z,,,,,,27.7,55
2018-01-10T02:02:12.695Z,,,,,,27.7,55
2018-01-10T02:02:22.695Z,,,,,,27.7,55
2018-01-10T02:02:32.695Z,,,,,,27.7,55
2018-01-10T02:02:42.696Z,,,,45,,27.7,55
2018-01-10T02:02:52.695Z,,,,,,27.7,55
2018-01-10T02:03:02.695Z,,,,,,27.6,55
2018-01-10T02:03:12.695Z,,,,,,27.6,55
2018-01-10T02:03:22.695Z,,,,44.9,,27.6,55
2018-01-10T02:03:32.695Z,,,,44.9,,27.6,55
2018-01-10T02:03:42.695Z,,,,,,27.6,55
2018-01-10T02:03:52.695Z,,,,,,27.5,55
2018-01-10T02:04:02.697Z,,,,,,27.5,55
2018-01-10T02:04:12.695Z,,,,,,27.5,55
2018-01-10T02:04:22.695Z,,,,,,27.5,55
2018-01-10T02:04:32.695Z,,,,44.8,,27.5,55
2018-01-10T02:04:43.690Z,,,,,,27.3,55
2018-01-10T02:04:52.695Z,,,,,,27.3,55
2018-01-10T02:05:02.696Z,,,,,,27.3,55
2018-01-10T02:05:12.695Z,,,,,,27.3,55
2018-01-10T02:05:22.695Z,,,,44.7,,27.3,55
2018-01-10T02:05:32.695Z,,,,,,27.3,55
2018-01-10T02:05:42.696Z,,,,,,27.2,55
2018-01-10T02:05:52.695Z,,,,,,27.2,55
2018-01-10T02:06:02.695Z,,,,,,27.2,55
2018-01-10T02:06:12.696Z,,,,,,27.2,55
2018-01-10T02:06:22.696Z,,,,44.5,,27.2,55
2018-01-10T02:06:32.695Z,,,,,,27,55
2018-01-10T02:06:42.697Z,,,,,,27,55
2018-01-10T02:06:52.696Z,,,,,,27,55
2018-01-10T02:07:02.696Z,,,,,,27,55
2018-01-10T02:07:12.703Z,,,,44.4,,27,55
2018-01-10T02:07:22.697Z,,,,,,27,55
2018-01-10T02:07:33.694Z,,,,,,27,55
2018-01-10T02:07:42.695Z,,,,,,26.9,55
2018-01-10T02:07:52.697Z,,,,,,26.9,55
2018-01-10T02:08:02.697Z,,,,,,26.9,55
2018-01-10T02:08:12.696Z,,,,44.3,,26.9,55
2018-01-10T02:08:22.696Z,,,,,,26.9,55
2018-01-10T02:08:32.696Z,,,,,,26.9,55
2018-01-10T02:08:42.696Z,,,,,,26.8,55
2018-01-10T02:08:52.698Z,,,,,,26.8,55
2018-01-10T02:09:02.696Z,,,,,,26.8,55
2018-01-10T02:09:12.696Z,,,,44.2,,26.8,55
2018-01-10T02:09:22.695Z,,,,,,26.8,55
2018-01-10T02:09:32.696Z,,,,,,26.8,55
2018-01-10T02:09:42.696Z,,,,,,26.6,55
2018-01-10T02:09:52.696Z,,,,,,26.6,55
2018-01-10T02:10:02.696Z,,,,,,26.6,55
2018-01-10T02:10:12.696Z,,,,44.1,,26.6,55
2018-01-10T02:10:22.696Z,,,,,,26.6,55
2018-01-10T02:10:32.696Z,,,,,,26.6,55
2018-01-10T02:10:42.696Z,,,,,,26.5,55
2018-01-10T02:10:52.696Z,,,,,,26.5,55
2018-01-10T02:11:02.696Z,,,,,,26.5,55
2018-01-10T02:11:12.696Z,,,,44,,26.5,55
2018-01-10T02:11:22.696Z,,,,,,26.5,55
2018-01-10T02:11:32.696Z,,,,,,26.5,55
2018-01-10T02:11:42.719Z,,,,,,26.5,55
2018-01-10T02:11:52.696Z,,,,,,26.3,55
2018-01-10T02:12:02.697Z,,,,43.9,,26.3,55
2018-01-10T02:12:12.696Z,,,,,,26.3,55
2018-01-10T02:12:22.696Z,,,,,,26.3,55
2018-01-10T02:12:32.697Z,,,,,,26.3,55
2018-01-10T02:12:42.696Z,,,,,,26.2,55
2018-01-10T02:12:52.696Z,,,,43.7,,26.2,55
2018-01-10T02:13:02.702Z,,,,,,26.2,55
2018-01-10T02:13:17.717Z,,,,,,26.2,55
2018-01-10T02:13:22.699Z,,,,,,26.2,55
2018-01-10T02:13:32.696Z,,,,,,26.2,55
2018-01-10T02:13:42.697Z,,,,,,26.2,55
2018-01-10T02:13:52.696Z,,,,,,26.1,55
2018-01-10T02:14:02.703Z,,,,43.6,,26.1,55
2018-01-10T02:14:12.697Z,,,,,,26.1,55
2018-01-10T02:14:22.697Z,,,,,,26.1,55
2018-01-10T02:14:32.700Z,,,,,,26.1,55
2018-01-10T02:14:42.696Z,,,,,,26.1,55
2018-01-10T02:14:52.697Z,,,,,,26.1,55
2018-01-10T02:15:02.697Z,,,,43.5,,25.9,55
2018-01-10T02:15:12.698Z,,,,,,25.9,55
2018-01-10T02:15:22.697Z,,,,,,25.9,55
2018-01-10T02:15:32.697Z,,,,,,25.9,55
2018-01-10T02:15:42.698Z,,,,,,25.9,55
2018-01-10T02:15:52.697Z,,,,,,25.9,55
2018-01-10T02:16:07.914Z,,,,43.4,,25.9,55
2018-01-10T02:16:12.699Z,,,,,,25.8,55
2018-01-10T02:16:22.697Z,,,,,,25.8,55
2018-01-10T02:16:32.697Z,,,,,,25.8,55
2018-01-10T02:16:42.697Z,,,,,,25.8,55
2018-01-10T02:16:52.697Z,,,,,,25.8,55
2018-01-10T02:17:02.697Z,,,,43.3,,25.8,55
2018-01-10T02:17:12.697Z,,,,,,25.6,55
2018-01-10T02:17:22.697Z,,,,,,25.6,55
2018-01-10T02:17:32.697Z,,,,,,25.6,55
2018-01-10T02:17:42.697Z,,,,,,25.6,55
2018-01-10T02:17:52.697Z,,,,,,25.6,55
2018-01-10T02:18:02.697Z,,,,43.2,,25.6,55
2018-01-10T02:18:12.697Z,,,,,,25.6,55
2018-01-10T02:18:22.697Z,,,,,,25.6,55
2018-01-10T02:18:33.738Z,,,,,,25.5,55
2018-01-10T02:18:42.697Z,,,,,,25.5,55
2018-01-10T02:18:52.697Z,,,,43.1,,25.5,55
2018-01-10T02:19:02.697Z,,,,,,25.5,55
2018-01-10T02:19:12.698Z,,,,,,25.5,55
2018-01-10T02:19:22.697Z,,,,,,25.5,55
2018-01-10T02:19:32.700Z,,,,,,25.4,55
2018-01-10T02:19:42.698Z,,,,,,25.4,55
2018-01-10T02:19:52.697Z,,,,43,,25.4,55
2018-01-10T02:20:02.697Z,,,,,,25.4,55
2018-01-10T02:20:12.697Z,,,,,,25.4,55
2018-01-10T02:20:23.967Z,,,,,,25.4,55
2018-01-10T02:20:33.739Z,,,,,,25.4,55
2018-01-10T02:20:42.697Z,,,,,,25.4,55
2018-01-10T02:20:52.697Z,,,,42.8,,25.4,55
2018-01-10T02:21:02.698Z,,,,42.8,,25.2,55
2018-01-10T02:21:12.697Z,,,,,,25.2,55
2018-01-10T02:21:22.698Z,,,,,,25.2,55
2018-01-10T02:21:32.698Z,,,,,,25.2,55
2018-01-10T02:21:42.697Z,,,,,,25.2,55
2018-01-10T02:21:52.698Z,,,,,,25.2,55
2018-01-10T02:22:02.698Z,,,,42.7,,25.2,55
2018-01-10T02:22:12.699Z,,,,,,25.1,55
2018-01-10T02:22:22.697Z,,,,,,25.1,55
2018-01-10T02:22:32.698Z,,,,,,25.1,55
2018-01-10T02:22:42.697Z,,,,,,25.1,55
2018-01-10T02:22:52.698Z,,,,42.6,,25.1,55
2018-01-10T02:23:02.698Z,,,,,,25.1,55
2018-01-10T02:23:13.697Z,,,,,,25.1,55
2018-01-10T02:23:22.700Z,,,,,,24.9,55
2018-01-10T02:23:32.698Z,,,,,,24.9,55
2018-01-10T02:23:42.698Z,,,,,,24.9,55
2018-01-10T02:23:52.698Z,,,,,,24.9,55
2018-01-10T02:24:02.698Z,,,,42.5,,24.9,55
2018-01-10T02:24:12.852Z,,,,,,24.9,55
2018-01-10T02:24:22.698Z,,,,,,24.9,55
2018-01-10T02:24:32.698Z,,,,,,24.9,55
2018-01-10T02:24:42.698Z,,,,,,24.9,55
2018-01-10T02:24:52.699Z,,,,,,24.9,55
2018-01-10T02:25:02.698Z,,,,42.4,,24.8,55
2018-01-10T02:25:12.698Z,,,,,,24.8,55
2018-01-10T02:25:22.699Z,,,,,,24.8,55
2018-01-10T02:25:32.698Z,,,,,,24.8,55
2018-01-10T02:25:42.698Z,,,,,,24.8,55
2018-01-10T02:25:52.698Z,,,,,,24.8,55
2018-01-10T02:26:03.692Z,,,,42.3,,24.8,55
2018-01-10T02:26:12.698Z,,,,,,24.6,55
2018-01-10T02:26:22.794Z,,,,,,24.6,55
2018-01-10T02:26:32.698Z,,,,,,24.6,55
2018-01-10T02:26:42.698Z,,,,,,24.6,55
2018-01-10T02:26:57.741Z,,,,,,24.6,55
2018-01-10T02:27:02.699Z,,,,42.2,,24.6,55
2018-01-10T02:27:13.693Z,,,,,,24.6,55
2018-01-10T02:27:22.698Z,,,,,,24.6,55
2018-01-10T02:27:32.700Z,,,,,,24.5,55
2018-01-10T02:27:42.698Z,,,,,,24.5,55
2018-01-10T02:27:52.698Z,,,,,,24.5,55
2018-01-10T02:28:02.713Z,,,,42,,24.5,55
2018-01-10T02:28:12.727Z,,,,,,24.5,55
2018-01-10T02:28:22.699Z,,,,,,24.5,55
2018-01-10T02:28:32.699Z,,,,,,24.5,55
2018-01-10T02:28:43.750Z,,,,,,24.5,55
2018-01-10T02:28:53.695Z,,,,,,24.5,55
2018-01-10T02:29:02.698Z,,,,41.9,,24.4,55
2018-01-10T02:29:12.699Z,,,,,,24.4,55
2018-01-10T02:29:22.699Z,,,,,,24.4,55
2018-01-10T02:29:32.698Z,,,,,,24.4,55
2018-01-10T02:29:42.699Z,,,,,,24.4,55
2018-01-10T02:29:52.699Z,,,,,,24.4,55
2018-01-10T02:30:02.699Z,,,,,,24.4,55
2018-01-10T02:30:12.700Z,,,,41.8,,24.4,55
2018-01-10T02:30:22.698Z,,,,,,24.2,55
2018-01-10T02:30:32.770Z,,,,,,24.2,55
2018-01-10T02:30:42.698Z,,,,,,24.2,55
2018-01-10T02:30:52.699Z,,,,,,24.2,55
2018-01-10T02:31:02.699Z,,,,,,24.2,55
2018-01-10T02:31:12.699Z,0,0,0,41.7,5,24.2,55
2018-01-10T02:31:22.699Z,,,,,,24.2,55
2018-01-10T02:31:32.699Z,,,,,,24.2,55
2018-01-10T02:31:47.719Z,,,,,,24.2,55
2018-01-10T02:31:52.699Z,,,,,,24.1,55
2018-01-10T02:32:02.699Z,,,,,,24.1,55
2018-01-10T02:32:12.699Z,,,,,,24.1,55
2018-01-10T02:32:22.699Z,,,,41.6,,24.1,55
2018-01-10T02:32:32.699Z,,,,,,24.1,55
2018-01-10T02:32:42.699Z,,,,,,24.1,55
2018-01-10T02:32:52.699Z,,,,,,24.1,55
2018-01-10T02:33:02.699Z,,,,,,24.1,55
2018-01-10T02:33:12.717Z,,,,,,24.1,55
2018-01-10T02:33:22.699Z,,,,,,23.9,55
2018-01-10T02:33:32.701Z,,,,41.5,,23.9,55
2018-01-10T02:33:42.699Z,,,,,,23.9,55
2018-01-10T02:33:52.699Z,,,,,,23.9,55
2018-01-10T02:34:02.700Z,,,,,,23.9,55
2018-01-10T02:34:12.699Z,,,,,,23.9,55
2018-01-10T02:34:22.699Z,,,,41.4,,23.9,55
2018-01-10T02:34:32.699Z,,,,,,23.9,55
2018-01-10T02:34:42.699Z,,,,,,23.9,55
2018-01-10T02:34:52.699Z,,,,,,23.8,55
2018-01-10T02:35:02.699Z,,,,,,23.8,55
2018-01-10T02:35:12.699Z,,,,,,23.8,55
2018-01-10T02:35:22.699Z,,,,,,23.8,55
2018-01-10T02:35:32.699Z,,,,41.2,,23.8,55
2018-01-10T02:35:42.699Z,,,,,,23.8,55
2018-01-10T02:35:52.699Z,,,,,,23.8,55
2018-01-10T02:36:02.699Z,,,,,,23.8,55
2018-01-10T02:36:12.699Z,,,,,,23.8,55
2018-01-10T02:36:22.699Z,,,,,,23.8,55
2018-01-10T02:36:32.699Z,,,,,,23.7,55
2018-01-10T02:36:42.699Z,,,,41.1,,23.7,55
2018-01-10T02:36:52.699Z,,,,,,23.7,55
2018-01-10T02:37:02.699Z,,,,,,23.7,55
2018-01-10T02:37:12.699Z,,,,,,23.7,55
2018-01-10T02:37:22.700Z,,,,,,23.7,55
2018-01-10T02:37:32.711Z,,,,,,23.7,55
2018-01-10T02:37:42.705Z,,,,41,,23.7,55
2018-01-10T02:37:52.718Z,,,,,,23.7,55
2018-01-10T02:38:02.699Z,,,,,,23.5,55
2018-01-10T02:38:12.731Z,,,,,,23.5,55
2018-01-10T02:38:22.700Z,,,,,,23.5,55
2018-01-10T02:38:32.700Z,,,,,,23.5,55
2018-01-10T02:38:42.732Z,,,,41,,23.5,55
2018-01-10T02:38:53.725Z,,,,40.9,,23.5,55
2018-01-10T02:39:02.700Z,,,,,,23.5,55
2018-01-10T02:39:12.699Z,,,,,,23.5,55
2018-01-10T02:39:22.700Z,,,,,,23.5,55
2018-01-10T02:39:32.700Z,,,,,,23.5,55
2018-01-10T02:39:42.700Z,,,,,,23.5,55
2018-01-10T02:39:52.700Z,,,,40.8,,23.4,55
2018-01-10T02:40:02.699Z,,,,,,23.4,55
2018-01-10T02:40:12.700Z,,,,,,23.4,55
2018-01-10T02:40:22.700Z,,,,,,23.4,55
2018-01-10T02:40:37.727Z,,,,,,23.4,55
2018-01-10T02:40:42.700Z,,,,,,23.4,55
2018-01-10T02:40:52.700Z,,,,40.7,,23.4,55
2018-01-10T02:41:02.700Z,,,,,,23.4,55
2018-01-10T02:41:12.699Z,,,,,,23.4,55
2018-01-10T02:41:22.700Z,,,,,,23.4,55
2018-01-10T02:41:32.700Z,,,,,,23.2,55
2018-01-10T02:41:43.705Z,,,,,,23.2,55
2018-01-10T02:41:52.700Z,,,,,,23.2,55
2018-01-10T02:42:02.700Z,,,,,,23.2,55
2018-01-10T02:42:12.700Z,,,,40.6,,23.2,55
