Time,HwActive,ChActive,PrimT,HwTOutlet,HwTSet,PrimTSet,ActPow
2018-02-07T02:25:14.097Z,,,,25.8,55,,
2018-02-07T02:25:24.081Z,,,,25.8,55,,
2018-02-07T02:25:34.080Z,,,,25.6,55,,
2018-02-07T02:25:44.080Z,,,,25.6,55,,
2018-02-07T02:25:54.080Z,,,44.7,25.6,55,,
2018-02-07T02:26:04.082Z,,,,25.6,55,,
2018-02-07T02:26:14.081Z,,,,25.6,55,,
2018-02-07T02:26:24.080Z,,,,25.6,55,,
2018-02-07T02:26:34.080Z,,,,25.5,55,,
2018-02-07T02:26:49.106Z,,,44.5,25.5,55,,
2018-02-07T02:26:54.081Z,,,,25.5,55,,
2018-02-07T02:27:04.081Z,,,,25.5,55,,
2018-02-07T02:27:14.080Z,,,,25.5,55,,
2018-02-07T02:27:24.081Z,,,,25.5,55,,
2018-02-07T02:27:34.081Z,,,,25.5,55,,
2018-02-07T02:27:44.080Z,,,44.4,25.4,55,,
2018-02-07T02:27:54.080Z,,,,25.4,55,,
2018-02-07T02:28:04.080Z,,,,25.4,55,,
2018-02-07T02:28:14.084Z,,,,25.4,55,,
2018-02-07T02:28:34.083Z,,,,25.4,55,,
2018-02-07T02:28:44.082Z,,,44.3,25.4,55,,
2018-02-07T02:28:54.081Z,0,0,44.3,25.2,55,5,0
2018-02-07T02:29:04.081Z,,,,25.2,55,,
2018-02-07T02:29:14.081Z,,,,25.2,55,,
2018-02-07T02:29:24.081Z,,,,25.2,55,,
2018-02-07T02:29:34.083Z,,,,25.2,55,,
2018-02-07T02:29:44.080Z,,,44.2,25.2,55,,
2018-02-07T02:29:54.081Z,,,,25.1,55,,
2018-02-07T02:30:04.081Z,,,,25.1,55,,
2018-02-07T02:30:14.082Z,,,,25.1,55,,
2018-02-07T02:30:24.081Z,,,,25.1,55,,
2018-02-07T02:30:34.081Z,,,44.1,25.1,55,,
2018-02-07T02:30:44.081Z,,,,25.1,55,,
2018-02-07T02:31:05.183Z,,,,24.9,55,,
2018-02-07T02:31:14.081Z,,,,24.9,55,,
2018-02-07T02:31:34.080Z,,,44,24.9,55,,
2018-02-07T02:31:44.091Z,,,,24.9,55,,
2018-02-07T02:32:04.091Z,,,,24.9,55,,
2018-02-07T02:32:14.081Z,,,,24.8,55,,
2018-02-07T02:32:24.081Z,,,43.9,24.8,55,,
2018-02-07T02:32:34.081Z,,,,24.8,55,,
2018-02-07T02:32:44.080Z,,,,24.8,55,,
2018-02-07T02:32:54.082Z,,,,24.8,55,,
2018-02-07T02:33:04.081Z,,,,24.8,55,,
2018-02-07T02:33:14.082Z,,,,24.8,55,,
2018-02-07T02:33:24.080Z,,,43.7,24.6,55,,
2018-02-07T02:33:34.081Z,,,,24.6,55,,
2018-02-07T02:33:44.081Z,,,,24.6,55,,
2018-02-07T02:33:54.081Z,,,,24.6,55,,
2018-02-07T02:34:04.081Z,,,,24.6,55,,
2018-02-07T02:34:14.083Z,,,,24.6,55,,
2018-02-07T02:34:24.081Z,,,43.6,24.6,55,,
2018-02-07T02:34:34.081Z,,,,24.6,55,,
2018-02-07T02:34:44.081Z,,,,24.5,55,,
2018-02-07T02:35:04.081Z,,,,24.5,55,,
2018-02-07T02:35:14.082Z,,,,24.5,55,,
2018-02-07T02:35:24.081Z,,,43.5,,,,
2018-02-07T02:35:34.083Z,,,,24.5,55,,
2018-02-07T02:35:44.082Z,,,,24.5,55,,
2018-02-07T02:35:54.081Z,,,,24.4,55,,
2018-02-07T02:36:04.081Z,,,,24.4,55,,
2018-02-07T02:36:14.082Z,,,43.4,24.4,55,,
2018-02-07T02:36:24.082Z,,,,24.4,55,,
2018-02-07T02:36:34.082Z,,,,24.4,55,,
2018-02-07T02:36:45.076Z,,,,24.4,55,,
2018-02-07T02:36:54.082Z,,,,24.2,55,,
2018-02-07T02:37:04.081Z,,,,24.2,55,,
2018-02-07T02:37:14.082Z,,,43.3,24.2,55,,
2018-02-07T02:37:34.081Z,,,,24.2,55,,
2018-02-07T02:37:44.082Z,,,,24.2,55,,
2018-02-07T02:38:04.082Z,,,,24.2,55,,
2018-02-07T02:38:14.084Z,,,43.2,24.2,55,,
2018-02-07T02:38:34.082Z,,,,24.1,55,,
2018-02-07T02:38:44.082Z,,,,24.1,55,,
2018-02-07T02:39:04.082Z,,,,24.1,55,,
2018-02-07T02:39:14.082Z,,,43.1,24.1,55,,
2018-02-07T02:39:35.080Z,,,,23.9,55,,
2018-02-07T02:39:44.083Z,,,,23.9,55,,
2018-02-07T02:40:04.088Z,,,43,23.9,55,,
2018-02-07T02:40:14.088Z,,,,23.9,55,,
2018-02-07T02:40:34.157Z,,,,23.9,55,,
2018-02-07T02:40:44.084Z,,,,23.9,55,,
2018-02-07T02:41:04.082Z,,,42.8,23.9,55,,
2018-02-07T02:41:14.082Z,,,,23.8,55,,
2018-02-07T02:41:24.082Z,,,,23.8,55,,
2018-02-07T02:41:34.084Z,,,,23.8,55,,
2018-02-07T02:41:54.082Z,,,,23.8,55,,
2018-02-07T02:42:14.084Z,,,42.7,23.7,55,,
2018-02-07T02:42:34.082Z,,,,23.7,55,,
2018-02-07T02:42:44.082Z,,,,23.7,55,,
2018-02-07T02:43:04.083Z,,,42.6,23.7,55,,
2018-02-07T02:43:14.083Z,,,,23.7,55,,
2018-02-07T02:43:34.082Z,,,,23.5,55,,
2018-02-07T02:43:44.083Z,,,,23.5,55,,
2018-02-07T02:44:04.082Z,,,42.5,23.5,55,,
2018-02-07T02:44:14.085Z,,,,23.5,55,,
2018-02-07T02:44:34.082Z,,,,23.5,55,,
2018-02-07T02:44:44.082Z,,,,23.4,55,,
2018-02-07T02:44:54.082Z,,,42.4,,,,
2018-02-07T02:45:04.083Z,,,,23.4,55,,
2018-02-07T02:45:14.142Z,,,,23.4,55,,
2018-02-07T02:45:34.083Z,,,,23.4,55,,
2018-02-07T02:45:44.083Z,,,,23.4,55,,
2018-02-07T02:45:54.083Z,,,42.3,,,,
2018-02-07T02:46:04.083Z,,,,23.4,55,,
2018-02-07T02:46:14.083Z,,,,23.2,55,,
2018-02-07T02:46:34.083Z,,,,23.2,55,,
2018-02-07T02:46:45.102Z,,,,23.2,55,,
2018-02-07T02:46:54.083Z,,,42.2,,,,
2018-02-07T02:47:04.083Z,,,,23.2,55,,
2018-02-07T02:47:14.143Z,,,,23.2,55,,
2018-02-07T02:47:34.135Z,,,,23.2,55,,
2018-02-07T02:47:44.083Z,,,,23.1,55,,
2018-02-07T02:47:54.083Z,,,42,,,,
2018-02-07T02:48:04.083Z,,,,23.1,55,,
2018-02-07T02:48:14.083Z,,,,23.1,55,,
2018-02-07T02:48:24.084Z,,,,23.1,55,,
2018-02-07T02:48:34.083Z,,,,23.1,55,,
2018-02-07T02:48:44.083Z,,,,23.1,55,,
2018-02-07T02:49:04.083Z,,,41.9,23.1,55,,
2018-02-07T02:49:14.083Z,,,,23.1,55,,
2018-02-07T02:49:24.083Z,,,,23,55,,
2018-02-07T02:49:34.083Z,,,,23,55,,
2018-02-07T02:49:54.084Z,,,,23,55,,
2018-02-07T02:50:04.083Z,,,,23,55,,
2018-02-07T02:50:14.084Z,,,41.8,23,55,,
2018-02-07T02:50:34.084Z,,,,23,55,,
2018-02-07T02:50:44.085Z,,,,22.8,55,,
2018-02-07T02:51:04.085Z,,,41.7,22.8,55,,
2018-02-07T02:51:14.084Z,,,,22.8,55,,
2018-02-07T02:51:34.083Z,,,,22.8,55,,
2018-02-07T02:51:44.122Z,,,,22.8,55,,
2018-02-07T02:52:04.084Z,,,41.6,22.7,55,,
2018-02-07T02:52:14.084Z,,,,22.7,55,,
2018-02-07T02:52:34.084Z,,,,22.7,55,,
2018-02-07T02:52:44.084Z,,,,22.7,55,,
2018-02-07T02:53:04.085Z,,,,22.7,55,,
2018-02-07T02:53:14.084Z,,,41.5,22.7,55,,
2018-02-07T02:53:34.084Z,,,,22.5,55,,
2018-02-07T02:53:44.085Z,,,,22.5,55,,
2018-02-07T02:54:04.083Z,,,,22.5,55,,
2018-02-07T02:54:14.084Z,,,41.4,,,,
2018-02-07T02:54:24.085Z,,,,22.5,55,,
2018-02-07T02:54:34.085Z,,,,22.5,55,,
2018-02-07T02:54:44.083Z,,,,22.5,55,,
2018-02-07T02:55:04.087Z,,,,22.4,55,,
2018-02-07T02:55:15.083Z,,,41.2,22.4,55,,
2018-02-07T02:55:34.089Z,,,,22.4,55,,
2018-02-07T02:55:54.084Z,,,,22.4,55,,
2018-02-07T02:56:04.084Z,,,,22.4,55,,
2018-02-07T02:56:14.084Z,,,,22.4,55,,
2018-02-07T02:56:24.085Z,,,41.1,,,,
2018-02-07T02:56:34.101Z,,,,22.4,55,,
2018-02-07T02:56:44.084Z,,,,22.3,55,,
2018-02-07T02:57:04.085Z,,,,22.3,55,,
2018-02-07T02:57:14.088Z,,,41,22.3,55,,
2018-02-07T02:57:34.084Z,,,,22.3,55,,
2018-02-07T02:57:44.084Z,,,,22.3,55,,
2018-02-07T02:58:09.161Z,,,,22.3,55,,
2018-02-07T02:58:14.085Z,,,40.9,,,,
2018-02-07T02:58:24.149Z,,,,22.3,55,,
2018-02-07T02:58:34.163Z,,,,22.1,55,,
2018-02-07T02:58:44.089Z,,,,22.1,55,,
2018-02-07T02:59:04.145Z,,,,22.1,55,,
2018-02-07T02:59:24.179Z,,,40.8,22.1,55,,
2018-02-07T02:59:34.085Z,,,,22.1,55,,
2018-02-07T02:59:54.085Z,,,,22.1,55,,
2018-02-07T03:00:04.085Z,,,,22,55,,
2018-02-07T03:00:14.085Z,,,,22,55,,
2018-02-07T03:00:34.085Z,,,40.7,22,55,,
2018-02-07T03:00:59.125Z,,,,22,55,,
2018-02-07T03:01:04.090Z,,,,22,55,,
2018-02-07T03:01:14.089Z,,,,22,55,,
2018-02-07T03:01:34.090Z,,,40.6,22,55,,
2018-02-07T03:01:54.090Z,,,,21.8,55,,
2018-02-07T03:02:04.091Z,,,,21.8,55,,
2018-02-07T03:02:24.087Z,,,,21.8,55,,
2018-02-07T03:02:34.093Z,,,40.5,21.8,55,,
2018-02-07T03:02:44.090Z,,,,21.8,55,,
2018-02-07T03:03:04.085Z,,,,21.8,55,,
2018-02-07T03:03:14.086Z,,,,21.8,55,,
2018-02-07T03:03:34.085Z,,,,21.7,55,,
2018-02-07T03:03:44.085Z,,,40.3,21.7,55,,
2018-02-07T03:04:04.096Z,,,,21.7,55,,
2018-02-07T03:04:24.085Z,,,,21.7,55,,
2018-02-07T03:04:34.087Z,,,,21.7,55,,
2018-02-07T03:04:44.086Z,,,40.2,,,,
2018-02-07T03:04:54.096Z,,,,21.7,55,,
2018-02-07T03:05:04.088Z,,,,21.5,55,,
2018-02-07T03:05:24.087Z,,,,21.5,55,,
2018-02-07T03:05:34.085Z,,,,21.5,55,,
2018-02-07T03:05:54.089Z,,,40.1,21.5,55,,
2018-02-07T03:06:04.087Z,,,,21.5,55,,
2018-02-07T03:06:24.087Z,,,,21.5,55,,
2018-02-07T03:06:34.086Z,,,,21.5,55,,
2018-02-07T03:06:44.085Z,,,,21.4,55,,
2018-02-07T03:06:54.086Z,,,40,,,,
2018-02-07T03:07:04.086Z,,,,21.4,55,,
2018-02-07T03:07:14.088Z,,,,21.4,55,,
2018-02-07T03:07:34.086Z,,,,21.4,55,,
2018-02-07T03:07:54.086Z,,,39.9,21.4,55,,
2018-02-07T03:08:05.082Z,,,,21.4,55,,
2018-02-07T03:08:24.086Z,,,,21.4,55,,
2018-02-07T03:08:34.088Z,,,,21.4,55,,
2018-02-07T03:08:44.086Z,,,,21.4,55,,
2018-02-07T03:09:04.086Z,,,,21.3,55,,
2018-02-07T03:09:14.086Z,,,39.8,,,,
2018-02-07T03:09:24.093Z,,,,21.3,55,,
2018-02-07T03:09:34.087Z,,,,21.3,55,,
2018-02-07T03:09:44.086Z,,,,21.3,55,,
2018-02-07T03:10:04.086Z,,,,21.3,55,,
2018-02-07T03:10:14.086Z,,,39.6,21.3,55,,
2018-02-07T03:10:24.087Z,,,,21.3,55,,
2018-02-07T03:10:34.087Z,,,,21.1,55,,
2018-02-07T03:10:55.077Z,,,,21.1,55,,
2018-02-07T03:11:04.086Z,,,,21.1,55,,
2018-02-07T03:11:24.086Z,,,39.5,21.1,55,,
2018-02-07T03:11:34.086Z,,,,21.1,55,,
2018-02-07T03:11:44.087Z,,,,21.1,55,,
2018-02-07T03:12:04.092Z,,,,21.1,55,,
2018-02-07T03:12:24.086Z,,,,21.1,55,,
2018-02-07T03:12:34.086Z,,,39.4,21.1,55,,
2018-02-07T03:12:54.087Z,,,,21,55,,
2018-02-07T03:13:04.086Z,,,,21,55,,
2018-02-07T03:13:14.086Z,,,,21,55,,
2018-02-07T03:13:24.086Z,,,,21,55,,
2018-02-07T03:13:34.087Z,,,39.3,21,55,,
2018-02-07T03:13:49.106Z,,,,21,55,,
2018-02-07T03:13:54.087Z,,,,21,55,,
2018-02-07T03:14:04.087Z,,,,21,55,,
2018-02-07T03:14:14.087Z,,,,21,55,,
2018-02-07T03:14:24.087Z,,,,21,55,,
2018-02-07T03:14:34.088Z,,,,21,55,,
2018-02-07T03:14:44.088Z,,,39.1,,,,
2018-02-07T03:14:54.087Z,,,,20.8,55,,
2018-02-07T03:15:04.087Z,,,,20.8,55,,
2018-02-07T03:15:24.087Z,,,,20.8,55,,
2018-02-07T03:15:34.086Z,,,,20.8,55,,
2018-02-07T03:15:44.087Z,,,39,20.8,55,,
2018-02-07T03:15:54.087Z,,,,20.8,55,,
2018-02-07T03:16:04.087Z,,,,20.8,55,,
2018-02-07T03:16:14.091Z,,,,20.8,55,,
2018-02-07T03:16:24.087Z,,,,20.8,55,,
2018-02-07T03:16:39.109Z,,,,20.7,55,,
2018-02-07T03:16:44.087Z,,,39,20.7,55,,
2018-02-07T03:16:54.087Z,,,38.9,20.7,55,,
2018-02-07T03:17:04.087Z,,,,20.7,55,,
