Time,HwTSet,HwActive,HwTOutlet,ChActive,PrimT,ActPow,PrimTSet
2017-12-19T07:42:13.336Z,55,,47.8,,,,
2017-12-19T07:42:23.329Z,55,,47.8,,61.4,,
2017-12-19T07:42:33.329Z,55,,48,,61.5,,
2017-12-19T07:42:43.329Z,55,,48,,61.6,,
2017-12-19T07:42:53.330Z,55,,48.1,,61.7,,
2017-12-19T07:43:03.339Z,55,,48.1,,62,,
2017-12-19T07:43:13.333Z,55,,48.2,,,,
2017-12-19T07:43:23.357Z,55,,48.2,,62.1,30,
2017-12-19T07:43:33.334Z,55,,48.2,,62.2,29,
2017-12-19T07:43:43.328Z,55,,48.3,,62.4,,
2017-12-19T07:43:53.355Z,55,,48.4,,62.5,,
2017-12-19T07:44:08.349Z,55,,48.4,,62.6,,
2017-12-19T07:44:13.329Z,55,,48.5,,62.7,,
2017-12-19T07:44:23.332Z,55,,48.5,,62.9,,
2017-12-19T07:44:33.373Z,55,,48.6,,63,,
2017-12-19T07:44:43.338Z,55,,48.6,,,,
2017-12-19T07:44:53.329Z,55,,48.7,,63.1,,
2017-12-19T07:45:03.329Z,55,,48.7,,63.2,,
2017-12-19T07:45:13.330Z,55,,48.9,,63.4,,
2017-12-19T07:45:23.330Z,55,,48.9,,63.5,,
2017-12-19T07:45:33.499Z,55,,49,,,,
2017-12-19T07:45:43.329Z,55,,49.1,,63.6,,
2017-12-19T07:45:53.337Z,55,,49.1,,63.7,,
2017-12-19T07:46:03.333Z,55,,49.2,,63.9,,
2017-12-19T07:46:13.329Z,55,,49.2,,64,,
2017-12-19T07:46:23.330Z,55,,49.3,,,,
2017-12-19T07:46:33.349Z,55,,49.4,,64.1,,
2017-12-19T07:46:43.329Z,55,0,49.4,2,64.2,29,75
2017-12-19T07:46:59.350Z,55,,49.5,,,,
2017-12-19T07:47:03.329Z,55,,49.5,,64.4,,
2017-12-19T07:47:13.330Z,55,,49.7,,64.5,,
2017-12-19T07:47:23.397Z,55,,49.7,,,,
2017-12-19T07:47:33.368Z,55,,49.8,,64.6,,
2017-12-19T07:47:43.329Z,55,,49.8,,64.7,,
2017-12-19T07:47:53.330Z,55,,49.9,,,,
2017-12-19T07:48:03.380Z,55,,49.9,,64.9,,
2017-12-19T07:48:13.333Z,55,,50,,65,,
2017-12-19T07:48:24.234Z,55,,50,,,,
2017-12-19T07:48:33.329Z,55,,50.1,,,,
2017-12-19T07:48:43.336Z,55,,50.1,,65.1,,
2017-12-19T07:48:53.330Z,55,,50.2,,65.3,,
2017-12-19T07:49:03.340Z,55,,50.2,,65.4,,
2017-12-19T07:49:13.329Z,55,,50.2,,,,
2017-12-19T07:49:23.355Z,55,,50.3,,65.5,,
2017-12-19T07:49:33.331Z,55,,50.3,,,,
2017-12-19T07:49:43.337Z,55,,50.4,,65.6,,
2017-12-19T07:49:53.341Z,55,,50.4,,65.9,0,
2017-12-19T07:50:03.334Z,55,0,50.6,2,66,,
2017-12-19T07:50:13.347Z,55,,50.6,,63.8,,
2017-12-19T07:50:23.330Z,55,,50.7,,62.4,,
2017-12-19T07:50:33.365Z,55,,50.7,,,,
2017-12-19T07:50:43.361Z,55,,50.8,,61.9,,
2017-12-19T07:50:53.333Z,55,,50.8,,,,
2017-12-19T07:51:03.341Z,55,,50.9,,62.1,,
2017-12-19T07:51:14.496Z,55,,50.9,,61.9,,
2017-12-19T07:51:23.332Z,55,,50.9,,61.7,,
2017-12-19T07:51:33.336Z,55,,50.9,,61.4,,
2017-12-19T07:51:43.361Z,55,,51,,60.9,,
2017-12-19T07:51:53.340Z,55,,50.9,,60.7,,
2017-12-19T07:52:03.330Z,55,,50.9,,60.5,,
2017-12-19T07:52:13.347Z,55,,50.9,,60.2,,
2017-12-19T07:52:23.331Z,55,,50.9,,59.9,,
2017-12-19T07:52:33.332Z,55,,50.8,,59.8,,
2017-12-19T07:52:43.338Z,55,,50.8,,59.5,,
2017-12-19T07:52:53.349Z,55,,50.7,,59.2,,
2017-12-19T07:53:03.338Z,55,,50.6,,59.1,,
2017-12-19T07:53:13.331Z,55,,50.6,,59.2,,
2017-12-19T07:53:23.330Z,55,,50.4,,59.3,,
2017-12-19T07:53:33.349Z,55,,50.4,,59.4,,
2017-12-19T07:53:43.340Z,55,,50.3,,59.5,,
2017-12-19T07:53:53.331Z,55,,50.2,,59.7,,
2017-12-19T07:54:04.333Z,55,,50.2,,59.8,,
2017-12-19T07:54:13.330Z,55,,50.1,,,,
2017-12-19T07:54:23.330Z,55,,50.1,,59.9,,
2017-12-19T07:54:33.330Z,55,,50,,60,,
2017-12-19T07:54:43.330Z,55,,49.9,,,,
2017-12-19T07:54:53.330Z,55,,49.9,,60.1,,
2017-12-19T07:55:03.330Z,55,,49.8,,,,
2017-12-19T07:55:13.330Z,55,,49.8,,60.2,,
2017-12-19T07:55:23.333Z,55,,49.7,,,,
2017-12-19T07:55:33.342Z,55,,49.7,,60.3,,
2017-12-19T07:55:43.355Z,55,,49.5,,,,
2017-12-19T07:55:53.330Z,55,,49.5,,60.5,,
2017-12-19T07:56:03.330Z,55,,49.4,,,,
2017-12-19T07:56:13.332Z,55,,49.3,,,,
2017-12-19T07:56:23.332Z,55,,49.3,,60.6,,
2017-12-19T07:56:33.338Z,55,,49.2,,,,
2017-12-19T07:56:43.334Z,55,,49.2,,,,
2017-12-19T07:56:54.327Z,55,,49.1,,60.7,,
2017-12-19T07:57:03.331Z,55,0,49.1,2,63.3,79,
2017-12-19T07:57:13.331Z,55,,49,,68.1,64,
2017-12-19T07:57:23.330Z,55,,48.9,,70.3,43,
2017-12-19T07:57:33.331Z,55,,48.9,,65.6,29,
2017-12-19T07:57:43.331Z,55,,48.7,,61.8,,
2017-12-19T07:57:53.362Z,55,,48.7,,60.9,,
2017-12-19T07:58:03.348Z,55,,48.6,,59.9,,
2017-12-19T07:58:13.330Z,55,,48.6,,59.1,,
2017-12-19T07:58:23.331Z,55,,48.5,,60,,
2017-12-19T07:58:33.344Z,55,,48.5,,60.1,,
2017-12-19T07:58:43.348Z,55,,48.5,,,,
2017-12-19T07:58:53.333Z,55,,48.5,,,,
2017-12-19T07:59:03.331Z,55,,48.5,,,,
2017-12-19T07:59:13.331Z,55,,48.5,,60.2,,
2017-12-19T07:59:23.333Z,55,,48.6,,60.5,,
2017-12-19T07:59:33.331Z,55,,48.6,,60.6,,
2017-12-19T07:59:48.351Z,55,,48.6,,60.7,,
2017-12-19T07:59:53.331Z,55,,48.6,,,,
2017-12-19T08:00:03.331Z,55,,48.6,,61,,
2017-12-19T08:00:13.331Z,55,,48.6,,,,
2017-12-19T08:00:23.331Z,55,,48.7,,61.2,,
2017-12-19T08:00:38.501Z,55,,48.7,,61.4,,
2017-12-19T08:00:43.434Z,55,,48.7,,61.5,,
2017-12-19T08:00:53.357Z,55,,48.9,,61.6,,
2017-12-19T08:01:03.341Z,55,,48.9,,61.7,,
2017-12-19T08:01:13.331Z,55,,48.9,,61.9,,
2017-12-19T08:01:23.331Z,55,0,49,2,62.3,0,
2017-12-19T08:01:33.332Z,55,,49,,61.8,,
2017-12-19T08:01:43.331Z,55,,49,,59.8,,
2017-12-19T08:01:53.334Z,55,,49.1,,58.9,,
2017-12-19T08:02:03.332Z,55,,49.1,,58.8,,
2017-12-19T08:02:13.332Z,55,,49.1,,58.5,,
2017-12-19T08:02:23.448Z,55,,49.2,,,,
2017-12-19T08:02:38.443Z,55,,49.2,,58.8,,
2017-12-19T08:02:43.331Z,55,,49.3,,58.6,,
2017-12-19T08:02:53.333Z,55,0,49.3,2,60.2,80,
2017-12-19T08:03:03.335Z,55,,49.3,,67.4,64,
2017-12-19T08:03:13.357Z,55,,49.3,,70.9,29,
2017-12-19T08:03:23.344Z,55,,49.3,,67.9,,
2017-12-19T08:03:33.332Z,55,,49.3,,65.8,,
2017-12-19T08:03:43.331Z,55,,49.2,,63.9,,
2017-12-19T08:03:53.332Z,55,,49.2,,61.9,,
2017-12-19T08:04:04.433Z,55,,49.2,,61.8,,
2017-12-19T08:04:13.345Z,55,,49.2,,62.1,,
2017-12-19T08:04:23.332Z,55,,49.2,,62.6,,
2017-12-19T08:04:33.335Z,55,,49.2,,62.7,,
2017-12-19T08:04:48.422Z,55,0,49.3,2,62.9,0,
2017-12-19T08:04:53.332Z,55,,49.3,,60.8,,
2017-12-19T08:05:03.332Z,55,,49.3,,59.9,,
2017-12-19T08:05:13.331Z,55,,49.4,,59.4,,
2017-12-19T08:05:23.332Z,55,,49.4,,59,,
2017-12-19T08:05:33.332Z,55,,49.4,,58.9,,
2017-12-19T08:05:43.331Z,55,,49.5,,59.2,,
2017-12-19T08:05:53.332Z,55,,49.5,,58.9,,
2017-12-19T08:06:03.332Z,55,,49.5,,58.7,,
2017-12-19T08:06:13.332Z,55,,49.5,,58.4,,
2017-12-19T08:06:23.401Z,55,,49.5,,57.8,,
2017-12-19T08:06:33.397Z,55,,49.5,,57.7,,
2017-12-19T08:06:43.332Z,55,,49.5,,57.5,,
2017-12-19T08:06:53.713Z,55,,49.5,,57.2,,
2017-12-19T08:07:03.332Z,55,,49.4,,57,,
2017-12-19T08:07:13.351Z,55,,49.4,,56.8,,
2017-12-19T08:07:23.375Z,55,,49.3,,56.6,,
2017-12-19T08:07:33.336Z,55,,49.3,,56.4,,
2017-12-19T08:07:43.336Z,55,,49.2,,55.9,,
2017-12-19T08:07:53.341Z,55,0,49.2,2,57.2,80,
2017-12-19T08:08:03.343Z,55,,49.1,,63.2,65,
2017-12-19T08:08:13.335Z,55,,49,,65,40,
2017-12-19T08:08:23.332Z,55,,49,,63.9,29,
2017-12-19T08:08:33.335Z,55,,48.9,,61.9,,
2017-12-19T08:08:43.337Z,55,,48.7,,60.8,,
2017-12-19T08:08:53.333Z,55,,48.7,,60.4,,
2017-12-19T08:09:03.332Z,55,,48.6,,60,,
2017-12-19T08:09:13.336Z,55,,48.6,,60.2,,
2017-12-19T08:09:23.332Z,55,,48.5,,60.6,,
2017-12-19T08:09:33.333Z,55,,48.5,,60.7,,
2017-12-19T08:09:44.328Z,55,,48.5,,,,
2017-12-19T08:09:53.333Z,55,,48.5,,60.9,,
2017-12-19T08:10:03.334Z,55,0,48.5,2,60.9,0,
2017-12-19T08:10:13.333Z,55,,48.5,,59.8,,
2017-12-19T08:10:23.333Z,55,,48.5,,57.9,,
2017-12-19T08:10:33.340Z,55,,48.5,,57.6,,
2017-12-19T08:10:43.334Z,55,,48.5,,57.2,,
2017-12-19T08:10:53.334Z,55,,48.5,,57,,
2017-12-19T08:11:03.333Z,55,,48.6,,57.2,,
2017-12-19T08:11:13.332Z,55,,48.6,,56.9,,
2017-12-19T08:11:23.334Z,55,,48.6,,56.8,,
2017-12-19T08:11:33.333Z,55,,48.6,,56.4,,
2017-12-19T08:11:43.333Z,55,,48.6,,56,,
2017-12-19T08:11:53.333Z,55,,48.6,,55.7,,
2017-12-19T08:12:03.334Z,55,,48.6,,55.3,,
2017-12-19T08:12:13.333Z,55,,48.5,,55.1,,
2017-12-19T08:12:23.332Z,55,,48.5,,54.9,,
2017-12-19T08:12:34.331Z,55,,48.5,,54.7,,
2017-12-19T08:12:43.343Z,55,,48.4,,54.4,,
2017-12-19T08:12:53.350Z,55,,48.3,,54.2,,
2017-12-19T08:13:03.354Z,55,,48.3,,53.9,,
2017-12-19T08:13:13.333Z,55,,48.2,,54,,
2017-12-19T08:13:23.332Z,55,0,48.2,2,54.3,79,
2017-12-19T08:13:33.356Z,55,,48.1,,60.6,80,
2017-12-19T08:13:43.352Z,55,,48,,66.1,42,
2017-12-19T08:13:53.367Z,55,,47.8,,64.7,29,
2017-12-19T08:14:03.333Z,55,,47.8,,61.6,,
2017-12-19T08:14:13.381Z,55,,47.7,,59.9,,
2017-12-19T08:14:23.345Z,55,,47.6,,57.9,,
2017-12-19T08:14:33.336Z,55,,47.5,,57.6,,
2017-12-19T08:14:43.333Z,55,,47.5,,57.2,,
2017-12-19T08:14:53.337Z,55,,47.5,,58,,
2017-12-19T08:15:03.368Z,55,,47.4,,58.3,,
2017-12-19T08:15:13.333Z,55,,47.4,,,,
2017-12-19T08:15:24.327Z,55,,47.4,,58.4,,
2017-12-19T08:15:33.334Z,55,,47.4,,58.5,,
2017-12-19T08:15:43.346Z,55,,47.4,,,,
2017-12-19T08:15:53.450Z,55,,47.4,,58.6,,
2017-12-19T08:16:03.337Z,55,,47.4,,58.7,,
2017-12-19T08:16:13.382Z,55,,47.4,,,,
2017-12-19T08:16:23.379Z,55,,47.4,,58.8,,
2017-12-19T08:16:33.335Z,55,,47.4,,,,
2017-12-19T08:16:43.337Z,55,,47.5,,59,,
2017-12-19T08:16:53.370Z,55,,47.5,,,,
2017-12-19T08:17:03.337Z,55,,47.5,,59.1,,
2017-12-19T08:17:13.361Z,55,,47.5,,,,
2017-12-19T08:17:23.333Z,55,,47.5,,59.2,,
2017-12-19T08:17:33.334Z,55,,47.6,,59.3,,
2017-12-19T08:17:43.351Z,55,,47.6,,,,
2017-12-19T08:17:53.334Z,55,,47.6,,59.4,,
2017-12-19T08:18:03.347Z,55,,47.6,,59.5,,
2017-12-19T08:18:18.364Z,55,,47.6,,,,
2017-12-19T08:18:23.340Z,55,,47.7,,59.7,,
2017-12-19T08:18:33.334Z,55,,47.7,,,,
2017-12-19T08:18:43.334Z,55,,47.7,,59.8,,
2017-12-19T08:18:53.333Z,55,,47.7,,60,,
2017-12-19T08:19:03.334Z,55,,47.8,,,,
2017-12-19T08:19:13.334Z,55,,47.8,,60.1,,
2017-12-19T08:19:23.334Z,55,,47.8,,60.2,,
2017-12-19T08:19:33.396Z,55,,47.8,,,,
2017-12-19T08:19:43.413Z,55,,48,,60.4,,
2017-12-19T08:19:53.344Z,55,,48,,60.5,,
2017-12-19T08:20:03.343Z,55,,48,,60.6,,
2017-12-19T08:20:13.340Z,55,,48.1,,,,
2017-12-19T08:20:23.334Z,55,,48.1,,60.7,,
2017-12-19T08:20:33.336Z,55,,48.1,,60.9,,
2017-12-19T08:20:43.334Z,55,,48.1,,61,,
2017-12-19T08:20:53.334Z,55,,48.2,,,,
2017-12-19T08:21:09.247Z,55,,48.2,,61.1,,
2017-12-19T08:21:13.364Z,55,,48.2,,,,
2017-12-19T08:21:23.337Z,55,,48.3,,61.2,,
2017-12-19T08:21:33.334Z,55,,48.3,,,,
2017-12-19T08:21:43.338Z,55,,48.3,,61.4,,
2017-12-19T08:21:53.335Z,55,,48.4,,,,
2017-12-19T08:22:03.341Z,55,,48.4,,61.5,,
2017-12-19T08:22:13.334Z,55,,48.4,,,,
2017-12-19T08:22:23.349Z,55,,48.5,,61.6,,
2017-12-19T08:22:34.328Z,55,,48.5,,,,
2017-12-19T08:22:43.334Z,55,,48.5,,61.7,,
2017-12-19T08:22:53.334Z,55,,48.6,,,,
2017-12-19T08:23:03.355Z,55,,48.6,,61.9,,
2017-12-19T08:23:13.349Z,55,,48.6,,62,,
2017-12-19T08:23:23.335Z,55,,48.7,,,,
2017-12-19T08:23:33.334Z,55,,48.7,,62.1,,
2017-12-19T08:23:43.348Z,55,,48.9,,62.2,,
2017-12-19T08:23:53.348Z,55,,48.9,,,,
2017-12-19T08:24:03.337Z,55,,48.9,,62.4,,
2017-12-19T08:24:13.367Z,55,,48.9,,62.5,,
2017-12-19T08:24:23.334Z,55,,49,,,,
2017-12-19T08:24:33.334Z,55,,49,,62.6,,
2017-12-19T08:24:53.344Z,55,,49.1,,62.7,,
2017-12-19T08:25:03.347Z,55,,49.1,,63,0,
2017-12-19T08:25:13.339Z,55,0,49.1,2,62.9,,
2017-12-19T08:25:24.331Z,55,,49.2,,60.8,,
2017-12-19T08:25:33.339Z,55,,49.2,,59.6,,
2017-12-19T08:25:43.341Z,55,,49.2,,59.4,,
2017-12-19T08:25:53.335Z,55,,49.3,,58.9,,
2017-12-19T08:26:03.335Z,55,,49.3,,59,,
2017-12-19T08:26:13.334Z,55,,49.4,,59.1,,
2017-12-19T08:26:23.335Z,55,,49.4,,59.2,,
2017-12-19T08:26:33.353Z,55,,49.4,,58.9,,
2017-12-19T08:26:43.336Z,55,,49.4,,58.4,,
2017-12-19T08:26:53.337Z,55,,49.4,,58.2,,
2017-12-19T08:27:03.334Z,55,,49.3,,57.8,,
2017-12-19T08:27:13.334Z,55,,49.4,,57.6,,
2017-12-19T08:27:23.336Z,55,,49.3,,57.4,,
2017-12-19T08:27:33.335Z,55,,49.3,,57.2,,
2017-12-19T08:27:43.334Z,55,,49.2,,56.9,,
2017-12-19T08:27:53.431Z,55,,49.2,,56.7,,
2017-12-19T08:28:03.375Z,55,,49.1,,56.4,,
2017-12-19T08:28:13.479Z,55,,49.1,,,,
2017-12-19T08:28:23.335Z,55,,49,,,,
2017-12-19T08:28:33.356Z,55,,48.9,,56.6,,
2017-12-19T08:28:43.345Z,55,,48.9,,56.7,,
2017-12-19T08:28:53.335Z,55,,48.7,,56.8,,
2017-12-19T08:29:03.335Z,55,,48.6,,57,,
2017-12-19T08:29:13.337Z,55,,48.6,,,,
2017-12-19T08:29:23.337Z,55,,48.5,,57.2,,
2017-12-19T08:29:33.342Z,55,,48.4,,,,
2017-12-19T08:29:43.335Z,55,,48.4,,57.3,,
2017-12-19T08:29:53.347Z,55,,48.3,,57.4,,
2017-12-19T08:30:03.339Z,55,,48.2,,,,
2017-12-19T08:30:13.337Z,55,,48.2,,57.5,,
2017-12-19T08:30:23.335Z,55,,48.1,,,,
2017-12-19T08:30:33.342Z,55,,48,,57.6,,
2017-12-19T08:30:43.353Z,55,,48,,,,
2017-12-19T08:30:53.343Z,55,,47.8,,57.7,,
2017-12-19T08:31:04.349Z,55,,47.7,,,,
2017-12-19T08:31:13.384Z,55,,47.7,,57.8,,
2017-12-19T08:31:23.335Z,55,,47.6,,,,
2017-12-19T08:31:33.364Z,55,,47.5,,58,,
2017-12-19T08:31:43.340Z,55,,47.5,,,,
2017-12-19T08:31:53.337Z,55,,47.4,,,,
2017-12-19T08:32:03.338Z,55,,47.3,,58.1,,
2017-12-19T08:32:13.335Z,55,0,47.2,2,59.2,79,
2017-12-19T08:32:23.369Z,55,,47.2,,65.4,64,
2017-12-19T08:32:33.381Z,55,,47,,67.6,43,
2017-12-19T08:32:43.383Z,55,,47,,62.8,29,
2017-12-19T08:32:53.441Z,55,,46.9,,59.9,,
2017-12-19T08:33:03.526Z,55,,46.8,,57.8,,
2017-12-19T08:33:13.430Z,55,,46.8,,56.9,,
2017-12-19T08:33:23.421Z,55,,46.7,,57,,
2017-12-19T08:33:33.433Z,55,,46.7,,57.6,,
2017-12-19T08:33:43.413Z,55,,46.7,,58,,
2017-12-19T08:33:58.398Z,55,,46.7,,,,
2017-12-19T08:34:03.396Z,55,,46.7,,58,,
2017-12-19T08:34:13.400Z,55,,46.7,,,,
2017-12-19T08:34:23.346Z,55,,46.7,,58.1,,
2017-12-19T08:34:33.343Z,55,,46.7,,58.4,,
2017-12-19T08:34:43.359Z,55,,46.7,,58.5,,
2017-12-19T08:34:53.348Z,55,,46.7,,58.6,,
2017-12-19T08:35:03.363Z,55,,46.7,,58.7,,
2017-12-19T08:35:13.338Z,55,,46.8,,58.8,,
2017-12-19T08:35:23.335Z,55,,46.8,,59,,
2017-12-19T08:35:33.352Z,55,,46.8,,59.1,,
2017-12-19T08:35:43.335Z,55,,46.9,,59.2,,
2017-12-19T08:35:53.402Z,55,,46.9,,59.3,,
2017-12-19T08:36:03.359Z,55,,46.9,,59.4,,
2017-12-19T08:36:13.370Z,55,,46.9,,59.7,,
2017-12-19T08:36:23.362Z,55,,47,,59.8,,
2017-12-19T08:36:33.341Z,55,,47,,60,,
2017-12-19T08:36:48.663Z,55,,47,,,,
2017-12-19T08:36:53.383Z,55,,47.2,,60.1,,
2017-12-19T08:37:03.389Z,55,,47.2,,60.4,,
2017-12-19T08:37:13.426Z,55,,47.3,,,,
2017-12-19T08:37:23.357Z,55,,47.3,,60.6,,
2017-12-19T08:37:33.397Z,55,,47.4,,,,
2017-12-19T08:37:43.387Z,55,,47.4,,60.7,,
2017-12-19T08:37:53.363Z,55,,47.5,,61,,
2017-12-19T08:38:03.360Z,55,,47.5,,,,
2017-12-19T08:38:14.335Z,55,,47.5,,61.2,,
2017-12-19T08:38:23.337Z,55,,47.6,,,,
2017-12-19T08:38:33.384Z,55,,47.7,,61.4,,
2017-12-19T08:38:43.368Z,55,,47.7,,61.5,,
2017-12-19T08:38:53.341Z,55,,47.7,,61.6,,
2017-12-19T08:39:03.340Z,55,,47.8,,61.9,,
2017-12-19T08:39:13.344Z,55,,48,,62,,
2017-12-19T08:39:23.345Z,55,,48,,,,
2017-12-19T08:39:33.348Z,55,,48.1,,62.2,,
2017-12-19T08:39:43.369Z,55,,48.1,,,,
2017-12-19T08:39:53.338Z,55,,48.2,,62.4,,
2017-12-19T08:40:03.393Z,55,,48.2,,62.5,,
2017-12-19T08:40:13.342Z,55,,48.3,,62.6,,
2017-12-19T08:40:23.349Z,55,,48.3,,62.7,,
2017-12-19T08:40:33.342Z,55,,48.4,,,,
2017-12-19T08:40:43.336Z,55,,48.4,,62.9,,
2017-12-19T08:40:53.390Z,55,,48.5,,63,,
2017-12-19T08:41:04.485Z,55,,48.5,,63.1,,
2017-12-19T08:41:13.342Z,55,,48.6,,,,
2017-12-19T08:41:23.337Z,55,,48.6,,63.2,,
2017-12-19T08:41:33.337Z,55,,48.7,,63.4,,
2017-12-19T08:41:43.357Z,55,,48.7,,63.5,,
2017-12-19T08:41:53.405Z,55,,48.9,,,,
2017-12-19T08:42:03.337Z,55,,48.9,,63.6,,
2017-12-19T08:42:13.338Z,55,,49,,63.7,,
2017-12-19T08:42:23.375Z,55,,49.1,,63.9,,
2017-12-19T08:42:33.337Z,55,,49.1,,64,,
2017-12-19T08:42:43.337Z,55,,49.2,,,,
2017-12-19T08:42:53.340Z,55,,49.2,,64.1,,
2017-12-19T08:43:03.395Z,55,,49.3,,64.2,,
2017-12-19T08:43:13.339Z,55,,49.3,,,,
2017-12-19T08:43:23.377Z,55,,49.4,,64.4,,
2017-12-19T08:43:33.337Z,55,,49.4,,64.5,,
2017-12-19T08:43:43.336Z,55,,49.5,,,,
2017-12-19T08:43:54.329Z,55,0,49.5,2,64.8,0,
2017-12-19T08:44:03.336Z,55,,49.7,,63.8,,
2017-12-19T08:44:13.337Z,55,,49.7,,62.6,,
2017-12-19T08:44:23.384Z,55,,49.8,,61.5,,
2017-12-19T08:44:33.337Z,55,,49.8,,61,,
2017-12-19T08:44:43.337Z,55,,49.9,,60.7,,
2017-12-19T08:44:53.350Z,55,,49.9,,61,,
2017-12-19T08:45:03.336Z,55,,50,,60.9,,
2017-12-19T08:45:13.341Z,55,,50,,60.8,,
2017-12-19T08:45:23.345Z,55,,50,,60.5,,
2017-12-19T08:45:34.378Z,55,,50,,59.9,,
2017-12-19T08:45:43.337Z,55,,50,,59.8,,
2017-12-19T08:45:53.339Z,55,,50,,59.5,,
2017-12-19T08:46:03.341Z,55,,50,,59.3,,
2017-12-19T08:46:13.349Z,55,,50,,59.1,,
2017-12-19T08:46:23.339Z,55,,49.9,,58.9,,
2017-12-19T08:46:33.344Z,55,,49.9,,58.6,,
2017-12-19T08:46:44.332Z,55,0,49.8,2,58.4,0,75
2017-12-19T08:46:53.337Z,55,,49.8,,58.2,,
2017-12-19T08:47:03.337Z,55,,49.7,,,,
2017-12-19T08:47:13.338Z,55,,49.7,,58.3,,
2017-12-19T08:47:23.337Z,55,,49.5,,58.4,,
2017-12-19T08:47:34.388Z,55,,49.4,,58.5,,
2017-12-19T08:47:43.336Z,55,,49.4,,58.6,,
2017-12-19T08:47:53.339Z,55,,49.3,,58.7,,
2017-12-19T08:48:03.338Z,55,,49.3,,58.9,,
2017-12-19T08:48:13.336Z,55,,49.2,,59,,
2017-12-19T08:48:23.346Z,55,,49.1,,,,
2017-12-19T08:48:33.348Z,55,,49.1,,59.1,,
2017-12-19T08:48:43.337Z,55,,49,,59.2,,
2017-12-19T08:48:53.337Z,55,,49,,,,
2017-12-19T08:49:03.342Z,55,,48.9,,59.3,,
2017-12-19T08:49:13.344Z,55,,48.9,,,,
2017-12-19T08:49:23.339Z,55,,48.7,,59.4,,
2017-12-19T08:49:34.336Z,55,,48.7,,,,
2017-12-19T08:49:43.336Z,55,,48.6,,59.5,,
2017-12-19T08:49:53.337Z,55,,48.6,,,,
2017-12-19T08:50:03.336Z,55,,48.5,,,,
2017-12-19T08:50:13.385Z,55,,48.5,,59.7,,
2017-12-19T08:50:23.336Z,55,,48.4,,,,
2017-12-19T08:50:33.366Z,55,,48.4,,,,
2017-12-19T08:50:43.338Z,55,,48.3,,59.8,,
2017-12-19T08:50:53.337Z,55,0,48.2,2,59.9,79,
2017-12-19T08:51:03.337Z,55,,48.2,,65,80,
2017-12-19T08:51:13.339Z,55,,48.1,,69.2,47,
2017-12-19T08:51:23.341Z,55,,48.1,,66.8,29,
2017-12-19T08:51:33.337Z,55,,48,,62.9,,
2017-12-19T08:51:43.339Z,55,,48,,60.8,,
2017-12-19T08:51:53.344Z,55,,47.8,,58.9,,
2017-12-19T08:52:03.337Z,55,,47.7,,58.5,,
2017-12-19T08:52:13.337Z,55,,47.7,,59,,
2017-12-19T08:52:28.358Z,55,,47.7,,59.4,,
2017-12-19T08:52:33.339Z,55,,47.7,,,,
2017-12-19T08:52:43.390Z,55,,47.7,,,,
2017-12-19T08:52:53.339Z,55,,47.7,,,,
2017-12-19T08:53:03.361Z,55,,47.7,,59.5,,
2017-12-19T08:53:13.340Z,55,,47.7,,59.8,,
2017-12-19T08:53:23.344Z,55,,47.7,,60,,
2017-12-19T08:53:33.337Z,55,,47.8,,,,
2017-12-19T08:53:43.338Z,55,,47.8,,,,
2017-12-19T08:53:53.412Z,55,,47.8,,60.2,,
2017-12-19T08:54:03.348Z,55,,47.8,,,,
2017-12-19T08:54:13.356Z,55,,48,,60.5,,
2017-12-19T08:54:23.346Z,55,,48,,60.6,,
2017-12-19T08:54:33.356Z,55,,48,,60.7,,
2017-12-19T08:54:43.354Z,55,,48.1,,60.9,,
2017-12-19T08:54:53.358Z,55,,48.1,,61,,
2017-12-19T08:55:03.356Z,55,,48.1,,61.2,,
2017-12-19T08:55:19.168Z,55,,48.2,,61.4,,
2017-12-19T08:55:23.338Z,55,,48.2,,61.5,,
2017-12-19T08:55:33.337Z,55,,48.2,,61.6,,
2017-12-19T08:55:43.338Z,55,,48.3,,61.7,,
2017-12-19T08:55:53.410Z,55,,48.3,,62,,
2017-12-19T08:56:03.337Z,55,,48.4,,,,
2017-12-19T08:56:13.382Z,55,,48.4,,62.1,,
2017-12-19T08:56:23.345Z,55,,48.5,,62.2,,
2017-12-19T08:56:33.337Z,55,,48.5,,62.4,,
2017-12-19T08:56:44.209Z,55,,48.6,,62.5,,
2017-12-19T08:56:53.336Z,55,,48.6,,62.6,,
2017-12-19T08:57:03.340Z,55,,48.7,,62.7,,
2017-12-19T08:57:13.370Z,55,,48.7,,62.9,,
2017-12-19T08:57:23.337Z,55,,48.9,,63,,
2017-12-19T08:57:33.337Z,55,,48.9,,,,
2017-12-19T08:57:43.478Z,55,,49,,63.1,,
2017-12-19T08:57:53.338Z,55,,49,,63.2,,
2017-12-19T08:58:03.339Z,55,,49.1,,63.4,,
2017-12-19T08:58:13.339Z,55,,49.1,,63.5,,
2017-12-19T08:58:23.337Z,55,,49.2,,63.6,,
2017-12-19T08:58:33.338Z,55,,49.2,,,,
2017-12-19T08:58:43.337Z,55,,49.3,,63.7,,
2017-12-19T08:58:53.345Z,55,,49.3,,63.9,,
2017-12-19T08:59:03.338Z,55,,49.4,,64,,
2017-12-19T08:59:13.340Z,55,,49.4,,,,
2017-12-19T08:59:23.338Z,55,,49.5,,64.1,,
