Time,HwTOutlet,HwTSet,PrimT,ActPow,HwActive,PrimTSet,ChActive
2018-01-26T01:21:49.757Z,39.5,55,51.6,,,,
2018-01-26T01:21:59.758Z,39.4,55,49.9,,,,
2018-01-26T01:22:09.761Z,39.4,55,48.7,,,,
2018-01-26T01:22:19.757Z,39.3,55,47.8,,,,
2018-01-26T01:22:29.758Z,39.3,55,49,,,,
2018-01-26T01:22:39.838Z,39.3,55,49.2,,,,
2018-01-26T01:22:49.758Z,39.3,55,49.8,,,,
2018-01-26T01:22:59.757Z,39.3,55,,,,,
2018-01-26T01:23:09.758Z,39.3,55,,,,,
2018-01-26T01:23:19.758Z,39.3,55,,,,,
2018-01-26T01:23:29.761Z,39.1,55,50,,,,
2018-01-26T01:23:39.837Z,39.3,55,50.2,,,,
2018-01-26T01:23:49.757Z,39.3,55,50.5,,,,
2018-01-26T01:23:59.757Z,39.3,55,50.6,,,,
2018-01-26T01:24:09.770Z,39.3,55,50.7,,,,
2018-01-26T01:24:19.758Z,39.3,55,50.8,,,,
2018-01-26T01:24:29.759Z,39.4,55,51,,,,
2018-01-26T01:24:39.848Z,39.4,55,51.1,,,,
2018-01-26T01:24:49.760Z,39.5,55,51.2,,,,
2018-01-26T01:24:59.759Z,39.5,55,51.5,,,,
2018-01-26T01:25:09.762Z,39.6,55,51.6,,,,
2018-01-26T01:25:19.759Z,39.6,55,51.7,,,,
2018-01-26T01:25:29.761Z,39.8,55,52,,,,
2018-01-26T01:25:39.849Z,39.8,55,,,,,
2018-01-26T01:25:49.758Z,39.9,55,52.2,,,,
2018-01-26T01:25:59.759Z,39.9,55,52.4,,,,
2018-01-26T01:26:09.758Z,40,55,52.5,,,,
2018-01-26T01:26:19.759Z,40,55,52.6,,,,
2018-01-26T01:26:29.758Z,40.1,55,52.8,,,,
2018-01-26T01:26:39.838Z,40.1,55,53,,,,
2018-01-26T01:26:49.758Z,40.2,55,53.1,,,,
2018-01-26T01:26:59.758Z,40.2,55,53.3,,,,
2018-01-26T01:27:09.759Z,40.3,55,53.4,,,,
2018-01-26T01:27:19.759Z,40.5,55,53.5,,,,
2018-01-26T01:27:29.759Z,40.5,55,53.6,,,,
2018-01-26T01:27:39.840Z,40.6,55,54,,,,
2018-01-26T01:27:49.760Z,40.7,55,,,,,
2018-01-26T01:27:59.766Z,40.7,55,54.1,,,,
2018-01-26T01:28:09.758Z,40.8,55,54.2,,,,
2018-01-26T01:28:19.758Z,40.9,55,54.3,,,,
2018-01-26T01:28:29.760Z,40.9,55,54.5,,,,
2018-01-26T01:28:39.838Z,41,55,54.7,,,,
2018-01-26T01:28:49.758Z,41.1,55,54.8,,,,
2018-01-26T01:28:59.758Z,41.1,55,54.9,,,,
2018-01-26T01:29:09.758Z,41.2,55,55,,,,
2018-01-26T01:29:19.759Z,41.4,55,55.1,,,,
2018-01-26T01:29:29.759Z,41.4,55,55.2,,,,
2018-01-26T01:29:39.848Z,41.5,55,55.3,,,,
2018-01-26T01:29:49.798Z,41.5,55,55.5,,,,
2018-01-26T01:29:59.758Z,41.6,55,55.6,,,,
2018-01-26T01:30:09.758Z,41.7,55,55.7,,,,
2018-01-26T01:30:19.759Z,41.8,55,55.8,,,,
2018-01-26T01:30:29.758Z,41.8,55,55.9,,,,
2018-01-26T01:30:39.855Z,41.9,55,56,,,,
2018-01-26T01:30:49.760Z,42,55,56.3,0,0,,2
2018-01-26T01:30:59.759Z,42,55,55.9,,,,
2018-01-26T01:31:09.759Z,42.2,55,54.8,,,,
2018-01-26T01:31:19.810Z,42.3,55,53.1,,,,
2018-01-26T01:31:29.759Z,42.3,55,52.8,,,,
2018-01-26T01:31:39.839Z,42.4,55,52.4,,,,
2018-01-26T01:31:49.759Z,42.5,55,52.6,,,,
2018-01-26T01:31:59.759Z,42.5,55,53,,,,
2018-01-26T01:32:09.758Z,42.6,55,52.9,,,,
2018-01-26T01:32:19.759Z,42.6,55,52.7,,,,
2018-01-26T01:32:29.759Z,42.7,55,52.4,,,,
2018-01-26T01:32:44.859Z,42.7,55,51.9,,,,
2018-01-26T01:32:49.759Z,42.7,55,,,,,
2018-01-26T01:32:59.760Z,42.7,55,51.6,,,,
2018-01-26T01:33:09.782Z,42.7,55,51.3,,,,
2018-01-26T01:33:19.759Z,42.7,55,51.2,,,,
2018-01-26T01:33:29.759Z,42.7,55,51,,,,
2018-01-26T01:33:39.841Z,42.7,55,50.9,,,,
2018-01-26T01:33:49.759Z,42.7,55,50.6,,,,
2018-01-26T01:33:59.759Z,42.7,55,,,,,
2018-01-26T01:34:09.798Z,42.6,55,50.7,,,,
2018-01-26T01:34:19.796Z,42.6,55,50.8,,,,
2018-01-26T01:34:29.760Z,42.6,55,51,,,,
2018-01-26T01:34:39.849Z,42.5,55,51.1,,,,
2018-01-26T01:34:49.759Z,42.5,55,51.2,,,,
2018-01-26T01:34:59.759Z,42.5,55,51.3,,,,
2018-01-26T01:35:09.759Z,42.4,55,,,,,
2018-01-26T01:35:19.759Z,42.4,55,51.4,,,,
2018-01-26T01:35:29.759Z,42.3,55,51.6,,,,
2018-01-26T01:35:39.850Z,42.3,55,51.7,,,,
2018-01-26T01:35:49.759Z,42.3,55,,,,,
2018-01-26T01:35:59.759Z,42.2,55,51.8,,,,
2018-01-26T01:36:09.763Z,42.2,55,51.9,,,,
2018-01-26T01:36:19.759Z,42.2,55,52,,,,
2018-01-26T01:36:29.759Z,42,55,,,,,
2018-01-26T01:36:39.839Z,42,55,,,,,
2018-01-26T01:36:49.760Z,41.9,55,52.1,,,,
2018-01-26T01:37:00.750Z,41.9,55,,,,,
2018-01-26T01:37:09.760Z,41.9,55,52.2,,,,
2018-01-26T01:37:19.760Z,41.8,55,,,,,
2018-01-26T01:37:29.760Z,41.8,55,,,,,
2018-01-26T01:37:39.840Z,41.7,55,52.3,,,,
2018-01-26T01:37:49.760Z,41.7,55,,,,,
2018-01-26T01:37:59.759Z,41.7,55,,,,,
2018-01-26T01:38:09.759Z,41.6,55,52.4,,,,
2018-01-26T01:38:19.760Z,41.6,55,,,,,
2018-01-26T01:38:29.761Z,41.5,55,,,,,
2018-01-26T01:38:39.840Z,41.5,55,,,,,
2018-01-26T01:38:49.760Z,41.4,55,52.6,,,,
2018-01-26T01:38:59.763Z,41.4,55,,,,,
2018-01-26T01:39:09.760Z,41.4,55,,,,,
2018-01-26T01:39:19.759Z,41.2,55,,,,,
2018-01-26T01:39:29.760Z,41.2,55,,,,,
2018-01-26T01:39:39.840Z,41.2,55,,,,,
2018-01-26T01:39:50.755Z,41.1,55,52.7,,,,
2018-01-26T01:39:59.760Z,41,55,,,,,
2018-01-26T01:40:09.760Z,41,55,,,,,
2018-01-26T01:40:19.761Z,41,55,,,,,
2018-01-26T01:40:29.760Z,40.9,55,,,,,
2018-01-26T01:40:39.850Z,40.9,55,,,,,
2018-01-26T01:40:49.760Z,40.8,55,,,,,
2018-01-26T01:40:59.760Z,40.8,55,,,,,
2018-01-26T01:41:09.760Z,40.7,55,,,,,
2018-01-26T01:41:19.760Z,40.7,55,,,,,
2018-01-26T01:41:29.760Z,40.7,55,,,,,
2018-01-26T01:41:39.840Z,40.6,55,,,,,
2018-01-26T01:41:49.760Z,40.6,55,,,,,
2018-01-26T01:41:59.760Z,40.5,55,,,,,
2018-01-26T01:42:09.760Z,40.5,55,,,,,
2018-01-26T01:42:19.761Z,40.5,55,,,,,
2018-01-26T01:42:29.760Z,40.3,55,,,,,
2018-01-26T01:42:40.843Z,40.3,55,,,,,
2018-01-26T01:42:49.760Z,40.2,55,,,,,
2018-01-26T01:42:59.762Z,40.2,55,,,,,
2018-01-26T01:43:09.761Z,40.1,55,,,,,
2018-01-26T01:43:19.760Z,40.1,55,52.7,79,0,,2
2018-01-26T01:43:29.763Z,40,55,57.4,78,,,
2018-01-26T01:43:39.840Z,40,55,60.2,49,,,
2018-01-26T01:43:49.760Z,40,55,57.7,29,,,
2018-01-26T01:43:59.760Z,39.9,55,52.7,,,,
2018-01-26T01:44:09.761Z,39.9,55,49.7,,,,
2018-01-26T01:44:19.762Z,39.9,55,48.9,,,,
2018-01-26T01:44:29.762Z,39.8,55,48.5,,,,
2018-01-26T01:44:39.840Z,39.8,55,49,,,,
2018-01-26T01:44:49.761Z,39.8,55,50,,,,
2018-01-26T01:44:59.760Z,39.8,55,50.1,,,,
2018-01-26T01:45:09.761Z,39.6,55,50.2,,,,
2018-01-26T01:45:19.762Z,39.6,55,,,,,
2018-01-26T01:45:29.761Z,39.6,55,,,,,
2018-01-26T01:45:39.841Z,39.8,55,50.5,,,,
2018-01-26T01:45:49.760Z,39.8,55,50.6,,,,
2018-01-26T01:45:59.762Z,39.8,55,50.8,,,,
2018-01-26T01:46:09.761Z,39.8,55,51,,,,
2018-01-26T01:46:19.762Z,39.8,55,51.1,,,,
2018-01-26T01:46:29.761Z,39.8,55,51.4,,,,
2018-01-26T01:46:39.841Z,39.9,55,51.6,,,,
2018-01-26T01:46:49.762Z,39.9,55,,,,,
2018-01-26T01:46:59.761Z,39.9,55,51.8,,,,
2018-01-26T01:47:09.761Z,40,55,52,,,,
2018-01-26T01:47:19.762Z,40,55,52.3,,,,
2018-01-26T01:47:29.761Z,40.1,55,52.4,,,,
2018-01-26T01:47:39.842Z,40.1,55,52.6,,,,
2018-01-26T01:47:49.761Z,40.2,55,52.7,,,,
2018-01-26T01:47:59.762Z,40.2,55,53,,,,
2018-01-26T01:48:09.761Z,40.3,55,53.1,,,,
2018-01-26T01:48:25.013Z,40.3,55,53.3,,,,
2018-01-26T01:48:29.761Z,40.5,55,53.4,,,,
2018-01-26T01:48:39.841Z,40.5,55,53.6,,,,
2018-01-26T01:48:49.762Z,40.6,55,53.7,,,,
2018-01-26T01:48:59.761Z,40.6,55,54,,,,
2018-01-26T01:49:09.762Z,40.7,55,54.1,,,,
2018-01-26T01:49:19.762Z,40.8,55,54.2,,,,
2018-01-26T01:49:29.763Z,40.8,55,54.4,,,,
2018-01-26T01:49:39.851Z,40.9,55,54.5,,,,
2018-01-26T01:49:49.761Z,41,55,54.8,,,,
2018-01-26T01:49:59.761Z,41,55,55,,,,
2018-01-26T01:50:09.761Z,41.1,55,,,,,
2018-01-26T01:50:19.761Z,41.1,55,55.4,0,0,,2
2018-01-26T01:50:29.762Z,41.2,55,55,,,,
2018-01-26T01:50:39.842Z,41.4,55,54,,,,
2018-01-26T01:50:49.762Z,41.5,55,52.2,,,,
2018-01-26T01:50:59.761Z,41.6,55,51.9,,,,
2018-01-26T01:51:09.937Z,41.6,55,51.5,,,,
2018-01-26T01:51:19.793Z,41.7,55,51.7,,,,
2018-01-26T01:51:29.762Z,41.8,55,52.1,,,,
2018-01-26T01:51:39.842Z,41.8,55,51.9,,,,
2018-01-26T01:51:49.762Z,41.9,55,51.7,,0,,2
2018-01-26T01:51:59.763Z,41.9,55,56.6,79,,,
2018-01-26T01:52:09.762Z,42,55,63.1,42,,,
2018-01-26T01:52:19.761Z,42,55,63.8,29,,,
2018-01-26T01:52:29.763Z,42,55,60.7,,,,
2018-01-26T01:52:40.222Z,42,55,57.8,0,0,,2
2018-01-26T01:52:49.764Z,42,55,55.9,,,,
2018-01-26T01:52:59.762Z,42,55,53.8,,,,
2018-01-26T01:53:09.762Z,42.2,55,53.2,,,,
2018-01-26T01:53:19.763Z,42.2,55,52.9,,,,
2018-01-26T01:53:29.762Z,42.2,55,52.7,,,,
2018-01-26T01:53:39.843Z,42.3,55,52.6,,,,
2018-01-26T01:53:49.762Z,42.3,55,52.4,,,,
2018-01-26T01:53:59.763Z,42.3,55,51.9,,,,
2018-01-26T01:54:09.762Z,42.4,55,51.8,,,,
2018-01-26T01:54:19.762Z,42.4,55,51.4,,,,
2018-01-26T01:54:29.763Z,42.4,55,51.2,,,,
2018-01-26T01:54:39.843Z,42.4,55,50.9,,,,
2018-01-26T01:54:49.762Z,42.4,55,50.8,,,,
2018-01-26T01:54:59.763Z,42.4,55,50.6,,,,
2018-01-26T01:55:09.762Z,42.4,55,50.3,,,,
2018-01-26T01:55:19.762Z,42.4,55,50.1,,,,
2018-01-26T01:55:30.765Z,42.4,55,49.9,,,,
2018-01-26T01:55:39.842Z,42.4,55,,,,,
2018-01-26T01:55:49.763Z,42.3,55,49.7,,,,
2018-01-26T01:55:59.762Z,42.3,55,49.5,,,,
2018-01-26T01:56:09.763Z,42.3,55,49.4,,,,
2018-01-26T01:56:19.763Z,42.2,55,49.3,,,,
2018-01-26T01:56:29.763Z,42.2,55,49.2,,,,
2018-01-26T01:56:39.843Z,42.2,55,49.1,,,,
2018-01-26T01:56:49.763Z,42,55,48.9,,0,,2
2018-01-26T01:56:59.763Z,42,55,52.3,79,,,
2018-01-26T01:57:09.763Z,41.9,55,57.3,55,,,
2018-01-26T01:57:19.764Z,41.9,55,58.6,34,,,
2018-01-26T01:57:29.798Z,41.8,55,56.8,29,,,
2018-01-26T01:57:39.844Z,41.8,55,54.8,,,,
2018-01-26T01:57:49.763Z,41.8,55,53.9,,,,
2018-01-26T01:57:59.764Z,41.7,55,53.2,,,,
2018-01-26T01:58:09.763Z,41.7,55,53.6,0,0,,2
2018-01-26T01:58:20.763Z,41.6,55,52.8,,,,
2018-01-26T01:58:29.764Z,41.6,55,51.7,,,,
2018-01-26T01:58:39.853Z,41.6,55,50.8,,,,
2018-01-26T01:58:49.764Z,41.6,55,50.4,,,,
2018-01-26T01:58:59.763Z,41.6,55,50.2,,,,
2018-01-26T01:59:09.763Z,41.6,55,50.3,,,,
2018-01-26T01:59:19.763Z,41.6,55,50.7,,,,
2018-01-26T01:59:29.763Z,41.7,55,,,,,
2018-01-26T01:59:39.844Z,41.7,55,50.3,,,,
2018-01-26T01:59:49.764Z,41.7,55,49.9,,,,
2018-01-26T01:59:59.763Z,41.7,55,,,,,
2018-01-26T02:00:09.764Z,41.7,55,49.5,,,,
2018-01-26T02:00:19.764Z,41.7,55,49.3,,,,
2018-01-26T02:00:29.764Z,41.7,55,49.1,,,,
2018-01-26T02:00:39.853Z,41.7,55,48.9,,,,
2018-01-26T02:00:49.764Z,41.7,55,48.7,,,,
2018-01-26T02:00:59.764Z,41.7,55,48.6,,,,
2018-01-26T02:01:10.757Z,41.6,55,48.4,,,,
2018-01-26T02:01:19.763Z,41.6,55,,,,,
2018-01-26T02:01:29.763Z,41.6,55,48.5,,,,
2018-01-26T02:01:39.849Z,41.6,55,48.6,,,,
2018-01-26T02:01:49.763Z,41.5,55,48.7,,,,
2018-01-26T02:01:59.763Z,41.5,55,48.9,,,,
2018-01-26T02:02:09.764Z,41.5,55,49,,,,
2018-01-26T02:02:19.828Z,41.4,55,,,,,
2018-01-26T02:02:29.773Z,41.4,55,,,,,
2018-01-26T02:02:39.843Z,41.2,55,49.1,,,,
2018-01-26T02:02:49.764Z,41.2,55,49.2,,,,
2018-01-26T02:02:59.763Z,41.2,55,,,,,
2018-01-26T02:03:09.764Z,41.1,55,49.3,,,,
2018-01-26T02:03:19.764Z,41.1,55,,,,,
2018-01-26T02:03:29.764Z,41,55,49.4,,,,
2018-01-26T02:03:39.843Z,41,55,,,,,
2018-01-26T02:03:49.764Z,40.9,55,,,,,
2018-01-26T02:04:04.784Z,40.9,55,49.5,0,0,75,2
2018-01-26T02:04:09.773Z,40.9,55,,,,,
2018-01-26T02:04:19.763Z,40.8,55,,,,,
2018-01-26T02:04:29.763Z,40.8,55,49.7,,,,
2018-01-26T02:04:39.843Z,40.7,55,,,,,
2018-01-26T02:04:49.782Z,40.7,55,49.8,,,,
2018-01-26T02:04:59.764Z,40.7,55,,,,,
2018-01-26T02:05:09.764Z,40.6,55,,,,,
2018-01-26T02:05:19.764Z,40.5,55,,,,,
2018-01-26T02:05:30.111Z,40.5,55,49.9,,,,
2018-01-26T02:05:39.844Z,40.5,55,,,,,
2018-01-26T02:05:49.763Z,40.3,55,,,,,
2018-01-26T02:05:59.764Z,40.3,55,,,,,
2018-01-26T02:06:09.764Z,40.2,55,,,,,
2018-01-26T02:06:19.776Z,40.2,55,50,,,,
2018-01-26T02:06:29.816Z,40.1,55,,,,,
2018-01-26T02:06:39.844Z,40.1,55,,,,,
2018-01-26T02:06:51.225Z,40,55,,,,,
2018-01-26T02:06:59.764Z,40,55,,,,,
2018-01-26T02:07:09.771Z,40,55,,,,,
2018-01-26T02:07:19.764Z,39.9,55,,,,,
2018-01-26T02:07:29.764Z,39.9,55,,,,,
2018-01-26T02:07:39.852Z,39.8,55,,,,,
2018-01-26T02:07:49.765Z,39.8,55,,,,,
2018-01-26T02:07:59.764Z,39.6,55,,,,,
2018-01-26T02:08:09.764Z,39.6,55,,,,,
2018-01-26T02:08:19.764Z,39.5,55,,,,,
2018-01-26T02:08:29.764Z,39.5,55,,,,,
2018-01-26T02:08:39.844Z,39.5,55,,,,,
2018-01-26T02:08:49.764Z,39.4,55,,,,,
2018-01-26T02:08:59.764Z,39.4,55,52.4,80,0,,2
2018-01-26T02:09:09.764Z,39.3,55,58.2,50,,,
2018-01-26T02:09:19.779Z,39.3,55,58.8,29,,,
2018-01-26T02:09:29.765Z,39.1,55,53.6,,,,
2018-01-26T02:09:39.846Z,39.1,55,50.8,,,,
2018-01-26T02:09:49.764Z,39.1,55,48.9,,,,
2018-01-26T02:09:59.764Z,39,55,47.9,,,,
2018-01-26T02:10:09.764Z,39,55,48,,,,
2018-01-26T02:10:19.781Z,39,55,49,,,,
2018-01-26T02:10:29.774Z,39,55,49.4,,,,
2018-01-26T02:10:39.844Z,38.9,55,49.7,,,,
2018-01-26T02:10:49.765Z,38.9,55,,,,,
2018-01-26T02:10:59.764Z,38.9,55,,,,,
2018-01-26T02:11:09.774Z,38.9,55,49.9,,,,
2018-01-26T02:11:19.765Z,39,55,50,,,,
2018-01-26T02:11:29.764Z,39,55,50.2,,,,
2018-01-26T02:11:39.849Z,39,55,50.3,,,,
2018-01-26T02:11:49.765Z,39,55,50.6,,,,
2018-01-26T02:11:59.765Z,39,55,50.7,,,,
2018-01-26T02:12:09.775Z,39.1,55,51,,,,
2018-01-26T02:12:19.765Z,39.1,55,51.1,,,,
2018-01-26T02:12:29.765Z,39.3,55,51.2,,,,
2018-01-26T02:12:39.845Z,39.3,55,51.5,,,,
2018-01-26T02:12:49.765Z,39.4,55,51.7,,,,
2018-01-26T02:12:59.765Z,39.4,55,51.8,,,,
2018-01-26T02:13:09.782Z,39.5,55,52,,,,
2018-01-26T02:13:19.765Z,39.5,55,52.2,,,,
2018-01-26T02:13:29.765Z,39.6,55,52.3,,,,
2018-01-26T02:13:39.845Z,39.6,55,52.5,,,,
2018-01-26T02:13:49.765Z,39.8,55,52.7,,,,
2018-01-26T02:14:00.757Z,39.9,55,53,,,,
2018-01-26T02:14:09.774Z,39.9,55,53.1,,,,
2018-01-26T02:14:19.765Z,40,55,53.2,,,,
2018-01-26T02:14:29.765Z,40.1,55,53.3,,,,
2018-01-26T02:14:39.855Z,40.1,55,53.5,,,,
2018-01-26T02:14:49.765Z,40.2,55,53.6,,,,
2018-01-26T02:14:59.765Z,40.2,55,53.7,,,,
2018-01-26T02:15:09.765Z,40.3,55,54,,,,
2018-01-26T02:15:19.766Z,40.5,55,54.1,,,,
2018-01-26T02:15:29.765Z,40.5,55,54.2,,,,
2018-01-26T02:15:39.857Z,40.6,55,54.3,,,,
2018-01-26T02:15:49.765Z,40.7,55,54.4,,,,
2018-01-26T02:15:59.766Z,40.7,55,54.5,,,,
2018-01-26T02:16:09.766Z,40.8,55,54.7,,,,
2018-01-26T02:16:19.765Z,40.9,55,54.8,,,,
2018-01-26T02:16:29.765Z,41,55,54.9,,,,
2018-01-26T02:16:39.846Z,41,55,55,,,,
2018-01-26T02:16:50.760Z,41.1,55,55.1,,,,
2018-01-26T02:16:59.765Z,41.2,55,55.2,,,,
2018-01-26T02:17:09.766Z,41.2,55,55.3,,,,
2018-01-26T02:17:19.765Z,41.4,55,55.5,,,,
2018-01-26T02:17:29.766Z,41.5,55,55.6,,,,
2018-01-26T02:17:39.855Z,41.6,55,55.7,,,,
2018-01-26T02:17:49.766Z,41.6,55,55.8,,,,
2018-01-26T02:17:59.767Z,41.7,55,55.9,,,,
2018-01-26T02:18:09.768Z,41.8,55,56,,,,
2018-01-26T02:18:19.766Z,41.8,55,,,,,
2018-01-26T02:18:29.766Z,41.9,55,56.2,,,,
2018-01-26T02:18:39.848Z,42,55,56.3,,,,
2018-01-26T02:18:49.766Z,42,55,,,,,
2018-01-26T02:18:59.765Z,42.2,55,56.4,,,,
2018-01-26T02:19:09.766Z,42.3,55,56.5,,,,
2018-01-26T02:19:19.768Z,42.4,55,56.6,,,,
2018-01-26T02:19:29.767Z,42.4,55,,,,,
2018-01-26T02:19:44.875Z,42.5,55,56.7,,,,
2018-01-26T02:19:49.766Z,42.5,55,56.9,,,,
2018-01-26T02:19:59.766Z,42.6,55,57,,,,
2018-01-26T02:20:09.766Z,42.7,55,,,,,
2018-01-26T02:20:19.766Z,42.7,55,57.1,,,,
2018-01-26T02:20:29.767Z,42.8,55,,,,,
2018-01-26T02:20:39.856Z,42.8,55,57.2,,,,
2018-01-26T02:20:49.766Z,43,55,57.3,,,,
2018-01-26T02:20:59.766Z,43.1,55,,,,,
2018-01-26T02:21:09.766Z,43.1,55,57.4,,,,
2018-01-26T02:21:19.766Z,43.2,55,57.6,,,,
2018-01-26T02:21:29.766Z,43.3,55,,,,,
2018-01-26T02:21:39.847Z,43.3,55,57.7,,,,
2018-01-26T02:21:49.766Z,43.4,55,,,,,
2018-01-26T02:21:59.766Z,43.4,55,57.8,,,,
2018-01-26T02:22:09.766Z,43.5,55,57.9,,,,
2018-01-26T02:22:19.766Z,43.6,55,58,,,,
2018-01-26T02:22:35.026Z,43.6,55,,,,,
2018-01-26T02:22:39.846Z,43.7,55,58.1,,,,
2018-01-26T02:22:49.767Z,43.7,55,58.5,0,0,,2
2018-01-26T02:22:59.766Z,43.9,55,57.8,,,,
2018-01-26T02:23:09.766Z,43.9,55,56.9,,,,
2018-01-26T02:23:19.774Z,44,55,55.1,,,,
2018-01-26T02:23:29.767Z,44.1,55,54.8,,,,
2018-01-26T02:23:39.846Z,44.1,55,54.4,,,,
2018-01-26T02:23:49.766Z,44.1,55,54.5,,,,
2018-01-26T02:23:59.767Z,44.2,55,54.9,,,,
2018-01-26T02:24:09.766Z,44.2,55,54.8,,,,
2018-01-26T02:24:19.769Z,44.3,55,54.6,,,,
2018-01-26T02:24:29.767Z,44.3,55,54.2,,,,
2018-01-26T02:24:39.852Z,44.3,55,53.9,,,,
2018-01-26T02:24:49.766Z,44.3,55,53.7,,,,
2018-01-26T02:24:59.767Z,44.3,55,53.4,,,,
2018-01-26T02:25:09.767Z,44.3,55,53.2,,,,
2018-01-26T02:25:19.766Z,44.3,55,52.9,,,,
2018-01-26T02:25:29.767Z,44.3,55,52.8,,,,
2018-01-26T02:25:39.847Z,44.2,55,52.6,,,,
2018-01-26T02:25:49.766Z,44.2,55,52.3,,,,
2018-01-26T02:25:59.767Z,44.2,55,,,,,
2018-01-26T02:26:09.766Z,44.2,55,52.4,,,,
2018-01-26T02:26:19.791Z,44.1,55,52.6,,,,
2018-01-26T02:26:29.767Z,44.1,55,52.7,,,,
2018-01-26T02:26:39.866Z,44,55,52.8,,,,
2018-01-26T02:26:49.767Z,44,55,53,,,,
2018-01-26T02:26:59.767Z,43.9,55,,,,,
2018-01-26T02:27:09.767Z,43.9,55,53.1,,,,
2018-01-26T02:27:19.767Z,43.7,55,53.2,,,,
2018-01-26T02:27:29.768Z,43.7,55,53.3,,,,
2018-01-26T02:27:39.847Z,43.7,55,,,,,
2018-01-26T02:27:49.767Z,43.6,55,53.4,,,,
2018-01-26T02:27:59.767Z,43.6,55,,,,,
2018-01-26T02:28:09.769Z,43.5,55,53.6,,,,
2018-01-26T02:28:19.767Z,43.5,55,53.7,,,,
2018-01-26T02:28:29.767Z,43.5,55,,,,,
2018-01-26T02:28:39.847Z,43.4,55,53.8,,,,
2018-01-26T02:28:49.767Z,43.4,55,,,,,
2018-01-26T02:28:59.767Z,43.4,55,53.9,,,,
2018-01-26T02:29:09.767Z,43.3,55,,,,,
2018-01-26T02:29:19.767Z,43.3,55,54,,,,
2018-01-26T02:29:29.768Z,43.2,55,,,,,
2018-01-26T02:29:39.847Z,43.2,55,,,,,
2018-01-26T02:29:49.767Z,43.1,55,,,,,
2018-01-26T02:29:59.768Z,43.1,55,54.1,,,,
2018-01-26T02:30:09.767Z,43,55,,,,,
2018-01-26T02:30:19.768Z,43,55,,,,,
2018-01-26T02:30:29.769Z,43,55,54.2,,,,
2018-01-26T02:30:39.848Z,42.8,55,,,,,
2018-01-26T02:30:49.768Z,42.8,55,,,,,
2018-01-26T02:30:59.768Z,42.7,55,,,,,
2018-01-26T02:31:09.768Z,42.7,55,,,,,
2018-01-26T02:31:19.768Z,42.6,55,54.3,,,,
2018-01-26T02:31:29.768Z,42.6,55,,,,,
2018-01-26T02:31:39.857Z,42.5,55,,,,,
2018-01-26T02:31:49.767Z,42.5,55,,,,,
2018-01-26T02:31:59.767Z,42.4,55,,,,,
2018-01-26T02:32:09.769Z,42.4,55,,,,,
2018-01-26T02:32:19.768Z,42.4,55,,,,,
2018-01-26T02:32:30.765Z,42.3,55,,,,,
2018-01-26T02:32:39.848Z,42.3,55,,,,,
2018-01-26T02:32:49.768Z,42.2,55,,,,,
2018-01-26T02:32:59.768Z,42.2,55,,,,,
2018-01-26T02:33:09.768Z,42,55,,,,,
2018-01-26T02:33:19.768Z,42,55,,,,,
2018-01-26T02:33:29.771Z,42,55,,,,,
2018-01-26T02:33:40.847Z,41.9,55,,,,,
2018-01-26T02:33:49.768Z,41.9,55,,,,,
2018-01-26T02:33:59.768Z,41.8,55,,,,,
2018-01-26T02:34:09.769Z,41.8,55,,,,,
2018-01-26T02:34:19.768Z,41.7,55,,,,,
2018-01-26T02:34:29.768Z,41.7,55,,,,,
2018-01-26T02:34:39.848Z,41.6,55,,,,,
2018-01-26T02:34:49.769Z,41.6,55,,,,,
2018-01-26T02:34:59.768Z,41.5,55,,,,,
2018-01-26T02:35:09.768Z,41.5,55,,,,,
2018-01-26T02:35:20.769Z,41.4,55,,,,,
2018-01-26T02:35:29.771Z,41.4,55,,,,,
2018-01-26T02:35:39.860Z,41.4,55,54.2,,,,
2018-01-26T02:35:49.768Z,41.2,55,56.4,79,0,,2
2018-01-26T02:35:59.768Z,41.1,55,61.1,58,,,
2018-01-26T02:36:09.769Z,41.1,55,60.8,29,,,
2018-01-26T02:36:19.768Z,41.1,55,55.2,,,,
2018-01-26T02:36:29.768Z,41,55,51.7,,,,
2018-01-26T02:36:39.850Z,41,55,49.9,,,,
2018-01-26T02:36:49.768Z,40.9,55,48.9,,,,
2018-01-26T02:36:59.768Z,40.9,55,49,,,,
2018-01-26T02:37:09.768Z,40.9,55,50.1,,,,
2018-01-26T02:37:19.769Z,40.9,55,50.7,,,,
2018-01-26T02:37:29.771Z,40.9,55,50.9,,,,
2018-01-26T02:37:39.859Z,40.9,55,50.8,,,,
2018-01-26T02:37:49.769Z,40.9,55,,,,,
2018-01-26T02:37:59.768Z,40.9,55,51,,,,
2018-01-26T02:38:09.769Z,40.9,55,51.1,,,,
2018-01-26T02:38:19.787Z,40.9,55,51.4,,,,
2018-01-26T02:38:29.770Z,40.9,55,51.5,,,,
2018-01-26T02:38:39.859Z,40.9,55,51.9,0,0,,2
2018-01-26T02:38:49.772Z,40.9,55,51.7,,,,
2018-01-26T02:38:59.769Z,40.9,55,49.8,,,,
2018-01-26T02:39:09.769Z,40.9,55,48.6,,,,
2018-01-26T02:39:19.768Z,41,55,48.2,,,,
2018-01-26T02:39:29.769Z,41,55,48,,,,
2018-01-26T02:39:39.899Z,41,55,48.2,,,,
