Time,ChActive,HwActive,HwTSet,HwTOutlet,PrimTSet,PrimT,ActPow
2017-12-21T01:18:48.668Z,,,54,23.6,,,
2017-12-21T01:18:58.664Z,,,54,23.6,,,
2017-12-21T01:19:08.757Z,,,54,23.6,,,
2017-12-21T01:19:18.664Z,,,54,23.6,,,
2017-12-21T01:19:28.670Z,,,54,23.6,,,
2017-12-21T01:19:38.665Z,,,54,23.4,,,
2017-12-21T01:19:48.666Z,,,54,23.4,,,
2017-12-21T01:19:58.665Z,,,54,23.4,,,
2017-12-21T01:20:08.764Z,,,54,23.4,,26.5,
2017-12-21T01:20:18.665Z,,,54,23.4,,,
2017-12-21T01:20:28.669Z,,,54,23.4,,,
2017-12-21T01:20:38.668Z,,,54,23.3,,,
2017-12-21T01:20:48.671Z,,,54,23.3,,,
2017-12-21T01:20:58.671Z,,,54,23.3,,,
2017-12-21T01:21:08.762Z,,,54,23.3,,,
2017-12-21T01:21:18.672Z,,,54,23.3,,,
2017-12-21T01:21:28.668Z,,,54,23.3,,26.6,
2017-12-21T01:21:38.672Z,,,54,23.2,,,
2017-12-21T01:21:48.681Z,,,54,23.2,,,
2017-12-21T01:21:58.669Z,,,54,23.2,,,
2017-12-21T01:22:08.776Z,,,54,23.2,,,
2017-12-21T01:22:18.667Z,,,54,23.2,,,
2017-12-21T01:22:28.669Z,,,54,23.1,,,
2017-12-21T01:22:38.669Z,,,54,23.1,,,
2017-12-21T01:22:48.674Z,,,54,23.1,,,
2017-12-21T01:22:58.670Z,,,54,23.1,,,
2017-12-21T01:23:08.769Z,,,54,23,,26.7,
2017-12-21T01:23:18.666Z,,,54,23,,,
2017-12-21T01:23:28.667Z,,,54,23,,,
2017-12-21T01:23:38.667Z,,,54,23,,,
2017-12-21T01:23:48.670Z,,,54,23,,,
2017-12-21T01:23:58.667Z,,,54,22.8,,,
2017-12-21T01:24:08.804Z,,,54,22.8,,,
2017-12-21T01:24:18.716Z,,,54,22.8,,,
2017-12-21T01:24:28.672Z,,,54,22.8,,,
2017-12-21T01:24:38.672Z,,,54,22.7,,,
2017-12-21T01:24:48.675Z,,,54,22.7,,,
2017-12-21T01:24:58.667Z,,,54,22.7,,,
2017-12-21T01:25:08.771Z,,,54,22.7,,,
2017-12-21T01:25:18.672Z,,,54,22.6,,,
2017-12-21T01:25:28.667Z,,,54,22.6,,,
2017-12-21T01:25:38.670Z,,,54,22.6,,,
2017-12-21T01:25:48.671Z,,,54,22.6,,,
2017-12-21T01:25:58.672Z,,,54,22.5,,,
2017-12-21T01:26:08.766Z,,,54,22.5,,,
2017-12-21T01:26:18.673Z,,,54,22.5,,,
2017-12-21T01:26:28.672Z,,,54,22.5,,,
2017-12-21T01:26:38.674Z,,,54,22.5,,,
2017-12-21T01:26:48.671Z,,,54,22.4,,,
2017-12-21T01:26:58.687Z,,,54,22.4,,,
2017-12-21T01:27:08.779Z,,,54,22.4,,,
2017-12-21T01:27:18.673Z,,,54,22.4,,,
2017-12-21T01:27:28.678Z,,,54,22.2,,,
2017-12-21T01:27:38.678Z,,,54,22.2,,,
2017-12-21T01:27:48.672Z,,,54,22.2,,26.6,
2017-12-21T01:27:58.669Z,,,54,22.2,,26.7,
2017-12-21T01:28:08.775Z,,,54,22.2,,26.6,
2017-12-21T01:28:18.678Z,,,54,22.1,,,
2017-12-21T01:28:28.671Z,,,54,22.1,,,
2017-12-21T01:28:38.670Z,,,54,22.1,,,
2017-12-21T01:28:48.670Z,,,54,22.1,,,
2017-12-21T01:28:58.670Z,,,54,22.1,,,
2017-12-21T01:29:08.772Z,,,54,22.1,,,
2017-12-21T01:29:18.672Z,,,54,22,,,
2017-12-21T01:29:33.774Z,,,54,22,,,
2017-12-21T01:29:38.672Z,,,54,22,,,
2017-12-21T01:29:48.670Z,,,54,22,,,
2017-12-21T01:29:58.674Z,,,54,22,,,
2017-12-21T01:30:08.779Z,,,54,22,,,
2017-12-21T01:30:18.677Z,,,54,21.9,,,
2017-12-21T01:30:28.671Z,,,54,21.9,,,
2017-12-21T01:30:38.671Z,,,54,21.9,,,
2017-12-21T01:30:48.671Z,,,54,21.9,,26.5,
2017-12-21T01:30:58.671Z,,,54,21.7,,,
2017-12-21T01:31:08.761Z,,,54,21.7,,,
2017-12-21T01:31:18.672Z,,,54,21.7,,,
2017-12-21T01:31:28.672Z,,,54,21.7,,,
2017-12-21T01:31:38.672Z,,,54,21.7,,,
2017-12-21T01:31:48.673Z,,,54,21.7,,,
2017-12-21T01:31:58.674Z,,,54,21.7,,,
2017-12-21T01:32:08.762Z,,,54,21.6,,,
2017-12-21T01:32:18.673Z,,,54,21.6,,,
2017-12-21T01:32:28.674Z,,,54,21.6,,,
2017-12-21T01:32:38.675Z,,,54,21.6,,,
2017-12-21T01:32:48.673Z,,,54,21.6,,,
2017-12-21T01:32:58.678Z,,,54,21.6,,,
2017-12-21T01:33:08.774Z,,,54,21.6,,,
2017-12-21T01:33:18.674Z,,,54,21.5,,,
2017-12-21T01:33:28.674Z,,,54,21.5,,26.4,
2017-12-21T01:33:38.690Z,,,54,21.5,,,
2017-12-21T01:33:48.673Z,,,54,21.5,,,
2017-12-21T01:33:58.674Z,,,54,21.5,,,
2017-12-21T01:34:08.815Z,,,54,21.5,,,
2017-12-21T01:34:18.673Z,,,54,21.3,,,
2017-12-21T01:34:28.674Z,,,54,21.3,,,
2017-12-21T01:34:38.674Z,,,54,21.3,,,
2017-12-21T01:34:48.675Z,,,54,21.3,,,
2017-12-21T01:34:58.675Z,,,54,21.3,,,
2017-12-21T01:35:08.766Z,,,54,21.3,,,
2017-12-21T01:35:18.676Z,,,54,21.3,,,
2017-12-21T01:35:28.676Z,,,54,21.3,,,
2017-12-21T01:35:38.676Z,,,54,21.2,,,
2017-12-21T01:35:48.676Z,,,54,21.2,,,
2017-12-21T01:35:58.687Z,,,54,21.2,,,
2017-12-21T01:36:08.777Z,,,54,21.2,,,
2017-12-21T01:36:18.677Z,,,54,21.2,,,
2017-12-21T01:36:28.677Z,,,54,21.2,,,
2017-12-21T01:36:38.686Z,,,54,21.2,,,
2017-12-21T01:36:48.677Z,,,54,21.2,,26.3,
2017-12-21T01:36:58.674Z,,,54,21.2,,,
2017-12-21T01:37:08.768Z,,,54,21.1,,,
2017-12-21T01:37:18.675Z,,,54,21.1,,,
2017-12-21T01:37:28.677Z,,,54,21.1,,,
2017-12-21T01:37:38.677Z,,,54,21.1,,,
2017-12-21T01:37:48.685Z,,,54,21.1,,,
2017-12-21T01:37:58.686Z,,,54,21.1,,,
2017-12-21T01:38:08.775Z,,,54,21.1,,,
2017-12-21T01:38:18.677Z,,,54,20.9,,,
2017-12-21T01:38:28.679Z,,,54,20.9,,,
2017-12-21T01:38:38.687Z,,,54,20.9,,,
2017-12-21T01:38:48.687Z,,,54,20.9,,,
2017-12-21T01:38:58.676Z,,,54,20.9,,,
2017-12-21T01:39:08.780Z,,,54,20.9,,,
2017-12-21T01:39:18.685Z,,,54,20.9,,,
2017-12-21T01:39:28.680Z,1,0,54,20.9,,28.6,42
2017-12-21T01:39:38.685Z,,,54,20.9,,32.1,35
2017-12-21T01:39:48.685Z,,,54,20.9,,31.8,29
2017-12-21T01:39:58.676Z,,,54,20.9,,32,30
2017-12-21T01:40:08.771Z,,,54,20.9,,32.2,29
2017-12-21T01:40:18.684Z,,,54,20.9,,32.4,
2017-12-21T01:40:28.678Z,,,54,20.9,,32.8,30
2017-12-21T01:40:38.684Z,,,54,21.1,,33.1,29
2017-12-21T01:40:48.684Z,,,54,21.3,,33.3,30
2017-12-21T01:40:58.684Z,,,54,21.5,,33.5,29
2017-12-21T01:41:08.783Z,,,54,21.7,,33.7,
2017-12-21T01:41:18.684Z,,,54,22,,34,
2017-12-21T01:41:28.678Z,,,54,22.2,,,30
2017-12-21T01:41:38.685Z,,,54,22.5,,34.1,29
2017-12-21T01:41:48.687Z,,,54,22.6,,,
2017-12-21T01:41:58.685Z,,,54,22.8,,34.3,
2017-12-21T01:42:08.786Z,,,54,23,,34.4,
2017-12-21T01:42:18.683Z,,,54,23.2,,34.6,
2017-12-21T01:42:28.683Z,,,54,23.3,,34.7,
2017-12-21T01:42:38.685Z,,,54,23.3,,35.1,
2017-12-21T01:42:48.683Z,,,54,23.4,,35.2,
2017-12-21T01:42:58.683Z,,,54,23.6,,35.4,
2017-12-21T01:43:08.769Z,1,0,54,23.7,,33.9,0
2017-12-21T01:43:18.683Z,,,54,23.7,,32.6,
2017-12-21T01:43:28.680Z,,,54,23.8,,31.8,
2017-12-21T01:43:38.682Z,,,54,23.9,,30.9,
2017-12-21T01:43:48.683Z,,,54,23.9,,30.4,
2017-12-21T01:43:58.685Z,,,54,23.9,,29.9,
2017-12-21T01:44:08.771Z,,,54,23.9,,29.5,
2017-12-21T01:44:18.682Z,,,54,23.9,,28.9,
2017-12-21T01:44:28.684Z,,,54,24,,28.7,
2017-12-21T01:44:38.684Z,,,54,24,,28.3,
2017-12-21T01:44:48.684Z,,,54,24,,28.1,
2017-12-21T01:44:58.685Z,1,0,54,24,,30.3,43
2017-12-21T01:45:08.792Z,,,54,23.9,,35.1,32
2017-12-21T01:45:18.683Z,,,54,23.9,,34.8,29
2017-12-21T01:45:28.687Z,,,54,23.9,,34,
2017-12-21T01:45:38.686Z,,,54,23.9,,35.2,
2017-12-21T01:45:48.686Z,,,54,23.9,,35.4,
2017-12-21T01:45:58.680Z,,,54,23.9,,36,
2017-12-21T01:46:08.784Z,,,54,24,,36.2,
2017-12-21T01:46:18.681Z,,,54,24.2,,36.4,
2017-12-21T01:46:28.682Z,,,54,24.3,,36.7,
2017-12-21T01:46:38.687Z,1,0,54,24.4,,34.9,0
2017-12-21T01:46:48.683Z,,,54,24.5,,33.8,
2017-12-21T01:46:58.684Z,,,54,24.7,,32.9,
2017-12-21T01:47:08.795Z,,,54,24.8,,32.4,
2017-12-21T01:47:18.685Z,,,54,24.9,,31.8,
2017-12-21T01:47:28.686Z,,,54,25,,31.3,
2017-12-21T01:47:38.684Z,,,54,25.1,,30.9,
2017-12-21T01:47:48.687Z,,,54,25.1,,30.5,
2017-12-21T01:47:58.681Z,,,54,25.3,,30.2,
2017-12-21T01:48:08.779Z,,,54,25.3,,29.9,
2017-12-21T01:48:18.689Z,,,54,25.3,,29.8,
2017-12-21T01:48:28.685Z,,,54,25.3,,29.5,
2017-12-21T01:48:38.681Z,,,54,25.3,,29.3,
2017-12-21T01:48:48.680Z,,,54,25.4,,28.9,
2017-12-21T01:48:58.686Z,,,54,25.4,,,
2017-12-21T01:49:08.788Z,,,54,25.4,,28.8,
2017-12-21T01:49:18.681Z,,,54,25.4,,28.6,
2017-12-21T01:49:28.684Z,,,54,25.3,,28.4,
2017-12-21T01:49:38.684Z,,,54,25.3,,,
2017-12-21T01:49:48.686Z,,,54,25.3,,,
2017-12-21T01:49:58.682Z,,,54,25.3,,,
2017-12-21T01:50:08.787Z,,,54,25.3,,28.3,
2017-12-21T01:50:18.687Z,,,54,25.3,,,
2017-12-21T01:50:28.689Z,,,54,25.3,,,
2017-12-21T01:50:38.688Z,,,54,25.3,,,
2017-12-21T01:50:48.689Z,,,54,25.3,,,
2017-12-21T01:50:58.687Z,,,54,25.3,,,
2017-12-21T01:51:08.776Z,,,54,25.3,,,
2017-12-21T01:51:18.687Z,,,54,25.3,,,
2017-12-21T01:51:28.682Z,,,54,25.3,,,
2017-12-21T01:51:38.686Z,,,54,25.3,,,
2017-12-21T01:51:48.700Z,,,54,25.3,,,
2017-12-21T01:51:58.684Z,,,54,25.3,,,
2017-12-21T01:52:08.773Z,,,54,25.3,,,
2017-12-21T01:52:18.683Z,,,54,25.1,,,
2017-12-21T01:52:28.686Z,,,54,25.1,,,
2017-12-21T01:52:38.683Z,,,54,25.1,,,
2017-12-21T01:52:48.687Z,,,54,25.1,,,
2017-12-21T01:52:58.688Z,,,54,25,,,
2017-12-21T01:53:08.778Z,,,54,25,,,
2017-12-21T01:53:18.684Z,,,54,25,,,
2017-12-21T01:53:28.690Z,,,54,24.9,,28.4,
2017-12-21T01:53:38.684Z,,,54,24.9,,,
2017-12-21T01:53:48.684Z,,,54,24.9,,,
2017-12-21T01:53:58.685Z,,,54,24.8,,,
2017-12-21T01:54:08.808Z,,,54,24.8,,,
2017-12-21T01:54:18.685Z,,,54,24.8,,,
2017-12-21T01:54:28.684Z,,,54,24.8,,,
2017-12-21T01:54:38.684Z,,,54,24.7,,,
2017-12-21T01:54:48.699Z,,,54,24.7,,,
2017-12-21T01:54:58.705Z,,,54,24.7,,28.6,
2017-12-21T01:55:08.790Z,,,54,24.5,,,
2017-12-21T01:55:18.687Z,,,54,24.5,,,
2017-12-21T01:55:28.687Z,,,54,24.4,,,
2017-12-21T01:55:38.686Z,,,54,24.4,,,
2017-12-21T01:55:48.686Z,,,54,24.4,,,
2017-12-21T01:55:58.687Z,,,54,24.3,,,
2017-12-21T01:56:08.780Z,,,54,24.3,,,
2017-12-21T01:56:18.866Z,,,54,24.2,,,
2017-12-21T01:56:28.687Z,,,54,24.2,,28.7,
2017-12-21T01:56:38.687Z,,,54,24.2,,,
2017-12-21T01:56:48.685Z,,,54,24,,,
2017-12-21T01:56:58.687Z,,,54,24,,,
2017-12-21T01:57:08.788Z,,,54,24,,,
2017-12-21T01:57:18.697Z,,,54,24,,,
2017-12-21T01:57:28.688Z,0,0,54,23.9,5,,
2017-12-21T01:57:38.686Z,,,54,23.9,,,
2017-12-21T01:57:48.696Z,1,0,54,23.9,61,,
2017-12-21T01:57:58.698Z,,,54,23.8,,,
2017-12-21T01:58:08.788Z,0,0,54,23.8,5,,
2017-12-21T01:58:18.696Z,1,0,54,23.8,61,,
2017-12-21T01:58:28.696Z,,,54,23.7,,,
2017-12-21T01:58:38.697Z,,,54,23.7,,,
2017-12-21T01:58:48.697Z,,,54,23.7,,,
2017-12-21T01:58:58.697Z,,,54,23.6,,,
2017-12-21T01:59:08.783Z,,,54,23.6,,,
2017-12-21T01:59:18.697Z,,,54,23.6,,28.6,
2017-12-21T01:59:28.696Z,0,0,54,23.6,5,28.7,
2017-12-21T01:59:38.696Z,,,54,23.4,,,
2017-12-21T01:59:48.695Z,,,54,23.4,,28.6,
2017-12-21T01:59:58.695Z,,,54,23.4,,,
2017-12-21T02:00:08.777Z,,,54,23.4,,,
2017-12-21T02:00:18.696Z,1,0,54,23.3,61,,
2017-12-21T02:00:28.695Z,0,0,54,23.3,5,,
2017-12-21T02:00:38.695Z,,,54,23.3,,,
2017-12-21T02:00:48.695Z,,,54,23.2,,,
2017-12-21T02:00:58.695Z,1,0,54,23.2,61,,
2017-12-21T02:01:08.785Z,0,0,54,23.2,5,,
2017-12-21T02:01:18.695Z,1,0,54,23.2,61,,
2017-12-21T02:01:28.695Z,0,0,54,23.2,5,,
2017-12-21T02:01:38.698Z,,,54,23.1,,,
2017-12-21T02:01:48.695Z,,,54,23.1,,,
2017-12-21T02:01:58.697Z,,,54,23.1,,,
2017-12-21T02:02:08.792Z,,,54,23,,28.4,
2017-12-21T02:02:18.696Z,,,54,23,,,
2017-12-21T02:02:28.694Z,1,0,54,23,61,,
2017-12-21T02:02:38.694Z,,,54,23,,,
2017-12-21T02:02:48.693Z,0,0,54,22.8,5,,
2017-12-21T02:02:58.695Z,,,54,22.8,,,
2017-12-21T02:03:08.794Z,,,54,22.8,,,
2017-12-21T02:03:18.694Z,,,54,22.8,,,
2017-12-21T02:03:28.694Z,1,0,54,22.8,61,,
2017-12-21T02:03:38.694Z,,,54,22.7,,,
2017-12-21T02:03:48.694Z,0,0,54,22.7,5,,
2017-12-21T02:03:58.694Z,,,54,22.7,,,
2017-12-21T02:04:08.824Z,,,54,22.7,,,
2017-12-21T02:04:18.693Z,,,54,22.7,,28.3,
2017-12-21T02:04:28.695Z,1,0,54,22.7,61,,
2017-12-21T02:04:38.695Z,,,54,22.6,,,
2017-12-21T02:04:48.699Z,,,54,22.6,,,
2017-12-21T02:04:58.695Z,0,0,54,22.6,5,,
2017-12-21T02:05:08.797Z,,,54,22.6,,,
2017-12-21T02:05:18.696Z,,,54,22.6,,,
2017-12-21T02:05:28.696Z,1,0,54,22.6,61,,
2017-12-21T02:05:38.694Z,,,54,22.5,,,
2017-12-21T02:05:48.697Z,0,0,54,22.5,5,,
2017-12-21T02:05:58.693Z,,,54,22.5,,,
2017-12-21T02:06:08.795Z,,,54,22.5,,,
2017-12-21T02:06:18.692Z,,,54,22.5,,,
2017-12-21T02:06:28.693Z,1,0,54,22.4,61,28.3,
2017-12-21T02:06:38.693Z,,,54,22.4,,28.2,
2017-12-21T02:06:48.693Z,0,0,54,22.4,5,,
2017-12-21T02:07:03.795Z,1,0,54,22.4,61,,
2017-12-21T02:07:08.796Z,,,54,22.2,,,
2017-12-21T02:07:18.696Z,0,0,54,22.4,5,,
2017-12-21T02:07:28.695Z,1,0,54,22.2,61,,
2017-12-21T02:07:38.697Z,,,54,22.2,,,
2017-12-21T02:07:48.698Z,0,0,54,22.2,5,,
2017-12-21T02:07:58.699Z,,,54,22.2,,,
2017-12-21T02:08:08.799Z,1,0,54,22.2,61,28.2,0
2017-12-21T02:08:18.693Z,,,54,22.1,,,
2017-12-21T02:08:28.695Z,,,54,22.1,,,
2017-12-21T02:08:38.699Z,,,54,22.1,,,
2017-12-21T02:08:48.692Z,,,54,22.1,,,
2017-12-21T02:08:58.692Z,,,54,22.1,,,
2017-12-21T02:09:08.783Z,,,54,22.1,,28.1,
2017-12-21T02:09:18.694Z,,,54,22.1,,,
2017-12-21T02:09:28.699Z,,,54,22,,,
2017-12-21T02:09:38.700Z,,,54,22.1,,,
2017-12-21T02:09:48.696Z,,,54,22,,,
2017-12-21T02:09:58.696Z,,,54,22,,,
2017-12-21T02:10:08.793Z,,,54,22,,,
2017-12-21T02:10:18.697Z,,,54,22,,,
2017-12-21T02:10:28.712Z,,,54,22,,,
2017-12-21T02:10:38.697Z,,,54,22,,,
2017-12-21T02:10:48.700Z,,,54,22,,,
2017-12-21T02:10:58.697Z,,,54,21.9,,,
2017-12-21T02:11:08.800Z,,,54,21.9,,,
2017-12-21T02:11:18.699Z,,,54,21.9,,,
2017-12-21T02:11:28.699Z,,,54,21.9,,,
2017-12-21T02:11:38.703Z,,,54,21.9,,,
2017-12-21T02:11:48.694Z,,,54,21.9,,,
2017-12-21T02:11:58.694Z,,,54,21.9,,,
2017-12-21T02:12:08.789Z,,,54,21.9,,,
2017-12-21T02:12:18.846Z,,,54,21.7,,,
2017-12-21T02:12:28.697Z,,,54,21.7,,28,
2017-12-21T02:12:38.694Z,,,54,21.7,,,
2017-12-21T02:12:48.698Z,,,54,21.7,,,
2017-12-21T02:12:58.698Z,,,54,21.7,,,
2017-12-21T02:13:08.799Z,,,54,21.7,,,
2017-12-21T02:13:18.699Z,,,54,21.7,,,
2017-12-21T02:13:28.694Z,,,54,21.7,,,
2017-12-21T02:13:38.696Z,,,54,21.6,,,
2017-12-21T02:13:48.695Z,,,54,21.6,,,
2017-12-21T02:13:58.695Z,,,54,21.6,,,
2017-12-21T02:14:08.823Z,,,54,21.6,,,
2017-12-21T02:14:18.695Z,,,54,21.6,,,
2017-12-21T02:14:28.704Z,,,54,21.6,,,
2017-12-21T02:14:38.696Z,,,54,21.6,,,
2017-12-21T02:14:48.695Z,,,54,21.6,,,
2017-12-21T02:14:58.696Z,,,54,21.6,,,
2017-12-21T02:15:08.801Z,,,54,21.6,,,
2017-12-21T02:15:18.695Z,,,54,21.6,,,
2017-12-21T02:15:28.697Z,,,54,21.5,,27.8,
2017-12-21T02:15:38.700Z,,,54,21.5,,28,
2017-12-21T02:15:48.697Z,,,54,21.5,,27.8,
2017-12-21T02:15:58.702Z,,,54,21.5,,27.8,
2017-12-21T02:16:08.803Z,,,54,21.5,,27.8,
2017-12-21T02:16:18.699Z,,,54,21.5,,,
2017-12-21T02:16:28.698Z,,,54,21.3,,,
2017-12-21T02:16:38.704Z,,,54,21.5,,,
2017-12-21T02:16:48.703Z,,,54,21.5,,,
2017-12-21T02:16:58.704Z,,,54,21.3,,,
2017-12-21T02:17:08.801Z,,,54,21.3,,,
2017-12-21T02:17:18.698Z,,,54,21.3,,,
2017-12-21T02:17:28.699Z,,,54,21.3,,,
2017-12-21T02:17:38.702Z,,,54,21.3,,,
2017-12-21T02:17:48.698Z,,,54,21.3,,,
2017-12-21T02:17:58.698Z,,,54,21.3,,,
2017-12-21T02:18:08.808Z,,,54,21.3,,,
2017-12-21T02:18:18.699Z,,,54,21.3,,,
2017-12-21T02:18:28.700Z,,,54,21.3,,,
2017-12-21T02:18:38.699Z,,,54,21.2,,,
2017-12-21T02:18:48.698Z,,,54,21.2,,,
2017-12-21T02:18:58.700Z,,,54,21.2,,,
2017-12-21T02:19:08.803Z,,,54,21.2,,,
2017-12-21T02:19:18.701Z,,,54,21.2,,,
2017-12-21T02:19:28.700Z,,,54,21.2,,,
2017-12-21T02:19:38.701Z,,,54,21.2,,,
2017-12-21T02:19:48.700Z,,,54,21.2,,27.7,
2017-12-21T02:19:58.701Z,,,54,21.2,,27.8,
2017-12-21T02:20:08.809Z,,,54,21.2,,,
2017-12-21T02:20:18.702Z,,,54,21.2,,,
2017-12-21T02:20:28.701Z,,,54,21.1,,27.7,
2017-12-21T02:20:38.702Z,,,54,21.1,,,
2017-12-21T02:20:48.700Z,,,54,21.1,,,
2017-12-21T02:20:58.701Z,,,54,21.1,,,
2017-12-21T02:21:08.791Z,,,54,21.1,,,
2017-12-21T02:21:18.702Z,,,54,21.1,,,
2017-12-21T02:21:28.702Z,,,54,21.1,,,
2017-12-21T02:21:38.703Z,,,54,21.1,,,
2017-12-21T02:21:48.703Z,,,54,21.1,,,
2017-12-21T02:21:58.700Z,,,54,21.1,,,
2017-12-21T02:22:08.804Z,,,54,21.1,,,
2017-12-21T02:22:18.704Z,,,54,20.9,,,
2017-12-21T02:22:28.704Z,,,54,20.9,,,
2017-12-21T02:22:38.704Z,,,54,20.9,,,
2017-12-21T02:22:48.859Z,,,54,20.9,,,
2017-12-21T02:23:02.282Z,,,54,20.9,,,
2017-12-21T02:23:08.795Z,,,54,20.9,,,
2017-12-21T02:23:18.708Z,,,54,20.9,,,
2017-12-21T02:23:28.714Z,1,0,54,20.9,,29.5,44
2017-12-21T02:23:38.712Z,,,54,20.9,,33.3,35
2017-12-21T02:23:48.705Z,,,54,20.9,,32.8,29
2017-12-21T02:23:58.707Z,,,54,20.9,,32,
2017-12-21T02:24:08.801Z,,,54,20.9,,32.8,
2017-12-21T02:24:18.704Z,,,54,20.9,,33.1,
2017-12-21T02:24:28.704Z,,,54,21.1,,33.2,30
2017-12-21T02:24:38.703Z,,,54,21.2,,33.3,29
2017-12-21T02:24:48.706Z,,,54,21.5,,33.5,30
2017-12-21T02:24:58.706Z,,,54,21.7,,33.7,29
2017-12-21T02:25:08.801Z,,,54,22,,33.8,
2017-12-21T02:25:18.707Z,,,54,22.2,,34,
2017-12-21T02:25:28.709Z,,,54,22.5,,34.1,
2017-12-21T02:25:38.707Z,,,54,22.6,,,
2017-12-21T02:25:48.705Z,,,54,22.8,,34.2,
2017-12-21T02:25:58.704Z,,,54,23,,,
2017-12-21T02:26:08.811Z,,,54,23.2,,34.3,
2017-12-21T02:26:18.702Z,,,54,23.3,,34.5,
2017-12-21T02:26:28.708Z,,,54,23.4,,34.6,
2017-12-21T02:26:38.703Z,,,54,23.6,,34.8,30
2017-12-21T02:26:48.708Z,,,54,23.7,,35.1,29
2017-12-21T02:26:58.705Z,,,54,23.7,,35.2,
2017-12-21T02:27:08.806Z,,,54,23.8,,35.3,
2017-12-21T02:27:18.705Z,,,54,23.9,,35.5,
2017-12-21T02:27:28.707Z,,,54,23.9,,35.6,
2017-12-21T02:27:38.707Z,,,54,24,,35.8,30
2017-12-21T02:27:48.708Z,,,54,24,,36,29
2017-12-21T02:27:58.707Z,,,54,24.2,,36.1,
2017-12-21T02:28:08.798Z,,,54,24.2,,36.2,30
2017-12-21T02:28:18.710Z,,,54,24.3,,36.4,29
2017-12-21T02:28:28.708Z,,,54,24.4,,36.5,
2017-12-21T02:28:38.707Z,,,54,24.4,,36.7,
2017-12-21T02:28:48.704Z,,,54,24.5,,36.8,
2017-12-21T02:28:58.704Z,,,54,24.7,,37.1,
2017-12-21T02:29:08.801Z,,,54,24.7,,37.2,
2017-12-21T02:29:18.704Z,1,0,54,24.8,,35.8,0
2017-12-21T02:29:28.706Z,,,54,24.9,,33.9,
2017-12-21T02:29:38.705Z,,,54,25,,33.5,
2017-12-21T02:29:48.708Z,,,54,25.1,,32.8,
2017-12-21T02:29:58.707Z,,,54,25.1,,32.2,
2017-12-21T02:30:08.811Z,,,54,25.3,,31.7,
2017-12-21T02:30:18.708Z,,,54,25.3,,31.4,
2017-12-21T02:30:28.709Z,,,54,25.4,,30.9,
2017-12-21T02:30:38.709Z,,,54,25.4,,30.6,
2017-12-21T02:30:48.710Z,,,54,25.4,,30.3,
2017-12-21T02:30:58.711Z,,,54,25.5,,30.1,
2017-12-21T02:31:08.812Z,,,54,25.5,,29.9,
2017-12-21T02:31:18.706Z,,,54,25.5,,29.6,
2017-12-21T02:31:28.706Z,,,54,25.5,,29.4,
2017-12-21T02:31:38.705Z,,,54,25.5,,29.3,
2017-12-21T02:31:48.713Z,,,54,25.5,,29,
2017-12-21T02:31:58.714Z,,,54,25.5,,28.9,
2017-12-21T02:32:08.807Z,,,54,25.5,,28.8,
2017-12-21T02:32:18.706Z,,,54,25.5,,28.7,
2017-12-21T02:32:28.707Z,,,54,25.5,,,
2017-12-21T02:32:38.711Z,,,54,25.5,,,
2017-12-21T02:32:48.713Z,,,54,25.5,,,
2017-12-21T02:32:58.706Z,,,54,25.5,,,
2017-12-21T02:33:08.806Z,,,54,25.5,,,
2017-12-21T02:33:18.710Z,,,54,25.5,,,
2017-12-21T02:33:28.709Z,,,54,25.5,,,
2017-12-21T02:33:38.706Z,,,54,25.5,,,
2017-12-21T02:33:48.711Z,,,54,25.5,,,
2017-12-21T02:33:58.713Z,,,54,25.5,,,
2017-12-21T02:34:08.810Z,,,54,25.5,,,
2017-12-21T02:34:18.713Z,,,54,25.5,,,
2017-12-21T02:34:28.715Z,,,54,25.5,,,
2017-12-21T02:34:38.716Z,,,54,25.5,,,
2017-12-21T02:34:48.711Z,,,54,25.5,,,
2017-12-21T02:34:58.711Z,,,54,25.5,,,
2017-12-21T02:35:08.816Z,,,54,25.4,,,
2017-12-21T02:35:18.708Z,,,54,25.4,,,
2017-12-21T02:35:28.709Z,,,54,25.4,,,
2017-12-21T02:35:38.708Z,,,54,25.4,,,
2017-12-21T02:35:48.710Z,,,54,25.4,,28.8,
2017-12-21T02:35:58.711Z,,,54,25.3,,,
2017-12-21T02:36:08.802Z,,,54,25.3,,,
2017-12-21T02:36:18.712Z,,,54,25.3,,,
2017-12-21T02:36:28.713Z,,,54,25.3,,,
2017-12-21T02:36:38.713Z,,,54,25.1,,,
2017-12-21T02:36:48.898Z,,,54,25.1,,,
2017-12-21T02:36:58.711Z,,,54,25.1,,28.9,
2017-12-21T02:37:08.835Z,,,54,25.1,,,
2017-12-21T02:37:18.708Z,,,54,25,,,
2017-12-21T02:37:28.713Z,,,54,25,,,
2017-12-21T02:37:38.709Z,,,54,25,,29,
2017-12-21T02:37:48.718Z,,,54,24.9,,29,
2017-12-21T02:37:58.709Z,,,54,24.9,,,
2017-12-21T02:38:08.799Z,,,54,24.9,,,
2017-12-21T02:38:18.710Z,,,54,24.8,,,
2017-12-21T02:38:28.709Z,,,54,24.8,,,
2017-12-21T02:38:38.710Z,,,54,24.8,,29.2,
2017-12-21T02:38:48.710Z,,,54,24.7,,29,
2017-12-21T02:38:58.711Z,,,54,24.7,,29.2,
