Time,PrimTSet,HwTOutlet,HwActive,HwTSet,ActPow,PrimT,ChActive
2017-12-15T01:19:43.766Z,,17.4,,54,,,
2017-12-15T01:19:53.769Z,,17.3,0,54,,,2
2017-12-15T01:20:03.870Z,,,,,36,40.2,
2017-12-15T01:20:13.765Z,,17.3,,54,29,40.6,
2017-12-15T01:20:23.765Z,,17.3,,54,,39.4,
2017-12-15T01:20:33.765Z,,17.7,,54,,40.3,
2017-12-15T01:20:43.765Z,,18.9,,54,,40.4,
2017-12-15T01:21:03.866Z,,19.4,,54,,40.6,
2017-12-15T01:21:13.766Z,,20.5,,54,,,
2017-12-15T01:21:23.773Z,,20.5,,54,,40.7,
2017-12-15T01:21:33.772Z,,20.9,,54,29,40.9,
2017-12-15T01:21:43.767Z,,21.2,,54,,41,
2017-12-15T01:21:53.767Z,,21.6,,54,,41.2,
2017-12-15T01:22:13.848Z,,21.9,,54,,41.3,
2017-12-15T01:22:23.772Z,,22.1,,54,,41.4,
2017-12-15T01:22:43.768Z,,22.2,,54,,41.5,
2017-12-15T01:22:53.768Z,,22.4,,54,,,
2017-12-15T01:23:13.768Z,,22.5,,54,,,
2017-12-15T01:23:23.772Z,,22.6,,54,30,41.6,
2017-12-15T01:23:33.766Z,,22.7,,54,29,41.7,
2017-12-15T01:23:43.772Z,,22.7,,54,,,
2017-12-15T01:23:53.768Z,,,,,,41.9,
2017-12-15T01:24:03.869Z,,22.8,,54,,42,
2017-12-15T01:24:13.766Z,,23.1,,54,,,
2017-12-15T01:24:23.775Z,,23.1,,54,,42.1,
2017-12-15T01:24:33.770Z,,,,,,42.3,
2017-12-15T01:24:43.771Z,,23.2,,54,,,
2017-12-15T01:24:53.771Z,,23.3,,54,,42.4,
2017-12-15T01:25:03.867Z,,,,,,42.7,
2017-12-15T01:25:13.773Z,,23.6,,54,,,
2017-12-15T01:25:23.775Z,,23.6,,54,30,42.8,
2017-12-15T01:25:33.771Z,,,,,29,43,
2017-12-15T01:25:43.775Z,,23.8,0,54,0,42.8,2
2017-12-15T01:25:53.778Z,,23.8,,54,,40.5,
2017-12-15T01:26:03.872Z,,23.9,,54,,39.5,
2017-12-15T01:26:13.770Z,,23.9,,54,,38.8,
2017-12-15T01:26:23.771Z,,23.9,,54,,38.2,
2017-12-15T01:26:33.767Z,,23.8,,54,,37.7,
2017-12-15T01:26:43.768Z,,23.7,,54,,37.3,
2017-12-15T01:26:58.870Z,,,,,,36.8,
2017-12-15T01:27:03.878Z,,23.4,,54,,,
2017-12-15T01:27:13.777Z,,,,,,36.5,
2017-12-15T01:27:23.786Z,,23.4,,54,,35.9,
2017-12-15T01:27:33.769Z,,23.3,,54,,35.6,
2017-12-15T01:27:53.768Z,,23.2,0,54,44,36.5,2
2017-12-15T01:28:03.874Z,,23.1,,54,31,42,
2017-12-15T01:28:13.775Z,,23.1,,54,29,41,
2017-12-15T01:28:23.772Z,,23,,54,,41,
2017-12-15T01:28:33.770Z,,22.8,,54,30,42.1,
2017-12-15T01:28:43.776Z,,23.1,,54,,42.3,
2017-12-15T01:29:03.871Z,,23.3,,54,29,43,
2017-12-15T01:29:13.773Z,,23.6,,54,,43.4,
2017-12-15T01:29:23.772Z,,23.7,,54,,,
2017-12-15T01:29:33.791Z,,23.8,,54,,43.7,
2017-12-15T01:29:43.776Z,,23.9,,54,,44.1,
2017-12-15T01:29:53.772Z,,24,,54,,,
2017-12-15T01:30:03.876Z,,,,,,44.2,
2017-12-15T01:30:13.774Z,,24.2,,54,,44.3,
2017-12-15T01:30:23.774Z,,24.2,,54,,44.4,
2017-12-15T01:30:33.775Z,,24.2,,54,,,
2017-12-15T01:30:43.769Z,,24.2,,54,,,
2017-12-15T01:30:53.777Z,,24.3,,54,30,44.6,
2017-12-15T01:31:03.873Z,,24.4,,54,,,
2017-12-15T01:31:13.774Z,,24.4,,54,29,,
2017-12-15T01:31:23.783Z,,24.5,,54,30,44.7,
2017-12-15T01:31:33.774Z,,24.5,,54,29,44.8,
2017-12-15T01:31:43.776Z,,24.7,,54,,44.9,
2017-12-15T01:31:53.779Z,,24.8,,54,,45,
2017-12-15T01:32:03.862Z,,24.8,,54,,,
2017-12-15T01:32:13.772Z,,,,,,45.1,
2017-12-15T01:32:23.773Z,,24.9,,54,,45.2,
2017-12-15T01:32:33.777Z,,25.1,,54,30,45.3,
2017-12-15T01:32:43.782Z,,25.1,,54,29,,
2017-12-15T01:32:53.774Z,,,,,,45.4,
2017-12-15T01:33:03.875Z,,25.3,0,54,0,44.7,2
2017-12-15T01:33:13.775Z,,25.4,,54,,42.9,
2017-12-15T01:33:23.778Z,,25.4,,54,,41.6,
2017-12-15T01:33:33.777Z,,25.3,,54,,40.9,
2017-12-15T01:33:43.777Z,,25.1,,54,,40.3,
2017-12-15T01:33:53.776Z,,25,,54,,39.9,
2017-12-15T01:34:03.896Z,,24.8,,54,,,
2017-12-15T01:34:13.780Z,,,,,,39.4,
2017-12-15T01:34:23.783Z,,24.7,,54,,38.9,
2017-12-15T01:34:33.781Z,,24.5,,54,,38.6,
2017-12-15T01:34:43.772Z,,24.5,,54,,38.3,
2017-12-15T01:34:53.792Z,,24.4,,54,,37.9,
2017-12-15T01:35:03.867Z,,24.4,,54,,37.8,
2017-12-15T01:35:13.774Z,,24.3,,54,,37.6,
2017-12-15T01:35:23.783Z,,24.2,,54,,37.4,
2017-12-15T01:35:33.776Z,,24,,54,,37.2,
2017-12-15T01:35:43.773Z,,23.9,,54,,36.8,
2017-12-15T01:35:53.779Z,,23.8,,54,,,
2017-12-15T01:36:03.878Z,,,,,,36.6,
2017-12-15T01:36:13.776Z,,23.7,,54,,,
2017-12-15T01:36:23.779Z,,23.4,,54,,,
2017-12-15T01:36:33.778Z,,23.4,,54,,,
2017-12-15T01:36:43.774Z,,23.6,,54,,36.5,
2017-12-15T01:36:53.775Z,,23.4,,54,,,
2017-12-15T01:37:13.774Z,,23.2,,54,,,
2017-12-15T01:37:23.780Z,,22.8,,54,,,
2017-12-15T01:37:33.773Z,,22.6,,54,,,
2017-12-15T01:37:43.777Z,,22.4,,54,,,
2017-12-15T01:37:53.775Z,,22.1,0,54,45,37.4,2
2017-12-15T01:38:03.871Z,,21.9,,54,35,42.1,
2017-12-15T01:38:13.779Z,,21.6,,54,29,41.9,
2017-12-15T01:38:23.777Z,,21.7,,54,,41.7,
2017-12-15T01:38:33.779Z,,22.1,,54,,42.3,
2017-12-15T01:38:43.774Z,,22.5,,54,,43.2,
2017-12-15T01:38:53.778Z,,22.7,,54,,,
2017-12-15T01:39:03.866Z,,23.1,,54,,43.5,
2017-12-15T01:39:13.776Z,,23.3,,54,,43.8,
2017-12-15T01:39:23.779Z,,23.6,,54,30,44,
2017-12-15T01:39:33.780Z,,23.6,,54,29,44.2,
2017-12-15T01:39:43.781Z,,23.8,,54,,44.3,
2017-12-15T01:39:53.779Z,,23.9,,54,,44.5,
2017-12-15T01:40:03.877Z,,23.9,,54,,44.6,
2017-12-15T01:40:13.781Z,,24,,54,0,44.8,
2017-12-15T01:40:23.786Z,,24,0,54,,42.8,2
2017-12-15T01:40:33.776Z,,24.2,,54,,41.8,
2017-12-15T01:40:43.786Z,,24.2,,54,,40.6,
2017-12-15T01:40:53.779Z,,24,,54,,39.9,
2017-12-15T01:41:03.878Z,,23.9,,54,,39.7,
2017-12-15T01:41:13.784Z,,23.8,,54,,38.9,
2017-12-15T01:41:23.780Z,,23.7,,54,,38.6,
2017-12-15T01:41:33.778Z,,23.6,,54,,37.9,
2017-12-15T01:41:43.778Z,,23.6,,54,,37.8,
2017-12-15T01:41:53.779Z,,23.4,,54,,37.5,
2017-12-15T01:42:03.880Z,,23.4,,54,,36.9,
2017-12-15T01:42:13.777Z,,23.4,,54,,,
2017-12-15T01:42:23.782Z,,23.3,,54,,36.6,
2017-12-15T01:42:33.780Z,,23.2,,54,,36.4,
2017-12-15T01:42:43.780Z,,23.2,,54,,36.3,
2017-12-15T01:42:53.778Z,,23.1,,54,,36.1,
2017-12-15T01:43:03.881Z,,23,,54,,35.9,
2017-12-15T01:43:13.778Z,,23,,54,,35.7,
2017-12-15T01:43:23.786Z,,22.8,,54,,,
2017-12-15T01:43:33.778Z,,22.8,,54,,,
2017-12-15T01:43:43.776Z,,22.7,,54,,,
2017-12-15T01:43:53.780Z,,22.7,,54,,,
2017-12-15T01:44:03.899Z,,22.8,,54,,,
2017-12-15T01:44:13.791Z,,22.8,,54,,35.6,
2017-12-15T01:44:23.784Z,,22.7,,54,,,
2017-12-15T01:44:33.782Z,,22.5,,54,,,
2017-12-15T01:44:43.783Z,,22.2,,54,,,
2017-12-15T01:44:53.783Z,,22,,54,,,
2017-12-15T01:45:03.883Z,,21.7,,54,,,
2017-12-15T01:45:13.783Z,,21.5,,54,,,
2017-12-15T01:45:23.786Z,,21.3,,54,,,
2017-12-15T01:45:33.788Z,,21.1,,54,,35.7,
2017-12-15T01:45:43.784Z,,20.9,,54,,,
2017-12-15T01:45:53.780Z,,20.8,,54,,,
2017-12-15T01:46:03.879Z,,20.5,,54,,,
2017-12-15T01:46:13.783Z,,20.4,,54,,35.8,
2017-12-15T01:46:23.780Z,,20.2,,54,,,
2017-12-15T01:46:33.788Z,,20.1,,54,,,
2017-12-15T01:46:43.782Z,,20,,54,,35.9,
2017-12-15T01:46:53.783Z,,19.8,,54,,,
2017-12-15T01:47:03.883Z,,19.7,,54,,36,
2017-12-15T01:47:13.784Z,,19.6,,54,,,
2017-12-15T01:47:23.786Z,,19.4,,54,,,
2017-12-15T01:47:33.788Z,,19.4,,54,,,
2017-12-15T01:47:43.780Z,,19.3,,54,,36.1,
2017-12-15T01:47:53.786Z,,19.2,,54,,,
2017-12-15T01:48:03.872Z,,19,,54,,,
2017-12-15T01:48:13.784Z,,19,,54,,,
2017-12-15T01:48:23.787Z,,18.9,,54,,,
2017-12-15T01:48:33.787Z,,18.8,,54,,,
2017-12-15T01:48:43.783Z,,18.8,,54,,36.2,
2017-12-15T01:48:53.780Z,,18.6,,54,,,
2017-12-15T01:49:03.872Z,,18.5,,54,,,
2017-12-15T01:49:13.782Z,,18.5,,54,,,
2017-12-15T01:49:23.780Z,,18.4,,54,,36.1,
2017-12-15T01:49:33.784Z,,18.4,,54,,36.2,
2017-12-15T01:49:43.784Z,,18.2,,54,,,
2017-12-15T01:49:53.784Z,,18.2,,54,,36.1,
2017-12-15T01:50:03.875Z,,18.1,,54,,,
2017-12-15T01:50:13.784Z,,18.1,,54,,,
2017-12-15T01:50:23.788Z,,18.1,,54,,,
2017-12-15T01:50:33.831Z,,17.9,,54,,,
2017-12-15T01:50:43.788Z,,17.9,,54,,,
2017-12-15T01:50:53.781Z,,17.9,,54,,,
2017-12-15T01:51:03.886Z,,17.8,,54,,,
2017-12-15T01:51:13.790Z,,17.8,,54,,,
2017-12-15T01:51:23.790Z,,17.8,,54,,,
2017-12-15T01:51:33.790Z,,17.8,,54,,,
2017-12-15T01:51:43.784Z,,17.7,,54,,36,
2017-12-15T01:51:53.782Z,,17.7,,54,,,
2017-12-15T01:52:03.882Z,,17.7,,54,,,
2017-12-15T01:52:13.801Z,,17.5,0,54,41,38.4,2
2017-12-15T01:52:23.790Z,,17.5,,54,32,41.2,
2017-12-15T01:52:33.783Z,,17.5,,54,30,39.8,
2017-12-15T01:52:43.786Z,,17.8,,54,29,40.1,
2017-12-15T01:52:53.785Z,,18.5,,54,,40.4,
2017-12-15T01:53:03.888Z,,19,,54,30,40.6,
2017-12-15T01:53:13.788Z,,19.6,,54,29,40.7,
2017-12-15T01:53:23.782Z,,20.1,,54,30,40.8,
2017-12-15T01:53:33.787Z,,20.6,,54,29,,
2017-12-15T01:53:43.791Z,,21.1,,54,29,41,
2017-12-15T01:53:53.789Z,,21.3,,54,,,
2017-12-15T01:54:03.895Z,,21.6,,54,,41.1,
2017-12-15T01:54:13.793Z,,21.7,,54,,41.2,
2017-12-15T01:54:23.791Z,,21.7,,54,,41.4,
2017-12-15T01:54:33.789Z,,21.9,,54,,41.5,
2017-12-15T01:54:43.784Z,,21.9,,54,30,41.6,
2017-12-15T01:54:53.786Z,,22,,54,,41.7,
2017-12-15T01:55:03.874Z,,22.1,,54,29,,
2017-12-15T01:55:13.788Z,,22.2,,54,,,
2017-12-15T01:55:23.784Z,,22.4,,54,,,
2017-12-15T01:55:33.784Z,,22.5,,54,,41.8,
2017-12-15T01:55:43.789Z,,22.7,,54,30,,
2017-12-15T01:55:53.786Z,,22.7,,54,29,42,
2017-12-15T01:56:03.886Z,,22.8,,54,30,,
2017-12-15T01:56:13.785Z,,23,,54,29,42.1,
2017-12-15T01:56:23.791Z,,23.1,,54,,,
2017-12-15T01:56:33.786Z,,23.2,,54,,42.3,
2017-12-15T01:56:43.792Z,,23.2,,54,,42.4,
2017-12-15T01:56:53.794Z,,23.3,,54,30,42.6,
2017-12-15T01:57:03.887Z,,23.6,,54,,42.7,
2017-12-15T01:57:13.785Z,,23.7,,54,29,42.8,
2017-12-15T01:57:23.793Z,,23.7,,54,,43,
2017-12-15T01:57:33.786Z,,23.8,,54,,,
2017-12-15T01:57:43.797Z,,23.9,,54,,43.1,
2017-12-15T01:57:53.790Z,61,24,0,54,29,43.2,2
2017-12-15T01:58:03.887Z,,24.2,,54,,43.3,
2017-12-15T01:58:13.788Z,,24.2,,54,,43.4,
2017-12-15T01:58:23.788Z,,24.2,,54,,43.5,
2017-12-15T01:58:33.788Z,,24.3,,54,,43.6,
2017-12-15T01:58:43.791Z,,24.4,,54,,43.7,
2017-12-15T01:58:53.788Z,,24.5,,54,,43.8,
2017-12-15T01:59:03.879Z,,24.7,0,54,0,43.9,2
2017-12-15T01:59:13.792Z,,24.7,,54,,41.8,
2017-12-15T01:59:23.792Z,,24.8,,54,,40.9,
2017-12-15T01:59:33.789Z,,24.8,,54,,39.9,
2017-12-15T01:59:43.789Z,,24.7,,54,,39.7,
2017-12-15T01:59:53.790Z,,24.5,,54,,38.9,
2017-12-15T02:00:03.887Z,,24.4,,54,,38.5,
2017-12-15T02:00:13.787Z,,24.3,,54,,37.9,
2017-12-15T02:00:23.793Z,,24.2,,54,,37.7,
2017-12-15T02:00:33.792Z,,24,,54,,37.4,
2017-12-15T02:00:43.792Z,,24,,54,,36.9,
2017-12-15T02:00:53.790Z,,23.9,,54,,36.7,
2017-12-15T02:01:03.887Z,,23.8,,54,,36.4,
2017-12-15T02:01:13.794Z,,23.7,,54,,36.2,
2017-12-15T02:01:23.795Z,,23.6,,54,,35.9,
2017-12-15T02:01:33.789Z,,23.6,,54,,,
2017-12-15T02:01:43.791Z,,23.3,,54,,35.7,
2017-12-15T02:01:53.791Z,,23.2,,54,,35.6,
2017-12-15T02:02:03.892Z,,23.2,,54,,35.3,
2017-12-15T02:02:13.796Z,,23.1,,54,,,
2017-12-15T02:02:23.792Z,,23,,54,,,
2017-12-15T02:02:33.793Z,,22.8,0,54,,35.4,2
2017-12-15T02:02:43.788Z,,23,,54,34,41.2,
2017-12-15T02:02:53.789Z,,23.1,,54,29,41.9,
2017-12-15T02:03:03.889Z,,23.2,,54,,41,
2017-12-15T02:03:13.790Z,,23.4,,54,,42,
2017-12-15T02:03:23.796Z,,23.7,,54,,42.1,
2017-12-15T02:03:33.797Z,,23.8,,54,30,42.3,
2017-12-15T02:03:43.792Z,,23.9,,54,29,43,
2017-12-15T02:03:53.793Z,,24.2,,54,,43.2,
2017-12-15T02:04:03.909Z,,24.3,,54,,43.5,
2017-12-15T02:04:13.794Z,,24.4,,54,,44,
2017-12-15T02:04:23.795Z,,24.4,,54,,,
2017-12-15T02:04:33.794Z,,24.3,,54,,44.1,
2017-12-15T02:04:43.795Z,,24.3,,54,,44.3,
2017-12-15T02:05:15.036Z,,24.3,,54,,44.4,
2017-12-15T02:05:15.080Z,,24.3,,54,,44.5,
2017-12-15T02:05:15.107Z,,24.3,,54,,44.6,
2017-12-15T02:05:23.799Z,,24.2,0,54,0,44.5,2
2017-12-15T02:05:33.794Z,,24.2,,54,,42.8,
2017-12-15T02:05:43.794Z,,24.3,,54,,41.8,
2017-12-15T02:05:53.791Z,,24.3,,54,,40.5,
2017-12-15T02:06:03.891Z,,24.2,,54,,39.9,
2017-12-15T02:06:13.797Z,,23.9,,54,,39.6,
2017-12-15T02:06:23.798Z,,23.8,,54,,38.9,
2017-12-15T02:06:33.793Z,,23.7,,54,,38.6,
2017-12-15T02:06:43.796Z,,23.6,,54,,37.9,
2017-12-15T02:06:53.792Z,,23.4,,54,,37.8,
2017-12-15T02:07:03.892Z,,23.4,,54,,37.5,
2017-12-15T02:07:13.793Z,,23.3,,54,,36.9,
2017-12-15T02:07:23.792Z,,23.3,,54,,36.8,
2017-12-15T02:07:33.794Z,,23.2,,54,,36.6,
2017-12-15T02:07:43.798Z,,23.1,,54,,36.4,
2017-12-15T02:07:53.813Z,,23.1,,54,,36.2,
2017-12-15T02:08:03.898Z,,23,,54,,36,
2017-12-15T02:08:13.799Z,,23,,54,,35.9,
2017-12-15T02:08:23.797Z,,22.8,,54,,35.7,
2017-12-15T02:08:33.792Z,,22.8,,54,,35.6,
2017-12-15T02:08:43.793Z,,22.8,,54,,,
2017-12-15T02:08:53.800Z,,22.7,,54,,,
2017-12-15T02:09:03.885Z,,22.8,,54,,,
2017-12-15T02:09:13.797Z,,23,,54,,,
2017-12-15T02:09:23.811Z,,22.8,,54,,,
2017-12-15T02:09:33.794Z,,22.6,,54,,,
2017-12-15T02:09:43.798Z,,22.4,,54,,,
2017-12-15T02:09:53.797Z,,22.1,,54,,,
2017-12-15T02:10:03.900Z,,21.9,,54,,,
2017-12-15T02:10:13.796Z,,21.6,,54,,,
2017-12-15T02:10:23.793Z,,21.3,,54,,,
2017-12-15T02:10:33.801Z,,21.1,,54,,,
2017-12-15T02:10:43.793Z,,20.9,,54,,,
2017-12-15T02:10:53.800Z,,20.6,,54,,,
2017-12-15T02:11:03.896Z,,20.5,,54,,35.7,
2017-12-15T02:11:13.802Z,,20.4,,54,,,
2017-12-15T02:11:23.801Z,,20.1,,54,,,
2017-12-15T02:11:33.792Z,,20,,54,,35.8,
2017-12-15T02:11:43.794Z,,19.8,,54,,,
2017-12-15T02:11:53.794Z,,19.7,,54,,35.9,
2017-12-15T02:12:03.893Z,,19.6,,54,,,
2017-12-15T02:12:13.794Z,,19.4,,54,,36,
2017-12-15T02:12:23.793Z,,19.3,,54,,,
2017-12-15T02:12:33.794Z,,19.2,,54,,,
2017-12-15T02:12:43.801Z,,19.2,,54,,,
2017-12-15T02:12:53.794Z,,19,,54,,36.1,
2017-12-15T02:13:03.894Z,,18.9,,54,,,
2017-12-15T02:13:13.803Z,,18.8,,54,,,
2017-12-15T02:13:23.795Z,,18.8,,54,,,
2017-12-15T02:13:33.795Z,,18.6,,54,,,
2017-12-15T02:13:43.805Z,,18.5,,54,,,
2017-12-15T02:13:53.795Z,,18.5,,54,,,
2017-12-15T02:14:03.885Z,,18.4,,54,,,
2017-12-15T02:14:13.796Z,,18.2,,54,,,
2017-12-15T02:14:23.802Z,,18.2,,54,,36.2,
2017-12-15T02:14:33.796Z,,18.1,,54,,,
2017-12-15T02:14:43.806Z,,18.1,,54,,,
2017-12-15T02:14:53.796Z,,18.1,,54,,36.1,
2017-12-15T02:15:03.911Z,,17.9,,54,,,
2017-12-15T02:15:13.797Z,,17.9,,54,,,
2017-12-15T02:15:23.801Z,,17.9,,54,,,
2017-12-15T02:15:33.797Z,,17.8,,54,,,
2017-12-15T02:15:43.799Z,,17.8,,54,,,
2017-12-15T02:15:53.797Z,,17.8,,54,,,
2017-12-15T02:16:03.895Z,,17.7,,54,,,
2017-12-15T02:16:13.813Z,,17.7,,54,,,
2017-12-15T02:16:23.799Z,,17.7,,54,,,
2017-12-15T02:16:33.797Z,,17.5,,54,,,
2017-12-15T02:16:43.798Z,,17.5,,54,,,
2017-12-15T02:16:53.798Z,,17.5,,54,,36,
2017-12-15T02:17:03.899Z,,17.4,,54,,,
2017-12-15T02:17:13.801Z,,17.4,,54,,,
2017-12-15T02:17:23.818Z,,17.4,0,54,42,38.2,2
2017-12-15T02:17:33.803Z,,17.3,,54,33,41.1,
2017-12-15T02:17:43.800Z,,17.4,,54,29,39.8,
2017-12-15T02:17:53.800Z,,17.8,,54,,40,
2017-12-15T02:18:03.900Z,,18.5,,54,,40.3,
2017-12-15T02:18:13.799Z,,19,,54,,40.4,
2017-12-15T02:18:23.804Z,,19.6,,54,,40.6,
2017-12-15T02:18:33.801Z,,20.2,,54,,40.7,
2017-12-15T02:18:43.801Z,,20.6,,54,30,40.8,
2017-12-15T02:18:53.800Z,,20.9,,54,,40.9,
2017-12-15T02:19:03.894Z,,21.2,,54,29,41,
2017-12-15T02:19:13.814Z,,21.5,,54,,41.1,
2017-12-15T02:19:23.802Z,,21.6,,54,,41.2,
2017-12-15T02:19:33.806Z,,21.7,,54,,41.3,
2017-12-15T02:19:43.799Z,,21.9,,54,,41.4,
2017-12-15T02:19:53.802Z,,22,,54,,,
2017-12-15T02:20:03.888Z,,22,,54,,,
2017-12-15T02:20:13.799Z,,22.1,,54,,41.5,
2017-12-15T02:20:23.807Z,,22.2,,54,,,
2017-12-15T02:20:33.802Z,,22.2,,54,,,
2017-12-15T02:20:43.802Z,,22.2,,54,,41.6,
2017-12-15T02:20:53.813Z,,22.4,,54,,,
2017-12-15T02:21:03.910Z,,22.5,,54,,41.7,
2017-12-15T02:21:13.803Z,,22.6,,54,,41.8,
2017-12-15T02:21:23.799Z,,22.7,,54,,42,
2017-12-15T02:21:33.803Z,,22.7,,54,,,
2017-12-15T02:21:43.804Z,,23,,54,,42.1,
2017-12-15T02:21:53.802Z,,23,,54,,42.2,
2017-12-15T02:22:03.894Z,,23.1,,54,,42.3,
2017-12-15T02:22:13.804Z,,23.2,,54,,42.4,
2017-12-15T02:22:23.800Z,,23.3,,54,,42.6,
2017-12-15T02:22:33.799Z,,23.4,,54,,42.8,
2017-12-15T02:22:43.808Z,,23.6,,54,,42.9,
2017-12-15T02:22:53.801Z,,23.7,,54,,43,
2017-12-15T02:23:03.895Z,,23.7,,54,,43.1,
2017-12-15T02:23:13.803Z,,23.8,,54,,43.2,
2017-12-15T02:23:23.806Z,,23.9,,54,30,,
2017-12-15T02:23:33.804Z,,24,,54,29,43.4,
2017-12-15T02:23:43.801Z,,24,,54,,43.5,
2017-12-15T02:23:53.805Z,,24.2,0,54,0,42.7,2
2017-12-15T02:24:03.927Z,,,,,,40.8,
2017-12-15T02:24:13.806Z,,24.4,,54,,39.9,
2017-12-15T02:24:23.809Z,,24.3,,54,,39.5,
2017-12-15T02:24:33.809Z,,24.2,,54,,38.8,
2017-12-15T02:24:43.813Z,,24,,54,,38.3,
2017-12-15T02:24:53.817Z,,23.9,,54,,37.9,
2017-12-15T02:25:03.908Z,,23.8,,54,,37.5,
2017-12-15T02:25:13.814Z,,23.7,,54,,36.9,
2017-12-15T02:25:23.812Z,,23.7,,54,,36.7,
2017-12-15T02:25:33.808Z,,23.6,,54,,36.4,
2017-12-15T02:25:43.810Z,,23.6,,54,,36.2,
2017-12-15T02:25:53.820Z,,23.4,,54,,35.9,
2017-12-15T02:26:03.899Z,,23.3,,54,,35.8,
2017-12-15T02:26:13.813Z,,23.3,,54,,35.6,
2017-12-15T02:26:23.872Z,,23.3,,54,,35.4,
2017-12-15T02:26:33.813Z,,23.2,0,54,44,36,2
2017-12-15T02:26:43.817Z,,23.1,,54,34,41.2,
2017-12-15T02:26:53.824Z,,23,,54,29,41.9,
2017-12-15T02:27:03.908Z,,22.8,,54,,40.8,
2017-12-15T02:27:13.815Z,,22.7,,54,,42,
2017-12-15T02:27:23.805Z,,22.8,,54,,42.1,
2017-12-15T02:27:33.810Z,,23,,54,,42.6,
2017-12-15T02:27:43.811Z,,23.2,,54,,43,
2017-12-15T02:27:53.811Z,,23.4,,54,,43.3,
2017-12-15T02:28:03.912Z,,23.6,,54,,43.7,
2017-12-15T02:28:18.903Z,,23.7,0,54,0,42.7,2
2017-12-15T02:28:23.812Z,,23.9,,54,,40.9,
2017-12-15T02:28:33.812Z,,23.9,,54,,39.9,
2017-12-15T02:28:43.812Z,,23.8,,54,,39.7,
2017-12-15T02:28:53.806Z,,23.7,,54,,38.8,
2017-12-15T02:29:03.906Z,,23.6,,54,,38.3,
2017-12-15T02:29:13.810Z,,23.4,,54,,37.9,
2017-12-15T02:29:23.810Z,,23.2,,54,,37.7,
2017-12-15T02:29:33.808Z,,23,,54,,36.9,
2017-12-15T02:29:43.805Z,,23,,54,,36.8,
2017-12-15T02:29:53.810Z,,23,,54,,36.5,
2017-12-15T02:30:03.904Z,,23.1,,54,,36.2,
2017-12-15T02:30:13.816Z,,23.1,,54,,35.9,
2017-12-15T02:30:23.810Z,,23.2,,54,,35.7,
2017-12-15T02:30:33.804Z,,23.1,,54,,35.6,
2017-12-15T02:30:43.810Z,,23,,54,,35.4,
2017-12-15T02:30:53.812Z,,22.8,,54,,35.3,
2017-12-15T02:31:03.895Z,,22.7,,54,,35.2,
2017-12-15T02:31:13.809Z,,22.6,,54,,35.1,
2017-12-15T02:31:23.810Z,,22.6,,54,,34.9,
2017-12-15T02:31:33.807Z,,22.5,,54,,,
2017-12-15T02:31:43.807Z,,22.4,,54,,34.8,
2017-12-15T02:31:53.806Z,,22.4,,54,,34.7,
2017-12-15T02:32:03.908Z,,22.4,,54,,34.6,
2017-12-15T02:32:13.807Z,,22.4,,54,,34.5,
2017-12-15T02:32:23.806Z,,22.5,,54,,34.4,
2017-12-15T02:32:33.811Z,,22.6,,54,,34.3,
2017-12-15T02:32:43.806Z,,22.6,,54,,34.2,
2017-12-15T02:32:53.807Z,,22.6,,54,,34.1,
2017-12-15T02:33:03.910Z,,22.5,,54,,33.9,
2017-12-15T02:33:13.807Z,,22.2,,54,,,
2017-12-15T02:33:23.811Z,,22,,54,,33.8,
2017-12-15T02:33:33.815Z,,22,,54,,33.7,
2017-12-15T02:33:43.816Z,,22.1,,54,,33.6,
2017-12-15T02:33:53.806Z,,22.1,,54,,33.7,
2017-12-15T02:34:03.927Z,,22,,54,,33.6,
2017-12-15T02:34:13.808Z,,22,,54,,,
2017-12-15T02:34:23.812Z,,22.1,,54,,,
2017-12-15T02:34:33.818Z,,22,,54,,,
2017-12-15T02:34:43.809Z,,21.7,,54,,,
2017-12-15T02:34:53.808Z,,21.5,,54,,,
2017-12-15T02:35:03.916Z,,21.2,,54,,,
2017-12-15T02:35:13.809Z,,20.9,,54,,,
2017-12-15T02:35:23.809Z,,20.6,,54,,,
2017-12-15T02:35:33.818Z,,20.5,,54,,,
2017-12-15T02:35:43.810Z,,20.2,,54,,,
2017-12-15T02:35:53.807Z,,20.1,,54,,,
2017-12-15T02:36:03.898Z,,19.8,,54,,,
2017-12-15T02:36:13.816Z,,19.7,,54,,,
2017-12-15T02:36:23.821Z,,19.6,,54,,,
2017-12-15T02:36:33.814Z,,19.4,,54,,,
2017-12-15T02:36:43.808Z,,19.3,,54,,33.7,
2017-12-15T02:36:53.809Z,,19.2,,54,,,
2017-12-15T02:37:03.899Z,,19,,54,,,
2017-12-15T02:37:13.808Z,,18.9,,54,,,
2017-12-15T02:37:23.814Z,,18.8,,54,,,
2017-12-15T02:37:33.825Z,,18.6,,54,,,
2017-12-15T02:37:43.812Z,,18.5,,54,,,
2017-12-15T02:37:53.812Z,,18.5,,54,,33.8,
2017-12-15T02:38:03.912Z,,18.4,,54,,,
2017-12-15T02:38:13.813Z,,18.2,,54,,,
2017-12-15T02:38:23.836Z,,18.2,,54,,,
2017-12-15T02:38:33.813Z,,18.1,,54,,,
2017-12-15T02:38:43.813Z,,18.1,,54,,,
2017-12-15T02:38:53.813Z,,17.9,,54,,,
