Time,PrimTSet,ActPow,HwTOutlet,HwActive,PrimT,HwTSet,ChActive
2017-11-16T13:34:20.439Z,,,46.2,,55.6,54,
2017-11-16T13:34:30.441Z,,,45.8,,55.3,54,
2017-11-16T13:34:40.356Z,,30,45.5,,55,54,
2017-11-16T13:34:45.251Z,,31,45.2,,54.8,54,
2017-11-16T13:35:00.465Z,,32,44.9,,54.7,54,
2017-11-16T13:35:05.395Z,,34,44.6,,54.8,54,
2017-11-16T13:35:20.441Z,,36,44.3,,55,54,
2017-11-16T13:35:25.237Z,,37,44.1,,55.2,54,
2017-11-16T13:35:35.257Z,,39,43.9,,55.5,54,
2017-11-16T13:35:45.246Z,,40,43.7,,56,54,
2017-11-16T13:36:00.442Z,,41,43.5,,56.4,54,
2017-11-16T13:36:10.533Z,,43,43.4,,57,54,
2017-11-16T13:36:20.390Z,,42,43.2,,57.2,54,
2017-11-16T13:36:30.308Z,,44,43.1,,57.8,54,
2017-11-16T13:36:40.442Z,,,43,,58.1,54,
