Time,HwTOutlet,HwActive,PrimT,ActPow,ChActive,PrimTSet,HwTSet
2017-12-10T01:15:35.660Z,33.5,,,29,,,54
2017-12-10T01:15:45.655Z,33.5,,,,,,54
2017-12-10T01:15:55.657Z,33.4,,,30,,,54
2017-12-10T01:16:05.658Z,33.4,,,29,,,54
2017-12-10T01:16:15.666Z,33.3,,,,,,54
2017-12-10T01:16:25.657Z,33.3,,,,,,54
2017-12-10T01:16:35.670Z,33.4,,,,,,54
2017-12-10T01:16:45.656Z,33.5,,,,,,54
2017-12-10T01:16:55.657Z,33.5,,,,,,54
2017-12-10T01:17:05.666Z,33.6,,,,,,54
2017-12-10T01:17:15.658Z,33.6,,,30,,,54
2017-12-10T01:17:25.657Z,33.6,,,29,,,54
2017-12-10T01:17:35.658Z,33.6,,,,,,54
2017-12-10T01:17:45.671Z,33.5,,,,,,54
2017-12-10T01:17:55.663Z,33.5,,,,,,54
2017-12-10T01:18:05.657Z,33.6,,,,,,54
2017-12-10T01:18:15.676Z,33.6,,,,,,54
2017-12-10T01:18:25.656Z,33.5,,,,,,54
2017-12-10T01:18:35.658Z,33.6,,,,,,54
2017-12-10T01:18:45.659Z,33.5,,,,,,54
2017-12-10T01:18:55.658Z,33.5,,,,,,54
2017-12-10T01:19:05.659Z,33.6,,,,,,54
2017-12-10T01:19:15.662Z,33.5,,,,,,54
2017-12-10T01:19:25.661Z,33.4,,,,,,54
2017-12-10T01:19:35.674Z,33.5,,,,,,54
2017-12-10T01:19:45.661Z,33.5,,,30,,,54
2017-12-10T01:19:55.660Z,33.6,,,29,,,54
2017-12-10T01:20:05.664Z,33.5,,,30,,,54
2017-12-10T01:20:15.663Z,33.6,,,,,,54
2017-12-10T01:20:25.662Z,33.6,,,29,,,54
2017-12-10T01:20:35.661Z,33.5,,,,,,54
2017-12-10T01:20:45.665Z,33.4,,,30,,,54
2017-12-10T01:20:55.658Z,33.4,,63.5,29,,,54
2017-12-10T01:21:05.669Z,33.3,,,,,,54
2017-12-10T01:21:15.659Z,33.4,,,,,,54
2017-12-10T01:21:25.658Z,33.3,,,30,,,54
2017-12-10T01:21:35.663Z,33.5,,,29,,,54
2017-12-10T01:21:45.660Z,33.6,,,,,,54
2017-12-10T01:21:55.658Z,33.5,,,,,,54
2017-12-10T01:22:05.665Z,33.5,,63.4,,,,54
2017-12-10T01:22:15.663Z,33.5,,,,,,54
2017-12-10T01:22:25.677Z,33.5,,,,,,54
2017-12-10T01:22:35.668Z,33.5,,,,,,54
2017-12-10T01:22:45.660Z,33.6,,63.3,,,,54
2017-12-10T01:22:55.665Z,33.8,,,,,,54
2017-12-10T01:23:05.672Z,33.6,,,,,,54
2017-12-10T01:23:15.664Z,33.6,,,,,,54
2017-12-10T01:23:25.661Z,33.7,,,,,,54
2017-12-10T01:23:35.666Z,33.9,,63.2,30,,,54
2017-12-10T01:23:45.665Z,33.7,,,29,,,54
2017-12-10T01:23:55.659Z,33.7,,,,,,54
2017-12-10T01:24:05.665Z,33.8,,,,,,54
2017-12-10T01:24:15.665Z,33.6,,,,,,54
2017-12-10T01:24:25.666Z,33.6,,,30,,,54
2017-12-10T01:24:35.677Z,33.6,,,29,,,54
2017-12-10T01:24:45.663Z,33.7,,63.1,30,,,54
2017-12-10T01:24:55.661Z,33.6,,,29,,,54
2017-12-10T01:25:05.674Z,33.6,,,,,,54
2017-12-10T01:25:15.662Z,33.6,,,,,,54
2017-12-10T01:25:25.668Z,33.5,,,,,,54
2017-12-10T01:25:35.665Z,33.4,,,30,,,54
2017-12-10T01:25:45.663Z,33.2,,,29,,,54
2017-12-10T01:25:55.668Z,33.1,,,,,,54
2017-12-10T01:26:05.668Z,33.2,,,,,,54
2017-12-10T01:26:15.665Z,33.4,,,,,,54
2017-12-10T01:26:25.661Z,33.5,,,,,,54
2017-12-10T01:26:35.666Z,33.5,,,,,,54
2017-12-10T01:26:45.673Z,33.5,,,,,,54
2017-12-10T01:26:55.662Z,33.6,,,,,,54
2017-12-10T01:27:05.666Z,33.5,,,,,,54
2017-12-10T01:27:15.663Z,33.5,,,,,,54
2017-12-10T01:27:25.662Z,33.8,,,,,,54
2017-12-10T01:27:35.667Z,33.7,,,,,,54
2017-12-10T01:27:45.664Z,33.6,,63.2,30,,,54
2017-12-10T01:27:55.669Z,33.5,,,29,,,54
2017-12-10T01:28:05.672Z,33.7,,,,,,54
2017-12-10T01:28:15.665Z,33.5,,,,,,54
2017-12-10T01:28:25.666Z,33.4,,,,,,54
2017-12-10T01:28:35.662Z,33.5,,,,,,54
2017-12-10T01:28:45.669Z,33.2,,,,,,54
2017-12-10T01:28:55.665Z,33.3,,,,,,54
2017-12-10T01:29:05.673Z,33.2,,,,,,54
2017-12-10T01:29:15.663Z,33.3,,,,,,54
2017-12-10T01:29:25.663Z,33.3,,,,,,54
2017-12-10T01:29:35.663Z,33.4,,63.3,,,,54
2017-12-10T01:29:45.665Z,33.4,,,,,,54
2017-12-10T01:29:55.674Z,33.4,,,,,,54
2017-12-10T01:30:05.671Z,33.4,,,,,,54
2017-12-10T01:30:15.667Z,33.3,,,,,,54
2017-12-10T01:30:25.667Z,33.3,,,30,,,54
2017-12-10T01:30:35.664Z,33.5,,,29,,,54
2017-12-10T01:30:45.664Z,33.4,,,,,,54
2017-12-10T01:30:55.665Z,33.6,,,,,,54
2017-12-10T01:31:05.664Z,33.6,,,,,,54
2017-12-10T01:31:15.665Z,33.4,,,,,,54
2017-12-10T01:31:25.665Z,33.5,,63.4,,,,54
2017-12-10T01:31:35.669Z,33.3,,,,,,54
2017-12-10T01:31:45.664Z,33.2,,,,,,54
2017-12-10T01:31:55.670Z,33.3,,,,,,54
2017-12-10T01:32:05.673Z,33.3,,,,,,54
2017-12-10T01:32:15.669Z,33.2,,,,,,54
2017-12-10T01:32:25.665Z,33.2,,,,,,54
2017-12-10T01:32:35.664Z,33.1,,63.5,,,,54
2017-12-10T01:32:45.666Z,33.2,,,,,,54
2017-12-10T01:32:55.664Z,33.2,,,,,,54
2017-12-10T01:33:05.674Z,33.2,,,,,,54
2017-12-10T01:33:15.665Z,33.2,,,,,,54
2017-12-10T01:33:25.667Z,33.1,,,,,,54
2017-12-10T01:33:35.668Z,33.2,,,,,,54
2017-12-10T01:33:45.667Z,33.2,,,,,,54
2017-12-10T01:33:55.665Z,33.3,,,,,,54
2017-12-10T01:34:05.672Z,33.4,,63.6,30,,,54
2017-12-10T01:34:15.671Z,33.3,,,29,,,54
2017-12-10T01:34:25.669Z,33.3,,,,,,54
2017-12-10T01:34:35.668Z,33.3,,,,,,54
2017-12-10T01:34:45.666Z,33.4,,,,,,54
2017-12-10T01:34:55.667Z,33.4,,,,,,54
2017-12-10T01:35:05.670Z,33.2,,,,,,54
2017-12-10T01:35:15.672Z,33.2,,,,,,54
2017-12-10T01:35:25.669Z,33.4,,,30,,,54
2017-12-10T01:35:35.669Z,33.3,,63.8,29,,,54
2017-12-10T01:35:45.668Z,33.4,,,,,,54
2017-12-10T01:35:55.673Z,33.4,,,,,,54
2017-12-10T01:36:05.667Z,33.4,,,,,,54
2017-12-10T01:36:15.670Z,33.3,,,,,,54
2017-12-10T01:36:25.673Z,33.4,,,,,,54
2017-12-10T01:36:35.667Z,33.6,,63.9,30,,,54
2017-12-10T01:36:45.676Z,33.5,,,29,,,54
2017-12-10T01:36:55.671Z,33.5,,,,,,54
2017-12-10T01:37:05.675Z,33.6,,,,,,54
2017-12-10T01:37:15.677Z,33.7,,,,,,54
2017-12-10T01:37:25.668Z,33.6,,,,,,54
2017-12-10T01:37:35.671Z,33.6,,,30,,,54
2017-12-10T01:37:45.669Z,33.6,,,,,,54
2017-12-10T01:37:55.670Z,33.8,,63.9,29,,,54
2017-12-10T01:38:05.674Z,33.8,,64,,,,54
2017-12-10T01:38:15.679Z,33.6,,,,,,54
2017-12-10T01:38:25.671Z,33.5,,,,,,54
2017-12-10T01:38:35.669Z,33.7,,,30,,,54
2017-12-10T01:38:45.673Z,33.8,,,29,,,54
2017-12-10T01:38:55.668Z,33.5,,,,,,54
2017-12-10T01:39:05.676Z,33.6,,64.1,,,,54
2017-12-10T01:39:15.674Z,33.6,,,,,,54
2017-12-10T01:39:25.679Z,33.6,,,,,,54
2017-12-10T01:39:35.675Z,33.6,,,,,,54
2017-12-10T01:39:45.679Z,33.7,,,30,,,54
2017-12-10T01:39:55.672Z,33.6,,,,,,54
2017-12-10T01:40:05.731Z,33.5,,,29,,,54
2017-12-10T01:40:15.677Z,33.5,,,,,,54
2017-12-10T01:40:25.673Z,33.7,,,30,,,54
2017-12-10T01:40:35.680Z,33.5,,64.2,29,,,54
2017-12-10T01:40:45.673Z,33.5,,,30,,,54
2017-12-10T01:40:55.676Z,33.5,,,29,,,54
2017-12-10T01:41:05.673Z,33.6,,,30,,,54
2017-12-10T01:41:15.669Z,33.5,,,,,,54
2017-12-10T01:41:25.671Z,33.6,,,29,,,54
2017-12-10T01:41:35.679Z,33.8,,,30,,,54
2017-12-10T01:41:45.679Z,33.6,,,29,,,54
2017-12-10T01:41:55.674Z,33.7,,,,,,54
2017-12-10T01:42:05.679Z,33.7,,,,,,54
2017-12-10T01:42:15.675Z,33.7,,,,,,54
2017-12-10T01:42:25.679Z,33.6,,64.4,,,,54
2017-12-10T01:42:35.674Z,33.7,,,,,,54
2017-12-10T01:42:45.671Z,33.6,,,,,,54
2017-12-10T01:42:55.671Z,33.6,,,,,,54
2017-12-10T01:43:05.676Z,33.6,,,30,,,54
2017-12-10T01:43:15.677Z,33.6,,,29,,,54
2017-12-10T01:43:25.676Z,33.4,,,,,,54
2017-12-10T01:43:35.680Z,33.4,,,,,,54
2017-12-10T01:43:45.672Z,33.5,,,,,,54
2017-12-10T01:43:55.676Z,33.6,,,,,,54
2017-12-10T01:44:05.673Z,33.6,,64.5,,,,54
2017-12-10T01:44:15.676Z,33.5,,,30,,,54
2017-12-10T01:44:25.675Z,33.5,,,29,,,54
2017-12-10T01:44:35.680Z,33.5,,,,,,54
2017-12-10T01:44:45.677Z,33.5,,,,,,54
2017-12-10T01:44:55.681Z,33.5,,,,,,54
2017-12-10T01:45:05.678Z,33.5,,,,,,54
2017-12-10T01:45:15.670Z,33.4,,,30,,,54
2017-12-10T01:45:25.680Z,33.5,,,29,,,54
2017-12-10T01:45:35.677Z,33.5,,,,,,54
2017-12-10T01:45:45.685Z,33.6,,,30,,,54
2017-12-10T01:45:55.682Z,33.7,,64.6,29,,,54
2017-12-10T01:46:05.681Z,33.6,,64.5,,,,54
2017-12-10T01:46:15.672Z,33.6,,,,,,54
2017-12-10T01:46:25.674Z,33.9,,64.6,30,,,54
2017-12-10T01:46:35.680Z,33.8,,,,,,54
2017-12-10T01:46:45.676Z,33.8,,,29,,,54
2017-12-10T01:46:55.673Z,33.9,,,,,,54
2017-12-10T01:47:05.679Z,33.8,,,,,,54
2017-12-10T01:47:15.674Z,33.8,,,,,,54
2017-12-10T01:47:25.673Z,33.8,,,,,,54
2017-12-10T01:47:35.673Z,33.8,,,,,,54
2017-12-10T01:47:45.677Z,33.8,,,,,,54
2017-12-10T01:47:55.676Z,33.8,,,,,,54
2017-12-10T01:48:05.684Z,33.9,,,,,,54
2017-12-10T01:48:15.673Z,33.8,,,,,,54
2017-12-10T01:48:25.676Z,33.9,,,,,,54
2017-12-10T01:48:35.682Z,34,,,,,,54
2017-12-10T01:48:45.675Z,33.9,,,30,,,54
2017-12-10T01:48:55.674Z,33.9,,64.7,,,,54
2017-12-10T01:49:05.683Z,33.6,,,29,,,54
2017-12-10T01:49:15.680Z,33.6,,,30,,,54
2017-12-10T01:49:25.676Z,33.7,,,29,,,54
2017-12-10T01:49:35.685Z,33.6,0,64.7,29,2,61,54
2017-12-10T01:49:45.677Z,33.5,,,30,,,54
2017-12-10T01:49:55.676Z,33.7,,,29,,,54
2017-12-10T01:50:05.679Z,33.8,,,,,,54
2017-12-10T01:50:15.676Z,33.9,,,,,,54
2017-12-10T01:50:25.677Z,33.9,,,,,,54
2017-12-10T01:50:35.676Z,33.9,,,,,,54
2017-12-10T01:50:45.678Z,33.9,,,30,,,54
2017-12-10T01:50:55.682Z,33.8,,,29,,,54
2017-12-10T01:51:05.683Z,33.9,,,,,,54
2017-12-10T01:51:15.684Z,34.1,,,30,,,54
2017-12-10T01:51:25.683Z,33.9,,,29,,,54
2017-12-10T01:51:35.684Z,34,,,,,,54
2017-12-10T01:51:45.676Z,34,,64.8,,,,54
2017-12-10T01:51:55.676Z,34.1,,,,,,54
2017-12-10T01:52:05.677Z,34.2,,,,,,54
2017-12-10T01:52:15.688Z,34.3,,,,,,54
2017-12-10T01:52:25.676Z,34.2,,,,,,54
2017-12-10T01:52:35.684Z,34.2,,,,,,54
2017-12-10T01:52:45.679Z,34,,,,,,54
2017-12-10T01:52:55.683Z,34,,,,,,54
2017-12-10T01:53:05.678Z,34.1,,,30,,,54
2017-12-10T01:53:15.679Z,33.9,,,,,,54
2017-12-10T01:53:25.681Z,34,,,29,,,54
2017-12-10T01:53:35.680Z,34,,,,,,54
2017-12-10T01:53:45.776Z,33.8,,,,,,54
2017-12-10T01:53:55.677Z,33.9,,,,,,54
2017-12-10T01:54:05.681Z,33.8,,,,,,54
2017-12-10T01:54:15.681Z,33.8,,64.9,,,,54
2017-12-10T01:54:25.682Z,33.8,,,30,,,54
2017-12-10T01:54:35.679Z,33.8,,,29,,,54
2017-12-10T01:54:45.682Z,33.7,,,,,,54
2017-12-10T01:54:55.678Z,33.8,,,,,,54
2017-12-10T01:55:05.678Z,33.8,,,,,,54
2017-12-10T01:55:15.679Z,34,,,,,,54
2017-12-10T01:55:25.685Z,33.9,,,,,,54
2017-12-10T01:55:35.680Z,33.9,,,30,,,54
2017-12-10T01:55:45.682Z,33.9,,,29,,,54
2017-12-10T01:55:55.684Z,33.8,,,,,,54
2017-12-10T01:56:05.685Z,33.8,,,30,,,54
2017-12-10T01:56:15.682Z,33.8,,,29,,,54
2017-12-10T01:56:25.686Z,33.9,,,30,,,54
2017-12-10T01:56:35.683Z,33.9,,,29,,,54
2017-12-10T01:56:45.678Z,33.9,,,30,,,54
2017-12-10T01:56:55.686Z,33.9,,,29,,,54
2017-12-10T01:57:05.685Z,33.9,,,,,,54
2017-12-10T01:57:15.682Z,33.9,,,,,,54
2017-12-10T01:57:25.685Z,33.9,0,63.9,0,2,,54
2017-12-10T01:57:35.699Z,33.8,,61.6,,,,54
2017-12-10T01:57:45.679Z,33.8,,60.7,,,,54
2017-12-10T01:57:55.684Z,33.7,,59.4,,,,54
2017-12-10T01:58:05.681Z,33.8,,58.5,,,,54
2017-12-10T01:58:15.682Z,33.7,,57.8,,,,54
2017-12-10T01:58:25.686Z,33.7,,57.1,,,,54
2017-12-10T01:58:35.686Z,33.6,,56.5,,,,54
2017-12-10T01:58:45.684Z,33.4,,56,,,,54
2017-12-10T01:58:55.684Z,33.4,,55.5,,,,54
2017-12-10T01:59:05.685Z,33.3,,55.1,,,,54
2017-12-10T01:59:15.698Z,33.2,0,54.9,44,2,,54
2017-12-10T01:59:25.687Z,33.2,,58.6,36,,,54
2017-12-10T01:59:35.687Z,33.1,,58.7,29,,,54
2017-12-10T01:59:45.686Z,33.2,,59.6,,,,54
2017-12-10T01:59:55.684Z,33.3,,60.2,,,,54
2017-12-10T02:00:05.689Z,33.2,,60.7,,,,54
2017-12-10T02:00:15.689Z,33.4,,61.2,,,,54
2017-12-10T02:00:25.681Z,33.4,,61.5,,,,54
2017-12-10T02:00:35.688Z,33.4,,61.8,30,,,54
2017-12-10T02:00:45.680Z,33.3,,62,29,,,54
2017-12-10T02:00:55.683Z,33.3,,62.1,,,,54
2017-12-10T02:01:05.682Z,33.2,,62.4,,,,54
2017-12-10T02:01:15.688Z,33.3,,62.5,,,,54
2017-12-10T02:01:25.688Z,33.4,,62.6,30,,,54
2017-12-10T02:01:35.684Z,33.2,,62.7,29,,,54
2017-12-10T02:01:45.686Z,33.2,,,,,,54
2017-12-10T02:01:55.680Z,33.2,,62.8,,,,54
2017-12-10T02:02:05.681Z,33.2,,62.9,,,,54
2017-12-10T02:02:15.682Z,32.8,,,,,,54
2017-12-10T02:02:25.689Z,32.9,,63.1,,,,54
2017-12-10T02:02:35.681Z,32.9,,,,,,54
2017-12-10T02:02:45.684Z,32.9,,63.2,,,,54
2017-12-10T02:02:55.691Z,32.9,,,,,,54
2017-12-10T02:03:05.689Z,32.9,,,,,,54
2017-12-10T02:03:15.682Z,33.1,,,,,,54
2017-12-10T02:03:25.690Z,32.9,,63.3,,,,54
2017-12-10T02:03:35.682Z,33.1,,,,,,54
2017-12-10T02:03:45.684Z,33.2,,,,,,54
2017-12-10T02:03:55.692Z,33.2,,,,,,54
2017-12-10T02:04:05.686Z,33.2,,,,,,54
2017-12-10T02:04:15.690Z,33.3,,,,,,54
2017-12-10T02:04:25.682Z,33.4,,,,,,54
2017-12-10T02:04:35.689Z,33.3,,,,,,54
2017-12-10T02:04:45.685Z,33.2,,,,,,54
2017-12-10T02:04:55.683Z,33.4,,,,,,54
2017-12-10T02:05:05.686Z,33.2,,,,,,54
2017-12-10T02:05:15.685Z,33.2,,,,,,54
2017-12-10T02:05:25.690Z,33.3,,,,,,54
2017-12-10T02:05:35.683Z,33.2,,,,,,54
2017-12-10T02:05:45.685Z,33.1,,,,,,54
2017-12-10T02:05:55.693Z,32.9,,,,,,54
2017-12-10T02:06:05.691Z,,,63.4,,,,
2017-12-10T02:06:15.687Z,32.9,,,,,,54
2017-12-10T02:06:25.685Z,32.9,,,,,,54
2017-12-10T02:06:35.685Z,33.2,,,,,,54
2017-12-10T02:06:45.685Z,33.4,,,,,,54
2017-12-10T02:06:55.684Z,33.3,,63.5,,,,54
2017-12-10T02:07:05.689Z,33.3,,,,,,54
2017-12-10T02:07:15.687Z,33.4,,,30,,,54
2017-12-10T02:07:25.687Z,33.4,,,29,,,54
2017-12-10T02:07:35.687Z,33.4,,,,,,54
2017-12-10T02:07:45.687Z,33.4,,,,,,54
2017-12-10T02:07:55.690Z,33.3,,63.6,,,,54
2017-12-10T02:08:05.691Z,33.3,,,30,,,54
2017-12-10T02:08:15.687Z,33.4,,,,,,54
2017-12-10T02:08:25.688Z,33.2,,,29,,,54
2017-12-10T02:08:35.684Z,33.3,,,,,,54
2017-12-10T02:08:45.687Z,33.4,,,,,,54
2017-12-10T02:08:55.688Z,33.5,,63.8,,,,54
2017-12-10T02:09:05.692Z,33.5,,,,,,54
2017-12-10T02:09:15.699Z,33.6,,,30,,,54
2017-12-10T02:09:25.692Z,33.5,,,29,,,54
2017-12-10T02:09:35.690Z,33.4,,,30,,,54
2017-12-10T02:09:45.697Z,33.5,,,29,,,54
2017-12-10T02:09:55.691Z,33.6,,63.9,,,,54
2017-12-10T02:10:15.689Z,33.5,,,,,,54
2017-12-10T02:10:25.687Z,33.5,,,30,,,54
2017-12-10T02:10:35.690Z,33.5,,,29,,,54
2017-12-10T02:10:45.693Z,33.7,,,,,,54
2017-12-10T02:10:55.688Z,33.5,,64,,,,54
2017-12-10T02:11:05.692Z,33.6,,,,,,54
2017-12-10T02:11:15.695Z,33.6,,,,,,54
2017-12-10T02:11:25.865Z,33.6,,,,,,54
2017-12-10T02:11:35.687Z,33.7,,,,,,54
2017-12-10T02:11:45.687Z,33.7,,,,,,54
2017-12-10T02:11:55.688Z,33.7,,,,,,54
2017-12-10T02:12:05.694Z,33.6,,,,,,54
2017-12-10T02:12:15.690Z,33.6,,,30,,,54
2017-12-10T02:12:25.693Z,33.7,,64.1,29,,,54
2017-12-10T02:12:35.691Z,33.7,,,,,,54
2017-12-10T02:12:45.687Z,33.7,,,30,,,54
2017-12-10T02:12:55.690Z,33.6,,,29,,,54
2017-12-10T02:13:05.694Z,33.6,,,30,,,54
2017-12-10T02:13:15.694Z,33.5,,,29,,,54
2017-12-10T02:13:25.693Z,33.3,,,30,,,54
2017-12-10T02:13:35.693Z,33.2,,,29,,,54
2017-12-10T02:13:45.693Z,33.4,,64.2,,,,54
2017-12-10T02:13:55.694Z,33.4,,,,,,54
2017-12-10T02:14:05.700Z,33.3,,,,,,54
2017-12-10T02:14:15.690Z,33.4,,,,,,54
2017-12-10T02:14:25.690Z,33.4,,,,,,54
2017-12-10T02:14:35.691Z,33.5,,,,,,54
2017-12-10T02:14:45.690Z,33.5,,,,,,54
2017-12-10T02:14:55.694Z,33.5,,,,,,54
2017-12-10T02:15:05.699Z,33.4,,,,,,54
2017-12-10T02:15:15.688Z,33.5,,,,,,54
2017-12-10T02:15:25.696Z,33.6,,,,,,54
2017-12-10T02:15:35.695Z,33.6,,,,,,54
2017-12-10T02:15:45.690Z,33.6,,64.4,,,,54
2017-12-10T02:15:55.695Z,33.7,,,,,,54
2017-12-10T02:16:05.695Z,33.7,,,,,,54
2017-12-10T02:16:15.696Z,33.8,,,,,,54
2017-12-10T02:16:25.694Z,33.7,,,,,,54
2017-12-10T02:16:35.696Z,33.7,,,30,,,54
2017-12-10T02:16:45.697Z,33.7,,,29,,,54
2017-12-10T02:16:55.694Z,33.8,,,,,,54
2017-12-10T02:17:05.690Z,33.9,,,,,,54
2017-12-10T02:17:15.690Z,33.8,,,,,,54
2017-12-10T02:17:25.691Z,33.8,,64.5,,,,54
2017-12-10T02:17:35.692Z,33.8,,64.4,,,,54
2017-12-10T02:17:45.692Z,33.8,,64.5,30,,,54
2017-12-10T02:17:55.696Z,33.9,,,29,,,54
2017-12-10T02:18:05.696Z,33.8,,,30,,,54
2017-12-10T02:18:15.695Z,33.8,,,29,,,54
2017-12-10T02:18:25.695Z,33.9,,,,,,54
2017-12-10T02:18:35.697Z,33.7,,,,,,54
2017-12-10T02:18:45.693Z,33.7,,,,,,54
2017-12-10T02:18:55.698Z,33.9,,,,,,54
2017-12-10T02:19:05.697Z,33.8,,,,,,54
2017-12-10T02:19:15.692Z,33.8,,64.6,,,,54
2017-12-10T02:19:25.702Z,33.8,,64.5,,,,54
2017-12-10T02:19:35.700Z,33.8,,64.6,,,,54
2017-12-10T02:19:45.691Z,33.9,,,,,,54
2017-12-10T02:19:55.696Z,34,,,30,,,54
2017-12-10T02:20:05.701Z,,,,29,,,
2017-12-10T02:20:15.694Z,34.1,,,,,,54
2017-12-10T02:20:25.699Z,33.9,,,,,,54
2017-12-10T02:20:35.693Z,33.9,,,,,,54
2017-12-10T02:20:45.692Z,33.8,,,,,,54
2017-12-10T02:20:55.692Z,33.8,,,30,,,54
2017-12-10T02:21:05.703Z,,,,29,,,
2017-12-10T02:21:15.694Z,33.8,,,,,,54
2017-12-10T02:21:25.694Z,33.8,,,,,,54
2017-12-10T02:21:35.692Z,33.8,,,,,,54
2017-12-10T02:21:45.691Z,33.9,,,,,,54
2017-12-10T02:21:55.694Z,33.9,,,,,,54
2017-12-10T02:22:05.697Z,33.7,,,,,,54
2017-12-10T02:22:15.702Z,33.8,,,30,,,54
2017-12-10T02:22:25.692Z,33.8,,64.7,29,,,54
2017-12-10T02:22:35.693Z,33.9,,,30,,,54
2017-12-10T02:22:45.695Z,34.1,,64.6,29,,,54
2017-12-10T02:22:55.694Z,33.9,,64.7,,,,54
2017-12-10T02:23:05.695Z,34.1,,,,,,54
2017-12-10T02:23:15.696Z,34.1,,,,,,54
2017-12-10T02:23:25.700Z,34,,64.6,,,,54
2017-12-10T02:23:35.697Z,,,,30,,,
2017-12-10T02:23:45.705Z,33.9,,,,,,54
2017-12-10T02:23:55.698Z,33.9,,,29,,,54
2017-12-10T02:24:05.696Z,34,,,,,,54
2017-12-10T02:24:15.699Z,33.8,,,29,,,54
2017-12-10T02:24:25.696Z,33.7,,,,,,54
2017-12-10T02:24:35.696Z,33.6,,,,,,54
2017-12-10T02:24:45.698Z,33.8,,,,,,54
2017-12-10T02:24:55.696Z,33.8,,,,,,54
2017-12-10T02:25:05.697Z,34,,,,,,54
2017-12-10T02:25:15.699Z,33.9,,,,,,54
2017-12-10T02:25:25.701Z,34,,,30,,,54
2017-12-10T02:25:35.701Z,33.9,,,29,,,54
2017-12-10T02:25:45.700Z,33.9,,64.5,30,,,54
2017-12-10T02:25:55.697Z,34,,,29,,,54
2017-12-10T02:26:05.701Z,33.8,,,,,,54
2017-12-10T02:26:15.703Z,33.8,,,30,,,54
2017-12-10T02:26:25.700Z,34,,,29,,,54
2017-12-10T02:26:35.700Z,34,,,,,,54
2017-12-10T02:26:45.695Z,33.9,,64.4,,,,54
2017-12-10T02:27:05.702Z,33.8,,,30,,,54
2017-12-10T02:27:15.701Z,33.9,,,,,,54
2017-12-10T02:27:25.696Z,33.9,,,29,,,54
2017-12-10T02:27:35.701Z,33.8,,64.2,,,,54
2017-12-10T02:27:45.700Z,33.8,,,30,,,54
2017-12-10T02:27:55.700Z,33.8,,,29,,,54
2017-12-10T02:28:05.702Z,33.8,,,,,,54
2017-12-10T02:28:15.700Z,33.8,,64.1,30,,,54
2017-12-10T02:28:25.696Z,33.8,,,,,,54
2017-12-10T02:28:35.699Z,33.8,,64,29,,,54
2017-12-10T02:28:45.699Z,33.8,,,,,,54
2017-12-10T02:28:55.701Z,33.8,,,,,,54
2017-12-10T02:29:05.700Z,33.8,,,,,,54
2017-12-10T02:29:15.702Z,33.7,,63.9,,,,54
2017-12-10T02:29:25.702Z,33.6,,,,,,54
2017-12-10T02:29:35.701Z,33.6,,,,,,54
2017-12-10T02:29:55.702Z,33.8,,,,,,54
2017-12-10T02:30:05.703Z,33.8,,,,,,54
2017-12-10T02:30:15.702Z,33.8,,,,,,54
2017-12-10T02:30:25.703Z,,,63.8,,,,
2017-12-10T02:30:35.698Z,33.9,,,,,,54
2017-12-10T02:30:45.703Z,33.9,,,,,,54
2017-12-10T02:30:55.702Z,33.8,,,30,,,54
2017-12-10T02:31:15.703Z,33.8,,,29,,,54
2017-12-10T02:31:25.703Z,33.7,,,,,,54
2017-12-10T02:31:35.699Z,33.7,,,,,,54
2017-12-10T02:31:45.699Z,33.7,,,,,,54
2017-12-10T02:31:55.706Z,33.7,,,,,,54
2017-12-10T02:32:05.701Z,33.7,,,,,,54
2017-12-10T02:32:15.703Z,33.8,,,,,,54
2017-12-10T02:32:25.704Z,33.7,,,,,,54
2017-12-10T02:32:35.702Z,33.7,,,,,,54
2017-12-10T02:32:45.704Z,33.6,,,,,,54
2017-12-10T02:32:55.700Z,33.7,,,30,,,54
2017-12-10T02:33:05.706Z,33.8,,,,,,54
2017-12-10T02:33:15.700Z,33.7,,,29,,,54
2017-12-10T02:33:25.706Z,33.6,,63.9,30,,,54
2017-12-10T02:33:35.700Z,33.7,,,29,,,54
2017-12-10T02:33:45.703Z,33.7,,,,,,54
2017-12-10T02:34:05.702Z,33.6,,,,,,54
2017-12-10T02:34:15.699Z,33.5,,,,,,54
2017-12-10T02:34:25.706Z,33.6,,,,,,54
2017-12-10T02:34:35.707Z,33.7,,,,,,54
2017-12-10T02:34:45.704Z,33.8,,,,,,54
2017-12-10T02:35:05.707Z,33.7,,63.9,30,,,54
2017-12-10T02:35:15.713Z,33.6,,64,29,,,54
2017-12-10T02:35:25.705Z,33.7,,,,,,54
2017-12-10T02:35:35.704Z,33.8,,,,,,54
2017-12-10T02:35:45.713Z,,,,30,,,
2017-12-10T02:35:55.706Z,33.7,,,29,,,54
2017-12-10T02:36:05.707Z,33.8,,,,,,54
2017-12-10T02:36:15.708Z,33.8,,,,,,54
2017-12-10T02:36:25.709Z,33.8,,,,,,54
2017-12-10T02:36:35.700Z,33.8,,,,,,54
2017-12-10T02:36:45.701Z,33.9,,64.1,30,,,54
2017-12-10T02:36:55.709Z,34,,,29,,,54
2017-12-10T02:37:05.702Z,34,,,30,,,54
2017-12-10T02:37:15.709Z,34,,,29,,,54
2017-12-10T02:37:35.702Z,33.9,,,29,,,54
