Time,HwActive,HwTOutlet,ChActive,PrimT,ActPow,PrimTSet,HwTSet
2017-11-08T12:30:05.634Z,,49.8,,59.3,30,,54
2017-11-08T12:30:15.556Z,,49.7,,60,29,,54
2017-11-08T12:30:25.564Z,,49.7,,60.6,,,54
2017-11-08T12:30:35.551Z,,49.6,,61.3,30,,54
2017-11-08T12:30:45.587Z,,49.6,,62,30,,54
2017-11-08T12:30:55.555Z,,49.4,,62.4,29,,54
2017-11-08T12:31:06.210Z,,49.6,,62.8,,,54
2017-11-08T12:31:15.581Z,,49.6,,63.2,,,54
2017-11-08T12:31:25.570Z,,49.7,,63.5,30,,54
2017-11-08T12:31:35.595Z,,49.7,,63.9,29,,54
2017-11-08T12:31:45.585Z,,49.7,,64.1,,,54
2017-11-08T12:31:55.587Z,,49.8,,64.4,,,54
2017-11-08T12:32:05.584Z,,49.8,,64.5,,,54
2017-11-08T12:32:15.616Z,,49.8,,64.7,,,54
2017-11-08T12:32:25.604Z,,49.8,,64.9,,,54
2017-11-08T12:32:35.612Z,0,49.8,2,63.5,0,,54
2017-11-08T12:32:45.587Z,,49.9,,61.8,,,54
2017-11-08T12:32:55.609Z,,49.9,,60.8,,,54
2017-11-08T12:33:05.623Z,,49.9,,59.5,,,54
2017-11-08T12:33:15.595Z,,49.9,,58.6,,,54
2017-11-08T12:33:25.655Z,,50,,57.8,,,54
2017-11-08T12:33:35.639Z,,50,,56.8,,,54
2017-11-08T12:33:45.614Z,,50,,56.3,,,54
2017-11-08T12:33:55.605Z,,49.9,,55.6,,,54
2017-11-08T12:34:05.624Z,,49.9,,55.1,,,54
2017-11-08T12:34:15.602Z,,49.8,,54.7,,,54
2017-11-08T12:34:25.772Z,,49.8,,54.3,,,54
2017-11-08T12:34:35.615Z,0,49.7,2,56,43,,54
2017-11-08T12:34:45.623Z,,49.7,,58.1,35,,54
2017-11-08T12:34:55.672Z,,49.6,,,29,,54
2017-11-08T12:35:06.457Z,,49.4,,59.3,,,54
2017-11-08T12:35:17.988Z,,49.4,,60,,,54
2017-11-08T12:35:26.031Z,,49.3,,60.7,,,54
2017-11-08T12:35:35.648Z,,49.3,,61.4,,,54
2017-11-08T12:35:50.791Z,,49.3,,62,,,54
2017-11-08T12:35:55.686Z,,49.3,,62.5,,,54
2017-11-08T12:36:05.589Z,,49.4,,63.1,30,,54
2017-11-08T12:36:15.591Z,,49.4,,63.3,29,,54
2017-11-08T12:36:25.755Z,,49.6,,63.6,30,,54
2017-11-08T12:36:35.675Z,,49.6,,64,29,,54
2017-11-08T12:36:45.614Z,,49.7,,64.1,,,54
2017-11-08T12:36:55.730Z,,49.7,,64.4,,,54
2017-11-08T12:37:10.677Z,,49.8,,64.6,,,54
2017-11-08T12:37:15.599Z,,49.8,,64.8,30,,54
2017-11-08T12:37:25.609Z,0,49.9,2,64.9,0,,54
2017-11-08T12:37:35.628Z,,50,,61.9,,,54
2017-11-08T12:37:45.634Z,,50,,61.3,,,54
2017-11-08T12:37:55.587Z,,50.1,,59.9,,,54
2017-11-08T12:38:05.658Z,,50.1,,58.9,,,54
2017-11-08T12:38:15.737Z,,50.1,,57.9,,,54
2017-11-08T12:38:25.626Z,,50.1,,57.3,,,54
2017-11-08T12:38:35.604Z,,50.1,,56.6,,,54
2017-11-08T12:38:45.613Z,,50.1,,55.9,,,54
2017-11-08T12:38:56.063Z,,50.1,,55.4,,,54
2017-11-08T12:39:06.441Z,,50,,54.9,,,54
2017-11-08T12:39:18.494Z,,50,,54.5,,,54
2017-11-08T12:39:25.631Z,,49.9,,53.9,,,54
2017-11-08T12:39:35.618Z,0,49.9,2,55.1,43,,54
2017-11-08T12:39:45.707Z,,49.8,,58,33,,54
2017-11-08T12:39:55.819Z,,49.7,,58,29,,54
2017-11-08T12:40:05.630Z,,49.6,,59.1,30,,54
2017-11-08T12:40:15.619Z,,49.6,,60,29,,54
2017-11-08T12:40:25.626Z,,49.4,,60.6,,,54
2017-11-08T12:40:35.606Z,,49.4,,61.3,,,54
2017-11-08T12:40:45.692Z,,49.4,,62,,,54
2017-11-08T12:40:55.652Z,,49.4,,62.4,,,54
2017-11-08T12:41:05.706Z,,49.4,,62.8,,,54
2017-11-08T12:41:15.701Z,,49.4,,63.2,29,,54
2017-11-08T12:41:26.889Z,,49.6,,63.5,30,,54
2017-11-08T12:41:35.659Z,,49.6,,63.8,29,,54
2017-11-08T12:41:45.618Z,,49.6,,64,,,54
2017-11-08T12:41:55.636Z,,49.7,,64.2,,,54
2017-11-08T12:42:05.623Z,,49.7,,64.5,,,54
2017-11-08T12:42:15.631Z,,49.8,,64.7,,,54
2017-11-08T12:42:25.668Z,,49.8,,64.8,30,,54
2017-11-08T12:42:35.655Z,0,49.9,2,63.8,0,,54
2017-11-08T12:42:45.644Z,,50,,61.8,,,54
2017-11-08T12:42:55.611Z,,50,,60.9,,,54
2017-11-08T12:43:05.596Z,,50.1,,59.7,,,54
2017-11-08T12:43:15.653Z,,50.1,,58.7,,,54
2017-11-08T12:43:25.643Z,,50.1,,57.9,,,54
2017-11-08T12:43:35.611Z,,50.1,,56.9,,,54
2017-11-08T12:43:45.596Z,,50.1,,56.4,,,54
2017-11-08T12:43:55.632Z,,50.1,,55.9,,,54
2017-11-08T12:44:05.617Z,,50.1,,55.2,,,54
2017-11-08T12:44:15.613Z,,50,,54.8,,,54
2017-11-08T12:44:25.584Z,,49.9,,54.4,,,54
2017-11-08T12:44:35.621Z,0,49.9,2,56.1,42,,54
2017-11-08T12:44:45.603Z,,49.8,,58.2,33,,54
2017-11-08T12:44:55.631Z,,49.7,,58.1,29,,54
2017-11-08T12:45:05.723Z,,49.6,,59.3,,,54
2017-11-08T12:45:15.602Z,,49.4,,60,,,54
2017-11-08T12:45:30.385Z,,49.4,,60.7,,,54
2017-11-08T12:45:35.593Z,,49.4,,61.4,30,,54
2017-11-08T12:45:46.053Z,,49.3,,62,29,,54
2017-11-08T12:45:55.595Z,,49.4,,62.4,,,54
2017-11-08T12:46:05.615Z,,49.4,,62.8,,,54
2017-11-08T12:46:15.593Z,,49.4,,63.2,,,54
2017-11-08T12:46:25.597Z,,49.4,,63.5,30,,54
2017-11-08T12:46:35.629Z,,49.6,,63.8,29,,54
2017-11-08T12:46:45.587Z,,49.6,,64,,,54
2017-11-08T12:46:55.688Z,,49.6,,64.1,,,54
2017-11-08T12:47:05.631Z,,49.7,,64.4,,,54
2017-11-08T12:47:15.593Z,,49.7,,64.5,,,54
2017-11-08T12:47:25.586Z,,49.8,,64.7,30,,54
2017-11-08T12:47:35.588Z,,49.8,,64.8,29,,54
2017-11-08T12:47:45.598Z,,49.9,,64.9,,,54
2017-11-08T12:47:55.588Z,0,49.9,2,62.7,0,,54
2017-11-08T12:48:05.576Z,,50,,61.4,,,54
2017-11-08T12:48:15.572Z,,50,,60.5,,,54
2017-11-08T12:48:25.573Z,,50.1,,58.9,,,54
2017-11-08T12:48:35.578Z,,50.1,,58.2,,,54
2017-11-08T12:48:45.576Z,,50.1,,57.3,,,54
2017-11-08T12:48:55.575Z,,50.1,,56.6,,,54
2017-11-08T12:49:05.736Z,,50.1,,55.7,,,54
2017-11-08T12:49:15.659Z,,50.1,,55.2,,,54
2017-11-08T12:49:25.589Z,,50.1,,54.7,,,54
2017-11-08T12:49:35.587Z,0,50,2,56.3,42,,54
2017-11-08T12:49:45.574Z,,49.9,,58.3,33,,54
2017-11-08T12:49:55.607Z,,49.8,,58.1,29,,54
2017-11-08T12:50:05.583Z,,49.7,,59.1,,,54
2017-11-08T12:50:15.579Z,,49.7,,60,,,54
2017-11-08T12:50:25.595Z,,49.6,,60.4,30,,54
2017-11-08T12:50:35.594Z,,49.6,,61.1,29,,54
2017-11-08T12:50:45.574Z,,49.6,,61.4,,,54
2017-11-08T12:50:55.575Z,,49.6,,62,,,54
2017-11-08T12:51:05.574Z,,49.6,,62.2,,,54
2017-11-08T12:51:15.579Z,,49.6,,62.6,30,,54
2017-11-08T12:51:25.577Z,,49.7,,62.8,29,,54
2017-11-08T12:51:35.578Z,,49.7,,63.1,,,54
2017-11-08T12:51:45.576Z,,49.7,,63.2,,,54
2017-11-08T12:51:55.588Z,,49.7,,63.4,,,54
2017-11-08T12:52:05.582Z,,49.7,,63.5,,,54
2017-11-08T12:52:15.589Z,,49.8,,63.6,,,54
2017-11-08T12:52:25.580Z,,49.8,,63.8,,,54
2017-11-08T12:52:35.587Z,,49.8,,63.9,30,,54
2017-11-08T12:52:45.578Z,,49.9,,64,,,54
2017-11-08T12:52:55.597Z,,49.9,,64.1,29,,54
2017-11-08T12:53:05.588Z,,49.9,,64.2,30,,54
2017-11-08T12:53:20.706Z,,50,,64.4,29,,54
2017-11-08T12:53:30.999Z,,50,,64.5,,,54
2017-11-08T12:53:40.695Z,,49.9,,,,,54
2017-11-08T12:53:45.585Z,,49.9,,64.6,,,54
2017-11-08T12:53:55.589Z,,49.9,,64.7,30,,54
2017-11-08T12:54:05.614Z,,50,,64.8,29,,54
2017-11-08T12:54:15.582Z,,50,,,,,54
2017-11-08T12:54:25.677Z,,50.1,,64.9,,,54
2017-11-08T12:54:35.587Z,0,50.2,2,63.6,0,,54
2017-11-08T12:54:45.577Z,,50.2,,61.6,,,54
2017-11-08T12:54:55.609Z,,50.2,,60.8,,,54
2017-11-08T12:55:05.582Z,,50.3,,59.5,,,54
2017-11-08T12:55:15.581Z,,50.3,,58.5,,,54
2017-11-08T12:55:25.616Z,,50.4,,57.7,,,54
2017-11-08T12:55:35.596Z,,50.4,,56.8,,,54
2017-11-08T12:55:45.583Z,,50.3,,56.2,,,54
2017-11-08T12:55:55.584Z,,50.3,,55.5,,,54
2017-11-08T12:56:05.578Z,,50.3,,54.9,,,54
2017-11-08T12:56:15.624Z,0,50.2,2,57.2,42,,54
2017-11-08T12:56:25.610Z,,50.1,,58.9,30,,54
2017-11-08T12:56:35.655Z,,50,,59,29,,54
2017-11-08T12:56:45.624Z,,49.9,,60.1,30,,54
2017-11-08T12:56:55.620Z,,49.9,,60.7,29,,54
2017-11-08T12:57:05.591Z,,49.9,,61.3,30,,54
2017-11-08T12:57:15.582Z,,49.9,,62,29,,54
2017-11-08T12:57:25.585Z,,49.8,,62.5,,,54
2017-11-08T12:57:35.585Z,,49.8,,63.1,,,54
2017-11-08T12:57:45.606Z,,49.8,,63.3,,,54
2017-11-08T12:57:55.586Z,,49.8,,63.6,,,54
2017-11-08T12:58:05.576Z,,49.9,,64,,,54
2017-11-08T12:58:15.583Z,,49.9,,64.2,,,54
2017-11-08T12:58:25.601Z,,50,,64.4,,,54
2017-11-08T12:58:35.637Z,,50,,64.6,,,54
2017-11-08T12:58:45.631Z,,50.1,,64.8,,,54
2017-11-08T12:58:55.633Z,0,50.1,2,65.1,0,61,54
2017-11-08T12:59:05.592Z,0,50.2,2,61.9,,,54
2017-11-08T12:59:15.609Z,,50.2,,61.3,,,54
2017-11-08T12:59:25.603Z,,50.3,,59.9,,,54
2017-11-08T12:59:35.586Z,,50.3,,58.8,,,54
2017-11-08T12:59:45.589Z,,50.3,,58.2,,,54
2017-11-08T12:59:55.584Z,,50.2,,57.3,,,54
2017-11-08T13:00:05.579Z,,50.2,,56.7,,,54
2017-11-08T13:00:15.586Z,,50.1,,56.1,,,54
2017-11-08T13:00:25.592Z,,50.1,,55.5,,,54
2017-11-08T13:00:36.754Z,,50,,54.9,,,54
2017-11-08T13:00:45.635Z,,49.9,,54.6,,,54
2017-11-08T13:00:55.595Z,,49.8,,54.1,,,54
2017-11-08T13:01:05.582Z,,49.7,,53.7,,,54
2017-11-08T13:01:15.594Z,0,49.6,2,56.2,42,,54
2017-11-08T13:01:25.581Z,,49.6,,58,30,,54
2017-11-08T13:01:35.613Z,,49.3,,58.1,29,,54
2017-11-08T13:01:45.590Z,,49.2,,59.4,,,54
2017-11-08T13:01:55.591Z,,49.2,,60,,,54
2017-11-08T13:02:05.610Z,,49.1,,60.7,,,54
2017-11-08T13:02:16.073Z,,49.1,,61.4,,,54
2017-11-08T13:02:25.589Z,,49.1,,62,,,54
2017-11-08T13:02:35.576Z,,49.1,,62.5,,,54
2017-11-08T13:02:45.587Z,,49.1,,62.8,30,,54
2017-11-08T13:02:55.602Z,,49.2,,63.2,29,,54
2017-11-08T13:03:05.603Z,,49.2,,63.5,30,,54
2017-11-08T13:03:15.600Z,,49.2,,63.8,29,,54
2017-11-08T13:03:25.581Z,,49.2,,64,30,,54
2017-11-08T13:03:35.588Z,,49.3,,64.2,29,,54
2017-11-08T13:03:45.580Z,,49.3,,64.5,,,54
2017-11-08T13:03:55.578Z,,49.3,,64.7,,,54
2017-11-08T13:04:05.577Z,,49.4,,64.8,,,54
2017-11-08T13:04:15.577Z,0,49.4,2,63.6,0,,54
2017-11-08T13:04:25.590Z,,49.4,,61.8,,,54
2017-11-08T13:04:35.578Z,,49.6,,60.8,,,54
2017-11-08T13:04:45.579Z,,49.6,,59.7,,,54
2017-11-08T13:04:55.580Z,,49.7,,58.7,,,54
2017-11-08T13:05:10.746Z,,49.7,,57.8,,,54
2017-11-08T13:05:15.591Z,,49.7,,56.9,,,54
2017-11-08T13:05:25.581Z,,49.7,,56.4,,,54
2017-11-08T13:05:35.618Z,,49.6,,55.7,,,54
2017-11-08T13:05:45.602Z,,49.6,,55.2,,,54
2017-11-08T13:05:55.605Z,,49.4,,54.7,,,54
2017-11-08T13:06:05.684Z,,49.3,,54.1,,,54
2017-11-08T13:06:15.606Z,0,49.3,2,57.1,41,,54
2017-11-08T13:06:25.605Z,,49.2,,58.4,30,,54
2017-11-08T13:06:35.592Z,,49.1,,58.6,,,54
2017-11-08T13:06:45.583Z,,49.1,,59.7,29,,54
2017-11-08T13:06:55.594Z,,49,,60.4,,,54
2017-11-08T13:07:05.593Z,,49,,61.1,30,,54
2017-11-08T13:07:15.585Z,,49,,61.8,29,,54
2017-11-08T13:07:25.586Z,,49,,62.2,29,,54
2017-11-08T13:07:35.608Z,,49,,62.7,,,54
2017-11-08T13:07:45.615Z,,49,,63.2,,,54
2017-11-08T13:07:55.591Z,,49,,63.5,,,54
2017-11-08T13:08:05.582Z,,49.1,,63.9,,,54
2017-11-08T13:08:15.583Z,,49.2,,64.1,,,54
2017-11-08T13:08:25.594Z,,49.2,,64.4,30,,54
2017-11-08T13:08:35.600Z,,49.2,,64.6,29,,54
2017-11-08T13:08:45.586Z,,49.3,,64.8,,,54
2017-11-08T13:08:55.631Z,,49.3,,65.1,0,,54
2017-11-08T13:09:05.599Z,0,49.4,2,62.6,,,54
2017-11-08T13:09:15.581Z,,49.4,,61.3,,,54
2017-11-08T13:09:25.607Z,,49.6,,59.9,,,54
2017-11-08T13:09:35.590Z,,49.7,,58.9,,,54
2017-11-08T13:09:45.598Z,,49.7,,58.2,,,54
2017-11-08T13:09:55.593Z,,49.7,,57.4,,,54
2017-11-08T13:10:05.627Z,,49.7,,56.7,,,54
2017-11-08T13:10:15.580Z,,49.6,,56.1,,,54
2017-11-08T13:10:25.600Z,,49.6,,55.5,,,54
2017-11-08T13:10:35.595Z,,49.4,,54.9,,,54
2017-11-08T13:10:45.591Z,,49.4,,54.5,,,54
2017-11-08T13:10:55.947Z,,49.3,,54,,,54
2017-11-08T13:11:05.603Z,,49.2,,53.6,,,54
2017-11-08T13:11:15.624Z,0,49.1,2,56.2,42,,54
2017-11-08T13:11:25.612Z,,49,,57.9,29,,54
2017-11-08T13:11:35.609Z,,49,,58.1,29,,54
2017-11-08T13:11:45.585Z,,48.9,,59.4,,,54
2017-11-08T13:11:55.590Z,,48.8,,60,,,54
2017-11-08T13:12:05.582Z,,48.8,,60.7,30,,54
2017-11-08T13:12:16.206Z,,48.8,,61.4,29,,54
2017-11-08T13:12:25.588Z,,48.8,,62,,,54
2017-11-08T13:12:35.602Z,,48.8,,62.5,,,54
2017-11-08T13:12:45.594Z,,48.8,,62.8,,,54
2017-11-08T13:12:55.585Z,,48.8,,63.3,,,54
2017-11-08T13:13:05.584Z,,48.9,,63.5,,,54
2017-11-08T13:13:15.589Z,,48.9,,63.9,,,54
2017-11-08T13:13:25.587Z,,49,,64.1,30,,54
2017-11-08T13:13:35.591Z,,49,,64.4,29,,54
2017-11-08T13:13:45.648Z,,49.1,,64.6,,,54
2017-11-08T13:13:55.593Z,,49.1,,64.7,30,,54
2017-11-08T13:14:05.597Z,,49.2,,64.9,29,,54
2017-11-08T13:14:15.589Z,0,49.2,2,62.8,0,,54
2017-11-08T13:14:25.601Z,,49.3,,61.4,,,54
2017-11-08T13:14:35.598Z,,49.3,,60.5,,,54
2017-11-08T13:14:45.602Z,,49.3,,59.1,,,54
2017-11-08T13:14:55.589Z,,49.4,,58.3,,,54
2017-11-08T13:15:05.597Z,,49.4,,57.6,,,54
2017-11-08T13:15:18.472Z,,49.4,,56.8,,,54
2017-11-08T13:15:25.635Z,,49.4,,56.1,,,54
2017-11-08T13:15:35.580Z,,49.4,,55.5,,,54
2017-11-08T13:19:13.386Z,,49.3,,54.9,,,54
2017-11-08T13:19:13.387Z,,49.3,,54.6,,,54
2017-11-08T13:21:04.576Z,0,48.8,2,62.1,29,,54
2017-11-08T13:21:15.330Z,0,49.1,2,55.7,42,,54
2017-11-08T13:21:26.310Z,,49,,58,29,,54
2017-11-08T13:21:34.401Z,,49,,58.2,,,54
2017-11-08T13:21:44.657Z,,48.9,,59.5,,,54
2017-11-08T13:21:55.936Z,,48.8,,60,,,54
2017-11-08T13:22:04.777Z,,48.8,,60.8,30,,54
2017-11-08T13:22:19.039Z,1,48.7,0,61.4,29,0,54
2017-11-08T13:22:24.050Z,0,31.9,0,65.9,0,,54
2017-11-08T13:22:33.613Z,,,,58.9,,,
2017-11-08T13:22:43.709Z,,31.5,,60.9,,,54
2017-11-08T13:22:53.663Z,,32.1,,61.6,,,54
2017-11-08T13:23:03.634Z,,33.7,,61.8,,,54
2017-11-08T13:23:13.620Z,,36.5,,,,,54
2017-11-08T13:23:23.655Z,0,39.7,2,61.3,,61,54
2017-11-08T13:23:33.630Z,,,,58.4,,,
2017-11-08T13:23:43.603Z,,42.5,,57.4,,,54
2017-11-08T13:23:53.706Z,,46.4,,57.3,,,54
2017-11-08T13:24:03.744Z,0,,0,56.4,,5,
2017-11-08T13:24:13.617Z,,49.4,,55.7,,,54
2017-11-08T13:24:23.597Z,,50.6,,55.3,,,54
2017-11-08T13:24:33.591Z,,,,54.7,,,
2017-11-08T13:24:43.595Z,,51.5,,54,,,54
2017-11-08T13:24:53.608Z,,52.2,,53.5,,,54
2017-11-08T13:25:03.604Z,,52.9,,53,,,54
2017-11-08T13:25:13.599Z,,53.4,,52.4,,,54
2017-11-08T13:25:23.586Z,,53.7,,52,,,54
2017-11-08T13:25:33.591Z,,53.8,,51.5,,,54
2017-11-08T13:25:43.606Z,,53.9,,51.2,,,54
2017-11-08T13:25:53.598Z,,53.9,,50.7,,,54
2017-11-08T13:26:03.588Z,,53.5,,50.4,,,54
2017-11-08T13:26:13.603Z,,53.2,,50.2,,,54
2017-11-08T13:26:23.687Z,,52.9,,49.9,,,54
2017-11-08T13:26:33.595Z,,,,49.7,,,
2017-11-08T13:26:43.601Z,,52.5,,49.5,,,54
2017-11-08T13:26:53.680Z,,51.9,,49.3,,,54
2017-11-08T13:27:03.687Z,,,,49.2,,,
2017-11-08T13:27:13.617Z,0,51.5,2,49.3,45,61,54
2017-11-08T13:27:23.619Z,1,51.3,0,53.1,29,0,54
2017-11-08T13:27:33.627Z,0,29,0,55.7,0,,54
2017-11-08T13:27:43.628Z,,26.2,,52.8,,,54
2017-11-08T13:27:53.593Z,,30.4,,,,,54
2017-11-08T13:28:03.605Z,,,,52.4,,,
2017-11-08T13:28:13.606Z,,43.8,,,,,54
2017-11-08T13:28:23.596Z,,,,52.3,,,
2017-11-08T13:28:33.605Z,0,47.2,2,51.8,43,61,54
2017-11-08T13:28:43.612Z,,49.6,,57,30,,54
2017-11-08T13:28:53.602Z,,51,,54.9,29,,54
2017-11-08T13:29:03.615Z,,51.7,,55.9,,,54
2017-11-08T13:29:13.634Z,,52,,57.2,30,,54
2017-11-08T13:29:23.596Z,,51.7,,,,,54
2017-11-08T13:29:33.636Z,,,,57.4,29,,
2017-11-08T13:29:43.656Z,,51,,58,,,54
2017-11-08T13:29:53.657Z,,50,,58.5,30,,54
2017-11-08T13:30:03.653Z,,48.1,,,,,54
2017-11-08T13:30:13.617Z,,,,58.7,29,,
2017-11-08T13:30:23.596Z,,47.3,,59.1,30,,54
2017-11-08T13:30:33.605Z,,45.5,,,,,54
2017-11-08T13:30:43.599Z,,,,59.5,,,
2017-11-08T13:30:53.610Z,,44.7,,60,,,54
2017-11-08T13:31:03.637Z,,44,,60.2,,,54
2017-11-08T13:31:13.616Z,,42.8,,60.6,,,54
2017-11-08T13:31:33.604Z,,42.3,,60.9,,,54
2017-11-08T13:31:43.738Z,,41.8,,61.2,29,,54
2017-11-08T13:31:53.674Z,,40.9,,,,,54
2017-11-08T13:32:03.613Z,,40.6,,61.3,,,54
2017-11-08T13:32:13.600Z,,,,61.6,30,,
2017-11-08T13:32:23.612Z,,40.2,,61.8,29,,54
2017-11-08T13:32:33.652Z,,39.7,,,,,54
2017-11-08T13:32:43.664Z,,,,62,30,,
2017-11-08T13:32:53.585Z,,39.2,,,,,54
2017-11-08T13:33:03.600Z,,,,62.1,29,,
2017-11-08T13:33:16.640Z,,38.9,,62.5,,,54
2017-11-08T13:33:23.628Z,,38.5,,,,,54
2017-11-08T13:33:33.668Z,,,,62.6,30,,
2017-11-08T13:33:43.619Z,,38.3,,62.7,29,,54
2017-11-08T13:33:53.618Z,,38.1,,63.1,29,,54
2017-11-08T13:34:03.593Z,,37.9,,63.2,,,54
2017-11-08T13:34:13.607Z,,37.7,,,,,54
2017-11-08T13:34:23.610Z,,,,63.5,,,
2017-11-08T13:34:33.596Z,,37.5,,,,,54
2017-11-08T13:34:43.634Z,,37.4,,63.6,30,,54
2017-11-08T13:34:53.721Z,,,,63.9,29,,
2017-11-08T13:35:03.705Z,,37.2,,64,,,54
2017-11-08T13:35:13.598Z,,37.2,,,,,54
2017-11-08T13:35:23.615Z,,37.1,,64.2,,,54
2017-11-08T13:35:33.617Z,,37.1,,64.5,,,54
2017-11-08T13:35:43.668Z,,36.8,,,,,54
2017-11-08T13:35:53.686Z,,36.6,,64.6,,,54
2017-11-08T13:36:03.793Z,,36.7,,64.7,,,54
2017-11-08T13:36:13.708Z,,,,64.8,,,
2017-11-08T13:36:23.751Z,0,36.7,2,63.4,0,,54
2017-11-08T13:36:33.662Z,,36.4,,61.9,,,54
2017-11-08T13:36:43.668Z,,36.3,,60.5,,,54
2017-11-08T13:36:53.651Z,,36.3,,59.1,,,54
2017-11-08T13:37:03.648Z,,36.2,,58.3,,,54
2017-11-08T13:37:13.814Z,,36.2,,57.9,,,54
2017-11-08T13:37:23.745Z,,36.1,,56.9,,,54
2017-11-08T13:37:33.730Z,,36.1,,56.6,,,54
2017-11-08T13:37:43.607Z,,,,55.9,,,
2017-11-08T13:37:53.641Z,,35.5,,54.8,,,54
2017-11-08T13:38:03.717Z,0,35.3,2,57.4,41,,54
2017-11-08T13:38:13.598Z,,35.2,,58.7,29,,54
2017-11-08T13:38:23.612Z,,34.9,,59.4,,,54
2017-11-08T13:38:33.605Z,,34.8,,60.4,,,54
2017-11-08T13:38:43.622Z,,34.8,,60.8,,,54
2017-11-08T13:38:53.609Z,,34.9,,61.6,,,54
2017-11-08T13:39:03.689Z,,35.1,,62,30,,54
2017-11-08T13:39:13.641Z,,35.1,,62.1,29,,54
2017-11-08T13:39:23.741Z,,34.9,,63.1,,,54
2017-11-08T13:39:33.656Z,,34.9,,,,,54
2017-11-08T13:39:43.620Z,,34.9,,63.5,,,54
2017-11-08T13:39:53.610Z,,34.8,,63.9,,,54
2017-11-08T13:40:03.613Z,,34.8,,64.1,,,54
2017-11-08T13:40:13.628Z,,,,64.4,,,
2017-11-08T13:40:23.606Z,,34.8,,64.7,,,54
2017-11-08T13:40:33.604Z,,34.9,,,,,54
2017-11-08T13:40:43.648Z,0,,2,63.9,0,,
2017-11-08T13:40:53.586Z,,34.9,,61.8,,,54
2017-11-08T13:41:03.602Z,,34.9,,60.7,,,54
2017-11-08T13:41:13.598Z,,35.1,,59.9,,,54
2017-11-08T13:41:23.624Z,,35.1,,58.5,,,54
2017-11-08T13:41:33.613Z,,35.1,,57.9,,,54
2017-11-08T13:41:43.629Z,,35.1,,56.9,,,54
2017-11-08T13:41:53.715Z,,34.9,,,,,54
2017-11-08T13:42:03.614Z,,,,55.9,,,
2017-11-08T13:42:13.597Z,,34.6,,55.6,,,54
2017-11-08T13:42:23.609Z,,,,54.6,,,
2017-11-08T13:42:33.693Z,,34.6,,,,,54
2017-11-08T13:42:43.622Z,,34.5,,53.9,,,54
2017-11-08T13:42:53.600Z,,34.5,,53.4,,,54
2017-11-08T13:43:03.775Z,0,34.4,2,56.2,42,,54
2017-11-08T13:43:13.604Z,,34.4,,57.1,38,,54
2017-11-08T13:43:23.794Z,,34.3,,58.3,30,,54
2017-11-08T13:43:33.759Z,,34.2,,59,29,,54
2017-11-08T13:43:43.598Z,,34.2,,59.4,,,54
2017-11-08T13:43:53.596Z,,34.3,,60.7,,,54
2017-11-08T13:44:03.589Z,,34.4,,61.1,,,54
2017-11-08T13:44:13.656Z,,34.4,,61.2,,,54
2017-11-08T13:44:23.662Z,,,,62.1,,,
2017-11-08T13:44:33.735Z,,34.5,,,,,54
2017-11-08T13:44:43.700Z,,34.6,,62.6,,,54
2017-11-08T13:44:53.750Z,,34.6,,62.9,,,54
2017-11-08T13:45:03.611Z,,34.8,,63.2,,,54
2017-11-08T13:45:13.713Z,,34.6,,63.4,,,54
2017-11-08T13:45:23.596Z,,34.7,,63.6,30,,54
2017-11-08T13:45:33.653Z,,34.9,,64,29,,54
2017-11-08T13:45:43.615Z,,34.8,,64.1,,,54
2017-11-08T13:45:53.604Z,,34.7,,64.2,,,54
2017-11-08T13:46:03.750Z,,34.7,,64.4,,,54
2017-11-08T13:46:13.677Z,,34.6,,64.6,,,54
2017-11-08T13:46:23.660Z,,34.7,,64.7,,,54
2017-11-08T13:46:33.595Z,,34.7,,64.8,30,,54
2017-11-08T13:46:43.640Z,0,34.7,2,64.9,0,,54
2017-11-08T13:46:53.613Z,,34.9,,61.9,,,54
2017-11-08T13:47:03.595Z,,34.8,,60.9,,,54
2017-11-08T13:47:13.593Z,,34.7,,59.8,,,54
2017-11-08T13:47:23.602Z,,34.6,,58.9,,,54
2017-11-08T13:47:33.642Z,,34.7,,57.9,,,54
2017-11-08T13:47:43.687Z,,34.8,,56.9,,,54
2017-11-08T13:47:53.661Z,,34.8,,56.7,,,54
2017-11-08T13:48:03.616Z,,34.8,,55.9,,,54
2017-11-08T13:48:13.992Z,,34.7,,54.9,,,54
2017-11-08T13:48:23.663Z,0,34.5,2,57.1,42,,54
2017-11-08T13:48:33.661Z,,34.4,,58.2,39,,54
2017-11-08T13:48:43.761Z,,34.3,,59,29,,54
2017-11-08T13:48:53.680Z,,34.3,,60,,,54
2017-11-08T13:49:03.857Z,,34.3,,60.2,,,54
2017-11-08T13:49:13.720Z,,34.4,,61.1,,,54
2017-11-08T13:49:23.592Z,,34.7,,61.4,30,,54
2017-11-08T13:49:33.770Z,,34.8,,62,30,,54
2017-11-08T13:49:43.795Z,,34.9,,62.5,,,54
2017-11-08T13:49:53.657Z,,34.7,,63.1,29,,54
2017-11-08T13:50:03.696Z,,34.6,,63.2,,,54
2017-11-08T13:50:13.691Z,,34.5,,63.5,,,54
2017-11-08T13:50:23.821Z,,34.6,,64,,,54
2017-11-08T13:50:33.598Z,,34.7,,,,,54
2017-11-08T13:50:43.602Z,,34.6,,64.2,,,54
