Time,PrimTSet,ActPow,HwActive,PrimT,HwTOutlet,HwTSet,ChActive
2018-01-04T01:18:17.185Z,,,,33.9,14.7,54,
2018-01-04T01:18:27.182Z,,,,33.8,14.5,54,
2018-01-04T01:18:37.185Z,,,,33.7,14.8,54,
2018-01-04T01:18:47.186Z,,,,33.5,15.1,54,
2018-01-04T01:18:57.187Z,,,,33.3,15.6,54,
2018-01-04T01:19:07.185Z,,40,0,36.2,15.6,54,2
2018-01-04T01:19:17.191Z,,30,,38,15.7,54,
2018-01-04T01:19:27.187Z,,29,,38.4,16.2,54,
2018-01-04T01:19:37.181Z,,,,39.6,16.5,54,
2018-01-04T01:19:47.181Z,,,,40.3,16.7,54,
2018-01-04T01:19:57.192Z,,,,41,16.8,54,
2018-01-04T01:20:07.182Z,,,,41.4,17.1,54,
2018-01-04T01:20:17.186Z,,,,41.8,17.3,54,
2018-01-04T01:20:27.187Z,,,,42.2,17.4,54,
2018-01-04T01:20:37.184Z,,0,,42.6,17.4,54,
2018-01-04T01:20:47.189Z,,,0,40.7,17.5,54,2
2018-01-04T01:20:57.189Z,,,,39.1,17,54,
2018-01-04T01:21:07.186Z,,,,38.4,16.7,54,
2018-01-04T01:21:17.189Z,,,,37.8,16.4,54,
2018-01-04T01:21:27.188Z,,,,36.9,16.1,54,
2018-01-04T01:21:37.189Z,,,,36.6,15.9,54,
2018-01-04T01:21:47.183Z,,,,36.2,15.6,54,
2018-01-04T01:21:57.202Z,,,,35.8,15.6,54,
2018-01-04T01:22:07.190Z,,,,35.5,15.4,54,
2018-01-04T01:22:17.183Z,,,,35.3,15.3,54,
2018-01-04T01:22:27.188Z,,,,34.9,15.4,54,
2018-01-04T01:22:37.182Z,,,,34.7,15.3,54,
2018-01-04T01:22:47.267Z,,,,34.5,15.1,54,
2018-01-04T01:22:57.184Z,,,,34.4,15.1,54,
2018-01-04T01:23:07.184Z,,,,34.2,15.1,54,
2018-01-04T01:23:17.185Z,,,,34.1,15,54,
2018-01-04T01:23:27.186Z,,,,34,15,54,
2018-01-04T01:23:37.186Z,,,,33.8,15,54,
2018-01-04T01:23:47.183Z,,,,,14.8,54,
2018-01-04T01:23:57.188Z,,,,,15,54,
2018-01-04T01:24:07.186Z,,,,,15.9,54,
2018-01-04T01:24:17.189Z,,,,,15.4,54,
2018-01-04T01:24:27.190Z,,,,,14.7,54,
2018-01-04T01:24:37.183Z,,,,,14,54,
2018-01-04T01:24:47.191Z,,,,,13.4,54,
2018-01-04T01:24:57.190Z,,,,,13.1,54,
2018-01-04T01:25:07.185Z,,,,,12.9,54,
2018-01-04T01:25:17.194Z,,,,,12.8,54,
2018-01-04T01:25:27.186Z,,,,,12.6,54,
2018-01-04T01:25:37.190Z,,,,33.9,12.5,54,
2018-01-04T01:25:47.193Z,,,,,12.5,54,
2018-01-04T01:25:57.185Z,,,,,12.5,54,
2018-01-04T01:26:07.189Z,,,,34,12.3,54,
2018-01-04T01:26:17.187Z,,,,,12.3,54,
2018-01-04T01:26:27.186Z,,,,34.1,12.3,54,
2018-01-04T01:26:37.186Z,,,,,12.2,54,
2018-01-04T01:26:47.189Z,,,,,12.2,54,
2018-01-04T01:26:57.191Z,,,,,12.2,54,
2018-01-04T01:27:07.189Z,,42,0,36.3,12.2,54,2
2018-01-04T01:27:17.191Z,,30,,40.3,12.6,54,
2018-01-04T01:27:27.187Z,,29,,39.2,13.4,54,
2018-01-04T01:27:37.189Z,,,,39.6,14.3,54,
2018-01-04T01:27:47.186Z,,,,40.5,15.1,54,
2018-01-04T01:27:57.191Z,,,,40.6,15.7,54,
2018-01-04T01:28:07.187Z,,0,0,39.6,16.2,54,2
2018-01-04T01:28:17.186Z,,,,37.6,16.1,54,
2018-01-04T01:28:27.188Z,,,,36.7,15.7,54,
2018-01-04T01:28:37.187Z,,,,35.9,15.6,54,
2018-01-04T01:28:47.187Z,,,,35.3,15.3,54,
2018-01-04T01:28:57.188Z,,,,34.7,15.1,54,
2018-01-04T01:29:07.188Z,,,,34.3,15,54,
2018-01-04T01:29:17.188Z,,,,34,14.8,54,
2018-01-04T01:29:27.188Z,,,,33.7,14.8,54,
2018-01-04T01:29:37.188Z,,,,33.4,14.8,54,
2018-01-04T01:29:47.189Z,,,,33.2,14.5,54,
2018-01-04T01:29:57.195Z,,,,32.9,14.7,54,
2018-01-04T01:30:07.189Z,,,,32.7,14.7,54,
2018-01-04T01:30:17.189Z,,,,32.6,14.5,54,
2018-01-04T01:30:27.187Z,,,,32.4,14.7,54,
2018-01-04T01:30:37.189Z,,,,32.3,14.5,54,
2018-01-04T01:30:47.190Z,,,,32.2,14.5,54,
2018-01-04T01:30:57.203Z,,,,32.1,14.5,54,
2018-01-04T01:31:07.189Z,,,,,14.5,54,
2018-01-04T01:31:17.200Z,,,,,14,54,
2018-01-04T01:31:27.193Z,,,,,15.3,54,
2018-01-04T01:31:37.192Z,61,0,0,32.1,15.1,54,2
2018-01-04T01:31:47.190Z,,,,,14.3,54,
2018-01-04T01:31:57.188Z,,,,,13.7,54,
2018-01-04T01:32:07.195Z,,,,,13.2,54,
2018-01-04T01:32:17.189Z,,,,,12.9,54,
2018-01-04T01:32:27.191Z,,,,,12.8,54,
2018-01-04T01:32:37.201Z,,,,,12.6,54,
2018-01-04T01:32:47.192Z,,,,,12.5,54,
2018-01-04T01:32:57.196Z,,,,,12.3,54,
2018-01-04T01:33:07.196Z,,42,0,34.2,12.3,54,2
2018-01-04T01:33:17.192Z,,31,,38.6,12.6,54,
2018-01-04T01:33:27.193Z,,29,,37.6,13.4,54,
2018-01-04T01:33:37.193Z,,30,,38.2,14.3,54,
2018-01-04T01:33:47.193Z,,29,,39.2,15.3,54,
2018-01-04T01:33:57.194Z,,30,,39.4,15.9,54,
2018-01-04T01:34:07.190Z,,29,,39.8,16.2,54,
2018-01-04T01:34:17.190Z,,,,40,16.5,54,
2018-01-04T01:34:27.199Z,,,,40.3,16.7,54,
2018-01-04T01:34:37.192Z,,,,40.5,16.8,54,
2018-01-04T01:34:47.196Z,,,,40.7,16.8,54,
2018-01-04T01:34:57.195Z,,,,40.8,17,54,
2018-01-04T01:35:07.195Z,,30,,40.9,17,54,
2018-01-04T01:35:17.194Z,,29,,41,17,54,
2018-01-04T01:35:27.195Z,,,,41.1,17.1,54,
2018-01-04T01:35:37.191Z,,,,41.2,17.4,54,
2018-01-04T01:35:47.194Z,,,,41.3,17.4,54,
2018-01-04T01:35:57.192Z,,,,41.4,17.4,54,
2018-01-04T01:36:07.194Z,,,,41.5,17.3,54,
2018-01-04T01:36:17.192Z,,30,,41.6,17.3,54,
2018-01-04T01:36:27.192Z,,29,,41.7,17.4,54,
2018-01-04T01:36:37.196Z,,30,,41.8,17.4,54,
2018-01-04T01:36:47.190Z,,29,,41.9,17.4,54,
2018-01-04T01:36:57.208Z,,,,42,17.5,54,
2018-01-04T01:37:07.194Z,,,,42.1,17.5,54,
2018-01-04T01:37:17.193Z,,,,42.2,17.7,54,
2018-01-04T01:37:27.199Z,,,,42.3,17.7,54,
2018-01-04T01:37:37.195Z,,,,42.4,17.7,54,
2018-01-04T01:37:47.193Z,,,,42.6,17.5,54,
2018-01-04T01:37:57.196Z,,30,,42.7,17.7,54,
2018-01-04T01:38:07.195Z,,29,,42.8,17.8,54,
2018-01-04T01:38:17.198Z,,,,42.9,17.9,54,
2018-01-04T01:38:27.193Z,,,,43.1,17.8,54,
2018-01-04T01:38:37.194Z,,,,43.2,17.8,54,
2018-01-04T01:38:47.198Z,,,,43.3,17.8,54,
2018-01-04T01:38:57.198Z,,,,43.4,17.8,54,
2018-01-04T01:39:07.192Z,,,,43.5,17.7,54,
2018-01-04T01:39:17.200Z,,,,43.6,17.8,54,
2018-01-04T01:39:27.199Z,,,,43.7,17.9,54,
2018-01-04T01:39:37.195Z,,,,43.8,17.9,54,
2018-01-04T01:39:47.199Z,,,,44,17.9,54,
2018-01-04T01:39:57.194Z,,0,0,43.9,17.9,54,2
2018-01-04T01:40:07.196Z,,,,41.7,17.8,54,
2018-01-04T01:40:17.196Z,,,,40.6,17.4,54,
2018-01-04T01:40:27.197Z,,,,39.9,17.1,54,
2018-01-04T01:40:37.196Z,,,,39.2,16.8,54,
2018-01-04T01:40:47.195Z,,,,38.6,16.5,54,
2018-01-04T01:40:57.196Z,,,,38.2,16.1,54,
2018-01-04T01:41:07.194Z,,,,37.8,16.1,54,
2018-01-04T01:41:17.198Z,,,,37.4,16.1,54,
2018-01-04T01:41:27.201Z,,,,37.1,15.7,54,
2018-01-04T01:41:37.195Z,,,,36.8,15.7,54,
2018-01-04T01:41:47.200Z,,,,36.5,15.6,54,
2018-01-04T01:41:57.203Z,,,,36.3,15.6,54,
2018-01-04T01:42:07.195Z,,,,36.2,15.4,54,
2018-01-04T01:42:17.203Z,,,,36,15.4,54,
2018-01-04T01:42:27.196Z,,,,35.9,15.4,54,
2018-01-04T01:42:37.197Z,,,,35.7,15.3,54,
2018-01-04T01:42:47.196Z,,,,35.6,15.3,54,
2018-01-04T01:42:57.197Z,,,,35.4,15.4,54,
2018-01-04T01:43:07.196Z,,,,,15,54,
2018-01-04T01:43:17.198Z,,,,,15.7,54,
2018-01-04T01:43:27.199Z,,,,,16.4,54,
2018-01-04T01:43:37.195Z,,,,,15.4,54,
2018-01-04T01:43:47.197Z,,,,,14.8,54,
2018-01-04T01:43:57.201Z,,,,,14,54,
2018-01-04T01:44:07.198Z,,,,,13.7,54,
2018-01-04T01:44:17.199Z,,,,,13.2,54,
2018-01-04T01:44:27.203Z,,,,,13.1,54,
2018-01-04T01:44:37.196Z,,,,35.5,12.9,54,
2018-01-04T01:44:47.196Z,,,,,12.9,54,
2018-01-04T01:44:57.202Z,,,,,12.8,54,
2018-01-04T01:45:07.206Z,,,,35.6,12.6,54,
2018-01-04T01:45:17.196Z,,,,35.7,12.6,54,
2018-01-04T01:45:27.206Z,,,,,12.6,54,
2018-01-04T01:45:37.207Z,,,,35.8,12.6,54,
2018-01-04T01:45:47.196Z,,,,,12.5,54,
2018-01-04T01:45:57.200Z,,,,35.9,12.3,54,
2018-01-04T01:46:07.200Z,,,,,12.3,54,
2018-01-04T01:46:17.195Z,,,,,12.3,54,
2018-01-04T01:46:27.201Z,,,,36,12.3,54,
2018-01-04T01:46:37.203Z,,,,,12.3,54,
2018-01-04T01:46:47.197Z,,,,,12.3,54,
2018-01-04T01:46:57.200Z,,,,,12.2,54,
2018-01-04T01:47:07.200Z,,,,,12.2,54,
2018-01-04T01:47:17.198Z,,,,36.1,12.2,54,
2018-01-04T01:47:27.199Z,,,,,12.2,54,
2018-01-04T01:47:37.208Z,,,,,12,54,
2018-01-04T01:47:47.199Z,,,,,12,54,
2018-01-04T01:47:57.196Z,,,,,12,54,
2018-01-04T01:48:07.203Z,,,,,12,54,
2018-01-04T01:48:17.197Z,,,,,12,54,
2018-01-04T01:48:27.199Z,,,,,12,54,
2018-01-04T01:48:37.199Z,,,,,12,54,
2018-01-04T01:48:47.200Z,,,,,11.8,54,
2018-01-04T01:48:57.205Z,,,,,11.8,54,
2018-01-04T01:49:07.201Z,,,,,11.8,54,
2018-01-04T01:49:17.211Z,,,,,11.8,54,
2018-01-04T01:49:27.203Z,,,,36,11.8,54,
2018-01-04T01:49:37.200Z,,,,,11.8,54,
2018-01-04T01:49:47.201Z,,,,,11.8,54,
2018-01-04T01:49:57.201Z,,,,,11.8,54,
2018-01-04T01:50:07.201Z,,,,,11.8,54,
2018-01-04T01:50:17.201Z,,,,,11.6,54,
2018-01-04T01:50:27.199Z,,,,35.9,11.6,54,
2018-01-04T01:50:37.202Z,,,,35.9,11.6,54,
2018-01-04T01:50:47.202Z,,,,35.9,11.6,54,
2018-01-04T01:50:57.202Z,,,,,11.6,54,
2018-01-04T01:51:07.200Z,,,,,11.6,54,
2018-01-04T01:51:17.199Z,,,,,11.6,54,
2018-01-04T01:51:27.201Z,,,,,11.6,54,
2018-01-04T01:51:37.201Z,,,,,11.6,54,
2018-01-04T01:51:47.202Z,,,,35.8,11.6,54,
2018-01-04T01:51:57.215Z,,39,0,39.5,11.6,54,2
2018-01-04T01:52:07.204Z,,30,,41.1,12.5,54,
2018-01-04T01:52:17.203Z,,29,,39.4,13.6,54,
2018-01-04T01:52:27.202Z,,29,,40.3,14.5,54,
2018-01-04T01:52:37.204Z,,,,40.8,15.3,54,
2018-01-04T01:52:47.202Z,,,,,15.9,54,
2018-01-04T01:52:57.202Z,,29,,41,16.4,54,
2018-01-04T01:53:07.205Z,,,,41.1,16.7,54,
2018-01-04T01:53:17.205Z,,,,41.2,16.7,54,
2018-01-04T01:53:27.200Z,,,,41.4,16.8,54,
2018-01-04T01:53:37.205Z,,,,41.5,17.1,54,
2018-01-04T01:53:47.205Z,,,,41.6,17.3,54,
2018-01-04T01:53:57.202Z,,,,41.7,17.1,54,
2018-01-04T01:54:07.202Z,,,,41.8,17.1,54,
2018-01-04T01:54:17.206Z,,,,41.9,17.1,54,
2018-01-04T01:54:27.227Z,,,,,17.4,54,
2018-01-04T01:54:37.204Z,,,,,17.5,54,
2018-01-04T01:54:47.206Z,,,,,17.4,54,
2018-01-04T01:54:57.206Z,,29,,42,17.5,54,
2018-01-04T01:55:07.206Z,,,,,17.5,54,
2018-01-04T01:55:17.202Z,,30,,42.1,17.7,54,
2018-01-04T01:55:27.205Z,,29,,42.2,17.5,54,
2018-01-04T01:55:37.206Z,,30,,42.3,17.7,54,
2018-01-04T01:55:47.203Z,,29,,42.4,17.8,54,
2018-01-04T01:55:57.208Z,,,,42.6,17.7,54,
2018-01-04T01:56:07.208Z,,,,42.7,17.8,54,
2018-01-04T01:56:17.208Z,,,,42.8,17.9,54,
2018-01-04T01:56:27.208Z,,,,43,17.8,54,
2018-01-04T01:56:37.203Z,,,,43.1,17.9,54,
2018-01-04T01:56:47.203Z,,,,43.2,17.8,54,
2018-01-04T01:56:57.205Z,,,,43.3,17.9,54,
2018-01-04T01:57:07.207Z,,,,43.4,17.8,54,
2018-01-04T01:57:17.209Z,,30,,43.5,17.9,54,
2018-01-04T01:57:27.206Z,,29,,43.6,18.1,54,
2018-01-04T01:57:37.207Z,,30,,43.7,17.9,54,
2018-01-04T01:57:47.205Z,,,,43.8,18.1,54,
2018-01-04T01:57:57.208Z,,29,,44,18.1,54,
2018-01-04T01:58:07.208Z,,,,,18.1,54,
2018-01-04T01:58:17.209Z,,,,44.2,18.1,54,
2018-01-04T01:58:27.207Z,,30,,44.3,18.1,54,
2018-01-04T01:58:37.211Z,,29,,44.4,17.9,54,
2018-01-04T01:58:47.211Z,,0,0,43.9,18.1,54,2
2018-01-04T01:58:57.210Z,,,,41.8,17.8,54,
2018-01-04T01:59:07.212Z,,,,40.8,17.4,54,
2018-01-04T01:59:17.204Z,,,,40.2,17,54,
2018-01-04T01:59:27.203Z,,,,39.5,16.7,54,
2018-01-04T01:59:37.208Z,,,,38.8,16.4,54,
2018-01-04T01:59:47.306Z,,,,38.4,16.2,54,
2018-01-04T01:59:57.223Z,,,,38,16.2,54,
2018-01-04T02:00:07.205Z,,,,37.7,16.1,54,
2018-01-04T02:00:17.206Z,,,,37.4,15.9,54,
2018-01-04T02:00:27.208Z,,,,37.1,15.7,54,
2018-01-04T02:00:37.206Z,,,,36.8,15.7,54,
2018-01-04T02:00:47.205Z,,,,36.6,15.6,54,
2018-01-04T02:00:57.210Z,,,,36.4,15.6,54,
2018-01-04T02:01:07.206Z,,,,36.3,15.4,54,
2018-01-04T02:01:17.210Z,,,,36.1,15.4,54,
2018-01-04T02:01:27.212Z,,,,36,15.4,54,
2018-01-04T02:01:37.206Z,,,,35.8,15.4,54,
2018-01-04T02:01:47.213Z,,,,35.7,15.3,54,
2018-01-04T02:01:57.209Z,,,,,14.7,54,
2018-01-04T02:02:07.205Z,,,,,16.2,54,
2018-01-04T02:02:17.206Z,,,,,16.2,54,
2018-01-04T02:02:27.212Z,,,,,15.4,54,
2018-01-04T02:02:37.208Z,,,,,14.7,54,
2018-01-04T02:02:47.208Z,,,,,14,54,
2018-01-04T02:03:07.209Z,,,,,13.4,54,
2018-01-04T02:03:17.206Z,,,,,13.2,54,
2018-01-04T02:03:27.210Z,,,,35.8,12.9,54,
2018-01-04T02:03:37.211Z,,,,,12.9,54,
2018-01-04T02:03:47.206Z,,,,35.9,12.8,54,
2018-01-04T02:03:57.221Z,,,,,12.8,54,
2018-01-04T02:04:07.209Z,,,,36,12.6,54,
2018-01-04T02:04:17.207Z,,,,,12.6,54,
2018-01-04T02:04:27.221Z,,,,36.1,12.5,54,
2018-01-04T02:04:37.216Z,,,,,12.5,54,
2018-01-04T02:04:47.208Z,,,,,12.5,54,
2018-01-04T02:04:57.220Z,,,,36.2,12.3,54,
2018-01-04T02:05:07.208Z,,,,,12.3,54,
2018-01-04T02:05:17.213Z,,,,36.3,12.3,54,
2018-01-04T02:05:27.208Z,,,,,12.3,54,
2018-01-04T02:05:37.209Z,,,,,12.3,54,
2018-01-04T02:05:47.209Z,,,,,12.3,54,
2018-01-04T02:05:57.210Z,,,,,12.2,54,
2018-01-04T02:06:07.219Z,,,,36.4,12.2,54,
2018-01-04T02:06:17.208Z,,,,,12.2,54,
2018-01-04T02:06:27.210Z,,,,,12.2,54,
2018-01-04T02:06:37.210Z,,,,,12.2,54,
2018-01-04T02:06:47.210Z,,,,,12.2,54,
2018-01-04T02:07:07.219Z,,,,,12,54,
2018-01-04T02:07:17.211Z,,,,,12,54,
2018-01-04T02:07:27.219Z,,,,,12,54,
2018-01-04T02:07:37.211Z,,,,,12,54,
2018-01-04T02:07:47.218Z,,,,,11.8,54,
2018-01-04T02:07:57.218Z,,,,,11.8,54,
2018-01-04T02:08:07.219Z,,,,36.3,11.8,54,
2018-01-04T02:08:17.210Z,,,,,11.8,54,
2018-01-04T02:08:27.211Z,,,,,11.8,54,
2018-01-04T02:08:37.211Z,,,,,11.8,54,
2018-01-04T02:08:47.218Z,,,,,11.8,54,
2018-01-04T02:08:57.218Z,,,,,11.8,54,
2018-01-04T02:09:07.219Z,,,,36.2,11.6,54,
2018-01-04T02:09:17.213Z,,,,,11.8,54,
2018-01-04T02:09:27.218Z,,,,,11.6,54,
2018-01-04T02:09:37.213Z,,,,,11.6,54,
2018-01-04T02:09:47.218Z,,,,,11.6,54,
2018-01-04T02:10:07.387Z,,,,,11.6,54,
2018-01-04T02:10:17.211Z,,,,,11.6,54,
2018-01-04T02:10:27.217Z,,,,36.1,11.6,54,
2018-01-04T02:10:37.210Z,,,,,11.6,54,
2018-01-04T02:10:47.217Z,,37,0,40.2,11.6,54,2
2018-01-04T02:10:57.217Z,,30,,41,12.6,54,
2018-01-04T02:11:07.217Z,,30,,39.5,13.6,54,
2018-01-04T02:11:17.212Z,,29,,40.7,14.7,54,
2018-01-04T02:11:27.233Z,,30,,41,15.4,54,
2018-01-04T02:11:37.212Z,,29,,41,16.1,54,
2018-01-04T02:11:47.216Z,,,,41.2,16.4,54,
2018-01-04T02:11:57.216Z,,,,41.3,16.8,54,
2018-01-04T02:12:07.216Z,,,,41.4,17.1,54,
2018-01-04T02:12:17.213Z,,,,41.5,17,54,
2018-01-04T02:12:27.214Z,,,,41.6,17.1,54,
2018-01-04T02:12:37.216Z,,30,,41.7,17.1,54,
2018-01-04T02:12:47.218Z,,29,,41.8,17.3,54,
2018-01-04T02:12:57.217Z,,,,,17.3,54,
2018-01-04T02:13:07.215Z,,,,41.9,17.3,54,
2018-01-04T02:13:17.217Z,,30,,,17.4,54,
2018-01-04T02:13:27.211Z,,29,,,17.4,54,
2018-01-04T02:13:37.216Z,,,,,17.5,54,
2018-01-04T02:13:47.215Z,,,,42,17.5,54,
2018-01-04T02:13:57.215Z,,30,,,17.5,54,
2018-01-04T02:14:07.215Z,,29,,42.1,17.5,54,
2018-01-04T02:14:17.215Z,,,,42.2,17.5,54,
2018-01-04T02:14:27.216Z,,,,42.3,17.4,54,
2018-01-04T02:14:37.215Z,,,,42.4,17.7,54,
2018-01-04T02:14:47.216Z,,,,42.6,17.5,54,
2018-01-04T02:14:57.218Z,,,,42.7,17.7,54,
2018-01-04T02:15:07.219Z,,,,42.8,17.7,54,
2018-01-04T02:15:17.229Z,,,,43,17.7,54,
2018-01-04T02:15:27.225Z,,,,43.1,17.5,54,
2018-01-04T02:15:37.217Z,,,,43.2,17.7,54,
2018-01-04T02:15:47.216Z,,,,43.3,17.8,54,
2018-01-04T02:15:57.220Z,,,,43.4,17.8,54,
2018-01-04T02:16:07.216Z,,,,43.5,17.8,54,
2018-01-04T02:16:17.221Z,,,,43.6,17.8,54,
2018-01-04T02:16:27.224Z,,,,43.8,17.8,54,
2018-01-04T02:16:37.216Z,,,,43.9,17.9,54,
2018-01-04T02:16:47.216Z,,,,44,17.9,54,
2018-01-04T02:16:57.217Z,,,,44.1,18.1,54,
2018-01-04T02:17:17.219Z,,30,,44.3,17.9,54,
2018-01-04T02:17:27.233Z,,29,,44.4,17.9,54,
2018-01-04T02:17:37.219Z,,0,0,43.9,18.1,54,2
2018-01-04T02:17:47.222Z,,,,41.6,17.7,54,
2018-01-04T02:17:57.218Z,,,,40.7,,,
2018-01-04T02:18:07.222Z,,,,40.1,16.8,54,
2018-01-04T02:18:17.220Z,,,,39.4,16.7,54,
2018-01-04T02:18:27.223Z,,,,38.8,16.4,54,
2018-01-04T02:18:37.219Z,,,,38.4,16.4,54,
2018-01-04T02:18:47.216Z,,,,38,16.1,54,
2018-01-04T02:18:57.221Z,,,,37.7,,,
2018-01-04T02:19:07.217Z,,,,37.4,15.7,54,
2018-01-04T02:19:17.222Z,,,,37.1,15.7,54,
2018-01-04T02:19:27.222Z,,,,36.8,15.7,54,
2018-01-04T02:19:37.216Z,,,,36.6,15.6,54,
2018-01-04T02:19:47.230Z,,,,36.4,15.6,54,
2018-01-04T02:19:57.218Z,,,,36.3,,,
2018-01-04T02:20:07.221Z,,,,36.1,15.4,54,
2018-01-04T02:20:17.226Z,,,,36,15.4,54,
2018-01-04T02:20:27.219Z,,,,35.8,15.3,54,
2018-01-04T02:20:37.223Z,,,,35.7,15.3,54,
2018-01-04T02:20:47.219Z,,,,,15,54,
2018-01-04T02:20:57.220Z,,,,,16.2,54,
2018-01-04T02:21:07.225Z,,,,,16.2,54,
2018-01-04T02:21:17.221Z,,,,,15.3,54,
2018-01-04T02:21:27.223Z,,,,,14.7,54,
2018-01-04T02:21:37.226Z,,,,,14,54,
2018-01-04T02:21:47.220Z,,,,,13.6,54,
2018-01-04T02:21:57.226Z,,,,,13.4,54,
2018-01-04T02:22:07.232Z,,,,,13.2,54,
2018-01-04T02:22:17.223Z,,,,35.8,13.1,54,
2018-01-04T02:22:27.217Z,,,,,12.9,54,
2018-01-04T02:22:37.217Z,,,,35.9,12.8,54,
2018-01-04T02:22:47.218Z,,,,,12.8,54,
2018-01-04T02:22:57.219Z,,,,36,,,
2018-01-04T02:23:07.222Z,,,,,12.6,54,
2018-01-04T02:23:17.221Z,,,,36.1,12.5,54,
2018-01-04T02:23:37.225Z,,,,36.2,12.5,54,
2018-01-04T02:23:47.218Z,,,,,12.5,54,
2018-01-04T02:24:07.227Z,,,,36.3,12.3,54,
2018-01-04T02:24:17.219Z,,,,,12.3,54,
2018-01-04T02:24:27.219Z,,,,,12.3,54,
2018-01-04T02:24:37.230Z,,,,,12.2,54,
2018-01-04T02:24:47.219Z,,,,,12.2,54,
2018-01-04T02:24:57.219Z,,,,36.4,,,
2018-01-04T02:25:07.221Z,,,,,12.2,54,
2018-01-04T02:25:17.222Z,,,,,12,54,
2018-01-04T02:25:27.220Z,,,,,12,54,
2018-01-04T02:25:47.221Z,,,,,12,54,
2018-01-04T02:25:57.221Z,,,,,12,54,
2018-01-04T02:26:07.222Z,,,,,12,54,
2018-01-04T02:26:27.222Z,,,,,12,54,
2018-01-04T02:26:37.226Z,,,,,12,54,
2018-01-04T02:26:47.221Z,,,,,11.8,54,
2018-01-04T02:26:57.222Z,,,,,11.8,54,
2018-01-04T02:27:07.227Z,,,,36.4,11.8,54,
2018-01-04T02:27:17.223Z,,,,36.3,,,
2018-01-04T02:27:27.219Z,,,,,11.8,54,
2018-01-04T02:27:37.226Z,,,,,11.8,54,
2018-01-04T02:27:47.222Z,,,,,11.8,54,
2018-01-04T02:28:07.223Z,,,,,11.6,54,
2018-01-04T02:28:17.222Z,,,,36.2,11.6,54,
2018-01-04T02:28:27.223Z,,,,,11.6,54,
2018-01-04T02:28:37.225Z,,,,,11.6,54,
2018-01-04T02:28:47.223Z,,,,,11.6,54,
2018-01-04T02:28:57.223Z,,,,,11.6,54,
2018-01-04T02:29:07.224Z,,,,,11.6,54,
2018-01-04T02:29:17.225Z,,,,,11.6,54,
2018-01-04T02:29:27.229Z,,,0,36.1,,,2
2018-01-04T02:29:37.241Z,,36,,40.3,11.8,54,
2018-01-04T02:29:47.224Z,,29,,40.8,,,
2018-01-04T02:29:57.231Z,,29,,39.8,12.8,54,
2018-01-04T02:30:07.231Z,,30,,40.9,14.8,54,
2018-01-04T02:30:17.225Z,,29,,41,,,
2018-01-04T02:30:27.225Z,,,,41.1,16.2,54,
2018-01-04T02:30:37.226Z,,,,,16.7,54,
2018-01-04T02:30:47.222Z,,30,,41.4,,,
2018-01-04T02:30:57.226Z,,29,,41.5,16.8,54,
2018-01-04T02:31:07.224Z,,,,41.6,17,54,
2018-01-04T02:31:17.228Z,,,,41.7,17.3,54,
2018-01-04T02:31:27.222Z,,,,,17.4,54,
2018-01-04T02:31:37.246Z,61,29,0,41.9,,,2
2018-01-04T02:31:47.227Z,,29,,42,17.4,54,
2018-01-04T02:31:57.228Z,,,,,17.5,54,
2018-01-04T02:32:07.226Z,,,,,17.5,54,
2018-01-04T02:32:17.224Z,,,,42,17.4,54,
2018-01-04T02:32:27.227Z,,,,,17.5,54,
2018-01-04T02:32:37.228Z,,,,,17.5,54,
2018-01-04T02:32:47.229Z,,,,42.1,17.5,54,
2018-01-04T02:32:57.229Z,,,,,17.7,54,
2018-01-04T02:33:07.228Z,,,,42.2,17.7,54,
2018-01-04T02:33:17.226Z,,,,42.3,,,
2018-01-04T02:33:27.229Z,,,,42.4,17.7,54,
2018-01-04T02:33:37.225Z,,,,42.6,17.7,54,
2018-01-04T02:33:47.235Z,,,,42.7,17.5,54,
2018-01-04T02:33:57.225Z,,,,,17.7,54,
2018-01-04T02:34:07.226Z,,,,42.8,,,
2018-01-04T02:34:17.227Z,,,,43,17.7,54,
2018-01-04T02:34:27.230Z,,30,,43.1,,,
2018-01-04T02:34:37.228Z,,29,,43.2,17.8,54,
2018-01-04T02:34:47.229Z,,,,43.3,17.8,54,
2018-01-04T02:35:07.231Z,,,,43.6,17.7,54,
2018-01-04T02:35:27.234Z,,,,43.7,17.8,54,
2018-01-04T02:35:47.227Z,,29,,44,17.9,54,
2018-01-04T02:35:57.232Z,,,,,17.8,54,
2018-01-04T02:36:07.232Z,,30,,44.1,17.9,54,
2018-01-04T02:36:17.230Z,,29,,44.3,,,
2018-01-04T02:36:27.226Z,,0,0,43.1,18.1,54,2
2018-01-04T02:36:37.227Z,,,,41.2,18.1,54,
2018-01-04T02:36:47.228Z,,,,40.5,17.7,54,
2018-01-04T02:36:57.231Z,,,,39.8,17.4,54,
2018-01-04T02:37:07.471Z,,,,39.2,17,54,
2018-01-04T02:37:17.232Z,,,,38.6,16.7,54,
2018-01-04T02:37:27.229Z,,,,,16.2,54,
2018-01-04T02:37:37.232Z,,,,37.8,,,
2018-01-04T02:37:47.231Z,,,,37.5,15.9,54,
2018-01-04T02:37:57.230Z,,,,37.3,,,
2018-01-04T02:38:07.234Z,,,,36.9,15.6,54,
2018-01-04T02:38:17.234Z,,,,,15.6,54,
2018-01-04T02:38:27.235Z,,,,36.7,,,
