Time,HwActive,HwTOutlet,PrimTSet,ActPow,PrimT,ChActive,HwTSet
2017-11-03T01:14:18.005Z,,32.1,,,63.3,,54
2017-11-03T01:14:28.006Z,,32,,,63.6,,54
2017-11-03T01:14:38.019Z,,32,,30,64,,54
2017-11-03T01:14:48.007Z,,32,,29,64.4,,54
2017-11-03T01:14:58.027Z,,32.1,,,64.6,,54
2017-11-03T01:15:08.016Z,,32.1,,,64.9,,54
2017-11-03T01:15:18.017Z,0,32.2,,0,62.9,2,54
2017-11-03T01:15:28.009Z,,32.2,,,61.8,,54
2017-11-03T01:15:38.009Z,,32,,,60.8,,54
2017-11-03T01:15:48.026Z,,32,,,59.6,,54
2017-11-03T01:15:58.014Z,,32,,,58.7,,54
2017-11-03T01:16:08.009Z,,32,,,57.8,,54
2017-11-03T01:16:18.018Z,,31.9,,,56.9,,54
2017-11-03T01:16:28.012Z,,32.1,,,56.5,,54
2017-11-03T01:16:38.007Z,,32.3,,,55.9,,54
2017-11-03T01:16:48.013Z,,32.1,,,55.3,,54
2017-11-03T01:16:58.014Z,,32,,,54.8,,54
2017-11-03T01:17:08.011Z,,32,,,54.4,,54
2017-11-03T01:17:18.013Z,,32,,,53.9,,54
2017-11-03T01:17:28.007Z,,31.6,,,53.5,,54
2017-11-03T01:17:38.014Z,0,31.8,,44,55.1,2,54
2017-11-03T01:17:48.012Z,,31.8,,33,57.7,,54
2017-11-03T01:17:58.021Z,,31.4,,29,58,,54
2017-11-03T01:18:08.017Z,,31.4,,,59,,54
2017-11-03T01:18:18.009Z,,31.4,,,59.7,,54
2017-11-03T01:18:28.016Z,,31.4,,,60.5,,54
2017-11-03T01:18:38.014Z,,31.6,,29,61.2,,54
2017-11-03T01:18:48.011Z,,31.6,,,62,,54
2017-11-03T01:18:58.014Z,,31.8,,,62.4,,54
2017-11-03T01:19:08.016Z,,31.8,,,63.1,,54
2017-11-03T01:19:18.013Z,,31.9,,30,63.3,,54
2017-11-03T01:19:28.012Z,,31.8,,29,63.6,,54
2017-11-03T01:19:38.011Z,,31.8,,,64,,54
2017-11-03T01:19:48.019Z,,31.9,,,64.4,,54
2017-11-03T01:19:58.015Z,,32,,,64.6,,54
2017-11-03T01:20:08.013Z,,32.1,,,64.9,,54
2017-11-03T01:20:18.028Z,0,32.1,,0,62.9,2,54
2017-11-03T01:20:28.011Z,,32.1,,,61.6,,54
2017-11-03T01:20:38.011Z,,32.1,,,60.8,,54
2017-11-03T01:20:48.011Z,,32,,,59.5,,54
2017-11-03T01:20:58.028Z,,31.9,,,58.6,,54
2017-11-03T01:21:08.011Z,,31.8,,,57.9,,54
2017-11-03T01:21:18.021Z,,31.9,,,56.9,,54
2017-11-03T01:21:28.010Z,,31.9,,,56.4,,54
2017-11-03T01:21:38.013Z,,32.2,,,55.7,,54
2017-11-03T01:21:48.013Z,,32.1,,,55.2,,54
2017-11-03T01:21:58.020Z,,31.9,,,54.7,,54
2017-11-03T01:22:08.011Z,,32,,,54.3,,54
2017-11-03T01:22:18.014Z,,31.9,,,53.9,,54
2017-11-03T01:22:28.014Z,,31.8,,,53.5,,54
2017-11-03T01:22:38.027Z,0,31.5,,42,55.1,2,54
2017-11-03T01:22:48.013Z,,31.5,,32,57.6,,54
2017-11-03T01:22:58.020Z,,31.3,,29,57.7,,54
2017-11-03T01:23:08.020Z,,31.2,,30,59,,54
2017-11-03T01:23:18.027Z,,31.4,,,59.7,,54
2017-11-03T01:23:28.029Z,,31.5,,29,60.5,,54
2017-11-03T01:23:38.016Z,,31.5,,30,61.2,,54
2017-11-03T01:23:48.014Z,,31.6,,,62,,54
2017-11-03T01:23:58.026Z,,31.6,,29,62.4,,54
2017-11-03T01:24:08.013Z,,31.9,,,62.8,,54
2017-11-03T01:24:18.012Z,,31.9,,,63.3,,54
2017-11-03T01:24:28.011Z,,31.9,,,63.6,,54
2017-11-03T01:24:38.024Z,,32,,,64,,54
2017-11-03T01:24:48.018Z,,32.1,,,64.4,,54
2017-11-03T01:24:58.024Z,,32.1,,,64.6,,54
2017-11-03T01:25:08.021Z,,32.2,,,64.8,,54
2017-11-03T01:25:18.021Z,0,32.1,,0,62.8,2,54
2017-11-03T01:25:28.021Z,,32.1,,,61.6,,54
2017-11-03T01:25:38.025Z,,32,,,60.7,,54
2017-11-03T01:25:48.022Z,,32,,,59.6,,54
2017-11-03T01:25:58.037Z,,31.9,,,58.7,,54
2017-11-03T01:26:08.019Z,,31.9,,,57.8,,54
2017-11-03T01:26:18.012Z,,31.9,,,56.9,,54
2017-11-03T01:26:28.022Z,,31.8,,,56.5,,54
2017-11-03T01:26:38.013Z,,31.8,,,55.9,,54
2017-11-03T01:26:48.014Z,,31.8,,,55.2,,54
2017-11-03T01:26:58.029Z,,31.9,,,54.8,,54
2017-11-03T01:27:08.019Z,,31.9,,,54.4,,54
2017-11-03T01:27:18.015Z,,31.9,,,53.9,,54
2017-11-03T01:27:28.013Z,,31.8,,,53.5,,54
2017-11-03T01:27:38.021Z,0,31.9,,43,55.1,2,54
2017-11-03T01:27:48.014Z,,31.6,,33,57.6,,54
2017-11-03T01:27:58.027Z,,31.3,,29,57.7,,54
2017-11-03T01:28:08.024Z,,31.3,,,59,,54
2017-11-03T01:28:18.017Z,,31.3,,,59.7,,54
2017-11-03T01:28:28.022Z,,31.4,,,60.5,,54
2017-11-03T01:28:38.017Z,,31.4,,,61.2,,54
2017-11-03T01:28:48.018Z,,31.5,,,62,,54
2017-11-03T01:28:58.029Z,,31.6,,,62.4,,54
2017-11-03T01:29:08.019Z,,31.6,,,62.8,,54
2017-11-03T01:29:18.018Z,,31.8,,29,63.3,,54
2017-11-03T01:29:28.027Z,,31.8,,,63.6,,54
2017-11-03T01:29:38.016Z,,31.9,,,64,,54
2017-11-03T01:29:48.017Z,,31.9,,,64.4,,54
2017-11-03T01:29:58.019Z,,32,,,64.6,,54
2017-11-03T01:30:08.015Z,,32,,30,64.8,,54
2017-11-03T01:30:18.021Z,0,31.9,,0,63.5,2,54
2017-11-03T01:30:28.018Z,,32.1,,,61.8,,54
2017-11-03T01:30:38.019Z,,32.1,,,60.9,,54
2017-11-03T01:30:48.023Z,,32,,,59.7,,54
2017-11-03T01:30:58.021Z,,31.9,,,58.8,,54
2017-11-03T01:31:08.033Z,,31.9,,,57.9,,54
2017-11-03T01:31:18.027Z,,32.1,,,57.2,,54
2017-11-03T01:31:28.025Z,,32.1,,,56.5,,54
2017-11-03T01:31:38.016Z,,32,,,55.9,,54
2017-11-03T01:31:48.016Z,,32.1,,,55.3,,54
2017-11-03T01:31:58.024Z,,32.2,,,54.8,,54
2017-11-03T01:32:08.016Z,,31.9,,,54.4,,54
2017-11-03T01:32:18.017Z,,31.8,,,53.9,,54
2017-11-03T01:32:28.023Z,,31.6,,,53.6,,54
2017-11-03T01:32:38.034Z,0,31.5,,43,55.2,2,54
2017-11-03T01:32:48.034Z,,31.5,,33,57.7,,54
2017-11-03T01:32:58.036Z,,31.4,,29,58,,54
2017-11-03T01:33:08.020Z,,31.3,,30,59,,54
2017-11-03T01:33:18.021Z,,31.3,,,59.7,,54
2017-11-03T01:33:28.025Z,,31.4,,29,60.5,,54
2017-11-03T01:33:38.021Z,,31.4,,,61.2,,54
2017-11-03T01:33:48.020Z,,31.5,,30,62,,54
2017-11-03T01:33:58.026Z,,31.6,,29,62.5,,54
2017-11-03T01:34:08.023Z,,31.9,,,63.1,,54
2017-11-03T01:34:18.020Z,,31.9,,,63.3,,54
2017-11-03T01:34:28.023Z,,31.9,,,63.8,,54
2017-11-03T01:34:38.021Z,,31.9,,,64.1,,54
2017-11-03T01:34:48.021Z,,32.1,,30,64.4,,54
2017-11-03T01:34:58.022Z,,32,,29,64.7,,54
2017-11-03T01:35:08.027Z,,32,,,64.9,,54
2017-11-03T01:35:18.023Z,0,32.2,,0,62.7,2,54
2017-11-03T01:35:28.033Z,,32.2,,,61.5,,54
2017-11-03T01:35:38.033Z,,32.2,,,60.7,,54
2017-11-03T01:35:48.024Z,,32.1,,,59.5,,54
2017-11-03T01:35:58.034Z,,31.9,,,58.6,,54
2017-11-03T01:36:08.022Z,,31.9,,,57.8,,54
2017-11-03T01:36:18.020Z,,32,,,56.9,,54
2017-11-03T01:36:28.023Z,,32.2,,,56.4,,54
2017-11-03T01:36:38.031Z,,32.2,,,55.7,,54
2017-11-03T01:36:48.024Z,,31.9,,,55.2,,54
2017-11-03T01:36:58.024Z,,31.9,,,54.7,,54
2017-11-03T01:37:08.022Z,,32,,,54.3,,54
2017-11-03T01:37:18.023Z,,31.6,,,53.8,,54
2017-11-03T01:37:28.023Z,,31.5,,,53.5,,54
2017-11-03T01:37:38.035Z,0,31.5,,43,55.1,2,54
2017-11-03T01:37:48.024Z,,31.3,,33,57.6,,54
2017-11-03T01:37:58.029Z,,31.2,,29,57.7,,54
2017-11-03T01:38:08.026Z,,31,,29,59,,54
2017-11-03T01:38:18.032Z,,31,,,59.7,,54
2017-11-03T01:38:28.024Z,,31.2,,,60.5,,54
2017-11-03T01:38:38.033Z,,31.3,,,61.2,,54
2017-11-03T01:38:48.032Z,,31.4,,,61.8,,54
2017-11-03T01:38:58.026Z,,31.6,,,62.4,,54
2017-11-03T01:39:08.028Z,,31.8,,,62.8,,54
2017-11-03T01:39:18.023Z,,31.8,,30,63.3,,54
2017-11-03T01:39:28.025Z,,31.9,,29,63.6,,54
2017-11-03T01:39:38.028Z,,31.9,,,64,,54
2017-11-03T01:39:48.021Z,,32,,30,64.4,,54
2017-11-03T01:39:58.034Z,,32,,29,64.6,,54
2017-11-03T01:40:08.025Z,,32,,,64.8,,54
2017-11-03T01:40:18.026Z,0,32,,0,63.5,2,54
2017-11-03T01:40:28.029Z,,31.9,,,61.8,,54
2017-11-03T01:40:38.030Z,,31.9,,,60.9,,54
2017-11-03T01:40:48.020Z,,32,,,59.7,,54
2017-11-03T01:40:58.024Z,,31.9,,,58.8,,54
2017-11-03T01:41:08.030Z,,31.9,,,57.9,,54
2017-11-03T01:41:18.029Z,,32,,,57.2,,54
2017-11-03T01:41:28.027Z,,32.1,,,56.5,,54
2017-11-03T01:41:38.024Z,,32,,,55.9,,54
2017-11-03T01:41:48.028Z,,32.3,,,55.3,,54
2017-11-03T01:41:58.037Z,,31.9,,,54.8,,54
2017-11-03T01:42:08.028Z,,31.6,,,54.4,,54
2017-11-03T01:42:18.028Z,,31.9,,,53.9,,54
2017-11-03T01:42:28.023Z,,31.9,,,53.6,,54
2017-11-03T01:42:38.022Z,0,31.6,,43,55.3,2,54
2017-11-03T01:42:48.034Z,,31.5,,33,57.7,,54
2017-11-03T01:42:58.029Z,,31.3,,29,57.8,,54
2017-11-03T01:43:08.027Z,,31.3,,29,59,,54
2017-11-03T01:43:18.023Z,,31.4,,,59.8,,54
2017-11-03T01:43:28.033Z,,31.4,,,60.5,,54
2017-11-03T01:43:38.025Z,,31.4,,,61.2,,54
2017-11-03T01:43:48.033Z,,31.5,,,62,,54
2017-11-03T01:43:58.030Z,,31.6,,,62.5,,54
2017-11-03T01:44:08.026Z,,31.8,,,62.9,,54
2017-11-03T01:44:18.026Z,,31.8,,,63.3,,54
2017-11-03T01:44:28.035Z,,31.8,,,63.8,,54
2017-11-03T01:44:38.039Z,,31.9,,,64,,54
2017-11-03T01:44:48.028Z,,32,,,64.4,,54
2017-11-03T01:44:58.028Z,,32,,,64.6,,54
2017-11-03T01:45:08.025Z,,32.1,,,64.9,,54
2017-11-03T01:45:18.023Z,0,32.1,,0,63.4,2,54
2017-11-03T01:45:28.027Z,,32.1,,,61.6,,54
2017-11-03T01:45:38.026Z,,32,,,60.8,,54
2017-11-03T01:45:48.070Z,,31.9,,,59.5,,54
2017-11-03T01:45:58.024Z,,31.9,,,58.6,,54
2017-11-03T01:46:08.034Z,,31.6,,,57.8,,54
2017-11-03T01:46:18.029Z,,31.8,,,56.9,,54
2017-11-03T01:46:28.030Z,,31.6,,,56.3,,54
2017-11-03T01:46:38.026Z,,31.9,,,55.7,,54
2017-11-03T01:46:48.027Z,,31.9,,,55.1,,54
2017-11-03T01:46:58.039Z,,31.9,,,54.6,,54
2017-11-03T01:47:08.031Z,,31.6,,,54.1,,54
2017-11-03T01:47:18.032Z,,31.6,,,53.7,,54
2017-11-03T01:47:28.034Z,,31.5,,,53.3,,54
2017-11-03T01:47:38.043Z,0,31.4,,43,55,2,54
2017-11-03T01:47:48.031Z,,31.3,,33,57.3,,54
2017-11-03T01:47:58.036Z,,31,,29,57.4,,54
2017-11-03T01:48:08.034Z,,31,,,58.7,,54
2017-11-03T01:48:18.026Z,,31,,30,59.5,,54
2017-11-03T01:48:28.027Z,,31.4,,29,60.1,,54
2017-11-03T01:48:38.030Z,,31.4,,,60.8,,54
2017-11-03T01:48:48.027Z,,31.4,,,61.4,,54
2017-11-03T01:48:58.026Z,,31.5,,,62,,54
2017-11-03T01:49:08.026Z,,31.6,,,62.4,,54
2017-11-03T01:49:18.027Z,,31.8,,,62.8,,54
2017-11-03T01:49:28.039Z,,32,,,63.2,,54
2017-11-03T01:49:38.047Z,,32,,,63.4,,54
2017-11-03T01:49:48.033Z,,31.9,,,63.6,,54
2017-11-03T01:49:58.031Z,0,32,61,29,64,2,54
2017-11-03T01:50:08.035Z,,32,,,64.1,,54
2017-11-03T01:50:18.027Z,,32,,,64.4,,54
2017-11-03T01:50:28.025Z,,32,,,64.5,,54
2017-11-03T01:50:38.027Z,,32,,,64.7,,54
2017-11-03T01:50:48.029Z,,32.2,,30,64.8,,54
2017-11-03T01:50:58.028Z,,32.2,,29,64.9,,54
2017-11-03T01:51:08.032Z,0,32.2,,0,62.8,2,54
2017-11-03T01:51:18.034Z,,32.2,,,61.3,,54
2017-11-03T01:51:28.027Z,,32.2,,,60.2,,54
2017-11-03T01:51:38.040Z,,32,,,58.9,,54
2017-11-03T01:51:48.028Z,,32,,,58.1,,54
2017-11-03T01:51:58.031Z,,32.1,,,57.2,,54
2017-11-03T01:52:08.035Z,,32.2,,,56.5,,54
2017-11-03T01:52:18.029Z,,32.2,,,55.7,,54
2017-11-03T01:52:28.031Z,,32.1,,,55.1,,54
2017-11-03T01:52:38.037Z,0,32,,44,56.5,2,54
2017-11-03T01:52:48.034Z,,32,,33,58.6,,54
2017-11-03T01:52:58.031Z,,31.6,,30,58.5,,54
2017-11-03T01:53:08.036Z,,31.6,,29,59.6,,54
2017-11-03T01:53:18.038Z,,31.6,,,60.2,,54
2017-11-03T01:53:28.031Z,,31.6,,30,60.8,,54
2017-11-03T01:53:38.028Z,,31.8,,29,61.5,,54
2017-11-03T01:53:48.032Z,,32,,,62,,54
2017-11-03T01:53:58.038Z,,32,,,62.5,,54
2017-11-03T01:54:08.029Z,,32,,30,63.1,,54
2017-11-03T01:54:18.028Z,,32.1,,29,63.3,,54
2017-11-03T01:54:28.035Z,,32.1,,,63.6,,54
2017-11-03T01:54:38.040Z,,32.2,,30,64,,54
2017-11-03T01:54:48.035Z,,32.3,,29,64.2,,54
2017-11-03T01:54:58.058Z,,32.4,,,64.5,,54
2017-11-03T01:55:08.032Z,,32.4,,,64.7,,54
2017-11-03T01:55:18.031Z,,32.4,,,64.9,,54
2017-11-03T01:55:28.044Z,0,32.4,,0,63.4,2,54
2017-11-03T01:55:38.039Z,,32.4,,,61.5,,54
2017-11-03T01:55:48.031Z,,32.3,,,60.7,,54
2017-11-03T01:55:58.037Z,,32.2,,,59.5,,54
2017-11-03T01:56:08.034Z,,32.1,,,58.6,,54
2017-11-03T01:56:18.032Z,,31.9,,,57.8,,54
2017-11-03T01:56:28.030Z,,32,,,56.9,,54
2017-11-03T01:56:38.043Z,,32.1,,,56.4,,54
2017-11-03T01:56:48.028Z,,32.1,,,55.7,,54
2017-11-03T01:56:58.044Z,,32,,,55.1,,54
2017-11-03T01:57:08.029Z,,32.1,,,54.7,,54
2017-11-03T01:57:18.035Z,,32.1,,,54.3,,54
2017-11-03T01:57:28.032Z,,32,,,53.8,,54
2017-11-03T01:57:38.041Z,0,31.8,,44,55.5,2,54
2017-11-03T01:57:48.042Z,,31.5,,31,58,,54
2017-11-03T01:57:58.034Z,,31.4,,29,58,,54
2017-11-03T01:58:08.034Z,,31.5,,,59.1,,54
2017-11-03T01:58:18.032Z,,31.4,,30,60,,54
2017-11-03T01:58:28.036Z,,31.5,,29,60.7,,54
2017-11-03T01:58:38.036Z,,31.6,,,61.4,,54
2017-11-03T01:58:48.040Z,,31.8,,29,62,,54
2017-11-03T01:58:58.037Z,,31.9,,,62.5,,54
2017-11-03T01:59:08.040Z,,32.1,,,63.1,,54
2017-11-03T01:59:18.033Z,,32.1,,,63.4,,54
2017-11-03T01:59:28.036Z,,32.3,,,63.8,,54
2017-11-03T01:59:38.030Z,,32.3,,,64.1,,54
2017-11-03T01:59:48.043Z,,32.4,,,64.4,,54
2017-11-03T01:59:58.031Z,,32.4,,30,64.6,,54
2017-11-03T02:00:08.034Z,,32.4,,,64.8,,54
2017-11-03T02:00:18.036Z,0,32.4,,0,63.8,2,54
2017-11-03T02:00:28.045Z,,32.4,,,61.8,,54
2017-11-03T02:00:38.033Z,,32.3,,,60.8,,54
2017-11-03T02:00:48.035Z,,32.2,,,59.6,,54
2017-11-03T02:00:58.041Z,,32.1,,,58.7,,54
2017-11-03T02:01:08.034Z,,32,,,57.9,,54
2017-11-03T02:01:18.033Z,,32.2,,,57.1,,54
2017-11-03T02:01:28.035Z,,32.4,,,56.5,,54
2017-11-03T02:01:38.036Z,,32.3,,,55.9,,54
2017-11-03T02:01:48.039Z,,32.3,,,55.3,,54
2017-11-03T02:01:58.054Z,,32.1,,,54.8,,54
2017-11-03T02:02:08.042Z,,31.9,,,54.4,,54
2017-11-03T02:02:18.034Z,,32,,,53.9,,54
2017-11-03T02:02:28.033Z,,31.8,,,53.6,,54
2017-11-03T02:02:38.064Z,0,31.8,,42,55.4,2,54
2017-11-03T02:02:48.043Z,,31.5,,32,57.7,,54
2017-11-03T02:02:58.041Z,,31.3,,29,57.8,,54
2017-11-03T02:03:08.045Z,,31.3,,29,59.1,,54
2017-11-03T02:03:18.039Z,,31.3,,,59.8,,54
2017-11-03T02:03:28.036Z,,31.5,,,60.5,,54
2017-11-03T02:03:38.049Z,,31.6,,29,61.3,,54
2017-11-03T02:03:48.046Z,,31.8,,,62,,54
2017-11-03T02:03:58.046Z,,31.9,,,62.5,,54
2017-11-03T02:04:08.038Z,,32,,29,63.1,,54
2017-11-03T02:04:18.038Z,,32.1,,30,63.4,,54
2017-11-03T02:04:28.036Z,,32.1,,,63.8,,54
2017-11-03T02:04:38.039Z,,32.1,,29,64.1,,54
2017-11-03T02:04:48.042Z,,32.1,,,64.4,,54
2017-11-03T02:04:58.043Z,,32.1,,,64.7,,54
2017-11-03T02:05:08.059Z,,32.2,,,64.9,,54
2017-11-03T02:05:18.042Z,0,32.3,,0,62.7,2,54
2017-11-03T02:05:28.041Z,,32.3,,,61.6,,54
2017-11-03T02:05:38.043Z,,32.3,,,60.7,,54
2017-11-03T02:05:48.041Z,,32.1,,,59.5,,54
2017-11-03T02:05:58.042Z,,32.1,,,58.6,,54
2017-11-03T02:06:08.035Z,,32,,,57.8,,54
2017-11-03T02:06:18.037Z,,32,,,56.9,,54
2017-11-03T02:06:28.036Z,,32,,,56.4,,54
2017-11-03T02:06:38.039Z,,31.8,,,55.9,,54
2017-11-03T02:06:48.052Z,,32,,,55.2,,54
2017-11-03T02:06:58.170Z,,31.8,,,54.8,,54
2017-11-03T02:07:08.042Z,,31.8,,,54.4,,54
2017-11-03T02:07:18.041Z,,31.8,,,53.9,,54
2017-11-03T02:07:28.046Z,,31.8,,,53.6,,54
2017-11-03T02:07:38.052Z,0,31.6,,43,55.3,2,54
2017-11-03T02:07:48.039Z,,31.4,,32,57.7,,54
2017-11-03T02:07:58.046Z,,31.3,,30,57.8,,54
2017-11-03T02:08:08.037Z,,31.3,,29,59.1,,54
2017-11-03T02:08:18.042Z,,31.2,,,59.8,,54
2017-11-03T02:08:28.041Z,,31.2,,30,60.5,,54
2017-11-03T02:08:38.040Z,,31.4,,29,61.3,,54
2017-11-03T02:08:48.048Z,,31.5,,,62,,54
2017-11-03T02:08:58.052Z,,31.6,,,62.5,,54
2017-11-03T02:09:08.049Z,,31.9,,,63.1,,54
2017-11-03T02:09:18.047Z,,31.9,,,63.4,,54
2017-11-03T02:09:28.039Z,,32,,30,63.8,,54
2017-11-03T02:09:38.040Z,,32,,29,64.1,,54
2017-11-03T02:09:48.046Z,,32.1,,,64.5,,54
2017-11-03T02:09:58.040Z,,32.1,,,64.7,,54
2017-11-03T02:10:08.043Z,,32.1,,30,65.1,,54
2017-11-03T02:10:18.057Z,0,32.2,,0,62.7,2,54
2017-11-03T02:10:28.039Z,,32.2,,,61.5,,54
2017-11-03T02:10:38.044Z,,32.1,,,60.5,,54
2017-11-03T02:10:48.050Z,,32,,,59.3,,54
2017-11-03T02:10:58.051Z,,32,,,58.5,,54
2017-11-03T02:11:08.043Z,,32,,,57.7,,54
2017-11-03T02:11:18.043Z,,31.9,,,56.9,,54
2017-11-03T02:11:28.043Z,,31.8,,,56.3,,54
2017-11-03T02:11:38.046Z,,32.1,,,55.7,,54
2017-11-03T02:11:48.063Z,,31.5,,,55.2,,54
2017-11-03T02:11:58.039Z,,31.9,,,54.7,,54
2017-11-03T02:12:08.049Z,,31.8,,,54.3,,54
2017-11-03T02:12:18.055Z,,31.5,,,53.8,,54
2017-11-03T02:12:28.098Z,,31.5,,,53.5,,54
2017-11-03T02:12:38.041Z,0,31.5,,44,54.6,2,54
2017-11-03T02:12:48.048Z,,31.3,,33,57.7,,54
2017-11-03T02:12:58.047Z,,31,,30,,,54
2017-11-03T02:13:08.042Z,,31.3,,29,59,,54
2017-11-03T02:13:18.047Z,,31,,,59.7,,54
2017-11-03T02:13:28.064Z,,31.3,,,60.5,,54
2017-11-03T02:13:38.043Z,,31.4,,,61.3,,54
2017-11-03T02:13:48.041Z,,31.5,,,62,,54
2017-11-03T02:13:58.045Z,,31.6,,,62.5,,54
2017-11-03T02:14:08.043Z,,31.6,,30,63.1,,54
2017-11-03T02:14:18.045Z,,31.8,,,63.4,,54
2017-11-03T02:14:28.044Z,,31.8,,29,63.8,,54
2017-11-03T02:14:38.044Z,,31.8,,30,64.1,,54
2017-11-03T02:14:48.045Z,,31.8,,29,64.4,,54
2017-11-03T02:14:58.063Z,,31.9,,,64.7,,54
2017-11-03T02:15:08.042Z,,32.1,,29,65.1,,54
2017-11-03T02:15:18.044Z,0,32.1,,0,62.7,2,54
2017-11-03T02:15:28.050Z,,32.1,,,61.4,,54
2017-11-03T02:15:38.042Z,,32.1,,,60.5,,54
2017-11-03T02:15:48.052Z,,31.9,,,59.4,,54
2017-11-03T02:15:58.048Z,,31.8,,,58.5,,54
2017-11-03T02:16:08.045Z,,31.6,,,57.7,,54
2017-11-03T02:16:18.049Z,,31.9,,,56.9,,54
2017-11-03T02:16:28.040Z,,32,,,56.3,,54
2017-11-03T02:16:38.046Z,,31.9,,,55.6,,54
2017-11-03T02:16:48.045Z,,31.9,,,55.1,,54
2017-11-03T02:16:58.043Z,,31.9,,,54.7,,54
2017-11-03T02:17:08.046Z,,31.8,,,54.3,,54
2017-11-03T02:17:18.050Z,,31.8,,,53.8,,54
2017-11-03T02:17:28.052Z,,31.8,,,53.5,,54
2017-11-03T02:17:38.045Z,0,31.5,,44,54.6,2,54
2017-11-03T02:17:48.046Z,,31.3,,33,57.6,,54
2017-11-03T02:17:58.047Z,,31,,29,57.7,,54
2017-11-03T02:18:08.042Z,,31.2,,30,59,,54
2017-11-03T02:18:18.048Z,,31.3,,29,59.7,,54
2017-11-03T02:18:28.044Z,,31.4,,,60.5,,54
2017-11-03T02:18:38.044Z,,31.6,,29,61.2,,54
2017-11-03T02:18:48.043Z,,31.9,,,61.8,,54
2017-11-03T02:18:58.044Z,,32,,,62.4,,54
2017-11-03T02:19:08.044Z,,32,,30,62.9,,54
2017-11-03T02:19:18.045Z,,32,,30,63.3,,54
2017-11-03T02:19:28.046Z,,32.1,,29,63.8,,54
2017-11-03T02:19:38.045Z,,32.1,,30,64.1,,54
2017-11-03T02:19:48.044Z,,32.2,,,64.4,,54
2017-11-03T02:19:58.053Z,,32.2,,29,64.7,,54
2017-11-03T02:20:08.052Z,,32.3,,,64.9,,54
2017-11-03T02:20:18.048Z,0,32.2,,0,63.2,2,54
2017-11-03T02:20:28.048Z,,32.3,,,61.6,,54
2017-11-03T02:20:38.044Z,,32.2,,,60.8,,54
2017-11-03T02:20:48.056Z,,32.2,,,59.5,,54
2017-11-03T02:20:58.051Z,,32,,,58.6,,54
2017-11-03T02:21:08.049Z,,32.1,,,57.8,,54
2017-11-03T02:21:18.053Z,,32.1,,,57,,54
2017-11-03T02:21:28.045Z,,31.9,,,56.4,,54
2017-11-03T02:21:38.045Z,,32.1,,,55.7,,54
2017-11-03T02:21:48.051Z,,31.9,,,55.2,,54
2017-11-03T02:21:58.051Z,,32,,,54.8,,54
2017-11-03T02:22:08.056Z,,31.8,,,54.3,,54
2017-11-03T02:22:18.045Z,,31.8,,,53.9,,54
2017-11-03T02:22:28.060Z,,31.8,,,53.5,,54
2017-11-03T02:22:38.062Z,0,31.5,,44,54.7,2,54
2017-11-03T02:22:48.048Z,,31.5,,33,57.7,,54
2017-11-03T02:22:58.046Z,,31.3,,29,,,54
2017-11-03T02:23:08.054Z,,31.3,,29,59.1,,54
2017-11-03T02:23:18.052Z,,31.4,,,59.8,,54
2017-11-03T02:23:28.051Z,,31.4,,,60.5,,54
2017-11-03T02:23:38.047Z,,31.5,,,61.3,,54
2017-11-03T02:23:48.048Z,,31.5,,,61.9,,54
2017-11-03T02:23:58.057Z,,31.6,,,62.5,,54
2017-11-03T02:24:08.054Z,,31.8,,,62.9,,54
2017-11-03T02:24:18.079Z,,31.8,,,63.4,,54
2017-11-03T02:24:28.076Z,,31.9,,,63.8,,54
2017-11-03T02:24:38.055Z,,32.1,,29,64.1,,54
2017-11-03T02:24:48.045Z,,32.1,,,64.4,,54
2017-11-03T02:24:58.058Z,,32.1,,,64.7,,54
2017-11-03T02:25:08.055Z,,32.1,,,64.9,,54
2017-11-03T02:25:18.048Z,0,32.1,,0,62.7,2,54
2017-11-03T02:25:28.060Z,,32.1,,,61.5,,54
2017-11-03T02:25:38.055Z,,32.2,,,60.6,,54
2017-11-03T02:25:48.063Z,,31.9,,,59.4,,54
2017-11-03T02:25:58.058Z,,31.9,,,58.5,,54
2017-11-03T02:26:08.055Z,,32.1,,,57.7,,54
2017-11-03T02:26:18.061Z,,32.2,,,56.9,,54
2017-11-03T02:26:28.052Z,,32.1,,,56.3,,54
2017-11-03T02:26:38.049Z,,32.1,,,55.7,,54
2017-11-03T02:26:48.054Z,,32.1,,,55.1,,54
2017-11-03T02:26:58.055Z,,32.2,,,54.7,,54
2017-11-03T02:27:08.050Z,,31.9,,,54.3,,54
2017-11-03T02:27:18.050Z,,31.9,,,53.8,,54
2017-11-03T02:27:28.054Z,,31.9,,,53.5,,54
2017-11-03T02:27:38.063Z,0,31.9,,45,54.7,2,54
2017-11-03T02:27:48.067Z,,31.8,,33,57.6,,54
2017-11-03T02:27:58.050Z,,31.5,,30,57.7,,54
2017-11-03T02:28:08.050Z,,31.3,,29,59,,54
2017-11-03T02:28:18.051Z,,31.3,,30,59.7,,54
2017-11-03T02:28:28.066Z,,31.4,,,60.5,,54
2017-11-03T02:28:38.062Z,,31.6,,29,61.2,,54
2017-11-03T02:28:48.049Z,,31.6,,,61.9,,54
2017-11-03T02:28:58.061Z,,31.9,,29,62.5,,54
2017-11-03T02:29:08.048Z,,32,,,62.9,,54
2017-11-03T02:29:18.052Z,,32,,30,63.3,,54
