Time,HwTSet,PrimTSet,HwActive,ChActive,ActPow,HwTOutlet,PrimT
2017-12-30T12:02:13.435Z,54,,,,,30.8,41.2
2017-12-30T12:02:23.435Z,54,,,,,30.8,41.3
2017-12-30T12:02:33.430Z,54,,,,,30.9,41.4
2017-12-30T12:02:43.436Z,54,,,,,30.9,
2017-12-30T12:02:53.442Z,54,,0,2,0,31,39.8
2017-12-30T12:03:03.431Z,54,,,,,31,38.3
2017-12-30T12:03:13.431Z,54,,,,,31.2,37.7
2017-12-30T12:03:23.435Z,54,,,,,31.2,36.9
2017-12-30T12:03:33.432Z,54,,,,,31.3,36.3
2017-12-30T12:03:43.433Z,54,,,,,31.5,35.9
2017-12-30T12:03:53.437Z,54,,,,,31.6,35.5
2017-12-30T12:04:03.431Z,54,,,,,31.8,35.1
2017-12-30T12:04:13.435Z,54,,,,,31.8,34.7
2017-12-30T12:04:23.435Z,54,,,,,31.9,34.4
2017-12-30T12:04:33.432Z,54,,,,,31.9,34.2
2017-12-30T12:04:43.437Z,54,,,,,31.9,33.9
2017-12-30T12:04:53.438Z,54,,,,,32,33.8
2017-12-30T12:05:03.439Z,54,,,,,32,33.6
2017-12-30T12:05:13.432Z,54,,,,,31.9,33.5
2017-12-30T12:05:23.435Z,54,,,,,32,33.3
2017-12-30T12:05:33.439Z,54,,,,,32,33.2
2017-12-30T12:05:43.431Z,54,,,,,32,33.1
2017-12-30T12:05:53.438Z,54,,,,,32,32.9
2017-12-30T12:06:03.433Z,54,,,,,32,32.9
2017-12-30T12:06:13.434Z,54,,,,,31.9,
2017-12-30T12:06:23.434Z,54,,,,,31.9,
2017-12-30T12:06:33.435Z,54,,,,,31.9,
2017-12-30T12:06:43.436Z,54,,,,,31.8,
2017-12-30T12:06:53.438Z,54,,,,,31.8,
2017-12-30T12:07:03.437Z,54,,,,,31.8,
2017-12-30T12:07:13.438Z,54,,,,,31.8,
2017-12-30T12:07:23.433Z,54,,,,,31.8,
2017-12-30T12:07:33.435Z,54,,,,,31.8,
2017-12-30T12:07:43.440Z,54,,,,,31.8,
2017-12-30T12:07:53.441Z,54,,,,,31.6,
2017-12-30T12:08:03.443Z,54,,,,,31.6,
2017-12-30T12:08:13.442Z,54,,,,,31.6,
2017-12-30T12:08:23.460Z,54,,,,,31.6,
2017-12-30T12:08:33.433Z,54,,,,,31.6,
2017-12-30T12:08:43.434Z,54,,,,,31.5,
2017-12-30T12:08:53.436Z,54,,,,,31.5,
2017-12-30T12:09:03.437Z,54,,,,,31.5,
2017-12-30T12:09:13.433Z,54,,,,,31.5,32.9
2017-12-30T12:09:23.441Z,54,,,,,31.4,33.1
2017-12-30T12:09:33.434Z,54,,,,,31.4,
2017-12-30T12:09:43.439Z,54,,,,,31.4,
2017-12-30T12:09:53.479Z,54,,,,,31.3,33.2
2017-12-30T12:10:03.442Z,54,,,,,31.3,
2017-12-30T12:10:13.434Z,54,,,,,31.2,
2017-12-30T12:10:23.441Z,54,,,,,31.2,33.3
2017-12-30T12:10:33.442Z,54,,,,,31.2,
2017-12-30T12:10:43.442Z,54,,,,,31,
2017-12-30T12:10:53.503Z,54,,,,,31,
2017-12-30T12:11:03.440Z,54,,,,,30.9,
2017-12-30T12:11:13.444Z,54,,,,,30.9,33.4
2017-12-30T12:11:23.435Z,54,,,,,30.8,
2017-12-30T12:11:33.445Z,54,,,,,30.8,
2017-12-30T12:11:43.439Z,54,,,,,30.7,
2017-12-30T12:11:53.436Z,54,,,,,30.7,
2017-12-30T12:12:03.446Z,54,,,,,30.6,
2017-12-30T12:12:13.438Z,54,,,,,30.4,33.5
2017-12-30T12:12:23.436Z,54,,,,,30.4,33.4
2017-12-30T12:12:33.438Z,54,,,,,30.3,
2017-12-30T12:12:43.437Z,54,,,,,30.3,33.5
2017-12-30T12:12:53.437Z,54,,,,,30.2,
2017-12-30T12:13:03.443Z,54,,,,,30.2,
2017-12-30T12:13:13.437Z,54,,,,,30.1,
2017-12-30T12:13:23.438Z,54,,,,,30.1,
2017-12-30T12:13:33.437Z,54,,,,,30,
2017-12-30T12:13:43.438Z,54,,,,,29.8,
2017-12-30T12:13:53.439Z,54,,,,,29.8,
2017-12-30T12:14:03.442Z,54,,,,,29.8,
2017-12-30T12:14:13.437Z,54,,,,,29.7,
2017-12-30T12:14:23.439Z,54,,,,,29.6,
2017-12-30T12:14:33.438Z,54,,,,,29.6,
2017-12-30T12:14:43.438Z,54,,,,,29.5,33.4
2017-12-30T12:14:53.439Z,54,,,,,29.5,
2017-12-30T12:15:03.440Z,54,,,,,29.3,
2017-12-30T12:15:13.440Z,54,,,,,29.3,
2017-12-30T12:15:23.440Z,54,,,,,29.2,
2017-12-30T12:15:33.440Z,54,,,,,29.2,
2017-12-30T12:15:43.447Z,54,,,,,29.1,
2017-12-30T12:15:53.443Z,54,,,,,29,
2017-12-30T12:16:03.441Z,54,,,,,29,
2017-12-30T12:16:13.441Z,54,,,,,28.9,
2017-12-30T12:16:23.437Z,54,,,,,28.9,
2017-12-30T12:16:33.445Z,54,,,,,28.7,
2017-12-30T12:16:43.440Z,54,,,,,28.7,33.3
2017-12-30T12:16:53.442Z,54,,,,,28.6,
2017-12-30T12:17:03.446Z,54,,,,,28.6,
2017-12-30T12:17:13.439Z,54,,,,,28.5,
2017-12-30T12:17:23.443Z,54,,,,,28.5,
2017-12-30T12:17:33.441Z,54,,,,,28.5,
2017-12-30T12:17:43.441Z,54,,,,,28.4,
2017-12-30T12:17:53.443Z,54,,,,,28.4,
2017-12-30T12:18:03.443Z,54,,,,,28.3,33.2
2017-12-30T12:18:13.443Z,54,,,,,28.3,
2017-12-30T12:18:23.438Z,54,,,,,28.1,
2017-12-30T12:18:33.443Z,54,,,,,28.1,
2017-12-30T12:18:43.444Z,54,,,,,28.1,
2017-12-30T12:18:53.441Z,54,,,,,28,
2017-12-30T12:19:03.442Z,54,,,,,28,
2017-12-30T12:19:13.444Z,54,,,,,28,
2017-12-30T12:19:23.444Z,54,,,,,27.9,33.1
2017-12-30T12:19:33.442Z,54,,,,,27.9,
2017-12-30T12:19:43.445Z,54,,,,,27.9,
2017-12-30T12:19:53.441Z,54,,,,,27.8,
2017-12-30T12:20:03.440Z,54,,,,,27.8,
2017-12-30T12:20:13.441Z,54,,,,,27.8,
2017-12-30T12:20:23.442Z,54,,,,,27.7,
2017-12-30T12:20:33.442Z,54,,,,,27.7,
2017-12-30T12:20:43.443Z,54,,,,,27.5,
2017-12-30T12:20:53.444Z,54,,,,,27.5,33.1
2017-12-30T12:21:03.464Z,54,,,,,27.5,
2017-12-30T12:21:13.445Z,54,,,,,27.5,32.9
2017-12-30T12:21:23.445Z,54,,,,,27.4,
2017-12-30T12:21:33.444Z,54,,,,,27.4,
2017-12-30T12:21:43.447Z,54,,,,,27.4,
2017-12-30T12:21:53.449Z,54,,,,,27.3,
2017-12-30T12:22:03.447Z,54,,,,,27.3,
2017-12-30T12:22:13.448Z,54,,,,,27.3,
2017-12-30T12:22:23.446Z,54,,,,,27.3,
2017-12-30T12:22:33.448Z,54,,,,,27.2,
2017-12-30T12:22:43.444Z,54,,,,,27.2,32.8
2017-12-30T12:22:53.445Z,54,,,,,27.2,
2017-12-30T12:23:03.445Z,54,,,,,27.2,
2017-12-30T12:23:13.447Z,54,,,,,27.1,
2017-12-30T12:23:23.446Z,54,,,,,27.1,
2017-12-30T12:23:33.444Z,54,,,,,27.1,
2017-12-30T12:23:43.443Z,54,,,,,26.9,
2017-12-30T12:23:53.447Z,54,61,0,2,0,26.9,32.8
2017-12-30T12:24:03.447Z,54,,,,,26.9,
2017-12-30T12:24:13.461Z,54,,,,,26.9,
2017-12-30T12:24:23.445Z,54,,,,,26.8,32.7
2017-12-30T12:24:33.445Z,54,,,,,26.8,
2017-12-30T12:24:43.449Z,54,,,,,26.8,
2017-12-30T12:24:53.448Z,54,,,,,26.8,
2017-12-30T12:25:03.451Z,54,,,,,26.8,
2017-12-30T12:25:13.463Z,54,,,,,26.8,
2017-12-30T12:25:23.461Z,54,,,,,26.8,
2017-12-30T12:25:33.460Z,54,,,,,26.7,
2017-12-30T12:25:43.445Z,54,,,,,26.7,
2017-12-30T12:25:55.740Z,54,,,,,26.7,
2017-12-30T12:26:03.448Z,54,,,,,26.6,
2017-12-30T12:26:13.445Z,54,,,,,26.6,
2017-12-30T12:26:23.446Z,54,,,,,26.6,32.6
2017-12-30T12:26:33.461Z,54,,,,,26.6,
2017-12-30T12:26:43.447Z,54,,,,,26.6,
2017-12-30T12:26:53.448Z,54,,,,,26.6,
2017-12-30T12:27:03.449Z,54,,,,,26.5,
2017-12-30T12:27:13.450Z,54,,,,,26.5,
2017-12-30T12:27:23.444Z,54,,,,,26.5,
2017-12-30T12:27:33.461Z,54,,,,,26.5,
2017-12-30T12:27:43.448Z,54,,,,,26.5,
2017-12-30T12:27:53.462Z,54,,,,,26.3,
2017-12-30T12:28:13.451Z,54,,,,,26.3,
2017-12-30T12:28:23.462Z,54,,,,,26.3,
2017-12-30T12:28:33.447Z,54,,,,,26.3,32.5
2017-12-30T12:28:43.455Z,54,,,,,26.3,
2017-12-30T12:28:53.446Z,54,,,,,26.2,
2017-12-30T12:29:03.446Z,,,0,2,44,,33.4
2017-12-30T12:29:13.462Z,54,,,,33,26.2,38
2017-12-30T12:29:23.446Z,54,,,,29,26.2,36.1
2017-12-30T12:29:33.449Z,54,,,,,26.2,36.2
2017-12-30T12:29:43.450Z,54,,,,30,26.2,36.6
2017-12-30T12:29:53.451Z,54,,,,29,26.2,36.5
2017-12-30T12:30:03.450Z,54,,,,30,26.2,
2017-12-30T12:30:13.449Z,54,,,,29,26.3,
2017-12-30T12:30:23.447Z,54,,,,,26.5,
2017-12-30T12:30:33.450Z,54,,,,30,26.6,
2017-12-30T12:30:43.456Z,54,,,,29,26.7,36.6
2017-12-30T12:30:53.448Z,54,,,,,26.9,
2017-12-30T12:31:03.447Z,54,,,,,27.1,36.7
2017-12-30T12:31:13.449Z,54,,,,30,27.2,36.8
2017-12-30T12:31:23.446Z,54,,,,29,27.3,
2017-12-30T12:31:33.449Z,54,,,,,27.4,
2017-12-30T12:31:43.448Z,54,,,,,27.5,
2017-12-30T12:31:53.486Z,54,,,,30,27.7,
2017-12-30T12:32:03.451Z,54,,,,29,27.7,36.9
2017-12-30T12:32:13.449Z,54,,,,,27.8,37.1
2017-12-30T12:32:23.451Z,54,,,,,27.8,37.2
2017-12-30T12:32:33.454Z,54,,,,,27.9,37.4
2017-12-30T12:32:43.449Z,54,,,,,27.9,37.5
2017-12-30T12:32:53.449Z,54,,,,,28,
2017-12-30T12:33:03.449Z,54,,,,,28,
2017-12-30T12:33:13.448Z,54,,,,29,28,37.8
2017-12-30T12:33:23.450Z,54,,,,,28.1,38
2017-12-30T12:33:33.459Z,54,,,,,28.1,38.1
2017-12-30T12:33:43.451Z,54,,,,,28.3,38.3
2017-12-30T12:33:53.450Z,54,,,,,28.3,38.4
2017-12-30T12:34:03.448Z,54,,,,,28.4,38.5
2017-12-30T12:34:13.449Z,54,,,,,28.4,38.7
2017-12-30T12:34:23.463Z,54,,,,,28.4,38.8
2017-12-30T12:34:33.451Z,54,,,,,28.5,39.1
2017-12-30T12:34:43.450Z,54,,,,,28.5,39.2
2017-12-30T12:34:53.451Z,54,,,,,28.6,39.3
2017-12-30T12:35:03.462Z,54,,,,,28.6,39.5
2017-12-30T12:35:15.028Z,54,,,,,28.7,
2017-12-30T12:35:23.451Z,54,,,,,28.7,39.8
2017-12-30T12:35:33.455Z,54,,,,,29,39.9
2017-12-30T12:35:43.452Z,54,,,,,29.1,40
2017-12-30T12:35:53.462Z,54,,,,,29.1,40.2
2017-12-30T12:36:03.462Z,,,0,2,0,,38.6
2017-12-30T12:36:13.463Z,54,,,,,29.3,36.9
2017-12-30T12:36:23.450Z,54,,,,,29.3,36.3
2017-12-30T12:36:33.451Z,54,,,,,29.5,35.7
2017-12-30T12:36:43.462Z,54,,,,,29.5,35.1
2017-12-30T12:36:53.450Z,54,,,,,29.6,34.6
2017-12-30T12:37:03.462Z,54,,,,,29.7,34.1
2017-12-30T12:37:13.464Z,54,,,,,29.7,33.8
2017-12-30T12:37:23.462Z,54,,,,,29.7,33.5
2017-12-30T12:37:33.462Z,54,,,,,29.7,33.2
2017-12-30T12:37:43.463Z,54,,,,,29.7,32.9
2017-12-30T12:37:53.462Z,54,,,,,29.7,32.7
2017-12-30T12:38:03.462Z,54,,,,,29.8,32.5
2017-12-30T12:38:13.462Z,54,,,,,29.8,32.4
2017-12-30T12:38:23.462Z,54,,0,2,43,29.7,34
2017-12-30T12:38:33.455Z,54,,,,29,29.7,39.4
2017-12-30T12:38:43.462Z,54,,,,30,29.7,38.3
2017-12-30T12:38:53.451Z,54,,,,29,29.7,38.5
2017-12-30T12:39:03.462Z,,,,,,,39.5
2017-12-30T12:39:13.452Z,54,,,,,29.7,39.8
2017-12-30T12:39:23.462Z,54,,,,,29.7,40.3
2017-12-30T12:39:33.452Z,54,,,,,29.8,40.5
2017-12-30T12:39:43.463Z,54,,0,2,0,29.8,40.3
2017-12-30T12:39:53.455Z,54,,,,,30,37.8
2017-12-30T12:40:03.462Z,,,,,,,36.9
2017-12-30T12:40:13.463Z,54,,,,,30.2,36.3
2017-12-30T12:40:23.462Z,54,,,,,30.3,35.6
2017-12-30T12:40:33.458Z,54,,,,,30.3,35.2
2017-12-30T12:40:43.463Z,54,,,,,30.4,34.7
2017-12-30T12:40:53.462Z,54,,,,,30.6,34.4
2017-12-30T12:41:03.473Z,54,,,,,30.6,
2017-12-30T12:41:13.463Z,,,,,,,33.8
2017-12-30T12:41:23.468Z,54,,,,,30.7,33.6
2017-12-30T12:41:33.462Z,54,,,,,30.7,33.4
2017-12-30T12:41:43.463Z,54,,,,,30.7,33.2
2017-12-30T12:41:53.462Z,54,,,,,30.7,32.9
2017-12-30T12:42:03.463Z,54,,,,,30.6,32.8
2017-12-30T12:42:13.465Z,54,,,,,30.6,32.6
2017-12-30T12:42:23.463Z,54,,,,,30.6,32.5
2017-12-30T12:42:33.462Z,54,,,,,30.6,32.4
2017-12-30T12:42:43.462Z,54,,,,,30.6,32.3
2017-12-30T12:43:03.462Z,54,,,,,30.4,
2017-12-30T12:43:13.459Z,54,,,,,30.3,
2017-12-30T12:43:33.455Z,54,,,,,30.3,
2017-12-30T12:43:43.463Z,54,,,,,30.3,
2017-12-30T12:43:53.462Z,54,,,,,30.2,
2017-12-30T12:44:03.463Z,54,,,,,30.2,
2017-12-30T12:44:13.463Z,54,,,,,30.2,
2017-12-30T12:44:23.463Z,54,,,,,30.2,
2017-12-30T12:44:33.456Z,54,,,,,30.2,
2017-12-30T12:44:43.462Z,54,,,,,30.1,
2017-12-30T12:44:53.463Z,54,,,,,30.1,
2017-12-30T12:45:03.462Z,54,,,,,30.1,
2017-12-30T12:45:13.462Z,54,,,,,30,
2017-12-30T12:45:23.463Z,54,,,,,30,
2017-12-30T12:45:33.462Z,54,,,,,30,
2017-12-30T12:45:43.463Z,54,,,,,30,
2017-12-30T12:45:53.463Z,54,,,,,29.8,
2017-12-30T12:46:03.462Z,54,,,,,29.8,
2017-12-30T12:46:13.463Z,54,,,,,29.8,
2017-12-30T12:46:23.463Z,,,,,,,32.4
2017-12-30T12:46:33.464Z,54,,,,,29.7,
2017-12-30T12:46:43.462Z,54,,,,,29.7,
2017-12-30T12:46:53.462Z,54,,,,,29.7,
2017-12-30T12:47:03.462Z,54,,,,,29.6,
2017-12-30T12:47:13.470Z,54,,,,,29.6,
2017-12-30T12:47:23.462Z,54,,,,,29.6,32.5
2017-12-30T12:47:33.461Z,54,,,,,29.5,
2017-12-30T12:47:43.463Z,54,,,,,29.5,
2017-12-30T12:48:03.463Z,54,,,,,29.3,
2017-12-30T12:48:13.463Z,,,,,,,32.6
2017-12-30T12:48:23.472Z,54,,,,,29.3,
2017-12-30T12:48:33.463Z,54,,,,,29.2,
2017-12-30T12:48:43.463Z,54,,,,,29.2,
2017-12-30T12:49:03.460Z,54,,,,,29.1,
2017-12-30T12:49:13.462Z,54,,,,,29,
2017-12-30T12:49:33.457Z,54,,,,,29,
2017-12-30T12:49:43.458Z,54,,,,,28.9,32.7
2017-12-30T12:49:53.463Z,54,,,,,28.9,
2017-12-30T12:50:03.463Z,54,,,,,28.7,
2017-12-30T12:50:13.465Z,54,,,,,28.7,
2017-12-30T12:50:23.472Z,54,,,,,28.7,
2017-12-30T12:50:33.459Z,54,,,,,28.6,
2017-12-30T12:50:43.459Z,54,,,,,28.6,
2017-12-30T12:50:53.462Z,54,,,,,28.6,32.6
2017-12-30T12:51:03.474Z,54,,,,,28.5,
2017-12-30T12:51:13.463Z,54,,,,,28.5,32.7
2017-12-30T12:51:23.458Z,,,,,,,32.6
2017-12-30T12:51:33.459Z,54,,,,,28.4,
2017-12-30T12:51:53.463Z,54,,,,,28.3,
2017-12-30T12:52:03.463Z,54,,,,,28.3,
2017-12-30T12:52:13.464Z,54,,,,,28.1,
2017-12-30T12:52:33.463Z,54,,,,,28,
2017-12-30T12:52:43.463Z,54,,,,,28,
2017-12-30T12:52:53.463Z,54,,,,,27.9,
2017-12-30T12:53:03.464Z,54,,,,,27.9,32.5
2017-12-30T12:53:23.463Z,54,,,,,27.9,
2017-12-30T12:53:33.463Z,54,,,,,27.8,
2017-12-30T12:53:43.463Z,54,,,,,27.8,
2017-12-30T12:53:53.463Z,54,,,,,27.7,
2017-12-30T12:54:03.463Z,54,,,,,27.7,
2017-12-30T12:54:13.466Z,54,,,,,27.5,
2017-12-30T12:54:33.471Z,54,,,,,27.5,
2017-12-30T12:54:43.465Z,54,,,,,27.4,
2017-12-30T12:54:53.463Z,,,,,,,32.4
2017-12-30T12:55:03.464Z,54,,,,,27.4,
2017-12-30T12:55:23.460Z,54,,,,,27.3,
2017-12-30T12:55:33.466Z,54,,0,2,44,27.3,33.4
2017-12-30T12:55:43.468Z,54,,,,31,27.2,38.2
2017-12-30T12:55:53.463Z,54,,,,29,27.2,36.5
2017-12-30T12:56:03.465Z,54,,,,,27.1,
2017-12-30T12:56:13.464Z,,,,,,,37.4
2017-12-30T12:56:23.464Z,54,,,,,27.1,37.5
2017-12-30T12:56:33.465Z,54,,,,,27.1,
2017-12-30T12:56:43.463Z,,,,,29,,37.7
2017-12-30T12:56:53.469Z,54,,,,,27.3,37.8
2017-12-30T12:57:03.465Z,54,,,,,27.4,
2017-12-30T12:57:13.469Z,,,,,,,38
2017-12-30T12:57:23.474Z,54,,,,,27.7,
2017-12-30T12:57:43.467Z,54,,,,,27.8,38.2
2017-12-30T12:57:53.466Z,54,,0,2,0,28,36
2017-12-30T12:58:03.466Z,54,,,,,28,34.5
2017-12-30T12:58:13.470Z,54,,,,,28.1,33.9
2017-12-30T12:58:23.467Z,54,,,,,28.3,33.8
2017-12-30T12:58:33.464Z,54,,,,,28.4,32.4
2017-12-30T12:58:43.465Z,54,,,,,28.4,32
2017-12-30T12:58:53.477Z,54,,,,,28.4,31.6
2017-12-30T12:59:03.467Z,54,,,,,28.5,
2017-12-30T12:59:13.466Z,54,,,,,28.5,30.8
2017-12-30T12:59:23.481Z,54,,,,,28.4,30.6
2017-12-30T12:59:33.467Z,54,,,,,28.4,
2017-12-30T12:59:43.468Z,,,,,,,30.1
2017-12-30T12:59:53.468Z,54,,,,,28.4,30
2017-12-30T13:00:03.473Z,,,,,,,29.9
2017-12-30T13:00:13.470Z,54,,,,,28.3,29.6
2017-12-30T13:00:23.465Z,54,,,,,28.1,29.5
2017-12-30T13:00:43.472Z,54,,0,2,42,28.1,31.5
2017-12-30T13:00:53.468Z,54,,,,30,28,36.5
2017-12-30T13:01:03.475Z,54,,,,29,28,35.4
2017-12-30T13:01:13.473Z,54,,,,,27.9,35.9
2017-12-30T13:01:23.469Z,54,,,,30,27.9,36.8
2017-12-30T13:01:33.470Z,54,,0,2,0,27.9,36.7
2017-12-30T13:01:43.470Z,54,,,,,27.8,34.4
2017-12-30T13:01:53.471Z,54,,,,,27.8,33.5
2017-12-30T13:02:03.476Z,54,,,,,27.8,32.9
2017-12-30T13:02:13.471Z,54,,,,,27.9,32.3
2017-12-30T13:02:23.475Z,54,,,,,27.9,31.9
2017-12-30T13:02:33.474Z,54,,,,,28,
2017-12-30T13:02:43.465Z,,,,,,,31.6
2017-12-30T13:02:53.475Z,54,,,,,28.1,31.1
2017-12-30T13:03:03.469Z,54,,,,,28.1,30.7
2017-12-30T13:03:13.468Z,54,,,,,28.1,30.6
2017-12-30T13:03:23.467Z,54,,,,,28.3,30.4
2017-12-30T13:03:33.474Z,54,,,,,28.3,
2017-12-30T13:03:43.465Z,,,,,,,30.2
2017-12-30T13:03:53.474Z,54,,,,,28.3,
2017-12-30T13:04:03.468Z,,,,,,,30
2017-12-30T13:04:13.471Z,54,,,,,28.3,29.9
2017-12-30T13:04:23.468Z,54,,,,,28.1,29.8
2017-12-30T13:04:33.473Z,54,,,,,28.1,29.6
2017-12-30T13:04:43.478Z,54,,,,,28.1,
2017-12-30T13:04:53.476Z,54,,,,,28,
2017-12-30T13:05:13.476Z,54,,,,,28,
2017-12-30T13:05:23.469Z,54,,,,,28,
2017-12-30T13:05:33.465Z,54,,,,,27.9,
2017-12-30T13:05:53.467Z,54,,,,,27.9,
2017-12-30T13:06:13.480Z,54,,,,,27.9,
2017-12-30T13:06:23.468Z,54,,,,,27.9,
2017-12-30T13:06:33.469Z,54,,,,,27.9,
2017-12-30T13:06:43.471Z,54,,,,,27.8,
2017-12-30T13:06:53.478Z,54,,,,,27.8,
2017-12-30T13:07:03.472Z,54,,,,,27.8,
2017-12-30T13:07:23.471Z,54,,,,,27.8,
2017-12-30T13:07:33.471Z,54,,,,,27.7,
2017-12-30T13:07:53.479Z,54,,,,,27.7,
2017-12-30T13:08:03.467Z,54,,,,,27.5,
2017-12-30T13:08:13.481Z,54,,,,,27.5,
2017-12-30T13:08:23.467Z,54,,,,,27.5,
2017-12-30T13:08:33.467Z,54,,,,,27.5,
2017-12-30T13:08:43.469Z,54,,,,,27.4,
2017-12-30T13:08:53.474Z,54,,,,,27.4,29.8
2017-12-30T13:09:03.470Z,54,,,,,27.4,
2017-12-30T13:09:13.470Z,54,,,,,27.4,
2017-12-30T13:09:23.471Z,54,,,,,27.3,
2017-12-30T13:09:33.478Z,54,,,,,27.3,
2017-12-30T13:09:43.472Z,54,,,,,27.3,
2017-12-30T13:09:53.474Z,54,,,,,27.2,
2017-12-30T13:10:03.469Z,54,,,,,27.2,
2017-12-30T13:10:23.468Z,54,,,,,27.1,29.9
2017-12-30T13:10:33.476Z,54,,,,,27.1,
2017-12-30T13:10:53.470Z,54,,,,,26.9,
2017-12-30T13:11:03.475Z,54,,,,,26.9,
2017-12-30T13:11:23.470Z,54,,,,,26.8,
2017-12-30T13:11:33.484Z,54,,,,,26.8,
2017-12-30T13:11:43.472Z,54,,,,,26.7,
2017-12-30T13:11:53.485Z,54,,,,,26.7,
2017-12-30T13:12:03.480Z,54,,,,,26.7,
2017-12-30T13:12:13.485Z,54,,,,,26.6,29.9
2017-12-30T13:12:23.484Z,54,,,,,26.6,29.9
2017-12-30T13:12:33.476Z,54,,,,,26.6,30
2017-12-30T13:12:43.471Z,54,,,,,26.5,30
2017-12-30T13:12:53.473Z,54,,,,,26.5,30
2017-12-30T13:13:03.639Z,54,,,,,26.3,30
2017-12-30T13:13:13.472Z,54,,,,,26.3,30
2017-12-30T13:13:23.472Z,54,,,,,26.3,29.9
2017-12-30T13:13:33.474Z,54,,,,,26.2,30
2017-12-30T13:13:43.471Z,54,,,,,26.2,30
2017-12-30T13:13:53.473Z,54,,,,,26.2,30
2017-12-30T13:14:03.473Z,54,,,,,26.1,30
2017-12-30T13:14:13.471Z,54,,,,,26.1,29.9
2017-12-30T13:14:23.472Z,54,,,,,26.1,29.9
2017-12-30T13:14:33.477Z,54,,,,,26,
2017-12-30T13:14:43.473Z,54,,,,,26,
2017-12-30T13:14:53.478Z,54,,,,,26,
2017-12-30T13:15:03.474Z,54,,,,,26,
2017-12-30T13:15:13.471Z,54,,,,,25.9,
2017-12-30T13:15:23.477Z,54,,,,,25.9,
2017-12-30T13:15:33.474Z,54,,,,,25.7,
2017-12-30T13:15:43.474Z,54,,,,,25.7,
2017-12-30T13:15:53.471Z,54,,,,,25.7,
2017-12-30T13:16:03.473Z,54,,,,,25.6,
2017-12-30T13:16:13.478Z,54,,,,,25.6,
2017-12-30T13:16:23.485Z,54,,,,,25.6,
2017-12-30T13:16:33.472Z,54,,,,,25.6,
2017-12-30T13:16:43.472Z,54,,,,,25.5,
2017-12-30T13:16:53.477Z,54,,,,,25.5,
2017-12-30T13:17:03.476Z,54,,,,,25.5,
2017-12-30T13:17:13.480Z,54,,,,,25.5,29.8
2017-12-30T13:17:23.474Z,54,,,,,25.4,29.9
2017-12-30T13:17:33.477Z,54,,,,,25.4,29.8
2017-12-30T13:17:43.479Z,54,,,,,25.4,29.9
2017-12-30T13:17:53.473Z,54,,,,,25.3,29.8
2017-12-30T13:18:03.477Z,54,,,,,25.3,
2017-12-30T13:18:13.473Z,54,,,,,25.3,
2017-12-30T13:18:23.476Z,54,,,,,25.3,
2017-12-30T13:18:33.473Z,54,,0,2,45,25.1,30
2017-12-30T13:18:43.480Z,54,,,,34,25.1,35.3
2017-12-30T13:18:53.478Z,54,,,,29,25.1,34.8
2017-12-30T13:19:03.477Z,54,,,,,25.1,34.2
2017-12-30T13:19:13.481Z,54,,,,30,25,35.1
2017-12-30T13:19:23.478Z,54,,,,29,25,35.4
2017-12-30T13:19:33.474Z,54,,,,,25.1,35.5
2017-12-30T13:19:43.479Z,54,,,,,25.1,35.7
2017-12-30T13:19:53.479Z,54,,,,30,25.1,36
2017-12-30T13:20:03.476Z,54,,,,29,25.3,
2017-12-30T13:20:13.489Z,54,,,,30,25.4,36.2
2017-12-30T13:20:23.486Z,54,,,,29,25.5,36.3
2017-12-30T13:20:33.476Z,54,,,,,25.7,36.5
2017-12-30T13:20:43.475Z,54,,,,,25.9,36.6
2017-12-30T13:20:53.488Z,54,,,,,26.1,36.8
2017-12-30T13:21:03.478Z,54,,,,,26.2,36.9
2017-12-30T13:21:13.479Z,54,,,,,26.3,
2017-12-30T13:21:23.480Z,54,,,,,26.3,
2017-12-30T13:21:33.480Z,54,,,,,26.5,
2017-12-30T13:21:43.476Z,54,,,,29,26.5,37.1
2017-12-30T13:21:53.479Z,54,,,,,26.6,
2017-12-30T13:22:03.481Z,54,,,,,26.6,37.2
2017-12-30T13:22:13.483Z,54,,,,,26.7,37.3
2017-12-30T13:22:23.481Z,54,,,,,26.8,37.4
2017-12-30T13:22:33.477Z,54,,,,,26.8,37.5
2017-12-30T13:22:43.476Z,54,,,,30,26.9,37.7
2017-12-30T13:22:53.482Z,54,,,,29,27.1,37.8
2017-12-30T13:23:03.476Z,54,,,,,27.1,38
2017-12-30T13:23:13.496Z,54,5,0,0,0,27.2,37.8
2017-12-30T13:23:23.481Z,54,,,,,27.2,35.8
2017-12-30T13:23:33.479Z,54,,,,,27.3,34.9
2017-12-30T13:23:43.483Z,54,,,,,27.4,34.2
2017-12-30T13:23:53.482Z,54,5,0,0,0,27.4,33.8
2017-12-30T13:24:03.481Z,54,,,,,27.5,32.9
2017-12-30T13:24:13.482Z,54,,,,,27.5,32.7
2017-12-30T13:24:23.482Z,54,,,,,27.5,32.3
2017-12-30T13:24:33.482Z,54,,,,,27.7,31.9
2017-12-30T13:24:43.480Z,54,,,,,27.7,31.7
2017-12-30T13:24:53.494Z,54,,,,,27.7,31.4
2017-12-30T13:25:03.486Z,54,,,,,27.8,30.9
2017-12-30T13:25:13.485Z,54,,,,,27.8,
2017-12-30T13:25:23.485Z,54,,,,,27.8,30.7
