Time,PrimT,PrimTSet,ActPow,HwTSet,ChActive,HwTOutlet,HwActive
2017-12-18T01:22:36.219Z,38.2,,,54,,26.5,
2017-12-18T01:22:46.221Z,37.9,,0,54,1,26.5,0
2017-12-18T01:22:56.219Z,35.9,,,54,,26.6,
2017-12-18T01:23:06.319Z,34.9,,,54,,26.7,
2017-12-18T01:23:16.222Z,33.9,,,54,,26.7,
2017-12-18T01:23:26.220Z,33.7,,,54,,26.8,
2017-12-18T01:23:36.219Z,32.9,,,54,,26.8,
2017-12-18T01:23:46.218Z,32.7,,,54,,26.8,
2017-12-18T01:23:56.220Z,32.3,,,54,,26.8,
2017-12-18T01:24:06.320Z,31.9,,,54,,26.9,
2017-12-18T01:24:16.219Z,31.7,,,54,,26.9,
2017-12-18T01:24:26.220Z,31.4,,,54,,26.9,
2017-12-18T01:24:36.226Z,30.9,,,54,,26.9,
2017-12-18T01:24:46.220Z,30.8,,,54,,26.8,
2017-12-18T01:24:56.221Z,30.6,,,54,,26.8,
2017-12-18T01:25:06.311Z,30.5,,,54,,26.8,
2017-12-18T01:25:16.221Z,30.3,,,54,,26.8,
2017-12-18T01:25:26.217Z,30.2,,,54,,26.8,
2017-12-18T01:25:36.217Z,30,,,54,,26.8,
2017-12-18T01:25:46.222Z,29.9,,,54,,26.8,
2017-12-18T01:25:56.221Z,,,,54,,26.7,
2017-12-18T01:26:06.316Z,,,,54,,26.7,
2017-12-18T01:26:16.220Z,,,,54,,26.7,
2017-12-18T01:26:26.218Z,,,,54,,26.7,
2017-12-18T01:26:36.219Z,,,,54,,26.7,
2017-12-18T01:26:46.219Z,,,,54,,26.7,
2017-12-18T01:26:56.220Z,,,,54,,26.7,
2017-12-18T01:27:06.319Z,,,,54,,26.7,
2017-12-18T01:27:16.221Z,,,,54,,26.7,
2017-12-18T01:27:26.222Z,29.8,,,54,,26.7,
2017-12-18T01:27:36.220Z,29.9,,,54,,26.7,
2017-12-18T01:27:46.223Z,,,,54,,26.7,
2017-12-18T01:27:56.240Z,,,,54,,26.7,
2017-12-18T01:28:06.331Z,29.8,,,54,,26.6,
2017-12-18T01:28:16.220Z,29.9,,,54,,26.6,
2017-12-18T01:28:26.221Z,,,,54,,26.6,
2017-12-18T01:28:36.225Z,,,,54,,26.6,
2017-12-18T01:28:46.225Z,,,,54,,26.5,
2017-12-18T01:28:56.218Z,,,,54,,26.5,
2017-12-18T01:29:06.309Z,,,,54,,26.5,
2017-12-18T01:29:16.220Z,,,,54,,26.3,
2017-12-18T01:29:26.236Z,30,,,54,,26.3,
2017-12-18T01:29:36.231Z,,,,54,,26.3,
2017-12-18T01:29:46.232Z,,,,54,,26.2,
2017-12-18T01:29:56.228Z,,,,54,,26.2,
2017-12-18T01:30:06.332Z,,,,54,,26.1,
2017-12-18T01:30:16.231Z,,,,54,,26.1,
2017-12-18T01:30:26.229Z,30.1,,,54,,26.1,
2017-12-18T01:30:36.232Z,,,,54,,26,
2017-12-18T01:30:46.224Z,,,,54,,26,
2017-12-18T01:30:56.226Z,,,,54,,25.9,
2017-12-18T01:31:06.333Z,30.2,,,54,,25.9,
2017-12-18T01:31:16.228Z,,,,54,,25.9,
2017-12-18T01:31:26.228Z,,,,54,,25.7,
2017-12-18T01:31:36.229Z,,,,54,,25.7,
2017-12-18T01:31:46.231Z,,,,54,,25.6,
2017-12-18T01:31:56.238Z,30.3,,,54,,25.6,
2017-12-18T01:32:06.332Z,,,,54,,25.6,
2017-12-18T01:32:16.232Z,,,,54,,25.5,
2017-12-18T01:32:26.232Z,,,,54,,25.4,
2017-12-18T01:32:36.229Z,,,,54,,25.4,
2017-12-18T01:32:46.229Z,,,,54,,25.3,
2017-12-18T01:32:56.226Z,,,,54,,25.3,
2017-12-18T01:33:06.337Z,,,,54,,25.3,
2017-12-18T01:33:16.232Z,,,,54,,25.1,
2017-12-18T01:33:26.231Z,,,,54,,25.1,
2017-12-18T01:33:36.227Z,,,,54,,25,
2017-12-18T01:33:46.228Z,,,,54,,25,
2017-12-18T01:33:56.229Z,,,,54,,25,
2017-12-18T01:34:06.349Z,30.4,,,54,,24.9,
2017-12-18T01:34:16.231Z,,,,54,,24.9,
2017-12-18T01:34:26.230Z,30.3,,,54,,24.9,
2017-12-18T01:34:36.221Z,,,,54,,24.8,
2017-12-18T01:34:46.226Z,,,,54,,24.8,
2017-12-18T01:34:56.222Z,,,,54,,24.7,
2017-12-18T01:35:06.331Z,,,,54,,24.7,
2017-12-18T01:35:16.232Z,,,,54,,24.7,
2017-12-18T01:35:26.224Z,,,,54,,24.5,
2017-12-18T01:35:36.225Z,,,,54,,24.5,
2017-12-18T01:35:46.222Z,,,,54,,24.4,
2017-12-18T01:35:56.223Z,,,,54,,24.4,
2017-12-18T01:36:06.323Z,,,,54,,24.4,
2017-12-18T01:36:16.228Z,,,,54,,24.3,
2017-12-18T01:36:26.223Z,,,,54,,24.3,
2017-12-18T01:36:36.229Z,,,,54,,24.3,
2017-12-18T01:36:46.224Z,,,,54,,24.3,
2017-12-18T01:36:56.223Z,,,,54,,24.2,
2017-12-18T01:37:06.314Z,,,,54,,24.2,
2017-12-18T01:37:16.229Z,30.2,,,54,,24.2,
2017-12-18T01:37:26.224Z,,,,54,,24,
2017-12-18T01:37:36.223Z,,,,54,,24,
2017-12-18T01:37:46.224Z,,,,54,,24,
2017-12-18T01:37:56.225Z,,,,54,,23.9,
2017-12-18T01:38:06.331Z,,,,54,,23.9,
2017-12-18T01:38:16.229Z,,,,54,,23.9,
2017-12-18T01:38:26.226Z,,,,54,,23.9,
2017-12-18T01:38:36.246Z,,,,54,,23.8,
2017-12-18T01:38:46.225Z,,,,54,,23.8,
2017-12-18T01:38:56.225Z,,,,54,,23.8,
2017-12-18T01:39:06.314Z,30.1,,,54,,23.7,
2017-12-18T01:39:16.227Z,,,,54,,23.7,
2017-12-18T01:39:26.230Z,,,,54,,23.7,
2017-12-18T01:39:36.226Z,,,,54,,23.7,
2017-12-18T01:39:46.226Z,,,,54,,23.7,
2017-12-18T01:39:56.224Z,,,,54,,23.6,
2017-12-18T01:40:06.315Z,,,,54,,23.6,
2017-12-18T01:40:16.227Z,,,,54,,23.6,
2017-12-18T01:40:26.227Z,,,,54,,23.6,
2017-12-18T01:40:36.225Z,,,,54,,23.4,
2017-12-18T01:40:46.225Z,30,,,54,,23.4,
2017-12-18T01:40:56.226Z,,,,54,,23.4,
2017-12-18T01:41:06.317Z,,,,54,,23.4,
2017-12-18T01:41:16.237Z,,,,54,,23.3,
2017-12-18T01:41:26.227Z,,,,54,,23.3,
2017-12-18T01:41:36.229Z,,,,54,,23.3,
2017-12-18T01:41:46.229Z,,,,54,,23.3,
2017-12-18T01:41:56.228Z,,,,54,,23.2,
2017-12-18T01:42:06.319Z,,,,54,,23.2,
2017-12-18T01:42:16.230Z,,,,54,,23.2,
2017-12-18T01:42:26.229Z,,,,54,,23.2,
2017-12-18T01:42:36.229Z,29.9,,,54,,23.2,
2017-12-18T01:42:46.232Z,29.9,,,54,,23.1,
2017-12-18T01:42:56.231Z,29.9,,,54,,23.1,
2017-12-18T01:43:06.327Z,,,,54,,23.1,
2017-12-18T01:43:16.230Z,,,,54,,23.1,
2017-12-18T01:43:26.226Z,,,,54,,23.1,
2017-12-18T01:43:36.227Z,,,,54,,23,
2017-12-18T01:43:46.229Z,,,,54,,23,
2017-12-18T01:43:56.231Z,,,,54,,23,
2017-12-18T01:44:16.233Z,,,,54,,23,
2017-12-18T01:44:26.230Z,,,,54,,22.8,
2017-12-18T01:44:36.231Z,,,,54,,22.8,
2017-12-18T01:44:46.230Z,29.8,,,54,,22.8,
2017-12-18T01:44:56.231Z,,,,54,,22.8,
2017-12-18T01:45:06.332Z,29.9,,,54,,22.8,
2017-12-18T01:45:16.228Z,29.8,,,54,,22.7,
2017-12-18T01:45:26.229Z,,,,54,,22.7,
2017-12-18T01:45:36.232Z,,,,54,,22.7,
2017-12-18T01:45:46.229Z,,,,54,,22.7,
2017-12-18T01:45:56.229Z,,,,54,,22.7,
2017-12-18T01:46:06.332Z,,,,54,,22.7,
2017-12-18T01:46:16.233Z,,,,54,,22.6,
2017-12-18T01:46:26.228Z,,,,54,,22.6,
2017-12-18T01:46:36.236Z,30,,44,54,1,22.6,0
2017-12-18T01:46:46.228Z,35.1,,34,54,,22.6,
2017-12-18T01:46:56.232Z,34.9,,29,54,,22.6,
2017-12-18T01:47:06.332Z,34,,29,54,,22.6,
2017-12-18T01:47:16.235Z,34.3,,,54,,22.6,
2017-12-18T01:47:26.228Z,34.5,,,54,,22.6,
2017-12-18T01:47:36.236Z,34.6,,30,54,,22.6,
2017-12-18T01:47:46.234Z,34.8,,29,54,,22.7,
2017-12-18T01:47:56.231Z,,,,54,,23,
2017-12-18T01:48:06.333Z,35.1,,,54,,23.1,
2017-12-18T01:48:16.235Z,35.2,,,54,,23.3,
2017-12-18T01:48:26.235Z,,,,54,,23.6,
2017-12-18T01:48:36.235Z,35.4,,,54,,23.7,
2017-12-18T01:48:46.238Z,,,,54,,23.9,
2017-12-18T01:48:56.236Z,35.5,,,54,,24.2,
2017-12-18T01:49:06.332Z,,,,54,,24.3,
2017-12-18T01:49:16.234Z,35.6,,,54,,24.4,
2017-12-18T01:49:26.232Z,35.7,,,54,,24.5,
2017-12-18T01:49:36.232Z,35.8,,,54,,24.7,
2017-12-18T01:49:46.231Z,36,,,54,,24.8,
2017-12-18T01:49:56.232Z,36.1,,,54,,24.8,
2017-12-18T01:50:06.333Z,36.2,,,54,,24.9,
2017-12-18T01:50:16.235Z,36.4,,,54,,25,
2017-12-18T01:50:26.234Z,36.5,,,54,,25,
2017-12-18T01:50:36.231Z,36.6,,,54,,25.1,
2017-12-18T01:50:46.231Z,36.8,,,54,,25.1,
2017-12-18T01:50:56.237Z,36.9,,,54,,25.3,
2017-12-18T01:51:06.332Z,37.2,,,54,,25.3,
2017-12-18T01:51:16.238Z,37.3,,,54,,25.4,
2017-12-18T01:51:26.234Z,37.5,,,54,,25.4,
2017-12-18T01:51:36.238Z,37.6,,,54,,25.5,
2017-12-18T01:51:46.238Z,37.7,,,54,,25.6,
2017-12-18T01:51:56.239Z,38,,30,54,,25.6,
2017-12-18T01:52:06.338Z,,,29,54,,25.7,
2017-12-18T01:52:16.239Z,38.2,,,54,,25.9,
2017-12-18T01:52:26.232Z,38.3,,,54,,26,
2017-12-18T01:52:36.232Z,38.4,,,54,,26.1,
2017-12-18T01:52:46.233Z,38.6,,,54,,26.1,
2017-12-18T01:52:56.236Z,38.7,,,54,,26.2,
2017-12-18T01:53:06.335Z,38.9,,,54,,26.3,
2017-12-18T01:53:16.236Z,39.1,,,54,,26.5,
2017-12-18T01:53:26.236Z,39.2,,,54,,26.6,
2017-12-18T01:53:36.233Z,39.4,,,54,,26.7,
2017-12-18T01:53:46.238Z,39.5,,,54,,26.8,
2017-12-18T01:53:56.240Z,39.6,,,54,,26.9,
2017-12-18T01:54:06.359Z,39.8,,30,54,,27.1,
2017-12-18T01:54:16.240Z,39.9,,29,54,,27.2,
2017-12-18T01:54:26.238Z,40.1,,,54,,27.3,
2017-12-18T01:54:36.237Z,40.2,,,54,,27.4,
2017-12-18T01:54:46.238Z,40.3,,,54,,27.5,
2017-12-18T01:54:56.234Z,40.5,,,54,,27.7,
2017-12-18T01:55:06.337Z,40.6,,,54,,27.7,
2017-12-18T01:55:16.239Z,40.7,,,54,,27.9,
2017-12-18T01:55:26.234Z,41,,,54,,28,
2017-12-18T01:55:36.245Z,,,,54,,28.1,
2017-12-18T01:55:46.236Z,40.8,,0,54,1,28.3,0
2017-12-18T01:55:56.237Z,38.8,,,54,,28.4,
2017-12-18T01:56:06.337Z,37.8,,,54,,28.5,
2017-12-18T01:56:16.238Z,36.9,,,54,,28.6,
2017-12-18T01:56:26.238Z,36.5,,,54,,28.7,
2017-12-18T01:56:36.239Z,35.9,,,54,,28.9,
2017-12-18T01:56:46.240Z,35.5,,,54,,29,
2017-12-18T01:56:56.240Z,34.9,,,54,,29,
2017-12-18T01:57:06.341Z,34.7,,,54,,29,
2017-12-18T01:57:16.240Z,34.3,,,54,,29.1,
2017-12-18T01:57:26.240Z,33.9,,,54,,29.1,
2017-12-18T01:57:36.235Z,33.8,,,54,,29.1,
2017-12-18T01:57:46.240Z,33.6,,,54,,29.2,
2017-12-18T01:57:56.234Z,33.4,,,54,,29.2,
2017-12-18T01:58:06.332Z,33.2,,,54,,29.2,
2017-12-18T01:58:16.245Z,32.9,,,54,,29.2,
2017-12-18T01:58:26.237Z,32.8,,,54,,29.2,
2017-12-18T01:58:36.238Z,32.6,,,54,,29.2,
2017-12-18T01:58:46.246Z,32.4,,,54,,29.1,
2017-12-18T01:58:56.240Z,,,,54,,29.1,
2017-12-18T01:59:06.335Z,,,,54,,29.1,
2017-12-18T01:59:16.246Z,,,,54,,29.1,
2017-12-18T01:59:26.239Z,,,,54,,29.1,
2017-12-18T01:59:36.236Z,,,,54,,29.1,
2017-12-18T01:59:46.243Z,,,,54,,29.1,
2017-12-18T01:59:56.285Z,32.3,,,54,,29.1,
2017-12-18T02:00:06.289Z,,,,54,,29.1,
2017-12-18T02:00:16.237Z,,,,54,,29.1,
2017-12-18T02:00:26.244Z,,,,54,,29.1,
2017-12-18T02:00:36.237Z,,,,54,,29.1,
2017-12-18T02:00:46.238Z,,,,54,,29,
2017-12-18T02:00:56.237Z,,,,54,,29,
2017-12-18T02:01:06.333Z,,,,54,,29,
2017-12-18T02:01:16.243Z,,,,54,,28.9,
2017-12-18T02:01:26.238Z,,,,54,,28.9,
2017-12-18T02:01:36.238Z,,,,54,,28.7,
2017-12-18T02:01:46.238Z,32.4,,,54,,28.7,
2017-12-18T02:01:56.258Z,,,,54,,28.6,
2017-12-18T02:02:06.358Z,,,,54,,28.6,
2017-12-18T02:02:16.245Z,,,,54,,28.5,
2017-12-18T02:02:26.239Z,,,,54,,28.5,
2017-12-18T02:02:36.238Z,,,,54,,28.4,
2017-12-18T02:02:46.249Z,32.5,,,54,,28.3,
2017-12-18T02:02:56.250Z,32.5,61,0,54,1,28.3,0
2017-12-18T02:03:06.350Z,,,,54,,28.1,
2017-12-18T02:03:16.246Z,32.6,,,54,,28,
2017-12-18T02:03:26.240Z,,,,54,,28,
2017-12-18T02:03:36.247Z,,,,54,,27.9,
2017-12-18T02:03:46.239Z,,,,54,,27.9,
2017-12-18T02:03:56.239Z,32.7,,,54,,27.8,
2017-12-18T02:04:06.359Z,,,,54,,27.7,
2017-12-18T02:04:16.241Z,,,,54,,27.7,
2017-12-18T02:04:26.241Z,,,,54,,27.5,
2017-12-18T02:04:36.242Z,32.8,,,54,,27.4,
2017-12-18T02:04:46.245Z,,,,54,,27.4,
2017-12-18T02:04:56.242Z,,,,54,,27.3,
2017-12-18T02:05:06.341Z,,,,54,,27.3,
2017-12-18T02:05:16.262Z,,,,54,,27.2,
2017-12-18T02:05:26.242Z,,,,54,,27.1,
2017-12-18T02:05:36.243Z,,,,54,,27.1,
2017-12-18T02:05:46.252Z,,,,54,,26.9,
2017-12-18T02:05:56.242Z,,,,54,,26.9,
2017-12-18T02:06:06.333Z,,,,54,,26.8,
2017-12-18T02:06:16.254Z,,,,54,,26.8,
2017-12-18T02:06:26.239Z,,,,54,,26.7,
2017-12-18T02:06:36.244Z,,,,54,,26.7,
2017-12-18T02:06:46.243Z,,,,54,,26.6,
2017-12-18T02:06:56.241Z,,,,54,,26.5,
2017-12-18T02:07:06.442Z,,,,54,,26.5,
2017-12-18T02:07:16.247Z,,,,54,,26.3,
2017-12-18T02:07:26.243Z,,,,54,,26.3,
2017-12-18T02:07:36.244Z,,5,,54,0,26.2,0
2017-12-18T02:07:46.244Z,32.7,,,54,,26.2,
2017-12-18T02:07:56.244Z,,61,,54,1,26.2,0
2017-12-18T02:08:06.334Z,,,,54,,26.1,
2017-12-18T02:08:16.245Z,,,,54,,26.1,
2017-12-18T02:08:26.245Z,,,,54,,26,
2017-12-18T02:08:36.240Z,,,,54,,26,
2017-12-18T02:08:46.245Z,,,,54,,25.9,
2017-12-18T02:08:56.242Z,,,,54,,25.9,
2017-12-18T02:09:06.345Z,,,,54,,25.9,
2017-12-18T02:09:16.242Z,,,,54,,25.7,
2017-12-18T02:09:26.249Z,32.6,,,54,,25.7,
2017-12-18T02:09:36.246Z,,,,54,,25.6,
2017-12-18T02:09:46.241Z,,,,54,,25.6,
2017-12-18T02:09:56.246Z,,,,54,,25.6,
2017-12-18T02:10:06.347Z,,,,54,,25.5,
2017-12-18T02:10:16.248Z,,,,54,,25.5,
2017-12-18T02:10:26.244Z,,,,54,,25.5,
2017-12-18T02:10:36.241Z,32.5,,,54,,25.4,
2017-12-18T02:10:46.243Z,,,,54,,25.4,
2017-12-18T02:10:56.243Z,,,,54,,25.3,
2017-12-18T02:11:06.347Z,,,,54,,25.3,
2017-12-18T02:11:16.248Z,,,,54,,25.3,
2017-12-18T02:11:26.253Z,,,,54,,25.1,
2017-12-18T02:11:36.249Z,,,,54,,25.1,
2017-12-18T02:11:46.245Z,,,,54,,25.1,
2017-12-18T02:11:56.249Z,32.4,,,54,,25,
2017-12-18T02:12:06.342Z,,,,54,,25,
2017-12-18T02:12:16.247Z,,,,54,,25,
2017-12-18T02:12:26.249Z,,,,54,,24.9,
2017-12-18T02:12:36.245Z,,,,54,,24.9,
2017-12-18T02:12:46.245Z,,,,54,,24.9,
2017-12-18T02:12:56.251Z,,,,54,,24.9,
2017-12-18T02:13:06.344Z,,,,54,,24.8,
2017-12-18T02:13:16.248Z,32.3,,,54,,24.8,
2017-12-18T02:13:26.248Z,,,,54,,24.7,
2017-12-18T02:13:36.249Z,,,,54,,24.7,
2017-12-18T02:13:46.250Z,,,,54,,24.7,
2017-12-18T02:13:56.245Z,,,,54,,24.5,
2017-12-18T02:14:06.390Z,,,,54,,24.5,
2017-12-18T02:14:16.249Z,,,,54,,24.5,
2017-12-18T02:14:26.248Z,,,,54,,24.5,
2017-12-18T02:14:36.251Z,,,,54,,24.5,
2017-12-18T02:14:46.245Z,32.2,,,54,,24.5,
2017-12-18T02:14:56.247Z,,,,54,,24.4,
2017-12-18T02:15:06.345Z,,,,54,,24.4,
2017-12-18T02:15:16.246Z,,,,54,,24.4,
2017-12-18T02:15:26.246Z,,,,54,,24.3,
2017-12-18T02:15:36.247Z,,,,54,,24.3,
2017-12-18T02:15:46.248Z,,,,54,,24.3,
2017-12-18T02:15:56.246Z,,,,54,,24.3,
2017-12-18T02:16:06.349Z,,,,54,,24.2,
2017-12-18T02:16:16.250Z,,,,54,,24.2,
2017-12-18T02:16:26.250Z,,,,54,,24.2,
2017-12-18T02:16:36.251Z,32.1,,,54,,24.2,
2017-12-18T02:16:46.252Z,,,,54,,24,
2017-12-18T02:16:56.252Z,,,,54,,24,
2017-12-18T02:17:06.343Z,,,,54,,24,
2017-12-18T02:17:16.250Z,,,,54,,23.9,
2017-12-18T02:17:26.249Z,,,,54,,23.9,
2017-12-18T02:17:36.255Z,,,,54,,23.9,
2017-12-18T02:17:46.255Z,,,,54,,23.9,
2017-12-18T02:17:56.249Z,,,,54,,23.9,
2017-12-18T02:18:06.337Z,,,,54,,23.8,
2017-12-18T02:18:16.264Z,,,,54,,23.8,
2017-12-18T02:18:26.246Z,32,,,54,,23.8,
2017-12-18T02:18:36.249Z,,,,54,,23.8,
2017-12-18T02:18:46.247Z,,,,54,,23.8,
2017-12-18T02:18:56.251Z,,,,54,,23.7,
2017-12-18T02:19:06.349Z,,,,54,,23.7,
2017-12-18T02:19:16.252Z,,,,54,,23.7,
2017-12-18T02:19:26.247Z,,,,54,,23.7,
2017-12-18T02:19:36.252Z,,,,54,,23.6,
2017-12-18T02:19:46.247Z,,,,54,,23.6,
2017-12-18T02:19:56.247Z,,,,54,,23.6,
2017-12-18T02:20:06.340Z,,,,54,,23.6,
2017-12-18T02:20:16.255Z,,,,54,,23.6,
2017-12-18T02:20:26.248Z,32,,,54,,23.4,
2017-12-18T02:20:36.247Z,32,,,54,,23.4,
2017-12-18T02:20:46.248Z,31.9,,,54,,23.4,
2017-12-18T02:20:56.248Z,,,,54,,23.4,
2017-12-18T02:21:06.347Z,,,,54,,23.4,
2017-12-18T02:21:16.253Z,,,,54,,23.3,
2017-12-18T02:21:26.254Z,,,,54,,23.3,
2017-12-18T02:21:36.249Z,,,,54,,23.3,
2017-12-18T02:21:46.249Z,,,,54,,23.3,
2017-12-18T02:21:56.255Z,,,,54,,23.3,
2017-12-18T02:22:06.349Z,,,,54,,23.2,
2017-12-18T02:22:16.249Z,,,,54,,23.2,
2017-12-18T02:22:26.252Z,,,,54,,23.2,
2017-12-18T02:22:36.259Z,,,,54,,23.2,
2017-12-18T02:22:46.253Z,,,,54,,23.2,
2017-12-18T02:22:56.250Z,,,,54,,23.1,
2017-12-18T02:23:06.341Z,31.8,,,54,,23.1,
2017-12-18T02:23:16.256Z,,,,54,,23.1,
2017-12-18T02:23:26.253Z,,,,54,,23.1,
2017-12-18T02:23:36.251Z,,,,54,,23.1,
2017-12-18T02:23:46.249Z,,,,54,,23.1,
2017-12-18T02:23:56.259Z,32,,,54,1,23,0
2017-12-18T02:24:06.370Z,37.2,,34,54,,23,
2017-12-18T02:24:16.257Z,35.8,,30,54,,23,
2017-12-18T02:24:26.253Z,35.1,,29,54,,23,
2017-12-18T02:24:36.252Z,36,,,54,,23,
2017-12-18T02:24:46.252Z,35.7,,30,54,,23,
2017-12-18T02:24:56.254Z,,,29,54,,23.1,
2017-12-18T02:25:06.366Z,,,,54,,23.2,
2017-12-18T02:25:16.255Z,35.6,,,54,,23.4,
2017-12-18T02:25:26.252Z,35.7,,,54,,23.7,
2017-12-18T02:25:36.251Z,,,,54,,23.8,
2017-12-18T02:25:46.253Z,35.8,,,54,,24,
2017-12-18T02:25:56.254Z,,,30,54,,24.3,
2017-12-18T02:26:06.368Z,36,,30,54,,24.5,
2017-12-18T02:26:16.256Z,,,29,54,,24.7,
2017-12-18T02:26:26.254Z,,,30,54,,24.8,
2017-12-18T02:26:36.254Z,,,,54,,24.9,
2017-12-18T02:26:46.254Z,36.1,,29,54,,25,
2017-12-18T02:26:56.254Z,36.2,,,54,,25.1,
2017-12-18T02:27:06.343Z,36.3,,,54,,25.3,
2017-12-18T02:27:16.259Z,36.4,,,54,,25.3,
2017-12-18T02:27:26.256Z,36.6,,30,54,,25.4,
2017-12-18T02:27:36.254Z,36.7,,29,54,,25.4,
2017-12-18T02:27:46.251Z,36.8,,,54,,25.5,
2017-12-18T02:27:56.255Z,37.1,,,54,,25.5,
2017-12-18T02:28:06.354Z,37.2,,,54,,25.6,
2017-12-18T02:28:16.258Z,37.4,,30,54,,25.6,
2017-12-18T02:28:26.253Z,37.5,,29,54,,25.7,
2017-12-18T02:28:36.258Z,37.6,,,54,,25.7,
2017-12-18T02:28:46.256Z,37.8,,,54,,25.9,
2017-12-18T02:28:56.256Z,38,,,54,,25.9,
2017-12-18T02:29:06.391Z,38.1,,,54,,26,
2017-12-18T02:29:16.262Z,38.2,,,54,,26.1,
2017-12-18T02:29:26.257Z,38.3,,,54,,26.1,
2017-12-18T02:29:36.254Z,38.5,,,54,,26.2,
2017-12-18T02:29:46.253Z,38.6,,30,54,,26.3,
2017-12-18T02:29:56.260Z,38.8,,29,54,,26.5,
2017-12-18T02:30:06.356Z,39.1,,,54,,26.6,
2017-12-18T02:30:16.255Z,,,,54,,26.6,
2017-12-18T02:30:26.258Z,39.3,,,54,,26.7,
2017-12-18T02:30:36.257Z,39.4,,,54,,26.8,
2017-12-18T02:30:46.258Z,39.6,,,54,,26.9,
2017-12-18T02:30:56.259Z,39.7,,30,54,,27.1,
2017-12-18T02:31:06.359Z,39.9,,29,54,,27.2,
2017-12-18T02:31:16.260Z,40,,,54,,27.3,
2017-12-18T02:31:26.259Z,40.1,,,54,,27.4,
2017-12-18T02:31:36.259Z,40.3,,,54,,27.5,
2017-12-18T02:31:46.263Z,40.4,,,54,,27.7,
2017-12-18T02:31:56.299Z,40.5,,,54,,27.8,
2017-12-18T02:32:06.320Z,40.7,,,54,,27.9,
2017-12-18T02:32:16.260Z,40.8,,30,54,,28,
2017-12-18T02:32:26.255Z,41,,29,54,,28.1,
2017-12-18T02:32:36.256Z,41.1,,,54,,28.3,
2017-12-18T02:32:46.260Z,41.2,,,54,,28.5,
2017-12-18T02:32:56.257Z,41.4,,0,54,1,28.5,0
2017-12-18T02:33:06.366Z,38.9,,,54,,28.6,
2017-12-18T02:33:16.255Z,37.9,,,54,,28.7,
2017-12-18T02:33:26.259Z,37.3,,,54,,28.9,
2017-12-18T02:33:36.260Z,36.8,,,54,,29,
2017-12-18T02:33:46.258Z,35.9,,,54,,29.1,
2017-12-18T02:33:56.260Z,35.7,,,54,,29.1,
2017-12-18T02:34:06.377Z,35.3,,,54,,29.2,
2017-12-18T02:34:16.258Z,34.9,,,54,,29.2,
2017-12-18T02:34:26.257Z,34.6,,,54,,29.2,
2017-12-18T02:34:36.262Z,34.3,,,54,,29.2,
2017-12-18T02:34:46.262Z,33.9,,,54,,29.2,
2017-12-18T02:34:56.255Z,33.8,,,54,,29.2,
2017-12-18T02:35:06.359Z,33.5,,,54,,29.2,
2017-12-18T02:35:16.262Z,33.4,,,54,,29.2,
2017-12-18T02:35:26.256Z,33.2,,,54,,29.2,
2017-12-18T02:35:36.258Z,32.9,,,54,,29.2,
2017-12-18T02:35:46.257Z,32.8,,,54,,29.2,
2017-12-18T02:35:56.260Z,32.6,,,54,,29.2,
2017-12-18T02:36:06.359Z,,,,54,,29.2,
2017-12-18T02:36:16.261Z,,,,54,,29.1,
2017-12-18T02:36:26.260Z,,,,54,,29.1,
2017-12-18T02:36:36.260Z,32.5,,,54,,29.1,
2017-12-18T02:36:46.262Z,,,,54,,29.1,
2017-12-18T02:36:56.263Z,,,,54,,29.1,
2017-12-18T02:37:06.364Z,,,,54,,29.1,
2017-12-18T02:37:16.257Z,,,,54,,29.1,
2017-12-18T02:37:26.265Z,,,,54,,29.1,
2017-12-18T02:37:36.265Z,,,,54,,29.1,
2017-12-18T02:37:46.265Z,,,,54,,29.1,
2017-12-18T02:37:56.259Z,,,,54,,29.1,
2017-12-18T02:38:06.357Z,,,,54,,29.1,
2017-12-18T02:38:16.282Z,,,,54,,29,
2017-12-18T02:38:26.264Z,,,,54,,29,
2017-12-18T02:38:36.258Z,,,,54,,29,
2017-12-18T02:38:46.260Z,,,,54,,28.9,
2017-12-18T02:38:56.261Z,,,,54,,28.9,
2017-12-18T02:39:06.366Z,,,,54,,28.7,
2017-12-18T02:39:16.418Z,32.6,,,54,,28.7,
2017-12-18T02:39:26.263Z,,,,54,,28.6,
2017-12-18T02:39:36.263Z,,,,54,,28.6,
2017-12-18T02:39:46.262Z,,,,54,,28.5,
2017-12-18T02:39:56.261Z,32.7,,,54,,28.5,
2017-12-18T02:40:06.361Z,,,,54,,28.4,
2017-12-18T02:40:16.264Z,,,,54,,28.4,
2017-12-18T02:40:26.262Z,32.8,,,54,,28.3,
2017-12-18T02:40:36.260Z,,,,54,,28.1,
2017-12-18T02:40:46.266Z,,,,54,,28.1,
2017-12-18T02:40:56.266Z,,,,54,,28,
2017-12-18T02:41:06.365Z,32.9,,,54,,28,
2017-12-18T02:41:16.264Z,,,,54,,27.9,
2017-12-18T02:41:26.260Z,,,,54,,27.8,
2017-12-18T02:41:36.538Z,,,,54,,27.8,
2017-12-18T02:41:46.269Z,,,,54,,27.7,
2017-12-18T02:41:56.261Z,,,,54,,27.7,
2017-12-18T02:42:06.373Z,33.1,,,54,,27.5,
2017-12-18T02:42:16.261Z,,,,54,,27.4,
2017-12-18T02:42:26.265Z,,,,54,,27.4,
2017-12-18T02:42:36.260Z,,,,54,,27.3,
