Time,HwActive,HwTOutlet,PrimT,PrimTSet,HwTSet,ActPow,ChActive
2017-11-20T01:17:09.124Z,0,30.9,54.9,61,54,0,2
2017-11-20T01:17:19.125Z,,30.7,54.1,,54,,
2017-11-20T01:17:29.120Z,,30.4,53.6,,54,,
2017-11-20T01:17:39.116Z,,30.3,53,,54,,
2017-11-20T01:17:49.117Z,,30.1,52.6,,54,,
2017-11-20T01:17:59.117Z,,30,52,,54,,
2017-11-20T01:18:09.124Z,,,51.6,,,,
2017-11-20T01:18:19.127Z,,29.8,51.3,,54,,
2017-11-20T01:18:29.118Z,,29.6,50.9,,54,,
2017-11-20T01:18:39.119Z,,,50.6,,,,
2017-11-20T01:18:49.124Z,,29.6,50.5,,54,,
2017-11-20T01:18:59.120Z,,29.1,50.4,,54,,
2017-11-20T01:19:09.119Z,,28.6,,,54,,
2017-11-20T01:19:29.122Z,,28.6,50.3,,54,,
2017-11-20T01:19:39.124Z,,27.9,,,54,,
2017-11-20T01:19:59.125Z,,27.3,,,54,,
2017-11-20T01:20:09.241Z,,26.5,,,54,,
2017-11-20T01:20:19.122Z,,26.1,,,54,,
2017-11-20T01:20:39.126Z,,25.6,,,54,,
2017-11-20T01:20:49.122Z,,25.4,,,54,,
2017-11-20T01:20:59.120Z,,,50.4,,,,
2017-11-20T01:21:09.129Z,,25,,,54,,
2017-11-20T01:21:19.127Z,,24.8,50.5,,54,,
2017-11-20T01:21:29.121Z,,,50.6,,,,
2017-11-20T01:21:39.123Z,,24.7,50.7,,54,,
2017-11-20T01:21:49.123Z,,24.4,,,54,,
2017-11-20T01:21:59.123Z,,24.2,,,54,,
2017-11-20T01:22:19.125Z,,23.9,50.9,,54,,
2017-11-20T01:22:39.126Z,,23.8,,,54,,
2017-11-20T01:22:59.124Z,0,23.7,51,,54,45,2
2017-11-20T01:23:09.123Z,,23.7,55.9,,54,34,
2017-11-20T01:23:19.123Z,,23.7,54.8,,54,29,
2017-11-20T01:23:29.126Z,,24,54.6,,54,,
2017-11-20T01:23:39.128Z,,24.9,56.1,,54,,
2017-11-20T01:23:49.119Z,,26,56.4,,54,,
2017-11-20T01:24:09.122Z,,26.7,57.1,,54,30,
2017-11-20T01:24:19.129Z,,27.3,57.4,,54,29,
2017-11-20T01:24:29.119Z,,27.9,57.7,,54,,
2017-11-20T01:24:49.129Z,,28,57.9,,54,,
2017-11-20T01:24:59.121Z,,28.4,58.1,,54,30,
2017-11-20T01:25:09.125Z,,28.6,,,54,,
2017-11-20T01:25:19.127Z,,,58.3,,,30,
2017-11-20T01:25:29.123Z,,28.7,,,54,,
2017-11-20T01:25:39.126Z,,28.9,58.5,,54,29,
2017-11-20T01:25:49.130Z,,29,58.8,,54,,
2017-11-20T01:25:59.120Z,,29.1,59,,54,,
2017-11-20T01:26:09.120Z,,29.3,,,54,,
2017-11-20T01:26:24.275Z,,,59.1,,,,
2017-11-20T01:26:34.217Z,,29.5,59.4,,54,,
2017-11-20T01:26:44.271Z,,29.8,,,54,,
2017-11-20T01:26:49.128Z,,30,59.5,,54,,
2017-11-20T01:26:59.130Z,,,59.6,,,30,
2017-11-20T01:27:14.215Z,,30.2,59.7,,54,29,
2017-11-20T01:27:19.126Z,,30.3,59.8,,54,,
2017-11-20T01:27:29.126Z,,,60,,,,
2017-11-20T01:27:39.129Z,,30.4,60.2,,54,,
2017-11-20T01:27:59.122Z,,30.7,60.5,,54,,
2017-11-20T01:28:09.125Z,,30.7,,,54,,
2017-11-20T01:28:19.134Z,,30.9,60.7,,54,,
2017-11-20T01:28:29.124Z,,,60.9,,,,
2017-11-20T01:28:39.122Z,,31,61.1,,54,,
2017-11-20T01:28:49.132Z,,31.4,,,54,,
2017-11-20T01:28:59.124Z,0,31.3,59,,54,0,2
2017-11-20T01:29:09.124Z,,31.3,57.9,,54,,
2017-11-20T01:29:19.137Z,,31,57.7,,54,,
2017-11-20T01:29:29.137Z,,30.7,56.1,,54,,
2017-11-20T01:29:39.137Z,0,30.4,55.5,,54,44,2
2017-11-20T01:29:49.143Z,,30.2,61.6,,54,31,
2017-11-20T01:29:59.229Z,,30,60,,54,30,
2017-11-20T01:30:09.129Z,,29.6,59.5,,54,29,
2017-11-20T01:30:24.188Z,,29.3,60.8,,54,,
2017-11-20T01:30:34.219Z,,29.7,,,54,,
2017-11-20T01:30:39.123Z,,,60.5,,,,
2017-11-20T01:30:49.128Z,,30.1,61.1,,54,29,
2017-11-20T01:31:04.232Z,,30.6,,,54,,
2017-11-20T01:31:09.130Z,,30.8,61.3,,54,,
2017-11-20T01:31:19.129Z,,30.9,61.4,,54,,
2017-11-20T01:31:29.125Z,,31,61.8,,54,,
2017-11-20T01:31:39.125Z,,31,62,,54,,
2017-11-20T01:31:49.123Z,,31.3,,,54,,
2017-11-20T01:31:59.125Z,,,62.2,,,,
2017-11-20T01:32:09.127Z,,31.4,62.4,,54,,
2017-11-20T01:32:19.127Z,,31.4,62.6,,54,,
2017-11-20T01:32:29.124Z,,31.4,62.7,,54,,
2017-11-20T01:32:39.125Z,,31.6,63.1,,54,,
2017-11-20T01:32:49.125Z,,31.6,,,54,,
2017-11-20T01:32:59.125Z,,,63.2,,,,
2017-11-20T01:33:09.126Z,,31.6,63.4,,54,29,
2017-11-20T01:33:19.133Z,,31.8,63.5,,54,,
2017-11-20T01:33:29.130Z,,31.8,,,54,,
2017-11-20T01:33:39.127Z,,31.9,63.6,,54,30,
2017-11-20T01:33:49.132Z,,31.9,63.9,,54,29,
2017-11-20T01:33:59.127Z,,31.8,64,,54,,
2017-11-20T01:34:09.133Z,,32,,,54,,
2017-11-20T01:34:24.187Z,,32,64.1,,54,,
2017-11-20T01:34:29.126Z,,32.2,,,54,,
2017-11-20T01:34:39.127Z,,32.2,64.2,,54,,
2017-11-20T01:34:49.134Z,,,64.4,,,,
2017-11-20T01:34:59.127Z,,32.2,,,54,,
2017-11-20T01:35:09.135Z,,32.4,64.5,,54,,
2017-11-20T01:35:19.241Z,,32.5,64.6,,54,,
2017-11-20T01:35:29.129Z,,32.5,64.7,,54,30,
2017-11-20T01:35:39.128Z,,32.6,,,54,,
2017-11-20T01:35:49.139Z,,32.8,64.8,,54,29,
2017-11-20T01:35:59.129Z,,32.8,64.9,,54,,
2017-11-20T01:36:09.129Z,0,32.8,63.9,,54,0,2
2017-11-20T01:36:19.126Z,,32.8,61.3,,54,,
2017-11-20T01:36:29.129Z,,32.9,60.9,,54,,
2017-11-20T01:36:39.130Z,,32.9,59,,54,,
2017-11-20T01:36:49.130Z,,33.2,58.9,,54,,
2017-11-20T01:36:59.130Z,,33.2,57.2,,54,,
2017-11-20T01:37:09.129Z,,33.3,56.9,,54,,
2017-11-20T01:37:19.132Z,,33.1,56.5,,54,,
2017-11-20T01:37:29.129Z,,32.9,55.7,,54,,
2017-11-20T01:37:39.127Z,,32.8,54.8,,54,,
2017-11-20T01:37:49.129Z,0,32.7,58.2,,54,38,2
2017-11-20T01:37:59.129Z,,32.6,58.5,,54,35,
2017-11-20T01:38:09.130Z,,32.6,59,,54,29,
2017-11-20T01:38:19.133Z,,32.6,60,,54,30,
2017-11-20T01:38:29.128Z,,32.5,60.2,,54,29,
2017-11-20T01:38:39.131Z,,32.6,61.1,,54,,
2017-11-20T01:38:49.132Z,,32.8,62,,54,,
2017-11-20T01:38:59.129Z,,32.9,,,54,,
2017-11-20T01:39:14.222Z,,32.8,62.6,,54,,
2017-11-20T01:39:19.136Z,,32.7,63.1,,54,,
2017-11-20T01:39:29.133Z,,32.8,63.4,,54,,
2017-11-20T01:39:39.133Z,,32.8,64,,54,,
2017-11-20T01:39:49.128Z,,33.1,,,54,,
2017-11-20T01:39:59.131Z,,33.1,64.4,,54,30,
2017-11-20T01:40:09.133Z,,33.1,64.6,,54,29,
2017-11-20T01:40:19.133Z,0,33.1,64.9,,54,0,2
2017-11-20T01:40:29.139Z,,32.9,61.9,,54,,
2017-11-20T01:40:39.130Z,,33.1,61.8,,54,,
2017-11-20T01:40:49.194Z,,32.8,59.8,,54,,
2017-11-20T01:40:59.128Z,,32.9,58.9,,54,,
2017-11-20T01:41:09.132Z,,33.1,57.9,,54,,
2017-11-20T01:41:19.134Z,,32.9,,,54,,
2017-11-20T01:41:29.138Z,,32.8,56.9,,54,,
2017-11-20T01:41:39.135Z,,32.8,55.9,,54,,
2017-11-20T01:41:49.135Z,,32.7,55.6,,54,,
2017-11-20T01:41:59.132Z,,32.7,54.9,,54,,
2017-11-20T01:42:09.143Z,,32.6,54.5,,54,,
2017-11-20T01:42:19.136Z,,32.6,53.9,,54,,
2017-11-20T01:42:29.135Z,,32.5,53.5,,54,,
2017-11-20T01:42:39.137Z,,32.4,52.9,,54,,
2017-11-20T01:42:49.130Z,0,32.5,56.2,,54,39,2
2017-11-20T01:42:59.136Z,,32.4,57,,54,34,
2017-11-20T01:43:09.130Z,,32.2,58.1,,54,29,
2017-11-20T01:43:19.131Z,,32.3,59,,54,30,
2017-11-20T01:43:34.236Z,,32.4,,,54,29,
2017-11-20T01:43:39.135Z,0,32.6,58.9,,54,0,2
2017-11-20T01:43:49.134Z,,32.5,57.9,,54,,
2017-11-20T01:44:04.221Z,,32.5,57.3,,54,,
2017-11-20T01:44:09.134Z,,32.2,56.9,,54,,
2017-11-20T01:44:19.135Z,,31.9,55.9,,54,,
2017-11-20T01:44:29.136Z,,31.8,55.7,,54,,
2017-11-20T01:44:39.134Z,,31.4,54.9,,54,,
2017-11-20T01:44:49.133Z,,31.2,,,54,,
2017-11-20T01:44:59.137Z,,30.9,54.4,,54,,
2017-11-20T01:45:09.136Z,,30.7,53.9,,54,,
2017-11-20T01:45:19.135Z,,30.3,53.7,,54,,
2017-11-20T01:45:29.132Z,,30,52.9,,54,,
2017-11-20T01:45:39.144Z,,30,52.8,,54,,
2017-11-20T01:45:49.140Z,,30.1,51.9,,54,,
2017-11-20T01:45:59.135Z,,30.3,,,54,,
2017-11-20T01:46:09.136Z,,30.6,51.5,,54,,
2017-11-20T01:46:19.132Z,,30.7,50.9,,54,,
2017-11-20T01:46:29.140Z,,30.7,50.7,,54,,
2017-11-20T01:46:39.133Z,,30.8,50.4,,54,,
2017-11-20T01:46:49.132Z,,30.8,49.9,,54,,
2017-11-20T01:46:59.141Z,,30.7,,,54,,
2017-11-20T01:47:09.135Z,,30.7,49.7,,54,,
2017-11-20T01:47:19.135Z,,30.6,49.5,,54,,
2017-11-20T01:47:29.136Z,,30.1,49.3,,54,,
2017-11-20T01:47:39.139Z,,29.7,49.2,,54,,
2017-11-20T01:47:49.140Z,,29.5,48.9,,54,,
2017-11-20T01:47:59.136Z,,29.3,,,54,,
2017-11-20T01:48:09.132Z,,29.1,48.7,,54,,
2017-11-20T01:48:19.258Z,,29.1,48.6,,54,,
2017-11-20T01:48:29.140Z,,29,48.4,,54,,
2017-11-20T01:48:39.143Z,,28.9,48.3,,54,,
2017-11-20T01:48:49.134Z,,28.9,48.2,,54,,
2017-11-20T01:48:59.133Z,,28.7,47.9,,54,,
2017-11-20T01:49:09.135Z,,28.6,,,54,,
2017-11-20T01:49:19.142Z,,28.5,47.7,,54,,
2017-11-20T01:49:29.134Z,,28.4,47.6,,54,,
2017-11-20T01:49:44.227Z,,28.1,47.4,,54,,
2017-11-20T01:49:49.137Z,,28.1,47.2,,54,,
2017-11-20T01:49:59.139Z,,27.9,47,,54,,
2017-11-20T01:50:14.298Z,,27.9,,,54,,
2017-11-20T01:50:24.299Z,,27.8,,,54,,
2017-11-20T01:50:29.141Z,,27.4,46.9,,54,,
2017-11-20T01:50:39.142Z,,27.4,,,54,,
2017-11-20T01:50:54.309Z,,27.2,,,54,,
2017-11-20T01:51:09.402Z,,26.8,,,54,,
2017-11-20T01:51:09.472Z,,26.5,,,54,,
2017-11-20T01:51:24.299Z,,26.1,,,54,,
2017-11-20T01:51:29.140Z,,25.7,46.8,,54,,
2017-11-20T01:51:39.204Z,,25.5,46.9,,54,,
2017-11-20T01:51:49.204Z,,25.1,,,54,,
2017-11-20T01:51:59.139Z,,24.9,,,54,,
2017-11-20T01:52:14.235Z,,24.7,,,54,,
2017-11-20T01:52:19.206Z,,24.5,,,54,,
2017-11-20T01:52:34.227Z,,24.3,,,54,,
2017-11-20T01:52:39.139Z,,24.2,,,54,,
2017-11-20T01:52:54.311Z,,24,,,54,,
2017-11-20T01:53:04.575Z,,23.9,47,,54,,
2017-11-20T01:53:14.302Z,,23.8,47,,54,,
2017-11-20T01:53:24.207Z,,23.7,,,54,,
2017-11-20T01:53:29.208Z,0,23.6,48.5,,54,44,2
2017-11-20T01:53:44.302Z,,23.6,53.1,,54,32,
2017-11-20T01:53:49.139Z,,23.4,51.9,,54,29,
2017-11-20T01:54:04.402Z,,23.9,52.1,,54,,
2017-11-20T01:54:14.403Z,,24.8,54,,54,,
2017-11-20T01:54:24.287Z,,25.3,,,54,30,
2017-11-20T01:54:34.320Z,,25.7,54.4,,54,,
2017-11-20T01:54:44.308Z,,26.2,55.1,,54,30,
2017-11-20T01:54:54.704Z,,26.7,55.4,,54,29,
2017-11-20T01:54:59.138Z,,27.1,56,,54,29,
2017-11-20T01:55:14.230Z,,27.2,56.1,,54,,
2017-11-20T01:55:19.148Z,,27.4,56.3,,54,,
2017-11-20T01:55:29.145Z,,27.5,56.5,,54,,
2017-11-20T01:55:39.141Z,,27.7,56.7,,54,,
2017-11-20T01:55:49.141Z,,27.8,57,,54,29,
2017-11-20T01:55:59.141Z,,28,57.2,,54,,
2017-11-20T01:56:09.144Z,,28.1,57.3,,54,,
2017-11-20T01:56:19.138Z,,28.1,57.6,,54,,
2017-11-20T01:56:29.139Z,,28.3,57.7,,54,,
2017-11-20T01:56:39.145Z,,28.4,57.8,,54,,
2017-11-20T01:56:49.142Z,,28.5,57.9,,54,,
2017-11-20T01:56:59.141Z,,28.7,58,,54,,
2017-11-20T01:57:09.138Z,,28.9,58.1,,54,,
2017-11-20T01:57:19.142Z,,28.9,58.2,,54,30,
2017-11-20T01:57:29.140Z,,29,58.3,,54,29,
2017-11-20T01:57:39.263Z,,29.2,,,54,,
2017-11-20T01:57:49.141Z,,29.3,58.5,,54,,
2017-11-20T01:57:59.141Z,,29.6,58.6,,54,,
2017-11-20T01:58:09.140Z,,29.6,58.7,,54,,
2017-11-20T01:58:19.148Z,,29.6,58.8,,54,,
2017-11-20T01:58:29.149Z,,29.8,59,,54,,
2017-11-20T01:58:39.144Z,,30,,,54,,
2017-11-20T01:58:49.142Z,,30.1,59.1,,54,,
2017-11-20T01:58:59.144Z,,30.2,59.4,,54,,
2017-11-20T01:59:09.146Z,,30.3,59.5,,54,,
2017-11-20T01:59:19.142Z,,30.3,59.6,,54,,
2017-11-20T01:59:29.142Z,,30.3,59.7,,54,30,
2017-11-20T01:59:39.143Z,,30.4,60,,54,29,
2017-11-20T01:59:49.143Z,,30.4,,,54,,
2017-11-20T01:59:59.139Z,,30.6,60.1,,54,,
2017-11-20T02:00:14.234Z,,30.7,60.4,,54,,
2017-11-20T02:00:19.143Z,,30.7,60.5,,54,,
2017-11-20T02:00:29.142Z,,30.7,60.6,,54,,
2017-11-20T02:00:39.142Z,,30.6,60.7,,54,,
2017-11-20T02:00:49.152Z,,30.6,61.1,,54,,
2017-11-20T02:00:59.144Z,,30.7,,,54,,
2017-11-20T02:01:09.150Z,,30.7,61.3,,54,,
2017-11-20T02:01:19.147Z,,30.9,61.4,,54,,
2017-11-20T02:01:29.143Z,,31,61.5,,54,,
2017-11-20T02:01:39.144Z,,31,61.6,,54,,
2017-11-20T02:01:49.144Z,,31.2,62,,54,,
2017-11-20T02:01:59.141Z,,31.2,,,54,,
2017-11-20T02:02:09.141Z,,31.3,62.1,,54,,
2017-11-20T02:02:19.148Z,,31.3,62.2,,54,,
2017-11-20T02:02:29.146Z,,31.3,62.4,,54,,
2017-11-20T02:02:39.145Z,,31.4,62.6,,54,,
2017-11-20T02:02:49.146Z,,31.5,62.7,,54,,
2017-11-20T02:02:59.143Z,,31.5,62.8,,54,,
2017-11-20T02:03:09.144Z,,31.4,63.1,,54,,
2017-11-20T02:03:19.151Z,,31.5,,,54,,
2017-11-20T02:03:29.147Z,,31.5,63.2,,54,,
2017-11-20T02:03:39.145Z,,31.5,63.4,,54,,
2017-11-20T02:03:49.150Z,,31.5,63.5,,54,,
2017-11-20T02:03:59.146Z,,31.8,63.6,,54,30,
2017-11-20T02:04:09.144Z,,31.8,63.8,,54,29,
2017-11-20T02:04:19.154Z,,32,63.9,,54,,
2017-11-20T02:04:29.145Z,,32.1,64,,54,,
2017-11-20T02:04:39.150Z,,32.1,64.1,,54,,
2017-11-20T02:04:49.144Z,,32.2,64.2,,54,,
2017-11-20T02:04:59.150Z,,32.3,64.4,,54,,
2017-11-20T02:05:09.152Z,,32.2,64.5,,54,,
2017-11-20T02:05:19.163Z,,32.2,64.6,,54,,
2017-11-20T02:05:29.151Z,,32.3,64.7,,54,,
2017-11-20T02:05:39.147Z,,32.3,64.8,,54,,
2017-11-20T02:05:49.148Z,0,32.3,62.9,,54,0,2
2017-11-20T02:05:59.145Z,,32.5,61.9,,54,,
2017-11-20T02:06:09.149Z,,32.7,60.9,,54,,
2017-11-20T02:06:19.146Z,,32.7,58.9,,54,,
2017-11-20T02:06:29.147Z,,32.7,58.8,,54,,
2017-11-20T02:06:39.147Z,,32.9,57.9,,54,,
2017-11-20T02:06:49.143Z,,32.8,56.9,,54,,
2017-11-20T02:06:59.144Z,,32.8,55.9,,54,,
2017-11-20T02:07:09.150Z,,32.7,55.6,,54,,
2017-11-20T02:07:19.159Z,0,32.7,55,,54,44,2
2017-11-20T02:07:29.151Z,,32.6,58,,54,38,
2017-11-20T02:07:39.147Z,,32.5,58.7,,54,32,
2017-11-20T02:07:49.147Z,,32.5,59.1,,54,29,
2017-11-20T02:07:59.148Z,,32.4,60,,54,30,
2017-11-20T02:08:09.153Z,,32.4,60.4,,54,29,
2017-11-20T02:08:19.297Z,,32.6,61.2,,54,,
2017-11-20T02:08:29.145Z,,32.6,62,,54,,
2017-11-20T02:08:44.241Z,,32.7,62.2,,54,30,
2017-11-20T02:08:49.149Z,,32.6,63.1,,54,29,
2017-11-20T02:08:59.145Z,,32.6,63.2,,54,,
2017-11-20T02:09:09.146Z,,32.6,63.6,,54,,
2017-11-20T02:09:19.149Z,,32.8,64,,54,30,
2017-11-20T02:09:29.148Z,,32.9,64.4,,54,29,
2017-11-20T02:09:39.153Z,,32.7,64.6,,54,,
2017-11-20T02:09:49.149Z,0,32.9,64.8,,54,0,2
2017-11-20T02:09:59.148Z,,32.8,62.9,,54,,
2017-11-20T02:10:09.148Z,,32.8,61.8,,54,,
2017-11-20T02:10:19.159Z,,32.7,59.9,,54,,
2017-11-20T02:10:29.150Z,,32.9,58.9,,54,,
2017-11-20T02:10:39.153Z,,33.2,58.7,,54,,
2017-11-20T02:10:49.146Z,,32.8,57.8,,54,,
2017-11-20T02:10:59.148Z,,32.8,56.9,,54,,
2017-11-20T02:11:09.148Z,,32.8,55.9,,54,,
2017-11-20T02:11:19.152Z,,32.7,55.7,,54,,
2017-11-20T02:11:29.150Z,,32.6,54.9,,54,,
2017-11-20T02:11:39.152Z,,32.5,54.6,,54,,
2017-11-20T02:11:49.158Z,,32.5,53.9,,54,,
2017-11-20T02:11:59.150Z,,32.4,53.6,,54,,
2017-11-20T02:12:09.150Z,,32.4,52.9,,54,,
2017-11-20T02:12:19.150Z,0,32.4,53,,54,44,2
2017-11-20T02:12:29.151Z,,32.3,56.2,,54,38,
2017-11-20T02:12:39.152Z,,32.3,57,,54,29,
2017-11-20T02:12:49.150Z,,32.3,58,,54,30,
2017-11-20T02:12:59.150Z,,32.4,59,,54,29,
2017-11-20T02:13:09.152Z,,32.5,59.1,,54,,
2017-11-20T02:13:19.154Z,,32.6,60,,54,,
2017-11-20T02:13:29.156Z,,32.5,61.1,,54,30,
2017-11-20T02:13:39.147Z,,32.5,61.2,,54,29,
2017-11-20T02:13:49.152Z,,32.4,62,,54,,
2017-11-20T02:13:59.150Z,,32.5,62.2,,54,,
2017-11-20T02:14:09.152Z,,32.4,63.1,,54,,
2017-11-20T02:14:19.152Z,,32.5,63.2,,54,,
2017-11-20T02:14:29.155Z,,32.5,63.4,,54,,
2017-11-20T02:14:39.158Z,,32.5,64,,54,,
2017-11-20T02:14:54.241Z,,32.6,64.1,,54,,
2017-11-20T02:14:59.149Z,,32.7,64.4,,54,,
2017-11-20T02:15:09.152Z,,32.7,64.6,,54,,
2017-11-20T02:15:19.153Z,,32.5,64.8,,54,,
2017-11-20T02:15:34.253Z,0,32.5,63.8,,54,0,2
2017-11-20T02:15:39.158Z,,32.6,61.9,,54,,
2017-11-20T02:15:49.153Z,,32.9,60.9,,54,,
2017-11-20T02:16:04.256Z,,32.7,59.8,,54,,
2017-11-20T02:16:09.157Z,,32.7,58.9,,54,,
2017-11-20T02:16:19.152Z,,32.8,57.9,,54,,
2017-11-20T02:16:29.154Z,,33.1,56.9,,54,,
2017-11-20T02:16:39.154Z,,33.1,55.9,,54,,
2017-11-20T02:16:49.155Z,,32.9,55.6,,54,,
2017-11-20T02:16:59.150Z,,32.7,54.9,,54,,
2017-11-20T02:17:09.153Z,,32.7,53.9,,54,,
2017-11-20T02:17:19.166Z,0,32.7,53.6,61,54,44,2
2017-11-20T02:17:29.155Z,,32.5,57.1,,54,37,
2017-11-20T02:17:39.153Z,,32.6,57.8,,54,31,
2017-11-20T02:17:49.154Z,,32.5,58.1,,54,29,
2017-11-20T02:17:59.154Z,,32.4,59,,54,,
2017-11-20T02:18:09.165Z,,32.5,60,,54,,
2017-11-20T02:18:24.211Z,,32.6,60.1,,54,,
2017-11-20T02:18:29.153Z,,32.5,61.1,,54,30,
2017-11-20T02:18:39.154Z,,32.7,61.4,,54,29,
2017-11-20T02:18:49.157Z,,32.8,62,,54,,
2017-11-20T02:18:59.156Z,,32.6,62.4,,54,,
2017-11-20T02:19:09.162Z,,32.7,63.1,,54,,
2017-11-20T02:19:19.159Z,,32.8,63.2,,54,,
2017-11-20T02:19:29.157Z,,32.8,63.5,,54,,
2017-11-20T02:19:44.255Z,,32.8,64,,54,29,
2017-11-20T02:19:49.153Z,,32.9,64.1,,54,,
2017-11-20T02:19:59.157Z,,32.9,64.4,,54,,
2017-11-20T02:20:09.157Z,,32.8,64.6,,54,,
2017-11-20T02:20:19.157Z,,32.8,64.7,,54,,
2017-11-20T02:20:29.153Z,0,32.8,64.9,,54,0,2
2017-11-20T02:20:39.155Z,,32.8,61.9,,54,,
2017-11-20T02:20:49.156Z,,32.8,60.9,,54,,
2017-11-20T02:20:59.156Z,,32.8,59.8,,54,,
2017-11-20T02:21:09.155Z,,32.9,58.9,,54,,
2017-11-20T02:21:19.158Z,,32.7,58.6,,54,,
2017-11-20T02:21:29.157Z,,32.5,57.8,,54,,
2017-11-20T02:21:39.158Z,,32.4,56.9,,54,,
2017-11-20T02:21:49.157Z,,32,56.4,,54,,
2017-11-20T02:21:59.160Z,,31.9,55.7,,54,,
2017-11-20T02:22:09.155Z,,31.5,54.9,,54,,
2017-11-20T02:22:19.154Z,,31.3,54.6,,54,,
2017-11-20T02:22:29.166Z,,31,53.9,,54,,
2017-11-20T02:22:44.246Z,,30.9,53.6,,54,,
2017-11-20T02:22:49.154Z,,30.8,52.9,,54,,
2017-11-20T02:22:59.154Z,,30.6,52.7,,54,,
2017-11-20T02:23:09.162Z,0,30.4,52,,54,44,2
2017-11-20T02:23:19.166Z,,30.3,58.2,,54,33,
2017-11-20T02:23:29.157Z,,30.1,57.7,,54,30,
2017-11-20T02:23:44.254Z,,29.8,57,,54,29,
2017-11-20T02:23:49.158Z,,29.7,58.1,,54,,
2017-11-20T02:24:04.254Z,,29.8,58.6,,54,,
2017-11-20T02:24:09.161Z,,30,59,,54,29,
2017-11-20T02:24:19.161Z,,30.4,60,,54,,
2017-11-20T02:24:29.156Z,,30.6,59.9,,54,30,
2017-11-20T02:24:39.154Z,,30.8,60.2,,54,29,
2017-11-20T02:24:49.164Z,,30.9,60.7,,54,30,
2017-11-20T02:24:59.163Z,,31.2,61.1,,54,29,
2017-11-20T02:25:09.159Z,,31.3,61.3,,54,,
2017-11-20T02:25:29.205Z,,31.5,61.5,,54,30,
2017-11-20T02:25:34.379Z,,31.6,62,,54,29,
2017-11-20T02:25:39.243Z,,31.8,62.1,,54,,
2017-11-20T02:25:49.163Z,,31.8,62.5,,54,30,
2017-11-20T02:25:59.243Z,,32,62.7,,54,29,
2017-11-20T02:26:14.348Z,,32.2,63.1,,54,,
2017-11-20T02:26:19.167Z,,32.2,,,54,,
2017-11-20T02:26:29.159Z,,32.2,63.3,,54,,
2017-11-20T02:26:49.357Z,,32.3,63.4,,54,,
2017-11-20T02:26:54.540Z,,32.4,63.5,,54,30,
2017-11-20T02:26:59.244Z,,32.3,63.6,,54,29,
2017-11-20T02:27:14.443Z,,32.4,63.8,,54,,
2017-11-20T02:27:24.340Z,,32.5,64,,54,,
2017-11-20T02:27:29.163Z,,32.6,,,54,,
2017-11-20T02:27:44.340Z,0,32.6,62.9,,54,0,2
2017-11-20T02:27:54.257Z,,32.6,60.9,,54,,
2017-11-20T02:27:59.163Z,,32.7,60.6,,54,,
2017-11-20T02:28:09.164Z,,32.4,59.8,,54,,
2017-11-20T02:28:19.162Z,,32.2,58.8,,54,,
2017-11-20T02:28:29.159Z,,32.1,57.9,,54,,
2017-11-20T02:28:39.158Z,,31.8,56.9,,54,,
2017-11-20T02:28:49.157Z,,31.5,56.7,,54,,
2017-11-20T02:28:59.163Z,0,31.3,56,,54,44,2
2017-11-20T02:29:09.164Z,,31,62,,54,32,
2017-11-20T02:29:19.165Z,,30.7,60.8,,54,29,
2017-11-20T02:29:29.158Z,,30.3,60,,54,,
2017-11-20T02:29:44.249Z,,30.4,61.2,,54,29,
2017-11-20T02:29:49.163Z,,30.4,61.8,,54,30,
2017-11-20T02:29:59.164Z,,30.8,62,,54,30,
2017-11-20T02:30:09.157Z,,31,62.4,,54,29,
2017-11-20T02:30:19.163Z,,31.5,62.6,,54,30,
2017-11-20T02:30:29.164Z,,31.8,63.1,,54,30,
2017-11-20T02:30:39.165Z,,32,63.2,,54,29,
2017-11-20T02:30:49.172Z,,32.1,63.5,,54,,
2017-11-20T02:30:59.160Z,,32.3,64,,54,,
2017-11-20T02:31:09.165Z,,32.4,,,54,,
2017-11-20T02:31:19.162Z,,32.5,64.4,,54,,
2017-11-20T02:31:29.161Z,,32.7,64.6,,54,,
2017-11-20T02:31:39.160Z,,32.7,64.7,,54,,
2017-11-20T02:31:49.165Z,0,32.6,62.9,,54,0,2
2017-11-20T02:31:59.158Z,,32.7,61.9,,54,,
2017-11-20T02:32:09.167Z,,33.1,60.9,,54,,
2017-11-20T02:32:19.165Z,,33.1,59.9,,54,,
2017-11-20T02:32:29.160Z,,33.3,58.9,,54,,
2017-11-20T02:32:39.161Z,,33.4,57.9,,54,,
2017-11-20T02:32:49.167Z,,33.3,56.9,,54,,
2017-11-20T02:32:59.162Z,,33.2,56.7,,54,,
2017-11-20T02:33:09.163Z,,33.1,55.9,,54,,
2017-11-20T02:33:19.166Z,,33.1,55.5,,54,,
2017-11-20T02:33:29.159Z,,32.9,54.9,,54,,
2017-11-20T02:33:39.163Z,,32.9,54.5,,54,,
2017-11-20T02:33:49.166Z,,32.9,53.9,,54,,
2017-11-20T02:33:59.171Z,0,32.7,55,,54,44,2
2017-11-20T02:34:09.164Z,,32.6,57.2,,54,38,
2017-11-20T02:34:19.169Z,,32.6,57.8,,54,29,
2017-11-20T02:34:29.173Z,,32.6,59,,54,,
2017-11-20T02:34:39.161Z,,32.7,59.3,,54,,
2017-11-20T02:34:49.163Z,,32.8,60,,54,,
