Time,ActPow,PrimTSet,ChActive,HwActive,HwTSet,HwTOutlet,PrimT
2018-02-07T01:17:33.189Z,,,,,54,51.6,64.9
2018-02-07T01:17:43.177Z,,,,,54,51.6,
2018-02-07T01:17:53.107Z,,,,,54,51.7,
2018-02-07T01:18:03.204Z,0,,1,0,54,51.7,64.9
2018-02-07T01:18:13.113Z,,,,,54,51.7,61.9
2018-02-07T01:18:23.114Z,,,,,54,51.7,60.9
2018-02-07T01:18:33.125Z,,,,,54,51.7,59.7
2018-02-07T01:18:43.131Z,,,,,54,51.8,58.7
2018-02-07T01:18:53.107Z,,,,,54,51.8,57.9
2018-02-07T01:19:03.108Z,,,,,54,51.8,57.2
2018-02-07T01:19:13.126Z,,,,,54,51.7,56.6
2018-02-07T01:19:23.138Z,,,,,54,51.7,56
2018-02-07T01:19:33.168Z,,,,,54,51.6,55.5
2018-02-07T01:19:43.109Z,,,,,54,51.6,55.1
2018-02-07T01:19:53.139Z,44,,1,0,54,51.5,56.3
2018-02-07T01:20:03.119Z,31,,,,54,51.4,59
2018-02-07T01:20:13.126Z,29,,,,54,51.3,58.8
2018-02-07T01:20:23.244Z,,,,,54,51.2,60
2018-02-07T01:20:33.109Z,,,,,54,51.1,60.5
2018-02-07T01:20:43.110Z,30,,,,54,51.1,61.1
2018-02-07T01:20:53.215Z,29,,,,54,51,61.5
2018-02-07T01:21:03.165Z,30,,,,54,51,62
2018-02-07T01:21:13.121Z,29,,,,54,50.9,62.2
2018-02-07T01:21:23.107Z,,,,,54,50.9,62.5
2018-02-07T01:21:33.161Z,,,,,54,50.9,62.7
2018-02-07T01:21:43.125Z,,,,,54,50.9,62.8
2018-02-07T01:21:53.152Z,,,,,54,50.9,63.1
2018-02-07T01:22:03.127Z,,,,,54,51,63.2
2018-02-07T01:22:13.124Z,,,,,54,51,63.3
2018-02-07T01:22:23.154Z,,,,,54,51,
2018-02-07T01:22:33.116Z,,,,,54,51,63.4
2018-02-07T01:22:43.120Z,30,,,,54,51,63.5
2018-02-07T01:22:53.113Z,29,,,,54,51,63.6
2018-02-07T01:23:03.257Z,30,,,,54,51.1,
2018-02-07T01:23:13.128Z,29,,,,54,51.1,63.8
2018-02-07T01:23:23.114Z,,,,,54,51.1,
2018-02-07T01:23:33.194Z,,,,,54,51.1,63.9
2018-02-07T01:23:43.233Z,,,,,54,51.1,
2018-02-07T01:23:53.114Z,,,,,54,51.1,
2018-02-07T01:24:03.114Z,,,,,54,51.1,64
2018-02-07T01:24:13.109Z,,,,,54,51.2,
2018-02-07T01:24:23.139Z,,,,,54,51.2,
2018-02-07T01:24:33.111Z,,,,,54,51.2,
2018-02-07T01:24:43.181Z,,,,,54,51.2,64.1
2018-02-07T01:24:53.109Z,,,,,54,51.2,
2018-02-07T01:25:03.125Z,,,,,54,51.3,
2018-02-07T01:25:13.177Z,,,,,54,51.3,64.2
2018-02-07T01:25:23.111Z,,,,,54,51.3,64.1
2018-02-07T01:25:33.140Z,,,,,54,51.3,64.2
2018-02-07T01:25:43.110Z,,,,,54,51.3,
2018-02-07T01:25:53.115Z,,,,,54,51.3,
2018-02-07T01:26:03.113Z,,,,,54,51.3,64.4
2018-02-07T01:26:13.111Z,,,,,54,51.3,
2018-02-07T01:26:23.126Z,30,,,,54,51.3,
2018-02-07T01:26:33.114Z,29,,,,54,51.4,
2018-02-07T01:26:43.137Z,,,,,54,51.4,
2018-02-07T01:26:53.188Z,,,,,54,51.4,
2018-02-07T01:27:03.118Z,,,,,54,51.4,64.5
2018-02-07T01:27:13.148Z,,,,,54,51.4,
2018-02-07T01:27:23.172Z,,,,,54,51.4,
2018-02-07T01:27:33.133Z,,,,,54,51.5,64.6
2018-02-07T01:27:43.159Z,,,,,54,51.5,
2018-02-07T01:27:53.178Z,,,,,54,51.5,
2018-02-07T01:28:03.123Z,,,,,54,51.5,64.7
2018-02-07T01:28:13.119Z,,,,,54,51.5,
2018-02-07T01:28:23.113Z,,,,,54,51.5,
2018-02-07T01:28:33.114Z,30,,,,54,51.6,
2018-02-07T01:28:43.145Z,29,,,,54,51.6,64.8
2018-02-07T01:28:53.125Z,,,,,54,51.6,
2018-02-07T01:29:03.129Z,,,,,54,51.6,
2018-02-07T01:29:13.133Z,,,,,54,51.7,
2018-02-07T01:29:23.118Z,30,,,,54,51.7,
2018-02-07T01:29:33.126Z,29,,,,54,51.7,64.9
2018-02-07T01:29:43.112Z,,,,,54,51.7,
2018-02-07T01:29:53.121Z,,,,,54,51.7,
2018-02-07T01:30:03.125Z,0,,1,0,54,51.8,62.5
2018-02-07T01:30:13.221Z,,,,,54,51.8,60.9
2018-02-07T01:30:23.162Z,,,,,54,51.8,59.9
2018-02-07T01:30:33.118Z,,,,,54,51.8,58.8
2018-02-07T01:30:43.127Z,,,,,54,51.8,57.9
2018-02-07T01:30:53.122Z,,,,,54,51.8,57.3
2018-02-07T01:31:03.132Z,,,,,54,51.8,56.6
2018-02-07T01:31:13.115Z,,,,,54,51.7,56.1
2018-02-07T01:31:23.181Z,,,,,54,51.7,55.5
2018-02-07T01:31:33.127Z,,,,,54,51.6,55.1
2018-02-07T01:31:43.331Z,44,,1,0,54,51.5,55.2
2018-02-07T01:31:53.129Z,34,,,,54,51.4,58.8
2018-02-07T01:32:03.140Z,29,,,,54,51.3,
2018-02-07T01:32:13.118Z,,,,,54,51.2,60
2018-02-07T01:32:23.211Z,,,,,54,51.1,60.5
2018-02-07T01:32:33.200Z,,,,,54,51.1,61.1
2018-02-07T01:32:43.114Z,,,,,54,51,61.4
2018-02-07T01:32:53.123Z,,,,,54,51,61.8
2018-02-07T01:33:03.123Z,29,,,,54,50.9,62.1
2018-02-07T01:33:13.144Z,,,,,54,50.9,62.4
2018-02-07T01:33:23.125Z,,,,,54,50.9,62.6
2018-02-07T01:33:33.115Z,,,,,54,50.9,62.7
2018-02-07T01:33:43.125Z,,,,,54,50.9,62.9
2018-02-07T01:33:53.186Z,,,,,54,51,63.1
2018-02-07T01:34:03.116Z,,,,,54,51,
2018-02-07T01:34:13.117Z,,,,,54,51,63.2
2018-02-07T01:34:23.116Z,30,,,,54,51,63.3
2018-02-07T01:34:33.114Z,29,,,,54,51,63.4
2018-02-07T01:34:43.117Z,,,,,54,51.1,
2018-02-07T01:34:53.127Z,,,,,54,51.1,63.5
2018-02-07T01:35:03.122Z,,,,,54,51.1,
2018-02-07T01:35:13.117Z,,,,,54,51.1,63.6
2018-02-07T01:35:23.233Z,30,,,,54,51.1,
2018-02-07T01:35:33.154Z,29,,,,54,51.1,
2018-02-07T01:35:43.225Z,,,,,54,51.1,63.8
2018-02-07T01:35:53.126Z,,,,,54,51.1,
2018-02-07T01:36:03.146Z,,,,,54,51.1,
2018-02-07T01:36:13.137Z,,,,,54,51.1,
2018-02-07T01:36:23.118Z,,,,,54,51.2,
2018-02-07T01:36:33.116Z,,,,,54,51.2,
2018-02-07T01:36:43.119Z,,,,,54,51.2,
2018-02-07T01:36:53.150Z,,,,,54,51.2,63.9
2018-02-07T01:37:03.119Z,,,,,54,51.2,
2018-02-07T01:37:13.120Z,,,,,54,51.1,
2018-02-07T01:37:23.152Z,,,,,54,51.1,
2018-02-07T01:37:33.139Z,,,,,54,51.1,
2018-02-07T01:37:43.143Z,,,,,54,51,
2018-02-07T01:37:53.120Z,30,,,,54,51,
2018-02-07T01:38:03.120Z,29,,,,54,51.1,64
2018-02-07T01:38:13.125Z,29,,,,54,51.1,
2018-02-07T01:38:23.161Z,,,,,54,51.1,
2018-02-07T01:38:33.117Z,,,,,54,51.2,
2018-02-07T01:38:43.151Z,,,,,54,51.2,
2018-02-07T01:38:53.150Z,,,,,54,51.3,
2018-02-07T01:39:03.119Z,,,,,54,51.3,
2018-02-07T01:39:13.190Z,,,,,54,51.4,64.1
2018-02-07T01:39:23.157Z,,,,,54,51.4,
2018-02-07T01:39:33.138Z,,,,,54,51.4,
2018-02-07T01:39:43.151Z,,,,,54,51.5,
2018-02-07T01:39:53.153Z,,,,,54,51.5,
2018-02-07T01:40:03.127Z,30,,,,54,51.5,64.2
2018-02-07T01:40:13.123Z,29,,,,54,51.6,
2018-02-07T01:40:23.140Z,,,,,54,51.6,
2018-02-07T01:40:33.123Z,,,,,54,51.6,
2018-02-07T01:40:43.119Z,30,,,,54,51.7,64.4
2018-02-07T01:40:53.124Z,29,,,,54,51.7,
2018-02-07T01:41:03.162Z,,,,,54,51.7,
2018-02-07T01:41:13.153Z,,,,,54,51.7,
2018-02-07T01:41:23.124Z,,,,,54,51.8,
2018-02-07T01:41:33.149Z,,,,,54,51.8,64.5
2018-02-07T01:41:43.145Z,,,,,54,51.8,
2018-02-07T01:41:53.181Z,,,,,54,51.8,
2018-02-07T01:42:03.171Z,,,,,54,51.8,
2018-02-07T01:42:13.150Z,,,,,54,51.9,64.6
2018-02-07T01:42:23.146Z,,,,,54,51.9,
2018-02-07T01:42:33.119Z,,,,,54,51.9,
2018-02-07T01:42:43.126Z,30,,,,54,51.9,
2018-02-07T01:42:53.315Z,29,,,,54,51.9,
2018-02-07T01:43:03.164Z,,,,,54,51.9,64.7
2018-02-07T01:43:13.146Z,,,,,54,51.9,
2018-02-07T01:43:23.127Z,,,,,54,51.9,
2018-02-07T01:43:33.127Z,,,,,54,52,
2018-02-07T01:43:43.158Z,,,,,54,52,64.8
2018-02-07T01:43:53.208Z,,,,,54,52,
2018-02-07T01:44:03.122Z,,,,,54,52,
2018-02-07T01:44:13.157Z,,,,,54,52,
2018-02-07T01:44:23.121Z,,,,,54,52,
2018-02-07T01:44:33.128Z,,,,,54,52,
2018-02-07T01:44:43.126Z,30,,,,54,52,64.9
2018-02-07T01:44:53.129Z,29,,,,54,52.1,
2018-02-07T01:45:03.143Z,,,,,54,52.1,
2018-02-07T01:45:13.125Z,0,,1,0,54,52.1,64.8
2018-02-07T01:45:23.135Z,,,,,54,52.1,61.8
2018-02-07T01:45:33.131Z,,,,,54,52.1,60.8
2018-02-07T01:45:43.130Z,,,,,54,52.1,59.6
2018-02-07T01:45:53.128Z,,,,,54,52.2,58.6
2018-02-07T01:46:03.148Z,,,,,54,52.1,57.8
2018-02-07T01:46:13.124Z,,,,,54,52.1,56.9
2018-02-07T01:46:23.129Z,,,,,54,52.1,56.5
2018-02-07T01:46:33.126Z,,,,,54,52,55.9
2018-02-07T01:46:43.211Z,,,,,54,51.9,55.4
2018-02-07T01:46:53.131Z,,,,,54,51.8,55
2018-02-07T01:47:03.164Z,43,,1,0,54,51.7,56.5
2018-02-07T01:47:13.125Z,30,,,,54,51.6,59
2018-02-07T01:47:23.125Z,30,,,,54,51.5,59
2018-02-07T01:47:33.127Z,29,,,,54,51.4,60.1
2018-02-07T01:47:43.125Z,,,,,54,51.3,60.6
2018-02-07T01:47:53.202Z,,,,,54,51.3,61.2
2018-02-07T01:48:03.171Z,,,,,54,51.2,61.6
2018-02-07T01:48:13.140Z,,,,,54,51.2,62
2018-02-07T01:48:23.124Z,,,,,54,51.1,62.4
2018-02-07T01:48:33.141Z,,,,,54,51.1,62.6
2018-02-07T01:48:43.149Z,,,,,54,51.1,62.7
2018-02-07T01:48:53.143Z,,,,,54,51.1,62.9
2018-02-07T01:49:03.130Z,30,,,,54,51.1,63.1
2018-02-07T01:49:13.131Z,29,,,,54,51.2,63.2
2018-02-07T01:49:23.141Z,,,,,54,51.2,63.3
2018-02-07T01:49:33.133Z,,,,,54,51.2,63.4
2018-02-07T01:49:43.174Z,,,,,54,51.2,
2018-02-07T01:49:53.130Z,,,,,54,51.2,63.5
2018-02-07T01:50:03.154Z,,,,,54,51.2,63.6
2018-02-07T01:50:13.135Z,,,,,54,51.2,
2018-02-07T01:50:23.135Z,,,,,54,51.2,63.8
2018-02-07T01:50:33.175Z,,,,,54,51.2,63.9
2018-02-07T01:50:43.126Z,,,,,54,51.3,
2018-02-07T01:50:53.136Z,,,,,54,51.3,
2018-02-07T01:51:03.135Z,30,,,,54,51.3,64
2018-02-07T01:51:13.126Z,29,,,,54,51.3,
2018-02-07T01:51:23.207Z,,,,,54,51.3,
2018-02-07T01:51:33.129Z,,,,,54,51.3,
2018-02-07T01:51:43.131Z,,,,,54,51.3,64.1
2018-02-07T01:51:53.177Z,,,,,54,51.3,
2018-02-07T01:52:03.137Z,,,,,54,51.3,
2018-02-07T01:52:13.147Z,,,,,54,51.3,
2018-02-07T01:52:23.149Z,,,,,54,51.4,
2018-02-07T01:52:33.143Z,,,,,54,51.4,64.2
2018-02-07T01:52:43.201Z,,,,,54,51.4,
2018-02-07T01:52:53.167Z,,,,,54,51.4,
2018-02-07T01:53:03.127Z,,,,,54,51.4,
2018-02-07T01:53:13.126Z,,,,,54,51.4,
2018-02-07T01:53:23.156Z,,,,,54,51.5,64.4
2018-02-07T01:53:33.181Z,,,,,54,51.5,
2018-02-07T01:53:43.133Z,,,,,54,51.5,
2018-02-07T01:53:53.133Z,,,,,54,51.5,
2018-02-07T01:54:03.129Z,,,,,54,51.5,64.5
2018-02-07T01:54:13.130Z,,,,,54,51.5,
2018-02-07T01:54:23.152Z,,,,,54,51.5,
2018-02-07T01:54:33.130Z,,,,,54,51.5,64.6
2018-02-07T01:54:43.129Z,,,,,54,51.5,
2018-02-07T01:54:53.160Z,,,,,54,51.5,
2018-02-07T01:55:03.170Z,,,,,54,51.6,
2018-02-07T01:55:13.131Z,,,,,54,51.6,64.7
2018-02-07T01:55:23.132Z,,,,,54,51.6,
2018-02-07T01:55:33.195Z,,,,,54,51.6,
2018-02-07T01:55:43.145Z,,,,,54,51.7,64.8
2018-02-07T01:55:53.128Z,,,,,54,51.7,
2018-02-07T01:56:03.169Z,,,,,54,51.7,
2018-02-07T01:56:13.141Z,,,,,54,51.7,
2018-02-07T01:56:23.181Z,,,,,54,51.8,64.9
2018-02-07T01:56:33.132Z,,,,,54,51.8,
2018-02-07T01:56:43.162Z,30,,,,54,51.8,
2018-02-07T01:56:53.134Z,29,,,,54,51.8,
2018-02-07T01:57:03.163Z,0,,1,0,54,51.8,63.5
2018-02-07T01:57:13.184Z,,,,,54,51.9,61.4
2018-02-07T01:57:23.135Z,,,,,54,51.9,60.5
2018-02-07T01:57:33.127Z,,,,,54,51.9,59.3
2018-02-07T01:57:43.154Z,,,,,54,51.9,58.3
2018-02-07T01:57:53.138Z,,,,,54,51.9,57.6
2018-02-07T01:58:03.224Z,,,,,54,51.9,56.8
2018-02-07T01:58:13.158Z,,,,,54,51.8,56.3
2018-02-07T01:58:23.165Z,,,,,54,51.8,55.7
2018-02-07T01:58:33.131Z,,,,,54,51.7,55.3
2018-02-07T01:58:43.162Z,,,,,54,51.6,54.9
2018-02-07T01:58:53.215Z,37,,1,0,54,51.5,58.4
2018-02-07T01:59:03.133Z,29,,,,54,51.4,58.9
2018-02-07T01:59:13.163Z,,,,,54,51.3,59.4
2018-02-07T01:59:23.134Z,29,,,,54,51.2,60.2
2018-02-07T01:59:33.214Z,,,,,54,51.1,60.7
2018-02-07T01:59:43.133Z,,,,,54,51,61.3
2018-02-07T01:59:53.136Z,,,,,54,51,61.8
2018-02-07T02:00:03.136Z,30,,,,54,50.9,62
2018-02-07T02:00:13.177Z,29,,,,54,50.9,62.4
2018-02-07T02:00:23.138Z,,,,,54,50.9,62.6
2018-02-07T02:00:33.136Z,,,,,54,50.9,62.7
2018-02-07T02:00:43.137Z,,,,,54,50.9,62.9
2018-02-07T02:00:53.131Z,,,,,54,50.9,63.1
2018-02-07T02:01:03.131Z,30,,,,54,51,63.2
2018-02-07T02:01:13.131Z,29,,,,54,51,63.3
2018-02-07T02:01:23.132Z,,,,,54,51,63.4
2018-02-07T02:01:33.133Z,30,,,,54,51,
2018-02-07T02:01:43.143Z,29,,,,54,51,63.5
2018-02-07T02:01:53.179Z,,,,,54,51.1,63.6
2018-02-07T02:02:03.269Z,,,,,54,51.1,
2018-02-07T02:02:13.169Z,,,,,54,51.1,63.8
2018-02-07T02:02:23.160Z,,,,,54,51.1,
2018-02-07T02:02:33.138Z,,,,,54,51.1,63.9
2018-02-07T02:02:43.138Z,30,,,,54,51.1,
2018-02-07T02:02:53.216Z,29,,,,54,51.1,
2018-02-07T02:03:03.167Z,,,,,54,51.1,64
2018-02-07T02:03:13.180Z,,,,,54,51.2,
2018-02-07T02:03:23.140Z,,,,,54,51.2,
2018-02-07T02:03:33.159Z,,,,,54,51.2,
2018-02-07T02:03:43.231Z,,,,,54,51.2,
2018-02-07T02:03:53.152Z,,,,,54,51.2,64.1
2018-02-07T02:04:03.143Z,30,,,,54,51.2,
2018-02-07T02:04:13.141Z,29,,,,54,51.2,
2018-02-07T02:04:23.136Z,,,,,54,51.2,
2018-02-07T02:04:33.161Z,,,,,54,51.3,
2018-02-07T02:04:43.133Z,,,,,54,51.3,64.2
2018-02-07T02:04:53.147Z,,,,,54,51.3,
2018-02-07T02:05:03.172Z,,,,,54,51.3,
2018-02-07T02:05:13.208Z,,,,,54,51.3,
2018-02-07T02:05:23.229Z,,,,,54,51.3,64.4
2018-02-07T02:05:33.144Z,30,,,,54,51.3,
2018-02-07T02:05:43.133Z,29,,,,54,51.4,
2018-02-07T02:05:53.134Z,,,,,54,51.4,64.5
2018-02-07T02:06:03.142Z,,,,,54,51.4,
2018-02-07T02:06:13.169Z,,,,,54,51.4,
2018-02-07T02:06:23.228Z,,,,,54,51.4,
2018-02-07T02:06:33.174Z,,,,,54,51.5,64.6
2018-02-07T02:06:43.147Z,,,,,54,51.5,
2018-02-07T02:06:53.146Z,30,,,,54,51.5,
2018-02-07T02:07:03.179Z,29,,,,54,51.5,
2018-02-07T02:07:13.155Z,,,,,54,51.6,64.7
2018-02-07T02:07:23.150Z,30,61,1,0,54,51.6,64.7
2018-02-07T02:07:33.145Z,,,,,54,51.6,
2018-02-07T02:07:43.136Z,29,,,,54,51.6,
2018-02-07T02:07:53.159Z,,,,,54,51.6,64.8
2018-02-07T02:08:03.236Z,,,,,54,51.7,
2018-02-07T02:08:13.138Z,30,,,,54,51.7,
2018-02-07T02:08:23.210Z,29,,,,54,51.7,
2018-02-07T02:08:33.137Z,30,,,,54,51.7,64.9
2018-02-07T02:08:43.156Z,29,,,,54,51.7,
2018-02-07T02:08:53.134Z,,,,,54,51.7,
2018-02-07T02:09:03.170Z,,,,,54,51.7,65.1
2018-02-07T02:09:13.232Z,0,,1,0,54,51.7,62.6
2018-02-07T02:09:23.185Z,,,,,54,51.8,61.1
2018-02-07T02:09:33.136Z,,,,,54,51.8,59.8
2018-02-07T02:09:43.138Z,,,,,54,51.8,58.8
2018-02-07T02:09:53.142Z,,,,,54,51.8,58
2018-02-07T02:10:03.149Z,,,,,54,51.8,57.2
2018-02-07T02:10:13.135Z,,,,,54,51.8,56.6
2018-02-07T02:10:23.173Z,,,,,54,51.7,56.1
2018-02-07T02:10:33.199Z,,,,,54,51.7,55.5
2018-02-07T02:10:43.209Z,,,,,54,51.6,55.1
2018-02-07T02:10:53.154Z,,,1,0,54,51.5,54.8
2018-02-07T02:11:03.153Z,36,,,,54,51.4,58.7
2018-02-07T02:11:13.148Z,29,,,,54,51.3,58.8
2018-02-07T02:11:23.156Z,29,,,,54,51.2,59.8
2018-02-07T02:11:33.145Z,,,,,54,51.1,60.5
2018-02-07T02:11:43.140Z,,,,,54,51.1,61.1
2018-02-07T02:11:53.184Z,,,,,54,51,61.5
2018-02-07T02:12:03.153Z,,,,,54,51,61.9
2018-02-07T02:12:13.141Z,,,,,54,51,62.2
2018-02-07T02:12:23.217Z,,,,,54,51,62.5
2018-02-07T02:12:33.152Z,,,,,54,51,62.7
2018-02-07T02:12:43.219Z,,,,,54,51,62.8
2018-02-07T02:12:53.165Z,,,,,54,51,63.1
2018-02-07T02:13:03.221Z,,,,,54,51,63.2
2018-02-07T02:13:13.222Z,30,,,,54,51,
2018-02-07T02:13:23.192Z,29,,,,54,51,63.3
2018-02-07T02:13:33.142Z,,,,,54,51.1,63.4
2018-02-07T02:13:43.137Z,,,,,54,51.1,63.5
2018-02-07T02:13:53.195Z,,,,,54,51.1,63.6
2018-02-07T02:14:03.163Z,,,,,54,51.1,
2018-02-07T02:14:13.141Z,,,,,54,51.1,63.8
2018-02-07T02:14:23.153Z,,,,,54,51.1,
2018-02-07T02:14:33.144Z,,,,,54,51.1,63.9
2018-02-07T02:14:43.144Z,,,,,54,51.1,
2018-02-07T02:14:53.208Z,,,,,54,51.1,
2018-02-07T02:15:03.148Z,,,,,54,51.1,64
2018-02-07T02:15:13.170Z,,,,,54,51.1,
2018-02-07T02:15:23.141Z,,,,,54,51.1,
2018-02-07T02:15:33.142Z,,,,,54,51.1,64.1
2018-02-07T02:15:43.141Z,,,,,54,51.1,
2018-02-07T02:15:53.272Z,,,,,54,51.2,
2018-02-07T02:16:03.148Z,,,,,54,51.2,
2018-02-07T02:16:13.153Z,,,,,54,51.2,
2018-02-07T02:16:23.226Z,,,,,54,51.2,
2018-02-07T02:16:33.166Z,,,,,54,51.2,64.2
2018-02-07T02:16:43.176Z,,,,,54,51.2,
2018-02-07T02:16:53.158Z,,,,,54,51.2,
2018-02-07T02:17:03.197Z,,,,,54,51.2,
2018-02-07T02:17:13.147Z,,,,,54,51.2,
2018-02-07T02:17:23.150Z,,,,,54,51.2,64.4
2018-02-07T02:17:33.149Z,,,,,54,51.3,
2018-02-07T02:17:43.141Z,,,,,54,51.3,
2018-02-07T02:17:53.187Z,,,,,54,51.3,
2018-02-07T02:18:03.172Z,,,,,54,51.3,64.5
2018-02-07T02:18:13.158Z,,,,,54,51.4,
2018-02-07T02:18:23.153Z,,,,,54,51.4,
2018-02-07T02:18:33.158Z,,,,,54,51.4,
2018-02-07T02:18:43.191Z,,,,,54,51.4,64.6
2018-02-07T02:18:53.156Z,,,,,54,51.4,
2018-02-07T02:19:03.176Z,,,,,54,51.5,
2018-02-07T02:19:13.142Z,,,,,54,51.5,
2018-02-07T02:19:23.149Z,,,,,54,51.5,64.7
2018-02-07T02:19:33.152Z,,,,,54,51.5,
2018-02-07T02:19:43.199Z,,,,,54,51.5,
2018-02-07T02:19:53.142Z,,,,,54,51.6,64.8
2018-02-07T02:20:03.170Z,,,,,54,51.6,
2018-02-07T02:20:13.144Z,30,,,,54,51.6,
2018-02-07T02:20:23.151Z,29,,,,54,51.6,
2018-02-07T02:20:33.142Z,,,,,54,51.6,64.9
2018-02-07T02:20:43.142Z,,,,,54,51.7,
2018-02-07T02:20:58.261Z,,,,,54,51.7,
2018-02-07T02:21:03.172Z,0,,1,0,54,51.7,64.8
2018-02-07T02:21:13.145Z,,,,,54,51.7,61.8
2018-02-07T02:21:23.197Z,,,,,54,51.8,60.8
2018-02-07T02:21:33.181Z,,,,,54,51.8,59.6
2018-02-07T02:21:43.142Z,,,,,54,51.8,58.6
2018-02-07T02:21:53.228Z,,,,,54,51.8,57.8
2018-02-07T02:22:03.162Z,,,,,54,51.8,57
2018-02-07T02:22:13.143Z,,,,,54,51.7,56.5
2018-02-07T02:22:23.143Z,,,,,54,51.7,55.9
2018-02-07T02:22:33.144Z,,,,,54,51.6,55.4
2018-02-07T02:22:43.159Z,,,,,54,51.5,55
2018-02-07T02:22:53.156Z,43,,1,0,,,56.4
2018-02-07T02:23:03.143Z,30,,,,54,51.3,58.9
2018-02-07T02:23:13.153Z,29,,,,54,51.2,59
2018-02-07T02:23:23.145Z,,,,,54,51.1,60
2018-02-07T02:23:33.154Z,,,,,54,51,60.6
2018-02-07T02:23:43.166Z,30,,,,54,51,61.2
2018-02-07T02:23:53.146Z,29,,,,54,50.9,61.6
2018-02-07T02:24:03.181Z,,,,,54,50.9,62
2018-02-07T02:24:13.198Z,,,,,54,50.9,62.2
2018-02-07T02:24:23.162Z,,,,,54,50.9,62.5
2018-02-07T02:24:33.149Z,,,,,54,50.8,62.7
2018-02-07T02:24:43.146Z,,,,,54,50.9,62.8
2018-02-07T02:24:53.164Z,,,,,,,63.1
2018-02-07T02:25:03.161Z,,,,,54,50.9,63.2
2018-02-07T02:25:13.185Z,,,,,54,50.9,63.3
2018-02-07T02:25:23.190Z,,,,,54,50.9,63.4
2018-02-07T02:25:33.153Z,,,,,54,50.9,
2018-02-07T02:25:43.163Z,,,,,54,51,63.5
2018-02-07T02:25:53.217Z,,,,,54,51,
2018-02-07T02:26:03.198Z,,,,,54,51,63.6
2018-02-07T02:26:13.227Z,30,,,,54,51,63.8
2018-02-07T02:26:23.164Z,,,,,54,51,
2018-02-07T02:26:33.238Z,29,,,,54,51,
2018-02-07T02:26:43.157Z,,,,,54,51,63.9
2018-02-07T02:26:53.178Z,,,,,54,51.1,
2018-02-07T02:27:03.214Z,,,,,54,51.1,64
2018-02-07T02:27:13.148Z,30,,,,54,51.1,
2018-02-07T02:27:23.151Z,29,,,,54,51.1,
2018-02-07T02:27:33.235Z,30,,,,54,51.1,
2018-02-07T02:27:43.152Z,29,,,,54,51.1,64.1
2018-02-07T02:27:53.150Z,,,,,54,51.1,
2018-02-07T02:28:03.174Z,,,,,54,51.1,
2018-02-07T02:28:13.154Z,,,,,54,51.1,
2018-02-07T02:28:23.150Z,,,,,54,51.1,
2018-02-07T02:28:33.200Z,,,,,54,51.1,64.2
2018-02-07T02:28:43.231Z,,,,,54,51.2,
2018-02-07T02:28:53.167Z,,,,,54,51.2,
2018-02-07T02:29:03.161Z,,,,,54,51.2,
2018-02-07T02:29:13.149Z,,,,,54,51.2,
2018-02-07T02:29:23.149Z,,,,,54,51.2,64.4
2018-02-07T02:29:33.148Z,,,,,54,51.2,
2018-02-07T02:29:43.150Z,,,,,54,51.3,
2018-02-07T02:29:53.276Z,,,,,54,51.3,64.5
2018-02-07T02:30:03.192Z,,,,,54,51.3,
2018-02-07T02:30:13.167Z,,,,,54,51.3,
2018-02-07T02:30:23.193Z,30,,,,54,51.4,
2018-02-07T02:30:33.294Z,,,,,54,51.4,64.6
2018-02-07T02:30:43.150Z,29,,,,54,51.4,
2018-02-07T02:30:53.153Z,,,,,54,51.4,
2018-02-07T02:31:03.186Z,,,,,54,51.4,
2018-02-07T02:31:13.153Z,,,,,54,51.5,64.7
2018-02-07T02:31:23.154Z,,,,,54,51.5,
2018-02-07T02:31:33.226Z,,,,,54,51.5,
2018-02-07T02:31:43.148Z,,,,,54,51.5,
2018-02-07T02:31:53.219Z,,,,,54,51.6,64.8
2018-02-07T02:32:03.161Z,,,,,54,51.6,
2018-02-07T02:32:13.161Z,30,,,,54,51.6,
2018-02-07T02:32:23.156Z,29,,,,54,51.6,64.9
2018-02-07T02:32:33.155Z,,,,,54,51.7,
2018-02-07T02:32:43.163Z,30,,,,54,51.7,
2018-02-07T02:32:53.174Z,29,,,,54,51.7,
2018-02-07T02:33:03.185Z,0,,1,0,54,51.7,63.1
2018-02-07T02:33:13.167Z,,,,,54,51.8,61.2
2018-02-07T02:33:23.155Z,,,,,54,51.8,60.2
2018-02-07T02:33:33.156Z,,,,,54,51.8,59
2018-02-07T02:33:43.150Z,,,,,54,51.8,58.2
2018-02-07T02:33:53.157Z,,,,,,,57.3
2018-02-07T02:34:03.155Z,,,,,54,51.8,56.7
2018-02-07T02:34:13.207Z,,,,,54,51.7,56.2
2018-02-07T02:34:23.160Z,,,,,54,51.6,55.6
2018-02-07T02:34:33.160Z,,,,,54,51.6,55.2
2018-02-07T02:34:43.162Z,,,1,0,54,51.5,54.8
2018-02-07T02:34:53.212Z,37,,,,,,58.6
2018-02-07T02:35:03.149Z,30,,,,54,51.3,58.8
2018-02-07T02:35:13.238Z,29,,,,54,51.2,59.6
2018-02-07T02:35:23.155Z,,,,,54,51.1,60.4
2018-02-07T02:35:33.185Z,,,,,54,51,60.9
2018-02-07T02:35:43.156Z,,,,,54,50.9,61.4
2018-02-07T02:35:53.196Z,,,,,54,50.9,61.9
