Time,HwActive,ActPow,HwTSet,PrimT,PrimTSet,ChActive,HwTOutlet
2017-11-11T01:14:15.708Z,,,54,57.6,,,31.8
2017-11-11T01:14:25.655Z,,,54,56.9,,,31.9
2017-11-11T01:14:35.660Z,,,54,56.4,,,32
2017-11-11T01:14:45.658Z,,,54,55.9,,,31.6
2017-11-11T01:14:55.656Z,,,54,55.5,,,31.6
2017-11-11T01:15:05.657Z,,,54,55.2,,,31.6
2017-11-11T01:15:15.762Z,0,,54,54.9,,2,31.5
2017-11-11T01:15:25.676Z,,39,54,58.4,,,31.6
2017-11-11T01:15:35.659Z,,29,54,59.1,,,31.4
2017-11-11T01:15:45.659Z,,,54,60,,,31.2
2017-11-11T01:15:55.661Z,,29,54,61.1,,,31.3
2017-11-11T01:16:05.656Z,,,54,61.5,,,31.3
2017-11-11T01:16:15.764Z,,,54,62.4,,,31.4
2017-11-11T01:16:25.666Z,,,54,63.1,,,31.6
2017-11-11T01:16:35.661Z,,,54,63.4,,,31.8
2017-11-11T01:16:45.658Z,,,54,64,,,31.9
2017-11-11T01:16:55.665Z,,,54,64.4,,,31.8
2017-11-11T01:17:05.662Z,,,54,64.6,,,31.9
2017-11-11T01:17:15.752Z,,,54,64.9,,,32
2017-11-11T01:17:25.660Z,0,0,54,62.8,,2,32.1
2017-11-11T01:17:35.657Z,,,54,61.6,,,32.1
2017-11-11T01:17:45.658Z,,,54,60.8,,,32
2017-11-11T01:17:55.659Z,,,54,59.6,,,31.9
2017-11-11T01:18:05.659Z,,,54,58.8,,,31.8
2017-11-11T01:18:15.752Z,,,54,57.9,,,31.5
2017-11-11T01:18:25.661Z,,,54,57.3,,,31.5
2017-11-11T01:18:35.658Z,,,54,56.8,,,31.6
2017-11-11T01:18:45.664Z,,,54,56.2,,,31.9
2017-11-11T01:19:00.753Z,,,54,55.7,,,31.9
2017-11-11T01:19:05.663Z,,,54,55.3,,,31.5
2017-11-11T01:19:15.766Z,,,54,54.9,,,31.5
2017-11-11T01:19:25.665Z,,,54,54.6,,,31.4
2017-11-11T01:19:35.660Z,,,54,54.3,,,31.3
2017-11-11T01:19:45.664Z,,,54,53.9,,,31.3
2017-11-11T01:19:55.657Z,,,54,53.7,,,31.2
2017-11-11T01:20:05.662Z,,,54,53.5,,,31.2
2017-11-11T01:20:15.756Z,0,,54,53.3,,2,30.9
2017-11-11T01:20:25.660Z,,38,54,57.1,,,30.9
2017-11-11T01:20:35.660Z,,29,54,57.7,,,30.8
2017-11-11T01:20:45.667Z,,30,54,58.4,,,30.6
2017-11-11T01:20:55.666Z,,29,54,59.5,,,30.7
2017-11-11T01:21:05.660Z,,29,54,60.1,,,30.8
2017-11-11T01:21:15.749Z,,,54,61.1,,,31
2017-11-11T01:21:25.665Z,,,54,61.4,,,31.2
2017-11-11T01:21:35.663Z,,,54,62,,,31.2
2017-11-11T01:21:45.658Z,,,54,62.4,,,31.3
2017-11-11T01:21:55.665Z,,,54,62.8,,,31.5
2017-11-11T01:22:05.669Z,,,54,63.1,,,31.5
2017-11-11T01:22:15.758Z,,,54,63.4,,,31.4
2017-11-11T01:22:25.659Z,,,54,63.6,,,31.5
2017-11-11T01:22:35.661Z,,,54,63.9,,,31.5
2017-11-11T01:22:45.659Z,,,54,64,,,31.6
2017-11-11T01:23:00.778Z,,,54,64.2,,,31.6
2017-11-11T01:23:05.662Z,,,54,64.4,,,31.6
2017-11-11T01:23:15.752Z,,,54,64.5,,,31.6
2017-11-11T01:23:30.882Z,,,54,64.6,,,31.8
2017-11-11T01:23:40.793Z,,,54,64.7,,,31.8
2017-11-11T01:23:45.661Z,,,54,64.8,,,31.9
2017-11-11T01:23:55.660Z,,,54,64.9,,,31.8
2017-11-11T01:24:05.664Z,0,0,54,64.9,,2,31.9
2017-11-11T01:24:15.759Z,,,54,61.8,,,32
2017-11-11T01:24:25.660Z,,,54,60.9,,,32
2017-11-11T01:24:35.667Z,,,54,59.6,,,31.9
2017-11-11T01:24:45.661Z,,,54,58.7,,,31.8
2017-11-11T01:24:55.669Z,,,54,57.8,,,32
2017-11-11T01:25:05.667Z,,,54,56.9,,,32
2017-11-11T01:25:15.753Z,,,54,56.3,,,32
2017-11-11T01:25:25.669Z,,,54,55.6,,,31.8
2017-11-11T01:25:35.660Z,,,54,55.1,,,31.8
2017-11-11T01:25:45.662Z,0,42,54,57.1,,2,31.8
2017-11-11T01:25:55.705Z,,33,54,58.8,,,31.5
2017-11-11T01:26:05.672Z,,30,54,58.7,,,31.5
2017-11-11T01:26:15.763Z,,30,54,60,,,31.3
2017-11-11T01:26:25.661Z,,,54,60.6,,,31.2
2017-11-11T01:26:35.667Z,,29,54,61.3,,,31.4
2017-11-11T01:26:45.672Z,,,54,62,,,31.5
2017-11-11T01:26:55.661Z,,,54,62.6,,,31.5
2017-11-11T01:27:05.667Z,,29,54,63.1,,,31.6
2017-11-11T01:27:15.797Z,,,54,63.5,,,31.6
2017-11-11T01:27:25.664Z,,,54,64,,,31.8
2017-11-11T01:27:35.664Z,,,54,64.2,,,31.9
2017-11-11T01:27:50.760Z,,,54,64.6,,,31.9
2017-11-11T01:27:55.670Z,,,54,64.9,,,32
2017-11-11T01:28:05.666Z,0,0,54,62.8,,2,32
2017-11-11T01:28:15.767Z,,,54,61.6,,,32
2017-11-11T01:28:25.673Z,,,54,60.8,,,31.9
2017-11-11T01:28:35.663Z,,,54,59.7,,,31.8
2017-11-11T01:28:45.671Z,,,54,58.9,,,31.8
2017-11-11T01:28:55.664Z,,,54,58.2,,,31.8
2017-11-11T01:29:05.665Z,,,54,57.4,,,31.9
2017-11-11T01:29:15.752Z,,,54,56.9,,,32.1
2017-11-11T01:29:25.666Z,,,54,56.4,,,31.9
2017-11-11T01:29:35.667Z,,,54,55.9,,,31.8
2017-11-11T01:29:45.668Z,,,54,55.5,,,31.5
2017-11-11T01:29:55.667Z,,,54,55.1,,,31.6
2017-11-11T01:30:05.671Z,,,54,54.8,,,31.6
2017-11-11T01:30:15.763Z,,,54,54.6,,,31.5
2017-11-11T01:30:25.670Z,,,54,54.3,,,31.5
2017-11-11T01:30:35.664Z,,,54,53.9,,,31.2
2017-11-11T01:30:45.669Z,0,44,54,55.2,,2,31.4
2017-11-11T01:30:55.672Z,,33,54,58.3,,,31.3
2017-11-11T01:31:05.668Z,,29,54,,,,31
2017-11-11T01:31:15.916Z,,,54,59.7,,,30.9
2017-11-11T01:31:25.669Z,,30,54,60.5,,,31.2
2017-11-11T01:31:35.665Z,,29,54,61.3,,,31.3
2017-11-11T01:31:45.664Z,,,54,62,,,31.4
2017-11-11T01:31:55.667Z,,,54,62.6,,,31.8
2017-11-11T01:32:05.668Z,,,54,63.2,,,31.8
2017-11-11T01:32:15.780Z,,,54,63.6,,,31.8
2017-11-11T01:32:25.671Z,,,54,64,,,31.6
2017-11-11T01:32:40.762Z,,,54,64.4,,,31.9
2017-11-11T01:32:45.675Z,,,54,64.7,,,31.9
2017-11-11T01:32:55.674Z,0,0,54,64.8,,2,32.1
2017-11-11T01:33:05.672Z,,,54,61.9,,,31.9
2017-11-11T01:33:15.760Z,,,54,61.4,,,32
2017-11-11T01:33:26.342Z,,,54,60.1,,,31.9
2017-11-11T01:33:35.667Z,,,54,59.3,,,32.1
2017-11-11T01:33:46.341Z,,,54,58.5,,,31.4
2017-11-11T01:33:55.672Z,,,54,57.8,,,31.5
2017-11-11T01:34:05.669Z,,,54,57.1,,,31.6
2017-11-11T01:34:15.762Z,,,54,56.5,,,31.6
2017-11-11T01:34:25.666Z,,,54,56,,,31.8
2017-11-11T01:34:35.668Z,,,54,55.5,,,31.5
2017-11-11T01:34:45.668Z,,,54,55.1,,,31.6
2017-11-11T01:34:55.672Z,,,54,54.8,,,31.6
2017-11-11T01:35:05.670Z,,,54,54.5,,,31.6
2017-11-11T01:35:15.769Z,,,54,54.1,,,31.3
2017-11-11T01:35:25.670Z,,,54,53.9,,,31.3
2017-11-11T01:35:35.667Z,,,54,53.6,,,31.3
2017-11-11T01:35:45.673Z,0,43,54,55.4,,2,31.3
2017-11-11T01:35:55.673Z,,31,54,58,,,31.2
2017-11-11T01:36:06.354Z,,29,54,58,,,30.8
2017-11-11T01:36:15.767Z,,29,54,59.3,,,30.8
2017-11-11T01:36:25.674Z,,,54,60,,,30.8
2017-11-11T01:36:35.671Z,,,54,60.8,,,30.9
2017-11-11T01:36:45.671Z,,30,54,61.5,,,31.3
2017-11-11T01:36:55.684Z,,29,54,62.2,,,31.4
2017-11-11T01:37:05.677Z,,,54,62.8,,,31.4
2017-11-11T01:37:20.821Z,,,54,63.3,,,31.6
2017-11-11T01:37:30.765Z,,,54,63.6,,,31.6
2017-11-11T01:37:35.672Z,,,54,64.1,,,31.6
2017-11-11T01:37:45.674Z,,,54,64.5,,,31.6
2017-11-11T01:37:55.673Z,,,54,64.7,,,31.6
2017-11-11T01:38:05.671Z,,0,54,65.1,,,31.6
2017-11-11T01:38:15.771Z,0,,54,62.5,,2,31.6
2017-11-11T01:38:25.675Z,,,54,61.4,,,31.8
2017-11-11T01:38:35.679Z,,,54,60.2,,,31.6
2017-11-11T01:38:45.680Z,,,54,59.4,,,31.5
2017-11-11T01:38:55.673Z,,,54,58.6,,,31.4
2017-11-11T01:39:05.672Z,,,54,57.8,,,31.3
2017-11-11T01:39:15.781Z,,,54,57.1,,,31.3
2017-11-11T01:39:25.672Z,,,54,56.5,,,31.5
2017-11-11T01:39:35.674Z,,,54,55.9,,,31.5
2017-11-11T01:39:45.671Z,,,54,55.5,,,31.4
2017-11-11T01:39:55.670Z,,,54,55.1,,,31.3
2017-11-11T01:40:05.672Z,,,54,54.7,,,31.5
2017-11-11T01:40:15.786Z,,,54,54.4,,,31.5
2017-11-11T01:40:25.671Z,,,54,53.9,,,31.2
2017-11-11T01:40:35.670Z,,,54,53.7,,,31.3
2017-11-11T01:40:45.673Z,0,43,54,55.5,,2,31.2
2017-11-11T01:40:55.675Z,,32,54,58,,,30.9
2017-11-11T01:41:05.670Z,,29,54,,,,30.7
2017-11-11T01:41:15.766Z,,,54,59.4,,,30.8
2017-11-11T01:41:25.669Z,,29,54,60.1,,,30.8
2017-11-11T01:41:35.680Z,,,54,61.1,,,31
2017-11-11T01:41:45.675Z,,,54,61.8,,,31.2
2017-11-11T01:41:55.675Z,,,54,62.4,,,31.3
2017-11-11T01:42:05.670Z,,,54,63.1,,,31.5
2017-11-11T01:42:15.767Z,,30,54,63.5,,,31.6
2017-11-11T01:42:25.680Z,,29,54,64,,,31.6
2017-11-11T01:42:35.672Z,,,54,64.4,,,31.5
2017-11-11T01:42:45.677Z,,,54,64.7,,,31.5
2017-11-11T01:42:55.682Z,,0,54,65.1,,,31.6
2017-11-11T01:43:05.672Z,0,,54,62.7,,2,31.8
2017-11-11T01:43:15.772Z,,,54,61.5,,,31.5
2017-11-11T01:43:25.677Z,,,54,60.2,,,31.5
2017-11-11T01:43:40.773Z,,,54,59.5,,,31.2
2017-11-11T01:43:50.764Z,,,54,58.7,,,31.2
2017-11-11T01:43:55.673Z,,,54,57.9,,,31
2017-11-11T01:44:05.675Z,,,54,57.2,,,31.3
2017-11-11T01:44:15.782Z,,,54,56.7,,,31.2
2017-11-11T01:44:26.357Z,,,54,56.2,,,31.2
2017-11-11T01:44:35.677Z,,,54,55.6,,,31.3
2017-11-11T01:44:45.678Z,,,54,55.2,,,31.2
2017-11-11T01:44:55.676Z,,,54,54.8,,,31.2
2017-11-11T01:45:05.710Z,,,54,54.5,,,30.8
2017-11-11T01:45:15.770Z,,,54,54.1,,,30.8
2017-11-11T01:45:25.678Z,,,54,53.8,,,30.9
2017-11-11T01:45:45.904Z,,,54,53.6,,,30.9
2017-11-11T01:45:51.077Z,0,43,54,55.4,,2,30.9
2017-11-11T01:45:55.680Z,,32,54,58,,,30.8
2017-11-11T01:46:05.674Z,,29,54,58,,,30.6
2017-11-11T01:46:20.866Z,,,54,59.3,,,30.7
2017-11-11T01:46:25.681Z,,29,54,60.1,,,30.8
2017-11-11T01:46:35.679Z,,30,54,61.1,,,30.9
2017-11-11T01:46:45.673Z,,29,54,61.8,,,30.9
2017-11-11T01:46:55.680Z,,30,54,62.4,,,31
2017-11-11T01:47:05.679Z,,29,54,63.1,,,31.3
2017-11-11T01:47:15.771Z,,,54,63.5,,,31.5
2017-11-11T01:47:25.676Z,,,54,64,,,31.5
2017-11-11T01:47:35.677Z,,,54,64.4,,,31.6
2017-11-11T01:47:45.680Z,,,54,64.7,,,31.6
2017-11-11T01:47:55.674Z,0,0,54,64.9,,2,31.6
2017-11-11T01:48:05.674Z,,,54,62.4,,,31.6
2017-11-11T01:48:15.778Z,,,54,61.4,,,31.6
2017-11-11T01:48:25.678Z,,,54,60.2,,,31.6
2017-11-11T01:48:35.676Z,,,54,59.4,,,31.5
2017-11-11T01:48:45.681Z,,,54,58.6,,,31.4
2017-11-11T01:48:55.677Z,,,54,57.9,,,31.3
2017-11-11T01:49:05.676Z,,,54,57.1,,,31.3
2017-11-11T01:49:15.786Z,,,54,56.6,,,31.8
2017-11-11T01:49:25.678Z,,,54,56.1,,,31.2
2017-11-11T01:49:40.770Z,,,54,55.5,,,31.3
2017-11-11T01:49:45.684Z,,,54,55.1,,,31.4
2017-11-11T01:49:55.677Z,,,54,54.8,,,31.3
2017-11-11T01:50:05.679Z,,,54,54.5,,,31.5
2017-11-11T01:50:15.767Z,,,54,54,,,31.3
2017-11-11T01:50:25.678Z,,,54,53.8,,,31
2017-11-11T01:50:35.675Z,,,54,53.5,,,31.2
2017-11-11T01:50:45.681Z,0,44,54,55.3,,2,30.9
2017-11-11T01:50:55.683Z,,33,54,57.8,,,30.9
2017-11-11T01:51:05.678Z,,29,54,58,,,30.7
2017-11-11T01:51:15.767Z,,30,54,59.3,,,30.8
2017-11-11T01:51:25.679Z,,29,54,60,,,30.8
2017-11-11T01:51:35.692Z,,,54,61.1,,,31
2017-11-11T01:51:45.677Z,,,54,61.6,,,30.8
2017-11-11T01:51:55.677Z,,29,54,62.4,,,31.2
2017-11-11T01:52:05.685Z,,,54,63.1,,,31
2017-11-11T01:52:15.771Z,,30,54,63.4,,,31.3
2017-11-11T01:52:25.681Z,,30,54,64,,,31.5
2017-11-11T01:52:35.687Z,,,54,64.4,,,31.5
2017-11-11T01:52:45.685Z,,29,54,64.7,,,31.5
2017-11-11T01:52:55.684Z,,,54,65.1,,,31.4
2017-11-11T01:53:05.683Z,0,0,54,62.6,,2,31.5
2017-11-11T01:53:15.773Z,,,54,61.5,,,31.4
2017-11-11T01:53:25.680Z,,,54,60.4,,,31.3
2017-11-11T01:53:35.687Z,,,54,59.4,,,31.3
2017-11-11T01:53:45.687Z,,,54,58.6,,,31.3
2017-11-11T01:53:55.680Z,,,54,57.8,,,31.2
2017-11-11T01:54:05.685Z,,,54,57.2,,,31.2
2017-11-11T01:54:15.769Z,,,54,56.6,,,31.2
2017-11-11T01:54:30.771Z,,,54,56.1,,,31.2
2017-11-11T01:54:35.681Z,,,54,55.6,,,31.3
2017-11-11T01:54:45.676Z,,,54,55.1,,,31.4
2017-11-11T01:54:55.683Z,,,54,54.8,,,31.4
2017-11-11T01:55:05.683Z,,,54,54.4,,,31
2017-11-11T01:55:15.774Z,,,54,53.9,,,30.9
2017-11-11T01:55:25.689Z,,,54,53.7,,,31
2017-11-11T01:55:35.685Z,,,54,53.4,,,31.2
2017-11-11T01:55:45.683Z,0,43,54,55.2,,2,31
2017-11-11T01:55:55.684Z,,33,54,57.7,,,30.9
2017-11-11T01:56:05.687Z,,29,54,,,,30.7
2017-11-11T01:56:15.769Z,,29,54,59.3,,,30.7
2017-11-11T01:56:25.687Z,,30,54,59.8,,,31
2017-11-11T01:56:35.681Z,,29,54,60.6,,,30.8
2017-11-11T01:56:45.688Z,,30,54,61.3,,,31
2017-11-11T01:56:55.687Z,,29,54,62,,,31.2
2017-11-11T01:57:05.682Z,,,54,62.5,,,31.3
2017-11-11T01:57:15.773Z,,,54,63.1,,,31.4
2017-11-11T01:57:25.688Z,,30,54,63.3,,,31.3
2017-11-11T01:57:35.679Z,,29,54,63.6,,,31.3
2017-11-11T01:57:50.818Z,,,54,64,,,31.5
2017-11-11T01:57:55.693Z,,,54,64.2,,,31.5
2017-11-11T01:58:05.686Z,,30,54,64.5,,,31.4
2017-11-11T01:58:15.777Z,,29,54,64.6,,,31.4
2017-11-11T01:58:25.685Z,,,54,64.7,,,31.2
2017-11-11T01:58:40.819Z,,30,54,64.9,,,31.4
2017-11-11T01:58:50.762Z,0,0,54,64.5,,2,31.4
2017-11-11T01:59:00.822Z,,,54,61.8,,,31.5
2017-11-11T01:59:05.725Z,,,54,60.8,,,31.5
2017-11-11T01:59:20.920Z,,,54,59.4,,,31.5
2017-11-11T01:59:25.682Z,,,54,58.4,,,31.3
2017-11-11T01:59:35.682Z,,,54,57.4,,,31.2
2017-11-11T01:59:45.684Z,,,54,56.6,,,31.2
2017-11-11T01:59:55.683Z,,,54,55.9,,,31.3
2017-11-11T02:00:05.679Z,,,54,55.1,,,31.5
2017-11-11T02:00:15.776Z,,,54,54.5,,,31.4
2017-11-11T02:00:25.682Z,,,54,53.8,,,31.4
2017-11-11T02:00:35.683Z,,,54,53.3,,,31.3
2017-11-11T02:00:45.682Z,0,45,54,54.3,,2,31.4
2017-11-11T02:00:55.688Z,,32,54,57.1,,,31.3
2017-11-11T02:01:05.686Z,,29,54,57,,,30.9
2017-11-11T02:01:15.787Z,,,54,58.2,,,30.8
2017-11-11T02:01:25.687Z,,30,54,58.8,,,30.7
2017-11-11T02:01:40.774Z,,29,54,59.5,,,30.8
2017-11-11T02:01:45.684Z,,,54,60,,,31
2017-11-11T02:01:55.687Z,,,54,60.5,,,31.2
2017-11-11T02:02:05.692Z,,,54,61.1,,,31.3
2017-11-11T02:02:15.773Z,,,54,61.4,,,31.5
2017-11-11T02:02:25.693Z,,30,54,61.8,,,31.5
2017-11-11T02:02:36.278Z,,29,54,62.1,,,31.4
2017-11-11T02:02:45.685Z,,,54,62.5,,,31.4
2017-11-11T02:02:55.684Z,0,29,54,62.7,61,2,31.4
2017-11-11T02:03:05.686Z,,,54,62.9,,,31.5
2017-11-11T02:03:15.781Z,,29,54,63.2,,,31.6
2017-11-11T02:03:25.685Z,,,54,63.4,,,31.4
2017-11-11T02:03:35.684Z,,,54,63.6,,,31.5
2017-11-11T02:03:45.687Z,,,54,63.9,,,31.8
2017-11-11T02:03:55.687Z,,29,54,64,,,31.6
2017-11-11T02:04:05.688Z,,30,54,64.2,,,31.6
2017-11-11T02:04:15.787Z,,29,54,64.5,,,31.6
2017-11-11T02:04:25.692Z,,,54,64.6,,,31.9
2017-11-11T02:04:35.739Z,,,54,64.7,,,31.9
2017-11-11T02:04:45.687Z,,,54,64.9,,,31.9
2017-11-11T02:04:55.688Z,0,0,54,63.6,,2,31.9
2017-11-11T02:05:05.683Z,,,54,61.6,,,32
2017-11-11T02:05:15.779Z,,,54,60.8,,,31.8
2017-11-11T02:05:25.686Z,,,54,59.5,,,31.8
2017-11-11T02:05:35.686Z,,,54,58.7,,,31.6
2017-11-11T02:05:45.688Z,,,54,57.9,,,31.6
2017-11-11T02:05:55.687Z,,,54,57.2,,,31.6
2017-11-11T02:06:05.689Z,,,54,56.6,,,31.5
2017-11-11T02:06:15.789Z,,,54,56.1,,,31.9
2017-11-11T02:06:25.690Z,,,54,55.6,,,31.8
2017-11-11T02:06:35.688Z,,,54,55.3,,,31.6
2017-11-11T02:06:45.686Z,,,54,54.9,,,31.5
2017-11-11T02:06:55.690Z,0,40,54,58.1,,2,31.5
2017-11-11T02:07:05.690Z,,29,54,59.1,,,31.4
2017-11-11T02:07:15.786Z,,30,54,59.5,,,31.2
2017-11-11T02:07:25.690Z,,29,54,60.7,,,31.3
2017-11-11T02:07:35.693Z,,30,54,61.4,,,31.3
2017-11-11T02:07:45.688Z,,30,54,62.1,,,31.3
2017-11-11T02:07:55.696Z,,29,54,62.7,,,31.3
2017-11-11T02:08:05.687Z,,30,54,63.3,,,31.3
2017-11-11T02:08:15.779Z,,29,54,63.8,,,31.4
2017-11-11T02:08:25.685Z,,30,54,64.1,,,31.4
2017-11-11T02:08:35.690Z,,,54,64.5,,,31.5
2017-11-11T02:08:45.689Z,,29,54,64.8,,,31.6
2017-11-11T02:08:55.689Z,,0,54,65.1,,,31.9
2017-11-11T02:09:05.691Z,0,,54,62.4,,2,32
2017-11-11T02:09:15.783Z,,,54,61.4,,,31.9
2017-11-11T02:09:25.692Z,,,54,60.1,,,31.8
2017-11-11T02:09:35.693Z,,,54,59.3,,,31.6
2017-11-11T02:09:45.691Z,,,54,58.5,,,31.5
2017-11-11T02:09:55.693Z,,,54,57.8,,,31.4
2017-11-11T02:10:05.692Z,,,54,57.1,,,31.5
2017-11-11T02:10:15.783Z,,,54,56.5,,,31.4
2017-11-11T02:10:25.687Z,,,54,56.1,,,31.5
2017-11-11T02:10:35.688Z,,,54,55.6,,,31.6
2017-11-11T02:10:45.688Z,,,54,55.2,,,31.5
2017-11-11T02:10:55.689Z,,,54,54.9,,,31.6
2017-11-11T02:11:05.690Z,,,54,54.6,,,31.6
2017-11-11T02:11:15.784Z,,,54,54.3,,,31.6
2017-11-11T02:11:25.691Z,,,54,53.9,,,31.5
2017-11-11T02:11:35.695Z,,,54,53.7,,,31.5
2017-11-11T02:11:45.692Z,,,54,53.5,,,31.3
2017-11-11T02:11:55.693Z,0,39,54,56.8,,2,31.3
2017-11-11T02:12:05.694Z,,29,54,58,,,31
2017-11-11T02:12:15.795Z,,,54,58.4,,,30.8
2017-11-11T02:12:25.695Z,,,54,59.7,,,30.9
2017-11-11T02:12:35.696Z,,,54,60.2,,,31
2017-11-11T02:12:45.699Z,,30,54,61.1,,,31.3
2017-11-11T02:12:55.697Z,,29,54,61.8,,,31.4
2017-11-11T02:13:05.688Z,,,54,62.2,,,31.5
2017-11-11T02:13:15.782Z,,30,54,62.8,,,31.5
2017-11-11T02:13:25.698Z,,29,54,63.2,,,31.5
2017-11-11T02:13:35.690Z,,,54,63.5,,,31.6
2017-11-11T02:13:45.690Z,,,54,63.9,,,31.8
2017-11-11T02:13:55.690Z,,,54,64.2,,,31.8
2017-11-11T02:14:05.692Z,,,54,64.5,,,31.8
2017-11-11T02:14:15.779Z,,,54,64.7,,,31.9
2017-11-11T02:14:25.689Z,,,54,64.9,,,31.9
2017-11-11T02:14:35.698Z,0,0,54,63.2,,2,32
2017-11-11T02:14:45.695Z,,,54,61.5,,,32
2017-11-11T02:14:55.689Z,,,54,60.7,,,32
2017-11-11T02:15:05.701Z,,,54,59.5,,,31.8
2017-11-11T02:15:15.787Z,,,54,58.6,,,31.6
2017-11-11T02:15:25.696Z,,,54,57.8,,,31.5
2017-11-11T02:15:35.691Z,,,54,57.1,,,31.5
2017-11-11T02:15:45.694Z,,,54,56.5,,,31.6
2017-11-11T02:15:55.690Z,,,54,55.9,,,31.8
2017-11-11T02:16:05.690Z,,,54,55.4,,,31.8
2017-11-11T02:16:15.780Z,,,54,54.9,,,31.6
2017-11-11T02:16:25.700Z,,,54,54.6,,,31.5
2017-11-11T02:16:35.700Z,,,54,54.1,,,31.4
2017-11-11T02:16:45.694Z,,,54,53.8,,,31.4
2017-11-11T02:16:55.694Z,0,40,54,57,,2,31.3
2017-11-11T02:17:05.693Z,,29,54,58.2,,,31.2
2017-11-11T02:17:15.787Z,,,54,58.5,,,30.9
2017-11-11T02:17:25.692Z,,29,54,59.8,,,30.9
2017-11-11T02:17:35.693Z,,29,54,60.5,,,31
2017-11-11T02:17:45.694Z,,30,54,61.3,,,31
2017-11-11T02:17:55.692Z,,29,54,62,,,31.3
2017-11-11T02:18:05.691Z,,,54,62.6,,,31.3
2017-11-11T02:18:15.787Z,,29,54,63.1,,,31.4
2017-11-11T02:18:25.692Z,,,54,63.5,,,31.6
2017-11-11T02:18:35.694Z,,29,54,64,,,31.6
2017-11-11T02:18:45.692Z,,,54,64.4,,,31.6
2017-11-11T02:18:55.695Z,,,54,64.7,,,31.6
2017-11-11T02:19:05.694Z,,0,54,65.1,,,31.6
2017-11-11T02:19:15.785Z,0,,54,62.5,,2,31.8
2017-11-11T02:19:25.697Z,,,54,61.4,,,31.8
2017-11-11T02:19:35.695Z,,,54,60.2,,,31.6
2017-11-11T02:19:45.695Z,,,54,59.4,,,31.6
2017-11-11T02:19:55.694Z,,,54,58.6,,,31.5
2017-11-11T02:20:05.694Z,,,54,57.9,,,31.5
2017-11-11T02:20:15.796Z,,,54,57.1,,,31.5
2017-11-11T02:20:25.696Z,,,54,56.6,,,31.6
2017-11-11T02:20:35.697Z,,,54,56.1,,,31.8
2017-11-11T02:20:45.696Z,,,54,55.5,,,31.9
2017-11-11T02:20:55.692Z,,,54,55.1,,,31.4
2017-11-11T02:21:05.698Z,,,54,54.7,,,31.5
2017-11-11T02:21:15.783Z,,,54,54.4,,,31.3
2017-11-11T02:21:30.745Z,,,54,54,,,31.4
2017-11-11T02:21:35.695Z,,,54,53.7,,,31.3
2017-11-11T02:21:45.696Z,,,54,53.4,,,31.2
2017-11-11T02:21:55.707Z,0,40,54,56.7,,2,31.2
2017-11-11T02:22:05.699Z,,29,54,57.9,,,30.9
2017-11-11T02:22:15.798Z,,,54,58.3,,,30.9
2017-11-11T02:22:25.700Z,,30,54,59.6,,,31
2017-11-11T02:22:35.699Z,,29,54,60.2,,,30.9
2017-11-11T02:22:45.698Z,,,54,61.1,,,31
2017-11-11T02:22:55.695Z,,,54,61.6,,,31.2
2017-11-11T02:23:05.697Z,,,54,62.2,,,30.9
2017-11-11T02:23:15.790Z,,,54,62.8,,,31.2
2017-11-11T02:23:25.696Z,,,54,63.3,,,31.2
2017-11-11T02:23:35.699Z,,,54,63.6,,,31.4
2017-11-11T02:23:45.694Z,,,54,64,,,31.4
2017-11-11T02:23:55.697Z,,,54,64.4,,,31.5
2017-11-11T02:24:05.697Z,,30,54,64.6,,,31.6
2017-11-11T02:24:15.789Z,,,54,64.8,,,31.5
2017-11-11T02:24:25.701Z,0,0,54,63.4,,2,31.6
2017-11-11T02:24:35.702Z,,,54,61.6,,,31.6
2017-11-11T02:24:45.703Z,,,54,60.8,,,31.6
2017-11-11T02:24:55.701Z,,,54,59.5,,,31.5
2017-11-11T02:25:05.695Z,,,54,58.6,,,31.4
2017-11-11T02:25:15.790Z,,,54,57.8,,,31.3
2017-11-11T02:25:25.701Z,,,54,57,,,31.2
2017-11-11T02:25:35.701Z,,,54,56.4,,,31.2
2017-11-11T02:25:45.701Z,,,54,55.7,,,31.4
2017-11-11T02:25:55.695Z,,,54,55.2,,,31.4
2017-11-11T02:26:05.702Z,,,54,54.7,,,31.3
2017-11-11T02:26:15.792Z,,,54,54.3,,,31.2
2017-11-11T02:26:25.703Z,,,54,53.8,,,31.3
2017-11-11T02:26:35.698Z,,,54,53.5,,,31.4
2017-11-11T02:26:46.305Z,,,54,53.2,,,31.3
2017-11-11T02:26:55.703Z,0,40,54,56.3,,2,31.3
2017-11-11T02:27:05.703Z,,29,54,57.6,,,30.9
2017-11-11T02:27:15.787Z,,,54,58,,,30.7
2017-11-11T02:27:25.705Z,,,54,59.1,,,30.9
2017-11-11T02:27:35.698Z,,30,54,59.8,,,30.8
2017-11-11T02:27:45.698Z,,29,54,60.5,,,30.8
2017-11-11T02:27:55.705Z,,,54,61.2,,,30.9
2017-11-11T02:28:05.702Z,,,54,61.8,,,31.2
2017-11-11T02:28:15.790Z,,,54,62.2,,,31.2
2017-11-11T02:28:25.702Z,,,54,62.7,,,31.2
2017-11-11T02:28:35.702Z,,,54,63.2,,,31.2
2017-11-11T02:28:45.712Z,,,54,63.4,,,31.3
2017-11-11T02:28:55.704Z,,30,54,63.8,,,31.4
