Time,HwActive,HwTSet,HwTOutlet,ChActive,PrimTSet,ActPow,PrimT
2017-11-09T01:14:54.002Z,,,,,,,56
2017-11-09T01:15:04.002Z,,54,48.5,,,,55.3
2017-11-09T01:15:14.001Z,,54,48.4,,,,54.8
2017-11-09T01:15:23.993Z,,54,48.3,,,,54.4
2017-11-09T01:15:33.999Z,,54,48.3,,,,53.9
2017-11-09T01:15:44.001Z,0,54,48.2,2,,43,56.1
2017-11-09T01:15:54.009Z,,54,48.1,,,31,58.1
2017-11-09T01:16:04.002Z,,54,48,,,29,58.1
2017-11-09T01:16:13.995Z,,54,47.9,,,,59.4
2017-11-09T01:16:24.003Z,,54,47.8,,,,60
2017-11-09T01:16:33.995Z,,54,47.8,,,,60.7
2017-11-09T01:16:44.002Z,,54,47.8,,,30,61.4
2017-11-09T01:16:54.008Z,,54,47.8,,,29,62
2017-11-09T01:17:04.008Z,,54,47.8,,,,62.6
2017-11-09T01:17:13.994Z,,54,47.8,,,,62.9
2017-11-09T01:17:24.000Z,,54,47.9,,,29,63.3
2017-11-09T01:17:33.995Z,,54,47.9,,,,63.6
2017-11-09T01:17:43.997Z,,54,48,,,,64
2017-11-09T01:17:54.010Z,,54,48.1,,,,64.2
2017-11-09T01:18:03.996Z,,54,48.2,,,,64.5
2017-11-09T01:18:14.003Z,,54,48.2,,,30,64.7
2017-11-09T01:18:23.998Z,,54,48.3,,,29,64.9
2017-11-09T01:18:34.000Z,0,54,48.4,2,,0,63.5
2017-11-09T01:18:44.004Z,,54,48.4,,,,61.6
2017-11-09T01:18:53.995Z,,,,,,,60.7
2017-11-09T01:19:04.002Z,,54,48.5,,,,59.5
2017-11-09T01:19:13.995Z,,54,48.6,,,,58.5
2017-11-09T01:19:23.995Z,,54,48.6,,,,57.7
2017-11-09T01:19:33.999Z,,54,48.6,,,,56.9
2017-11-09T01:19:44.005Z,,54,48.5,,,,56.3
2017-11-09T01:19:54.002Z,,,,,,,55.6
2017-11-09T01:20:03.999Z,,54,48.4,,,,55.1
2017-11-09T01:20:14.003Z,,54,48.4,,,,54.6
2017-11-09T01:20:24.005Z,,54,48.3,,,,54.1
2017-11-09T01:20:33.997Z,,54,48.2,,,,53.7
2017-11-09T01:20:44.001Z,0,54,48.1,2,,44,55.3
2017-11-09T01:20:54.015Z,,54,48,,,30,57.9
2017-11-09T01:21:03.999Z,,54,48,,,,58
2017-11-09T01:21:14.341Z,,54,47.9,,,29,59.3
2017-11-09T01:21:24.004Z,,54,47.8,,,30,59.9
2017-11-09T01:21:33.997Z,,54,47.8,,,29,60.7
2017-11-09T01:21:44.013Z,,54,47.8,,,,61.3
2017-11-09T01:21:54.006Z,,54,47.8,,,,61.9
2017-11-09T01:22:04.006Z,,54,47.8,,,,62.5
2017-11-09T01:22:14.007Z,,54,47.8,,,,62.8
2017-11-09T01:22:23.998Z,,54,47.9,,,30,63.3
2017-11-09T01:22:33.999Z,,54,48,,,29,63.6
2017-11-09T01:22:43.998Z,,54,48,,,30,63.9
2017-11-09T01:22:53.997Z,,,,,,29,64.1
2017-11-09T01:23:04.022Z,,54,48.1,,,,64.4
2017-11-09T01:23:14.001Z,,54,48.1,,,30,64.6
2017-11-09T01:23:24.005Z,,54,48.2,,,,64.8
2017-11-09T01:23:34.005Z,,54,48.2,,,0,65.1
2017-11-09T01:23:44.004Z,0,54,48.2,2,,,62.4
2017-11-09T01:23:54.002Z,,,,,,,61.2
2017-11-09T01:24:04.012Z,,54,48.3,,,,59.9
2017-11-09T01:24:14.001Z,,54,48.4,,,,58.9
2017-11-09T01:24:24.002Z,,54,48.4,,,,58.1
2017-11-09T01:24:34.000Z,,54,48.4,,,,57.2
2017-11-09T01:24:44.001Z,,54,48.4,,,,56.5
2017-11-09T01:24:54.002Z,,54,48.4,,,,55.9
2017-11-09T01:25:03.998Z,,54,48.4,,,,55.3
2017-11-09T01:25:14.000Z,,54,48.3,,,,54.8
2017-11-09T01:25:24.027Z,,,,,,,54.3
2017-11-09T01:25:34.001Z,,54,48.2,,,,53.8
2017-11-09T01:25:43.998Z,0,54,48.2,2,,43,55.4
2017-11-09T01:25:54.003Z,,,,,,30,58
2017-11-09T01:26:04.006Z,,54,48,,,29,58.1
2017-11-09T01:26:14.004Z,,54,48,,,30,59.4
2017-11-09T01:26:24.007Z,,54,47.9,,,29,60
2017-11-09T01:26:34.493Z,,54,47.9,,,,60.7
2017-11-09T01:26:44.003Z,,54,47.9,,,,61.4
2017-11-09T01:26:54.010Z,,54,47.9,,,,62
2017-11-09T01:27:03.999Z,,54,47.9,,,,62.5
2017-11-09T01:27:13.999Z,,54,47.9,,,,62.9
2017-11-09T01:27:24.005Z,,54,48,,,,63.3
2017-11-09T01:27:34.008Z,,54,48,,,,63.6
2017-11-09T01:27:44.002Z,,54,48.1,,,,64
2017-11-09T01:27:54.007Z,,,,,,,64.2
2017-11-09T01:28:04.013Z,,54,48.1,,,,64.5
2017-11-09T01:28:14.001Z,,54,48.2,,,,64.6
2017-11-09T01:28:24.003Z,,54,48.2,,,30,64.8
2017-11-09T01:28:34.003Z,0,54,48.3,2,,0,64.6
2017-11-09T01:28:44.005Z,,54,48.3,,,,61.9
2017-11-09T01:28:54.015Z,,,,,,,60.9
2017-11-09T01:29:04.009Z,,54,48.4,,,,59.7
2017-11-09T01:29:14.003Z,,54,48.4,,,,58.7
2017-11-09T01:29:24.007Z,,54,48.4,,,,57.9
2017-11-09T01:29:39.107Z,,54,48.4,,,,57
2017-11-09T01:29:44.007Z,,54,48.4,,,,56.4
2017-11-09T01:29:54.008Z,,,,,,,55.7
2017-11-09T01:30:04.006Z,,54,48.3,,,,55.2
2017-11-09T01:30:14.003Z,,54,48.3,,,,54.7
2017-11-09T01:30:24.010Z,,54,48.2,,,,54.1
2017-11-09T01:30:34.010Z,,54,48.1,,,,53.8
2017-11-09T01:30:44.011Z,0,54,48,2,,43,55.4
2017-11-09T01:30:54.013Z,,,,,,30,58
2017-11-09T01:31:04.003Z,,54,47.9,,,29,58
2017-11-09T01:31:14.004Z,,54,47.8,,,29,59.3
2017-11-09T01:31:24.008Z,,54,47.8,,,,59.9
2017-11-09T01:31:34.009Z,,54,47.7,,,29,60.7
2017-11-09T01:31:44.007Z,,54,47.7,,,,61.3
2017-11-09T01:31:54.002Z,,54,47.7,,,,61.9
2017-11-09T01:32:04.008Z,,54,47.8,,,,62.5
2017-11-09T01:32:14.003Z,,,,,,,62.9
2017-11-09T01:32:24.009Z,,54,47.8,,,,63.3
2017-11-09T01:32:34.006Z,,54,47.8,,,,63.6
2017-11-09T01:32:44.003Z,,54,47.9,,,,63.9
2017-11-09T01:32:54.006Z,,,,,,,64.1
2017-11-09T01:33:04.003Z,,54,48,,,,64.4
2017-11-09T01:33:14.003Z,,54,48,,,,64.6
2017-11-09T01:33:24.003Z,,54,48.1,,,,64.8
2017-11-09T01:33:34.005Z,,54,48.1,,,0,65.1
2017-11-09T01:33:44.012Z,0,54,48.2,2,,,62.1
2017-11-09T01:33:54.037Z,,,,,,,61.1
2017-11-09T01:34:04.006Z,,54,48.2,,,,59.8
2017-11-09T01:34:14.015Z,,54,48.3,,,,58.8
2017-11-09T01:34:24.093Z,,54,48.3,,,,58
2017-11-09T01:34:34.007Z,,54,48.3,,,,57.1
2017-11-09T01:34:44.015Z,,54,48.3,,,,56.5
2017-11-09T01:34:54.007Z,,,,,,,55.7
2017-11-09T01:35:04.008Z,,54,48.3,,,,55.2
2017-11-09T01:35:14.014Z,,54,48.3,,,,54.7
2017-11-09T01:35:24.007Z,,54,48.2,,,,54.3
2017-11-09T01:35:34.015Z,,54,48.1,,,,53.8
2017-11-09T01:35:44.012Z,0,,,2,,43,55.4
2017-11-09T01:35:54.004Z,,54,48.1,,,30,58
2017-11-09T01:36:04.014Z,,54,48,,,29,58
2017-11-09T01:36:14.022Z,,,,,,,59.4
2017-11-09T01:36:24.015Z,,54,47.8,,,,59.9
2017-11-09T01:36:34.006Z,,54,47.8,,,,60.7
2017-11-09T01:36:44.007Z,,54,47.8,,,30,61.4
2017-11-09T01:36:54.009Z,,54,47.8,,,29,61.9
2017-11-09T01:37:04.006Z,,54,47.8,,,29,62.5
2017-11-09T01:37:14.015Z,,54,47.8,,,,62.9
2017-11-09T01:37:24.010Z,,54,47.9,,,,63.3
2017-11-09T01:37:34.006Z,,54,47.9,,,,63.6
2017-11-09T01:37:44.006Z,,54,48,,,,
2017-11-09T01:37:54.010Z,,,,,,,64.1
2017-11-09T01:38:04.012Z,,54,48.1,,,,64.4
2017-11-09T01:38:14.007Z,,54,48.1,,,30,64.6
2017-11-09T01:38:24.008Z,,54,48.1,,,29,64.8
2017-11-09T01:38:34.008Z,,54,48.2,,,,65.1
2017-11-09T01:38:44.029Z,0,54,48.2,2,,0,62.4
2017-11-09T01:38:54.009Z,,,,,,,61.2
2017-11-09T01:39:04.012Z,,54,48.2,,,,60
2017-11-09T01:39:14.015Z,,54,48.2,,,,58.9
2017-11-09T01:39:24.009Z,,,,,,,58.1
2017-11-09T01:39:34.008Z,,54,48.3,,,,57.2
2017-11-09T01:39:44.008Z,,54,48.3,,,,56.5
2017-11-09T01:39:54.009Z,,54,48.3,,,,
2017-11-09T01:40:04.015Z,,54,48.3,,,,55.2
2017-11-09T01:40:14.009Z,,54,48.3,,,,54.8
2017-11-09T01:40:24.012Z,,54,48.2,,,,54.3
2017-11-09T01:40:34.017Z,,54,48.2,,,,53.8
2017-11-09T01:40:44.010Z,0,54,48.1,2,,43,55.4
2017-11-09T01:40:54.009Z,,,,,,30,58
2017-11-09T01:41:04.017Z,,54,48,,,29,58
2017-11-09T01:41:14.008Z,,,,,,,59.3
2017-11-09T01:41:24.010Z,,54,47.9,,,30,59.8
2017-11-09T01:41:34.010Z,,54,47.8,,,30,60.6
2017-11-09T01:41:44.013Z,,54,47.8,,,29,61.2
2017-11-09T01:41:54.008Z,,54,47.8,,,,61.8
2017-11-09T01:42:04.025Z,,54,47.8,,,,62.2
2017-11-09T01:42:14.502Z,,54,47.9,,,,62.6
2017-11-09T01:42:24.012Z,,54,47.9,,,,
2017-11-09T01:42:34.011Z,,,,,,,63.3
2017-11-09T01:42:44.008Z,,54,47.9,,,,63.5
2017-11-09T01:42:54.012Z,,54,48,,,,63.8
2017-11-09T01:43:04.017Z,,54,48,,,,64
2017-11-09T01:43:14.010Z,,54,48.1,,,,64.2
2017-11-09T01:43:24.009Z,,54,48.1,,,,64.4
2017-11-09T01:43:34.013Z,,54,48.1,,,,64.5
2017-11-09T01:43:44.013Z,,54,48.2,,,,64.7
2017-11-09T01:43:54.013Z,,54,48.2,,,,
2017-11-09T01:44:04.026Z,,54,48.3,,,,64.8
2017-11-09T01:44:14.013Z,,,,,,,64.9
2017-11-09T01:44:24.016Z,0,54,48.4,2,,0,63.3
2017-11-09T01:44:34.014Z,,,,,,,61.3
2017-11-09T01:44:44.010Z,,54,48.5,,,,60.2
2017-11-09T01:44:54.010Z,,54,48.5,,,,58.9
2017-11-09T01:45:04.017Z,,54,48.5,,,,58
2017-11-09T01:45:14.014Z,,54,48.5,,,,57
2017-11-09T01:45:24.013Z,,,,,,,56.3
2017-11-09T01:45:34.010Z,,54,48.5,,,,55.5
2017-11-09T01:45:44.015Z,,54,48.4,,,,54.9
2017-11-09T01:45:54.016Z,0,,,2,,40,57.9
2017-11-09T01:46:04.016Z,,54,48.3,,,29,58.5
2017-11-09T01:46:14.013Z,,54,48.2,,,,58.9
2017-11-09T01:46:24.012Z,,,,,,,59
2017-11-09T01:46:34.015Z,,54,48.1,,,29,60.2
2017-11-09T01:46:44.016Z,,54,48,,,,60.8
2017-11-09T01:46:54.019Z,,,,,,,61.3
2017-11-09T01:47:04.014Z,,54,48,,,,61.8
2017-11-09T01:47:14.017Z,,54,48,,,,62.1
2017-11-09T01:47:24.013Z,,54,48,,,30,62.6
2017-11-09T01:47:34.011Z,,54,48.1,,,,62.8
2017-11-09T01:47:44.013Z,,,,,,29,63.1
2017-11-09T01:47:54.017Z,,54,48.1,,,,
2017-11-09T01:48:04.015Z,,54,48.2,,,,63.3
2017-11-09T01:48:14.013Z,,,,,,29,63.6
2017-11-09T01:48:24.019Z,,54,48.2,,,,
2017-11-09T01:48:34.014Z,,,,,,,64
2017-11-09T01:48:44.021Z,,54,48.3,,,,64.2
2017-11-09T01:49:04.029Z,,54,48.4,,,30,64.4
2017-11-09T01:49:14.016Z,,,,,,29,64.7
2017-11-09T01:49:24.020Z,,54,48.5,,,30,64.8
2017-11-09T01:49:34.016Z,,54,48.5,,,,
2017-11-09T01:49:44.013Z,0,,,2,,0,64.9
2017-11-09T01:49:54.022Z,,54,48.5,,,,61.4
2017-11-09T01:50:04.023Z,,54,48.5,,,,60.6
2017-11-09T01:50:14.018Z,,54,48.6,,,,59.1
2017-11-09T01:50:24.019Z,,54,48.6,,,,58.3
2017-11-09T01:50:34.015Z,,54,48.6,,,,57.4
2017-11-09T01:50:44.023Z,,54,48.6,,,,56.7
2017-11-09T01:50:54.014Z,,54,48.6,,,,
2017-11-09T01:51:04.023Z,,,,,,,55.3
2017-11-09T01:51:14.037Z,,54,48.6,,,,54.8
2017-11-09T01:51:24.023Z,0,54,48.5,2,,39,58.1
2017-11-09T01:51:34.022Z,,54,48.5,,,30,58.7
2017-11-09T01:51:44.015Z,,54,48.4,,,29,59.3
2017-11-09T01:51:54.016Z,,54,48.3,,,,60.2
2017-11-09T01:52:04.020Z,,54,48.3,,,,60.8
2017-11-09T01:52:14.015Z,,54,48.2,,,,61.5
2017-11-09T01:52:24.024Z,,54,48.2,,,30,62.1
2017-11-09T01:52:34.017Z,,54,48.2,,,29,62.6
2017-11-09T01:52:44.023Z,,,,,,,63.1
2017-11-09T01:52:54.015Z,,54,48.3,,,,
2017-11-09T01:53:04.023Z,,54,48.4,,,,63.4
2017-11-09T01:53:14.022Z,,,,,,30,64.1
2017-11-09T01:53:24.016Z,,54,48.4,,,,
2017-11-09T01:53:34.019Z,,54,48.5,,,29,64.6
2017-11-09T01:53:44.017Z,,54,48.6,,,,
2017-11-09T01:53:54.018Z,,,,,,,64.8
2017-11-09T01:54:04.025Z,0,54,48.7,2,,0,62.9
2017-11-09T01:54:14.025Z,,54,48.7,,,,61.4
2017-11-09T01:54:24.015Z,,54,48.7,,,,60.5
2017-11-09T01:54:34.035Z,,54,48.8,,,,59.1
2017-11-09T01:54:44.015Z,,54,48.8,,,,58.4
2017-11-09T01:54:54.016Z,,54,48.8,,,,57.6
2017-11-09T01:55:04.031Z,,54,48.7,,,,56.8
2017-11-09T01:55:14.019Z,,54,48.7,,,,56.2
2017-11-09T01:55:24.019Z,,,,,,,55.5
2017-11-09T01:55:34.018Z,,54,48.5,,,,55
2017-11-09T01:55:44.025Z,,,,,,,54.6
2017-11-09T01:55:54.028Z,,54,48.4,,,,
2017-11-09T01:56:04.029Z,,,,,,,53.7
2017-11-09T01:56:14.021Z,,54,48.3,,,,53.5
2017-11-09T01:56:24.024Z,0,54,48.2,2,,39,56.9
2017-11-09T01:56:34.027Z,,54,48.1,,,29,57.7
2017-11-09T01:56:44.027Z,,54,48.1,,,,58.4
2017-11-09T01:56:54.017Z,,54,48,,,,59
2017-11-09T01:57:04.540Z,,54,47.9,,,,60
2017-11-09T01:57:14.016Z,,54,47.9,,,,60.1
2017-11-09T01:57:24.021Z,,54,47.8,,,,61.5
2017-11-09T01:57:34.017Z,,54,47.8,,,,62
2017-11-09T01:57:44.017Z,,54,47.8,,,,62.6
2017-11-09T01:58:04.023Z,,54,47.8,,,,63.1
2017-11-09T01:58:14.022Z,,54,47.9,,,,63.3
2017-11-09T01:58:24.030Z,,,,,,30,63.6
2017-11-09T01:58:34.022Z,,54,48,,,,64.2
2017-11-09T01:58:44.018Z,,54,48,,,,
2017-11-09T01:58:54.029Z,,54,48.1,,,29,64.5
2017-11-09T01:59:04.029Z,,54,48.1,,,30,64.7
2017-11-09T01:59:14.020Z,0,54,48.2,2,,0,64.8
2017-11-09T01:59:24.021Z,,54,48.2,,,,61.9
2017-11-09T01:59:34.020Z,,54,48.3,,,,60.9
2017-11-09T01:59:44.024Z,0,54,48.4,2,61,0,59.6
2017-11-09T01:59:54.021Z,,54,48.4,,,,58.6
2017-11-09T02:00:04.018Z,,54,48.5,,,,57.9
2017-11-09T02:00:14.020Z,,54,48.5,,,,57.8
2017-11-09T02:00:24.021Z,,54,48.5,,,,56.9
2017-11-09T02:00:34.020Z,,54,48.4,,,,55.9
2017-11-09T02:00:44.022Z,,54,48.4,,,,55.7
2017-11-09T02:00:54.027Z,,54,48.4,,,,54.9
2017-11-09T02:01:04.028Z,,54,48.3,,,,54.1
2017-11-09T02:01:14.022Z,,54,48.2,,,,53.7
2017-11-09T02:01:24.029Z,0,54,48.1,2,,38,57.2
2017-11-09T02:01:34.028Z,,54,48.1,,,29,58
2017-11-09T02:01:44.019Z,,54,48,,,,58.6
2017-11-09T02:01:54.022Z,,54,47.9,,,29,59.7
2017-11-09T02:02:04.031Z,,54,47.8,,,30,60.2
2017-11-09T02:02:14.021Z,,54,47.8,,,,
2017-11-09T02:02:24.021Z,,54,47.7,,,29,61.1
2017-11-09T02:02:34.024Z,,54,47.7,,,,62.2
2017-11-09T02:02:44.023Z,,54,47.7,,,,
2017-11-09T02:02:54.024Z,,54,47.7,,,30,63.1
2017-11-09T02:03:04.023Z,,54,47.7,,,29,
2017-11-09T02:03:14.025Z,,54,47.7,,,,63.4
2017-11-09T02:03:24.021Z,,,,,,,64
2017-11-09T02:03:34.030Z,,54,47.8,,,,
2017-11-09T02:03:44.026Z,,54,47.8,,,,64.2
2017-11-09T02:03:54.031Z,,54,48,,,,64.5
2017-11-09T02:04:04.030Z,,54,48,,,,64.7
2017-11-09T02:04:14.026Z,0,54,48,2,,0,63.9
2017-11-09T02:04:24.021Z,,54,48.1,,,,61.9
2017-11-09T02:04:34.039Z,,54,48.2,,,,60.5
2017-11-09T02:04:44.022Z,,54,48.2,,,,59.9
2017-11-09T02:04:54.023Z,,54,48.3,,,,58.9
2017-11-09T02:05:04.029Z,,54,48.3,,,,57.4
2017-11-09T02:05:14.025Z,,54,48.3,,,,56.9
2017-11-09T02:05:24.026Z,,54,48.3,,,,56.7
2017-11-09T02:05:34.026Z,,54,48.2,,,,55.5
2017-11-09T02:05:44.042Z,,54,48.2,,,,
2017-11-09T02:05:54.024Z,,54,48.1,,,,54.9
2017-11-09T02:06:09.128Z,,54,48.1,,,,54.5
2017-11-09T02:06:14.057Z,,54,48,,,,53.7
2017-11-09T02:06:24.027Z,0,54,47.9,2,,41,56.4
2017-11-09T02:06:34.027Z,,54,47.8,,,29,57.9
2017-11-09T02:06:44.027Z,,54,47.7,,,,58
2017-11-09T02:06:54.031Z,,54,47.6,,,,59
2017-11-09T02:07:04.029Z,,54,47.6,,,,60
2017-11-09T02:07:14.037Z,,54,47.5,,,,60.1
2017-11-09T02:07:24.022Z,,54,47.5,,,29,61.1
2017-11-09T02:07:34.029Z,,54,47.5,,,,62
2017-11-09T02:07:44.023Z,,54,47.5,,,,62.1
2017-11-09T02:07:54.028Z,,54,47.5,,,,62.6
2017-11-09T02:08:04.029Z,,54,47.6,,,29,63.1
2017-11-09T02:08:14.027Z,,54,47.6,,,,63.4
2017-11-09T02:08:24.026Z,,54,47.6,,,,64
2017-11-09T02:08:34.033Z,,54,47.7,,,,
2017-11-09T02:08:44.028Z,,54,47.7,,,30,64.2
2017-11-09T02:08:54.033Z,,54,47.8,,,29,64.5
2017-11-09T02:09:04.030Z,,54,47.9,,,,64.7
2017-11-09T02:09:14.034Z,0,54,47.9,2,,0,64.8
2017-11-09T02:09:24.025Z,,54,48,,,,61.9
2017-11-09T02:09:34.032Z,,54,48,,,,60.9
2017-11-09T02:09:44.030Z,,54,48.1,,,,59.9
2017-11-09T02:09:54.030Z,,54,48.1,,,,58.9
2017-11-09T02:10:04.034Z,,54,48.1,,,,57.9
2017-11-09T02:10:14.028Z,,54,48.1,,,,56.9
2017-11-09T02:10:24.024Z,,54,48.2,,,,
2017-11-09T02:10:34.030Z,,54,48.1,,,,55.9
2017-11-09T02:10:44.027Z,,54,48.1,,,,55.6
2017-11-09T02:10:54.025Z,,54,48.1,,,,54.9
2017-11-09T02:11:04.051Z,,54,48,,,,54.6
2017-11-09T02:11:14.033Z,,54,48,,,,53.8
2017-11-09T02:11:24.030Z,0,54,47.9,2,,41,56.4
2017-11-09T02:11:34.030Z,,54,47.8,,,29,57.9
2017-11-09T02:11:44.032Z,,54,47.7,,,,58
2017-11-09T02:11:54.032Z,,54,47.6,,,,59
2017-11-09T02:12:04.032Z,,54,47.6,,,30,60
2017-11-09T02:12:14.025Z,,54,47.6,,,29,60.1
2017-11-09T02:12:24.030Z,,54,47.6,,,,61.1
2017-11-09T02:12:34.025Z,,54,47.6,,,,62
2017-11-09T02:12:44.035Z,,54,47.6,,,,62.1
2017-11-09T02:12:54.026Z,,54,47.6,,,,62.6
2017-11-09T02:13:04.047Z,,54,47.7,,,,63.1
2017-11-09T02:13:14.030Z,,54,47.7,,,30,63.4
2017-11-09T02:13:24.036Z,,54,47.7,,,29,63.6
2017-11-09T02:13:34.148Z,,54,47.8,,,29,64
2017-11-09T02:13:49.100Z,,54,47.9,,,,64.2
2017-11-09T02:13:54.032Z,,54,47.9,,,,64.5
2017-11-09T02:14:04.034Z,,54,48,,,,64.7
2017-11-09T02:14:14.031Z,,54,48,,,0,65.1
2017-11-09T02:14:24.036Z,0,54,48.1,2,,,62.8
2017-11-09T02:14:34.042Z,,54,48.1,,,,61.9
2017-11-09T02:14:44.031Z,,54,48.1,,,,59.9
2017-11-09T02:14:54.032Z,,54,48.2,,,,58.9
2017-11-09T02:15:04.037Z,,54,48.2,,,,58.7
2017-11-09T02:15:14.028Z,,54,48.2,,,,57.9
2017-11-09T02:15:24.029Z,,54,48.2,,,,56.9
2017-11-09T02:15:34.037Z,,54,48.2,,,,55.9
2017-11-09T02:15:44.037Z,,54,48.1,,,,55.7
2017-11-09T02:15:54.032Z,,54,48.1,,,,54.9
2017-11-09T02:16:04.037Z,,54,48,,,,54.7
2017-11-09T02:16:14.028Z,,54,48,,,,53.9
2017-11-09T02:16:24.036Z,0,54,47.9,2,,40,57
2017-11-09T02:16:34.030Z,,54,47.9,,,33,58
2017-11-09T02:16:44.030Z,,54,47.8,,,29,58
2017-11-09T02:16:54.028Z,,54,47.7,,,,59
2017-11-09T02:17:04.028Z,,54,47.7,,,,60
2017-11-09T02:17:14.030Z,,54,47.6,,,,60.2
2017-11-09T02:17:24.029Z,,54,47.6,,,,61.1
2017-11-09T02:17:34.030Z,,54,47.6,,,,62
2017-11-09T02:17:44.034Z,,54,47.6,,,,62.2
2017-11-09T02:17:54.039Z,,54,47.6,,,29,63.1
2017-11-09T02:18:04.032Z,,54,47.7,,,,
2017-11-09T02:18:14.029Z,,54,47.7,,,,63.4
2017-11-09T02:18:24.057Z,,54,47.8,,,,64
2017-11-09T02:18:34.031Z,,54,47.8,,,,64.1
2017-11-09T02:18:44.033Z,,54,47.9,,,,64.4
2017-11-09T02:18:54.036Z,,54,47.9,,,,64.6
2017-11-09T02:19:04.029Z,,54,48,,,30,64.7
2017-11-09T02:19:14.034Z,0,54,48.1,2,,0,63.9
2017-11-09T02:19:24.033Z,,54,48.1,,,,61.8
2017-11-09T02:19:34.038Z,,54,48.2,,,,60.9
2017-11-09T02:19:44.033Z,,54,48.2,,,,59.9
2017-11-09T02:19:54.032Z,,54,48.2,,,,58.9
2017-11-09T02:20:04.033Z,,54,48.3,,,,57.9
2017-11-09T02:20:14.033Z,,54,48.3,,,,56.9
2017-11-09T02:20:24.033Z,,54,48.3,,,,56.8
2017-11-09T02:20:34.039Z,,54,48.3,,,,55.9
2017-11-09T02:20:44.034Z,,54,48.2,,,,55.5
2017-11-09T02:20:54.039Z,,54,48.2,,,,54.9
2017-11-09T02:21:04.035Z,,54,48.1,,,,54.5
2017-11-09T02:21:14.032Z,,54,48,,,,53.7
2017-11-09T02:21:24.048Z,0,54,48,2,,41,56.5
2017-11-09T02:21:34.034Z,,54,47.9,,,30,57.9
2017-11-09T02:21:44.033Z,,54,47.8,,,29,58
2017-11-09T02:21:54.035Z,,54,47.7,,,,59
2017-11-09T02:22:04.044Z,,54,47.7,,,30,60
2017-11-09T02:22:14.039Z,,54,47.6,,,29,60.2
2017-11-09T02:22:24.033Z,,54,47.6,,,30,61.1
2017-11-09T02:22:34.036Z,,54,47.6,,,30,62
2017-11-09T02:22:44.039Z,,54,47.6,,,29,62.1
2017-11-09T02:22:54.036Z,,54,47.6,,,,62.6
2017-11-09T02:23:04.044Z,,54,47.6,,,,63.1
2017-11-09T02:23:14.041Z,,54,47.7,,,,63.4
2017-11-09T02:23:24.039Z,,54,47.7,,,29,64
2017-11-09T02:23:34.037Z,,54,47.8,,,,
2017-11-09T02:23:44.042Z,,54,47.9,,,,64.2
2017-11-09T02:23:54.033Z,,54,47.9,,,,64.5
2017-11-09T02:24:04.034Z,,54,48,,,,64.7
2017-11-09T02:24:14.044Z,0,54,48,2,,0,64.9
2017-11-09T02:24:24.036Z,,54,48.1,,,,61.9
2017-11-09T02:24:34.036Z,,54,48.1,,,,61.8
2017-11-09T02:24:44.035Z,,54,48.2,,,,59.8
2017-11-09T02:24:54.035Z,,54,48.2,,,,58.9
2017-11-09T02:25:04.038Z,,54,48.2,,,,57.9
2017-11-09T02:25:14.032Z,,54,48.3,,,,57.8
2017-11-09T02:25:24.043Z,,54,48.3,,,,56.9
2017-11-09T02:25:34.038Z,,54,48.2,,,,55.9
2017-11-09T02:25:44.043Z,,54,48.2,,,,55.6
2017-11-09T02:25:54.044Z,,54,48.2,,,,54.9
2017-11-09T02:26:04.043Z,,54,48.1,,,,54.6
2017-11-09T02:26:14.040Z,,54,48,,,,53.8
2017-11-09T02:26:24.033Z,0,54,48,2,,42,56.1
2017-11-09T02:26:34.036Z,,54,47.9,,,34,58
2017-11-09T02:26:44.035Z,,54,47.8,,,29,58
2017-11-09T02:26:54.038Z,,54,47.7,,,,59.1
2017-11-09T02:27:04.045Z,,54,47.6,,,,60
2017-11-09T02:27:14.035Z,,54,47.6,,,,60.2
2017-11-09T02:27:24.035Z,,54,47.5,,,29,61.1
2017-11-09T02:27:34.037Z,,54,47.5,,,,62
2017-11-09T02:27:44.037Z,,54,47.5,,,,62.1
2017-11-09T02:27:54.036Z,,54,47.5,,,30,62.6
2017-11-09T02:28:04.039Z,,54,47.6,,,29,63.1
2017-11-09T02:28:14.033Z,,54,47.6,,,30,63.4
2017-11-09T02:28:24.044Z,,54,47.7,,,29,64
2017-11-09T02:28:34.040Z,,54,47.8,,,,
2017-11-09T02:28:44.044Z,,54,47.8,,,,64.2
2017-11-09T02:28:54.045Z,,54,47.9,,,,64.5
2017-11-09T02:29:04.038Z,,54,47.9,,,30,64.7
2017-11-09T02:29:14.046Z,0,54,48,2,,0,64.9
2017-11-09T02:29:24.046Z,,54,48,,,,61.9
2017-11-09T02:29:34.464Z,,54,48.1,,,,60.9
2017-11-09T02:29:44.038Z,,54,48.2,,,,59.9
2017-11-09T02:29:54.036Z,,54,48.2,,,,58.9
2017-11-09T02:30:04.046Z,,54,48.2,,,,57.9
2017-11-09T02:30:14.036Z,,54,48.3,,,,57.7
2017-11-09T02:30:24.040Z,,54,48.2,,,,56.8
2017-11-09T02:30:34.038Z,,54,48.2,,,,55.9
2017-11-09T02:30:44.038Z,,54,48.2,,,,55.6
2017-11-09T02:30:54.040Z,,54,48.1,,,,54.9
2017-11-09T02:31:04.045Z,,54,48,,,,54.6
2017-11-09T02:31:14.046Z,,54,48,,,,53.8
2017-11-09T02:31:24.042Z,0,54,47.9,2,,42,56
