Time,HwActive,HwTOutlet,HwTSet,ActPow,PrimT,PrimTSet,ChActive
2017-11-02T01:14:57.184Z,,50.5,54,29,59,,
2017-11-02T01:15:07.190Z,,50.5,54,,59.5,,
2017-11-02T01:15:17.185Z,,50.5,54,29,60.2,,
2017-11-02T01:15:27.183Z,,50.5,54,,61.1,,
2017-11-02T01:15:37.185Z,,50.5,54,,61.6,,
2017-11-02T01:15:47.180Z,,50.5,54,,62.4,,
2017-11-02T01:15:57.195Z,,50.5,54,30,62.9,,
2017-11-02T01:16:07.179Z,,50.5,54,29,63.4,,
2017-11-02T01:16:17.179Z,,50.5,54,30,64,,
2017-11-02T01:16:27.182Z,,50.5,54,29,64.4,,
2017-11-02T01:16:37.178Z,,50.5,54,,64.7,,
2017-11-02T01:16:47.186Z,0,50.5,54,0,63.9,,2
2017-11-02T01:16:57.180Z,,50.5,54,,61.9,,
2017-11-02T01:17:07.179Z,,50.5,54,,61.3,,
2017-11-02T01:17:17.189Z,,50.5,54,,59.9,,
2017-11-02T01:17:27.181Z,,50.5,54,,59.1,,
2017-11-02T01:17:37.179Z,,50.5,54,,58.4,,
2017-11-02T01:17:47.178Z,,50.6,54,,57.6,,
2017-11-02T01:17:57.182Z,,50.6,54,,56.8,,
2017-11-02T01:18:07.179Z,,50.6,54,,56.2,,
2017-11-02T01:18:17.180Z,,50.6,54,,55.5,,
2017-11-02T01:18:27.180Z,,50.7,54,,54.9,,
2017-11-02T01:18:37.180Z,,50.7,54,,54.5,,
2017-11-02T01:18:47.183Z,,50.7,54,,53.9,,
2017-11-02T01:18:57.183Z,,50.7,54,,53.5,,
2017-11-02T01:19:07.180Z,,50.8,54,,53.1,,
2017-11-02T01:19:17.189Z,,50.8,54,,52.7,,
2017-11-02T01:19:27.186Z,0,50.8,54,41,55,,2
2017-11-02T01:19:37.189Z,,50.8,54,31,56.9,,
2017-11-02T01:19:47.181Z,,50.8,54,29,57.1,,
2017-11-02T01:19:57.184Z,,50.8,54,,58.4,,
2017-11-02T01:20:07.184Z,,50.8,54,30,59.1,,
2017-11-02T01:20:17.184Z,,50.8,54,29,60.1,,
2017-11-02T01:20:27.184Z,,50.7,54,,60.8,,
2017-11-02T01:20:37.179Z,,50.7,54,,61.5,,
2017-11-02T01:20:47.184Z,,50.7,54,,62.2,,
2017-11-02T01:20:57.181Z,,50.7,54,,62.8,,
2017-11-02T01:21:07.190Z,,50.6,54,,63.4,,
2017-11-02T01:21:17.186Z,,50.6,54,30,64,,
2017-11-02T01:21:27.185Z,,50.6,54,29,64.5,,
2017-11-02T01:21:37.184Z,,50.6,54,,64.8,,
2017-11-02T01:21:47.190Z,0,50.5,54,0,62.8,,2
2017-11-02T01:21:57.184Z,,50.5,54,,61.8,,
2017-11-02T01:22:07.186Z,,50.5,54,,60.9,,
2017-11-02T01:22:17.198Z,,50.5,54,,59.8,,
2017-11-02T01:22:27.187Z,,50.5,54,,58.9,,
2017-11-02T01:22:37.184Z,,50.5,54,,58.1,,
2017-11-02T01:22:47.186Z,,50.5,54,,57.3,,
2017-11-02T01:22:57.187Z,,50.5,54,,56.7,,
2017-11-02T01:23:07.189Z,,50.5,54,,55.9,,
2017-11-02T01:23:17.191Z,,50.6,54,,55.3,,
2017-11-02T01:23:27.182Z,,50.6,54,,54.8,,
2017-11-02T01:23:37.192Z,,50.6,54,,54.3,,
2017-11-02T01:23:47.185Z,,50.6,54,,53.7,,
2017-11-02T01:23:57.184Z,,50.6,54,,53.3,,
2017-11-02T01:24:07.189Z,,50.6,54,,52.9,,
2017-11-02T01:24:17.192Z,,50.6,54,,52.4,,
2017-11-02T01:24:27.195Z,0,50.6,54,43,54.4,,2
2017-11-02T01:24:37.186Z,,50.6,54,31,56.7,,
2017-11-02T01:24:47.189Z,,50.6,54,29,57,,
2017-11-02T01:24:57.182Z,,50.6,54,29,58.2,,
2017-11-02T01:25:07.192Z,,50.6,54,,59,,
2017-11-02T01:25:17.193Z,,50.6,54,30,60,,
2017-11-02T01:25:27.190Z,,50.6,54,,60.7,,
2017-11-02T01:25:37.191Z,,50.5,54,29,61.4,,
2017-11-02T01:25:47.193Z,,50.5,54,29,62.1,,
2017-11-02T01:25:57.184Z,,50.5,54,30,62.8,,
2017-11-02T01:26:07.189Z,,50.5,54,29,63.4,,
2017-11-02T01:26:17.189Z,,50.5,54,,64,,
2017-11-02T01:26:27.186Z,,50.4,54,,64.5,,
2017-11-02T01:26:37.184Z,,50.4,54,,64.9,,
2017-11-02T01:26:47.193Z,0,50.4,54,0,62.9,,2
2017-11-02T01:26:57.197Z,,50.4,54,,61.8,,
2017-11-02T01:27:07.192Z,,50.4,54,,60.8,,
2017-11-02T01:27:17.208Z,,50.4,54,,59.8,,
2017-11-02T01:27:27.187Z,,50.3,54,,58.8,,
2017-11-02T01:27:37.186Z,,50.3,54,,58.1,,
2017-11-02T01:27:47.195Z,,50.3,54,,57.3,,
2017-11-02T01:27:57.188Z,,50.3,54,,56.7,,
2017-11-02T01:28:07.189Z,,50.3,54,,55.9,,
2017-11-02T01:28:17.186Z,,50.3,54,,55.4,,
2017-11-02T01:28:27.187Z,,50.4,54,,54.8,,
2017-11-02T01:28:37.187Z,,50.4,54,,54.3,,
2017-11-02T01:28:47.195Z,,50.4,54,,53.8,,
2017-11-02T01:28:57.195Z,,50.4,54,,53.3,,
2017-11-02T01:29:07.186Z,,50.4,54,,52.9,,
2017-11-02T01:29:17.195Z,,50.5,54,,52.6,,
2017-11-02T01:29:27.194Z,0,50.5,54,43,54.4,,2
2017-11-02T01:29:37.185Z,,50.5,54,31,56.8,,
2017-11-02T01:29:47.196Z,,50.5,54,29,57.1,,
2017-11-02T01:29:57.196Z,,50.5,54,,58.3,,
2017-11-02T01:30:07.190Z,,50.5,54,,59.1,,
2017-11-02T01:30:17.196Z,,50.4,54,30,60.1,,
2017-11-02T01:30:27.188Z,,50.4,54,29,60.8,,
2017-11-02T01:30:37.186Z,,50.4,54,29,61.5,,
2017-11-02T01:30:47.187Z,,50.4,54,,62.4,,
2017-11-02T01:30:57.197Z,,50.4,54,30,63.1,,
2017-11-02T01:31:07.186Z,,50.4,54,,63.5,,
2017-11-02T01:31:17.213Z,,50.3,54,29,64.1,,
2017-11-02T01:31:27.228Z,,50.3,54,,64.6,,
2017-11-02T01:31:37.186Z,0,50.3,54,0,64.8,,2
2017-11-02T01:31:47.188Z,,50.3,54,,62.2,,
2017-11-02T01:31:57.189Z,,50.3,54,,61.5,,
2017-11-02T01:32:07.189Z,,50.2,54,,60.4,,
2017-11-02T01:32:17.193Z,,50.2,54,,59.5,,
2017-11-02T01:32:27.189Z,,50.2,54,,58.6,,
2017-11-02T01:32:37.188Z,,50.2,54,,57.8,,
2017-11-02T01:32:47.189Z,,50.2,54,,57.1,,
2017-11-02T01:32:57.191Z,,50.2,54,,56.5,,
2017-11-02T01:33:07.187Z,,50.2,54,,55.9,,
2017-11-02T01:33:17.189Z,,50.3,54,,55.2,,
2017-11-02T01:33:27.191Z,,50.3,54,,54.7,,
2017-11-02T01:33:37.187Z,,50.3,54,,54.1,,
2017-11-02T01:33:47.189Z,,50.3,54,,53.7,,
2017-11-02T01:33:57.201Z,,50.3,54,,53.2,,
2017-11-02T01:34:07.191Z,,50.4,54,,52.9,,
2017-11-02T01:34:17.202Z,,50.4,54,,52.4,,
2017-11-02T01:34:27.200Z,0,50.4,54,43,54.4,,2
2017-11-02T01:34:37.191Z,,50.4,54,31,56.8,,
2017-11-02T01:34:47.192Z,,50.4,54,29,,,
2017-11-02T01:34:57.204Z,,50.4,54,29,58.3,,
2017-11-02T01:35:07.205Z,,50.4,54,29,59.1,,
2017-11-02T01:35:17.200Z,,50.4,54,,60.1,,
2017-11-02T01:35:27.192Z,,50.4,54,,60.8,,
2017-11-02T01:35:37.190Z,,50.4,54,,61.5,,
2017-11-02T01:35:47.207Z,,50.3,54,30,62.4,,
2017-11-02T01:35:57.189Z,,50.3,54,29,63.1,,
2017-11-02T01:36:07.192Z,,50.3,54,,63.6,,
2017-11-02T01:36:22.306Z,,50.3,54,,64.1,,
2017-11-02T01:36:27.199Z,,50.3,54,,64.7,,
2017-11-02T01:36:37.234Z,0,50.2,54,0,64.6,,2
2017-11-02T01:36:47.206Z,,50.2,54,,62.2,,
2017-11-02T01:36:57.203Z,,50.2,54,,61.5,,
2017-11-02T01:37:07.218Z,,50.2,54,,60.4,,
2017-11-02T01:37:17.234Z,,50.2,54,,59.4,,
2017-11-02T01:37:27.222Z,,50.2,54,,58.6,,
2017-11-02T01:37:37.191Z,,50.1,54,,57.8,,
2017-11-02T01:37:47.191Z,,50.2,54,,57.1,,
2017-11-02T01:37:57.193Z,,50.2,54,,56.4,,
2017-11-02T01:38:07.195Z,,50.2,54,,55.7,,
2017-11-02T01:38:17.208Z,,50.2,54,,55.1,,
2017-11-02T01:38:27.193Z,,50.2,54,,54.6,,
2017-11-02T01:38:37.201Z,,50.2,54,,54,,
2017-11-02T01:38:47.194Z,,50.2,54,,53.6,,
2017-11-02T01:38:57.192Z,,50.2,54,,53.2,,
2017-11-02T01:39:07.200Z,,50.2,54,,52.8,,
2017-11-02T01:39:17.201Z,,50.2,54,,52.3,,
2017-11-02T01:39:27.194Z,0,50.2,54,43,54.1,,2
2017-11-02T01:39:37.196Z,,50.2,54,32,56.7,,
2017-11-02T01:39:47.191Z,,50.2,54,30,57,,
2017-11-02T01:39:57.197Z,,50.2,54,29,58.2,,
2017-11-02T01:40:07.193Z,,50.2,54,29,59.1,,
2017-11-02T01:40:17.203Z,,50.2,54,,60,,
2017-11-02T01:40:27.201Z,,50.2,54,,60.8,,
2017-11-02T01:40:37.200Z,,50.2,54,,61.5,,
2017-11-02T01:40:47.195Z,,50.2,54,,62.2,,
2017-11-02T01:40:57.195Z,,50.2,54,,62.9,,
2017-11-02T01:41:07.195Z,,50.1,54,,63.5,,
2017-11-02T01:41:17.198Z,,50.1,54,29,64.1,,
2017-11-02T01:41:27.193Z,,50.1,54,30,64.6,,
2017-11-02T01:41:37.224Z,0,50.1,54,0,64.9,,2
2017-11-02T01:41:47.194Z,,50.1,54,,62.4,,
2017-11-02T01:41:57.194Z,,50.1,54,,61.6,,
2017-11-02T01:42:07.192Z,,50.1,54,,60.5,,
2017-11-02T01:42:17.200Z,,50.1,54,,59.5,,
2017-11-02T01:42:27.194Z,,50.1,54,,58.7,,
2017-11-02T01:42:37.196Z,,50.1,54,,57.8,,
2017-11-02T01:42:47.206Z,,50.1,54,,57.1,,
2017-11-02T01:42:57.196Z,,50.1,54,,56.5,,
2017-11-02T01:43:07.194Z,,50.1,54,,55.9,,
2017-11-02T01:43:17.201Z,,50.1,54,,55.2,,
2017-11-02T01:43:27.200Z,,50.1,54,,54.7,,
2017-11-02T01:43:37.199Z,,50.1,54,,54.1,,
2017-11-02T01:43:47.197Z,,50.2,54,,53.6,,
2017-11-02T01:43:57.198Z,,50.2,54,,53.2,,
2017-11-02T01:44:07.198Z,,50.2,54,,52.8,,
2017-11-02T01:44:17.202Z,,50.2,54,,52.4,,
2017-11-02T01:44:32.261Z,0,50.2,54,43,54.4,,2
2017-11-02T01:44:37.208Z,,50.2,54,32,56.7,,
2017-11-02T01:44:47.195Z,,50.2,54,29,56.8,,
2017-11-02T01:44:57.198Z,,50.3,54,30,58.3,,
2017-11-02T01:45:07.205Z,,50.3,54,29,59.1,,
2017-11-02T01:45:17.208Z,,50.3,54,,60,,
2017-11-02T01:45:27.206Z,,50.2,54,,60.8,,
2017-11-02T01:45:37.199Z,,50.2,54,,61.5,,
2017-11-02T01:45:47.198Z,,50.2,54,29,62.2,,
2017-11-02T01:45:57.195Z,,50.2,54,30,63.1,,
2017-11-02T01:46:07.201Z,,50.2,54,29,63.5,,
2017-11-02T01:46:17.198Z,,50.2,54,30,64.1,,
2017-11-02T01:46:27.195Z,,50.2,54,29,64.6,,
2017-11-02T01:46:37.198Z,0,50.2,54,0,64.8,,2
2017-11-02T01:46:47.207Z,,50.2,54,,62.2,,
2017-11-02T01:46:57.196Z,,50.1,54,,61.5,,
2017-11-02T01:47:07.201Z,,50.1,54,,60.4,,
2017-11-02T01:47:17.324Z,,50.1,54,,59.5,,
2017-11-02T01:47:27.195Z,,50.1,54,,58.6,,
2017-11-02T01:47:37.216Z,,50.1,54,,57.9,,
2017-11-02T01:47:47.201Z,,50.1,54,,57.1,,
2017-11-02T01:47:57.200Z,,50.1,54,,56.4,,
2017-11-02T01:48:07.197Z,,50.1,54,,55.7,,
2017-11-02T01:48:17.204Z,0,50.1,54,0,55.2,61,2
2017-11-02T01:48:27.198Z,,50.2,54,,54.7,,
2017-11-02T01:48:37.196Z,,50.2,54,,54.1,,
2017-11-02T01:48:47.199Z,,50.2,54,,53.6,,
2017-11-02T01:48:57.206Z,,50.2,54,,53.2,,
2017-11-02T01:49:07.198Z,,50.2,54,,52.8,,
2017-11-02T01:49:17.201Z,,50.2,54,,52.3,,
2017-11-02T01:49:27.213Z,0,50.2,54,43,54.3,,2
2017-11-02T01:49:37.204Z,,50.2,54,32,56.7,,
2017-11-02T01:49:47.234Z,,50.2,54,29,56.8,,
2017-11-02T01:49:57.198Z,,50.2,54,,58.3,,
2017-11-02T01:50:07.205Z,,50.2,54,,59.1,,
2017-11-02T01:50:17.200Z,,50.2,54,,59.9,,
2017-11-02T01:50:27.198Z,,50.2,54,,60.7,,
2017-11-02T01:50:37.206Z,,50.2,54,,61.5,,
2017-11-02T01:50:47.205Z,,50.2,54,30,62.2,,
2017-11-02T01:50:57.198Z,,50.2,54,29,63.1,,
2017-11-02T01:51:07.198Z,,50.2,54,,63.5,,
2017-11-02T01:51:17.204Z,,50.2,54,,64.1,,
2017-11-02T01:51:27.210Z,,50.2,54,,64.6,,
2017-11-02T01:51:37.206Z,0,50.2,54,0,64.9,,2
2017-11-02T01:51:47.206Z,,50.2,54,,62.4,,
2017-11-02T01:51:57.203Z,,50.1,54,,61.6,,
2017-11-02T01:52:07.206Z,,50.1,54,,60.5,,
2017-11-02T01:52:17.209Z,,50.1,54,,59.5,,
2017-11-02T01:52:27.202Z,,50.2,54,,58.7,,
2017-11-02T01:52:37.198Z,,50.2,54,,57.8,,
2017-11-02T01:52:47.200Z,,50.2,54,,57.1,,
2017-11-02T01:52:57.203Z,,50.2,54,,56.5,,
2017-11-02T01:53:07.203Z,,50.2,54,,55.9,,
2017-11-02T01:53:17.202Z,,50.2,54,,55.2,,
2017-11-02T01:53:27.245Z,,50.2,54,,54.7,,
2017-11-02T01:53:37.200Z,,50.2,54,,54.1,,
2017-11-02T01:53:47.204Z,,50.2,54,,53.6,,
2017-11-02T01:53:57.201Z,,50.2,54,,53.2,,
2017-11-02T01:54:12.305Z,,50.2,54,,52.8,,
2017-11-02T01:54:17.249Z,,50.2,54,,52.4,,
2017-11-02T01:54:27.203Z,0,50.2,54,42,54.4,,2
2017-11-02T01:54:37.200Z,,50.2,54,32,56.7,,
2017-11-02T01:54:47.205Z,,50.2,54,29,56.8,,
2017-11-02T01:54:57.205Z,,50.3,54,,58.3,,
2017-11-02T01:55:07.206Z,,50.3,54,30,59.1,,
2017-11-02T01:55:17.208Z,,50.2,54,29,60,,
2017-11-02T01:55:27.204Z,,50.3,54,,60.8,,
2017-11-02T01:55:37.201Z,,50.3,54,29,61.5,,
2017-11-02T01:55:47.218Z,,50.2,54,,62.2,,
2017-11-02T01:55:57.207Z,,50.2,54,,62.9,,
2017-11-02T01:56:07.206Z,,50.2,54,,63.5,,
2017-11-02T01:56:17.210Z,,50.2,54,,64.1,,
2017-11-02T01:56:27.207Z,,50.2,54,,64.6,,
2017-11-02T01:56:37.209Z,0,50.2,54,0,64.9,,2
2017-11-02T01:56:47.201Z,,50.2,54,,62.4,,
2017-11-02T01:56:57.214Z,,50.2,54,,61.5,,
2017-11-02T01:57:07.204Z,,50.2,54,,60.5,,
2017-11-02T01:57:17.207Z,,50.2,54,,59.5,,
2017-11-02T01:57:27.204Z,,50.2,54,,58.6,,
2017-11-02T01:57:37.208Z,,50.2,54,,57.8,,
2017-11-02T01:57:47.209Z,,50.2,54,,57.1,,
2017-11-02T01:58:02.292Z,,50.2,54,,56.5,,
2017-11-02T01:58:07.207Z,,50.2,54,,55.9,,
2017-11-02T01:58:17.208Z,,,,,55.2,,
2017-11-02T01:58:27.213Z,,50.3,54,,54.7,,
2017-11-02T01:58:37.202Z,,50.2,54,,54.1,,
2017-11-02T01:58:47.209Z,,50.3,54,,53.6,,
2017-11-02T01:58:57.209Z,,50.3,54,,53.2,,
2017-11-02T01:59:07.212Z,,50.3,54,,52.8,,
2017-11-02T01:59:17.202Z,,50.3,54,,52.3,,
2017-11-02T01:59:27.212Z,0,50.3,54,42,54.4,,2
2017-11-02T01:59:37.204Z,,50.3,54,31,56.7,,
2017-11-02T01:59:52.332Z,,50.3,54,29,56.8,,
2017-11-02T01:59:57.206Z,,50.3,54,,58.2,,
2017-11-02T02:00:07.206Z,,50.3,54,,59,,
2017-11-02T02:00:17.267Z,,50.3,54,,59.9,,
2017-11-02T02:00:27.206Z,,50.3,54,,60.7,,
2017-11-02T02:00:37.204Z,,50.3,54,,61.5,,
2017-11-02T02:00:47.208Z,,50.3,54,30,62.2,,
2017-11-02T02:00:57.213Z,,50.2,54,,62.9,,
2017-11-02T02:01:07.206Z,,50.2,54,29,63.5,,
2017-11-02T02:01:17.209Z,,50.2,54,30,64.1,,
2017-11-02T02:01:27.203Z,,50.2,54,29,64.6,,
2017-11-02T02:01:37.206Z,,50.2,54,0,65.1,,
2017-11-02T02:01:47.210Z,0,50.2,54,,62.5,,2
2017-11-02T02:01:57.208Z,,50.2,54,,61.6,,
2017-11-02T02:02:07.206Z,,50.1,54,,60.5,,
2017-11-02T02:02:17.222Z,,50.2,54,,59.6,,
2017-11-02T02:02:27.205Z,,50.2,54,,58.7,,
2017-11-02T02:02:37.209Z,,50.2,54,,57.9,,
2017-11-02T02:02:47.206Z,,50.2,54,,57.2,,
2017-11-02T02:02:57.205Z,,50.2,54,,56.5,,
2017-11-02T02:03:07.207Z,,50.2,54,,55.9,,
2017-11-02T02:03:17.209Z,,50.2,54,,55.2,,
2017-11-02T02:03:27.208Z,,50.2,54,,54.7,,
2017-11-02T02:03:37.207Z,,50.2,54,,54.1,,
2017-11-02T02:03:47.210Z,,50.2,54,,53.6,,
2017-11-02T02:03:57.208Z,,50.3,54,,53.2,,
2017-11-02T02:04:07.206Z,,50.3,54,,52.8,,
2017-11-02T02:04:17.211Z,,50.3,54,,52.3,,
2017-11-02T02:04:27.214Z,0,50.3,54,42,54.3,,2
2017-11-02T02:04:37.214Z,,50.3,54,31,56.6,,
2017-11-02T02:04:47.209Z,,50.3,54,29,56.7,,
2017-11-02T02:04:57.210Z,,50.3,54,,58.1,,
2017-11-02T02:05:12.316Z,,50.3,54,,58.9,,
2017-11-02T02:05:17.213Z,,,,29,59.8,,
2017-11-02T02:05:27.212Z,,50.3,54,,60.6,,
2017-11-02T02:05:37.208Z,,50.3,54,,61.3,,
2017-11-02T02:05:47.210Z,,50.2,54,,62,,
2017-11-02T02:05:57.210Z,,50.2,54,,62.6,,
2017-11-02T02:06:07.209Z,,50.2,54,30,63.2,,
2017-11-02T02:06:17.209Z,,50.2,54,29,63.8,,
2017-11-02T02:06:27.215Z,,50.2,54,,64.1,,
2017-11-02T02:06:37.207Z,,50.2,54,,64.6,,
2017-11-02T02:06:47.214Z,,50.1,54,,64.9,,
2017-11-02T02:06:57.210Z,0,50.1,54,0,62.6,,2
2017-11-02T02:07:07.212Z,,50.1,54,,61.5,,
2017-11-02T02:07:17.214Z,,50.1,54,,60.6,,
2017-11-02T02:07:27.210Z,,50.1,54,,59.4,,
2017-11-02T02:07:37.210Z,,50.1,54,,58.5,,
2017-11-02T02:07:47.210Z,,50.1,54,,57.7,,
2017-11-02T02:07:57.218Z,,50.1,54,,56.8,,
2017-11-02T02:08:07.211Z,,50.1,54,,56.1,,
2017-11-02T02:08:17.211Z,,,,,55.3,,
2017-11-02T02:08:27.211Z,,50.2,54,,54.6,,
2017-11-02T02:08:37.219Z,,50.2,54,,53.9,,
2017-11-02T02:08:47.212Z,,50.2,54,,53.4,,
2017-11-02T02:08:57.212Z,,50.2,54,,52.8,,
2017-11-02T02:09:07.343Z,,50.2,54,,52.2,,
2017-11-02T02:09:17.218Z,,50.2,54,,51.8,,
2017-11-02T02:09:27.247Z,0,50.2,54,42,53.6,,2
2017-11-02T02:09:37.212Z,,50.2,54,30,56,,
2017-11-02T02:09:47.213Z,,50.2,54,29,56.1,,
2017-11-02T02:09:57.213Z,,50.2,54,,57.3,,
2017-11-02T02:10:07.214Z,,50.2,54,,58,,
2017-11-02T02:10:17.213Z,,50.2,54,,58.8,,
2017-11-02T02:10:27.209Z,,50.2,54,30,59.5,,
2017-11-02T02:10:37.215Z,,50.2,54,29,60,,
2017-11-02T02:10:47.210Z,,50.1,54,,60.7,,
2017-11-02T02:10:57.212Z,,50.1,54,,61.3,,
2017-11-02T02:11:07.211Z,,50.1,54,,61.8,,
2017-11-02T02:11:17.229Z,,50.1,54,,62.2,,
2017-11-02T02:11:27.213Z,,50.1,54,,62.7,,
2017-11-02T02:11:37.216Z,,50.1,54,,63.2,,
2017-11-02T02:11:47.214Z,,50.1,54,,63.5,,
2017-11-02T02:11:57.214Z,,50,54,,63.9,,
2017-11-02T02:12:07.216Z,,50,54,,64.1,,
2017-11-02T02:12:17.216Z,,,,,64.5,,
2017-11-02T02:12:27.216Z,,50,54,30,64.7,,
2017-11-02T02:12:37.217Z,,50,54,29,64.9,,
2017-11-02T02:12:47.214Z,0,50,54,0,62.5,,2
2017-11-02T02:12:57.300Z,,50.1,54,,61.3,,
2017-11-02T02:13:07.219Z,,50.1,54,,60.4,,
2017-11-02T02:13:17.216Z,,,,,59,,
2017-11-02T02:13:27.221Z,,50.1,54,,58.2,,
2017-11-02T02:13:37.214Z,,50.1,54,,57.2,,
2017-11-02T02:13:47.212Z,,50.2,54,,56.4,,
2017-11-02T02:13:57.216Z,,50.2,54,,55.6,,
2017-11-02T02:14:07.214Z,,50.2,54,,55,,
2017-11-02T02:14:17.215Z,,,,,54.4,,
2017-11-02T02:14:27.220Z,0,50.3,54,43,56.1,,2
2017-11-02T02:14:37.213Z,,50.3,54,31,58.1,,
2017-11-02T02:14:47.217Z,,50.3,54,29,58.1,,
2017-11-02T02:14:57.212Z,,50.3,54,,59.3,,
2017-11-02T02:15:07.218Z,,50.4,54,,59.9,,
2017-11-02T02:15:17.220Z,,50.4,54,,60.6,,
2017-11-02T02:15:27.219Z,,50.4,54,,61.3,,
2017-11-02T02:15:37.218Z,,50.4,54,,62,,
2017-11-02T02:15:47.241Z,,50.4,54,,62.6,,
2017-11-02T02:15:57.218Z,,50.4,54,30,63.1,,
2017-11-02T02:16:07.212Z,,50.4,54,29,63.6,,
2017-11-02T02:16:17.213Z,,,,,64,,
2017-11-02T02:16:27.221Z,,50.4,54,,64.5,,
2017-11-02T02:16:37.218Z,,50.5,54,,64.8,,
2017-11-02T02:16:47.226Z,0,50.5,54,0,63.4,,2
2017-11-02T02:16:57.218Z,,50.5,54,,61.6,,
2017-11-02T02:17:07.216Z,,50.4,54,,60.9,,
2017-11-02T02:17:17.217Z,,,,,59.7,,
2017-11-02T02:17:27.218Z,,50.5,54,,58.8,,
2017-11-02T02:17:37.217Z,,50.5,54,,58,,
2017-11-02T02:17:47.213Z,,50.5,54,,57.2,,
2017-11-02T02:17:57.213Z,,50.5,54,,56.6,,
2017-11-02T02:18:07.222Z,,50.5,54,,55.9,,
2017-11-02T02:18:17.222Z,,,,,55.3,,
2017-11-02T02:18:27.222Z,,50.5,54,,54.7,,
2017-11-02T02:18:37.219Z,,50.5,54,,54.1,,
2017-11-02T02:18:47.218Z,,50.5,54,,53.7,,
2017-11-02T02:18:57.217Z,,50.6,54,,53.3,,
2017-11-02T02:19:07.218Z,,50.6,54,,52.9,,
2017-11-02T02:19:17.215Z,,,,,52.4,,
2017-11-02T02:19:27.241Z,0,50.6,54,44,53.9,,2
2017-11-02T02:19:37.238Z,,50.6,54,31,56.8,,
2017-11-02T02:19:47.218Z,,50.6,54,29,,,
2017-11-02T02:19:57.216Z,,50.6,54,29,58.3,,
2017-11-02T02:20:07.220Z,,50.6,54,,59,,
2017-11-02T02:20:17.215Z,,,,30,59.8,,
2017-11-02T02:20:27.219Z,,50.5,54,30,60.6,,
2017-11-02T02:20:37.219Z,,50.5,54,29,61.3,,
2017-11-02T02:20:47.220Z,,50.5,54,30,62,,
2017-11-02T02:20:57.223Z,,50.5,54,29,62.6,,
2017-11-02T02:21:07.217Z,,50.5,54,30,63.1,,
2017-11-02T02:21:17.220Z,,50.4,54,29,63.6,,
2017-11-02T02:21:27.232Z,,50.4,54,,64.1,,
2017-11-02T02:21:37.216Z,,50.4,54,,64.5,,
2017-11-02T02:21:47.220Z,,50.4,54,,,,
2017-11-02T02:21:57.220Z,0,50.4,54,0,63.4,,2
2017-11-02T02:22:07.220Z,,50.4,54,,61.6,,
2017-11-02T02:22:17.218Z,,50.3,54,,60.8,,
2017-11-02T02:22:27.237Z,,50.4,54,,59.6,,
2017-11-02T02:22:37.221Z,,,,,58.7,,
2017-11-02T02:22:47.224Z,,50.4,54,,57.9,,
2017-11-02T02:22:57.224Z,,50.4,54,,57.1,,
2017-11-02T02:23:07.221Z,,50.4,54,,56.4,,
2017-11-02T02:23:17.223Z,,,,,55.6,,
2017-11-02T02:23:27.233Z,,50.5,54,,55.1,,
2017-11-02T02:23:37.222Z,,50.5,54,,54.5,,
2017-11-02T02:23:47.221Z,,50.5,54,,53.9,,
2017-11-02T02:23:57.216Z,,50.5,54,,53.4,,
2017-11-02T02:24:07.219Z,,50.5,54,,52.9,,
2017-11-02T02:24:17.234Z,,,,,52.6,,
2017-11-02T02:24:27.221Z,0,50.5,54,44,53.8,,2
2017-11-02T02:24:37.225Z,,50.5,54,31,56.7,,
2017-11-02T02:24:47.221Z,,50.5,54,29,,,
2017-11-02T02:24:57.222Z,,50.5,54,30,58.2,,
2017-11-02T02:25:07.222Z,,50.5,54,29,58.9,,
2017-11-02T02:25:17.221Z,,,,29,59.7,,
2017-11-02T02:25:27.217Z,,50.5,54,29,60.5,,
2017-11-02T02:25:37.217Z,,50.5,54,29,61.2,,
2017-11-02T02:25:47.227Z,,50.5,54,,61.9,,
2017-11-02T02:25:57.239Z,,50.5,54,30,62.5,,
2017-11-02T02:26:07.223Z,,50.5,54,29,63.1,,
2017-11-02T02:26:17.224Z,,,,30,63.5,,
2017-11-02T02:26:27.229Z,,50.4,54,30,64,,
2017-11-02T02:26:37.224Z,,50.4,54,29,64.5,,
2017-11-02T02:26:47.224Z,,50.4,54,,64.8,,
2017-11-02T02:26:57.224Z,0,50.4,54,0,63.6,,2
2017-11-02T02:27:07.220Z,,50.4,54,,61.8,,
2017-11-02T02:27:17.224Z,,50.4,54,,60.9,,
2017-11-02T02:27:27.238Z,,50.4,54,,59.7,,
2017-11-02T02:27:37.228Z,,50.4,54,,58.8,,
2017-11-02T02:27:47.226Z,,50.4,54,,58,,
2017-11-02T02:27:57.222Z,,50.4,54,,57.1,,
2017-11-02T02:28:07.230Z,,50.4,54,,56.4,,
2017-11-02T02:28:17.232Z,,,,,55.7,,
2017-11-02T02:28:27.224Z,,50.4,54,,55.1,,
2017-11-02T02:28:37.225Z,,50.5,54,,54.5,,
2017-11-02T02:28:47.225Z,,50.5,54,,53.9,,
2017-11-02T02:28:57.221Z,,50.5,54,,53.4,,
2017-11-02T02:29:07.228Z,,50.5,54,,,,
2017-11-02T02:29:17.226Z,,,,,52.6,,
2017-11-02T02:29:27.242Z,0,50.5,54,44,53.8,,2
