Time,PrimTSet,ActPow,HwActive,PrimT,ChActive,HwTSet,HwTOutlet
2018-01-30T01:19:19.498Z,,,,56.5,,54,29.7
2018-01-30T01:19:29.477Z,,,,55.9,,54,29.6
2018-01-30T01:19:39.585Z,,,,55.4,,54,29.2
2018-01-30T01:19:49.502Z,,,,54.9,,54,29.3
2018-01-30T01:19:59.532Z,,42,0,57.2,2,54,29.2
2018-01-30T01:20:09.474Z,,32,,59,,54,29
2018-01-30T01:20:19.483Z,,29,,59,,54,28.9
2018-01-30T01:20:29.482Z,,29,,60.1,,54,28.5
2018-01-30T01:20:39.583Z,,,,60.6,,54,28.7
2018-01-30T01:20:49.487Z,,29,,61.1,,54,28.6
2018-01-30T01:20:59.480Z,,,,61.5,,54,28.6
2018-01-30T01:21:09.483Z,,,,62,,54,28.7
2018-01-30T01:21:19.520Z,,,,62.2,,54,28.7
2018-01-30T01:21:29.533Z,,,,62.5,,54,28.6
2018-01-30T01:21:39.604Z,,,,62.7,,54,28.6
2018-01-30T01:21:49.514Z,,30,,62.8,,54,28.6
2018-01-30T01:21:59.496Z,,29,,63.1,,54,28.6
2018-01-30T01:22:09.495Z,,,,,,54,28.7
2018-01-30T01:22:19.484Z,,,,63.2,,54,28.6
2018-01-30T01:22:29.482Z,,,,63.3,,54,28.7
2018-01-30T01:22:39.595Z,,,,63.4,,54,28.6
2018-01-30T01:22:49.486Z,,,,,,54,28.6
2018-01-30T01:22:59.495Z,,,,63.5,,54,28.7
2018-01-30T01:23:09.494Z,,,,,,54,28.7
2018-01-30T01:23:19.515Z,,30,,,,54,28.6
2018-01-30T01:23:29.476Z,,29,,63.6,,54,28.7
2018-01-30T01:23:39.633Z,,,,,,54,28.9
2018-01-30T01:23:49.479Z,,,,,,54,29.1
2018-01-30T01:23:59.480Z,,,,,,54,28.9
2018-01-30T01:24:09.493Z,,,,63.8,,54,29.1
2018-01-30T01:24:19.560Z,,,,,,54,29
2018-01-30T01:24:29.477Z,,,,,,54,29
2018-01-30T01:24:39.633Z,,30,,,,54,28.9
2018-01-30T01:24:49.484Z,,29,,,,54,28.7
2018-01-30T01:24:59.486Z,,,,,,54,28.7
2018-01-30T01:25:09.503Z,,,,,,54,28.9
2018-01-30T01:25:19.479Z,,,,63.9,,54,29
2018-01-30T01:25:29.476Z,,,,,,54,29
2018-01-30T01:25:39.622Z,,,,,,54,28.9
2018-01-30T01:25:49.512Z,,30,,,,54,28.9
2018-01-30T01:25:59.493Z,,29,,,,54,29
2018-01-30T01:26:09.519Z,,,,,,54,28.9
2018-01-30T01:26:19.511Z,,,,,,54,29
2018-01-30T01:26:29.493Z,,,,64,,54,29
2018-01-30T01:26:39.580Z,,,,64,,54,28.9
2018-01-30T01:26:49.491Z,,,,,,54,29
2018-01-30T01:26:59.492Z,,,,,,54,29.1
2018-01-30T01:27:09.492Z,,,,,,54,29.1
2018-01-30T01:27:19.502Z,,,,64.1,,54,29.1
2018-01-30T01:27:29.491Z,,,,,,54,29.1
2018-01-30T01:27:39.581Z,,,,,,54,29
2018-01-30T01:27:49.513Z,,,,,,54,29
2018-01-30T01:27:59.492Z,,,,64.2,,54,29.1
2018-01-30T01:28:09.491Z,,,,,,54,29.2
2018-01-30T01:28:19.489Z,,,,,,54,29
2018-01-30T01:28:29.481Z,,,,,,54,29.1
2018-01-30T01:28:39.629Z,,,,,,54,29.1
2018-01-30T01:28:49.498Z,,,,64.4,,54,28.9
2018-01-30T01:28:59.502Z,,,,,,54,29.1
2018-01-30T01:29:09.512Z,,,,,,54,29
2018-01-30T01:29:19.480Z,,,,64.5,,54,29.1
2018-01-30T01:29:29.527Z,,,,,,54,29.2
2018-01-30T01:29:39.652Z,,,,,,54,29.1
2018-01-30T01:29:49.493Z,,,,,,54,29.2
2018-01-30T01:29:59.505Z,,,,,,54,29.1
2018-01-30T01:30:09.490Z,,,,64.6,,54,29.1
2018-01-30T01:30:19.490Z,,,,,,54,29.5
2018-01-30T01:30:29.504Z,,30,,,,54,29.7
2018-01-30T01:30:39.595Z,,,,,,54,29.2
2018-01-30T01:30:49.487Z,,29,,,,54,29.2
2018-01-30T01:30:59.514Z,,30,,64.7,,54,29.2
2018-01-30T01:31:09.489Z,,29,,,,54,29.2
2018-01-30T01:31:19.490Z,,,,,,54,29.5
2018-01-30T01:31:29.501Z,,,,,,54,29.2
2018-01-30T01:31:39.603Z,,,,,,54,29.2
2018-01-30T01:31:49.509Z,,,,64.8,,54,29.2
2018-01-30T01:31:59.484Z,,,,,,54,29.3
2018-01-30T01:32:09.488Z,,,,,,54,29.3
2018-01-30T01:32:19.497Z,,,,,,54,29.2
2018-01-30T01:32:29.522Z,,,,,,54,29.2
2018-01-30T01:32:39.587Z,,,,,,54,29.3
2018-01-30T01:32:49.497Z,,,,64.9,,54,29.2
2018-01-30T01:32:59.517Z,,,,,,54,29.2
2018-01-30T01:33:09.488Z,,30,,,,54,29.2
2018-01-30T01:33:19.492Z,,29,,,,54,29.5
2018-01-30T01:33:29.482Z,,,,,,54,29.3
2018-01-30T01:33:39.599Z,,0,0,63.6,2,54,29.2
2018-01-30T01:33:49.507Z,,,,61.6,,54,29.3
2018-01-30T01:33:59.488Z,,,,60.8,,54,29.2
2018-01-30T01:34:09.502Z,,,,59.6,,54,29.2
2018-01-30T01:34:19.489Z,,,,58.6,,54,29.3
2018-01-30T01:34:29.539Z,,,,57.8,,54,29.1
2018-01-30T01:34:39.679Z,,,,56.9,,54,29.6
2018-01-30T01:34:49.507Z,,,,56.5,,54,30.1
2018-01-30T01:34:59.536Z,,,,55.9,,54,30
2018-01-30T01:35:09.503Z,,,,55.4,,54,29.6
2018-01-30T01:35:19.506Z,,,,54.9,,54,29.5
2018-01-30T01:35:29.551Z,,39,0,58,2,54,29.8
2018-01-30T01:35:39.588Z,,29,,58.9,,54,28.9
2018-01-30T01:35:49.489Z,,,,59.1,,54,28.4
2018-01-30T01:35:59.548Z,,,,60.1,,54,28.4
2018-01-30T01:36:09.486Z,,,,60.6,,54,28.5
2018-01-30T01:36:19.517Z,,,,61.1,,54,28.6
2018-01-30T01:36:29.496Z,,,,61.5,,54,28.5
2018-01-30T01:36:39.584Z,,,,62,,54,28.4
2018-01-30T01:36:49.520Z,,,,62.2,,54,28.6
2018-01-30T01:36:59.487Z,,,,62.5,,54,28.6
2018-01-30T01:37:09.492Z,,,,62.7,,54,28.5
2018-01-30T01:37:19.512Z,,30,,62.8,,54,28.5
2018-01-30T01:37:29.486Z,,29,,63.1,,54,28.6
2018-01-30T01:37:39.603Z,,,,,,54,28.5
2018-01-30T01:37:49.507Z,,,,63.2,,54,28.4
2018-01-30T01:37:59.489Z,,,,63.3,,54,28.5
2018-01-30T01:38:09.492Z,,,,63.4,,54,28.6
2018-01-30T01:38:19.566Z,,,,,,54,28.9
2018-01-30T01:38:29.490Z,,,,63.5,,54,28.7
2018-01-30T01:38:39.594Z,,,,,,54,28.9
2018-01-30T01:38:49.514Z,,,,63.6,,54,28.9
2018-01-30T01:38:59.494Z,,,,,,54,28.7
2018-01-30T01:39:09.493Z,,,,,,54,28.6
2018-01-30T01:39:19.533Z,,,,,,54,28.7
2018-01-30T01:39:29.489Z,,,,,,54,28.6
2018-01-30T01:39:39.617Z,,,,63.8,,54,28.7
2018-01-30T01:39:49.491Z,,,,,,54,28.6
2018-01-30T01:39:59.492Z,,,,,,54,28.6
2018-01-30T01:40:09.516Z,,,,,,54,28.9
2018-01-30T01:40:19.548Z,,30,,,,54,28.7
2018-01-30T01:40:29.489Z,,29,,,,54,28.7
2018-01-30T01:40:39.599Z,,,,63.9,,54,28.7
2018-01-30T01:40:49.503Z,,,,,,54,28.7
2018-01-30T01:40:59.511Z,,,,,,54,29
2018-01-30T01:41:09.527Z,,,,,,54,28.9
2018-01-30T01:41:19.492Z,,,,,,54,28.9
2018-01-30T01:41:29.512Z,,,,,,54,28.9
2018-01-30T01:41:39.633Z,,,,,,54,29
2018-01-30T01:41:49.554Z,,30,,64,,54,29
2018-01-30T01:41:59.487Z,,29,,,,54,28.9
2018-01-30T01:42:09.508Z,,,,,,54,28.9
2018-01-30T01:42:19.488Z,,,,,,54,28.9
2018-01-30T01:42:29.492Z,,,,,,54,29
2018-01-30T01:42:39.626Z,,,,64.1,,54,29.1
2018-01-30T01:42:49.560Z,,30,,,,54,29.1
2018-01-30T01:42:59.497Z,,29,,,,54,29.1
2018-01-30T01:43:09.512Z,,,,,,54,29.1
2018-01-30T01:43:19.488Z,,,,,,54,29.2
2018-01-30T01:43:29.520Z,,,,64.2,,54,29.3
2018-01-30T01:43:39.626Z,,,,,,54,29.2
2018-01-30T01:43:49.492Z,,,,,,54,29.2
2018-01-30T01:43:59.490Z,,,,,,54,29.2
2018-01-30T01:44:09.546Z,,,,64.4,,54,29.2
2018-01-30T01:44:19.490Z,,,,,,54,29.1
2018-01-30T01:44:29.491Z,,,,,,54,29.2
2018-01-30T01:44:39.592Z,,,,,,54,29.1
2018-01-30T01:44:49.500Z,,,,,,54,29.1
2018-01-30T01:44:59.507Z,,,,64.5,,54,29.1
2018-01-30T01:45:09.548Z,,,,,,54,29.2
2018-01-30T01:45:19.491Z,,30,,,,54,29.2
2018-01-30T01:45:29.519Z,,29,,64.6,,54,29.2
2018-01-30T01:45:39.632Z,,,,,,54,29.3
2018-01-30T01:45:49.492Z,,,,,,54,29.2
2018-01-30T01:45:59.547Z,,,,,,54,29.2
2018-01-30T01:46:09.574Z,,,,,,54,29.3
2018-01-30T01:46:19.492Z,,,,,,54,29.2
2018-01-30T01:46:29.498Z,,30,,64.7,,54,29.3
2018-01-30T01:46:39.617Z,,29,,,,54,29.3
2018-01-30T01:46:49.494Z,,,,,,54,29.5
2018-01-30T01:46:59.524Z,,,,,,54,29.3
2018-01-30T01:47:09.553Z,,,,64.8,,54,29.5
2018-01-30T01:47:19.497Z,,,,,,54,29.5
2018-01-30T01:47:29.528Z,,30,,,,54,29.3
2018-01-30T01:47:39.674Z,,29,,,,54,29.3
2018-01-30T01:47:49.499Z,,,,,,54,29.3
2018-01-30T01:47:59.530Z,,,,,,54,29.6
2018-01-30T01:48:09.495Z,,,,64.9,,54,29.5
2018-01-30T01:48:19.492Z,,,,,,54,29.3
2018-01-30T01:48:29.512Z,,,,,,54,29.5
2018-01-30T01:48:39.592Z,,,,,,54,29.3
2018-01-30T01:48:49.523Z,,,,,,54,29.3
2018-01-30T01:48:59.548Z,,0,0,64.8,2,54,29.3
2018-01-30T01:49:09.494Z,,,,61.9,,54,29.5
2018-01-30T01:49:19.507Z,,,,60.8,,54,29.5
2018-01-30T01:49:29.506Z,,,,59.6,,54,29.3
2018-01-30T01:49:39.615Z,,,,58.6,,54,29.2
2018-01-30T01:49:49.508Z,,,,57.9,,54,30
2018-01-30T01:49:59.498Z,,,,56.9,,54,30.3
2018-01-30T01:50:09.501Z,,,,56.5,,54,29.7
2018-01-30T01:50:19.507Z,,,,55.9,,54,30
2018-01-30T01:50:29.516Z,,,,55.5,,54,30.1
2018-01-30T01:50:39.597Z,,,,54.9,,54,30
2018-01-30T01:50:49.743Z,,42,0,57.2,2,54,30
2018-01-30T01:50:59.497Z,,32,,59,,54,29.2
2018-01-30T01:51:09.512Z,,29,,59,,54,29
2018-01-30T01:51:19.523Z,61,29,0,60,2,54,28.7
2018-01-30T01:51:29.576Z,,,,60.6,,54,28.5
2018-01-30T01:51:39.614Z,,,,61.1,,54,28.5
2018-01-30T01:51:49.537Z,,,,61.5,,54,28.7
2018-01-30T01:51:59.492Z,,29,,62,,54,28.6
2018-01-30T01:52:09.513Z,,,,62.2,,54,28.5
2018-01-30T01:52:19.500Z,,30,,62.5,,54,28.6
2018-01-30T01:52:29.502Z,,29,,62.7,,54,28.6
2018-01-30T01:52:39.625Z,,,,62.8,,54,28.6
2018-01-30T01:52:49.506Z,,,,63.1,,54,28.5
2018-01-30T01:52:59.600Z,,30,,,,54,28.6
2018-01-30T01:53:09.500Z,,29,,63.2,,54,28.5
2018-01-30T01:53:19.501Z,,,,63.3,,54,28.5
2018-01-30T01:53:29.494Z,,,,63.4,,54,28.5
2018-01-30T01:53:39.600Z,,,,,,54,28.6
2018-01-30T01:53:49.553Z,,,,63.5,,54,28.6
2018-01-30T01:53:59.495Z,,,,,,54,28.6
2018-01-30T01:54:09.511Z,,30,,63.6,,54,28.6
2018-01-30T01:54:19.545Z,,29,,,,54,28.5
2018-01-30T01:54:29.493Z,,,,,,54,28.7
2018-01-30T01:54:39.613Z,,,,,,54,28.7
2018-01-30T01:54:49.549Z,,,,63.8,,54,29
2018-01-30T01:54:59.501Z,,,,,,54,28.6
2018-01-30T01:55:09.504Z,,,,,,54,28.6
2018-01-30T01:55:19.550Z,,,,,,54,28.6
2018-01-30T01:55:29.500Z,,,,,,54,28.9
2018-01-30T01:55:39.637Z,,,,,,54,28.7
2018-01-30T01:55:49.543Z,,,,,,54,28.7
2018-01-30T01:55:59.496Z,,,,,,54,28.7
2018-01-30T01:56:09.517Z,,,,63.9,,54,28.9
2018-01-30T01:56:19.544Z,,,,,,54,29
2018-01-30T01:56:29.514Z,,,,,,54,29
2018-01-30T01:56:39.619Z,,,,,,54,29
2018-01-30T01:56:49.555Z,,,,,,54,28.9
2018-01-30T01:56:59.509Z,,30,,,,54,29
2018-01-30T01:57:09.542Z,,29,,63.9,,54,29
2018-01-30T01:57:19.496Z,,,,64,,54,29.1
2018-01-30T01:57:29.523Z,,30,,,,54,29.1
2018-01-30T01:57:39.615Z,,29,,,,54,29.1
2018-01-30T01:57:49.564Z,,30,,,,54,29.3
2018-01-30T01:57:59.507Z,,29,,64.1,,54,29
2018-01-30T01:58:09.507Z,,,,,,54,29.1
2018-01-30T01:58:19.495Z,,30,,,,54,28.9
2018-01-30T01:58:29.497Z,,29,,,,54,29.1
2018-01-30T01:58:39.718Z,,,,64.2,,54,29
2018-01-30T01:58:49.744Z,,,,,,54,29
2018-01-30T01:58:59.513Z,,,,,,54,29.1
2018-01-30T01:59:09.505Z,,,,,,54,29
2018-01-30T01:59:19.503Z,,,,,,54,29.1
2018-01-30T01:59:29.507Z,,30,,64.4,,54,29.1
2018-01-30T01:59:39.673Z,,29,,,,54,29.1
2018-01-30T01:59:49.505Z,,,,,,54,29
2018-01-30T01:59:59.513Z,,,,,,54,29.2
2018-01-30T02:00:09.558Z,,,,64.5,,54,29.2
2018-01-30T02:00:19.505Z,,,,,,54,29.1
2018-01-30T02:00:29.519Z,,,,,,54,29.1
2018-01-30T02:00:39.658Z,,,,,,54,29.1
2018-01-30T02:00:49.502Z,,,,64.6,,54,29.1
2018-01-30T02:00:59.526Z,,,,,,54,29.1
2018-01-30T02:01:09.582Z,,,,,,54,29.1
2018-01-30T02:01:19.509Z,,,,,,54,29
2018-01-30T02:01:29.525Z,,,,,,54,29.2
2018-01-30T02:01:39.649Z,,,,64.7,,54,29.3
2018-01-30T02:01:49.528Z,,,,,,54,29.2
2018-01-30T02:01:59.500Z,,,,,,54,29.2
2018-01-30T02:02:09.501Z,,30,,,,54,29.3
2018-01-30T02:02:19.511Z,,29,,,,54,29.3
2018-01-30T02:02:29.502Z,,,,64.8,,54,29.3
2018-01-30T02:02:39.612Z,,,,,,54,29.3
2018-01-30T02:02:49.503Z,,,,,,54,29.7
2018-01-30T02:02:59.504Z,,,,,,54,29.3
2018-01-30T02:03:09.502Z,,,,,,54,29.1
2018-01-30T02:03:19.502Z,,30,,,,54,29.2
2018-01-30T02:03:29.503Z,,29,,64.9,,54,29.2
2018-01-30T02:03:39.641Z,,,,,,54,29.5
2018-01-30T02:03:49.509Z,,,,,,54,29.2
2018-01-30T02:03:59.548Z,,,,,,54,29.3
2018-01-30T02:04:09.504Z,,,,,,54,29.3
2018-01-30T02:04:19.507Z,,0,0,62.5,2,54,29.3
2018-01-30T02:04:29.551Z,,,,60.9,,54,29.3
2018-01-30T02:04:39.605Z,,,,59.6,,54,29.3
2018-01-30T02:04:49.541Z,,,,58.8,,54,29.7
2018-01-30T02:04:59.505Z,,,,57.9,,54,29.6
2018-01-30T02:05:09.505Z,,,,57.3,,54,30
2018-01-30T02:05:19.514Z,,,,56.6,,54,29.1
2018-01-30T02:05:29.515Z,,,,56.1,,54,28.9
2018-01-30T02:05:39.616Z,,,,55.6,,54,28.9
2018-01-30T02:05:49.542Z,,,,55.1,,54,28.7
2018-01-30T02:05:59.507Z,,44,0,55.3,2,54,28.7
2018-01-30T02:06:09.506Z,,32,,59,,54,28.5
2018-01-30T02:06:19.510Z,,29,,58.8,,54,28.5
2018-01-30T02:06:29.567Z,,30,,60,,54,28.9
2018-01-30T02:06:39.620Z,,29,,60.5,,54,28.6
2018-01-30T02:06:49.509Z,,30,,61.1,,54,28.5
2018-01-30T02:06:59.504Z,,29,,61.4,,54,28.5
2018-01-30T02:07:09.502Z,,,,61.8,,54,28.5
2018-01-30T02:07:19.540Z,,,,62.1,,54,28.6
2018-01-30T02:07:29.507Z,,,,62.4,,54,28.6
2018-01-30T02:07:39.694Z,,30,,62.6,,54,28.6
2018-01-30T02:07:49.540Z,,29,,62.7,,54,28.6
2018-01-30T02:07:59.518Z,,30,,62.9,,54,28.5
2018-01-30T02:08:09.528Z,,29,,63.1,,54,28.6
2018-01-30T02:08:19.504Z,,,,,,54,28.7
2018-01-30T02:08:29.517Z,,,,63.2,,54,28.6
2018-01-30T02:08:39.610Z,,,,63.3,,54,28.5
2018-01-30T02:08:49.509Z,,,,63.4,,54,28.6
2018-01-30T02:08:59.539Z,,,,,,54,28.6
2018-01-30T02:09:09.518Z,,,,63.5,,54,28.6
2018-01-30T02:09:19.561Z,,,,,,54,28.7
2018-01-30T02:09:29.510Z,,,,,,54,28.7
2018-01-30T02:09:39.615Z,,,,,,54,28.6
2018-01-30T02:09:49.516Z,,,,,,54,28.5
2018-01-30T02:09:59.506Z,,30,,63.6,,54,28.7
2018-01-30T02:10:09.538Z,,29,,63.5,,54,28.6
2018-01-30T02:10:19.505Z,,,,,,54,28.7
2018-01-30T02:10:29.512Z,,,,63.6,,54,28.7
2018-01-30T02:10:39.621Z,,,,,,54,28.7
2018-01-30T02:10:49.505Z,,,,,,54,28.7
2018-01-30T02:10:59.506Z,,,,,,54,28.7
2018-01-30T02:11:09.522Z,,,,,,54,29
2018-01-30T02:11:19.504Z,,,,,,54,29
2018-01-30T02:11:29.506Z,,,,,,54,29
2018-01-30T02:11:39.631Z,,,,,,54,28.9
2018-01-30T02:11:49.510Z,,,,,,54,29
2018-01-30T02:11:59.513Z,,,,,,54,28.9
2018-01-30T02:12:09.539Z,,,,,,54,28.7
2018-01-30T02:12:19.510Z,,,,,,54,28.9
2018-01-30T02:12:29.513Z,,,,,,54,28.7
2018-01-30T02:12:39.653Z,,,,,,54,28.9
2018-01-30T02:12:49.538Z,,,,,,54,28.9
2018-01-30T02:12:59.515Z,,,,,,54,29
2018-01-30T02:13:09.538Z,,30,,,,54,28.9
2018-01-30T02:13:19.573Z,,29,,,,54,29.1
2018-01-30T02:13:29.700Z,,,,,,54,29
2018-01-30T02:13:39.588Z,,,,,,54,29
2018-01-30T02:13:49.510Z,,,,,,54,29.1
2018-01-30T02:13:59.513Z,,,,,,54,29
2018-01-30T02:14:09.506Z,,30,,,,54,29
2018-01-30T02:14:19.542Z,,29,,,,54,29.1
2018-01-30T02:14:29.525Z,,30,,,,54,29.2
2018-01-30T02:14:39.671Z,,29,,63.8,,54,29.2
2018-01-30T02:14:49.511Z,,,,63.6,,54,29.1
2018-01-30T02:14:59.512Z,,,,63.8,,54,29.1
2018-01-30T02:15:09.507Z,,,,,,54,29.1
2018-01-30T02:15:19.515Z,,,,,,54,29
2018-01-30T02:15:29.525Z,,30,,,,54,29.1
2018-01-30T02:15:39.640Z,,29,,,,54,29.1
2018-01-30T02:15:49.517Z,,,,,,54,29.3
2018-01-30T02:16:04.655Z,,,,,,54,29.1
2018-01-30T02:16:09.537Z,,30,,,,54,29.1
2018-01-30T02:16:19.508Z,,29,,,,54,29.1
2018-01-30T02:16:29.527Z,,,,63.9,,54,29.2
2018-01-30T02:16:39.677Z,,,,,,54,29.1
2018-01-30T02:16:49.537Z,,,,,,54,29.2
2018-01-30T02:16:59.519Z,,,,,,54,29.2
2018-01-30T02:17:09.548Z,,,,,,54,29.2
2018-01-30T02:17:19.509Z,,,,,,54,29.1
2018-01-30T02:17:29.541Z,,30,,,,54,29.1
2018-01-30T02:17:39.633Z,,29,,63.9,,54,29.1
2018-01-30T02:17:49.527Z,,,,63.9,,54,29.1
2018-01-30T02:17:59.537Z,,,,64,,54,29.1
2018-01-30T02:18:09.570Z,,,,,,54,29.1
2018-01-30T02:18:19.521Z,,,,,,54,29.1
2018-01-30T02:18:29.561Z,,,,,,54,29
2018-01-30T02:18:39.611Z,,,,,,54,29.1
2018-01-30T02:18:49.762Z,,,,,,54,29.3
2018-01-30T02:18:59.541Z,,,,,,54,29.1
2018-01-30T02:19:09.510Z,,,,64.1,,54,29.1
2018-01-30T02:19:19.511Z,,30,,,,54,29.1
2018-01-30T02:19:29.537Z,,29,,,,54,29.1
2018-01-30T02:19:39.622Z,,,,,,54,29.2
2018-01-30T02:19:49.519Z,,,,,,54,29.1
2018-01-30T02:19:59.513Z,,,,,,54,29.1
2018-01-30T02:20:09.522Z,,,,,,54,29.1
2018-01-30T02:20:19.513Z,,,,,,54,29.1
2018-01-30T02:20:29.514Z,,,,64.2,,54,29.1
2018-01-30T02:20:39.613Z,,,,,,54,29.1
2018-01-30T02:20:49.524Z,,,,,,54,29
2018-01-30T02:20:59.569Z,,,,,,54,29.1
2018-01-30T02:21:09.514Z,,,,,,54,29.1
2018-01-30T02:21:19.535Z,,,,,,54,29
2018-01-30T02:21:29.544Z,,30,,,,54,29
2018-01-30T02:21:39.610Z,,29,,,,54,29
2018-01-30T02:21:49.551Z,,,,,,54,29.1
2018-01-30T02:21:59.564Z,,,,,,54,29
2018-01-30T02:22:09.513Z,,,,,,54,29.1
2018-01-30T02:22:19.535Z,,,,,,54,29.5
2018-01-30T02:22:29.562Z,,,,,,54,29.2
2018-01-30T02:22:39.625Z,,,,,,54,29.2
2018-01-30T02:22:49.515Z,,,,64.4,,54,29.1
2018-01-30T02:22:59.512Z,,,,,,54,29.1
2018-01-30T02:23:09.516Z,,,,,,54,29.2
2018-01-30T02:23:19.511Z,,,,,,54,29.2
2018-01-30T02:23:29.514Z,,,,,,54,29.1
2018-01-30T02:23:39.637Z,,,,,,54,29.1
2018-01-30T02:23:49.550Z,,,,64.5,,54,29.2
2018-01-30T02:23:59.587Z,,,,,,54,29.2
2018-01-30T02:24:09.511Z,,,,,,54,29.1
2018-01-30T02:24:19.520Z,,,,,,54,29.2
2018-01-30T02:24:29.511Z,,,,,,54,29.1
2018-01-30T02:24:39.613Z,,,,,,54,29.2
2018-01-30T02:24:49.553Z,,,,64.6,,54,29.2
2018-01-30T02:24:59.584Z,,,,,,54,29.2
2018-01-30T02:25:09.535Z,,,,,,54,29.2
2018-01-30T02:25:19.556Z,,,,,,54,29.2
2018-01-30T02:25:29.512Z,,,,,,54,29.2
2018-01-30T02:25:39.637Z,,,,64.7,,54,29.3
2018-01-30T02:25:49.555Z,,,,,,54,29.1
2018-01-30T02:25:59.522Z,,,,,,54,29.2
2018-01-30T02:26:09.534Z,,,,,,54,29.3
2018-01-30T02:26:19.538Z,,,,,,54,29.2
2018-01-30T02:26:29.514Z,,,,,,54,29.2
2018-01-30T02:26:39.644Z,,,,64.8,,54,29.3
2018-01-30T02:26:49.519Z,,,,,,54,29.3
2018-01-30T02:26:59.521Z,,,,,,54,29.3
2018-01-30T02:27:09.512Z,,,,,,54,29.5
2018-01-30T02:27:19.520Z,,30,,,,54,29.2
2018-01-30T02:27:29.515Z,,,,64.9,,54,29.2
2018-01-30T02:27:39.655Z,,29,,,,54,29.2
2018-01-30T02:27:49.562Z,,,,,,54,29.3
2018-01-30T02:27:59.518Z,,,,,,54,29.2
2018-01-30T02:28:09.534Z,,,,,,54,29.3
2018-01-30T02:28:19.599Z,,0,0,63.5,2,54,29.3
2018-01-30T02:28:29.534Z,,,,61.5,,54,29.3
2018-01-30T02:28:39.663Z,,,,60.6,,54,29.5
2018-01-30T02:28:49.515Z,,,,59.3,,54,29.8
2018-01-30T02:28:59.521Z,,,,58.4,,54,29.2
2018-01-30T02:29:09.543Z,,,,57.7,,54,29.2
2018-01-30T02:29:19.542Z,,,,56.9,,54,29.3
2018-01-30T02:29:29.517Z,,,,56.4,,54,29.2
2018-01-30T02:29:39.624Z,,,,55.9,,54,29.8
2018-01-30T02:29:49.584Z,,,,55.3,,54,30.1
2018-01-30T02:29:59.533Z,,,,54.9,,54,30
2018-01-30T02:30:09.554Z,,39,0,58.2,2,54,30
2018-01-30T02:30:19.518Z,,29,,58.9,,54,29.5
2018-01-30T02:30:29.534Z,,,,59.1,,54,28.6
2018-01-30T02:30:39.625Z,,,,60.1,,54,28.5
2018-01-30T02:30:49.542Z,,,,60.7,,54,28.5
2018-01-30T02:30:59.533Z,,,,61.2,,54,28.4
2018-01-30T02:31:09.560Z,,,,61.6,,54,28.5
2018-01-30T02:31:19.609Z,,30,,62,,54,28.4
2018-01-30T02:31:29.540Z,,29,,62.2,,54,28.6
2018-01-30T02:31:39.626Z,,,,62.5,,54,28.5
2018-01-30T02:31:49.531Z,,,,62.7,,54,28.5
2018-01-30T02:31:59.533Z,,,,62.8,,54,28.4
2018-01-30T02:32:09.567Z,,,,63.1,,54,28.7
2018-01-30T02:32:19.517Z,,,,63.2,,54,28.6
2018-01-30T02:32:29.517Z,,,,,,54,28.5
2018-01-30T02:32:39.691Z,,,,63.3,,54,28.4
2018-01-30T02:32:49.608Z,,,,63.4,,54,28.5
2018-01-30T02:32:59.518Z,,,,,,54,28.6
2018-01-30T02:33:09.516Z,,,,63.5,,54,28.5
2018-01-30T02:33:19.533Z,,30,,,,54,28.5
2018-01-30T02:33:29.541Z,,29,,63.6,,54,28.6
2018-01-30T02:33:39.675Z,,,,,,54,29
2018-01-30T02:33:49.573Z,,30,,,,54,28.7
2018-01-30T02:33:59.533Z,,,,63.8,,54,28.7
2018-01-30T02:34:09.532Z,,29,,,,54,28.6
2018-01-30T02:34:19.533Z,,30,,,,54,28.7
2018-01-30T02:34:29.532Z,,29,,,,54,29
2018-01-30T02:34:39.631Z,,,,,,54,28.9
2018-01-30T02:34:49.666Z,,,,,,54,28.7
2018-01-30T02:34:59.517Z,,30,,,,54,28.7
2018-01-30T02:35:09.532Z,,,,,,54,28.7
2018-01-30T02:35:19.521Z,,,,63.9,,54,29.1
2018-01-30T02:35:29.556Z,,29,,,,54,28.9
2018-01-30T02:35:39.630Z,,,,,,54,28.9
2018-01-30T02:35:49.600Z,,,,,,54,29
2018-01-30T02:35:59.571Z,,,,,,54,28.9
2018-01-30T02:36:14.631Z,,,,,,54,29
2018-01-30T02:36:19.531Z,,,,,,54,29.1
2018-01-30T02:36:29.544Z,,,,64,,54,28.9
2018-01-30T02:36:39.708Z,,,,,,54,29
2018-01-30T02:36:49.536Z,,,,,,54,28.9
2018-01-30T02:36:59.568Z,,,,,,54,28.9
2018-01-30T02:37:09.610Z,,,,,,54,29
2018-01-30T02:37:19.641Z,,,,64.1,,54,29
2018-01-30T02:37:29.532Z,,,,,,54,29
2018-01-30T02:37:39.720Z,,,,,,54,29
2018-01-30T02:37:49.676Z,,,,,,54,29.2
2018-01-30T02:37:59.531Z,,,,64.2,,54,29.1
2018-01-30T02:38:09.553Z,,30,,,,54,29
2018-01-30T02:38:19.532Z,,,,,,54,29.1
2018-01-30T02:38:29.580Z,,29,,,,54,29
2018-01-30T02:38:39.629Z,,,,64.4,,54,29
2018-01-30T02:38:49.531Z,,,,,,54,29
