Time,PrimTSet,HwTSet,ActPow,HwTOutlet,PrimT,HwActive,ChActive
2018-01-09T01:22:31.303Z,,54,,49.9,,,
2018-01-09T01:22:41.301Z,,54,,49.9,,,
2018-01-09T01:22:51.300Z,,54,,49.9,,,
2018-01-09T01:23:01.304Z,,54,,49.9,,,
2018-01-09T01:23:11.302Z,,54,,49.9,,,
2018-01-09T01:23:21.302Z,,54,30,49.9,,,
2018-01-09T01:23:31.303Z,,54,,49.9,,,
2018-01-09T01:23:41.305Z,,54,,49.9,,,
2018-01-09T01:23:51.305Z,,54,29,49.9,,,
2018-01-09T01:24:01.302Z,,54,,49.9,,,
2018-01-09T01:24:11.308Z,,54,,49.9,,,
2018-01-09T01:24:21.302Z,,54,30,49.8,,,
2018-01-09T01:24:31.304Z,,54,29,49.8,,,
2018-01-09T01:24:41.316Z,,54,,49.8,,,
2018-01-09T01:24:51.303Z,,54,30,49.8,,,
2018-01-09T01:25:01.303Z,,54,29,49.8,,,
2018-01-09T01:25:11.301Z,,54,,49.8,,,
2018-01-09T01:25:21.301Z,,54,,49.8,,,
2018-01-09T01:25:31.301Z,,54,,49.8,,,
2018-01-09T01:25:41.303Z,,54,,49.8,,,
2018-01-09T01:25:51.303Z,,54,,49.9,,,
2018-01-09T01:26:01.301Z,,54,,49.9,,,
2018-01-09T01:26:11.306Z,,54,,49.9,,,
2018-01-09T01:26:21.304Z,,54,,49.8,63.9,,
2018-01-09T01:26:31.304Z,,54,29,49.9,63.9,,
2018-01-09T01:26:41.305Z,,54,29,49.8,64,,
2018-01-09T01:26:51.308Z,,54,,49.8,,,
2018-01-09T01:27:01.304Z,,54,,49.8,,,
2018-01-09T01:27:11.305Z,,54,30,49.8,,,
2018-01-09T01:27:21.305Z,,54,29,49.8,,,
2018-01-09T01:27:31.317Z,,54,,49.8,,,
2018-01-09T01:27:41.305Z,,54,,49.8,,,
2018-01-09T01:27:51.314Z,,54,,49.8,,,
2018-01-09T01:28:01.303Z,,54,,49.8,,,
2018-01-09T01:28:11.309Z,,54,,49.8,,,
2018-01-09T01:28:21.304Z,,54,,49.8,,,
2018-01-09T01:28:31.305Z,,54,,49.8,,,
2018-01-09T01:28:41.305Z,,54,,49.8,,,
2018-01-09T01:28:51.303Z,,54,,49.8,,,
2018-01-09T01:29:01.306Z,,54,,49.8,64.1,,
2018-01-09T01:29:11.308Z,,54,,49.8,64,,
2018-01-09T01:29:21.305Z,,54,,49.8,64.1,,
2018-01-09T01:29:31.307Z,,54,,49.8,,,
2018-01-09T01:29:41.303Z,,54,,49.8,,,
2018-01-09T01:29:51.307Z,,54,30,49.8,,,
2018-01-09T01:30:01.309Z,,54,,49.8,,,
2018-01-09T01:30:11.308Z,,54,,49.8,,,
2018-01-09T01:30:21.309Z,,54,,49.9,,,
2018-01-09T01:30:31.307Z,,54,29,49.8,,,
2018-01-09T01:30:41.306Z,,54,,49.9,,,
2018-01-09T01:30:51.305Z,,54,30,49.9,64.2,,
2018-01-09T01:31:01.306Z,,54,29,49.9,64.1,,
2018-01-09T01:31:11.312Z,,54,,49.8,64.2,,
2018-01-09T01:31:21.315Z,,54,,49.8,,,
2018-01-09T01:31:31.307Z,,54,,49.8,,,
2018-01-09T01:31:41.312Z,,54,,49.8,,,
2018-01-09T01:31:51.308Z,,54,,49.7,,,
2018-01-09T01:32:01.305Z,,54,,49.7,,,
2018-01-09T01:32:11.310Z,,54,,49.7,,,
2018-01-09T01:32:21.311Z,,54,,49.7,,,
2018-01-09T01:32:31.311Z,,54,,49.7,,,
2018-01-09T01:32:41.311Z,,54,,49.7,,,
2018-01-09T01:32:51.307Z,,54,,49.7,,,
2018-01-09T01:33:01.312Z,,54,,49.8,,,
2018-01-09T01:33:11.314Z,,54,,49.8,64.4,,
2018-01-09T01:33:21.307Z,,54,30,49.8,,,
2018-01-09T01:33:31.305Z,,54,29,49.8,,,
2018-01-09T01:33:41.313Z,,54,,49.8,,,
2018-01-09T01:33:51.309Z,,54,,49.7,,,
2018-01-09T01:34:01.307Z,,54,,49.7,,,
2018-01-09T01:34:11.307Z,,54,,49.7,,,
2018-01-09T01:34:21.309Z,,54,,49.7,,,
2018-01-09T01:34:31.310Z,,54,,49.7,,,
2018-01-09T01:34:41.309Z,,54,,49.7,,,
2018-01-09T01:34:51.306Z,,54,,49.6,,,
2018-01-09T01:35:01.314Z,,54,30,49.6,,,
2018-01-09T01:35:11.311Z,,54,29,49.6,64.5,,
2018-01-09T01:35:21.311Z,,54,,49.6,,,
2018-01-09T01:35:31.308Z,,54,,49.7,,,
2018-01-09T01:35:41.311Z,,54,,49.7,,,
2018-01-09T01:35:51.311Z,,54,,49.7,,,
2018-01-09T01:36:01.315Z,,54,,49.7,,,
2018-01-09T01:36:11.315Z,,54,,49.7,,,
2018-01-09T01:36:21.311Z,,54,,49.7,,,
2018-01-09T01:36:31.309Z,,54,,49.7,,,
2018-01-09T01:36:41.314Z,,54,,49.8,,,
2018-01-09T01:36:51.311Z,,54,,49.8,,,
2018-01-09T01:37:01.319Z,,54,,49.8,,,
2018-01-09T01:37:11.322Z,,54,,49.8,,,
2018-01-09T01:37:21.308Z,,54,30,49.8,,,
2018-01-09T01:37:31.311Z,,54,29,49.8,,,
2018-01-09T01:37:41.308Z,,54,30,49.8,64.6,,
2018-01-09T01:37:51.341Z,,54,29,49.7,64.5,,
2018-01-09T01:38:01.310Z,,54,,49.7,64.6,,
2018-01-09T01:38:11.310Z,,54,,49.7,,,
2018-01-09T01:38:21.312Z,,54,,49.7,,,
2018-01-09T01:38:31.314Z,,54,,49.7,,,
2018-01-09T01:38:41.313Z,,54,,49.7,,,
2018-01-09T01:38:51.310Z,,54,,49.7,,,
2018-01-09T01:39:01.309Z,,54,,49.8,,,
2018-01-09T01:39:11.315Z,,54,,49.7,,,
2018-01-09T01:39:21.315Z,,54,,49.7,,,
2018-01-09T01:39:31.335Z,,54,,49.7,,,
2018-01-09T01:39:41.310Z,,54,,49.7,,,
2018-01-09T01:39:51.313Z,,54,30,49.7,,,
2018-01-09T01:40:01.316Z,61,54,30,49.7,64.6,0,2
2018-01-09T01:40:11.321Z,,54,29,49.8,,,
2018-01-09T01:40:21.320Z,,54,,49.8,,,
2018-01-09T01:40:31.319Z,,54,,49.8,,,
2018-01-09T01:40:41.313Z,,54,,49.9,,,
2018-01-09T01:40:51.312Z,,54,,49.9,,,
2018-01-09T01:41:01.310Z,,54,30,49.9,,,
2018-01-09T01:41:11.315Z,,54,29,49.9,64.7,,
2018-01-09T01:41:21.311Z,,54,,50,,,
2018-01-09T01:41:31.320Z,,54,,50,,,
2018-01-09T01:41:41.312Z,,54,,50,,,
2018-01-09T01:41:51.312Z,,54,,50,,,
2018-01-09T01:42:01.312Z,,54,,50,,,
2018-01-09T01:42:11.313Z,,54,,50,,,
2018-01-09T01:42:21.317Z,,54,,49.9,,,
2018-01-09T01:42:31.311Z,,54,,50,,,
2018-01-09T01:42:41.313Z,,54,30,50,,,
2018-01-09T01:42:51.320Z,,54,29,50,,,
2018-01-09T01:48:04.365Z,,54,29,49.9,,,
2018-01-09T01:48:14.313Z,,54,,50.1,,,
2018-01-09T01:48:24.312Z,,54,30,50.1,,,
2018-01-09T01:48:34.317Z,,54,29,50.1,,,
2018-01-09T01:48:44.317Z,,54,,50.1,,,
2018-01-09T01:48:54.311Z,,54,,50.1,,,
2018-01-09T01:49:04.313Z,,54,,50.1,,,
2018-01-09T01:49:14.318Z,,54,,50.1,,,
2018-01-09T01:49:24.318Z,,54,,50.1,,,
2018-01-09T01:49:34.316Z,,54,,50.1,,,
2018-01-09T01:49:44.312Z,,54,,50.1,,,
2018-01-09T01:49:54.319Z,,54,,50.1,,,
2018-01-09T01:50:04.311Z,,54,,50.1,,,
2018-01-09T01:50:14.320Z,,54,,50.1,,,
2018-01-09T01:50:24.314Z,,54,,50.1,,,
2018-01-09T01:50:34.314Z,,54,,50.1,,,
2018-01-09T01:50:44.316Z,,54,,50.1,,,
2018-01-09T01:50:54.315Z,,54,,50.1,,,
2018-01-09T01:51:04.317Z,,54,,50.1,,,
2018-01-09T01:51:14.316Z,,54,,50.1,,,
2018-01-09T01:51:24.312Z,,54,,50.2,64.9,,
2018-01-09T01:51:34.319Z,,54,,50.2,64.8,,
2018-01-09T01:51:44.320Z,,54,,50.2,,,
2018-01-09T01:51:54.314Z,,54,,50.2,64.9,,
2018-01-09T01:52:04.321Z,,54,,50.2,,,
2018-01-09T01:52:14.322Z,,54,,50.2,,,
2018-01-09T01:52:24.316Z,,54,30,50.2,,,
2018-01-09T01:52:34.320Z,,54,29,50.2,,,
2018-01-09T01:52:44.328Z,,54,30,50.2,,,
2018-01-09T01:52:54.320Z,,54,29,50.2,,,
2018-01-09T01:53:04.316Z,,54,,50.2,,,
2018-01-09T01:53:14.321Z,,54,,50.2,,,
2018-01-09T01:53:24.323Z,,54,,50.2,,,
2018-01-09T01:53:34.317Z,,54,,50.2,,,
2018-01-09T01:53:44.318Z,,54,,50.2,,,
2018-01-09T01:53:54.315Z,,54,,50.2,,,
2018-01-09T01:54:04.320Z,,54,30,50.2,,,
2018-01-09T01:54:14.320Z,,54,29,50.2,,,
2018-01-09T01:54:24.320Z,,54,,50.2,,,
2018-01-09T01:54:34.322Z,,54,,50.2,,,
2018-01-09T01:54:44.320Z,,54,,50.2,,,
2018-01-09T01:54:54.318Z,,54,,50.2,,,
2018-01-09T01:55:04.323Z,,54,30,50.2,,,
2018-01-09T01:55:14.340Z,,54,29,50.2,,,
2018-01-09T01:55:24.318Z,,54,,50.2,,,
2018-01-09T01:55:34.326Z,,54,30,50.2,,,
2018-01-09T01:55:44.326Z,,54,29,50.2,,,
2018-01-09T01:55:54.326Z,,54,,50.1,,,
2018-01-09T01:56:04.318Z,,54,30,50.2,,,
2018-01-09T01:56:14.320Z,,54,29,50.2,,,
2018-01-09T01:56:24.325Z,,54,0,50.2,64.8,0,2
2018-01-09T01:56:34.316Z,,54,,50.2,61.8,,
2018-01-09T01:56:44.319Z,,54,,50.2,60.9,,
2018-01-09T01:56:54.318Z,,54,,50.2,59.8,,
2018-01-09T01:57:04.318Z,,54,,50.2,58.8,,
2018-01-09T01:57:14.336Z,,54,,50.2,57.9,,
2018-01-09T01:57:24.321Z,,54,,50.1,57.4,,
2018-01-09T01:57:34.318Z,,54,,50.1,56.8,,
2018-01-09T01:57:44.329Z,,54,,50,56.3,,
2018-01-09T01:57:54.326Z,,54,,49.9,55.9,,
2018-01-09T01:58:04.318Z,,54,,49.9,55.4,,
2018-01-09T01:58:14.325Z,,54,,49.8,54.8,,
2018-01-09T01:58:24.324Z,,54,39,49.6,58.2,0,2
2018-01-09T01:58:34.319Z,,54,31,49.4,58.9,,
2018-01-09T01:58:44.320Z,,54,29,49.3,59,,
2018-01-09T01:58:54.321Z,,54,,49.2,60,,
2018-01-09T01:59:04.322Z,,54,,49.1,60.5,,
2018-01-09T01:59:14.324Z,,54,30,49.1,61.1,,
2018-01-09T01:59:24.320Z,,54,29,49,61.4,,
2018-01-09T01:59:34.332Z,,54,30,49,61.8,,
2018-01-09T01:59:44.321Z,,54,29,49,62,,
2018-01-09T01:59:54.321Z,,54,,49,62.2,,
2018-01-09T02:00:04.321Z,,54,,49,62.4,,
2018-01-09T02:00:14.324Z,,54,,49,62.5,,
2018-01-09T02:00:24.319Z,,54,,49,62.6,,
2018-01-09T02:00:34.321Z,,54,,49,62.7,,
2018-01-09T02:00:44.322Z,,54,,49,,,
2018-01-09T02:00:54.335Z,,54,,49,62.8,,
2018-01-09T02:01:04.325Z,,54,,49,,,
2018-01-09T02:01:14.338Z,,54,,49,62.9,,
2018-01-09T02:01:24.321Z,,54,,49,,,
2018-01-09T02:01:34.320Z,,54,,48.9,63.1,,
2018-01-09T02:01:44.320Z,,54,,48.9,,,
2018-01-09T02:01:59.432Z,,54,,48.9,,,
2018-01-09T02:02:04.321Z,,54,,48.9,,,
2018-01-09T02:02:14.324Z,,54,,48.9,,,
2018-01-09T02:02:24.320Z,,54,,48.9,,,
2018-01-09T02:02:34.324Z,,54,,48.9,,,
2018-01-09T02:02:44.324Z,,54,,48.9,,,
2018-01-09T02:02:54.320Z,,54,,48.9,,,
2018-01-09T02:03:04.324Z,,54,,48.9,,,
2018-01-09T02:03:14.325Z,,54,,48.9,,,
2018-01-09T02:03:24.326Z,,54,30,48.9,,,
2018-01-09T02:03:34.320Z,,54,29,48.9,,,
2018-01-09T02:03:44.322Z,,54,30,48.9,,,
2018-01-09T02:03:54.322Z,,54,29,48.9,,,
2018-01-09T02:04:04.322Z,,54,,48.8,,,
2018-01-09T02:04:14.324Z,,54,,48.8,,,
2018-01-09T02:04:24.324Z,,54,,48.8,,,
2018-01-09T02:04:34.324Z,,54,,48.8,,,
2018-01-09T02:04:44.325Z,,54,,48.8,,,
2018-01-09T02:04:54.325Z,,54,,48.8,63.2,,
2018-01-09T02:05:04.324Z,,54,,48.8,63.1,,
2018-01-09T02:05:14.327Z,,54,,48.8,63.2,,
2018-01-09T02:05:24.324Z,,54,30,48.8,,,
2018-01-09T02:05:34.327Z,,54,29,48.8,,,
2018-01-09T02:05:44.322Z,,54,,48.8,,,
2018-01-09T02:05:54.326Z,,54,,48.8,,,
2018-01-09T02:06:04.328Z,,54,,48.8,63.3,,
2018-01-09T02:06:14.328Z,,54,,48.8,,,
2018-01-09T02:06:24.328Z,,54,,48.8,,,
2018-01-09T02:06:34.323Z,,54,,48.8,,,
2018-01-09T02:06:44.328Z,,54,,48.8,,,
2018-01-09T02:06:54.328Z,,54,,48.8,,,
2018-01-09T02:07:04.327Z,,54,30,48.8,63.4,,
2018-01-09T02:07:14.323Z,,54,29,48.8,,,
2018-01-09T02:07:24.325Z,,54,,48.8,,,
2018-01-09T02:07:34.325Z,,54,,48.8,,,
2018-01-09T02:07:44.325Z,,54,,48.8,,,
2018-01-09T02:07:54.327Z,,54,,48.8,,,
2018-01-09T02:08:04.328Z,,54,30,48.8,63.5,,
2018-01-09T02:08:14.326Z,,54,29,48.8,,,
2018-01-09T02:08:24.324Z,,54,,48.8,,,
2018-01-09T02:08:34.334Z,,54,,48.8,,,
2018-01-09T02:08:44.329Z,,54,,48.8,,,
2018-01-09T02:08:54.326Z,,54,,48.8,,,
2018-01-09T02:09:04.332Z,,54,,48.9,63.6,,
2018-01-09T02:09:14.332Z,,54,,48.9,,,
2018-01-09T02:09:24.329Z,,54,,48.9,,,
2018-01-09T02:09:34.328Z,,54,,48.9,,,
2018-01-09T02:09:44.327Z,,54,,48.9,,,
2018-01-09T02:09:54.326Z,,54,30,48.9,,,
2018-01-09T02:10:04.327Z,,54,,48.9,,,
2018-01-09T02:10:14.340Z,,54,29,49,,,
2018-01-09T02:10:24.328Z,,54,,49,,,
2018-01-09T02:10:34.326Z,,54,,49,,,
2018-01-09T02:10:44.336Z,,54,,49,63.8,,
2018-01-09T02:10:54.330Z,,54,,49,,,
2018-01-09T02:11:04.331Z,,54,30,49,,,
2018-01-09T02:11:14.331Z,,54,29,49,,,
2018-01-09T02:11:24.332Z,,54,,49,,,
2018-01-09T02:11:34.336Z,,54,,49,,,
2018-01-09T02:11:44.328Z,,54,,49,,,
2018-01-09T02:11:54.551Z,,54,,49,,,
2018-01-09T02:12:04.335Z,,54,,49,63.9,,
2018-01-09T02:12:14.339Z,,54,,49.1,,,
2018-01-09T02:12:24.326Z,,54,30,49.1,,,
2018-01-09T02:12:34.326Z,,54,,49,,,
2018-01-09T02:12:44.331Z,,54,,49,,,
2018-01-09T02:12:54.328Z,,54,29,49,,,
2018-01-09T02:13:04.332Z,,54,,49,,,
2018-01-09T02:13:14.327Z,,54,,49,,,
2018-01-09T02:13:24.327Z,,54,30,49,63.9,,
2018-01-09T02:13:34.327Z,,54,29,49,63.9,,
2018-01-09T02:13:44.330Z,,54,29,49,64,,
2018-01-09T02:13:54.329Z,,54,,49,,,
2018-01-09T02:14:04.333Z,,54,,49.1,,,
2018-01-09T02:14:14.332Z,,54,30,49,,,
2018-01-09T02:14:24.330Z,,54,29,49.1,,,
2018-01-09T02:14:34.335Z,,54,,49.1,,,
2018-01-09T02:14:44.328Z,,54,,49.1,,,
2018-01-09T02:14:54.329Z,,54,,49.1,,,
2018-01-09T02:15:04.332Z,,54,,49.1,,,
2018-01-09T02:15:14.339Z,,54,,49.1,,,
2018-01-09T02:15:24.329Z,,54,,49.1,64.1,,
2018-01-09T02:15:34.332Z,,54,,49.1,,,
2018-01-09T02:15:44.328Z,,54,,49.1,,,
2018-01-09T02:15:54.332Z,,54,,49.1,,,
2018-01-09T02:16:04.329Z,,54,30,49.1,,,
2018-01-09T02:16:14.330Z,,54,29,49.2,,,
2018-01-09T02:16:24.333Z,,54,,49.2,,,
2018-01-09T02:16:34.331Z,,54,,49.2,,,
2018-01-09T02:16:44.333Z,,54,,49.2,,,
2018-01-09T02:16:54.340Z,,54,,49.2,,,
2018-01-09T02:17:04.331Z,,54,,49.2,,,
2018-01-09T02:17:14.331Z,,54,,49.3,,,
2018-01-09T02:17:24.331Z,,54,,49.3,64.2,,
2018-01-09T02:17:34.338Z,,54,,49.3,,,
2018-01-09T02:17:44.331Z,,54,,49.3,,,
2018-01-09T02:17:54.330Z,,54,,49.3,,,
2018-01-09T02:18:04.339Z,,54,,49.3,,,
2018-01-09T02:18:14.330Z,,54,,49.3,,,
2018-01-09T02:18:24.332Z,,54,,49.4,,,
2018-01-09T02:18:34.332Z,,54,,49.4,,,
2018-01-09T02:18:44.331Z,,54,,49.4,,,
2018-01-09T02:18:54.332Z,,54,,49.4,,,
2018-01-09T02:19:04.339Z,,54,,49.4,,,
2018-01-09T02:19:14.333Z,,54,,49.4,,,
2018-01-09T02:19:24.331Z,,54,,49.4,,,
2018-01-09T02:19:34.334Z,,54,,49.4,,,
2018-01-09T02:19:44.334Z,,54,,49.4,,,
2018-01-09T02:19:54.334Z,,54,30,49.4,,,
2018-01-09T02:20:04.333Z,,54,,49.6,,,
2018-01-09T02:20:14.338Z,,54,29,49.6,,,
2018-01-09T02:20:24.334Z,,54,,49.6,64.1,,
2018-01-09T02:20:34.337Z,,54,,49.6,,,
2018-01-09T02:20:44.334Z,,54,,49.6,,,
2018-01-09T02:20:54.335Z,,54,,49.6,,,
2018-01-09T02:21:04.336Z,,54,,49.6,,,
2018-01-09T02:21:14.336Z,,54,,49.6,,,
2018-01-09T02:21:34.333Z,,54,,49.6,,,
2018-01-09T02:21:44.334Z,,54,,49.6,,,
2018-01-09T02:21:54.335Z,,54,30,49.6,,,
2018-01-09T02:22:04.335Z,,54,29,49.7,,,
2018-01-09T02:22:14.332Z,,54,,49.6,,,
2018-01-09T02:22:24.334Z,,54,,49.7,64,,
2018-01-09T02:22:34.335Z,,54,,49.7,,,
2018-01-09T02:22:44.333Z,,54,,49.7,,,
2018-01-09T02:22:54.340Z,,54,,49.7,,,
2018-01-09T02:23:04.338Z,,54,30,49.7,64,,
2018-01-09T02:23:14.332Z,,54,29,49.7,63.9,,
2018-01-09T02:23:24.341Z,,54,,49.7,,,
2018-01-09T02:23:34.339Z,,54,,49.7,,,
2018-01-09T02:23:44.335Z,,54,,49.7,,,
2018-01-09T02:23:54.333Z,,54,,49.7,,,
2018-01-09T02:24:04.332Z,,54,,49.7,,,
2018-01-09T02:24:14.345Z,,54,,49.7,63.8,,
2018-01-09T02:24:24.340Z,,54,,49.7,,,
2018-01-09T02:24:34.335Z,,54,,49.6,,,
2018-01-09T02:24:44.337Z,,54,,49.6,,,
2018-01-09T02:24:54.337Z,,54,,49.6,,,
2018-01-09T02:25:04.338Z,,54,,49.6,,,
2018-01-09T02:25:14.340Z,,54,,49.6,63.6,,
2018-01-09T02:25:24.343Z,,54,,49.6,,,
2018-01-09T02:25:34.340Z,,54,,49.6,,,
2018-01-09T02:25:44.341Z,,54,,49.6,,,
2018-01-09T02:25:54.334Z,,54,,49.6,,,
2018-01-09T02:26:04.341Z,,54,30,49.6,,,
2018-01-09T02:26:14.340Z,,54,,49.6,,,
2018-01-09T02:26:24.334Z,,54,29,49.7,63.5,,
2018-01-09T02:26:34.334Z,,54,30,49.7,63.6,,
2018-01-09T02:26:44.339Z,,54,29,49.7,,,
2018-01-09T02:26:54.342Z,,54,,49.7,,,
2018-01-09T02:27:04.336Z,,54,,49.7,63.5,,
2018-01-09T02:27:14.337Z,,54,,49.7,,,
2018-01-09T02:27:24.337Z,,54,,49.7,,,
2018-01-09T02:27:34.335Z,,54,,49.7,,,
2018-01-09T02:27:44.339Z,,54,,49.7,,,
2018-01-09T02:27:54.340Z,,54,,49.7,,,
2018-01-09T02:28:04.341Z,,54,,49.7,,,
2018-01-09T02:28:14.341Z,,54,,49.7,,,
2018-01-09T02:28:24.342Z,,54,,49.7,,,
2018-01-09T02:28:34.343Z,,54,,49.7,,,
2018-01-09T02:28:44.340Z,,54,,49.7,,,
2018-01-09T02:28:54.346Z,,54,,49.7,,,
2018-01-09T02:29:04.345Z,,54,,49.7,,,
2018-01-09T02:29:14.350Z,,54,,49.7,,,
2018-01-09T02:29:24.336Z,,54,,49.7,63.6,,
2018-01-09T02:29:34.345Z,,54,,49.7,63.5,,
2018-01-09T02:29:44.341Z,,54,30,49.7,63.6,,
2018-01-09T02:29:54.338Z,,54,29,49.7,,,
2018-01-09T02:30:04.336Z,,54,,49.7,63.5,,
2018-01-09T02:30:14.340Z,,54,,49.7,63.6,,
2018-01-09T02:30:24.339Z,,54,30,49.7,63.5,,
2018-01-09T02:30:34.341Z,,54,29,49.6,,,
2018-01-09T02:30:44.341Z,,54,,49.6,63.6,,
2018-01-09T02:30:54.340Z,,54,,49.6,63.5,,
2018-01-09T02:31:04.337Z,,54,,49.6,63.6,,
2018-01-09T02:31:14.338Z,,54,,49.4,,,
2018-01-09T02:31:34.339Z,,54,30,49.4,,,
2018-01-09T02:31:44.338Z,,54,29,49.4,,,
2018-01-09T02:31:54.343Z,,54,,49.4,,,
2018-01-09T02:32:04.337Z,,54,,49.4,,,
2018-01-09T02:32:14.358Z,,54,,49.4,,,
2018-01-09T02:32:24.340Z,,54,,49.4,,,
2018-01-09T02:32:34.338Z,,54,,49.3,,,
2018-01-09T02:32:44.339Z,,54,,49.3,,,
2018-01-09T02:32:54.339Z,,54,,49.3,,,
2018-01-09T02:33:04.351Z,,54,,49.3,63.8,,
2018-01-09T02:33:14.343Z,,54,,49.3,,,
2018-01-09T02:33:24.340Z,,54,,49.3,,,
2018-01-09T02:33:34.340Z,,54,30,49.3,,,
2018-01-09T02:33:44.340Z,,54,29,49.3,,,
2018-01-09T02:33:54.340Z,,54,30,49.3,,,
2018-01-09T02:34:04.340Z,,54,29,49.3,,,
2018-01-09T02:34:14.345Z,,54,,49.3,,,
2018-01-09T02:34:24.343Z,,54,,49.3,,,
2018-01-09T02:34:34.340Z,,54,30,49.3,,,
2018-01-09T02:34:44.341Z,,54,29,49.3,,,
2018-01-09T02:34:54.348Z,,54,,49.3,63.9,,
2018-01-09T02:35:04.341Z,,54,,49.3,,,
2018-01-09T02:35:14.339Z,,54,,49.3,,,
2018-01-09T02:35:24.341Z,,54,,49.3,,,
2018-01-09T02:35:34.341Z,,54,,49.3,,,
2018-01-09T02:35:44.343Z,,54,,49.3,,,
2018-01-09T02:35:54.343Z,,54,,49.3,,,
2018-01-09T02:36:04.361Z,,54,,49.3,,,
2018-01-09T02:36:14.347Z,,54,29,49.3,64,,
2018-01-09T02:36:24.343Z,,54,,49.3,,,
2018-01-09T02:36:34.343Z,,54,,49.3,64,,
2018-01-09T02:36:44.342Z,,54,,49.3,,,
2018-01-09T02:36:54.344Z,,54,30,49.3,,,
2018-01-09T02:37:04.340Z,,54,,49.3,,,
2018-01-09T02:37:14.346Z,,54,29,49.3,,,
2018-01-09T02:37:24.342Z,,54,,49.3,,,
2018-01-09T02:37:34.342Z,,54,,49.3,,,
2018-01-09T02:37:44.343Z,,54,,49.3,,,
2018-01-09T02:37:54.344Z,,54,,49.3,,,
2018-01-09T02:38:04.344Z,,54,,49.3,64.1,,
2018-01-09T02:38:14.344Z,,54,,49.3,,,
2018-01-09T02:38:24.344Z,,54,,49.4,,,
2018-01-09T02:38:34.346Z,,54,,49.4,,,
2018-01-09T02:38:44.341Z,,54,,49.4,,,
2018-01-09T02:38:54.346Z,,54,,49.4,,,
2018-01-09T02:39:04.346Z,,54,,49.4,,,
2018-01-09T02:39:14.356Z,,54,,49.4,,,
2018-01-09T02:39:24.352Z,,54,,49.4,64.2,,
2018-01-09T02:39:34.342Z,,54,,49.4,,,
2018-01-09T02:39:44.347Z,,54,,49.4,,,
2018-01-09T02:39:54.347Z,,54,,49.4,,,
2018-01-09T02:40:04.345Z,61,54,29,49.4,64.2,0,2
2018-01-09T02:40:14.343Z,,54,,49.4,,,
2018-01-09T02:40:24.360Z,,54,,49.4,,,
2018-01-09T02:40:34.350Z,,54,,49.4,,,
2018-01-09T02:40:44.345Z,,54,30,49.4,,,
2018-01-09T02:40:54.346Z,,54,29,49.6,64.4,,
2018-01-09T02:41:04.347Z,,54,,49.6,,,
2018-01-09T02:41:14.345Z,,54,,49.6,,,
2018-01-09T02:41:24.348Z,,54,30,49.6,,,
2018-01-09T02:41:34.345Z,,54,29,49.4,,,
2018-01-09T02:41:44.344Z,,54,,49.4,,,
2018-01-09T02:41:54.347Z,,54,,49.4,,,
2018-01-09T02:42:04.345Z,,54,,49.4,,,
2018-01-09T02:42:14.348Z,,54,,49.4,,,
2018-01-09T02:42:24.348Z,,54,,49.4,,,
2018-01-09T02:42:34.346Z,,54,,49.4,,,
2018-01-09T02:42:44.343Z,,54,,49.4,,,
2018-01-09T02:42:54.350Z,,54,,49.6,,,
2018-01-09T02:43:04.344Z,,54,,49.6,,,
2018-01-09T02:43:14.356Z,,54,,49.6,,,
2018-01-09T02:43:24.352Z,,54,,49.6,,,
2018-01-09T02:43:34.347Z,,54,30,49.6,,,
2018-01-09T02:43:44.350Z,,54,29,49.6,,,
2018-01-09T02:43:54.347Z,,54,,49.6,64.5,,
2018-01-09T02:44:04.349Z,,54,30,49.6,,,
2018-01-09T02:44:14.353Z,,54,29,49.6,,,
2018-01-09T02:44:24.350Z,,54,,49.6,,,
2018-01-09T02:44:34.351Z,,54,,49.6,,,
2018-01-09T02:44:44.357Z,,54,30,49.7,,,
2018-01-09T02:44:54.353Z,,54,29,49.7,,,
2018-01-09T02:45:04.344Z,,54,,49.7,,,
2018-01-09T02:45:14.353Z,,54,,49.7,,,
2018-01-09T02:45:24.353Z,,54,,49.7,,,
2018-01-09T02:45:34.353Z,,54,,49.7,,,
2018-01-09T02:45:44.348Z,,54,,49.7,,,
2018-01-09T02:45:54.366Z,,54,30,49.7,64.6,,
2018-01-09T02:46:04.387Z,,54,,49.8,,,
2018-01-09T02:46:14.368Z,,54,29,49.8,,,
2018-01-09T02:46:24.386Z,,54,,49.8,,,
2018-01-09T02:46:34.349Z,,54,,49.8,,,
2018-01-09T02:46:44.347Z,,54,,49.8,,,
2018-01-09T02:46:54.346Z,,54,,49.8,,,
2018-01-09T02:47:04.347Z,,54,,49.8,,,
2018-01-09T02:47:14.356Z,,54,,49.9,,,
2018-01-09T02:47:24.348Z,,54,,49.9,,,
2018-01-09T02:47:34.350Z,,54,,49.9,,,
2018-01-09T02:47:44.356Z,,54,,49.9,,,
2018-01-09T02:47:54.349Z,,54,,49.9,,,
2018-01-09T02:48:04.348Z,,54,,49.9,,,
2018-01-09T02:48:14.354Z,,54,,49.9,,,
2018-01-09T02:48:24.347Z,,54,30,49.9,,,
2018-01-09T02:48:34.353Z,,54,,49.9,,,
2018-01-09T02:48:44.351Z,,54,29,49.9,,,
2018-01-09T02:48:54.356Z,,54,,49.9,,,
2018-01-09T02:49:04.357Z,,54,,50,64.7,,
