Time,PrimT,HwTOutlet,HwTSet,ActPow,HwActive,ChActive,PrimTSet
2017-11-19T01:14:37.303Z,55.5,49.6,54,,,,
2017-11-19T01:14:47.299Z,54.9,49.6,54,,,,
2017-11-19T01:14:57.293Z,53.9,49.6,54,,,,
2017-11-19T01:15:07.301Z,53.8,49.6,54,,,,
2017-11-19T01:15:17.290Z,53.3,49.6,54,,,,
2017-11-19T01:15:27.297Z,55.1,49.7,54,43,0,2,
2017-11-19T01:15:37.292Z,57.1,49.7,54,34,0,2,61
2017-11-19T01:15:47.304Z,,49.7,54,29,,,
2017-11-19T01:15:57.293Z,58,49.7,54,,,,
2017-11-19T01:16:07.293Z,59,49.7,54,,,,
2017-11-19T01:16:22.405Z,60,49.7,54,30,,,
2017-11-19T01:16:27.295Z,60.2,49.6,54,29,,,
2017-11-19T01:16:37.298Z,61.1,49.6,54,,,,
2017-11-19T01:16:47.296Z,62,49.6,54,,,,
2017-11-19T01:16:57.295Z,62.2,49.6,54,,,,
2017-11-19T01:17:07.294Z,63.1,49.6,54,,,,
2017-11-19T01:17:17.298Z,63.3,49.6,54,,,,
2017-11-19T01:17:27.292Z,64,49.6,54,,,,
2017-11-19T01:17:37.300Z,64.1,49.6,54,,,,
2017-11-19T01:17:47.293Z,64.5,49.6,54,30,,,
2017-11-19T01:17:57.294Z,65.1,49.6,54,30,,,
2017-11-19T01:18:07.298Z,62.8,49.6,54,0,0,2,
2017-11-19T01:18:17.295Z,61.8,49.6,54,,,,
2017-11-19T01:18:27.849Z,60.2,49.6,54,,,,
2017-11-19T01:18:37.302Z,59.8,49.6,54,,,,
2017-11-19T01:18:47.294Z,58.8,49.6,54,,,,
2017-11-19T01:18:57.294Z,57.9,49.6,54,,,,
2017-11-19T01:19:12.397Z,56.9,49.6,54,,,,
2017-11-19T01:19:17.295Z,56.5,49.6,54,,,,
2017-11-19T01:19:27.299Z,55.9,49.6,54,,,,
2017-11-19T01:19:37.299Z,54.9,49.7,54,,,,
2017-11-19T01:19:47.295Z,54.7,49.7,54,,,,
2017-11-19T01:19:57.295Z,53.9,49.7,54,,,,
2017-11-19T01:20:07.295Z,53.7,49.7,54,,,,
2017-11-19T01:20:22.395Z,53.2,49.7,54,,,,
2017-11-19T01:20:27.301Z,54.4,49.7,54,44,0,2,
2017-11-19T01:20:37.301Z,57,49.7,54,34,,,
2017-11-19T01:20:47.294Z,57.1,49.7,54,29,,,
2017-11-19T01:20:57.296Z,58,49.7,54,,,,
2017-11-19T01:21:07.294Z,59,49.7,54,,,,
2017-11-19T01:21:17.294Z,60,49.7,54,,,,
2017-11-19T01:21:27.297Z,60.4,49.7,54,30,,,
2017-11-19T01:21:37.299Z,61.1,49.7,54,30,,,
2017-11-19T01:21:47.296Z,62,49.7,54,29,,,
2017-11-19T01:21:57.294Z,62.5,49.7,54,,,,
2017-11-19T01:22:07.297Z,63.1,49.7,54,,,,
2017-11-19T01:22:17.297Z,63.4,49.7,54,,,,
2017-11-19T01:22:27.297Z,64,49.7,54,,,,
2017-11-19T01:22:37.300Z,64.4,49.7,54,,,,
2017-11-19T01:22:47.296Z,64.7,49.6,54,30,,,
2017-11-19T01:22:57.300Z,62.8,49.6,54,0,0,2,
2017-11-19T01:23:07.298Z,61.9,49.6,54,,,,
2017-11-19T01:23:17.298Z,60.9,49.6,54,,,,
2017-11-19T01:23:27.300Z,59.9,49.6,54,,,,
2017-11-19T01:23:37.299Z,58.9,49.6,54,,,,
2017-11-19T01:23:47.299Z,57.9,49.6,54,,,,
2017-11-19T01:23:57.306Z,57.4,49.6,54,,,,
2017-11-19T01:24:07.299Z,56.8,49.6,54,,,,
2017-11-19T01:24:17.296Z,55.9,49.6,54,,,,
2017-11-19T01:24:27.296Z,55.5,49.6,54,,,,
2017-11-19T01:24:37.302Z,54.8,49.6,54,,,,
2017-11-19T01:24:47.299Z,54.4,49.7,54,,,,
2017-11-19T01:24:57.300Z,53.9,49.7,54,,,,
2017-11-19T01:25:07.298Z,53.4,49.7,54,,,,
2017-11-19T01:25:17.305Z,52.9,49.7,54,,,,
2017-11-19T01:25:27.300Z,54.3,49.7,54,44,0,2,
2017-11-19T01:25:37.306Z,57,49.7,54,33,,,
2017-11-19T01:25:47.306Z,57,49.7,54,29,,,
2017-11-19T01:25:57.304Z,58,49.7,54,,,,
2017-11-19T01:26:07.306Z,59,49.7,54,,,,
2017-11-19T01:26:17.299Z,60,49.7,54,30,,,
2017-11-19T01:26:32.403Z,60.4,49.7,54,29,,,
2017-11-19T01:26:37.304Z,61.1,49.7,54,,,,
2017-11-19T01:26:47.301Z,62,49.6,54,,,,
2017-11-19T01:26:57.302Z,62.4,49.6,54,,,,
2017-11-19T01:27:07.301Z,63.1,49.6,54,,,,
2017-11-19T01:27:17.299Z,63.4,49.6,54,,,,
2017-11-19T01:27:27.302Z,64,49.6,54,,,,
2017-11-19T01:27:37.307Z,64.4,49.4,54,30,,,
2017-11-19T01:27:47.298Z,64.7,49.4,54,29,,,
2017-11-19T01:27:57.299Z,62.8,49.4,54,0,0,2,
2017-11-19T01:28:07.302Z,61.9,49.3,54,,,,
2017-11-19T01:28:17.307Z,60.8,49.3,54,,,,
2017-11-19T01:28:27.303Z,59.8,49.3,54,,,,
2017-11-19T01:28:37.308Z,58.9,49.3,54,,,,
2017-11-19T01:28:47.304Z,57.9,49.3,54,,,,
2017-11-19T01:28:57.304Z,57.4,49.3,54,,,,
2017-11-19T01:29:07.306Z,56.8,49.3,54,,,,
2017-11-19T01:29:17.299Z,55.9,49.3,54,,,,
2017-11-19T01:29:27.303Z,55.5,49.4,54,,,,
2017-11-19T01:29:37.309Z,54.8,49.4,54,,,,
2017-11-19T01:29:47.310Z,54.4,49.4,54,,,,
2017-11-19T01:29:57.325Z,53.9,49.4,54,,,,
2017-11-19T01:30:07.309Z,53.4,49.4,54,,,,
2017-11-19T01:30:17.301Z,52.9,49.4,54,,,,
2017-11-19T01:30:27.303Z,54.4,49.4,54,43,0,2,
2017-11-19T01:30:37.321Z,57,49.4,54,31,,,
2017-11-19T01:30:47.303Z,57,49.4,54,29,,,
2017-11-19T01:30:57.302Z,58,49.4,54,,,,
2017-11-19T01:31:07.304Z,59,49.4,54,,,,
2017-11-19T01:31:17.303Z,60,49.4,54,,,,
2017-11-19T01:31:27.302Z,60.4,49.4,54,,,,
2017-11-19T01:31:37.307Z,61.1,49.4,54,30,,,
2017-11-19T01:31:47.310Z,62,49.4,54,29,,,
2017-11-19T01:31:57.304Z,62.4,49.4,54,,,,
2017-11-19T01:32:07.300Z,63.1,49.4,54,,,,
2017-11-19T01:32:17.311Z,63.4,49.4,54,30,,,
2017-11-19T01:32:27.308Z,64,49.3,54,29,,,
2017-11-19T01:32:37.302Z,64.4,49.3,54,,,,
2017-11-19T01:32:47.303Z,65.1,49.3,54,30,,,
2017-11-19T01:32:57.300Z,62.8,49.3,54,0,0,2,
2017-11-19T01:33:07.303Z,61.9,49.3,54,,,,
2017-11-19T01:33:17.303Z,60.9,49.3,54,,,,
2017-11-19T01:33:27.303Z,59.9,49.3,54,,,,
2017-11-19T01:33:37.311Z,58.9,49.3,54,,,,
2017-11-19T01:33:47.308Z,57.9,49.3,54,,,,
2017-11-19T01:33:57.306Z,56.9,49.3,54,,,,
2017-11-19T01:34:07.304Z,56.7,49.3,54,,,,
2017-11-19T01:34:17.305Z,55.9,49.3,54,,,,
2017-11-19T01:34:27.313Z,55.4,49.4,54,,,,
2017-11-19T01:34:37.328Z,54.9,49.4,54,,,,
2017-11-19T01:34:47.303Z,53.9,49.4,54,,,,
2017-11-19T01:34:57.308Z,53.8,49.4,54,,,,
2017-11-19T01:35:07.308Z,53.4,49.4,54,,,,
2017-11-19T01:35:17.321Z,52.9,49.6,54,,,,
2017-11-19T01:35:27.862Z,54.3,49.6,54,43,0,2,
2017-11-19T01:35:37.313Z,57,49.6,54,30,,,
2017-11-19T01:35:47.304Z,57,49.6,54,29,,,
2017-11-19T01:35:57.320Z,58,49.6,54,,,,
2017-11-19T01:36:07.311Z,59,49.6,54,,,,
2017-11-19T01:36:17.324Z,60,49.6,54,,,,
2017-11-19T01:36:27.307Z,60.4,49.4,54,,,,
2017-11-19T01:36:37.312Z,61.2,49.4,54,,,,
2017-11-19T01:36:47.309Z,62,49.4,54,,,,
2017-11-19T01:36:57.308Z,62.4,49.4,54,30,,,
2017-11-19T01:37:07.308Z,63.1,49.3,54,29,,,
2017-11-19T01:37:17.308Z,63.5,49.3,54,,,,
2017-11-19T01:37:27.306Z,64,49.3,54,,,,
2017-11-19T01:37:37.320Z,64.4,49.3,54,,,,
2017-11-19T01:37:47.304Z,64.7,49.3,54,,,,
2017-11-19T01:38:02.408Z,62.8,49.3,54,0,0,2,
2017-11-19T01:38:07.307Z,61.9,49.2,54,,,,
2017-11-19T01:38:17.304Z,60.9,49.2,54,,,,
2017-11-19T01:38:27.307Z,59.9,49.2,54,,,,
2017-11-19T01:38:37.320Z,58.9,49.2,54,,,,
2017-11-19T01:38:47.307Z,57.9,49.2,54,,,,
2017-11-19T01:38:57.306Z,57.4,49.2,54,,,,
2017-11-19T01:39:07.310Z,56.8,49.2,54,,,,
2017-11-19T01:39:17.306Z,55.9,49.2,54,,,,
2017-11-19T01:39:27.331Z,55.4,49.2,54,,,,
2017-11-19T01:39:37.309Z,54.9,49.2,54,,,,
2017-11-19T01:39:47.308Z,54.4,49.2,54,,,,
2017-11-19T01:39:57.306Z,53.8,49.2,54,,,,
2017-11-19T01:40:07.306Z,53.4,49.2,54,,,,
2017-11-19T01:40:17.306Z,52.9,49.2,54,,,,
2017-11-19T01:40:27.305Z,54.3,49.2,54,43,0,2,
2017-11-19T01:40:37.321Z,57,49.2,54,32,,,
2017-11-19T01:40:47.328Z,57,49.2,54,29,,,
2017-11-19T01:40:57.306Z,58,49.2,54,,,,
2017-11-19T01:41:07.317Z,59,49.2,54,,,,
2017-11-19T01:41:17.307Z,60,49.1,54,,,,
2017-11-19T01:41:27.321Z,60.4,49.1,54,,,,
2017-11-19T01:41:37.307Z,61.1,49.1,54,,,,
2017-11-19T01:41:47.320Z,62,49.1,54,30,,,
2017-11-19T01:41:57.331Z,62.4,49.1,54,29,,,
2017-11-19T01:42:07.315Z,63.1,49.1,54,,,,
2017-11-19T01:42:17.321Z,63.4,49.1,54,30,,,
2017-11-19T01:42:27.306Z,64,49.1,54,29,,,
2017-11-19T01:42:37.323Z,64.4,49.1,54,,,,
2017-11-19T01:42:47.309Z,64.7,49.1,54,,,,
2017-11-19T01:42:57.306Z,62.7,49.1,54,0,0,2,
2017-11-19T01:43:07.309Z,61.9,49.1,54,,,,
2017-11-19T01:43:17.306Z,60.9,49.1,54,,,,
2017-11-19T01:43:27.308Z,59.9,49.1,54,,,,
2017-11-19T01:43:37.314Z,58.9,49.1,54,,,,
2017-11-19T01:43:52.413Z,57.9,49.2,54,,,,
2017-11-19T01:43:57.306Z,56.9,49.2,54,,,,
2017-11-19T01:44:07.308Z,56.7,49.2,54,,,,
2017-11-19T01:44:17.314Z,55.9,49.2,54,,,,
2017-11-19T01:44:27.307Z,55.4,49.3,54,,,,
2017-11-19T01:44:37.328Z,54.8,49.3,54,,,,
2017-11-19T01:44:47.320Z,53.9,49.3,54,,,,
2017-11-19T01:44:57.325Z,53.7,49.3,54,,,,
2017-11-19T01:45:07.311Z,53.3,49.3,54,,,,
2017-11-19T01:45:17.321Z,52.9,49.4,54,,,,
2017-11-19T01:45:27.331Z,54.1,49.4,54,43,0,2,
2017-11-19T01:45:37.325Z,56.2,49.4,54,37,,,
2017-11-19T01:45:47.309Z,56.8,49.4,54,29,,,
2017-11-19T01:45:57.322Z,58,49.3,54,,,,
2017-11-19T01:46:07.319Z,59,49.3,54,,,,
2017-11-19T01:46:17.323Z,59.3,49.3,54,,,,
2017-11-19T01:46:27.322Z,60.1,49.3,54,29,,,
2017-11-19T01:46:37.323Z,61.1,49.3,54,,,,
2017-11-19T01:46:47.321Z,61.5,49.3,54,,,,
2017-11-19T01:47:02.409Z,62.1,49.3,54,,,,
2017-11-19T01:47:07.311Z,62.6,49.3,54,,,,
2017-11-19T01:47:17.308Z,63.1,49.3,54,,,,
2017-11-19T01:47:27.330Z,63.5,49.3,54,,,,
2017-11-19T01:47:37.322Z,64,49.3,54,,,,
2017-11-19T01:47:47.322Z,64.2,49.3,54,,,,
2017-11-19T01:47:57.310Z,64.6,49.3,54,,,,
2017-11-19T01:48:07.314Z,64.8,49.3,54,,,,
2017-11-19T01:48:17.325Z,62.7,49.3,54,0,0,2,
2017-11-19T01:48:27.315Z,61.9,49.3,54,,,,
2017-11-19T01:48:37.321Z,60.9,49.3,54,,,,
2017-11-19T01:48:47.326Z,58.9,49.3,54,,,,
2017-11-19T01:48:57.323Z,58.7,49.3,54,,,,
2017-11-19T01:49:07.313Z,57.8,49.3,54,,,,
2017-11-19T01:49:17.312Z,56.8,49.4,54,,,,
2017-11-19T01:49:27.321Z,55.9,49.4,54,,,,
2017-11-19T01:49:37.321Z,55.4,49.4,54,,,,
2017-11-19T01:49:47.320Z,54.7,49.4,54,,,,
2017-11-19T01:49:57.321Z,53.9,49.4,54,,,,
2017-11-19T01:50:07.317Z,53.5,49.6,54,,,,
2017-11-19T01:50:17.310Z,52.9,49.6,54,,,,
2017-11-19T01:50:32.413Z,54,49.6,54,43,0,2,
2017-11-19T01:50:37.313Z,56.2,49.6,54,37,,,
2017-11-19T01:50:47.320Z,56.6,49.6,54,29,,,
2017-11-19T01:50:57.323Z,58,49.6,54,,,,
2017-11-19T01:51:07.317Z,58.3,49.6,54,,,,
2017-11-19T01:51:17.322Z,59,49.6,54,,,,
2017-11-19T01:51:27.326Z,60,49.6,54,30,,,
2017-11-19T01:51:37.319Z,60.2,49.6,54,,,,
2017-11-19T01:51:47.325Z,61.1,49.4,54,30,,,
2017-11-19T01:51:57.321Z,61.4,49.4,54,29,,,
2017-11-19T01:52:07.877Z,62,49.4,54,,,,
2017-11-19T01:52:17.320Z,62.4,49.4,54,,,,
2017-11-19T01:52:27.321Z,62.7,49.3,54,,,,
2017-11-19T01:52:37.324Z,63.1,49.3,54,,,,
2017-11-19T01:52:47.313Z,63.4,49.3,54,,,,
2017-11-19T01:53:02.414Z,63.8,49.3,54,30,,,
2017-11-19T01:53:07.312Z,64,49.3,54,29,,,
2017-11-19T01:53:17.323Z,64.4,49.3,54,,,,
2017-11-19T01:53:27.322Z,64.6,49.2,54,30,,,
2017-11-19T01:53:37.318Z,64.8,49.2,54,29,,,
2017-11-19T01:53:47.323Z,63.8,49.2,54,0,0,2,
2017-11-19T01:53:57.324Z,61.9,49.2,54,,,,
2017-11-19T01:54:07.321Z,60.9,49.2,54,,,,
2017-11-19T01:54:17.323Z,59.8,49.2,54,,,,
2017-11-19T01:54:27.321Z,58.8,49.3,54,,,,
2017-11-19T01:54:37.322Z,57.8,49.3,54,,,,
2017-11-19T01:54:47.321Z,56.9,49.3,54,,,,
2017-11-19T01:54:57.322Z,55.9,49.3,54,,,,
2017-11-19T01:55:07.333Z,55.5,49.4,54,,,,
2017-11-19T01:55:22.418Z,54.9,49.4,54,,,,
2017-11-19T01:55:27.322Z,55.3,49.4,54,45,0,2,
2017-11-19T01:55:37.337Z,58,49.4,54,36,,,
2017-11-19T01:55:47.323Z,58.2,49.6,54,29,,,
2017-11-19T01:55:57.325Z,59,49.6,54,,,,
2017-11-19T01:56:07.317Z,60,49.6,54,,,,
2017-11-19T01:56:17.322Z,60.2,49.6,54,,,,
2017-11-19T01:56:27.326Z,61.1,49.6,54,,,,
2017-11-19T01:56:37.324Z,62,49.6,54,,,,
2017-11-19T01:56:47.326Z,62.2,49.6,54,,,,
2017-11-19T01:56:57.323Z,63.1,49.6,54,30,,,
2017-11-19T01:57:07.315Z,63.3,49.6,54,,,,
2017-11-19T01:57:17.322Z,64,49.6,54,29,,,
2017-11-19T01:57:27.326Z,64.1,49.6,54,,,,
2017-11-19T01:57:37.321Z,64.5,49.6,54,,,,
2017-11-19T01:57:47.325Z,65.1,49.6,54,,,,
2017-11-19T01:57:57.327Z,62.8,49.6,54,0,0,2,
2017-11-19T01:58:07.451Z,61.8,49.6,54,,,,
2017-11-19T01:58:17.326Z,60.2,49.6,54,,,,
2017-11-19T01:58:27.321Z,59.8,49.6,54,,,,
2017-11-19T01:58:37.325Z,58.8,49.6,54,,,,
2017-11-19T01:58:47.332Z,57.9,49.7,54,,,,
2017-11-19T01:58:57.325Z,56.9,49.7,54,,,,
2017-11-19T01:59:07.317Z,56.6,49.7,54,,,,
2017-11-19T01:59:22.407Z,55.9,49.7,54,,,,
2017-11-19T01:59:27.324Z,55.3,49.8,54,,,,
2017-11-19T01:59:37.331Z,54.8,49.8,54,,,,
2017-11-19T01:59:47.327Z,53.9,49.8,54,,,,
2017-11-19T01:59:57.328Z,53.8,49.8,54,,,,
2017-11-19T02:00:07.326Z,53.4,49.9,54,,,,
2017-11-19T02:00:17.321Z,52.9,49.9,54,,,,
2017-11-19T02:00:27.329Z,53.2,49.9,54,44,0,2,
2017-11-19T02:00:37.328Z,57,49.9,54,34,,,
2017-11-19T02:00:47.322Z,,49.9,54,29,,,
2017-11-19T02:00:57.321Z,58,49.9,54,30,,,
2017-11-19T02:01:07.329Z,59,49.9,54,29,,,
2017-11-19T02:01:17.319Z,60,,,,,,
2017-11-19T02:01:27.330Z,60.4,49.9,54,,,,
2017-11-19T02:01:37.324Z,61.1,49.9,54,,,,
2017-11-19T02:01:47.323Z,62,49.9,54,,,,
2017-11-19T02:01:57.326Z,62.4,49.8,54,,,,
2017-11-19T02:02:07.319Z,63.1,49.8,54,,,,
2017-11-19T02:02:17.321Z,63.3,49.8,54,30,,,
2017-11-19T02:02:27.322Z,64,49.8,54,29,,,
2017-11-19T02:02:37.322Z,64.1,49.7,54,,,,
2017-11-19T02:02:47.900Z,64.5,49.7,54,,,,
2017-11-19T02:02:57.328Z,64.8,49.7,54,,,,
2017-11-19T02:03:07.321Z,62.7,49.7,54,0,0,2,
2017-11-19T02:03:17.327Z,61.9,49.7,54,,,,
2017-11-19T02:03:27.324Z,60.9,49.6,54,,,,
2017-11-19T02:03:37.333Z,59.7,49.6,54,,,,
2017-11-19T02:03:47.320Z,58.8,49.6,54,,,,
2017-11-19T02:03:57.338Z,57.9,49.6,54,,,,
2017-11-19T02:04:07.328Z,56.9,49.6,54,,,,
2017-11-19T02:04:17.323Z,56.5,49.6,54,,,,
2017-11-19T02:04:27.322Z,55.7,49.6,54,,,,
2017-11-19T02:04:37.332Z,54.9,49.6,54,,,,
2017-11-19T02:04:47.321Z,54.6,49.7,54,,,,
2017-11-19T02:05:02.419Z,53.9,49.7,54,,,,
2017-11-19T02:05:07.323Z,53.5,49.7,54,,,,
2017-11-19T02:05:17.329Z,52.9,49.7,54,,,,
2017-11-19T02:05:27.327Z,53.1,49.8,54,44,0,2,
2017-11-19T02:05:37.323Z,57,49.8,54,32,,,
2017-11-19T02:05:47.322Z,57,49.8,54,29,,,
2017-11-19T02:05:57.324Z,58,49.8,54,30,,,
2017-11-19T02:06:07.322Z,59,49.8,54,29,,,
2017-11-19T02:06:17.323Z,59.5,49.8,54,30,,,
2017-11-19T02:06:27.322Z,60.2,49.8,54,29,,,
2017-11-19T02:06:37.332Z,61.1,49.8,54,,,,
2017-11-19T02:06:47.325Z,62,49.8,54,30,,,
2017-11-19T02:06:57.330Z,62.2,49.8,54,29,,,
2017-11-19T02:07:07.319Z,63.1,49.7,54,,,,
2017-11-19T02:07:17.322Z,63.2,49.7,54,,,,
2017-11-19T02:07:27.331Z,63.6,49.7,54,,,,
2017-11-19T02:07:37.326Z,64,49.7,54,30,,,
2017-11-19T02:07:47.333Z,64.5,49.7,54,29,,,
2017-11-19T02:07:57.323Z,64.8,49.6,54,,,,
2017-11-19T02:08:07.325Z,62.9,49.6,54,0,0,2,
2017-11-19T02:08:17.327Z,61.9,49.6,54,,,,
2017-11-19T02:08:27.325Z,60.9,49.6,54,,,,
2017-11-19T02:08:37.321Z,59.8,49.6,54,,,,
2017-11-19T02:08:47.323Z,58.9,49.6,54,,,,
2017-11-19T02:09:02.429Z,57.9,49.6,54,,,,
2017-11-19T02:09:07.328Z,56.9,49.6,54,,,,
2017-11-19T02:09:17.327Z,56.6,49.6,54,,,,
2017-11-19T02:09:27.327Z,55.9,49.6,54,,,,
2017-11-19T02:09:37.899Z,54.9,49.6,54,,,,
2017-11-19T02:09:47.322Z,54.7,49.6,54,,,,
2017-11-19T02:09:57.334Z,53.9,49.6,54,,,,
2017-11-19T02:10:07.322Z,53.6,49.6,54,,,,
2017-11-19T02:10:17.330Z,52.9,49.6,54,,,,
2017-11-19T02:10:27.330Z,53.3,49.7,54,44,0,2,
2017-11-19T02:10:37.326Z,57,49.7,54,33,,,
2017-11-19T02:10:47.324Z,57,49.7,54,29,,,
2017-11-19T02:10:57.326Z,58,49.7,54,,,,
2017-11-19T02:11:07.327Z,59,49.7,54,,,,
2017-11-19T02:11:17.328Z,60,49.7,54,,,,
2017-11-19T02:11:27.323Z,60.4,49.7,54,,,,
2017-11-19T02:11:37.329Z,61.2,49.7,54,,,,
2017-11-19T02:11:47.333Z,62,49.6,54,29,,,
2017-11-19T02:11:57.331Z,62.4,49.6,54,,,,
2017-11-19T02:12:07.326Z,63.1,49.6,54,,,,
2017-11-19T02:12:17.327Z,63.3,49.6,54,,,,
2017-11-19T02:12:27.326Z,64,49.6,54,29,,,
2017-11-19T02:12:37.332Z,64.2,49.6,54,,,,
2017-11-19T02:12:47.330Z,64.6,49.6,54,30,,,
2017-11-19T02:12:57.328Z,64.9,49.6,54,0,0,2,
2017-11-19T02:13:07.325Z,61.9,49.6,54,,,,
2017-11-19T02:13:17.341Z,61.5,49.6,54,,,,
2017-11-19T02:13:27.327Z,59.9,49.6,54,,,,
2017-11-19T02:13:37.332Z,58.9,49.6,54,,,,
2017-11-19T02:13:47.333Z,58.6,49.6,54,,,,
2017-11-19T02:13:57.328Z,57.8,49.6,54,,,,
2017-11-19T02:14:07.329Z,56.9,49.6,54,,,,
2017-11-19T02:14:17.338Z,55.9,49.6,54,,,,
2017-11-19T02:14:27.337Z,55.6,49.7,54,,,,
2017-11-19T02:14:37.338Z,54.9,49.7,54,,,,
2017-11-19T02:14:47.325Z,54.5,49.7,54,,,,
2017-11-19T02:14:57.332Z,53.9,49.7,54,,,,
2017-11-19T02:15:07.323Z,53.5,49.7,54,,,,
2017-11-19T02:15:22.448Z,52.9,49.7,54,,,,
2017-11-19T02:15:32.548Z,53.2,49.7,54,44,0,2,
2017-11-19T02:15:37.414Z,57,49.7,54,33,0,2,61
2017-11-19T02:15:52.548Z,57,49.7,54,29,,,
2017-11-19T02:16:02.465Z,58.1,49.8,54,,,,
2017-11-19T02:16:12.448Z,59,49.8,54,,,,
2017-11-19T02:16:22.548Z,60,49.8,54,,,,
2017-11-19T02:16:32.550Z,60.4,49.8,54,,,,
2017-11-19T02:16:42.549Z,61.1,49.7,54,30,,,
2017-11-19T02:16:52.470Z,62,49.8,54,29,,,
2017-11-19T02:16:57.334Z,62.4,49.8,54,,,,
2017-11-19T02:17:12.451Z,63.1,49.8,54,,,,
2017-11-19T02:17:22.550Z,63.4,49.7,54,,,,
2017-11-19T02:17:32.551Z,64,49.8,54,,,,
2017-11-19T02:17:42.457Z,64.4,49.7,54,,,,
2017-11-19T02:17:52.550Z,64.7,49.7,54,,,,
2017-11-19T02:17:57.335Z,63.5,49.7,54,0,0,2,
2017-11-19T02:18:12.450Z,61.9,49.7,54,,,,
2017-11-19T02:18:22.437Z,60.9,49.7,54,,,,
2017-11-19T02:18:32.552Z,59.9,49.7,54,,,,
2017-11-19T02:18:37.331Z,58.9,49.7,54,,,,
2017-11-19T02:18:47.362Z,57.9,49.7,54,,,,
2017-11-19T02:19:02.451Z,57.6,49.7,54,,,,
2017-11-19T02:19:12.456Z,56.8,49.7,54,,,,
2017-11-19T02:19:22.552Z,55.9,49.7,54,,,,
2017-11-19T02:19:32.552Z,55.5,49.7,54,,,,
2017-11-19T02:19:37.456Z,54.9,49.7,54,,,,
2017-11-19T02:19:52.399Z,54.4,49.7,54,,,,
2017-11-19T02:19:57.329Z,53.9,49.7,54,,,,
2017-11-19T02:20:12.392Z,53.4,49.8,54,,,,
2017-11-19T02:20:17.327Z,52.9,49.8,54,,,,
2017-11-19T02:20:32.430Z,53.2,49.8,54,44,0,2,
2017-11-19T02:20:37.346Z,57,49.8,54,31,,,
2017-11-19T02:20:47.331Z,57,49.8,54,29,,,
2017-11-19T02:20:57.331Z,58.1,49.8,54,29,,,
2017-11-19T02:21:07.331Z,59,49.8,54,,,,
2017-11-19T02:21:17.330Z,60,49.8,54,,,,
2017-11-19T02:21:27.327Z,60.4,49.8,54,,,,
2017-11-19T02:21:37.340Z,61.1,49.8,54,,,,
2017-11-19T02:21:47.334Z,62,49.8,54,30,,,
2017-11-19T02:21:57.331Z,62.4,49.7,54,,,,
2017-11-19T02:22:07.335Z,63.1,49.7,54,29,,,
2017-11-19T02:22:17.331Z,63.5,49.7,54,,,,
2017-11-19T02:22:27.327Z,64,49.7,54,,,,
2017-11-19T02:22:37.334Z,64.4,49.6,54,,,,
2017-11-19T02:22:47.334Z,64.7,49.6,54,,,,
2017-11-19T02:22:57.334Z,62.9,49.6,54,0,0,2,
2017-11-19T02:23:12.389Z,61.9,49.6,54,,,,
2017-11-19T02:23:17.335Z,60.9,49.6,54,,,,
2017-11-19T02:23:27.333Z,59.9,49.6,54,,,,
2017-11-19T02:23:37.332Z,58.9,49.4,54,,,,
2017-11-19T02:23:47.332Z,57.9,49.4,54,,,,
2017-11-19T02:23:57.336Z,57.4,49.6,54,,,,
2017-11-19T02:24:07.333Z,56.7,49.6,54,,,,
2017-11-19T02:24:17.329Z,55.9,49.6,54,,,,
2017-11-19T02:24:27.559Z,55.4,49.6,54,,,,
2017-11-19T02:24:37.338Z,54.9,49.6,54,,,,
2017-11-19T02:24:47.334Z,54.4,49.6,54,,,,
2017-11-19T02:24:57.334Z,53.8,49.6,54,,,,
2017-11-19T02:25:07.330Z,53.4,49.6,54,,,,
2017-11-19T02:25:22.438Z,52.9,49.6,54,,,,
2017-11-19T02:25:27.931Z,53.1,49.6,54,44,0,2,
2017-11-19T02:25:37.336Z,56.4,49.6,54,37,,,
2017-11-19T02:25:47.334Z,56.9,49.6,54,29,,,
2017-11-19T02:25:57.335Z,58,49.6,54,30,,,
2017-11-19T02:26:07.333Z,59,49.6,54,29,,,
2017-11-19T02:26:17.335Z,60,49.6,54,,,,
2017-11-19T02:26:27.343Z,60.4,49.6,54,,,,
2017-11-19T02:26:37.337Z,61.2,49.6,54,,,,
2017-11-19T02:26:47.330Z,62,49.6,54,,,,
2017-11-19T02:26:57.332Z,62.4,49.4,54,,,,
2017-11-19T02:27:07.334Z,63.1,49.4,54,29,,,
2017-11-19T02:27:17.337Z,63.4,49.4,54,,,,
2017-11-19T02:27:27.333Z,64,49.4,54,,,,
2017-11-19T02:27:37.336Z,64.4,49.4,54,,,,
2017-11-19T02:27:47.339Z,64.7,49.4,54,,,,
2017-11-19T02:27:57.336Z,63.6,49.4,54,0,0,2,
2017-11-19T02:28:07.368Z,61.9,49.4,54,,,,
2017-11-19T02:28:17.335Z,60.9,49.4,54,,,,
2017-11-19T02:28:27.331Z,59.9,49.4,54,,,,
2017-11-19T02:28:37.338Z,58.9,49.4,54,,,,
2017-11-19T02:28:47.339Z,58.4,49.4,54,,,,
2017-11-19T02:28:57.337Z,57.6,49.4,54,,,,
2017-11-19T02:29:07.342Z,56.8,49.4,54,,,,
2017-11-19T02:29:17.349Z,55.9,49.4,54,,,,
2017-11-19T02:29:27.332Z,55.5,49.4,54,,,,
