Time,HwTOutlet,HwTSet,PrimT,HwActive,PrimTSet,ChActive,ActPow
2018-02-06T05:51:35.485Z,27.1,54,,,,,
2018-02-06T05:51:45.456Z,27.1,54,,,,,
2018-02-06T05:51:55.594Z,27.1,54,63.9,,,,
2018-02-06T05:52:05.450Z,27.1,54,64,,,,
2018-02-06T05:52:15.551Z,27.2,54,,,,,
2018-02-06T05:52:25.494Z,27.3,54,,,,,30
2018-02-06T05:52:35.522Z,27.2,54,,,,,29
2018-02-06T05:52:50.535Z,27.3,54,,,,,
2018-02-06T05:52:55.434Z,27.2,54,,,,,30
2018-02-06T05:53:05.443Z,27.3,54,64.1,,,,29
2018-02-06T05:53:15.551Z,27.2,54,,,,,
2018-02-06T05:53:25.501Z,27.3,54,,,,,
2018-02-06T05:53:35.466Z,27.3,54,,,,,
2018-02-06T05:53:45.437Z,27.3,54,,,,,
2018-02-06T05:53:55.438Z,27.4,54,64.2,,,,
2018-02-06T05:54:05.490Z,27.5,54,,,,,
2018-02-06T05:54:15.576Z,27.3,54,,,,,
2018-02-06T05:54:25.484Z,27.3,54,,,,,
2018-02-06T05:54:35.461Z,27.2,54,,,,,
2018-02-06T05:54:45.436Z,27.4,54,64.4,,,,30
2018-02-06T05:54:55.511Z,27.5,54,,,,,29
2018-02-06T05:55:05.441Z,27.5,54,,,,,30
2018-02-06T05:55:15.553Z,27.7,54,,,,,29
2018-02-06T05:55:25.437Z,27.7,54,,,,,
2018-02-06T05:55:35.447Z,27.5,54,64.5,,,,
2018-02-06T05:55:45.473Z,27.5,54,,,,,
2018-02-06T05:55:55.497Z,27.4,54,,,,,
2018-02-06T05:56:05.453Z,27.5,54,,,,,
2018-02-06T05:56:15.583Z,27.7,54,,,,,
2018-02-06T05:56:25.448Z,27.3,54,64.6,,,,
2018-02-06T05:56:35.449Z,27.5,54,,,,,
2018-02-06T05:56:45.596Z,27.5,54,,,,,
2018-02-06T05:56:55.459Z,27.5,54,,,,,
2018-02-06T05:57:05.478Z,27.4,54,,,,,
2018-02-06T05:57:15.585Z,27.7,54,,,,,
2018-02-06T05:57:25.520Z,27.7,54,64.7,,,,
2018-02-06T05:57:35.466Z,27.5,54,,,,,
2018-02-06T05:57:45.463Z,27.5,54,,,,,
2018-02-06T05:57:55.448Z,27.7,54,,,,,
2018-02-06T05:58:05.443Z,27.4,54,,,,,
2018-02-06T05:58:15.650Z,27.4,54,,,,,
2018-02-06T05:58:25.438Z,27.4,54,,,,,
2018-02-06T05:58:35.473Z,27.5,54,64.8,,,,
2018-02-06T05:58:45.441Z,27.5,54,,,,,
2018-02-06T05:58:55.544Z,27.5,54,,,,,
2018-02-06T05:59:05.441Z,27.5,54,,,,,
2018-02-06T05:59:15.614Z,27.5,54,,,,,
2018-02-06T05:59:25.437Z,27.9,54,,,,,
2018-02-06T05:59:35.449Z,27.5,54,,,,,
2018-02-06T05:59:45.455Z,27.8,54,64.9,,,,
2018-02-06T05:59:55.473Z,27.9,54,,,,,30
2018-02-06T06:00:05.598Z,27.7,54,,,,,29
2018-02-06T06:00:15.583Z,27.7,54,,,,,
2018-02-06T06:00:25.658Z,27.5,54,,,,,
2018-02-06T06:00:35.504Z,27.7,54,,,,,
2018-02-06T06:00:45.463Z,27.5,54,,,,,
2018-02-06T06:00:55.719Z,27.4,54,64.8,0,,2,0
2018-02-06T06:01:05.446Z,27.7,54,61.9,,,,
2018-02-06T06:01:15.613Z,27.5,54,60.9,,,,
2018-02-06T06:01:25.445Z,27.4,54,59.6,,,,
2018-02-06T06:01:35.534Z,27.4,54,58.7,,,,
2018-02-06T06:01:45.550Z,27.4,54,57.9,,,,
2018-02-06T06:01:55.455Z,27.2,54,56.9,,,,
2018-02-06T06:02:05.575Z,27.4,54,56.6,,,,
2018-02-06T06:02:15.676Z,27.2,54,55.9,,,,
2018-02-06T06:02:25.449Z,26.7,54,55.5,,,,
2018-02-06T06:02:35.446Z,26.8,54,55.2,,,,
2018-02-06T06:02:45.453Z,26.7,54,56.2,0,,2,44
2018-02-06T06:02:55.465Z,26.7,54,59,,,,30
2018-02-06T06:03:05.445Z,26.5,54,59,,,,29
2018-02-06T06:03:15.549Z,26.5,54,60,,,,
2018-02-06T06:03:25.475Z,26.5,54,60.4,,,,
2018-02-06T06:03:35.447Z,26.6,54,61.1,,,,
2018-02-06T06:03:45.487Z,26.5,54,61.4,,,,
2018-02-06T06:03:55.467Z,26.5,54,61.8,,,,
2018-02-06T06:04:05.507Z,26.1,54,62,,,,
2018-02-06T06:04:15.678Z,26.3,54,62.4,,,,
2018-02-06T06:04:25.446Z,26.5,54,62.6,,,,
2018-02-06T06:04:35.458Z,26.2,54,62.7,,,,
2018-02-06T06:04:45.449Z,26.6,54,62.8,,,,
2018-02-06T06:04:55.449Z,26.5,54,63.1,,,,
2018-02-06T06:05:05.552Z,26.8,54,,,,,
2018-02-06T06:05:15.594Z,26.8,54,63.2,,,,
2018-02-06T06:05:25.464Z,26.8,54,63.3,,,,
2018-02-06T06:05:35.495Z,26.8,54,,,,,
2018-02-06T06:05:45.456Z,26.9,54,63.4,0,61,2,29
2018-02-06T06:05:55.577Z,26.9,54,,,,,
2018-02-06T06:06:05.498Z,26.9,54,,,,,
2018-02-06T06:06:15.829Z,26.9,54,63.5,,,,
2018-02-06T06:06:25.487Z,26.8,54,,,,,30
2018-02-06T06:06:35.528Z,26.9,54,,,,,29
2018-02-06T06:06:45.450Z,27.1,54,,,,,
2018-02-06T06:06:55.454Z,27.1,54,,,,,
2018-02-06T06:07:05.587Z,27.1,54,,,,,
2018-02-06T06:07:15.562Z,26.9,54,,,,,
2018-02-06T06:07:25.492Z,27.1,54,,,,,
2018-02-06T06:07:35.541Z,27.2,54,,,,,30
2018-02-06T06:07:45.561Z,27.3,54,63.6,,,,
2018-02-06T06:07:55.534Z,27.1,54,,,,,29
2018-02-06T06:08:05.466Z,27.2,54,,,,,
2018-02-06T06:08:15.566Z,27.1,54,,,,,
2018-02-06T06:08:25.468Z,27.2,54,,,,,
2018-02-06T06:08:35.644Z,27.2,54,,,,,
2018-02-06T06:08:45.470Z,26.9,54,,,,,
2018-02-06T06:08:55.559Z,27.2,54,,,,,
2018-02-06T06:09:10.612Z,27.2,54,,,,,
2018-02-06T06:09:15.588Z,27.3,54,63.8,,,,
2018-02-06T06:09:25.565Z,27.3,54,,,,,
2018-02-06T06:09:35.448Z,27.2,54,,,,,
2018-02-06T06:09:45.488Z,27.1,54,,,,,30
2018-02-06T06:09:55.486Z,27.1,54,,,,,29
2018-02-06T06:10:05.598Z,27.1,54,,,,,
2018-02-06T06:10:15.584Z,26.9,54,63.9,,,,
2018-02-06T06:10:25.555Z,27.2,54,,,,,
2018-02-06T06:10:35.456Z,27.3,54,,,,,30
2018-02-06T06:10:45.485Z,27.3,54,,,,,29
2018-02-06T06:10:55.452Z,27.3,54,63.9,,,,30
2018-02-06T06:11:05.452Z,27.3,54,64,,,,29
2018-02-06T06:11:15.547Z,27.2,54,,,,,
2018-02-06T06:11:25.540Z,27.3,54,,,,,
2018-02-06T06:11:35.547Z,27.3,54,,,,,
2018-02-06T06:11:45.470Z,27.3,54,64.1,,,,
2018-02-06T06:11:55.452Z,27.4,54,,,,,
2018-02-06T06:12:05.447Z,27.5,54,,,,,
2018-02-06T06:12:15.576Z,27.5,54,,,,,
2018-02-06T06:12:25.506Z,27.5,54,64.2,,,,
2018-02-06T06:12:35.467Z,27.5,54,,,,,30
2018-02-06T06:12:45.545Z,27.5,54,,,,,29
2018-02-06T06:12:55.536Z,27.5,54,,,,,
2018-02-06T06:13:05.454Z,27.3,54,,,,,
2018-02-06T06:13:15.557Z,27.3,54,64.4,,,,
2018-02-06T06:13:25.452Z,27.4,54,,,,,
2018-02-06T06:13:35.458Z,27.3,54,,,,,
2018-02-06T06:13:45.449Z,27.3,54,,,,,
2018-02-06T06:13:55.450Z,27.4,54,,,,,
2018-02-06T06:14:05.519Z,27.4,54,,,,,
2018-02-06T06:14:15.606Z,27.5,54,,,,,
2018-02-06T06:14:25.457Z,27.3,54,64.5,,,,
2018-02-06T06:14:35.452Z,27.4,54,,,,,
2018-02-06T06:14:45.459Z,27.4,54,,,,,
2018-02-06T06:15:00.561Z,27.3,54,,,,,
2018-02-06T06:15:05.451Z,27.5,54,,,,,
2018-02-06T06:15:15.585Z,27.7,54,,,,,
2018-02-06T06:15:25.540Z,27.7,54,64.6,,,,
2018-02-06T06:15:35.446Z,27.5,54,,,,,
2018-02-06T06:15:45.513Z,27.7,54,,,,,
2018-02-06T06:15:55.464Z,27.5,54,,,,,
2018-02-06T06:16:05.449Z,27.7,54,,,,,
2018-02-06T06:16:15.590Z,27.8,54,,,,,30
2018-02-06T06:16:25.457Z,27.7,54,64.7,,,,29
2018-02-06T06:16:35.468Z,27.8,54,,,,,
2018-02-06T06:16:45.461Z,27.8,54,,,,,30
2018-02-06T06:16:55.549Z,27.7,54,,,,,29
2018-02-06T06:17:05.452Z,27.7,54,,,,,
2018-02-06T06:17:15.623Z,27.7,54,,,,,
2018-02-06T06:17:25.493Z,27.7,54,,,,,
2018-02-06T06:17:35.453Z,27.7,54,,,,,
2018-02-06T06:17:45.486Z,27.7,54,,,,,
2018-02-06T06:17:55.451Z,27.5,54,64.8,,,,
2018-02-06T06:18:05.453Z,27.8,54,,,,,
2018-02-06T06:18:15.631Z,27.5,54,,,,,
2018-02-06T06:18:25.459Z,27.7,54,,,,,
2018-02-06T06:18:35.454Z,27.8,54,,,,,
2018-02-06T06:18:45.450Z,27.7,54,,,,,
2018-02-06T06:18:55.734Z,27.7,54,,,,,30
2018-02-06T06:19:10.702Z,27.7,54,64.9,,,,29
2018-02-06T06:19:15.525Z,27.8,54,,,,,30
2018-02-06T06:19:25.449Z,27.5,54,,,,,
2018-02-06T06:19:35.453Z,27.7,54,,,,,29
2018-02-06T06:19:45.514Z,27.7,54,,,,,
2018-02-06T06:19:55.456Z,27.7,54,,,,,
2018-02-06T06:20:05.596Z,27.8,54,,,,,
2018-02-06T06:20:15.652Z,27.8,54,63.6,0,,2,0
2018-02-06T06:20:25.458Z,27.8,54,61.6,,,,
2018-02-06T06:20:35.457Z,27.7,54,60.8,,,,
2018-02-06T06:20:45.489Z,27.7,54,59.6,,,,
2018-02-06T06:20:55.491Z,27.5,54,58.6,,,,
2018-02-06T06:21:05.598Z,27.5,54,57.8,,,,
2018-02-06T06:21:15.552Z,27.4,54,56.9,,,,
2018-02-06T06:21:25.503Z,27.4,54,56.5,,,,
2018-02-06T06:21:35.533Z,27.3,54,55.9,,,,
2018-02-06T06:21:45.565Z,27.3,54,55.5,,,,
2018-02-06T06:21:55.454Z,27.2,54,54.9,,,,
2018-02-06T06:22:05.551Z,27.1,54,58,0,,2,39
2018-02-06T06:22:15.592Z,26.6,54,58.9,,,,29
2018-02-06T06:22:25.511Z,26.8,54,59,,,,
2018-02-06T06:22:35.456Z,26.7,54,60,,,,
2018-02-06T06:22:45.484Z,26.6,54,60.5,,,,30
2018-02-06T06:22:55.474Z,26.6,54,61.1,,,,29
2018-02-06T06:23:05.530Z,26.6,54,61.4,,,,
2018-02-06T06:23:15.567Z,26.7,54,62,,,,
2018-02-06T06:23:25.568Z,26.8,54,62.1,,,,30
2018-02-06T06:23:35.457Z,26.7,54,62.4,,,,29
2018-02-06T06:23:45.461Z,26.7,54,62.6,,,,
2018-02-06T06:23:55.509Z,26.8,54,62.7,,,,
2018-02-06T06:24:05.460Z,26.7,54,62.9,,,,
2018-02-06T06:24:15.570Z,26.7,54,63.1,,,,
2018-02-06T06:24:25.461Z,26.8,54,63.2,,,,
2018-02-06T06:24:35.539Z,26.8,54,,,,,
2018-02-06T06:24:45.491Z,26.9,54,63.3,,,,
2018-02-06T06:24:55.457Z,26.9,54,63.4,,,,
2018-02-06T06:25:05.497Z,26.6,54,,,,,
2018-02-06T06:25:15.583Z,27.1,54,,,,,
2018-02-06T06:25:25.528Z,27.1,54,63.5,,,,
2018-02-06T06:25:35.459Z,26.8,54,,,,,
2018-02-06T06:25:45.471Z,26.8,54,,,,,
2018-02-06T06:25:55.460Z,26.9,54,,,,,
2018-02-06T06:26:05.456Z,26.9,54,,,,,
2018-02-06T06:26:15.686Z,26.9,54,,,,,
2018-02-06T06:26:25.521Z,27.1,54,,,,,
2018-02-06T06:26:35.520Z,27.2,54,,,,,
2018-02-06T06:26:45.489Z,27.3,54,,,,,
2018-02-06T06:26:55.483Z,27.2,54,63.6,,,,
2018-02-06T06:27:05.458Z,27.3,54,63.5,,,,
2018-02-06T06:27:15.601Z,27.4,54,63.6,,,,
2018-02-06T06:27:25.505Z,27.7,54,,,,,
2018-02-06T06:27:35.456Z,27.4,54,,,,,
2018-02-06T06:27:45.487Z,27.5,54,,,,,
2018-02-06T06:27:55.485Z,27.3,54,,,,,
2018-02-06T06:28:05.460Z,27.4,54,,,,,
2018-02-06T06:28:15.677Z,27.3,54,,,,,
2018-02-06T06:28:25.537Z,27.3,54,,,,,
2018-02-06T06:28:35.561Z,27.4,54,,,,,
2018-02-06T06:28:45.502Z,27.4,54,63.8,,,,30
2018-02-06T06:28:55.474Z,27.3,54,,,,,29
2018-02-06T06:29:05.464Z,27.3,54,,,,,
2018-02-06T06:29:15.627Z,27.7,54,,,,,
2018-02-06T06:29:25.587Z,27.5,54,63.9,,,,
2018-02-06T06:29:35.457Z,27.3,54,,,,,
2018-02-06T06:29:45.476Z,27.4,54,,,,,
2018-02-06T06:30:00.565Z,27.5,54,,,,,
2018-02-06T06:30:05.478Z,27.5,54,,,,,
2018-02-06T06:30:15.601Z,27.4,54,64,,,,30
2018-02-06T06:30:25.479Z,27.5,54,64,,,,29
2018-02-06T06:30:35.561Z,27.7,54,,,,,
2018-02-06T06:30:45.538Z,27.5,54,,,,,
2018-02-06T06:30:55.609Z,27.5,54,,,,,
2018-02-06T06:31:05.459Z,27.4,54,64.1,,,,
2018-02-06T06:31:15.608Z,27.4,54,,,,,
2018-02-06T06:31:25.463Z,27.3,54,,,,,
2018-02-06T06:31:35.482Z,27.5,54,,,,,
2018-02-06T06:31:45.492Z,27.4,54,,,,,30
2018-02-06T06:31:55.493Z,27.5,54,64.2,,,,29
2018-02-06T06:32:05.459Z,27.5,54,,,,,
2018-02-06T06:32:15.710Z,27.4,54,,,,,
2018-02-06T06:32:25.466Z,27.4,54,,,,,
2018-02-06T06:32:35.518Z,27.4,54,,,,,
2018-02-06T06:32:45.457Z,27.3,54,64.4,,,,30
2018-02-06T06:32:55.458Z,27.3,54,,,,,29
2018-02-06T06:33:05.470Z,27.3,54,,,,,
2018-02-06T06:33:15.658Z,27.5,54,,,,,
2018-02-06T06:33:25.490Z,27.5,54,,,,,30
2018-02-06T06:33:35.507Z,27.7,54,,,,,29
2018-02-06T06:33:45.475Z,27.5,54,64.5,,,,
2018-02-06T06:33:55.562Z,27.5,54,,,,,
2018-02-06T06:34:05.499Z,27.7,54,,,,,
2018-02-06T06:34:15.562Z,27.4,54,,,,,
2018-02-06T06:34:25.479Z,27.5,54,,,,,
2018-02-06T06:34:35.503Z,27.7,54,,,,,
2018-02-06T06:34:45.539Z,27.8,54,64.6,,,,
2018-02-06T06:34:55.464Z,27.8,54,,,,,
2018-02-06T06:35:05.506Z,27.9,54,,,,,
2018-02-06T06:35:15.647Z,27.8,54,,,,,
2018-02-06T06:35:25.475Z,27.8,54,,,,,
2018-02-06T06:35:35.465Z,27.7,54,,,,,
2018-02-06T06:35:45.579Z,27.5,54,,,,,30
2018-02-06T06:35:55.515Z,27.4,54,64.7,,,,29
2018-02-06T06:36:05.514Z,27.5,54,,,,,
2018-02-06T06:36:15.571Z,27.5,54,,,,,
2018-02-06T06:36:25.474Z,27.8,54,,,,,
2018-02-06T06:36:35.517Z,27.9,54,,,,,
2018-02-06T06:36:45.552Z,27.7,54,,,,,
2018-02-06T06:36:55.473Z,27.5,54,,,,,
2018-02-06T06:37:05.522Z,27.7,54,64.8,,,,
2018-02-06T06:37:15.616Z,27.5,54,,,,,
2018-02-06T06:37:25.486Z,27.9,54,,,,,
2018-02-06T06:37:36.037Z,28,54,,,,,30
2018-02-06T06:37:45.467Z,28.1,54,,,,,
2018-02-06T06:37:55.531Z,27.9,54,,,,,29
2018-02-06T06:38:05.530Z,28,54,,,,,
2018-02-06T06:38:15.583Z,28,54,64.9,,,,
2018-02-06T06:38:25.576Z,27.7,54,,,,,
2018-02-06T06:38:35.546Z,27.9,54,,,,,
2018-02-06T06:38:45.569Z,27.9,54,,,,,
2018-02-06T06:38:55.604Z,27.8,54,,,,,
2018-02-06T06:39:05.538Z,27.8,54,,,,,30
2018-02-06T06:39:15.566Z,28,54,,0,,2,0
2018-02-06T06:39:25.503Z,27.8,54,61.9,,,,
2018-02-06T06:39:35.507Z,28.1,54,60.9,,,,
2018-02-06T06:39:45.478Z,27.8,54,59.7,,,,
2018-02-06T06:39:55.526Z,27.9,54,58.9,,,,
2018-02-06T06:40:05.483Z,27.8,54,57.9,,,,
2018-02-06T06:40:15.607Z,27.7,54,57.3,,,,
2018-02-06T06:40:25.543Z,27.4,54,56.7,,,,
2018-02-06T06:40:35.492Z,27.3,54,56.2,,,,
2018-02-06T06:40:45.499Z,27.4,54,55.6,,,,
2018-02-06T06:40:55.489Z,26.9,54,55.2,,,,
2018-02-06T06:41:05.469Z,27.2,54,56.1,0,,2,44
2018-02-06T06:41:15.639Z,26.7,54,58.3,,,,38
2018-02-06T06:41:25.508Z,26.8,54,58.8,,,,29
2018-02-06T06:41:35.544Z,26.7,54,59.5,,,,
2018-02-06T06:41:45.485Z,26.8,54,60.4,,,,
2018-02-06T06:41:55.535Z,26.9,54,61.1,,,,
2018-02-06T06:42:05.483Z,26.9,54,61.3,,,,
2018-02-06T06:42:15.581Z,26.7,54,61.6,,,,
2018-02-06T06:42:25.505Z,26.8,54,62,,,,
2018-02-06T06:42:35.515Z,26.8,54,62.2,,,,
2018-02-06T06:42:45.489Z,27.1,54,62.5,,,,
2018-02-06T06:42:55.465Z,26.6,54,62.7,,,,
2018-02-06T06:43:05.462Z,26.8,54,62.8,,,,
2018-02-06T06:43:15.591Z,26.8,54,63.1,,,,
2018-02-06T06:43:25.472Z,26.9,54,,,,,
2018-02-06T06:43:35.465Z,26.9,54,63.2,,,,
2018-02-06T06:43:45.463Z,26.9,54,63.3,,,,
2018-02-06T06:43:55.520Z,26.8,54,,,,,
2018-02-06T06:44:05.590Z,27.1,54,,,,,
2018-02-06T06:44:15.560Z,27.2,54,63.4,,,,
2018-02-06T06:44:25.470Z,27.2,54,,,,,
2018-02-06T06:44:35.467Z,27.2,54,63.5,,,,
2018-02-06T06:44:45.503Z,26.8,54,,,,,
2018-02-06T06:44:55.510Z,27.1,54,,,,,
2018-02-06T06:45:05.557Z,27.3,54,,,,,
2018-02-06T06:45:15.611Z,27.4,54,,,,,
2018-02-06T06:45:25.483Z,27.1,54,,,,,
2018-02-06T06:45:35.473Z,27.2,54,,,,,
2018-02-06T06:45:45.485Z,27.2,54,,,,,30
2018-02-06T06:45:55.531Z,27.4,54,,,,,29
2018-02-06T06:46:05.464Z,27.4,54,,,,,
2018-02-06T06:46:15.624Z,27.2,54,,,,,
2018-02-06T06:46:33.245Z,27.3,54,63.6,,,,30
2018-02-06T06:46:35.470Z,27.5,54,,,,,29
2018-02-06T06:46:45.483Z,27.4,54,,,,,
2018-02-06T06:46:55.486Z,27.5,54,,,,,
2018-02-06T06:47:05.463Z,27.3,54,,,,,30
2018-02-06T06:47:15.616Z,27.4,54,,,,,29
2018-02-06T06:47:25.467Z,27.4,54,,,,,
2018-02-06T06:47:35.487Z,27.5,54,,,,,
2018-02-06T06:47:45.481Z,27.5,54,63.8,,,,
2018-02-06T06:47:55.464Z,27.4,54,,,,,
2018-02-06T06:48:05.472Z,27.1,54,,,,,
2018-02-06T06:48:15.607Z,27.2,54,,,,,
2018-02-06T06:48:25.489Z,27.7,54,,,,,
2018-02-06T06:48:35.502Z,27.7,54,,,,,
2018-02-06T06:48:45.527Z,27.4,54,,,,,
2018-02-06T06:48:55.472Z,27.4,54,63.9,,,,
2018-02-06T06:49:05.507Z,27.5,54,,,,,
2018-02-06T06:49:15.651Z,27.7,54,,,,,
2018-02-06T06:49:25.469Z,27.5,54,,,,,
2018-02-06T06:49:35.550Z,27.7,54,64,,,,
2018-02-06T06:49:45.467Z,27.7,54,,,,,
2018-02-06T06:49:55.469Z,27.7,54,,,,,30
2018-02-06T06:50:05.469Z,27.5,54,,,,,29
2018-02-06T06:50:15.725Z,27.5,54,,,,,
2018-02-06T06:50:25.479Z,27.5,54,64.1,,,,
2018-02-06T06:50:35.471Z,27.4,54,,,,,
2018-02-06T06:50:45.521Z,27.7,54,,,,,
2018-02-06T06:50:55.569Z,27.5,54,,,,,
2018-02-06T06:51:05.476Z,27.5,54,,,,,
2018-02-06T06:51:15.579Z,27.4,54,,,,,
2018-02-06T06:51:25.489Z,27.5,54,,,,,
2018-02-06T06:51:35.517Z,27.8,54,64.2,,,,31
2018-02-06T06:51:45.487Z,27.5,54,,,,,30
2018-02-06T06:51:55.468Z,27.5,54,,,,,
2018-02-06T06:52:05.472Z,27.2,54,,,,,
2018-02-06T06:52:15.567Z,27.5,54,,,,,29
2018-02-06T06:52:25.482Z,27.5,54,,,,,
2018-02-06T06:52:35.520Z,27.8,54,,,,,
2018-02-06T06:52:45.483Z,27.7,54,,,,,
2018-02-06T06:52:55.619Z,27.8,54,,,,,
2018-02-06T06:53:05.518Z,27.7,54,64.4,,,,
2018-02-06T06:53:15.602Z,27.7,54,,,,,30
2018-02-06T06:53:25.493Z,27.9,54,,,,,29
2018-02-06T06:53:35.492Z,27.7,54,,,,,
2018-02-06T06:53:50.523Z,27.5,54,,,,,
2018-02-06T06:53:55.492Z,27.5,54,,,,,
2018-02-06T06:54:05.472Z,27.7,54,,,,,
2018-02-06T06:54:15.577Z,27.8,54,,,,,
2018-02-06T06:54:25.508Z,27.4,54,,,,,
2018-02-06T06:54:35.544Z,27.7,54,,,,,
2018-02-06T06:54:45.469Z,27.5,54,,,,,
2018-02-06T06:54:55.484Z,27.8,54,,,,,30
2018-02-06T06:55:05.471Z,27.8,54,,,,,29
2018-02-06T06:55:15.572Z,27.8,54,,,,,
2018-02-06T06:55:25.512Z,27.9,54,,,,,
2018-02-06T06:55:35.553Z,27.9,54,,,,,30
2018-02-06T06:55:45.483Z,27.7,54,,,,,29
2018-02-06T06:55:55.495Z,27.7,54,,,,,
2018-02-06T06:56:05.473Z,27.3,54,,,,,
2018-02-06T06:56:15.711Z,27.4,54,,,,,
2018-02-06T06:56:25.507Z,27.7,54,,,,,
2018-02-06T06:56:35.586Z,27.8,54,,,,,
2018-02-06T06:56:45.694Z,27.7,54,,,,,
2018-02-06T06:56:55.531Z,27.8,54,,,,,
2018-02-06T06:57:05.537Z,27.8,54,,,,,
2018-02-06T06:57:15.629Z,27.9,54,,,,,
2018-02-06T06:57:25.609Z,27.9,54,,,,,
2018-02-06T06:57:35.557Z,27.9,54,,,,,
2018-02-06T06:57:45.567Z,27.9,54,,,,,
2018-02-06T06:57:55.515Z,27.8,54,,,,,
2018-02-06T06:58:05.564Z,27.9,54,,,,,
2018-02-06T06:58:15.638Z,27.9,54,64.5,,,,
2018-02-06T06:58:25.528Z,27.9,54,64.4,,,,
2018-02-06T06:58:35.477Z,27.9,54,64.5,,,,
2018-02-06T06:58:45.562Z,27.9,54,,,,,
2018-02-06T06:58:55.507Z,27.9,54,,,,,
2018-02-06T06:59:05.515Z,28.1,54,,,,,
2018-02-06T06:59:15.678Z,27.8,54,,,,,
2018-02-06T06:59:25.547Z,27.7,54,,,,,
2018-02-06T06:59:40.599Z,27.8,54,,,,,
2018-02-06T06:59:45.540Z,27.9,54,,,,,
2018-02-06T06:59:55.481Z,27.8,54,,,,,
2018-02-06T07:00:05.480Z,27.4,54,,,,,
2018-02-06T07:00:15.610Z,27.7,54,,,,,
2018-02-06T07:00:25.490Z,27.8,54,,,,,30
2018-02-06T07:00:35.556Z,27.8,54,,,,,29
2018-02-06T07:00:45.584Z,27.4,54,,,,,
2018-02-06T07:00:55.576Z,27.7,54,,,,,
2018-02-06T07:01:05.531Z,27.8,54,64.6,,,,
2018-02-06T07:01:15.665Z,27.7,54,,,,,
2018-02-06T07:01:25.661Z,27.5,54,,,,,
2018-02-06T07:01:35.582Z,27.2,54,,,,,
2018-02-06T07:01:45.590Z,27.8,54,,,,,
2018-02-06T07:01:55.570Z,27.9,54,,,,,
2018-02-06T07:02:05.537Z,28.1,54,,,,,
2018-02-06T07:02:15.642Z,28,54,,,,,
2018-02-06T07:02:25.555Z,27.8,54,,,,,
2018-02-06T07:02:35.489Z,27.8,54,,,,,30
2018-02-06T07:02:45.604Z,27.8,54,,,,,29
2018-02-06T07:02:55.562Z,28,54,,,,,
2018-02-06T07:03:05.516Z,27.9,54,64.7,,,,
2018-02-06T07:03:15.734Z,27.9,54,,,,,
2018-02-06T07:03:25.566Z,28,54,,,,,
2018-02-06T07:03:35.485Z,27.8,54,,,,,
2018-02-06T07:03:45.682Z,27.7,54,,,,,
2018-02-06T07:03:55.499Z,28,54,,,,,
2018-02-06T07:04:05.489Z,27.9,54,,,,,
2018-02-06T07:04:15.650Z,28.3,54,,,,,
2018-02-06T07:04:25.494Z,28.1,54,64.8,,,,
2018-02-06T07:04:35.518Z,28,54,,,,,
2018-02-06T07:04:45.497Z,28.3,54,,,,,
2018-02-06T07:04:55.501Z,28.1,54,,,,,
2018-02-06T07:05:05.521Z,27.8,54,,,,,
2018-02-06T07:05:15.641Z,28,54,,,,,30
2018-02-06T07:05:25.478Z,28.3,54,64.9,,,,29
2018-02-06T07:05:35.512Z,27.9,54,,,,,
2018-02-06T07:05:45.597Z,27.9,54,64.9,0,61,2,30
2018-02-06T07:05:55.539Z,27.9,54,,,,,
2018-02-06T07:06:05.478Z,27.7,54,,,,,
2018-02-06T07:06:15.614Z,27.9,54,,0,,2,0
2018-02-06T07:06:25.498Z,28,54,61.9,,,,
2018-02-06T07:06:35.479Z,27.7,54,60.9,,,,
2018-02-06T07:06:45.478Z,27.7,54,59.7,,,,
2018-02-06T07:06:55.478Z,27.7,54,58.8,,,,
2018-02-06T07:07:05.580Z,28,54,57.9,,,,
2018-02-06T07:07:15.630Z,27.7,54,57.2,,,,
2018-02-06T07:07:25.584Z,27.8,54,56.6,,,,
2018-02-06T07:07:35.479Z,27.7,54,56.2,,,,
2018-02-06T07:07:45.558Z,27.3,54,55.6,,,,
2018-02-06T07:07:55.482Z,27.3,54,55.2,,,,
2018-02-06T07:08:05.488Z,26.8,54,55.3,0,,2,44
2018-02-06T07:08:15.580Z,26.7,54,58.3,,,,38
2018-02-06T07:08:25.488Z,26.6,54,58.8,,,,29
2018-02-06T07:08:35.518Z,26.9,54,59.5,,,,
2018-02-06T07:08:45.555Z,26.6,54,60.4,,,,
2018-02-06T07:08:55.517Z,26.6,54,61.1,,,,
2018-02-06T07:09:05.540Z,26.8,54,61.3,,,,
2018-02-06T07:09:15.589Z,26.8,54,61.8,,,,
2018-02-06T07:09:25.495Z,26.9,54,62,,,,
2018-02-06T07:09:35.482Z,27.2,54,62.4,,,,
2018-02-06T07:09:45.595Z,26.9,54,62.6,,,,
2018-02-06T07:09:55.509Z,26.8,54,62.7,,,,30
2018-02-06T07:10:05.516Z,26.7,54,62.8,,,,29
2018-02-06T07:10:15.681Z,27.1,54,63.1,,,,
2018-02-06T07:10:25.519Z,27.1,54,,,,,
2018-02-06T07:10:35.485Z,26.9,54,63.2,,,,
2018-02-06T07:10:45.484Z,27.1,54,63.3,,,,
2018-02-06T07:10:55.500Z,26.9,54,63.4,,,,
2018-02-06T07:11:05.514Z,26.9,54,,,,,30
