Time,PrimT,HwActive,PrimTSet,HwTOutlet,ActPow,HwTSet,ChActive
2017-11-25T19:45:21.155Z,,,,32.6,,52,
2017-11-25T19:45:31.155Z,,,,32.6,,52,
2017-11-25T19:45:41.155Z,39.6,,,32.6,,52,
2017-11-25T19:45:51.155Z,,,,32.5,,52,
2017-11-25T19:46:01.156Z,,,,32.5,,52,
2017-11-25T19:46:11.155Z,,,,32.5,,52,
2017-11-25T19:46:21.155Z,,,,32.5,,52,
2017-11-25T19:46:31.155Z,,,,32.5,,52,
2017-11-25T19:46:41.155Z,,,,32.5,,52,
2017-11-25T19:46:51.157Z,39.5,,,32.4,,52,
2017-11-25T19:47:01.155Z,,,,32.4,,52,
2017-11-25T19:47:11.155Z,,,,32.4,,52,
2017-11-25T19:47:21.155Z,,,,32.4,,52,
2017-11-25T19:47:31.155Z,,,,32.4,,52,
2017-11-25T19:47:41.155Z,,,,32.3,,52,
2017-11-25T19:47:51.155Z,,,,32.3,,52,
2017-11-25T19:48:01.155Z,,,,32.3,,52,
2017-11-25T19:48:11.155Z,,,,32.3,,52,
2017-11-25T19:48:21.155Z,,,,32.3,,52,
2017-11-25T19:48:31.155Z,39.4,,,32.3,,52,
2017-11-25T19:48:41.155Z,,,,32.3,,52,
2017-11-25T19:48:51.155Z,,,,32.2,,52,
2017-11-25T19:49:01.156Z,,,,32.2,,52,
2017-11-25T19:49:11.155Z,,,,32.2,,52,
2017-11-25T19:49:21.155Z,,,,32.2,,52,
2017-11-25T19:49:31.155Z,,,,32.2,,52,
2017-11-25T19:49:41.155Z,,,,32.2,,52,
2017-11-25T19:49:51.155Z,,,,32.1,,52,
2017-11-25T19:50:01.155Z,39.3,,,32.1,,52,
2017-11-25T19:50:11.155Z,,,,32.1,,52,
2017-11-25T19:50:21.155Z,,,,32.1,,52,
2017-11-25T19:50:31.155Z,39.3,0,5,32.1,0,52,0
2017-11-25T19:50:41.155Z,,,,32,,52,
2017-11-25T19:50:51.155Z,,,,32,,52,
2017-11-25T19:51:01.155Z,,,,32,,52,
2017-11-25T19:51:11.155Z,,,,32,,52,
2017-11-25T19:51:21.155Z,,,,32,,52,
2017-11-25T19:51:31.155Z,,,,32,,52,
2017-11-25T19:51:41.155Z,39.2,,,31.9,,52,
2017-11-25T19:51:51.155Z,,,,31.9,,52,
2017-11-25T19:52:01.155Z,,,,31.9,,52,
2017-11-25T19:52:11.156Z,,,,31.9,,52,
2017-11-25T19:52:21.155Z,,,,31.9,,52,
2017-11-25T19:52:31.155Z,,,,31.9,,52,
2017-11-25T19:52:41.155Z,,,,31.9,,52,
2017-11-25T19:52:51.155Z,,,,31.8,,52,
2017-11-25T19:53:01.155Z,,,,31.8,,52,
2017-11-25T19:53:11.155Z,,,,31.8,,52,
2017-11-25T19:53:21.155Z,,,,31.8,,52,
2017-11-25T19:53:31.155Z,39.1,,,31.8,,52,
2017-11-25T19:53:41.155Z,,,,31.8,,52,
2017-11-25T19:53:51.155Z,,,,31.8,,52,
2017-11-25T19:54:01.154Z,,,,31.6,,52,
2017-11-25T19:54:11.155Z,,,,31.6,,52,
2017-11-25T19:54:21.155Z,,,,31.6,,52,
2017-11-25T19:54:31.154Z,,,,31.6,,52,
2017-11-25T19:54:41.155Z,,,,31.6,,52,
2017-11-25T19:54:51.155Z,,,,31.6,,52,
2017-11-25T19:55:01.155Z,,,,31.5,,52,
2017-11-25T19:55:11.154Z,38.9,,,31.5,,52,
2017-11-25T19:55:21.155Z,,,,31.5,,52,
2017-11-25T19:55:31.155Z,38.9,,,31.5,,52,
2017-11-25T19:55:41.216Z,,,,31.5,,52,
2017-11-25T19:55:51.209Z,,,,31.5,,52,
2017-11-25T19:56:01.200Z,,,,31.5,,52,
2017-11-25T19:56:11.187Z,,,,31.4,,52,
2017-11-25T19:56:21.155Z,,,,31.4,,52,
2017-11-25T19:56:31.166Z,,,,31.4,,52,
2017-11-25T19:56:41.155Z,,,,31.4,,52,
2017-11-25T19:56:51.155Z,,,,31.4,,52,
2017-11-25T19:57:01.155Z,,,,31.4,,52,
2017-11-25T19:57:11.155Z,,,,31.4,,52,
2017-11-25T19:57:21.155Z,38.8,,,31.4,,52,
2017-11-25T19:57:31.155Z,,,,31.3,,52,
2017-11-25T19:57:41.155Z,,,,31.3,,52,
2017-11-25T19:57:51.155Z,,,,31.3,,52,
2017-11-25T19:58:01.155Z,,,,31.3,,52,
2017-11-25T19:58:11.155Z,,,,31.3,,52,
2017-11-25T19:58:21.155Z,,,,31.3,,52,
2017-11-25T19:58:31.155Z,,,,31.3,,52,
2017-11-25T19:58:41.155Z,,,,31.2,,52,
2017-11-25T19:58:51.155Z,,,,31.2,,52,
2017-11-25T19:59:01.155Z,38.7,,,31.2,,52,
2017-11-25T19:59:11.155Z,38.8,,,31.2,,52,
2017-11-25T19:59:21.155Z,38.7,,,31.2,,52,
2017-11-25T19:59:31.154Z,,,,31.2,,52,
2017-11-25T19:59:41.155Z,,,,31.2,,52,
2017-11-25T19:59:51.155Z,,,,31,,52,
2017-11-25T20:00:01.155Z,,,,31,,52,
2017-11-25T20:00:11.322Z,,,,31,,52,
2017-11-25T20:00:21.155Z,,,,31,,52,
2017-11-25T20:00:31.155Z,,,,31,,52,
2017-11-25T20:00:41.406Z,,,,31,,52,
2017-11-25T20:00:51.154Z,,,,31,,52,
2017-11-25T20:01:01.156Z,,,,31,,52,
2017-11-25T20:01:11.155Z,38.6,,,30.9,,52,
2017-11-25T20:01:21.154Z,,,,30.9,,52,
2017-11-25T20:01:31.154Z,,,,30.9,,52,
2017-11-25T20:01:41.155Z,,,,30.9,,52,
2017-11-25T20:01:51.155Z,,,,30.9,,52,
2017-11-25T20:02:01.155Z,,,,30.9,,52,
2017-11-25T20:02:11.155Z,,,,30.9,,52,
2017-11-25T20:02:21.155Z,,,,30.8,,52,
2017-11-25T20:02:31.155Z,,,,30.8,,52,
2017-11-25T20:02:41.155Z,,,,30.8,,52,
2017-11-25T20:02:51.299Z,,,,30.8,,52,
2017-11-25T20:03:01.155Z,,,,30.8,,52,
2017-11-25T20:03:11.157Z,,,,30.8,,52,
2017-11-25T20:03:21.155Z,38.5,,,30.8,,52,
2017-11-25T20:03:31.154Z,,,,30.8,,52,
2017-11-25T20:03:41.154Z,,,,30.8,,52,
2017-11-25T20:03:51.155Z,,,,30.7,,52,
2017-11-25T20:04:01.155Z,,,,30.7,,52,
2017-11-25T20:04:11.154Z,,,,30.7,,52,
2017-11-25T20:04:21.154Z,,,,30.7,,52,
2017-11-25T20:04:31.154Z,,,,30.7,,52,
2017-11-25T20:04:41.154Z,,,,30.7,,52,
2017-11-25T20:04:51.155Z,,,,30.7,,52,
2017-11-25T20:05:01.155Z,,,,30.6,,52,
2017-11-25T20:05:11.154Z,38.4,,,30.6,,52,
2017-11-25T20:05:21.155Z,,,,30.6,,52,
2017-11-25T20:05:31.154Z,,,,30.6,,52,
2017-11-25T20:05:41.154Z,,,,30.6,,52,
2017-11-25T20:05:51.155Z,,,,30.6,,52,
2017-11-25T20:06:01.155Z,,,,30.6,,52,
2017-11-25T20:06:11.155Z,,,,30.6,,52,
2017-11-25T20:06:21.155Z,,,,30.6,,52,
2017-11-25T20:06:31.155Z,,,,30.6,,52,
2017-11-25T20:06:41.154Z,,,,30.4,,52,
2017-11-25T20:06:51.154Z,,,,30.4,,52,
2017-11-25T20:07:01.155Z,,,,30.4,,52,
2017-11-25T20:07:11.154Z,,,,30.4,,52,
2017-11-25T20:07:21.154Z,38.3,,,30.4,,52,
2017-11-25T20:07:31.155Z,,,,30.4,,52,
2017-11-25T20:07:41.155Z,,,,30.4,,52,
2017-11-25T20:07:51.154Z,,,,30.4,,52,
2017-11-25T20:08:01.154Z,,,,30.4,,52,
2017-11-25T20:08:11.155Z,,,,30.3,,52,
2017-11-25T20:08:21.155Z,,,,30.3,,52,
2017-11-25T20:08:31.154Z,,,,30.3,,52,
2017-11-25T20:08:41.155Z,,,,30.3,,52,
2017-11-25T20:08:51.155Z,,,,30.3,,52,
2017-11-25T20:09:01.154Z,,,,30.3,,52,
2017-11-25T20:09:11.154Z,,,,30.3,,52,
2017-11-25T20:09:21.154Z,,,,30.3,,52,
2017-11-25T20:09:31.154Z,38.2,,,30.3,,52,
2017-11-25T20:09:41.155Z,,,,30.2,,52,
2017-11-25T20:09:51.154Z,,,,30.2,,52,
2017-11-25T20:10:01.155Z,,,,30.2,,52,
2017-11-25T20:10:11.154Z,,,,30.2,,52,
2017-11-25T20:10:21.154Z,,,,30.2,,52,
2017-11-25T20:10:31.158Z,,,,30.2,,52,
2017-11-25T20:10:41.155Z,,,,30.2,,52,
2017-11-25T20:10:51.154Z,,,,30.2,,52,
2017-11-25T20:11:01.154Z,,,,30.2,,52,
2017-11-25T20:11:11.155Z,,,,30.1,,52,
2017-11-25T20:11:21.155Z,,,,30.1,,52,
2017-11-25T20:11:31.154Z,,,,30.1,,52,
2017-11-25T20:11:41.201Z,38.1,,,30.1,,52,
2017-11-25T20:11:51.188Z,,,,30.1,,52,
2017-11-25T20:12:01.155Z,,,,30.1,,52,
2017-11-25T20:12:11.155Z,,,,30.1,,52,
2017-11-25T20:12:21.154Z,,,,30.1,,52,
2017-11-25T20:12:31.154Z,,,,30,,52,
2017-11-25T20:12:41.154Z,,,,30,,52,
2017-11-25T20:12:51.155Z,,0,58,30,,52,2
2017-11-25T20:13:01.154Z,,,,30,,52,
2017-11-25T20:13:11.154Z,,,,30,,52,
2017-11-25T20:13:21.155Z,,,,30,,52,
2017-11-25T20:13:31.154Z,,,,30,,52,
2017-11-25T20:13:41.154Z,,0,5,30,,52,0
2017-11-25T20:13:51.154Z,,0,58,30,,52,2
2017-11-25T20:14:01.156Z,38,,,29.8,,52,
2017-11-25T20:14:11.154Z,,,,29.8,,52,
2017-11-25T20:14:21.154Z,,,,29.8,,52,
2017-11-25T20:14:31.154Z,,,,29.8,,52,
2017-11-25T20:14:41.154Z,,,,29.8,,52,
2017-11-25T20:14:51.154Z,,,,29.8,,52,
2017-11-25T20:15:01.155Z,,,,29.8,,52,
2017-11-25T20:15:11.154Z,,,,29.8,,52,
2017-11-25T20:15:21.154Z,,,,29.8,,52,
2017-11-25T20:15:31.154Z,,,,29.8,,52,
2017-11-25T20:15:41.155Z,,,,29.7,,52,
2017-11-25T20:15:51.154Z,38,,,29.7,,52,
2017-11-25T20:16:01.154Z,37.9,,,29.7,,52,
2017-11-25T20:16:11.155Z,41.2,0,,29.7,42,52,2
2017-11-25T20:16:21.154Z,42.6,,,29.7,29,52,
2017-11-25T20:16:31.155Z,36.9,,,29.7,,52,
2017-11-25T20:16:41.154Z,34.7,,,29.7,29,52,
2017-11-25T20:16:51.154Z,32.7,,,29.7,,52,
2017-11-25T20:17:01.154Z,31.8,,,29.7,29,52,
2017-11-25T20:17:11.154Z,31.3,,,29.6,,52,
2017-11-25T20:17:21.154Z,31.6,,,29.6,,52,
2017-11-25T20:17:31.154Z,32,,,29.6,,52,
2017-11-25T20:17:41.154Z,32.3,,,29.6,,52,
2017-11-25T20:17:51.154Z,32.5,,,29.6,,52,
2017-11-25T20:18:01.155Z,32.6,,,29.6,30,52,
2017-11-25T20:18:11.154Z,32.7,,,29.6,29,52,
2017-11-25T20:18:21.155Z,33.1,,,29.6,,52,
2017-11-25T20:18:31.154Z,33.2,,,29.5,,52,
2017-11-25T20:18:41.154Z,33.4,,,29.6,,52,
2017-11-25T20:18:51.154Z,33.7,,,29.5,,52,
2017-11-25T20:19:01.157Z,34,,,29.5,,52,
2017-11-25T20:19:11.154Z,34.2,,,29.5,30,52,
2017-11-25T20:19:21.155Z,34.4,,,29.5,29,52,
2017-11-25T20:19:31.154Z,34.6,,,29.5,,52,
2017-11-25T20:19:41.154Z,35.1,,,29.5,30,52,
2017-11-25T20:19:51.154Z,35.2,,,29.5,,52,
2017-11-25T20:20:01.155Z,35.4,,,29.5,,52,
2017-11-25T20:20:11.157Z,35.6,,,29.5,29,52,
2017-11-25T20:20:21.154Z,36,,,29.5,,52,
2017-11-25T20:20:31.154Z,,,,29.5,,52,
2017-11-25T20:20:41.154Z,36.2,,,29.5,,52,
2017-11-25T20:20:51.154Z,36.4,,,29.5,,52,
2017-11-25T20:21:01.154Z,36.5,,,29.3,,52,
2017-11-25T20:21:11.155Z,36.7,,,29.3,30,52,
2017-11-25T20:21:21.154Z,37.1,1,0,29.3,29,52,0
2017-11-25T20:21:31.177Z,39.8,,,22,83,52,
2017-11-25T20:21:41.155Z,43.1,,,36,91,52,
2017-11-25T20:21:51.154Z,48.3,,,39.6,125,52,
2017-11-25T20:22:01.165Z,52.2,,,44.7,124,52,
2017-11-25T20:22:11.155Z,55.1,,,48,122,52,
2017-11-25T20:22:21.154Z,57.4,0,,50.4,0,52,0
2017-11-25T20:22:31.154Z,55.4,,,51,,52,
2017-11-25T20:22:41.154Z,55.1,,,50.8,,52,
2017-11-25T20:22:51.156Z,54.9,,,50.6,,52,
2017-11-25T20:23:01.154Z,,,,50.4,,52,
2017-11-25T20:23:11.154Z,54.8,,,50.2,,52,
2017-11-25T20:23:21.158Z,,0,58,50,,52,2
2017-11-25T20:23:31.154Z,,,,49.8,,52,
2017-11-25T20:23:41.165Z,54.5,0,0,49.6,,52,0
2017-11-25T20:23:51.154Z,51.6,,,47.3,,52,
2017-11-25T20:24:01.154Z,51.4,,,47,,52,
2017-11-25T20:24:11.154Z,51.3,,,46.8,,52,
2017-11-25T20:24:21.155Z,,,,46.7,,52,
2017-11-25T20:24:31.154Z,,,,46.6,,52,
2017-11-25T20:24:41.157Z,51.2,0,58,46.5,,52,2
2017-11-25T20:24:51.154Z,,,,46.4,,52,
2017-11-25T20:25:01.155Z,,,,46.3,,52,
2017-11-25T20:25:11.154Z,,,,46.1,,52,
2017-11-25T20:25:21.154Z,,,,46,,52,
2017-11-25T20:25:31.154Z,,,,45.9,,52,
2017-11-25T20:25:41.154Z,,,,45.7,,52,
2017-11-25T20:25:51.154Z,51.1,,,45.6,,52,
2017-11-25T20:26:01.154Z,,,,45.5,,52,
2017-11-25T20:26:11.154Z,,,,45.4,,52,
2017-11-25T20:26:21.154Z,,,,45.2,,52,
2017-11-25T20:26:31.154Z,,,,45.1,,52,
2017-11-25T20:26:41.154Z,,,,45,,52,
2017-11-25T20:26:51.154Z,,,,44.9,,52,
2017-11-25T20:27:01.212Z,,,,44.7,,52,
2017-11-25T20:27:11.154Z,,,,44.6,,52,
2017-11-25T20:27:21.154Z,,,,44.4,,52,
2017-11-25T20:27:31.154Z,,,,44.3,,52,
2017-11-25T20:27:41.179Z,,,,44.1,,52,
2017-11-25T20:27:51.169Z,51,,,44,,52,
2017-11-25T20:28:01.161Z,,,,43.9,,52,
2017-11-25T20:28:11.154Z,,,,43.8,,52,
2017-11-25T20:28:21.154Z,50.9,,,43.7,,52,
2017-11-25T20:28:31.154Z,50.9,,,43.5,,52,
2017-11-25T20:28:41.154Z,,,,43.4,,52,
2017-11-25T20:28:51.154Z,,,,43.3,,52,
2017-11-25T20:29:01.155Z,50.7,,,43.2,,52,
2017-11-25T20:29:11.154Z,,,,43.1,,52,
2017-11-25T20:29:21.154Z,,,,43,,52,
2017-11-25T20:29:31.154Z,50.6,,,42.8,,52,
2017-11-25T20:29:41.154Z,,,,42.7,,52,
2017-11-25T20:29:51.154Z,,,,42.6,,52,
2017-11-25T20:30:01.154Z,50.5,,,42.5,,52,
2017-11-25T20:30:16.244Z,,,,42.4,,52,
2017-11-25T20:30:21.154Z,,,,42.3,,52,
2017-11-25T20:30:31.154Z,50.4,,,42.2,,52,
2017-11-25T20:30:41.154Z,,,,42.1,,52,
2017-11-25T20:30:51.154Z,,,,42,,52,
2017-11-25T20:31:01.154Z,50.3,,,41.9,,52,
2017-11-25T20:31:11.154Z,,,,41.8,,52,
2017-11-25T20:31:21.154Z,50.2,,,41.7,,52,
2017-11-25T20:31:31.154Z,,,,41.6,,52,
2017-11-25T20:31:41.154Z,,,,41.5,,52,
2017-11-25T20:31:51.154Z,50.1,,,41.4,,52,
2017-11-25T20:32:01.154Z,,,,41.3,,52,
2017-11-25T20:32:11.163Z,50,,,41.2,,52,
2017-11-25T20:32:21.153Z,,,,41.1,,52,
2017-11-25T20:32:31.159Z,49.9,,,41.1,,52,
2017-11-25T20:32:41.154Z,,0,,40.8,,52,0
2017-11-25T20:32:51.154Z,,,5,40.8,,52,
2017-11-25T20:33:01.154Z,49.8,,,40.7,,52,
2017-11-25T20:33:11.154Z,,,,40.6,,52,
2017-11-25T20:33:21.154Z,,,,40.5,,52,
2017-11-25T20:33:31.154Z,49.7,,,40.4,,52,
2017-11-25T20:33:41.154Z,,,,40.3,,52,
2017-11-25T20:33:51.154Z,,,,40.2,,52,
2017-11-25T20:34:01.155Z,49.6,,,40.2,,52,
2017-11-25T20:34:11.154Z,,,,40.1,,52,
2017-11-25T20:34:21.154Z,49.5,,,40,,52,
2017-11-25T20:34:31.153Z,,,,39.9,,52,
2017-11-25T20:34:41.154Z,,0,58,39.8,,52,2
2017-11-25T20:34:51.154Z,49.4,,,39.7,,52,
2017-11-25T20:35:01.154Z,,,,39.7,,52,
2017-11-25T20:35:11.154Z,,,,39.6,,52,
2017-11-25T20:35:21.154Z,49.3,,,39.5,,52,
2017-11-25T20:35:31.154Z,,,,39.4,,52,
2017-11-25T20:35:41.154Z,,0,,39.3,,52,0
2017-11-25T20:35:51.160Z,49.2,,5,39.3,,52,
2017-11-25T20:36:01.159Z,,,,39.2,,52,
2017-11-25T20:36:11.161Z,,,,39.1,,52,
2017-11-25T20:36:21.154Z,49.1,,,38.9,,52,
2017-11-25T20:36:31.154Z,,,,38.9,,52,
2017-11-25T20:36:41.154Z,,,,38.8,,52,
2017-11-25T20:36:51.154Z,49,,,38.7,,52,
2017-11-25T20:37:01.154Z,,,,38.6,,52,
2017-11-25T20:37:11.154Z,48.9,,,38.5,,52,
2017-11-25T20:37:21.154Z,,,,38.5,,52,
2017-11-25T20:37:31.154Z,,,,38.4,,52,
2017-11-25T20:37:41.154Z,,,,38.3,,52,
2017-11-25T20:37:51.160Z,48.8,,,38.3,,52,
2017-11-25T20:38:01.154Z,,,,38.2,,52,
2017-11-25T20:38:11.154Z,,,,38.1,,52,
2017-11-25T20:38:21.154Z,,,,38.1,,52,
2017-11-25T20:38:31.154Z,48.7,,,38,,52,
2017-11-25T20:38:41.154Z,,,,37.9,,52,
2017-11-25T20:38:51.154Z,,,,37.8,,52,
2017-11-25T20:39:01.154Z,48.6,,,37.8,,52,
2017-11-25T20:39:11.158Z,,,,37.7,,52,
2017-11-25T20:39:21.153Z,,,,37.6,,52,
2017-11-25T20:39:31.157Z,,,,37.6,,52,
2017-11-25T20:39:41.154Z,48.5,,,37.5,,52,
2017-11-25T20:39:51.166Z,,,,37.5,,52,
2017-11-25T20:40:01.154Z,,,,37.4,,52,
2017-11-25T20:40:11.164Z,,,,37.3,,52,
2017-11-25T20:40:21.159Z,48.4,,,37.3,,52,
2017-11-25T20:40:31.154Z,,,,37.2,,52,
2017-11-25T20:40:41.169Z,,,,37.1,,52,
2017-11-25T20:40:51.154Z,,,,37.1,,52,
2017-11-25T20:41:01.154Z,48.3,,,36.9,,52,
2017-11-25T20:41:11.155Z,,,,36.9,,52,
2017-11-25T20:41:21.154Z,,,,36.8,,52,
2017-11-25T20:41:31.154Z,,,,36.7,,52,
2017-11-25T20:41:41.154Z,48.2,,,36.7,,52,
2017-11-25T20:41:51.160Z,,,,36.6,,52,
2017-11-25T20:42:01.158Z,,,,36.6,,52,
2017-11-25T20:42:11.154Z,,,,36.5,,52,
2017-11-25T20:42:21.154Z,48.1,,,36.5,,52,
2017-11-25T20:42:31.156Z,,,,36.4,,52,
2017-11-25T20:42:41.157Z,,,,36.4,,52,
2017-11-25T20:42:51.242Z,,,,36.3,,52,
2017-11-25T20:43:01.248Z,48,,,36.2,,52,
2017-11-25T20:43:11.163Z,,,,36.2,,52,
2017-11-25T20:43:21.223Z,,,,36.1,,52,
2017-11-25T20:43:31.158Z,,,,36.1,,52,
2017-11-25T20:43:41.163Z,,,,36,,52,
2017-11-25T20:43:51.158Z,47.9,,,36,,52,
2017-11-25T20:44:01.202Z,,,,35.9,,52,
2017-11-25T20:44:11.181Z,,,,35.9,,52,
2017-11-25T20:44:21.154Z,,,,35.8,,52,
2017-11-25T20:44:31.153Z,47.8,,,35.8,,52,
2017-11-25T20:44:41.154Z,,,,35.7,,52,
2017-11-25T20:44:51.153Z,,,,35.7,,52,
2017-11-25T20:45:01.154Z,,,,35.6,,52,
2017-11-25T20:45:11.154Z,,,,35.6,,52,
2017-11-25T20:45:21.154Z,47.7,,,35.5,,52,
2017-11-25T20:45:31.153Z,,,,35.5,,52,
2017-11-25T20:45:41.153Z,,,,35.4,,52,
2017-11-25T20:45:51.154Z,,,,35.4,,52,
2017-11-25T20:46:01.154Z,,,,35.3,,52,
2017-11-25T20:46:11.153Z,,,,35.3,,52,
2017-11-25T20:46:21.154Z,47.6,,,35.2,,52,
2017-11-25T20:46:31.154Z,,,,35.2,,52,
2017-11-25T20:46:41.154Z,,,,35.1,,52,
2017-11-25T20:46:51.154Z,,,,35.1,,52,
2017-11-25T20:47:01.154Z,47.4,,,35.1,,52,
2017-11-25T20:47:11.153Z,,,,34.9,,52,
2017-11-25T20:47:21.153Z,,,,34.9,,52,
2017-11-25T20:47:31.161Z,,,,34.8,,52,
2017-11-25T20:47:41.153Z,,,,34.8,,52,
2017-11-25T20:47:51.154Z,,,,34.7,,52,
2017-11-25T20:48:01.154Z,47.3,,,34.7,,52,
2017-11-25T20:48:11.154Z,,,,34.7,,52,
2017-11-25T20:48:21.155Z,,,,34.6,,52,
2017-11-25T20:48:31.153Z,,,,34.6,,52,
2017-11-25T20:48:41.153Z,,,,34.5,,52,
2017-11-25T20:48:51.154Z,,,,34.5,,52,
2017-11-25T20:49:01.157Z,47.2,,,34.4,,52,
2017-11-25T20:49:11.154Z,,,,34.4,,52,
2017-11-25T20:49:21.156Z,,,,34.3,,52,
2017-11-25T20:49:31.153Z,,,,34.3,,52,
2017-11-25T20:49:41.164Z,,,,34.3,,52,
2017-11-25T20:49:51.153Z,,,,34.2,,52,
2017-11-25T20:50:01.154Z,47.1,,,34.2,,52,
2017-11-25T20:50:11.153Z,,,,34.2,,52,
2017-11-25T20:50:21.154Z,,,,34.1,,52,
2017-11-25T20:50:31.153Z,47.1,0,5,34.1,0,52,0
2017-11-25T20:50:41.154Z,,,,34,,52,
2017-11-25T20:50:51.153Z,47,,,34,,52,
2017-11-25T20:51:01.155Z,,,,34,,52,
2017-11-25T20:51:11.214Z,,0,58,33.9,,52,2
2017-11-25T20:51:21.156Z,,0,5,33.9,,52,0
2017-11-25T20:51:31.154Z,,,,33.9,,52,
2017-11-25T20:51:41.154Z,47,,,33.8,,52,
2017-11-25T20:51:51.154Z,46.9,,,33.8,,52,
2017-11-25T20:52:01.154Z,,0,58,33.7,,52,2
2017-11-25T20:52:11.155Z,,,,33.7,,52,
2017-11-25T20:52:21.154Z,,,,33.7,,52,
2017-11-25T20:52:31.155Z,,,,33.6,,52,
2017-11-25T20:52:41.154Z,,,,33.6,,52,
2017-11-25T20:52:51.153Z,46.8,,,33.6,,52,
2017-11-25T20:53:01.153Z,,,,33.5,,52,
2017-11-25T20:53:11.153Z,,,,33.5,,52,
2017-11-25T20:53:21.153Z,,,,33.5,,52,
2017-11-25T20:53:31.154Z,,,,33.4,,52,
2017-11-25T20:53:41.154Z,,,,33.4,,52,
2017-11-25T20:53:51.153Z,,,,33.4,,52,
2017-11-25T20:54:01.153Z,46.7,,,33.3,,52,
2017-11-25T20:54:11.153Z,,,,33.3,,52,
2017-11-25T20:54:21.153Z,,,,33.3,,52,
2017-11-25T20:54:31.159Z,,,,33.2,,52,
2017-11-25T20:54:41.154Z,,,,33.2,,52,
2017-11-25T20:54:51.154Z,46.6,,,33.2,,52,
2017-11-25T20:55:01.154Z,,,,33.1,,52,
2017-11-25T20:55:11.159Z,,,,33.1,,52,
2017-11-25T20:55:21.153Z,,,,33.1,,52,
2017-11-25T20:55:31.153Z,,,,33.1,,52,
2017-11-25T20:55:41.153Z,,,,32.9,,52,
2017-11-25T20:55:51.153Z,,,,32.9,,52,
2017-11-25T20:56:01.154Z,46.5,,,32.9,,52,
2017-11-25T20:56:11.153Z,,,,32.8,,52,
2017-11-25T20:56:21.153Z,,,,32.8,,52,
2017-11-25T20:56:31.154Z,,,,32.8,,52,
2017-11-25T20:56:41.155Z,,,,32.7,,52,
2017-11-25T20:56:51.154Z,,,,32.7,,52,
2017-11-25T20:57:01.154Z,,,,32.7,,52,
2017-11-25T20:57:11.154Z,46.4,,,32.7,,52,
2017-11-25T20:57:21.153Z,,,,32.6,,52,
2017-11-25T20:57:31.153Z,,,,32.6,,52,
2017-11-25T20:57:41.153Z,,0,5,32.6,,52,0
2017-11-25T20:57:51.153Z,,,,32.5,,52,
2017-11-25T20:58:01.153Z,,,,32.5,,52,
2017-11-25T20:58:11.153Z,,0,58,32.5,,52,2
2017-11-25T20:58:21.153Z,50.6,0,,32.5,42,52,2
2017-11-25T20:58:31.218Z,46.9,,,32.4,29,52,
2017-11-25T20:58:41.212Z,37.6,,,32.4,29,52,
2017-11-25T20:58:51.194Z,34.9,,,32.4,29,52,
2017-11-25T20:59:01.186Z,32.7,,,32.3,30,52,
2017-11-25T20:59:11.173Z,31.6,,,32.3,29,52,
2017-11-25T20:59:21.160Z,31.2,,,32.3,,52,
2017-11-25T20:59:31.155Z,31.6,,,32.3,30,52,
2017-11-25T20:59:41.236Z,32,,,32.2,30,52,
2017-11-25T20:59:51.153Z,32.1,,,32.2,29,52,
2017-11-25T21:00:01.153Z,32.2,,,32.1,,52,
2017-11-25T21:00:11.154Z,32.3,,,32.2,,52,
2017-11-25T21:00:21.153Z,32.4,,,32.1,30,52,
2017-11-25T21:00:31.153Z,32.5,,,32.1,29,52,
2017-11-25T21:00:41.154Z,32.7,,,32.1,,52,
2017-11-25T21:00:51.153Z,33.1,,,32,,52,
2017-11-25T21:01:01.154Z,33.4,,,32,30,52,
2017-11-25T21:01:11.153Z,33.6,,,32,29,52,
2017-11-25T21:01:21.153Z,34,,,32,30,52,
2017-11-25T21:01:31.154Z,34.2,,,32,29,52,
2017-11-25T21:01:41.154Z,34.4,,,31.9,,52,
2017-11-25T21:01:51.153Z,34.7,,,31.9,,52,
2017-11-25T21:02:01.154Z,35.1,,,31.9,,52,
2017-11-25T21:02:11.153Z,35.3,,,31.9,,52,
2017-11-25T21:02:21.153Z,35.6,,,31.8,30,52,
2017-11-25T21:02:31.153Z,35.8,,,31.8,29,52,
2017-11-25T21:02:41.153Z,36,,,31.8,,52,
2017-11-25T21:02:51.154Z,35.7,0,,31.8,0,52,2
2017-11-25T21:03:01.155Z,32.8,,,31.6,,52,
2017-11-25T21:03:11.154Z,31.9,,,31.6,,52,
2017-11-25T21:03:21.153Z,31.6,,,31.6,,52,
2017-11-25T21:03:31.153Z,31.4,,,31.6,,52,
2017-11-25T21:03:41.153Z,,,,31.6,,52,
2017-11-25T21:03:51.153Z,,,,31.6,,52,
2017-11-25T21:04:01.154Z,,,,31.5,,52,
2017-11-25T21:04:11.153Z,31.3,,,31.5,,52,
2017-11-25T21:04:21.153Z,31.2,,,31.5,,52,
2017-11-25T21:04:31.153Z,30.9,,,31.5,,52,
2017-11-25T21:04:41.158Z,,,,31.4,,52,
2017-11-25T21:04:51.153Z,30.8,,,31.4,,52,
2017-11-25T21:05:01.153Z,,,,31.4,,52,
2017-11-25T21:05:11.153Z,,,,31.4,,52,
2017-11-25T21:05:21.153Z,,,,31.3,,52,
2017-11-25T21:05:31.153Z,,,,31.3,,52,
