Time,HwActive,PrimT,ActPow,HwTSet,ChActive,HwTOutlet,PrimTSet
2018-02-10T01:29:18.633Z,,,,50,,32.2,
2018-02-10T01:29:28.637Z,,,,50,,32.2,
2018-02-10T01:29:38.633Z,,37.6,,,,,
2018-02-10T01:29:48.633Z,,37.5,,50,,32.1,
2018-02-10T01:30:08.633Z,,,,50,,32.1,
2018-02-10T01:30:18.633Z,,,,50,,32.1,
2018-02-10T01:30:38.633Z,,,,50,,32.1,
2018-02-10T01:30:48.633Z,,,,50,,32.1,
2018-02-10T01:30:58.651Z,,,,50,,32.1,
2018-02-10T01:31:08.634Z,,37.4,,,,,
2018-02-10T01:31:18.633Z,,,,50,,32.1,
2018-02-10T01:31:28.639Z,,,,50,,32.1,
2018-02-10T01:31:48.635Z,,,,50,,32.1,
2018-02-10T01:31:58.636Z,,,,50,,32.1,
2018-02-10T01:32:18.637Z,,,,50,,32,
2018-02-10T01:32:28.645Z,,,,50,,32,
2018-02-10T01:32:38.634Z,,37.5,,,,,
2018-02-10T01:32:48.650Z,,,,50,,32,
2018-02-10T01:32:58.638Z,,,,50,,32,
2018-02-10T01:33:18.633Z,,,,50,,32,
2018-02-10T01:33:28.650Z,,,,50,,32,
2018-02-10T01:33:38.642Z,,37.6,,,,,
2018-02-10T01:33:48.634Z,,,,50,,32,
2018-02-10T01:33:58.633Z,,,,50,,32,
2018-02-10T01:34:08.633Z,,37.7,,,,,
2018-02-10T01:34:18.636Z,,,,50,,32,
2018-02-10T01:34:28.636Z,,,,50,,32,
2018-02-10T01:34:48.633Z,,,,50,,32,
2018-02-10T01:34:58.633Z,,,,50,,31.9,
2018-02-10T01:35:08.646Z,,37.8,,,,,
2018-02-10T01:35:18.635Z,,,,50,,31.9,
2018-02-10T01:35:28.749Z,,,,50,,31.9,
2018-02-10T01:35:48.634Z,,,,50,,31.9,
2018-02-10T01:35:58.689Z,,,,50,,31.9,
2018-02-10T01:36:18.637Z,,,,50,,31.9,
2018-02-10T01:36:28.633Z,,,,50,,31.9,
2018-02-10T01:36:48.644Z,,,,50,,31.9,
2018-02-10T01:36:58.641Z,,,,50,,31.9,
2018-02-10T01:37:18.636Z,,,,50,,31.9,
2018-02-10T01:37:28.633Z,,,,50,,31.9,
2018-02-10T01:37:48.647Z,,,,50,,31.8,
2018-02-10T01:37:58.653Z,,,,50,,31.8,
2018-02-10T01:38:18.634Z,,,,50,,31.8,
2018-02-10T01:38:28.641Z,,,,50,,31.8,
2018-02-10T01:38:38.636Z,,37.7,,,,,
2018-02-10T01:38:48.636Z,,,,50,,31.8,
2018-02-10T01:38:58.650Z,,,,50,,31.8,
2018-02-10T01:39:18.635Z,,,,50,,31.8,
2018-02-10T01:39:28.642Z,,,,50,,31.8,
2018-02-10T01:39:48.633Z,,,,50,,31.8,
2018-02-10T01:39:58.634Z,,,,50,,31.8,
2018-02-10T01:40:18.634Z,,,,50,,31.6,
2018-02-10T01:40:28.633Z,,,,50,,31.6,
2018-02-10T01:40:38.633Z,1,37.4,,50,0,37.2,0
2018-02-10T01:40:48.645Z,0,38.7,0,50,0,37.4,
2018-02-10T01:40:58.633Z,,38.3,,,,,
2018-02-10T01:41:08.633Z,,38.2,,50,,37.3,
2018-02-10T01:41:28.635Z,,,,50,,37.2,
2018-02-10T01:41:38.633Z,,,,50,,37.1,
2018-02-10T01:41:48.644Z,0,38.2,,50,2,36.9,59
2018-02-10T01:41:58.634Z,,42.4,38,50,,36.9,
2018-02-10T01:42:08.641Z,,43.6,29,50,,36.8,
2018-02-10T01:42:18.633Z,,40.8,29,,,,
2018-02-10T01:42:28.633Z,,39.3,,50,,36.7,
2018-02-10T01:42:38.634Z,,37.9,,50,,36.6,
2018-02-10T01:42:48.646Z,,37.5,,50,,36.6,
2018-02-10T01:42:58.664Z,,37.6,30,,,,
2018-02-10T01:43:08.633Z,,38.1,30,50,,36.5,
2018-02-10T01:43:18.633Z,,38.5,29,50,,36.4,
2018-02-10T01:43:28.633Z,,,,50,,36.3,
2018-02-10T01:43:38.648Z,,38.9,,50,,36.3,
2018-02-10T01:43:48.742Z,,39.1,,50,,36.2,
2018-02-10T01:43:58.633Z,,39.3,30,,,,
2018-02-10T01:44:08.647Z,,39.5,,50,,36.1,
2018-02-10T01:44:18.633Z,,,,50,,36.1,
2018-02-10T01:44:28.633Z,,39.9,29,50,,36,
2018-02-10T01:44:38.634Z,,40.1,,,,,
2018-02-10T01:44:48.637Z,,40.2,30,50,,35.9,
2018-02-10T01:44:58.633Z,,,,50,,35.9,
2018-02-10T01:45:08.638Z,,40.6,29,,,,
2018-02-10T01:45:18.633Z,,40.8,,50,,35.7,
2018-02-10T01:45:28.639Z,,40.9,30,50,,35.7,
2018-02-10T01:45:38.637Z,,41,29,,,,
2018-02-10T01:45:48.647Z,,41.2,,50,,35.6,
2018-02-10T01:45:58.642Z,,,,50,,35.6,
2018-02-10T01:46:08.633Z,,41.5,29,,,,
2018-02-10T01:46:18.635Z,,41.6,30,50,,35.5,
2018-02-10T01:46:28.640Z,,,,50,,35.4,
2018-02-10T01:46:38.637Z,,41.9,,,,,
2018-02-10T01:46:48.641Z,,42,29,50,,35.3,
2018-02-10T01:46:58.636Z,,42.1,,,,,
2018-02-10T01:47:08.633Z,,42.3,30,50,,35.3,
2018-02-10T01:47:18.633Z,,,,50,,35.2,
2018-02-10T01:47:28.642Z,,42.7,29,,,,
2018-02-10T01:47:38.635Z,,42.8,,50,,35.1,
2018-02-10T01:47:48.634Z,,43,30,50,,35.1,
2018-02-10T01:47:58.687Z,,,,50,,35.1,
2018-02-10T01:48:08.649Z,,43.3,29,,,,
2018-02-10T01:48:18.666Z,,43.4,30,50,,34.9,
2018-02-10T01:48:28.773Z,,,,50,,34.8,
2018-02-10T01:48:38.642Z,,43.7,29,,,,
2018-02-10T01:48:48.635Z,,43.8,,50,,34.8,
2018-02-10T01:48:58.635Z,,44,,50,,34.7,
2018-02-10T01:49:08.636Z,,44.1,,,,,
2018-02-10T01:49:18.633Z,,44.2,30,50,,34.7,
2018-02-10T01:49:28.634Z,,,,50,,34.7,
2018-02-10T01:49:38.633Z,,44.5,30,,,,
2018-02-10T01:49:48.633Z,,44.6,29,50,,34.6,
2018-02-10T01:49:58.635Z,,,,50,,34.6,
2018-02-10T01:50:08.639Z,,44.9,,,,,
2018-02-10T01:50:18.745Z,,45,,50,,34.5,
2018-02-10T01:50:28.636Z,,45.2,,50,,34.5,
2018-02-10T01:50:38.638Z,,,,50,,34.4,
2018-02-10T01:50:48.633Z,,45.4,,50,,34.4,
2018-02-10T01:50:58.669Z,,45.5,,,,,
2018-02-10T01:51:08.635Z,,45.6,,50,,34.4,
2018-02-10T01:51:18.633Z,,,,50,,34.4,
2018-02-10T01:51:28.644Z,,45.9,29,50,,34.3,
2018-02-10T01:51:38.663Z,,46,,,,,
2018-02-10T01:51:48.633Z,,46.2,,50,,34.3,
2018-02-10T01:51:58.635Z,,,,50,,34.3,
2018-02-10T01:52:08.634Z,,46.4,30,,,,
2018-02-10T01:52:18.634Z,,46.5,29,50,,34.2,
2018-02-10T01:52:28.633Z,,46.6,0,50,,34.2,
2018-02-10T01:52:38.633Z,0,44.4,,50,2,34.2,
2018-02-10T01:52:48.644Z,,42.6,,50,,34.2,
2018-02-10T01:52:58.644Z,,41.9,,50,,34.1,
2018-02-10T01:53:08.634Z,,41.6,,,,,
2018-02-10T01:53:18.745Z,,,,50,,34.1,
2018-02-10T01:53:28.633Z,,,,50,,34.1,
2018-02-10T01:53:48.633Z,,41.5,,50,,34.1,
2018-02-10T01:53:58.633Z,,,,50,,34,
2018-02-10T01:54:08.634Z,,41.3,,,,,
2018-02-10T01:54:18.642Z,,41.1,,50,,34,
2018-02-10T01:54:28.635Z,,,,50,,34,
2018-02-10T01:54:38.633Z,,41,,,,,
2018-02-10T01:54:48.633Z,,,,50,,33.9,
2018-02-10T01:54:58.633Z,,40.9,,,,,
2018-02-10T01:55:08.635Z,,,,50,,33.9,
2018-02-10T01:55:18.649Z,,,,50,,33.9,
2018-02-10T01:55:28.635Z,,40.7,,50,,33.9,
2018-02-10T01:55:48.633Z,,,,50,,33.9,
2018-02-10T01:55:58.633Z,,,,50,,33.8,
2018-02-10T01:56:08.635Z,,40.6,,,,,
2018-02-10T01:56:18.633Z,,,,50,,33.8,
2018-02-10T01:56:28.633Z,,,,50,,33.8,
2018-02-10T01:56:48.635Z,,,,50,,33.8,
2018-02-10T01:56:58.644Z,0,40.6,0,50,2,33.7,59
2018-02-10T01:57:18.635Z,,,,50,,33.7,
2018-02-10T01:57:28.633Z,,,,50,,33.7,
2018-02-10T01:57:48.633Z,,,,50,,33.6,
2018-02-10T01:57:58.633Z,,,,50,,33.6,
2018-02-10T01:58:18.633Z,,,,50,,33.6,
2018-02-10T01:58:28.633Z,,,,50,,33.6,
2018-02-10T01:58:38.633Z,,40.7,,,,,
2018-02-10T01:58:48.633Z,,,,50,,33.6,
2018-02-10T01:58:58.634Z,,,,50,,33.5,
2018-02-10T01:59:08.642Z,,40.8,,,,,
2018-02-10T01:59:18.633Z,,,,50,,33.5,
2018-02-10T01:59:28.633Z,,,,50,,33.5,
2018-02-10T01:59:38.633Z,,40.9,,,,,
2018-02-10T01:59:48.633Z,,,,50,,33.5,
2018-02-10T01:59:58.639Z,,,,50,,33.4,
2018-02-10T02:00:18.634Z,,,,50,,33.4,
2018-02-10T02:00:28.635Z,,,,50,,33.4,
2018-02-10T02:00:38.633Z,,40.9,,,,,
2018-02-10T02:00:48.662Z,,40.9,,50,,33.4,
2018-02-10T02:00:58.633Z,,41,,,,,
2018-02-10T02:01:08.636Z,,,,50,,33.3,
2018-02-10T02:01:18.633Z,,,,50,,33.3,
2018-02-10T02:01:28.637Z,0,44.6,39,50,2,33.3,
2018-02-10T02:01:38.633Z,,47.2,29,50,,33.3,
2018-02-10T02:01:48.633Z,,45,29,50,,33.3,
2018-02-10T02:01:58.633Z,,44.1,,50,,33.3,
2018-02-10T02:02:08.633Z,,42.8,,,,,
2018-02-10T02:02:18.637Z,,42.2,30,50,,33.2,
2018-02-10T02:02:28.633Z,,,,50,,33.2,
2018-02-10T02:02:38.633Z,,42.9,30,50,,33.2,
2018-02-10T02:02:48.633Z,,43.2,30,50,,33.2,
2018-02-10T02:02:58.633Z,,43.4,29,,,,
2018-02-10T02:03:08.633Z,,43.6,30,50,,33.2,
2018-02-10T02:03:18.633Z,,,,50,,33.2,
2018-02-10T02:03:28.633Z,,43.8,29,,,,
2018-02-10T02:03:38.699Z,,43.9,,50,,33.1,
2018-02-10T02:03:48.694Z,,44.1,,50,,33.1,
2018-02-10T02:03:58.633Z,,44.3,,,,,
2018-02-10T02:04:08.633Z,,44.4,30,50,,33.1,
2018-02-10T02:04:18.653Z,,,,50,,33.1,
2018-02-10T02:04:28.643Z,,44.7,29,,,,
2018-02-10T02:04:38.639Z,,44.9,,50,,33.1,
2018-02-10T02:04:48.633Z,,45,,50,,33.1,
2018-02-10T02:04:58.633Z,,45.1,,,,,
2018-02-10T02:05:08.633Z,,45.2,30,50,,33.1,
2018-02-10T02:05:18.633Z,,,,50,,32.9,
2018-02-10T02:05:28.633Z,,45.4,29,,,,
2018-02-10T02:05:38.633Z,,45.5,,50,,32.9,
2018-02-10T02:05:48.633Z,,45.7,30,50,,32.9,
2018-02-10T02:05:58.633Z,,,,50,,32.9,
2018-02-10T02:06:08.633Z,,45.9,29,,,,
2018-02-10T02:06:18.633Z,,46,29,50,,32.9,
2018-02-10T02:06:28.633Z,,46.1,,50,,32.9,
2018-02-10T02:06:38.633Z,,,,50,,32.9,
2018-02-10T02:06:48.633Z,,46.4,,50,,32.9,
2018-02-10T02:06:58.633Z,,46.5,,,,,
2018-02-10T02:07:08.633Z,,46.6,30,50,,32.9,
2018-02-10T02:07:18.633Z,,,,50,,32.9,
2018-02-10T02:07:28.633Z,,46.9,29,,,,
2018-02-10T02:07:38.633Z,,47,30,50,,32.9,
2018-02-10T02:07:48.694Z,,47.1,,50,,32.9,
2018-02-10T02:07:58.633Z,,,,50,,32.9,
2018-02-10T02:08:08.633Z,,47.3,29,,,,
2018-02-10T02:08:18.633Z,,47.4,,50,,32.9,
2018-02-10T02:08:28.635Z,,,,50,,32.9,
2018-02-10T02:08:38.633Z,,47.8,,,,,
2018-02-10T02:08:48.645Z,,47.9,,50,,32.9,
2018-02-10T02:08:58.633Z,,48,,,,,
2018-02-10T02:09:08.633Z,,48.1,,50,,32.9,
2018-02-10T02:09:18.633Z,,,,50,,32.9,
2018-02-10T02:09:28.633Z,,48.3,,,,,
2018-02-10T02:09:38.633Z,,48.4,0,50,,32.9,
2018-02-10T02:09:48.633Z,0,46,,50,2,32.9,
2018-02-10T02:09:58.633Z,,44.3,,,,,
2018-02-10T02:10:08.633Z,,43.6,,50,,32.9,
2018-02-10T02:10:18.632Z,,43.4,,,,,
2018-02-10T02:10:28.674Z,,,,50,,32.9,
2018-02-10T02:10:38.633Z,,,,50,,32.9,
2018-02-10T02:10:48.633Z,,,,50,,32.9,
2018-02-10T02:10:58.633Z,,43.3,,,,,
2018-02-10T02:11:08.633Z,,43.2,,50,,32.9,
2018-02-10T02:11:18.633Z,,,,50,,32.9,
2018-02-10T02:11:28.633Z,,42.9,,,,,
2018-02-10T02:11:38.633Z,,42.8,,50,,33.1,
2018-02-10T02:11:48.635Z,,42.7,,50,,33.1,
2018-02-10T02:11:58.632Z,,,,50,,33.1,
2018-02-10T02:12:18.633Z,,42.6,,50,,33.1,
2018-02-10T02:12:28.632Z,,,,50,,33.1,
2018-02-10T02:12:38.633Z,,42.3,,50,,33.1,
2018-02-10T02:12:48.633Z,,,,50,,33.1,
2018-02-10T02:13:08.633Z,,,,50,,33.1,
2018-02-10T02:13:18.632Z,,,,50,,33.1,
2018-02-10T02:13:28.633Z,,42.2,,,,,
2018-02-10T02:13:38.632Z,,,,50,,33.1,
2018-02-10T02:13:48.633Z,,,,50,,33.1,
2018-02-10T02:13:58.633Z,,,,50,,33.1,
2018-02-10T02:14:18.633Z,,,,50,,33.1,
2018-02-10T02:14:28.633Z,,,,50,,33.1,
2018-02-10T02:14:48.633Z,,,,50,,33.1,
2018-02-10T02:14:58.633Z,,,,50,,33.1,
2018-02-10T02:15:18.633Z,,,,50,,33.1,
2018-02-10T02:15:28.633Z,,,,50,,33.1,
2018-02-10T02:15:38.633Z,,42.3,,,,,
2018-02-10T02:15:48.634Z,,,,50,,33.1,
2018-02-10T02:15:58.633Z,,,,50,,33.1,
2018-02-10T02:16:08.637Z,,42.4,,,,,
2018-02-10T02:16:18.637Z,,,,50,,32.9,
2018-02-10T02:16:28.633Z,,,,50,,32.9,
2018-02-10T02:16:48.633Z,,,,50,,32.9,
2018-02-10T02:16:58.637Z,,,,50,,32.9,
2018-02-10T02:17:08.634Z,,42.6,,,,,
2018-02-10T02:17:18.633Z,,,,50,,32.9,
2018-02-10T02:17:28.633Z,,,,50,,32.9,
2018-02-10T02:17:48.633Z,,,,50,,32.9,
2018-02-10T02:17:58.632Z,,,,50,,32.9,
2018-02-10T02:18:18.633Z,,,,50,,32.9,
2018-02-10T02:18:28.655Z,,,,50,,32.9,
2018-02-10T02:18:48.633Z,,,,50,,32.9,
2018-02-10T02:18:58.633Z,,,,50,,32.8,
2018-02-10T02:19:18.635Z,,,,50,,32.8,
2018-02-10T02:19:28.696Z,,,,50,,32.8,
2018-02-10T02:19:48.633Z,,,,50,,32.8,
2018-02-10T02:19:58.633Z,,,,50,,32.8,
2018-02-10T02:20:18.633Z,,,,50,,32.8,
2018-02-10T02:20:28.633Z,,,,50,,32.8,
2018-02-10T02:20:38.633Z,,42.4,,,,,
2018-02-10T02:20:48.633Z,,,,50,,32.8,
2018-02-10T02:20:58.633Z,,,,50,,32.8,
2018-02-10T02:21:18.633Z,,,,50,,32.8,
2018-02-10T02:21:28.633Z,,,,50,,32.7,
2018-02-10T02:21:48.633Z,,42.3,,50,,32.7,
2018-02-10T02:21:58.635Z,,,,50,,32.7,
2018-02-10T02:22:08.635Z,,,,50,,32.7,
2018-02-10T02:22:18.648Z,0,45.6,40,50,2,32.7,
2018-02-10T02:22:28.634Z,,48.2,30,50,,32.7,
2018-02-10T02:22:38.633Z,,45.2,29,50,,32.7,
2018-02-10T02:22:48.633Z,,43.7,30,50,,32.7,
2018-02-10T02:22:58.633Z,,42.1,29,50,,32.7,
2018-02-10T02:23:08.633Z,,41.6,,,,,
2018-02-10T02:23:18.633Z,,41.7,,50,,32.7,
2018-02-10T02:23:28.764Z,0,42.2,0,50,2,32.7,
2018-02-10T02:23:38.633Z,,40,,50,,32.7,
2018-02-10T02:23:48.633Z,,38.4,,50,,32.7,
2018-02-10T02:23:58.633Z,,37.8,,,,,
2018-02-10T02:24:08.633Z,,37.6,,50,,32.7,
2018-02-10T02:24:18.633Z,,,,50,,32.7,
2018-02-10T02:24:28.632Z,,37.5,,,,,
2018-02-10T02:24:38.696Z,,,,50,,32.6,
2018-02-10T02:24:48.635Z,,,,50,,32.6,
2018-02-10T02:24:58.634Z,,,,50,,32.6,
2018-02-10T02:25:08.632Z,,37.4,,,,,
2018-02-10T02:25:18.633Z,,37.3,,50,,32.6,
2018-02-10T02:25:28.633Z,,,,50,,32.6,
2018-02-10T02:25:38.632Z,,37.2,,,,,
2018-02-10T02:25:48.633Z,,37.1,,50,,32.6,
2018-02-10T02:25:58.633Z,,,,50,,32.6,
2018-02-10T02:26:08.634Z,,,,50,,32.6,
2018-02-10T02:26:18.632Z,,36.9,,,,,
2018-02-10T02:26:28.632Z,,,,50,,32.6,
2018-02-10T02:26:38.632Z,,,,50,,32.6,
2018-02-10T02:26:48.633Z,,,,50,,32.5,
2018-02-10T02:26:58.633Z,,,,50,,32.5,
2018-02-10T02:27:08.634Z,,36.8,,,,,
2018-02-10T02:27:18.632Z,,,,50,,32.5,
2018-02-10T02:27:28.633Z,,,,50,,32.5,
2018-02-10T02:27:48.633Z,,,,50,,32.5,
2018-02-10T02:27:58.633Z,,,,50,,32.5,
2018-02-10T02:28:18.632Z,,,,50,,32.5,
2018-02-10T02:28:28.633Z,,,,50,,32.5,
2018-02-10T02:28:38.633Z,0,37.2,45,50,2,32.4,
2018-02-10T02:28:48.645Z,,43.9,32,50,,32.4,
2018-02-10T02:28:58.632Z,,43.4,29,,,,
2018-02-10T02:29:08.640Z,,42.7,,50,,32.4,
2018-02-10T02:29:18.633Z,,41.5,30,50,,32.4,
2018-02-10T02:29:28.632Z,,41.2,29,50,,32.4,
2018-02-10T02:29:38.633Z,,,,50,,32.4,
2018-02-10T02:29:48.633Z,,41.4,30,50,,32.4,
2018-02-10T02:29:58.633Z,,41.8,29,,,,
2018-02-10T02:30:08.634Z,,42.1,29,50,,32.4,
2018-02-10T02:30:18.632Z,,42.2,,50,,32.4,
2018-02-10T02:30:28.632Z,,,,50,,32.4,
2018-02-10T02:30:38.632Z,,42.4,30,,,,
2018-02-10T02:30:48.633Z,,42.7,29,50,,32.3,
2018-02-10T02:30:58.633Z,,,,50,,32.3,
2018-02-10T02:31:08.633Z,,42.9,,50,,32.3,
2018-02-10T02:31:18.646Z,,43.1,,,,,
2018-02-10T02:31:28.633Z,,43.2,,50,,32.3,
2018-02-10T02:31:38.633Z,,,,50,,32.3,
2018-02-10T02:31:48.633Z,,43.4,30,50,,32.3,
2018-02-10T02:31:58.632Z,,43.5,29,,,,
2018-02-10T02:32:08.634Z,,43.7,,50,,32.3,
2018-02-10T02:32:18.633Z,,,,50,,32.3,
2018-02-10T02:32:28.633Z,,43.9,,50,,32.3,
2018-02-10T02:32:38.633Z,,44.1,29,,,,
2018-02-10T02:32:48.634Z,,44.2,,50,,32.3,
2018-02-10T02:32:58.633Z,,,,50,,32.3,
2018-02-10T02:33:08.634Z,,44.5,,,,,
2018-02-10T02:33:18.662Z,,44.6,,50,,32.3,
2018-02-10T02:33:28.633Z,,,,50,,32.3,
2018-02-10T02:33:38.634Z,,44.8,,,,,
2018-02-10T02:33:48.633Z,,44.9,,50,,32.3,
2018-02-10T02:33:58.633Z,,45.1,,,,,
2018-02-10T02:34:08.650Z,,45.2,,50,,32.3,
2018-02-10T02:34:18.642Z,,,,50,,32.3,
2018-02-10T02:34:28.638Z,,45.4,30,,,,
2018-02-10T02:34:38.633Z,,45.6,,50,,32.3,
2018-02-10T02:34:48.633Z,,45.7,29,50,,32.3,
2018-02-10T02:34:58.632Z,,,,50,,32.3,
2018-02-10T02:35:08.633Z,,46,30,,,,
2018-02-10T02:35:18.633Z,,46.1,,50,,32.3,
2018-02-10T02:35:28.637Z,,46.2,29,50,,32.3,
2018-02-10T02:35:38.633Z,0,44.3,0,50,2,32.3,
2018-02-10T02:35:48.633Z,,42.4,,50,,32.3,
2018-02-10T02:35:58.632Z,,41.6,,50,,32.4,
2018-02-10T02:36:08.633Z,,41.3,,,,,
2018-02-10T02:36:18.633Z,,,,50,,32.4,
2018-02-10T02:36:28.633Z,,,,50,,32.4,
2018-02-10T02:36:48.633Z,,41.2,,50,,32.4,
2018-02-10T02:36:58.632Z,,,,50,,32.4,
2018-02-10T02:37:08.633Z,,41,,,,,
2018-02-10T02:37:18.632Z,,40.9,,50,,32.4,
2018-02-10T02:37:28.676Z,,40.8,,50,,32.4,
2018-02-10T02:37:38.632Z,,,,50,,32.4,
2018-02-10T02:37:48.632Z,,40.7,,50,,32.4,
2018-02-10T02:38:08.633Z,,40.6,,50,,32.4,
2018-02-10T02:38:18.632Z,,,,50,,32.4,
2018-02-10T02:38:28.633Z,,40.5,,50,,32.4,
2018-02-10T02:38:38.633Z,,40.4,,,,,
2018-02-10T02:38:48.632Z,,,,50,,32.4,
2018-02-10T02:38:58.634Z,,,,50,,32.4,
2018-02-10T02:39:18.632Z,,,,50,,32.4,
2018-02-10T02:39:28.632Z,,,,50,,32.4,
2018-02-10T02:39:48.633Z,,40.3,,50,,32.4,
2018-02-10T02:39:58.632Z,,,,50,,32.4,
2018-02-10T02:40:18.632Z,,,,50,,32.4,
2018-02-10T02:40:28.632Z,,,,50,,32.4,
2018-02-10T02:40:48.632Z,,,,50,,32.4,
2018-02-10T02:40:58.632Z,,,,50,,32.4,
2018-02-10T02:41:18.632Z,,40.4,,50,,32.4,
2018-02-10T02:41:28.633Z,,,,50,,32.4,
2018-02-10T02:41:48.632Z,,,,50,,32.4,
2018-02-10T02:41:58.632Z,,,,50,,32.4,
2018-02-10T02:42:08.632Z,,40.5,,,,,
2018-02-10T02:42:18.632Z,,,,50,,32.4,
2018-02-10T02:42:28.632Z,,,,50,,32.4,
2018-02-10T02:42:38.632Z,,40.6,,,,,
2018-02-10T02:42:48.633Z,,,,50,,32.4,
2018-02-10T02:42:58.632Z,,,,50,,32.4,
2018-02-10T02:43:18.644Z,,,,50,,32.4,
2018-02-10T02:43:28.632Z,,,,50,,32.4,
2018-02-10T02:43:38.632Z,,40.7,,,,,
2018-02-10T02:43:48.634Z,,,,50,,32.3,
2018-02-10T02:43:58.633Z,,,,50,,32.3,
2018-02-10T02:44:18.634Z,,,,50,,32.3,
2018-02-10T02:44:28.632Z,,,,50,,32.3,
2018-02-10T02:44:48.632Z,,,,50,,32.3,
2018-02-10T02:44:58.633Z,,,,50,,32.3,
2018-02-10T02:45:18.632Z,,,,50,,32.3,
2018-02-10T02:45:28.632Z,,,,50,,32.3,
2018-02-10T02:45:48.632Z,,,,50,,32.3,
2018-02-10T02:45:58.633Z,,,,50,,32.3,
2018-02-10T02:46:18.632Z,,,,50,,32.3,
2018-02-10T02:46:28.632Z,,,,50,,32.3,
2018-02-10T02:46:38.632Z,,40.6,,50,,32.2,
2018-02-10T02:46:48.643Z,0,43.5,41,50,2,32.2,
2018-02-10T02:46:58.632Z,,46.6,30,,,,
2018-02-10T02:47:08.632Z,,44,29,50,,32.3,
2018-02-10T02:47:18.633Z,,42.7,,50,,32.2,
2018-02-10T02:47:28.632Z,,41.4,,,,,
2018-02-10T02:47:38.632Z,0,40.9,0,50,2,32.2,
2018-02-10T02:47:48.633Z,,38.1,,50,,32.2,
2018-02-10T02:47:58.632Z,,36.8,,,,,
2018-02-10T02:48:08.633Z,,36.5,,50,,32.2,
2018-02-10T02:48:18.686Z,,,,50,,32.2,
2018-02-10T02:48:28.633Z,,,,50,,32.2,
2018-02-10T02:48:38.632Z,,36.6,,,,,
2018-02-10T02:48:48.632Z,,36.5,,50,,32.2,
2018-02-10T02:48:58.632Z,,,,50,,32.2,
2018-02-10T02:49:08.634Z,,36.4,,,,,
2018-02-10T02:49:18.632Z,,36.2,,50,,32.2,
2018-02-10T02:49:28.632Z,,,,50,,32.2,
2018-02-10T02:49:38.632Z,,36.1,,,,,
2018-02-10T02:49:48.632Z,,36,,50,,32.1,
2018-02-10T02:49:58.632Z,,,,50,,32.2,
2018-02-10T02:50:18.632Z,,,,50,,32.1,
2018-02-10T02:50:28.632Z,,35.9,,,,,
2018-02-10T02:50:38.633Z,,,,50,,32.1,
2018-02-10T02:50:48.632Z,,,,50,,32.1,
2018-02-10T02:51:08.633Z,,,,50,,32.1,
2018-02-10T02:51:18.632Z,,,,50,,32.1,
2018-02-10T02:51:28.632Z,,35.7,,,,,
2018-02-10T02:51:38.632Z,0,35.5,,50,2,32.1,
2018-02-10T02:51:48.643Z,0,40,37,50,2,32.1,
2018-02-10T02:51:58.632Z,,40.9,30,,,,
2018-02-10T02:52:08.632Z,,41,,50,,32,
2018-02-10T02:52:18.632Z,,,,50,,32,
2018-02-10T02:52:28.632Z,,40.9,29,,,,
2018-02-10T02:52:38.632Z,,,30,50,,32,
2018-02-10T02:52:48.690Z,,41.2,29,50,,32,
2018-02-10T02:52:58.682Z,,41.4,,,,,
2018-02-10T02:53:08.633Z,,41.6,,50,,32,
2018-02-10T02:53:18.632Z,,,,50,,32,
2018-02-10T02:53:28.632Z,,41.9,30,,,,
2018-02-10T02:53:38.633Z,,42.1,29,50,,32,
2018-02-10T02:53:48.632Z,,42.2,,50,,32,
2018-02-10T02:53:58.632Z,,,,50,,32,
2018-02-10T02:54:08.633Z,,42.6,29,,,,
2018-02-10T02:54:18.632Z,,42.7,,50,,32,
2018-02-10T02:54:28.632Z,,,,50,,32,
2018-02-10T02:54:38.632Z,,42.9,,,,,
2018-02-10T02:54:48.632Z,,43,30,50,,32,
2018-02-10T02:54:58.632Z,,43.1,29,,,,
2018-02-10T02:55:08.632Z,,43.2,30,50,,32,
2018-02-10T02:55:18.632Z,,,,50,,32,
2018-02-10T02:55:28.632Z,,43.4,29,,,,
2018-02-10T02:55:38.632Z,,43.5,,50,,32,
2018-02-10T02:55:48.634Z,,43.6,,50,,32,
2018-02-10T02:55:58.632Z,,,,50,,32,
2018-02-10T02:56:08.632Z,,43.9,29,,,,
2018-02-10T02:56:18.632Z,,44,,50,,32,
2018-02-10T02:56:28.632Z,,44.2,,50,,32,
2018-02-10T02:56:38.632Z,,,,50,,32,
2018-02-10T02:56:48.633Z,,44.4,30,50,,32,
2018-02-10T02:56:58.632Z,,44.6,29,,,,
2018-02-10T02:57:08.632Z,0,44.7,29,50,2,32,59
2018-02-10T02:57:18.632Z,,,,50,,32,
2018-02-10T02:57:28.632Z,,45,,,,,
2018-02-10T02:57:38.632Z,,45.1,,50,,32,
2018-02-10T02:57:48.632Z,,45.3,,50,,32,
2018-02-10T02:57:58.632Z,0,43.9,0,50,2,32,
2018-02-10T02:58:08.632Z,,41.7,,,,,
2018-02-10T02:58:18.633Z,,40.7,,50,,32,
2018-02-10T02:58:28.632Z,,40.4,,50,,32,
2018-02-10T02:58:38.632Z,,,,50,,32,
2018-02-10T02:58:48.632Z,,,,50,,32,
2018-02-10T02:58:58.632Z,,,,50,,32,
2018-02-10T02:59:18.633Z,,40.3,,50,,32,
