Time,HwTSet,PrimTSet,ActPow,HwTOutlet,ChActive,PrimT,HwActive
2017-11-16T02:24:43.489Z,52,58,,26.7,1,30.7,0
2017-11-16T02:24:53.487Z,52,,,26.7,,,
2017-11-16T02:25:03.690Z,52,,,26.7,,,
2017-11-16T02:25:23.488Z,52,,,26.7,,,
2017-11-16T02:25:33.487Z,52,,,26.7,,,
2017-11-16T02:25:43.488Z,52,5,,26.7,0,,0
2017-11-16T02:25:53.488Z,52,,,26.7,,,
2017-11-16T02:26:13.487Z,52,,,26.7,,,
2017-11-16T02:26:23.488Z,,58,,,1,,0
2017-11-16T02:26:33.488Z,52,,,26.7,,,
2017-11-16T02:26:43.487Z,52,5,,26.7,1,,0
2017-11-16T02:26:53.488Z,52,58,,26.7,,,
2017-11-16T02:27:03.568Z,52,,,26.7,,,
2017-11-16T02:27:13.511Z,52,,,26.7,,,
2017-11-16T02:27:33.488Z,52,,,26.7,0,,0
2017-11-16T02:27:43.488Z,52,5,,26.7,,,
2017-11-16T02:27:53.488Z,52,,,26.7,,,
2017-11-16T02:28:03.632Z,52,,,26.7,,30.6,
2017-11-16T02:28:13.488Z,52,,,26.7,,,
2017-11-16T02:28:33.489Z,52,,,26.7,,,
2017-11-16T02:28:43.488Z,52,,,26.7,,,
2017-11-16T02:28:53.488Z,52,,,26.7,,,
2017-11-16T02:29:03.568Z,52,,,26.7,,,
2017-11-16T02:29:13.488Z,52,,,26.7,,,
2017-11-16T02:29:33.541Z,52,,,26.7,,,
2017-11-16T02:29:43.526Z,52,58,,26.7,1,,0
2017-11-16T02:29:53.488Z,52,5,,26.7,0,,0
2017-11-16T02:30:03.568Z,52,,,26.7,,30.5,
2017-11-16T02:30:13.487Z,52,,,26.7,,,
2017-11-16T02:30:33.493Z,52,,,26.7,,,
2017-11-16T02:30:43.493Z,52,,,26.7,,,
2017-11-16T02:30:53.488Z,52,,,26.7,,,
2017-11-16T02:31:03.568Z,52,,,26.7,,,
2017-11-16T02:31:13.488Z,52,,,26.7,,,
2017-11-16T02:31:33.487Z,52,,,26.7,,,
2017-11-16T02:31:43.488Z,52,,,26.7,,,
2017-11-16T02:31:53.488Z,52,,,26.6,,,
2017-11-16T02:32:03.568Z,52,5,0,26.7,0,30.5,0
2017-11-16T02:32:13.488Z,52,,,26.7,,,
2017-11-16T02:32:33.488Z,52,,,26.7,,,
2017-11-16T02:32:43.488Z,52,,,26.6,,30.4,
2017-11-16T02:32:53.488Z,52,,,26.6,,,
2017-11-16T02:33:03.568Z,52,,,26.7,,,
2017-11-16T02:33:13.488Z,52,,,26.7,,,
2017-11-16T02:33:33.488Z,52,,,26.6,,,
2017-11-16T02:33:43.488Z,52,,,26.7,,,
2017-11-16T02:33:53.488Z,52,,,26.6,,,
2017-11-16T02:34:03.568Z,52,,,26.6,,,
2017-11-16T02:34:13.488Z,52,,,26.6,,,
2017-11-16T02:34:33.489Z,52,,,26.6,,,
2017-11-16T02:34:43.488Z,52,,,26.6,,30.3,
2017-11-16T02:34:53.488Z,52,,,26.6,,,
2017-11-16T02:35:03.568Z,52,,,26.6,,,
2017-11-16T02:35:13.488Z,52,,,26.6,,,
2017-11-16T02:35:33.488Z,52,,,26.6,,,
2017-11-16T02:35:43.488Z,52,,,26.6,,,
2017-11-16T02:35:53.490Z,52,,,26.6,,,
2017-11-16T02:36:03.568Z,52,,,26.6,,,
2017-11-16T02:36:13.488Z,52,,,26.6,,,
2017-11-16T02:36:33.491Z,52,,,26.6,,,
2017-11-16T02:36:43.488Z,52,,,26.6,,,
2017-11-16T02:36:53.489Z,52,,,26.6,,,
2017-11-16T02:37:03.568Z,52,,,26.6,,,
2017-11-16T02:37:13.488Z,52,,,26.6,,,
2017-11-16T02:37:33.487Z,52,,,26.6,,,
2017-11-16T02:37:43.488Z,52,,,26.6,,30.2,
2017-11-16T02:37:53.489Z,52,,,26.6,,,
2017-11-16T02:38:03.568Z,52,,,26.6,,,
2017-11-16T02:38:13.488Z,52,,,26.6,,,
2017-11-16T02:38:33.488Z,52,,,26.6,,,
2017-11-16T02:38:43.490Z,52,,,26.6,,,
2017-11-16T02:38:53.488Z,52,,,26.6,,,
2017-11-16T02:39:03.577Z,52,,,26.6,,,
2017-11-16T02:39:13.491Z,52,,,26.6,,,
2017-11-16T02:39:33.488Z,52,,,26.6,,,
2017-11-16T02:39:43.489Z,52,,,26.6,,,
2017-11-16T02:39:53.490Z,52,,,26.6,,,
2017-11-16T02:40:03.568Z,52,,,26.6,,,
2017-11-16T02:40:13.488Z,52,,,26.6,,,
2017-11-16T02:40:33.490Z,52,,,26.6,,,
2017-11-16T02:40:43.492Z,52,,,26.6,,30.1,
2017-11-16T02:40:53.488Z,52,,,26.5,,,
2017-11-16T02:41:03.568Z,52,,,26.6,,,
2017-11-16T02:41:13.488Z,52,,,26.6,,,
2017-11-16T02:41:33.487Z,52,,,26.5,,,
2017-11-16T02:41:43.495Z,52,,,26.5,,,
2017-11-16T02:41:53.488Z,52,,,26.5,,,
2017-11-16T02:42:03.568Z,52,,,26.5,,,
2017-11-16T02:42:13.487Z,52,,,26.5,,,
2017-11-16T02:42:33.488Z,52,,,26.5,,,
2017-11-16T02:42:43.491Z,52,,,26.5,,,
2017-11-16T02:42:53.488Z,52,,,26.5,,,
2017-11-16T02:43:03.568Z,52,,,26.5,,,
2017-11-16T02:43:13.491Z,52,,,26.5,,,
2017-11-16T02:43:33.488Z,52,,,26.5,,,
2017-11-16T02:43:43.488Z,52,,,26.5,,,
2017-11-16T02:43:53.492Z,52,58,,26.5,1,,0
2017-11-16T02:44:03.625Z,52,,,26.5,,,
2017-11-16T02:44:23.488Z,,5,,,0,,0
2017-11-16T02:44:33.488Z,52,,,26.5,,,
2017-11-16T02:44:43.491Z,52,,,26.5,,30,
2017-11-16T02:44:53.488Z,52,,,26.5,,,
2017-11-16T02:45:03.568Z,52,,,26.5,,,
2017-11-16T02:45:23.488Z,,58,,,1,,0
2017-11-16T02:45:33.488Z,52,5,,26.5,0,,0
2017-11-16T02:45:43.492Z,52,58,,26.5,1,,0
2017-11-16T02:45:53.492Z,,5,,,0,,0
2017-11-16T02:46:03.588Z,52,,,26.5,,,
2017-11-16T02:46:13.488Z,52,,,26.5,,,
2017-11-16T02:46:33.488Z,52,,,26.5,,,
2017-11-16T02:46:43.488Z,52,58,,26.5,1,,0
2017-11-16T02:47:03.618Z,52,,,26.3,,,
2017-11-16T02:47:23.493Z,52,,,26.3,,,
2017-11-16T02:47:33.487Z,52,,,26.3,,,
2017-11-16T02:47:43.488Z,52,,,26.3,,,
2017-11-16T02:47:53.488Z,52,,,26.3,,29.9,
2017-11-16T02:48:03.572Z,,,,,,30,
2017-11-16T02:48:13.488Z,52,,,26.3,,29.9,
2017-11-16T02:48:23.491Z,52,,,26.3,,30,
2017-11-16T02:48:33.488Z,52,,,26.3,,29.9,
2017-11-16T02:48:43.488Z,52,,,26.3,,29.9,
2017-11-16T02:48:53.488Z,52,,,26.3,,29.9,
2017-11-16T02:49:13.731Z,52,,,26.3,,,
2017-11-16T02:49:23.488Z,,,,,,29.9,
2017-11-16T02:49:33.488Z,52,,,26.3,,,
2017-11-16T02:49:43.488Z,52,,,26.3,,,
2017-11-16T02:49:53.491Z,52,,,26.3,,,
2017-11-16T02:50:03.568Z,52,,,26.3,,,
2017-11-16T02:50:13.487Z,52,,,26.3,,,
2017-11-16T02:50:33.488Z,52,,,26.3,,,
2017-11-16T02:50:43.488Z,52,,,26.3,,,
2017-11-16T02:50:53.488Z,52,,,26.3,,,
2017-11-16T02:51:03.568Z,52,,,26.3,,,
2017-11-16T02:51:23.488Z,,5,,,0,,0
2017-11-16T02:51:33.487Z,52,,,26.3,,,
2017-11-16T02:51:43.487Z,52,,,26.3,,,
2017-11-16T02:51:53.488Z,52,,,26.2,,,
2017-11-16T02:52:13.487Z,52,,,26.2,,,
2017-11-16T02:52:33.488Z,52,,,26.2,,,
2017-11-16T02:52:43.488Z,52,,,26.2,,,
2017-11-16T02:52:53.487Z,52,,,26.2,,,
2017-11-16T02:53:03.567Z,52,,,26.2,,,
2017-11-16T02:53:13.488Z,52,,,26.2,,,
2017-11-16T02:53:33.490Z,52,,,26.2,,29.8,
2017-11-16T02:53:43.488Z,52,,,26.2,,29.9,
2017-11-16T02:53:53.488Z,52,,,26.2,,29.8,
2017-11-16T02:54:03.568Z,52,,,26.2,,,
2017-11-16T02:54:13.488Z,52,,,26.2,,,
2017-11-16T02:54:33.488Z,52,,,26.2,,,
2017-11-16T02:54:43.490Z,52,,,26.2,,,
2017-11-16T02:54:53.488Z,52,,,26.2,,,
2017-11-16T02:55:03.573Z,52,,,26.2,,,
2017-11-16T02:55:13.489Z,52,,,26.2,,,
2017-11-16T02:55:33.488Z,52,,,26.2,,,
2017-11-16T02:55:43.489Z,52,,,26.2,,,
2017-11-16T02:55:53.487Z,52,,,26.2,,,
2017-11-16T02:56:03.567Z,52,,,26.2,,,
2017-11-16T02:56:13.488Z,52,,,26.2,,,
2017-11-16T02:56:33.493Z,52,,,26.1,,,
2017-11-16T02:56:43.488Z,52,,,26.1,,,
2017-11-16T02:56:53.488Z,52,,,26.1,,,
2017-11-16T02:57:03.568Z,52,,,26.1,,,
2017-11-16T02:57:13.488Z,52,,,26.1,,,
2017-11-16T02:57:33.488Z,52,,,26.1,,,
2017-11-16T02:57:43.489Z,52,,,26.1,,,
2017-11-16T02:57:53.488Z,52,,,26.1,,,
2017-11-16T02:58:03.570Z,52,,,26.1,,,
2017-11-16T02:58:13.488Z,52,,,26.1,,,
2017-11-16T02:58:33.487Z,52,,,26.1,,,
2017-11-16T02:58:43.487Z,52,,,26.1,,29.6,
2017-11-16T02:58:53.487Z,52,,,26.1,,29.8,
2017-11-16T02:59:03.567Z,52,,,26.1,,,
2017-11-16T02:59:13.488Z,52,,,26.1,,29.6,
2017-11-16T02:59:33.488Z,52,,,26.1,,,
2017-11-16T02:59:43.493Z,52,,,26.1,,,
2017-11-16T02:59:53.488Z,52,,,26.1,,,
2017-11-16T03:00:03.569Z,52,58,,26.1,1,29.8,0
2017-11-16T03:00:13.491Z,,5,0,,0,34,0
2017-11-16T03:00:23.488Z,52,,,26.1,,31.8,
2017-11-16T03:00:33.488Z,52,58,,26.1,1,28.8,0
2017-11-16T03:00:43.552Z,52,,,26.1,,25.4,
2017-11-16T03:00:53.548Z,52,,,26.1,,24.9,
2017-11-16T03:01:03.568Z,,,,,,23.5,
2017-11-16T03:01:23.488Z,52,,,26.1,,23,
2017-11-16T03:01:33.490Z,52,,,26.1,,,
2017-11-16T03:01:43.488Z,52,,,26,,24,
2017-11-16T03:01:53.489Z,52,,,26,,,
2017-11-16T03:02:03.568Z,52,,,26,,24.2,
2017-11-16T03:02:13.488Z,52,,,26,,,
2017-11-16T03:02:33.492Z,52,,,26,,,
2017-11-16T03:02:43.491Z,52,,,26,,24.1,
2017-11-16T03:02:53.488Z,52,,,26,,,
2017-11-16T03:03:03.567Z,52,,,26,,,
2017-11-16T03:03:13.489Z,52,,,26,,,
2017-11-16T03:03:33.488Z,52,,,26,,,
2017-11-16T03:03:43.492Z,52,,,26,,,
2017-11-16T03:03:53.488Z,52,,,26,,,
2017-11-16T03:04:03.567Z,52,,,26,,,
2017-11-16T03:04:13.487Z,52,,,26,,24,
2017-11-16T03:04:33.488Z,52,,,26,,,
2017-11-16T03:04:43.487Z,52,,,26,,,
2017-11-16T03:04:53.488Z,52,,,26,,,
2017-11-16T03:05:03.567Z,52,,,26,,24.1,
2017-11-16T03:05:23.489Z,52,,,26,,,
2017-11-16T03:05:33.487Z,52,,,25.9,1,,0
2017-11-16T03:05:43.490Z,52,,,25.9,,,
2017-11-16T03:05:53.490Z,52,,,25.9,,,
2017-11-16T03:06:13.489Z,52,,,25.9,,,
2017-11-16T03:06:33.487Z,52,,,25.9,,,
2017-11-16T03:06:43.487Z,52,,,25.9,,,
2017-11-16T03:06:53.489Z,52,,,25.9,,,
2017-11-16T03:07:13.487Z,52,,,25.9,,,
2017-11-16T03:07:33.487Z,52,,,25.9,,,
2017-11-16T03:07:43.487Z,52,,,25.9,,,
2017-11-16T03:07:53.491Z,52,,,25.9,,,
2017-11-16T03:08:13.491Z,52,,,25.9,,,
2017-11-16T03:08:33.487Z,52,,,25.7,,,
2017-11-16T03:08:43.487Z,52,,,25.7,,,
2017-11-16T03:08:53.487Z,52,,,25.7,,,
2017-11-16T03:09:03.569Z,52,,,25.7,,24.2,
2017-11-16T03:09:13.487Z,52,,,25.7,,,
2017-11-16T03:09:33.487Z,52,,,25.7,,,
2017-11-16T03:09:43.487Z,52,,,25.7,,,
2017-11-16T03:09:53.492Z,52,,,25.7,,,
2017-11-16T03:10:03.573Z,52,,,25.7,,,
2017-11-16T03:10:13.487Z,52,,,25.7,,24.3,
2017-11-16T03:10:33.492Z,52,,,25.7,,,
2017-11-16T03:10:43.492Z,52,,,25.7,,,
2017-11-16T03:10:53.492Z,52,,,25.7,,,
2017-11-16T03:11:03.567Z,52,,,25.7,,,
2017-11-16T03:11:13.492Z,52,,,25.6,,24.5,
2017-11-16T03:11:23.488Z,,,42,,1,26.3,0
2017-11-16T03:11:33.491Z,,,38,,,28.9,
2017-11-16T03:11:43.492Z,52,,30,25.6,,32.1,
2017-11-16T03:11:53.492Z,52,,29,25.6,,30.9,
2017-11-16T03:12:03.571Z,52,,,25.6,,30.6,
2017-11-16T03:12:13.488Z,52,,,25.6,,30.1,
2017-11-16T03:12:23.487Z,,,30,,,29.9,
2017-11-16T03:12:33.492Z,52,,29,25.6,,29.8,
2017-11-16T03:12:43.489Z,52,,30,25.6,,29.8,
2017-11-16T03:12:53.487Z,,,30,,,30.1,
2017-11-16T03:13:03.567Z,52,,29,25.6,,30.4,
2017-11-16T03:13:13.488Z,52,,,25.6,,,
2017-11-16T03:13:23.488Z,,,,,,30.6,
2017-11-16T03:13:33.488Z,52,,30,25.6,,30.8,
2017-11-16T03:13:43.487Z,52,,29,25.6,,31.1,
2017-11-16T03:13:53.487Z,52,,30,25.6,,31.2,
2017-11-16T03:14:03.568Z,52,,,25.6,,,
2017-11-16T03:14:13.490Z,,,29,,,31.5,
2017-11-16T03:14:23.487Z,52,,,25.6,,,
2017-11-16T03:14:33.488Z,52,,,25.6,,31.7,
2017-11-16T03:14:43.493Z,52,,30,25.6,,32,
2017-11-16T03:14:53.496Z,52,,,25.6,,32.1,
2017-11-16T03:15:03.635Z,52,,,25.6,,32.3,
2017-11-16T03:15:13.509Z,,,29,,,32.5,
2017-11-16T03:15:23.487Z,52,,,25.6,,,
2017-11-16T03:15:33.487Z,52,,30,25.6,,32.6,
2017-11-16T03:15:43.487Z,52,,29,25.6,,33.1,
2017-11-16T03:15:53.487Z,52,,,25.6,,33.3,
2017-11-16T03:16:03.568Z,52,,,25.6,,33.5,
2017-11-16T03:16:13.495Z,,,,,,33.7,
2017-11-16T03:16:23.490Z,52,,,25.6,,,
2017-11-16T03:16:33.490Z,52,,,25.6,,33.8,
2017-11-16T03:16:43.487Z,52,,,25.6,,34.2,
2017-11-16T03:16:53.487Z,52,,,25.7,,34.6,
2017-11-16T03:17:03.567Z,52,,30,25.6,,34.8,
2017-11-16T03:17:13.504Z,,,0,,1,34.9,0
2017-11-16T03:17:23.498Z,52,,,25.7,,33.9,
2017-11-16T03:17:33.489Z,,,,,,31.9,
2017-11-16T03:17:43.487Z,52,,,25.7,,30.4,
2017-11-16T03:17:53.491Z,52,,,25.7,,30.3,
2017-11-16T03:18:03.572Z,52,,,25.7,,,
2017-11-16T03:18:13.487Z,52,,,25.7,,,
2017-11-16T03:18:23.487Z,,,,,,30.2,
2017-11-16T03:18:33.487Z,52,,,25.7,,,
2017-11-16T03:18:43.487Z,52,,,25.7,,,
2017-11-16T03:18:53.487Z,52,,,25.7,,,
2017-11-16T03:19:03.567Z,,,,,,30.1,
2017-11-16T03:19:13.487Z,52,,,25.7,,,
2017-11-16T03:19:23.488Z,,,,,,30,
2017-11-16T03:19:33.488Z,52,,,25.9,,,
2017-11-16T03:19:43.487Z,52,,,25.9,,30.1,
2017-11-16T03:19:53.499Z,52,,,25.9,,,
2017-11-16T03:20:03.572Z,52,,,25.9,,,
2017-11-16T03:20:23.487Z,,,,,,30,
2017-11-16T03:20:33.487Z,52,,,25.9,,,
2017-11-16T03:20:43.487Z,52,,,25.9,,,
2017-11-16T03:20:53.487Z,52,,,25.9,,,
2017-11-16T03:21:13.487Z,52,,,25.9,,,
2017-11-16T03:21:33.487Z,52,,,25.9,,,
2017-11-16T03:21:43.499Z,52,,,26,,,
2017-11-16T03:21:53.487Z,52,,,26,,,
2017-11-16T03:22:03.567Z,52,,,26,,,
2017-11-16T03:22:13.487Z,52,,,26,,,
2017-11-16T03:22:33.487Z,52,,,26,,,
2017-11-16T03:22:43.487Z,52,,,26,,,
2017-11-16T03:22:53.487Z,52,,,26,,,
2017-11-16T03:23:03.567Z,,,,,,30.1,
2017-11-16T03:23:13.486Z,52,,,26,,,
2017-11-16T03:23:33.487Z,52,,,26,,,
2017-11-16T03:23:43.487Z,52,,,26,,,
2017-11-16T03:23:53.497Z,52,,,26,,,
2017-11-16T03:24:03.571Z,,,,,,30.2,
2017-11-16T03:24:13.487Z,52,,,26,,,
2017-11-16T03:24:33.487Z,52,,,26,,,
2017-11-16T03:24:43.487Z,52,,,26,,,
2017-11-16T03:24:53.486Z,52,,,26.1,,30.3,
2017-11-16T03:25:03.576Z,52,,,26.1,,,
2017-11-16T03:25:13.492Z,52,,,26,,,
2017-11-16T03:25:33.501Z,52,,,26.1,,,
2017-11-16T03:25:43.490Z,52,,,26.1,,30.4,
2017-11-16T03:25:53.509Z,52,,,26.1,,,
2017-11-16T03:26:03.567Z,,,,,,30.4,
2017-11-16T03:26:13.487Z,52,,,26.1,,,
2017-11-16T03:26:33.487Z,52,,,26.1,,,
2017-11-16T03:26:43.487Z,52,,,26.1,,,
2017-11-16T03:26:53.487Z,52,,,26.1,,,
2017-11-16T03:27:03.567Z,52,,,26.1,,,
2017-11-16T03:27:13.489Z,52,,,26.1,,,
2017-11-16T03:27:33.488Z,52,,,26.1,,,
2017-11-16T03:27:43.491Z,52,,,26.1,,30.5,
2017-11-16T03:27:53.490Z,52,,,26.1,,,
2017-11-16T03:28:13.487Z,52,,,26.1,,,
2017-11-16T03:28:33.492Z,52,,,26.1,,,
2017-11-16T03:28:43.488Z,52,,,26.1,,,
2017-11-16T03:28:53.492Z,52,,,26.1,,,
2017-11-16T03:29:13.487Z,52,,,26.1,,,
2017-11-16T03:29:33.488Z,52,,,26.1,,,
2017-11-16T03:29:43.489Z,52,,,26.1,,30.4,
2017-11-16T03:29:53.488Z,52,,,26.2,,,
2017-11-16T03:30:03.570Z,52,,,26.2,,,
2017-11-16T03:30:13.486Z,52,,,26.2,,,
2017-11-16T03:30:33.487Z,52,,,26.2,,,
2017-11-16T03:30:43.488Z,52,5,,26.2,0,,0
2017-11-16T03:30:53.487Z,52,,,26.2,,,
2017-11-16T03:31:03.577Z,,58,,,1,,0
2017-11-16T03:31:13.488Z,52,,,26.2,,,
2017-11-16T03:31:33.490Z,52,,,26.2,,,
2017-11-16T03:31:43.488Z,52,58,,26.2,1,,0
2017-11-16T03:31:53.487Z,52,,,26.2,,,
2017-11-16T03:32:03.566Z,,5,0,,0,30.4,0
2017-11-16T03:32:13.486Z,52,,,26.2,,,
2017-11-16T03:32:33.526Z,52,,,26.2,,30.3,
2017-11-16T03:32:43.489Z,52,5,,26.2,0,,0
2017-11-16T03:32:53.490Z,52,58,,26.2,1,,0
2017-11-16T03:33:03.571Z,52,,,26.2,,,
2017-11-16T03:33:13.501Z,52,,,26.2,,,
2017-11-16T03:33:33.486Z,,5,,,0,,0
2017-11-16T03:33:43.492Z,52,,,26.2,,,
2017-11-16T03:33:53.669Z,52,,,26.2,,,
2017-11-16T03:34:03.526Z,52,,,26.2,,,
2017-11-16T03:34:13.486Z,52,,,26.2,,,
2017-11-16T03:34:33.486Z,,58,,,1,,0
2017-11-16T03:34:43.490Z,52,,,26.2,,30.2,
2017-11-16T03:34:53.488Z,52,,,26.2,,,
2017-11-16T03:35:03.566Z,52,,,26.2,,,
2017-11-16T03:35:13.486Z,52,,,26.2,,,
2017-11-16T03:35:33.486Z,52,,,26.2,,,
2017-11-16T03:35:43.491Z,52,,,26.2,,,
2017-11-16T03:35:53.486Z,52,,,26.2,,,
2017-11-16T03:36:03.569Z,52,,,26.2,,,
2017-11-16T03:36:13.490Z,52,,,26.2,,,
2017-11-16T03:36:33.491Z,52,,,26.2,,,
2017-11-16T03:36:43.492Z,52,,,26.2,,,
2017-11-16T03:36:53.490Z,52,,,26.2,,,
2017-11-16T03:37:03.566Z,52,,,26.2,,,
2017-11-16T03:37:13.486Z,52,,,26.2,,,
2017-11-16T03:37:23.490Z,,,,,,30.1,
2017-11-16T03:37:33.486Z,52,,,26.2,,,
2017-11-16T03:37:43.493Z,52,,,26.2,,,
2017-11-16T03:37:53.486Z,52,,,26.2,,,
2017-11-16T03:38:13.486Z,52,,,26.2,,,
2017-11-16T03:38:33.486Z,52,,,26.2,,,
2017-11-16T03:38:43.486Z,52,,,26.2,,,
2017-11-16T03:38:53.486Z,52,,,26.2,,,
2017-11-16T03:39:13.495Z,52,,,26.2,,,
2017-11-16T03:39:33.493Z,52,,,26.2,,,
2017-11-16T03:39:43.497Z,52,,,26.2,,30,
2017-11-16T03:39:53.505Z,52,,,26.2,,,
2017-11-16T03:40:13.487Z,52,,,26.2,,,
2017-11-16T03:40:33.486Z,52,,,26.2,,,
2017-11-16T03:40:43.490Z,52,,,26.2,,,
