Time,HwTSet,PrimT,HwActive,ChActive,PrimTSet,HwTOutlet,ActPow
2017-11-02T14:23:47.038Z,52,,,,,24.3,
2017-11-02T14:23:57.036Z,52,,,,,24.3,
2017-11-02T14:24:07.046Z,52,37.2,,,,24.3,
2017-11-02T14:24:17.034Z,52,,,,,24.3,
2017-11-02T14:24:27.034Z,52,,,,,24.3,
2017-11-02T14:24:47.053Z,52,,,,,24.3,
2017-11-02T14:24:57.041Z,52,,,,,24.3,
2017-11-02T14:25:07.034Z,52,,,,,24.3,
2017-11-02T14:25:17.055Z,52,,,,,24.3,
2017-11-02T14:25:47.033Z,52,,,,,24.3,
2017-11-02T14:25:57.033Z,52,,,,,24.3,
2017-11-02T14:26:07.034Z,52,37.1,,,,24.3,
2017-11-02T14:26:17.033Z,52,,,,,24.3,
2017-11-02T14:26:47.034Z,52,,,,,24.2,
2017-11-02T14:26:57.034Z,52,,,,,24.2,
2017-11-02T14:27:07.035Z,52,,,,,24.2,
2017-11-02T14:27:17.034Z,52,,,,,24.2,
2017-11-02T14:27:27.034Z,52,,,,,24.2,
2017-11-02T14:27:47.034Z,52,,,,,24.2,
2017-11-02T14:27:57.037Z,52,36.9,,,,24.2,
2017-11-02T14:28:07.033Z,52,37.1,,,,24.2,
2017-11-02T14:28:17.034Z,,37.1,,,,,
2017-11-02T14:28:27.034Z,,36.9,,,,,
2017-11-02T14:28:37.034Z,52,,,,,24.2,
2017-11-02T14:28:47.033Z,52,,,,,24.2,
2017-11-02T14:28:57.034Z,52,,,,,24.2,
2017-11-02T14:29:07.036Z,52,,,,,24.2,
2017-11-02T14:29:17.033Z,52,,,,,24.2,
2017-11-02T14:29:27.034Z,52,,,,,24.2,
2017-11-02T14:29:47.034Z,52,,,,,24.2,
2017-11-02T14:29:57.035Z,52,,,,,24.2,
2017-11-02T14:30:07.034Z,52,,,,,24.2,
2017-11-02T14:30:17.034Z,52,,,,,24.2,
2017-11-02T14:30:27.049Z,52,36.8,,,,24.2,
2017-11-02T14:30:47.034Z,52,,,,,24.2,
2017-11-02T14:30:57.035Z,52,,,,,24.2,
2017-11-02T14:31:07.034Z,52,,,,,24.2,
2017-11-02T14:31:17.033Z,52,,,,,24.2,
2017-11-02T14:31:27.034Z,52,,,,,24.2,
2017-11-02T14:31:47.033Z,52,,,,,24.2,
2017-11-02T14:31:57.034Z,52,,,,,24.2,
2017-11-02T14:32:07.034Z,52,,,,,24.2,
2017-11-02T14:32:17.036Z,52,,,,,24.2,
2017-11-02T14:32:27.153Z,52,36.7,,,,24.2,
2017-11-02T14:32:47.045Z,52,,,,,24,
2017-11-02T14:32:57.033Z,52,,,,,24.2,
2017-11-02T14:33:07.034Z,52,,,,,24.2,
2017-11-02T14:33:17.034Z,52,,,,,24,
2017-11-02T14:33:27.034Z,52,,,,,24,
2017-11-02T14:33:47.035Z,52,,,,,24,
2017-11-02T14:33:57.034Z,52,,,,,24,
2017-11-02T14:34:07.034Z,52,,,,,24,
2017-11-02T14:34:17.034Z,52,,,,,24,
2017-11-02T14:34:27.034Z,52,36.6,,,,24,
2017-11-02T14:34:47.034Z,52,,,,,24,
2017-11-02T14:34:57.034Z,52,,,,,24,
2017-11-02T14:35:07.047Z,52,,,,,24,
2017-11-02T14:35:17.034Z,52,,,,,24,
2017-11-02T14:35:27.034Z,52,,,,,24,
2017-11-02T14:35:47.033Z,52,,,,,24,
2017-11-02T14:35:57.034Z,52,,,,,24,
2017-11-02T14:36:07.039Z,52,,,,,24,
2017-11-02T14:36:17.041Z,52,,,,,24,
2017-11-02T14:36:27.034Z,52,,,,,24,
2017-11-02T14:36:47.050Z,52,,,,,24,
2017-11-02T14:36:57.034Z,52,,,,,24,
2017-11-02T14:37:07.033Z,52,36.5,,,,24,
2017-11-02T14:37:17.036Z,52,,,,,23.9,
2017-11-02T14:37:27.034Z,52,,,,,24,
2017-11-02T14:37:47.033Z,52,,,,,23.9,
2017-11-02T14:38:07.034Z,52,,,,,23.9,
2017-11-02T14:38:27.059Z,52,,,,,23.9,
2017-11-02T14:38:47.034Z,52,,,,,23.9,
2017-11-02T14:39:07.034Z,52,36.4,,,,23.9,
2017-11-02T14:39:27.034Z,52,,,,,23.9,
2017-11-02T14:39:47.034Z,52,,,,,23.9,
2017-11-02T14:40:07.034Z,52,,,,,23.9,
2017-11-02T14:40:27.034Z,52,,,,,23.9,
2017-11-02T14:40:47.078Z,52,,,,,23.9,
2017-11-02T14:41:07.100Z,52,,,,,23.9,
2017-11-02T14:41:17.040Z,,36.3,,,,,
2017-11-02T14:41:27.034Z,52,,,,,23.9,
2017-11-02T14:41:47.033Z,52,,,,,23.9,
2017-11-02T14:42:07.037Z,52,,,,,23.9,
2017-11-02T14:42:27.037Z,52,,,,,23.8,
2017-11-02T14:42:47.035Z,52,,,,,23.8,
2017-11-02T14:43:07.034Z,52,,,,,23.8,
2017-11-02T14:43:17.178Z,,36.2,,,,,
2017-11-02T14:43:27.034Z,52,,,,,23.8,
2017-11-02T14:43:47.034Z,52,,,,,23.8,
2017-11-02T14:44:07.036Z,52,,,,,23.8,
2017-11-02T14:44:27.034Z,52,,,,,23.8,
2017-11-02T14:44:47.034Z,52,,,,,23.8,
2017-11-02T14:45:07.037Z,52,,,,,23.8,
2017-11-02T14:45:27.089Z,52,,,,,23.8,
2017-11-02T14:45:37.086Z,,36.1,,,,,
2017-11-02T14:45:47.078Z,52,,,,,23.8,
2017-11-02T14:46:07.034Z,52,,,,,23.8,
2017-11-02T14:46:17.040Z,52,,,,,23.8,
2017-11-02T14:46:27.035Z,52,,,,,23.8,
2017-11-02T14:46:47.039Z,52,,,,,23.8,
2017-11-02T14:47:07.034Z,52,,,,,23.8,
2017-11-02T14:47:27.034Z,52,,,,,23.7,
2017-11-02T14:47:47.034Z,52,,,,,23.7,
2017-11-02T14:47:57.034Z,,36,,,,,
2017-11-02T14:48:07.034Z,52,,,,,23.8,
2017-11-02T14:48:27.051Z,52,,,,,23.7,
2017-11-02T14:48:47.041Z,52,,,,,23.7,
2017-11-02T14:48:57.038Z,52,,,,,23.7,
2017-11-02T14:49:07.034Z,52,35.9,,,,23.7,
2017-11-02T14:49:17.034Z,,35.9,,,,,
2017-11-02T14:49:27.036Z,52,,,,,23.7,
2017-11-02T14:49:37.033Z,,36,,,,,
2017-11-02T14:49:47.034Z,,35.9,,,,,
2017-11-02T14:49:57.034Z,52,,,,,23.7,
2017-11-02T14:50:07.034Z,52,,,,,23.7,
2017-11-02T14:50:17.035Z,52,,,,,23.7,
2017-11-02T14:50:27.036Z,52,,,,,23.7,
2017-11-02T14:50:47.033Z,52,,,,,23.7,
2017-11-02T14:51:07.034Z,52,,,,,23.7,
2017-11-02T14:51:27.035Z,52,,,,,23.7,
2017-11-02T14:51:47.033Z,52,,,,,23.7,
2017-11-02T14:51:57.034Z,,35.8,,,,,
2017-11-02T14:52:07.034Z,52,,,,,23.7,
2017-11-02T14:52:27.036Z,52,,,,,23.7,
2017-11-02T14:52:47.036Z,52,,,,,23.7,
2017-11-02T14:53:07.034Z,52,,,,,23.6,
2017-11-02T14:53:17.035Z,52,,,,,23.7,
2017-11-02T14:53:27.034Z,52,,,,,23.7,
2017-11-02T14:53:47.037Z,52,,,,,23.6,
2017-11-02T14:54:07.055Z,52,,,,,23.6,
2017-11-02T14:54:17.034Z,,35.7,,,,,
2017-11-02T14:54:27.033Z,52,,,,,23.6,
2017-11-02T14:54:47.034Z,52,,,,,23.6,
2017-11-02T14:55:07.034Z,52,,,,,23.6,
2017-11-02T14:55:27.034Z,52,,,,,23.6,
2017-11-02T14:55:47.034Z,52,,,,,23.6,
2017-11-02T14:56:07.034Z,52,35.6,,,,23.6,
2017-11-02T14:56:17.034Z,,35.7,,,,,
2017-11-02T14:56:27.041Z,52,,,,,23.6,
2017-11-02T14:56:37.034Z,,35.6,,,,,
2017-11-02T14:56:47.033Z,52,,,,,23.6,
2017-11-02T14:57:07.041Z,52,,,,,23.6,
2017-11-02T14:57:27.068Z,52,,,,,23.6,
2017-11-02T14:57:47.040Z,52,,,,,23.6,
2017-11-02T14:58:07.034Z,52,,,,,23.6,
2017-11-02T14:58:27.036Z,52,,,,,23.6,
2017-11-02T14:58:37.038Z,,35.5,,,,,
2017-11-02T14:58:47.034Z,52,,,,,23.6,
2017-11-02T14:58:57.033Z,,35.5,,,,,
2017-11-02T14:59:07.043Z,52,,,,,23.6,
2017-11-02T14:59:17.039Z,52,,,,,23.6,
2017-11-02T14:59:27.040Z,52,,,,,23.6,
2017-11-02T14:59:47.033Z,52,,,,,23.6,
2017-11-02T15:00:07.034Z,52,,,,,23.6,
2017-11-02T15:00:27.033Z,52,,,,,23.4,
2017-11-02T15:00:47.034Z,52,,,,,23.6,
2017-11-02T15:01:07.034Z,52,35.4,,,,23.4,
2017-11-02T15:01:17.040Z,52,,,,,23.4,
2017-11-02T15:01:27.034Z,52,,,,,23.4,
2017-11-02T15:01:47.123Z,52,,,,,23.4,
2017-11-02T15:02:07.040Z,52,,,,,23.4,
2017-11-02T15:02:34.772Z,52,,,,,23.4,
2017-11-02T15:02:47.048Z,52,,,,,23.4,
2017-11-02T15:03:07.034Z,52,35.3,,,,23.4,
2017-11-02T15:03:17.068Z,,35.3,,,,,
2017-11-02T15:03:27.034Z,52,,,,,23.4,
2017-11-02T15:03:47.149Z,52,,,,,23.4,
2017-11-02T15:04:07.034Z,52,,,,,23.4,
2017-11-02T15:04:27.065Z,52,,,,,23.4,
2017-11-02T15:04:47.068Z,52,,,,,23.4,
2017-11-02T15:05:07.036Z,52,,,,,23.4,
2017-11-02T15:05:27.051Z,52,,,,,23.4,
2017-11-02T15:05:37.039Z,,35.3,0,0,5,,0
2017-11-02T15:05:47.034Z,52,,,,,23.4,
2017-11-02T15:05:57.037Z,,35.2,,,,,
2017-11-02T15:06:07.050Z,52,,,,,23.4,
2017-11-02T15:06:17.034Z,52,,,,,23.4,
2017-11-02T15:06:27.034Z,52,,,,,23.4,
2017-11-02T15:06:47.048Z,52,,,,,23.4,
2017-11-02T15:07:07.038Z,52,,,,,23.4,
2017-11-02T15:07:17.037Z,52,,,,,23.4,
2017-11-02T15:07:27.034Z,52,,,,,23.4,
2017-11-02T15:07:47.034Z,52,,,,,23.4,
2017-11-02T15:07:57.034Z,,35.1,,,,,
2017-11-02T15:08:07.038Z,52,,,,,23.3,
2017-11-02T15:08:17.040Z,52,,,,,23.3,
2017-11-02T15:08:27.034Z,52,,,,,23.3,
2017-11-02T15:08:47.534Z,52,,,,,23.3,
2017-11-02T15:09:07.052Z,52,,1,0,0,23.4,
2017-11-02T15:09:17.040Z,,36.1,1,0,,,
2017-11-02T15:09:27.034Z,,36.1,,,,,53
2017-11-02T15:09:37.037Z,52,36.6,0,0,,33.9,54
2017-11-02T15:09:47.033Z,,36.5,0,0,,,0
2017-11-02T15:09:57.037Z,52,36.4,,,,34.7,
2017-11-02T15:10:07.036Z,52,36.2,,,,34.5,
2017-11-02T15:10:17.034Z,52,,,,,34.4,
2017-11-02T15:10:27.120Z,52,,,,,34.3,
2017-11-02T15:10:47.036Z,52,,,,,34.3,
2017-11-02T15:10:57.042Z,,,,,5,,
2017-11-02T15:11:07.034Z,52,36.1,,,,34,
2017-11-02T15:11:27.034Z,52,,,,,33.8,
2017-11-02T15:11:47.033Z,52,,,,,33.7,
2017-11-02T15:12:07.034Z,52,,,,,33.4,
2017-11-02T15:12:17.034Z,,36,,,,,
2017-11-02T15:12:27.034Z,52,,,,,33.3,
2017-11-02T15:12:37.036Z,52,,,,,33.2,
2017-11-02T15:12:57.033Z,52,36,,,,33.1,
2017-11-02T15:13:07.036Z,52,35.9,,,,32.8,
2017-11-02T15:13:17.042Z,52,,,,,32.8,
2017-11-02T15:13:27.038Z,52,,,,,32.7,
2017-11-02T15:13:47.034Z,52,,,,,32.6,
2017-11-02T15:14:07.034Z,52,,,,,32.4,
2017-11-02T15:14:17.034Z,,35.8,,,,,
2017-11-02T15:14:27.036Z,52,,,,,32.2,
2017-11-02T15:14:47.034Z,52,,,,,32.2,
2017-11-02T15:15:07.033Z,52,,,,,32,
2017-11-02T15:15:17.034Z,52,,,,,31.9,
2017-11-02T15:15:27.033Z,52,,,,,31.8,
2017-11-02T15:15:37.036Z,,35.7,,,,,
2017-11-02T15:15:47.035Z,52,,,,,31.8,
2017-11-02T15:16:07.041Z,52,,,,,31.5,
2017-11-02T15:16:17.044Z,52,,,,,31.4,
2017-11-02T15:16:27.034Z,52,,,,,31.3,
2017-11-02T15:16:47.038Z,52,,,,,31.3,
2017-11-02T15:17:07.078Z,52,35.6,,,,31,
2017-11-02T15:17:27.034Z,52,,,,,30.9,
2017-11-02T15:17:47.034Z,52,,,,,30.8,
2017-11-02T15:18:07.035Z,52,,,,,30.6,
2017-11-02T15:18:17.043Z,,35.5,,,,,
2017-11-02T15:18:27.048Z,52,,,,,30.4,
2017-11-02T15:18:47.034Z,52,,,,,30.4,
2017-11-02T15:19:07.034Z,52,,,,,30.2,
2017-11-02T15:19:17.039Z,52,,,,,30.2,
2017-11-02T15:19:27.034Z,52,,,,,30.1,
2017-11-02T15:19:47.046Z,52,,,,,30.1,
2017-11-02T15:19:57.033Z,,35.4,,,,,
2017-11-02T15:20:07.037Z,52,,,,,29.8,
2017-11-02T15:20:17.034Z,52,,,,,29.8,
2017-11-02T15:20:27.034Z,52,,,,,29.7,
2017-11-02T15:20:47.110Z,52,,,,,29.7,
2017-11-02T15:21:07.038Z,52,35.3,,,,29.6,
2017-11-02T15:21:17.033Z,52,,,,,29.5,
2017-11-02T15:21:27.038Z,52,,,,,29.5,
2017-11-02T15:21:47.035Z,52,,,,,29.3,
2017-11-02T15:22:07.035Z,52,,,,,29.2,
2017-11-02T15:22:17.033Z,,35.2,,,,,
2017-11-02T15:22:27.038Z,52,,,,,29.1,
2017-11-02T15:22:47.034Z,52,,,,,29.1,
2017-11-02T15:23:07.033Z,52,,,,,29,
2017-11-02T15:23:17.038Z,52,,,,,28.9,
2017-11-02T15:23:27.033Z,52,,,,,28.9,
2017-11-02T15:23:47.034Z,52,,,,,28.7,
2017-11-02T15:23:57.033Z,,35.1,,,,,
2017-11-02T15:24:07.039Z,52,,,,,28.6,
2017-11-02T15:24:27.040Z,52,,,,,28.5,
2017-11-02T15:24:37.039Z,52,,,,,28.5,
2017-11-02T15:25:07.034Z,52,34.9,,,,28.4,
2017-11-02T15:25:17.038Z,52,,,,,28.4,
2017-11-02T15:25:27.066Z,52,,,,,28.3,
2017-11-02T15:25:47.036Z,52,,,,,28.3,
2017-11-02T15:26:07.033Z,52,,,,,28.1,
2017-11-02T15:26:17.033Z,52,,,,,28.1,
2017-11-02T15:26:27.034Z,52,,,,,28,
2017-11-02T15:26:47.034Z,52,,,,,28,
2017-11-02T15:26:57.039Z,,34.8,,,,,
2017-11-02T15:27:07.038Z,52,,,,,27.9,
2017-11-02T15:27:27.038Z,52,,,,,27.8,
2017-11-02T15:27:47.033Z,52,,,,,27.8,
2017-11-02T15:28:07.034Z,52,,,,,27.7,
2017-11-02T15:28:17.033Z,,34.7,,,,,
2017-11-02T15:28:27.048Z,52,,,,,27.7,
2017-11-02T15:28:47.034Z,52,,,,,27.5,
2017-11-02T15:29:07.033Z,52,,,,,27.5,
2017-11-02T15:29:27.033Z,52,,,,,27.4,
2017-11-02T15:29:47.034Z,52,,,,,27.4,
2017-11-02T15:29:57.033Z,,34.6,,,,,
2017-11-02T15:30:07.038Z,52,,,,,27.3,
2017-11-02T15:30:17.033Z,52,,,,,27.3,
2017-11-02T15:30:27.033Z,52,,,,,27.2,
2017-11-02T15:30:47.034Z,52,,,,,27.2,
2017-11-02T15:31:07.034Z,52,,,,,27.1,
2017-11-02T15:31:27.033Z,52,,,,,27.1,
2017-11-02T15:31:47.033Z,52,,,,,26.9,
2017-11-02T15:31:57.033Z,,34.5,,,,,
2017-11-02T15:32:07.033Z,52,,,,,26.9,
2017-11-02T15:32:27.033Z,52,,,,,26.8,
2017-11-02T15:32:47.075Z,52,,,,,26.8,
2017-11-02T15:33:07.033Z,52,,,,,26.8,
2017-11-02T15:33:27.038Z,52,,,,,26.7,
2017-11-02T15:33:47.062Z,52,,,,,26.7,
2017-11-02T15:33:57.033Z,,34.4,,,,,
2017-11-02T15:34:07.033Z,52,,,,,26.6,
2017-11-02T15:34:27.033Z,52,,,,,26.6,
2017-11-02T15:34:47.033Z,52,,,,,26.6,
2017-11-02T15:35:07.033Z,52,,,,,26.5,
2017-11-02T15:35:27.048Z,52,,,,,26.5,
2017-11-02T15:35:47.033Z,52,,,,,26.3,
2017-11-02T15:35:57.033Z,,34.3,,,,,
2017-11-02T15:36:07.038Z,52,,,,,26.3,
2017-11-02T15:36:27.033Z,52,,,,,26.2,
2017-11-02T15:36:47.034Z,52,,,,,26.2,
2017-11-02T15:37:07.037Z,52,,,,,26.2,
2017-11-02T15:37:17.046Z,52,,,,,26.1,
2017-11-02T15:37:27.053Z,52,,,,,26.1,
2017-11-02T15:37:47.036Z,52,,,,,26.1,
2017-11-02T15:37:57.035Z,,34.3,,,,,
2017-11-02T15:38:07.033Z,52,34.2,,,,26,
2017-11-02T15:38:17.034Z,52,,,,,26,
2017-11-02T15:38:27.033Z,52,,,,,26,
2017-11-02T15:38:47.038Z,52,,,,,26,
2017-11-02T15:39:07.033Z,52,,,,,25.9,
2017-11-02T15:39:17.045Z,52,,,,,25.9,
2017-11-02T15:39:27.055Z,52,,,,,25.9,
2017-11-02T15:39:47.033Z,52,,,,,25.9,
2017-11-02T15:40:07.033Z,52,34.1,,,,25.9,
2017-11-02T15:40:17.034Z,52,,,,,25.7,
2017-11-02T15:40:27.038Z,52,,,,,25.7,
2017-11-02T15:40:47.042Z,52,,,,,25.7,
2017-11-02T15:41:07.037Z,52,,,,,25.7,
2017-11-02T15:41:27.054Z,52,,,,,25.6,
2017-11-02T15:41:47.033Z,52,,,,,25.6,
2017-11-02T15:42:07.169Z,52,,,,,25.6,
2017-11-02T15:42:27.033Z,52,,,,,25.5,
2017-11-02T15:42:37.033Z,,34,,,,,
2017-11-02T15:42:47.033Z,52,,,,,25.5,
2017-11-02T15:43:07.033Z,52,,,,,25.5,
2017-11-02T15:43:17.034Z,52,,,,,25.5,
2017-11-02T15:43:27.033Z,52,,,,,25.5,
2017-11-02T15:43:47.032Z,52,,,,,25.4,
2017-11-02T15:44:07.042Z,52,,,,,25.4,
2017-11-02T15:44:17.034Z,52,,,,,25.4,
2017-11-02T15:44:27.038Z,52,,,,,25.4,
2017-11-02T15:44:37.035Z,,34,,,,,
2017-11-02T15:44:47.033Z,52,33.9,,,,25.4,
2017-11-02T15:44:57.033Z,,33.9,,,,,
2017-11-02T15:45:07.033Z,52,,,,,25.3,
2017-11-02T15:45:17.033Z,52,,,,,25.3,
2017-11-02T15:45:37.033Z,52,,,,,25.3,
2017-11-02T15:45:57.047Z,52,,,,,25.3,
2017-11-02T15:46:07.033Z,52,,,,,25.1,
2017-11-02T15:46:17.033Z,52,,,,,25.1,
2017-11-02T15:46:27.041Z,52,,,,,25.1,
2017-11-02T15:46:47.032Z,52,,,,,25.1,
2017-11-02T15:47:07.034Z,52,,,,,25.1,
2017-11-02T15:47:17.045Z,52,33.8,,,,25.1,
2017-11-02T15:47:27.033Z,52,,,,,25.1,
2017-11-02T15:47:47.042Z,52,,,,,25,
2017-11-02T15:48:07.033Z,52,,,,,25,
2017-11-02T15:48:27.108Z,52,,,,,25,
2017-11-02T15:48:47.051Z,52,,,,,25,
2017-11-02T15:49:07.037Z,52,,,,,24.9,
2017-11-02T15:49:17.042Z,52,,,,,24.9,
2017-11-02T15:49:27.033Z,52,,,,,24.9,
2017-11-02T15:49:47.033Z,52,,,,,24.9,
2017-11-02T15:50:07.035Z,52,33.7,,,,24.9,
2017-11-02T15:50:27.033Z,52,,,,,24.9,
2017-11-02T15:50:47.033Z,52,,,,,24.8,
2017-11-02T15:51:07.033Z,52,,,,,24.8,
2017-11-02T15:51:27.032Z,52,,,,,24.8,
2017-11-02T15:51:47.053Z,52,,,,,24.8,
2017-11-02T15:52:07.033Z,52,,,,,24.8,
2017-11-02T15:52:17.033Z,,33.6,,,,,
2017-11-02T15:52:27.033Z,52,,,,,24.7,
2017-11-02T15:52:47.032Z,52,,,,,24.7,
2017-11-02T15:53:07.053Z,52,,,,,24.7,
2017-11-02T15:53:17.033Z,52,,,,,24.7,
2017-11-02T15:53:27.033Z,52,,,,,24.7,
2017-11-02T15:53:47.039Z,52,,,,,24.7,
2017-11-02T15:54:07.033Z,52,,,,,24.7,
2017-11-02T15:54:27.034Z,52,,,,,24.5,
2017-11-02T15:54:47.037Z,52,,,,,24.5,
2017-11-02T15:55:07.089Z,52,,,,,24.5,
2017-11-02T15:55:17.041Z,,33.5,,,,,
2017-11-02T15:55:27.033Z,52,,,,,24.5,
2017-11-02T15:55:47.032Z,52,,,,,24.5,
2017-11-02T15:56:07.075Z,52,,,,,24.5,
2017-11-02T15:56:17.179Z,52,,,,,24.4,
2017-11-02T15:56:27.063Z,52,,,,,24.5,
2017-11-02T15:56:47.036Z,52,,,,,24.4,
2017-11-02T15:57:07.067Z,52,,,,,24.4,
2017-11-02T15:57:27.032Z,52,,,,,24.4,
2017-11-02T15:57:47.032Z,52,,,,,24.4,
2017-11-02T15:57:57.032Z,,33.4,,,,,
2017-11-02T15:58:07.033Z,52,,,,,24.4,
2017-11-02T15:58:27.041Z,52,,,,,24.3,
2017-11-02T15:58:47.033Z,52,,,,,24.3,
2017-11-02T15:59:07.033Z,52,,,,,24.3,
2017-11-02T15:59:27.032Z,52,,,,,24.3,
2017-11-02T15:59:47.043Z,52,,,,,24.3,
2017-11-02T16:00:07.033Z,52,,,,,24.3,
2017-11-02T16:00:17.033Z,,33.4,,,,,
2017-11-02T16:00:27.036Z,52,,,,,24.2,
2017-11-02T16:00:37.033Z,,33.3,,,,,
2017-11-02T16:00:47.032Z,52,,,,,24.2,
2017-11-02T16:01:07.041Z,52,,,,,24.2,
2017-11-02T16:01:27.033Z,52,,,,,24.2,
2017-11-02T16:01:47.033Z,52,,,,,24.2,
2017-11-02T16:02:07.032Z,52,,,,,24.2,
2017-11-02T16:02:27.034Z,52,,,,,24.2,
2017-11-02T16:02:47.034Z,52,,,,,24.2,
2017-11-02T16:03:07.040Z,52,33.2,,,,24,
2017-11-02T16:03:17.032Z,52,,,,,24,
2017-11-02T16:03:27.032Z,52,,,,,24,
2017-11-02T16:03:47.093Z,52,,,,,24,
2017-11-02T16:04:07.038Z,52,,,,,24,
2017-11-02T16:04:17.033Z,52,,,,,24,
2017-11-02T16:04:27.033Z,52,,,,,24,
2017-11-02T16:04:47.039Z,52,,,,,24,
2017-11-02T16:04:57.033Z,52,,1,0,0,30.4,
2017-11-02T16:05:07.034Z,,34.7,0,0,,,0
2017-11-02T16:05:17.033Z,52,34.4,,,,32.7,
2017-11-02T16:05:27.033Z,,34.3,,,,,
2017-11-02T16:05:37.033Z,52,,,,,32.6,
2017-11-02T16:05:47.033Z,52,34.3,0,0,0,32.6,0
2017-11-02T16:05:57.034Z,,34.2,,,,,
2017-11-02T16:06:07.033Z,52,,,,,32.4,
2017-11-02T16:06:17.038Z,52,,,,5,32.3,
2017-11-02T16:06:27.033Z,52,,,,,32.2,
2017-11-02T16:06:47.032Z,52,,,,,32.2,
2017-11-02T16:06:57.032Z,,34.1,,,,,
2017-11-02T16:07:07.051Z,52,,,,,31.9,
2017-11-02T16:07:27.033Z,52,,,,,31.8,
2017-11-02T16:07:47.037Z,52,,,,,31.6,
2017-11-02T16:08:07.033Z,52,34,,,,31.4,
2017-11-02T16:08:27.032Z,52,,,,,31.3,
2017-11-02T16:08:37.032Z,52,,,,,31.3,
2017-11-02T16:08:47.038Z,52,,,,,31,
2017-11-02T16:08:57.045Z,,34,,,,,
2017-11-02T16:09:07.033Z,52,33.9,,,,31,
2017-11-02T16:09:27.048Z,52,,,,,30.8,
2017-11-02T16:09:47.033Z,52,,,,,30.8,
2017-11-02T16:10:07.121Z,52,,,,,30.6,
2017-11-02T16:10:17.098Z,52,,,,,30.4,
2017-11-02T16:10:27.033Z,52,,,,,30.4,
2017-11-02T16:10:47.032Z,52,,,,,30.3,
2017-11-02T16:10:57.033Z,,33.8,,,,,
2017-11-02T16:11:07.038Z,52,,,,,30.2,
2017-11-02T16:11:17.032Z,52,,,,,30.1,
2017-11-02T16:11:27.032Z,52,,,,,30.1,
2017-11-02T16:11:47.033Z,52,,,,,30,
2017-11-02T16:12:07.042Z,52,,,,,29.8,
2017-11-02T16:12:27.039Z,52,,,,,29.7,
2017-11-02T16:12:37.032Z,,33.7,,,,,
2017-11-02T16:12:47.041Z,52,,,,,29.6,
2017-11-02T16:13:07.032Z,52,,,,,29.5,
2017-11-02T16:13:27.032Z,52,,,,,29.3,
2017-11-02T16:13:47.037Z,52,,,,,29.2,
2017-11-02T16:14:07.032Z,52,,,,,29.1,
2017-11-02T16:14:17.032Z,,33.6,,,,,
2017-11-02T16:14:27.032Z,52,,,,,29,
2017-11-02T16:14:47.032Z,52,,,,,29,
2017-11-02T16:15:07.033Z,52,,,,,28.7,
2017-11-02T16:15:17.032Z,52,,,,,28.7,
2017-11-02T16:15:27.036Z,52,,,,,28.7,
2017-11-02T16:15:47.046Z,52,,,,,28.6,
2017-11-02T16:16:07.036Z,52,33.5,,,,28.5,
2017-11-02T16:16:27.034Z,52,,,,,28.4,
2017-11-02T16:16:47.038Z,52,,,,,28.4,
2017-11-02T16:17:07.047Z,52,,,,,28.3,
2017-11-02T16:17:17.041Z,52,,,,,28.1,
2017-11-02T16:17:27.033Z,52,,,,,28.1,
2017-11-02T16:17:37.032Z,,33.4,,,,,
2017-11-02T16:17:47.072Z,52,,,,,28.1,
2017-11-02T16:18:07.037Z,52,,,,,28,
2017-11-02T16:18:17.033Z,52,,,,,27.9,
2017-11-02T16:18:27.032Z,52,,,,,27.9,
2017-11-02T16:18:47.037Z,52,,,,,27.9,
2017-11-02T16:18:57.032Z,,33.3,,,,,
2017-11-02T16:19:07.032Z,52,33.4,,,,27.8,
2017-11-02T16:19:17.032Z,,33.3,,,,,
2017-11-02T16:19:27.032Z,52,,,,,27.7,
2017-11-02T16:19:47.032Z,52,,,,,27.7,
2017-11-02T16:20:07.034Z,52,,,,,27.5,
2017-11-02T16:20:17.041Z,52,,,,,27.5,
2017-11-02T16:20:27.032Z,52,,,,,27.4,
2017-11-02T16:20:47.032Z,52,,,,,27.4,
2017-11-02T16:21:07.033Z,52,33.2,,,,27.3,
2017-11-02T16:21:27.032Z,52,,,,,27.3,
2017-11-02T16:21:47.037Z,52,,,,,27.2,
2017-11-02T16:22:07.076Z,52,,,,,27.2,
2017-11-02T16:22:17.085Z,52,,,,,27.1,
2017-11-02T16:22:27.032Z,52,,,,,27.1,
2017-11-02T16:22:47.032Z,52,,,,,27.1,
2017-11-02T16:23:07.040Z,52,33.1,,,,26.9,
2017-11-02T16:23:17.032Z,52,,,,,26.9,
2017-11-02T16:23:27.032Z,52,,,,,26.8,
2017-11-02T16:23:47.032Z,52,,,,,26.8,
2017-11-02T16:24:07.038Z,52,,,,,26.7,
2017-11-02T16:24:17.032Z,52,,,,,26.7,
2017-11-02T16:24:27.037Z,52,,,,,26.7,
2017-11-02T16:24:37.041Z,52,,,,,26.7,
2017-11-02T16:24:47.032Z,52,,,,,26.6,
2017-11-02T16:24:57.032Z,,32.9,,,,,
2017-11-02T16:25:07.033Z,52,,,,,26.6,
2017-11-02T16:25:17.033Z,52,,,,,26.6,
2017-11-02T16:25:37.032Z,52,,,,,26.5,
2017-11-02T16:25:57.032Z,52,,,,,26.5,
2017-11-02T16:26:07.032Z,52,,,,,26.5,
