Time,HwTOutlet,PrimTSet,HwActive,HwTSet,ActPow,PrimT,ChActive
2018-02-05T19:02:08.750Z,36.7,,,50,,,
2018-02-05T19:02:28.750Z,36.6,,,50,,,
2018-02-05T19:02:38.752Z,36.5,,,50,,,
2018-02-05T19:02:58.750Z,36.4,,,50,,,
2018-02-05T19:03:08.751Z,36.3,,,50,,37.4,
2018-02-05T19:03:28.752Z,36.2,,,50,,,
2018-02-05T19:03:38.750Z,36.2,,,50,,,
2018-02-05T19:03:59.856Z,36,,,50,,,
2018-02-05T19:04:08.812Z,36,,,50,,,
2018-02-05T19:04:28.750Z,35.9,,,50,,,
2018-02-05T19:04:38.750Z,35.8,,,50,,,
2018-02-05T19:04:48.750Z,,,,,,37.3,
2018-02-05T19:04:58.750Z,35.7,,,50,,,
2018-02-05T19:05:08.751Z,35.7,,,50,,,
2018-02-05T19:05:28.751Z,35.6,,,50,,,
2018-02-05T19:05:38.750Z,35.5,,,50,,,
2018-02-05T19:05:58.750Z,35.4,,,50,,,
2018-02-05T19:06:08.763Z,35.4,,,50,,,
2018-02-05T19:06:28.751Z,35.3,,,50,,,
2018-02-05T19:06:38.751Z,35.2,,,50,,,
2018-02-05T19:06:58.750Z,35.1,,,50,,,
2018-02-05T19:07:08.751Z,35.1,,,50,,37.2,
2018-02-05T19:07:28.750Z,34.9,,,50,,,
2018-02-05T19:07:38.750Z,34.8,,,50,,,
2018-02-05T19:07:58.750Z,34.7,,,50,,,
2018-02-05T19:08:08.751Z,34.7,,,50,,,
2018-02-05T19:08:28.751Z,34.6,,,50,,,
2018-02-05T19:08:38.772Z,34.6,,,50,,,
2018-02-05T19:08:58.752Z,34.5,,,50,,37.1,
2018-02-05T19:09:08.775Z,,0,1,,50,36.9,0
2018-02-05T19:09:18.750Z,35.6,,,50,90,40.1,
2018-02-05T19:09:28.750Z,37.6,,,50,101,44.5,
2018-02-05T19:09:38.750Z,41.5,,,50,104,49,
2018-02-05T19:09:48.750Z,45.5,,,50,97,52,
2018-02-05T19:09:58.750Z,48.5,,,50,94,54,
2018-02-05T19:10:08.750Z,50.3,,,50,90,55.1,
2018-02-05T19:10:18.750Z,51.3,,,50,70,54.9,
2018-02-05T19:10:28.750Z,50.8,,,50,77,53.9,
2018-02-05T19:10:38.757Z,50.2,,,50,79,53.8,
2018-02-05T19:10:48.750Z,,,,,78,,
2018-02-05T19:10:58.750Z,50.1,,0,50,0,52.3,0
2018-02-05T19:11:08.750Z,49.8,,,50,,51.9,
2018-02-05T19:11:18.750Z,49.4,,,50,,,
2018-02-05T19:11:28.781Z,,,,,,51.8,
2018-02-05T19:11:38.775Z,49,,,50,,,
2018-02-05T19:11:58.785Z,48.9,5,,50,,,
2018-02-05T19:12:08.750Z,48.7,,,50,,51.7,
2018-02-05T19:12:18.789Z,48.4,,,50,,,
2018-02-05T19:12:38.755Z,48.2,,,50,,,
2018-02-05T19:12:48.750Z,47.9,,,50,,,
2018-02-05T19:13:08.750Z,47.8,,,50,,,
2018-02-05T19:13:18.752Z,47.6,,,50,,51.6,
2018-02-05T19:13:28.750Z,47.3,,,50,,,
2018-02-05T19:13:48.750Z,47.2,,,50,,,
2018-02-05T19:13:58.752Z,46.9,,,50,,,
2018-02-05T19:14:08.751Z,46.9,,,50,,,
2018-02-05T19:14:18.751Z,46.7,,,50,,,
2018-02-05T19:14:28.766Z,46.4,,,50,,,
2018-02-05T19:14:38.750Z,,,,,,51.5,
2018-02-05T19:14:48.750Z,46.3,,,50,,,
2018-02-05T19:14:58.750Z,46,,,50,,,
2018-02-05T19:15:18.750Z,45.8,,,50,,,
2018-02-05T19:15:28.750Z,45.5,,,50,,,
2018-02-05T19:15:38.750Z,,,,,,51.4,
2018-02-05T19:15:48.750Z,45.4,,,50,,,
2018-02-05T19:15:58.750Z,45.1,,,50,,,
2018-02-05T19:16:08.750Z,45.1,,,50,,,
2018-02-05T19:16:18.750Z,45,,,50,,51.3,
2018-02-05T19:16:28.750Z,44.8,,,50,,,
2018-02-05T19:16:38.752Z,44.7,,,50,,,
2018-02-05T19:16:48.750Z,44.6,,,50,,51.2,
2018-02-05T19:16:58.750Z,44.2,,,50,,,
2018-02-05T19:17:18.750Z,44.1,,,50,,,
2018-02-05T19:17:28.750Z,43.8,,,50,,,
2018-02-05T19:17:38.750Z,,,,,,51.1,
2018-02-05T19:17:48.750Z,43.7,,,50,,,
2018-02-05T19:17:58.751Z,43.4,,,50,,,
2018-02-05T19:18:08.750Z,,,,,,51,
2018-02-05T19:18:18.750Z,43.3,,,50,,,
2018-02-05T19:18:28.750Z,43.2,,,50,,50.9,
2018-02-05T19:18:38.751Z,43.1,,,50,,,
2018-02-05T19:18:48.750Z,42.8,,,50,,,
2018-02-05T19:19:08.751Z,42.7,,,50,,50.7,
2018-02-05T19:19:18.750Z,42.6,,,50,,,
2018-02-05T19:19:28.750Z,42.5,,,50,,,
2018-02-05T19:19:38.750Z,42.4,,,50,,50.6,
2018-02-05T19:19:48.750Z,42.2,,,50,,,
2018-02-05T19:19:58.750Z,42.1,,,50,,,
2018-02-05T19:20:08.750Z,42,,,50,,50.5,
2018-02-05T19:20:18.750Z,41.9,,,50,,,
2018-02-05T19:20:28.751Z,41.8,,,50,,,
2018-02-05T19:20:38.761Z,43.3,0,1,50,60,48.6,0
2018-02-05T19:20:48.753Z,46.1,,0,50,0,48.7,0
2018-02-05T19:20:58.750Z,46,,,50,,47.7,
2018-02-05T19:21:08.750Z,45.8,,,50,,47.6,
2018-02-05T19:21:18.750Z,45.7,,,50,,47.4,
2018-02-05T19:21:28.750Z,45.6,,,50,,,
2018-02-05T19:21:38.750Z,45.4,,,50,,,
2018-02-05T19:21:48.750Z,45.3,,,50,,47.3,
2018-02-05T19:21:58.750Z,45.2,,0,50,,,0
2018-02-05T19:22:08.750Z,45,,,50,,,
2018-02-05T19:22:18.750Z,44.9,,,50,,47.2,
2018-02-05T19:22:28.750Z,44.8,,,50,,,
2018-02-05T19:22:38.750Z,44.6,,,50,,,
2018-02-05T19:22:48.750Z,44.4,,,50,,,
2018-02-05T19:22:58.750Z,44.3,,,50,,47.1,
2018-02-05T19:23:08.750Z,44.2,,,50,,,
2018-02-05T19:23:18.750Z,44,,,50,,,
2018-02-05T19:23:28.750Z,43.9,,,50,,,
2018-02-05T19:23:38.756Z,43.8,,,50,,,
2018-02-05T19:23:48.750Z,43.7,,,50,,,
2018-02-05T19:23:58.750Z,43.5,,,50,,47,
2018-02-05T19:24:08.750Z,43.4,,,50,,,
2018-02-05T19:24:18.750Z,43.3,,,50,,,
2018-02-05T19:24:28.750Z,43.2,,,50,,,
2018-02-05T19:24:38.750Z,43.1,,,50,,,
2018-02-05T19:24:48.750Z,43,,,50,,,
2018-02-05T19:24:58.751Z,42.8,0,1,50,,47.1,0
2018-02-05T19:25:08.750Z,41.5,,1,50,80,46.1,0
2018-02-05T19:25:18.750Z,42.2,,,50,110,48,
2018-02-05T19:25:28.750Z,43.4,,,50,124,52,
2018-02-05T19:25:38.750Z,46.7,,,50,,52.4,
2018-02-05T19:25:48.750Z,52.2,,,50,30,52.8,
2018-02-05T19:25:58.750Z,51.5,,0,50,47,51.6,0
2018-02-05T19:26:08.750Z,50.5,,0,50,0,50.3,0
2018-02-05T19:26:18.753Z,50.2,,,50,,50.1,
2018-02-05T19:26:28.806Z,50,,0,50,,50.6,0
2018-02-05T19:26:38.750Z,46.4,,,50,,47.6,
2018-02-05T19:26:48.750Z,46.1,,,50,,47.2,
2018-02-05T19:26:58.750Z,46,,0,50,,47.4,0
2018-02-05T19:27:08.754Z,40.7,,,50,,46,
2018-02-05T19:27:18.750Z,,,,,,45.8,
2018-02-05T19:27:28.750Z,40.4,,,50,,,
2018-02-05T19:27:38.750Z,40.3,,,50,,,
2018-02-05T19:27:48.750Z,41.4,,0,50,,45.5,0
2018-02-05T19:27:58.750Z,39.3,,0,50,,44.4,0
2018-02-05T19:28:08.750Z,39.2,,,50,,44.3,
2018-02-05T19:28:18.750Z,42.5,,0,50,,42.9,0
2018-02-05T19:28:28.753Z,39.9,,,50,,43.2,
2018-02-05T19:28:38.750Z,39.8,,,50,,43,
2018-02-05T19:28:48.750Z,39.7,,,50,,42.9,
2018-02-05T19:29:08.805Z,39.5,,,50,,,
2018-02-05T19:29:18.750Z,39.5,,,50,,,
2018-02-05T19:29:28.749Z,,5,,,,,
2018-02-05T19:29:38.750Z,39.4,,,50,,42.8,
2018-02-05T19:29:48.750Z,39.3,,,50,,,
2018-02-05T19:29:58.750Z,39.2,0,1,50,,43,0
2018-02-05T19:30:08.760Z,40.8,,0,50,50,42.9,0
2018-02-05T19:30:18.750Z,41.5,,0,50,0,42,0
2018-02-05T19:30:28.752Z,41.4,,0,50,,41.9,0
2018-02-05T19:30:38.750Z,42.5,,,50,,41.9,
2018-02-05T19:30:48.750Z,,,,,,41.2,
2018-02-05T19:30:58.750Z,42.3,,,50,,41.1,
2018-02-05T19:31:08.752Z,42.2,,,50,,,
2018-02-05T19:31:28.749Z,42,,,50,,,
2018-02-05T19:31:38.750Z,41.9,,,50,,,
2018-02-05T19:31:48.750Z,,5,,,,41,
2018-02-05T19:31:58.750Z,41.7,,,50,,,
2018-02-05T19:32:08.750Z,41.6,,,50,,,
2018-02-05T19:32:18.750Z,41.5,,,50,,,
2018-02-05T19:32:38.750Z,41.3,,,50,,40.9,
2018-02-05T19:32:48.750Z,41.1,,,50,,40.9,
2018-02-05T19:32:58.759Z,,,,,,40.9,
2018-02-05T19:33:08.750Z,40.8,,,50,,,
2018-02-05T19:33:18.750Z,40.7,,,50,,,
2018-02-05T19:33:38.750Z,40.5,,,50,,,
2018-02-05T19:33:48.750Z,40.4,,,50,,,
2018-02-05T19:33:58.750Z,40.3,,,50,,40.9,
2018-02-05T19:34:08.750Z,40.3,,,50,,41,
2018-02-05T19:34:28.752Z,40.1,,,50,,,
2018-02-05T19:34:38.750Z,40,,,50,,,
2018-02-05T19:34:58.750Z,39.8,,,50,,,
2018-02-05T19:35:08.775Z,39.7,,,50,,,
2018-02-05T19:35:18.750Z,39.6,,,50,,,
2018-02-05T19:35:28.749Z,,,,,,41.1,
2018-02-05T19:35:38.750Z,39.4,,,50,,,
2018-02-05T19:35:48.750Z,39.3,0,1,50,,40.8,0
2018-02-05T19:35:58.751Z,39.1,,,50,49,40.7,
2018-02-05T19:36:08.762Z,39.9,,,50,86,43.1,
2018-02-05T19:36:18.749Z,42.3,,0,50,75,47.9,0
2018-02-05T19:36:28.750Z,45,,0,50,0,47.8,0
2018-02-05T19:36:38.750Z,,,,,,47.6,
2018-02-05T19:36:48.749Z,44.7,,,50,,47.4,
2018-02-05T19:37:08.750Z,44.3,,,50,,47.3,
2018-02-05T19:37:18.750Z,44.2,,,50,,,
2018-02-05T19:37:28.750Z,,5,,,,,
2018-02-05T19:37:38.750Z,43.9,,,50,,47.2,
2018-02-05T19:37:48.750Z,43.8,,,50,,,
2018-02-05T19:37:58.749Z,,,,,,47.1,
2018-02-05T19:38:08.750Z,43.5,,,50,,,
2018-02-05T19:38:18.750Z,43.4,,,50,,,
2018-02-05T19:38:38.752Z,43.1,,,50,,47,
2018-02-05T19:38:48.753Z,43,,,50,,,
2018-02-05T19:39:08.750Z,42.7,,,50,,46.9,
2018-02-05T19:39:18.749Z,,,,,,46.9,
2018-02-05T19:39:29.011Z,42.5,,,50,,,
2018-02-05T19:39:38.749Z,42.4,,,50,,,
2018-02-05T19:39:48.751Z,,,,,,46.8,
2018-02-05T19:39:58.750Z,42.1,,,50,,,
2018-02-05T19:40:08.749Z,42,,,50,,,
2018-02-05T19:40:18.749Z,41.9,,,50,,,
2018-02-05T19:40:38.749Z,41.7,,,50,,,
2018-02-05T19:40:48.750Z,41.6,,,50,,,
2018-02-05T19:40:58.749Z,,,,,,46.7,
2018-02-05T19:41:08.750Z,41.3,,,50,,,
2018-02-05T19:41:18.749Z,41.2,,,50,,,
2018-02-05T19:41:38.749Z,40.9,,,50,,46.6,
2018-02-05T19:41:48.750Z,40.8,,,50,,,
2018-02-05T19:42:08.762Z,40.6,,,50,,,
2018-02-05T19:42:18.803Z,40.5,,,50,,,
2018-02-05T19:42:28.750Z,,,,,,46.5,
2018-02-05T19:42:38.792Z,40.3,,,50,,,
2018-02-05T19:42:48.749Z,40.2,,,50,,,
2018-02-05T19:43:08.759Z,40,,,50,,,
2018-02-05T19:43:18.750Z,39.9,,,50,,,
2018-02-05T19:43:38.750Z,39.7,,,50,,46.4,
2018-02-05T19:43:48.750Z,39.6,,,50,,,
2018-02-05T19:44:08.750Z,39.4,,,50,,,
2018-02-05T19:44:18.915Z,39.4,,,50,,,
2018-02-05T19:44:28.750Z,,,,,,46.3,
2018-02-05T19:44:38.750Z,39.2,,,50,,,
2018-02-05T19:44:48.749Z,39.1,,,50,,,
2018-02-05T19:44:58.749Z,,,,,,46.2,
2018-02-05T19:45:08.750Z,38.8,,,50,,,
2018-02-05T19:45:18.750Z,38.7,,,50,,,
2018-02-05T19:45:38.749Z,38.6,,,50,,46.1,
2018-02-05T19:45:50.144Z,38.5,,,50,,,
2018-02-05T19:46:08.749Z,38.3,,,50,,,
2018-02-05T19:46:18.749Z,38.3,,,50,,,
2018-02-05T19:46:28.749Z,,,,,,46,
2018-02-05T19:46:38.750Z,38.1,,,50,,,
2018-02-05T19:46:48.753Z,38,,,50,,,
2018-02-05T19:46:58.749Z,37.9,,,50,,46,
2018-02-05T19:47:08.750Z,37.8,,,50,,45.9,
2018-02-05T19:47:28.749Z,37.7,,,50,,,
2018-02-05T19:47:38.750Z,37.6,,,50,,,
2018-02-05T19:47:48.749Z,,,,,,45.8,
2018-02-05T19:47:58.749Z,37.5,,,50,,,
2018-02-05T19:48:08.749Z,37.4,,,50,,,
2018-02-05T19:48:18.749Z,37.3,5,0,50,0,45.8,0
2018-02-05T19:48:28.749Z,,,,,,45.7,
2018-02-05T19:48:38.749Z,37.2,,,50,,,
2018-02-05T19:48:48.750Z,37.1,,,50,,,
2018-02-05T19:49:08.750Z,36.9,,,50,,45.6,
2018-02-05T19:49:18.749Z,36.8,,,50,,,
2018-02-05T19:49:28.749Z,36.8,,,50,,,
2018-02-05T19:49:38.750Z,43.2,0,1,50,40,45,0
2018-02-05T19:49:48.749Z,44.1,,0,50,0,45.4,0
2018-02-05T19:49:58.749Z,43.9,,,50,,44.4,
2018-02-05T19:50:08.775Z,43.8,,,50,,44.3,
2018-02-05T19:50:18.749Z,43.7,,,50,,,
2018-02-05T19:50:38.757Z,43.4,,,50,,44.2,
2018-02-05T19:50:48.788Z,43.3,,,50,,,
2018-02-05T19:50:58.749Z,,5,,,,,
2018-02-05T19:51:08.770Z,43.1,,,50,,,
2018-02-05T19:51:18.750Z,42.9,,,50,,,
2018-02-05T19:51:28.749Z,,,,,,44.1,
2018-02-05T19:51:38.749Z,42.7,0,1,50,44,44,0
2018-02-05T19:51:48.749Z,43.3,,0,50,0,44,0
2018-02-05T19:51:58.749Z,43.3,,,50,,43.2,
2018-02-05T19:52:08.766Z,43.1,,,50,,43.1,
2018-02-05T19:52:18.749Z,43,,,50,,,
2018-02-05T19:52:38.776Z,42.8,,,50,,43,
2018-02-05T19:52:48.750Z,42.7,,,50,,,
2018-02-05T19:52:58.754Z,,,0,,,,0
2018-02-05T19:53:08.763Z,42.4,,,50,,43,
2018-02-05T19:53:18.756Z,,,,,,42.9,
2018-02-05T19:53:28.750Z,42.2,,,50,,,
2018-02-05T19:53:38.751Z,42.1,,,50,,,
2018-02-05T19:53:58.750Z,41.9,,,50,,,
2018-02-05T19:54:08.750Z,41.8,,,50,,42.8,
2018-02-05T19:54:18.752Z,41.7,,,50,,,
2018-02-05T19:54:38.751Z,41.5,,,50,,,
2018-02-05T19:54:48.753Z,41.4,,,50,,,
2018-02-05T19:55:08.752Z,41.2,,,50,,,
2018-02-05T19:55:18.762Z,41.1,,,50,,,
2018-02-05T19:55:38.768Z,40.8,,,50,,,
2018-02-05T19:55:48.749Z,40.7,,,50,,,
2018-02-05T19:56:08.779Z,40.4,,,50,,,
2018-02-05T19:56:18.754Z,40.3,,,50,,,
2018-02-05T19:56:38.749Z,40.1,,,50,,,
2018-02-05T19:56:48.763Z,40,,,50,,,
2018-02-05T19:57:08.749Z,39.9,,,50,,,
2018-02-05T19:57:18.758Z,39.8,,,50,,,
2018-02-05T19:57:38.752Z,39.6,,,50,,,
2018-02-05T19:57:48.765Z,39.5,,,50,,,
2018-02-05T19:58:08.792Z,39.3,,,50,,,
2018-02-05T19:58:18.749Z,39.2,,,50,,,
2018-02-05T19:58:28.769Z,,,,,,42.8,
2018-02-05T19:58:38.751Z,38.9,,,50,,42.7,
2018-02-05T19:58:48.749Z,38.8,,,50,,,
2018-02-05T19:59:08.757Z,38.7,,,50,,,
2018-02-05T19:59:18.749Z,38.6,,,50,,,
2018-02-05T19:59:38.749Z,38.4,,,50,,42.6,
2018-02-05T19:59:48.765Z,38.3,,,50,,,
2018-02-05T20:00:08.749Z,38.1,,,50,,,
2018-02-05T20:00:18.749Z,38.1,,,50,,,
2018-02-05T20:00:38.750Z,37.9,,,50,,42.4,
2018-02-05T20:00:48.749Z,37.8,,,50,,,
2018-02-05T20:01:08.749Z,37.6,,,50,,,
2018-02-05T20:01:18.751Z,37.6,,,50,,,
2018-02-05T20:01:28.749Z,,,,,,42.3,
2018-02-05T20:01:38.749Z,37.4,,,50,,,
2018-02-05T20:01:48.750Z,37.4,,,50,,,
2018-02-05T20:02:08.749Z,37.2,,,50,,,
2018-02-05T20:02:18.749Z,37.1,,,50,,,
2018-02-05T20:02:28.749Z,,,,,,42.2,
2018-02-05T20:02:38.749Z,36.9,,,50,,,
2018-02-05T20:02:48.749Z,36.8,,,50,,,
2018-02-05T20:03:08.751Z,36.7,,,50,,,
2018-02-05T20:03:18.750Z,36.6,,,50,,,
2018-02-05T20:03:28.749Z,,,,,,42.1,
2018-02-05T20:03:38.749Z,36.5,,,50,,,
2018-02-05T20:03:48.749Z,36.4,,,50,,,
2018-02-05T20:04:08.749Z,36.3,,,50,,42,
2018-02-05T20:04:18.749Z,36.2,,,50,,,
2018-02-05T20:04:38.749Z,36.1,,,50,,,
2018-02-05T20:04:48.749Z,36,,,50,,,
2018-02-05T20:04:58.753Z,35.9,,,50,,,
2018-02-05T20:05:08.749Z,35.9,,,50,,42,
2018-02-05T20:05:18.749Z,,,,,,41.9,
2018-02-05T20:05:28.749Z,35.8,,,50,,,
2018-02-05T20:05:38.749Z,35.7,,,50,,,
2018-02-05T20:05:58.749Z,35.6,,,50,,,
2018-02-05T20:06:08.749Z,35.5,,,50,,41.8,
2018-02-05T20:06:18.749Z,35.5,,,50,,,
2018-02-05T20:06:38.761Z,35.3,,,50,,,
2018-02-05T20:06:48.749Z,35.3,,,50,,,
2018-02-05T20:07:08.749Z,35.2,,,50,,,
2018-02-05T20:07:18.749Z,35.1,,,50,,,
2018-02-05T20:07:28.749Z,,,,,,41.7,
2018-02-05T20:07:38.749Z,34.9,,,50,,,
2018-02-05T20:07:48.755Z,34.8,,,50,,,
2018-02-05T20:08:08.749Z,34.7,,,50,,,
2018-02-05T20:08:18.749Z,34.7,,,50,,,
2018-02-05T20:08:28.749Z,,,,,,41.6,
2018-02-05T20:08:38.749Z,34.6,,,50,,,
2018-02-05T20:08:48.749Z,34.5,,,50,,,
2018-02-05T20:09:08.749Z,34.4,,,50,,,
2018-02-05T20:09:18.750Z,34.4,,,50,,,
2018-02-05T20:09:38.749Z,34.3,,,50,,41.5,
2018-02-05T20:09:48.749Z,34.2,,,50,,,
2018-02-05T20:10:08.749Z,34.1,,,50,,,
2018-02-05T20:10:18.749Z,34.1,,,50,,,
2018-02-05T20:10:38.749Z,34,,,50,,,
2018-02-05T20:10:48.749Z,33.9,,,50,,,
2018-02-05T20:10:58.749Z,,,,,,41.4,
2018-02-05T20:11:08.749Z,33.8,,,50,,,
2018-02-05T20:11:18.749Z,33.8,,,50,,,
2018-02-05T20:11:38.749Z,33.7,,,50,,,
2018-02-05T20:11:48.749Z,33.7,,,50,,,
2018-02-05T20:12:08.749Z,33.6,,,50,,,
2018-02-05T20:12:18.749Z,33.5,,,50,,,
2018-02-05T20:12:38.749Z,33.4,,,50,,41.3,
2018-02-05T20:12:48.749Z,33.4,,,50,,,
2018-02-05T20:13:08.749Z,33.3,,,50,,,
2018-02-05T20:13:18.749Z,33.3,,,50,,,
2018-02-05T20:13:38.807Z,33.2,,,50,,,
2018-02-05T20:13:48.794Z,33.2,,,50,,,
2018-02-05T20:14:08.776Z,33.1,,,50,,41.2,
2018-02-05T20:14:18.749Z,32.9,,,50,,,
2018-02-05T20:14:38.749Z,32.9,,,50,,,
2018-02-05T20:14:48.749Z,32.8,,,50,,,
2018-02-05T20:15:08.749Z,32.7,,,50,,,
2018-02-05T20:15:18.749Z,32.7,,,50,,,
2018-02-05T20:15:28.749Z,,,,,,41.1,
2018-02-05T20:15:38.749Z,32.6,,,50,,,
2018-02-05T20:15:48.749Z,32.6,,,50,,,
2018-02-05T20:16:08.749Z,32.5,,,50,,,
2018-02-05T20:16:18.749Z,32.5,,,50,,,
2018-02-05T20:16:38.749Z,32.4,,,50,,,
2018-02-05T20:16:48.749Z,32.4,,,50,,,
2018-02-05T20:17:08.749Z,32.3,,,50,,41,
2018-02-05T20:17:18.749Z,32.3,,,50,,,
2018-02-05T20:17:38.749Z,32.2,,,50,,,
2018-02-05T20:17:48.749Z,32.2,,,50,,,
2018-02-05T20:18:08.749Z,32.1,,,50,,,
2018-02-05T20:18:18.751Z,32.1,,,50,,,
2018-02-05T20:18:38.749Z,32,,,50,,41,
2018-02-05T20:18:48.749Z,32,,,50,,40.9,
2018-02-05T20:19:08.749Z,31.9,,,50,,,
2018-02-05T20:19:18.749Z,31.9,,,50,,,
2018-02-05T20:19:38.749Z,31.8,,,50,,,
2018-02-05T20:19:48.749Z,31.8,,,50,,,
2018-02-05T20:20:08.748Z,31.6,,,50,,,
2018-02-05T20:20:18.754Z,31.6,,,50,,,
2018-02-05T20:20:28.753Z,,,,,,40.8,
2018-02-05T20:20:38.749Z,31.6,,,50,,,
2018-02-05T20:20:48.749Z,31.5,,,50,,,
2018-02-05T20:21:08.749Z,31.5,,,50,,,
2018-02-05T20:21:18.749Z,31.4,,,50,,,
2018-02-05T20:21:38.749Z,31.4,,,50,,,
2018-02-05T20:21:48.748Z,31.4,,,50,,,
2018-02-05T20:22:08.749Z,31.3,,,50,,40.7,
2018-02-05T20:22:18.749Z,31.3,,,50,,,
2018-02-05T20:22:38.748Z,31.2,,,50,,,
2018-02-05T20:22:48.749Z,31.2,,,50,,,
2018-02-05T20:23:08.748Z,31,,,50,,,
2018-02-05T20:23:18.758Z,31,,,50,,,
2018-02-05T20:23:38.749Z,31,,,50,,,
2018-02-05T20:23:48.749Z,30.9,,,50,,,
2018-02-05T20:23:58.748Z,,,,,,40.6,
2018-02-05T20:24:08.749Z,30.9,,,50,,,
2018-02-05T20:24:18.749Z,30.9,,,50,,,
2018-02-05T20:24:28.753Z,30.8,,,50,,,
2018-02-05T20:24:38.749Z,36,0,1,50,83,40.4,0
2018-02-05T20:24:48.749Z,38.1,,,50,81,43.2,
2018-02-05T20:24:58.759Z,40.4,,,50,123,49.2,
2018-02-05T20:25:08.766Z,45.5,,,50,118,53,
2018-02-05T20:25:18.750Z,48.6,,,50,113,55.1,
2018-02-05T20:25:28.749Z,50.3,,0,50,0,55,0
2018-02-05T20:25:38.749Z,,,,,,54.6,
2018-02-05T20:25:48.749Z,49.8,,,50,,54.4,
2018-02-05T20:26:08.749Z,49.3,,,50,,54.3,
2018-02-05T20:26:18.752Z,49.1,,,50,,,
2018-02-05T20:26:28.752Z,,5,,,,54.1,
2018-02-05T20:26:38.752Z,48.7,,,50,,,
2018-02-05T20:26:48.749Z,48.5,,,50,,,
2018-02-05T20:26:58.749Z,48.3,,,50,,54,
2018-02-05T20:27:08.748Z,48.1,,,50,,53.9,
2018-02-05T20:27:28.749Z,47.7,,,50,,53.8,
2018-02-05T20:27:38.749Z,47.5,,,50,,,
2018-02-05T20:27:48.748Z,,,,,,53.7,
2018-02-05T20:27:58.749Z,47.2,,,50,,,
2018-02-05T20:28:08.749Z,47,,,50,,53.6,
2018-02-05T20:28:18.749Z,50.9,0,1,50,,49.7,0
2018-02-05T20:28:28.749Z,48,,0,50,,46.8,0
2018-02-05T20:28:38.748Z,,,,,,46.5,
2018-02-05T20:28:48.758Z,47.3,,,50,,,
2018-02-05T20:28:58.748Z,47.2,,,50,,,
2018-02-05T20:29:08.758Z,47,,,50,,46.4,
2018-02-05T20:29:28.748Z,46.7,5,,50,,,
2018-02-05T20:29:38.783Z,46.6,,,50,,,
2018-02-05T20:29:58.762Z,46.3,,,50,,46.3,
2018-02-05T20:30:08.749Z,46.1,,,50,,,
2018-02-05T20:30:18.748Z,,59,0,,,,2
2018-02-05T20:30:28.749Z,45.9,,,50,,,
2018-02-05T20:30:38.749Z,45.7,5,0,50,,,0
2018-02-05T20:30:48.748Z,,,0,,,,2
2018-02-05T20:30:58.749Z,45.4,,,50,,,
2018-02-05T20:31:08.755Z,45.3,,,50,,,
2018-02-05T20:31:18.757Z,45.1,,,50,,,
2018-02-05T20:31:38.749Z,44.8,,,50,,,
2018-02-05T20:31:48.749Z,44.7,,,50,,,
2018-02-05T20:32:08.755Z,44.3,,,50,,,
2018-02-05T20:32:18.749Z,44.1,,,50,,,
2018-02-05T20:32:38.760Z,43.9,,,50,,,
2018-02-05T20:32:48.756Z,43.7,,,50,,,
2018-02-05T20:33:08.749Z,43.4,,,50,,46.2,
2018-02-05T20:33:18.752Z,43.3,,,50,,,
2018-02-05T20:33:28.749Z,,5,0,,,,0
2018-02-05T20:33:38.749Z,43,,,50,,,
2018-02-05T20:33:48.748Z,42.9,,,50,,,
2018-02-05T20:34:08.748Z,42.6,,,50,,46.1,
2018-02-05T20:34:18.748Z,42.5,,,50,,,
2018-02-05T20:34:38.749Z,42.2,,,50,,,
2018-02-05T20:34:48.749Z,42.1,,,50,,,
2018-02-05T20:34:58.748Z,,,,,,46,
2018-02-05T20:35:08.749Z,41.9,,,50,,,
2018-02-05T20:35:18.749Z,41.7,,,50,,45.9,
2018-02-05T20:35:28.752Z,41.6,,,50,,45.9,
2018-02-05T20:35:38.748Z,41.5,,,50,,,
2018-02-05T20:35:48.750Z,41.4,5,0,50,0,47.3,0
2018-02-05T20:35:58.759Z,41.2,59,0,50,,37.5,2
2018-02-05T20:36:08.760Z,41.1,5,0,50,,29.8,0
2018-02-05T20:36:18.751Z,40.9,,,50,,25.7,
2018-02-05T20:36:28.749Z,40.8,,,50,,23.9,
2018-02-05T20:36:38.753Z,40.7,59,0,50,,22.2,2
2018-02-05T20:36:48.751Z,,,,,,21.9,
2018-02-05T20:36:58.749Z,40.4,,,50,,21.8,
2018-02-05T20:37:08.752Z,40.3,5,0,50,,22,0
2018-02-05T20:37:18.777Z,,59,0,,,22.3,2
2018-02-05T20:37:28.748Z,40,,,50,,22.4,
2018-02-05T20:37:38.748Z,39.8,,,50,,,
2018-02-05T20:37:48.764Z,,,,,,22.2,
2018-02-05T20:37:58.748Z,39.4,,,50,,22,
2018-02-05T20:38:08.749Z,39.2,,,50,,21.8,
2018-02-05T20:38:28.748Z,38.6,,,50,,,
2018-02-05T20:38:38.748Z,38.3,,,50,,21.9,
2018-02-05T20:38:48.748Z,,,,,,22,
2018-02-05T20:38:58.748Z,37.8,,,50,,22.2,
2018-02-05T20:39:08.749Z,37.5,,,50,,22.3,
2018-02-05T20:39:18.748Z,37.3,,,50,,,
2018-02-05T20:39:38.749Z,36.7,,,50,,,
2018-02-05T20:39:48.748Z,36.4,,,50,,,
