Time,HwTOutlet,HwActive,PrimTSet,ActPow,ChActive,HwTSet,PrimT
2017-11-28T01:18:51.077Z,28.9,,,,,52,38.6
2017-11-28T01:19:01.081Z,28.9,,,,,52,
2017-11-28T01:19:11.080Z,28.9,,,,,52,
2017-11-28T01:19:21.077Z,28.9,,,,,52,38.7
2017-11-28T01:19:31.078Z,28.9,,,,,52,
2017-11-28T01:19:41.079Z,28.9,,,,,52,
2017-11-28T01:19:51.078Z,28.9,,,,,52,
2017-11-28T01:20:01.078Z,28.9,,,,,52,
2017-11-28T01:20:11.078Z,28.9,,,,,52,38.8
2017-11-28T01:20:21.077Z,29,,,,,52,
2017-11-28T01:20:31.082Z,29,,,,,52,
2017-11-28T01:20:41.077Z,29,,,,,52,
2017-11-28T01:20:51.077Z,29,,,,,52,
2017-11-28T01:21:01.077Z,29,,,,,52,
2017-11-28T01:21:11.081Z,29,,,,,52,38.9
2017-11-28T01:21:21.083Z,29,,,,,52,
2017-11-28T01:21:31.080Z,29,,,,,52,
2017-11-28T01:21:41.079Z,29,,,,,52,
2017-11-28T01:21:51.076Z,29,,,,,52,
2017-11-28T01:22:01.077Z,29,,,,,52,
2017-11-28T01:22:11.077Z,29.1,0,5,,0,52,
2017-11-28T01:22:21.077Z,29.1,,,,,52,
2017-11-28T01:22:31.187Z,29.1,,,,,52,
2017-11-28T01:22:41.078Z,29.1,,,,,52,
2017-11-28T01:22:51.077Z,29.1,,,,,52,
2017-11-28T01:23:01.077Z,29.1,,,,,52,
2017-11-28T01:23:11.077Z,29.1,,,,,52,
2017-11-28T01:23:21.080Z,29.1,,,,,52,38.8
2017-11-28T01:23:31.077Z,29.1,,,,,52,
2017-11-28T01:23:41.082Z,29.1,0,58,,2,52,
2017-11-28T01:23:51.126Z,29.1,,,,,52,
2017-11-28T01:24:01.082Z,29.1,,,,,52,
2017-11-28T01:24:11.082Z,29.1,,,,,52,
2017-11-28T01:24:21.077Z,29.1,,,,,52,
2017-11-28T01:24:31.082Z,29.1,,,,,52,
2017-11-28T01:24:41.077Z,29.1,,,,,52,
2017-11-28T01:24:51.077Z,29.1,,,,,52,38.7
2017-11-28T01:25:01.078Z,29.1,,,,,52,
2017-11-28T01:25:11.077Z,29.1,,,,,52,
2017-11-28T01:25:21.077Z,29.2,,,,,52,
2017-11-28T01:25:31.081Z,29.2,,,,,52,
2017-11-28T01:25:41.077Z,29.2,,,,,52,
2017-11-28T01:25:51.080Z,29.2,,,,,52,
2017-11-28T01:26:01.077Z,29.2,,,,,52,38.6
2017-11-28T01:26:11.081Z,29.2,,,,,52,
2017-11-28T01:26:21.077Z,29.2,,,,,52,
2017-11-28T01:26:31.076Z,29.2,,,,,52,
2017-11-28T01:26:41.077Z,29.2,,,,,52,
2017-11-28T01:26:51.081Z,29.2,0,5,,0,52,38.5
2017-11-28T01:27:01.077Z,29.2,0,58,,2,52,
2017-11-28T01:27:11.077Z,29.2,,,,,52,
2017-11-28T01:27:21.077Z,29.2,,,,,52,
2017-11-28T01:27:31.077Z,29.2,,,,,52,
2017-11-28T01:27:41.077Z,29.2,0,5,,0,52,
2017-11-28T01:27:51.077Z,29.2,,,,,52,
2017-11-28T01:28:01.077Z,29.2,,,,,52,38.4
2017-11-28T01:28:11.077Z,29.2,,,,,52,
2017-11-28T01:28:21.077Z,29.2,,,,,52,
2017-11-28T01:28:31.077Z,29.2,,,,,52,
2017-11-28T01:28:41.077Z,29.2,,,,,52,
2017-11-28T01:28:51.076Z,29.2,,,,,52,
2017-11-28T01:29:01.076Z,29.2,,,,,52,38.3
2017-11-28T01:29:11.077Z,29.2,,,,,52,
2017-11-28T01:29:21.078Z,29.2,,,,,52,
2017-11-28T01:29:31.082Z,29.2,,,,,52,
2017-11-28T01:29:41.077Z,29.2,,,,,52,
2017-11-28T01:29:51.077Z,29.2,,,,,52,
2017-11-28T01:30:01.076Z,29.2,,,,,52,
2017-11-28T01:30:11.077Z,29.2,,,,,52,38.2
2017-11-28T01:30:21.077Z,29.2,,,,,52,
2017-11-28T01:30:31.077Z,29.2,,,,,52,
2017-11-28T01:30:41.082Z,29.2,,,,,52,
2017-11-28T01:30:51.077Z,29.2,,,,,52,
2017-11-28T01:31:01.077Z,29.2,,,,,52,
2017-11-28T01:31:11.076Z,29.2,,,,,52,
2017-11-28T01:31:21.078Z,29.2,,,,,52,38.1
2017-11-28T01:31:31.078Z,29.2,,,,,52,
2017-11-28T01:31:41.101Z,29.2,,,,,52,
2017-11-28T01:31:51.109Z,29.2,,,,,52,
2017-11-28T01:32:01.076Z,29.2,,,,,52,
2017-11-28T01:32:11.077Z,29.2,,,,,52,
2017-11-28T01:32:21.078Z,29.2,,,,,52,
2017-11-28T01:32:31.077Z,29.2,,,,,52,
2017-11-28T01:32:41.077Z,29.2,,,,,52,38
2017-11-28T01:32:51.076Z,29.2,,,,,52,
2017-11-28T01:33:01.081Z,29.2,,,,,52,
2017-11-28T01:33:11.077Z,29.2,,,,,52,
2017-11-28T01:33:21.076Z,29.2,,,,,52,
2017-11-28T01:33:31.076Z,29.2,,,,,52,
2017-11-28T01:33:41.077Z,29.2,,,,,52,
2017-11-28T01:33:51.077Z,29.2,,,,,52,
2017-11-28T01:34:01.076Z,29.2,,,,,52,38
2017-11-28T01:34:11.076Z,29.2,,,,,52,37.9
2017-11-28T01:34:21.093Z,29.2,,,,,52,
2017-11-28T01:34:31.077Z,29.2,,,,,52,
2017-11-28T01:34:41.076Z,29.2,,,,,52,
2017-11-28T01:34:51.076Z,29.2,,,,,52,
2017-11-28T01:35:01.078Z,29.2,,,,,52,
2017-11-28T01:35:11.078Z,29.2,,,,,52,
2017-11-28T01:35:21.077Z,29.2,,,,,52,
2017-11-28T01:35:31.077Z,29.2,,,,,52,37.8
2017-11-28T01:35:41.079Z,29.2,,,,,52,
2017-11-28T01:35:51.080Z,29.2,,,,,52,
2017-11-28T01:36:01.078Z,29.2,,,,,52,
2017-11-28T01:36:11.076Z,29.2,,,,,52,
2017-11-28T01:36:21.080Z,29.2,,,,,52,
2017-11-28T01:36:31.076Z,29.2,,,,,52,
2017-11-28T01:36:41.078Z,29.2,,,,,52,
2017-11-28T01:36:51.076Z,29.2,,,,,52,
2017-11-28T01:37:01.082Z,29.2,,,,,52,37.7
2017-11-28T01:37:11.076Z,29.2,,,,,52,37.8
2017-11-28T01:37:21.078Z,29.2,,,,,52,37.7
2017-11-28T01:37:31.080Z,29.2,,,,,52,
2017-11-28T01:37:41.077Z,29.2,,,,,52,
2017-11-28T01:37:51.076Z,29.2,,,,,52,
2017-11-28T01:38:01.077Z,29.2,,,,,52,
2017-11-28T01:38:11.081Z,29.2,,,,,52,
2017-11-28T01:38:21.079Z,29.2,,,,,52,
2017-11-28T01:38:31.077Z,29.2,,,,,52,
2017-11-28T01:38:41.076Z,29.2,,,,,52,
2017-11-28T01:38:51.076Z,29.1,,,,,52,37.6
2017-11-28T01:39:01.077Z,29.2,,,,,52,
2017-11-28T01:39:11.079Z,29.2,,,,,52,
2017-11-28T01:39:21.076Z,29.1,,,,,52,
2017-11-28T01:39:31.076Z,29.2,,,,,52,
2017-11-28T01:39:41.082Z,29.1,,,,,52,
2017-11-28T01:39:51.081Z,29.1,,,,,52,
2017-11-28T01:40:01.081Z,29.1,,,,,52,
2017-11-28T01:40:11.081Z,29.1,,,,,52,
2017-11-28T01:40:21.081Z,29.1,,,,,52,
2017-11-28T01:40:31.081Z,29.1,,,,,52,37.5
2017-11-28T01:40:41.081Z,29.1,,,,,52,37.6
2017-11-28T01:40:51.076Z,29.1,,,,,52,37.5
2017-11-28T01:41:01.082Z,29.1,,,,,52,
2017-11-28T01:41:11.076Z,29.1,,,,,52,
2017-11-28T01:41:21.076Z,29.1,,,,,52,
2017-11-28T01:41:31.081Z,29.1,,,,,52,
2017-11-28T01:41:41.081Z,29.1,,,,,52,
2017-11-28T01:41:51.076Z,29.1,,,,,52,
2017-11-28T01:42:01.076Z,29.1,,,,,52,
2017-11-28T01:42:11.076Z,29.1,,,,,52,
2017-11-28T01:42:21.076Z,29.1,,,,,52,
2017-11-28T01:42:31.077Z,29.1,,,,,52,
2017-11-28T01:42:41.076Z,29.1,,,,,52,
2017-11-28T01:42:51.077Z,29.1,,,,,52,37.4
2017-11-28T01:43:01.076Z,29.1,,,,,52,
2017-11-28T01:43:11.076Z,29.1,,,,,52,
2017-11-28T01:43:21.076Z,29.1,,,,,52,
2017-11-28T01:43:31.103Z,29.1,,,,,52,
2017-11-28T01:43:41.076Z,29.1,,,,,52,
2017-11-28T01:43:51.076Z,29.1,,,,,52,
2017-11-28T01:44:01.080Z,29,,,,,52,
2017-11-28T01:44:11.076Z,29,,,,,52,
2017-11-28T01:44:21.076Z,29,,,,,52,
2017-11-28T01:44:31.081Z,29,,,,,52,
2017-11-28T01:44:41.076Z,29,,,,,52,37.3
2017-11-28T01:44:51.087Z,29,,,,,52,
2017-11-28T01:45:01.076Z,29,,,,,52,
2017-11-28T01:45:11.076Z,29,,,,,52,
2017-11-28T01:45:21.081Z,29,,,,,52,
2017-11-28T01:45:31.076Z,29,,,,,52,
2017-11-28T01:45:41.076Z,29,,,,,52,
2017-11-28T01:45:51.076Z,29,,,,,52,
2017-11-28T01:46:01.076Z,29,,,,,52,
2017-11-28T01:46:11.076Z,29,,,,,52,
2017-11-28T01:46:21.092Z,29,,,,,52,
2017-11-28T01:46:31.092Z,29,,,,,52,
2017-11-28T01:46:41.090Z,29,,,,,52,
2017-11-28T01:46:51.097Z,29,,,,,52,
2017-11-28T01:47:01.076Z,29,,,,,52,37.2
2017-11-28T01:47:11.076Z,29,,,,,52,
2017-11-28T01:47:21.076Z,29,0,58,,2,52,
2017-11-28T01:47:31.076Z,29,,,,,52,
2017-11-28T01:47:41.076Z,29,0,5,,0,52,
2017-11-28T01:47:51.076Z,28.9,0,58,,2,52,
2017-11-28T01:48:01.076Z,28.9,,,,,52,
2017-11-28T01:48:11.080Z,28.9,0,5,,0,52,
2017-11-28T01:48:21.076Z,28.9,0,58,,2,52,
2017-11-28T01:48:31.076Z,28.9,,,,,52,
2017-11-28T01:48:41.080Z,28.9,0,5,,0,52,
2017-11-28T01:48:51.076Z,28.9,0,58,,2,52,37.1
2017-11-28T01:49:01.076Z,28.9,,,,,52,37.2
2017-11-28T01:49:11.076Z,28.9,,,,,52,37.1
2017-11-28T01:49:21.129Z,28.9,,,,,52,
2017-11-28T01:49:31.078Z,28.9,,,,,52,
2017-11-28T01:49:41.107Z,28.9,0,5,,0,52,
2017-11-28T01:49:51.078Z,28.9,,,,,52,
2017-11-28T01:50:01.076Z,28.9,,,,,52,
2017-11-28T01:50:11.078Z,28.9,,,,,52,
2017-11-28T01:50:21.076Z,28.9,,,,,52,
2017-11-28T01:50:31.080Z,28.9,,,,,52,
2017-11-28T01:50:41.076Z,28.9,,,,,52,
2017-11-28T01:50:51.076Z,28.9,,,,,52,
2017-11-28T01:51:01.076Z,28.9,,,,,52,
2017-11-28T01:51:11.076Z,28.9,,,,,52,37.1
2017-11-28T01:51:21.076Z,28.7,,,,,52,36.9
2017-11-28T01:51:31.076Z,28.7,,,,,52,
2017-11-28T01:51:41.076Z,28.7,,,,,52,
2017-11-28T01:51:51.076Z,28.7,,,,,52,
2017-11-28T01:52:01.075Z,28.7,,,,,52,
2017-11-28T01:52:11.076Z,28.7,,,,,52,
2017-11-28T01:52:21.076Z,28.7,,,,,52,
2017-11-28T01:52:31.083Z,28.7,,,,,52,
2017-11-28T01:52:41.081Z,28.7,,,,,52,
2017-11-28T01:52:51.077Z,28.7,,,,,52,
2017-11-28T01:53:01.075Z,28.7,,,,,52,
2017-11-28T01:53:11.076Z,28.7,,,,,52,
2017-11-28T01:53:21.075Z,28.7,,,,,52,36.8
2017-11-28T01:53:31.076Z,28.7,,,,,52,
2017-11-28T01:53:41.075Z,28.7,,,,,52,
2017-11-28T01:53:51.075Z,28.7,,,,,52,
2017-11-28T01:54:01.080Z,28.7,,,,,52,
2017-11-28T01:54:11.080Z,28.6,,,,,52,
2017-11-28T01:54:21.078Z,28.6,,,,,52,
2017-11-28T01:54:31.075Z,28.6,,,,,52,
2017-11-28T01:54:41.076Z,28.6,0,5,0,0,52,36.8
2017-11-28T01:54:51.076Z,28.6,,,,,52,
2017-11-28T01:55:01.079Z,28.6,,,,,52,
2017-11-28T01:55:11.075Z,28.6,,,,,52,
2017-11-28T01:55:21.076Z,28.6,,,,,52,
2017-11-28T01:55:31.076Z,28.6,,,,,52,
2017-11-28T01:55:41.079Z,28.6,,,,,52,
2017-11-28T01:55:51.076Z,28.6,0,58,,2,52,36.7
2017-11-28T01:56:01.076Z,28.6,0,,39,2,52,41.1
2017-11-28T01:56:11.076Z,28.6,,,29,,52,41.2
2017-11-28T01:56:21.076Z,28.6,,,30,,52,36.8
2017-11-28T01:56:31.076Z,28.6,,,29,,52,34.4
2017-11-28T01:56:41.075Z,28.6,,,30,,52,32.6
2017-11-28T01:56:51.079Z,28.6,,,29,,52,31.9
2017-11-28T01:57:01.079Z,28.6,,,,,52,32.1
2017-11-28T01:57:11.075Z,28.6,,,,,52,32.6
2017-11-28T01:57:21.076Z,28.6,,,,,52,33.1
2017-11-28T01:57:31.076Z,28.6,,,,,52,33.3
2017-11-28T01:57:41.076Z,28.5,,,,,52,33.4
2017-11-28T01:57:51.075Z,28.5,,,,,52,33.5
2017-11-28T01:58:01.080Z,28.5,,,,,52,33.6
2017-11-28T01:58:11.076Z,28.5,,,,,52,33.8
2017-11-28T01:58:21.076Z,28.5,,,30,,52,34.1
2017-11-28T01:58:31.080Z,28.5,,,,,52,34.3
2017-11-28T01:58:41.080Z,28.5,,,29,,52,34.6
2017-11-28T01:58:51.079Z,28.5,,,,,52,34.8
2017-11-28T01:59:01.075Z,28.5,,,30,,52,35.2
2017-11-28T01:59:11.075Z,28.5,,,29,,52,35.4
2017-11-28T01:59:21.076Z,28.5,,,,,52,35.6
2017-11-28T01:59:31.075Z,28.5,,,,,52,35.8
2017-11-28T01:59:41.079Z,28.5,,,30,,52,36.1
2017-11-28T01:59:51.075Z,28.5,,,,,52,36.2
2017-11-28T02:00:01.075Z,28.5,,,29,,52,36.4
2017-11-28T02:00:11.076Z,28.5,,,,,52,36.6
2017-11-28T02:00:21.075Z,28.5,,,,,52,36.8
2017-11-28T02:00:31.075Z,28.5,,,,,52,36.9
2017-11-28T02:00:41.075Z,28.5,,,30,,52,37.2
2017-11-28T02:00:51.075Z,28.5,,,29,,52,37.3
2017-11-28T02:01:01.075Z,28.6,,,,,52,37.5
2017-11-28T02:01:11.075Z,28.5,,,,,52,37.6
2017-11-28T02:01:21.082Z,28.6,,,,,52,37.8
2017-11-28T02:01:31.078Z,28.5,,,,,52,37.9
2017-11-28T02:01:41.080Z,28.6,,,,,52,38.1
2017-11-28T02:01:51.075Z,28.6,,,30,,52,38.2
2017-11-28T02:02:01.080Z,28.6,,,29,,52,38.4
2017-11-28T02:02:11.075Z,28.6,,,,,52,38.5
2017-11-28T02:02:21.076Z,28.6,,,,,52,38.7
2017-11-28T02:02:31.075Z,28.6,,,,,52,38.8
2017-11-28T02:02:41.075Z,28.6,,,30,,52,39.1
2017-11-28T02:02:51.076Z,28.6,,,29,,52,39.2
2017-11-28T02:03:01.075Z,28.6,,,,,52,39.4
2017-11-28T02:03:11.075Z,28.6,,,,,52,39.6
2017-11-28T02:03:21.075Z,28.6,,,,,52,39.7
2017-11-28T02:03:31.075Z,28.6,,,,,52,39.9
2017-11-28T02:03:41.076Z,28.6,0,,0,2,52,38.3
2017-11-28T02:03:51.075Z,28.6,,,,,52,36.2
2017-11-28T02:04:01.076Z,28.7,,,,,52,35.4
2017-11-28T02:04:11.076Z,28.7,,,,,52,35.1
2017-11-28T02:04:21.080Z,28.7,,,,,52,
2017-11-28T02:04:31.075Z,28.7,,,,,52,
2017-11-28T02:04:41.080Z,28.7,,,,,52,
2017-11-28T02:04:51.075Z,28.7,,,,,52,34.9
2017-11-28T02:05:01.075Z,28.7,,,,,52,
2017-11-28T02:05:11.076Z,28.7,,,,,52,34.8
2017-11-28T02:05:21.075Z,28.7,,,,,52,34.7
2017-11-28T02:05:31.097Z,28.7,,,,,52,34.6
2017-11-28T02:05:41.076Z,28.7,,,,,52,
2017-11-28T02:05:51.080Z,28.7,,,,,52,
2017-11-28T02:06:01.075Z,28.7,,,,,52,
2017-11-28T02:06:11.076Z,28.7,,,,,52,
2017-11-28T02:06:21.075Z,28.7,,,,,52,34.5
2017-11-28T02:06:31.080Z,28.9,,,,,52,
2017-11-28T02:06:41.075Z,28.9,,,,,52,34.4
2017-11-28T02:06:51.075Z,28.9,,,,,52,
2017-11-28T02:07:01.080Z,28.9,,,,,52,
2017-11-28T02:07:11.076Z,28.9,,,,,52,
2017-11-28T02:07:21.075Z,28.9,,,,,52,
2017-11-28T02:07:31.079Z,28.9,,,,,52,
2017-11-28T02:07:41.076Z,28.9,,,,,52,
2017-11-28T02:07:51.075Z,28.9,,,,,52,
2017-11-28T02:08:01.075Z,28.9,,,,,52,
2017-11-28T02:08:11.076Z,28.9,,,,,52,
2017-11-28T02:08:21.075Z,28.9,,,,,52,
2017-11-28T02:08:31.075Z,28.9,,,,,52,
2017-11-28T02:08:41.076Z,28.9,,,,,52,
2017-11-28T02:08:51.075Z,28.9,,,,,52,
2017-11-28T02:09:01.075Z,28.9,,,,,52,
2017-11-28T02:09:11.076Z,28.9,,,,,52,
2017-11-28T02:09:21.075Z,28.9,,,,,52,34.5
2017-11-28T02:09:31.076Z,28.9,,,,,52,
2017-11-28T02:09:41.075Z,28.9,,,,,52,
2017-11-28T02:09:51.075Z,28.9,,,,,52,
2017-11-28T02:10:01.076Z,28.9,,,,,52,
2017-11-28T02:10:11.075Z,28.9,,,,,52,
2017-11-28T02:10:21.105Z,28.9,,,,,52,34.6
2017-11-28T02:10:31.075Z,28.9,,,,,52,
2017-11-28T02:10:41.076Z,28.9,,,,,52,
2017-11-28T02:10:51.075Z,28.9,,,,,52,
2017-11-28T02:11:01.077Z,28.9,,,,,52,34.7
2017-11-28T02:11:11.078Z,28.9,,,,,52,
2017-11-28T02:11:21.076Z,28.9,,,,,52,
2017-11-28T02:11:31.076Z,28.9,,,,,52,34.8
2017-11-28T02:11:41.077Z,28.9,,,,,52,
2017-11-28T02:11:51.075Z,28.9,,,,,52,
2017-11-28T02:12:01.076Z,28.9,,,,,52,
2017-11-28T02:12:11.078Z,28.9,,,,,52,
2017-11-28T02:12:21.075Z,28.9,,,,,52,
2017-11-28T02:12:31.076Z,28.9,,,,,52,
2017-11-28T02:12:41.075Z,28.9,,,,,52,
2017-11-28T02:12:51.075Z,28.9,,,,,52,34.9
2017-11-28T02:13:01.076Z,28.9,,,,,52,
2017-11-28T02:13:11.075Z,28.9,,,,,52,
2017-11-28T02:13:21.075Z,28.9,,,,,52,
2017-11-28T02:13:31.076Z,28.9,,,,,52,
2017-11-28T02:13:41.080Z,28.9,,,,,52,
2017-11-28T02:13:51.075Z,28.9,,,,,52,
2017-11-28T02:14:01.076Z,28.9,,,,,52,
2017-11-28T02:14:11.079Z,28.9,,,,,52,
2017-11-28T02:14:21.075Z,28.9,,,,,52,
2017-11-28T02:14:31.078Z,28.9,,,,,52,
2017-11-28T02:14:41.079Z,28.9,,,,,52,
2017-11-28T02:14:51.080Z,28.9,,,,,52,
2017-11-28T02:15:01.079Z,28.9,,,,,52,34.8
2017-11-28T02:15:11.075Z,28.9,,,,,52,34.9
2017-11-28T02:15:21.079Z,28.9,,,,,52,34.8
2017-11-28T02:15:31.080Z,28.9,,,,,52,
2017-11-28T02:15:41.075Z,28.9,,,,,52,
2017-11-28T02:15:51.075Z,28.9,,,,,52,
2017-11-28T02:16:01.078Z,28.9,,,,,52,
2017-11-28T02:16:11.079Z,28.9,,,,,52,
2017-11-28T02:16:21.078Z,28.9,,,,,52,
2017-11-28T02:16:31.075Z,28.9,,,,,52,
2017-11-28T02:16:41.077Z,28.9,,,,,52,
2017-11-28T02:16:51.075Z,28.9,,,,,52,
2017-11-28T02:17:01.075Z,28.9,0,5,,0,52,
2017-11-28T02:17:11.075Z,28.9,,,,,52,
2017-11-28T02:17:21.075Z,,0,58,,2,,34.7
2017-11-28T02:17:31.075Z,28.9,,,,,52,
2017-11-28T02:17:41.075Z,28.9,0,5,,0,52,
2017-11-28T02:17:51.075Z,28.9,,,,,52,
2017-11-28T02:18:01.075Z,28.9,,,,,52,
2017-11-28T02:18:11.075Z,28.9,,,,,52,
2017-11-28T02:18:21.075Z,28.9,,,,,52,
2017-11-28T02:18:31.075Z,28.9,,,,,52,
2017-11-28T02:18:41.079Z,28.9,,,,,52,
2017-11-28T02:18:51.074Z,28.9,,,,,52,
2017-11-28T02:19:01.075Z,28.9,,,,,52,34.6
2017-11-28T02:19:11.075Z,28.9,,,,,52,
2017-11-28T02:19:21.076Z,28.9,,,,,52,
2017-11-28T02:19:31.075Z,28.7,,,,,52,
2017-11-28T02:19:41.074Z,28.7,,,,,52,
2017-11-28T02:19:51.075Z,28.7,,,,,52,
2017-11-28T02:20:01.075Z,28.7,,,,,52,
2017-11-28T02:20:11.075Z,28.7,,,,,52,
2017-11-28T02:20:21.075Z,28.7,,,,,52,
2017-11-28T02:20:31.135Z,28.7,,,,,52,
2017-11-28T02:20:41.075Z,28.7,,,,,52,
2017-11-28T02:20:51.075Z,28.7,,,,,52,34.5
2017-11-28T02:21:01.075Z,28.7,,,,,52,
2017-11-28T02:21:11.074Z,28.7,,,,,52,
2017-11-28T02:21:21.075Z,28.7,,,,,52,
2017-11-28T02:21:31.075Z,28.7,,,,,52,
2017-11-28T02:21:41.075Z,28.7,,,,,52,
2017-11-28T02:21:51.076Z,28.7,,,,,52,
2017-11-28T02:22:01.075Z,28.7,,,,,52,
2017-11-28T02:22:11.075Z,28.7,,,,,52,
2017-11-28T02:22:21.075Z,28.7,,,,,52,
2017-11-28T02:22:31.075Z,28.7,,,,,52,
2017-11-28T02:22:41.075Z,28.7,,,,,52,34.4
2017-11-28T02:22:51.076Z,28.7,,,,,52,
2017-11-28T02:23:01.075Z,28.7,,,,,52,
2017-11-28T02:23:11.078Z,28.7,,,,,52,
2017-11-28T02:23:21.075Z,28.7,,,,,52,
2017-11-28T02:23:31.074Z,28.7,,,,,52,
2017-11-28T02:23:41.075Z,28.7,,,,,52,
2017-11-28T02:23:51.075Z,28.7,,,,,52,
2017-11-28T02:24:01.075Z,28.7,,,,,52,
2017-11-28T02:24:11.075Z,28.7,,,,,52,
2017-11-28T02:24:21.075Z,28.6,,,,,52,34.3
2017-11-28T02:24:31.074Z,28.6,,,,,52,
2017-11-28T02:24:41.074Z,28.6,,,,,52,
2017-11-28T02:24:51.078Z,28.6,,,,,52,
2017-11-28T02:25:01.074Z,28.6,,,,,52,
2017-11-28T02:25:11.075Z,28.6,,,,,52,
2017-11-28T02:25:21.075Z,28.6,,,,,52,
2017-11-28T02:25:31.079Z,28.6,,,,,52,
2017-11-28T02:25:41.075Z,28.6,,,,,52,
2017-11-28T02:25:51.075Z,28.6,,,,,52,
2017-11-28T02:26:01.074Z,28.6,,,,,52,34.2
2017-11-28T02:26:11.075Z,28.6,,,,,52,
2017-11-28T02:26:21.075Z,28.6,,,,,52,
2017-11-28T02:26:31.074Z,28.6,,,,,52,
2017-11-28T02:26:41.075Z,28.6,,,,,52,
2017-11-28T02:26:51.074Z,28.6,,,,,52,
2017-11-28T02:27:01.074Z,28.5,,,,,52,
2017-11-28T02:27:11.074Z,28.6,,,,,52,
2017-11-28T02:27:21.076Z,28.6,,,,,52,
2017-11-28T02:27:31.075Z,28.5,,,,,52,
2017-11-28T02:27:41.074Z,28.6,,,,,52,
2017-11-28T02:27:51.074Z,28.6,,,,,52,
2017-11-28T02:28:01.076Z,28.5,,,,,52,
2017-11-28T02:28:11.074Z,28.5,,,,,52,34.1
2017-11-28T02:28:21.074Z,28.5,,,,,52,34.2
2017-11-28T02:28:31.075Z,28.5,,,,,52,34.1
2017-11-28T02:28:41.075Z,28.5,,,,,52,
2017-11-28T02:28:51.074Z,28.5,,,,,52,
2017-11-28T02:29:01.076Z,28.5,,,,,52,
2017-11-28T02:29:11.074Z,28.5,,,,,52,
2017-11-28T02:29:21.079Z,28.5,,,,,52,
2017-11-28T02:29:31.074Z,28.5,,,,,52,
2017-11-28T02:29:41.076Z,28.5,,,,,52,
2017-11-28T02:29:51.075Z,28.5,,,,,52,
2017-11-28T02:30:01.074Z,28.5,,,,,52,
2017-11-28T02:30:11.077Z,28.5,,,,,52,
2017-11-28T02:30:21.077Z,28.5,,,,,52,
2017-11-28T02:30:31.079Z,28.5,,,,,52,
2017-11-28T02:30:41.074Z,,,,,,,34
2017-11-28T02:30:51.075Z,28.5,,,,,52,
2017-11-28T02:31:01.074Z,28.5,,,,,52,
2017-11-28T02:31:21.075Z,28.5,,,,,52,
2017-11-28T02:31:31.074Z,28.4,,,,,52,
2017-11-28T02:31:41.078Z,28.4,,,,,52,
2017-11-28T02:31:51.078Z,28.4,,,,,52,
2017-11-28T02:32:01.079Z,,0,58,,2,,
2017-11-28T02:32:11.074Z,28.4,,,,,52,
2017-11-28T02:32:21.079Z,,0,5,,0,,
2017-11-28T02:32:31.074Z,28.4,,,,,52,
2017-11-28T02:32:41.078Z,28.4,0,58,,2,52,
2017-11-28T02:32:51.074Z,28.4,,,,,52,
2017-11-28T02:33:01.074Z,28.4,,,,,52,
2017-11-28T02:33:21.079Z,28.4,,,,,52,34
2017-11-28T02:33:31.074Z,28.4,,,,,52,33.9
2017-11-28T02:33:41.083Z,28.4,,,,,52,
2017-11-28T02:33:51.074Z,28.4,,,,,52,
2017-11-28T02:34:11.076Z,28.4,,,,,52,
2017-11-28T02:34:21.074Z,28.4,,,,,52,
2017-11-28T02:34:31.079Z,28.3,,,,,52,
2017-11-28T02:34:51.079Z,28.3,,,,,52,
2017-11-28T02:35:01.079Z,28.3,,,,,52,
2017-11-28T02:35:21.079Z,28.3,,,,,52,
2017-11-28T02:35:31.074Z,28.3,,,,,52,
2017-11-28T02:35:51.076Z,28.3,,,,,52,
2017-11-28T02:36:01.074Z,28.3,,,,,52,
2017-11-28T02:36:11.078Z,,,,,,,33.8
2017-11-28T02:36:21.074Z,28.3,,,,,52,
2017-11-28T02:36:31.075Z,28.3,,,,,52,
2017-11-28T02:36:51.074Z,28.3,,,,,52,
2017-11-28T02:37:01.074Z,28.3,,,,,52,
2017-11-28T02:37:21.074Z,28.3,,,,,52,
2017-11-28T02:37:31.074Z,28.1,,,,,52,
2017-11-28T02:37:51.074Z,28.1,,,,,52,
2017-11-28T02:38:01.074Z,28.1,,,,,52,
2017-11-28T02:38:21.074Z,28.1,,,,,52,
2017-11-28T02:38:31.074Z,28.1,,,,,52,
2017-11-28T02:38:51.074Z,28.1,,,,,52,33.7
2017-11-28T02:39:11.074Z,28.1,,,,,52,33.7
2017-11-28T02:39:21.078Z,28.1,,,,,52,
2017-11-28T02:39:41.075Z,28.1,,,,,52,
2017-11-28T02:39:51.074Z,28.1,,,,,52,
2017-11-28T02:40:01.074Z,28.1,,,,,52,
2017-11-28T02:40:21.074Z,28.1,,,,,52,
2017-11-28T02:40:31.074Z,28,,,,,52,
2017-11-28T02:40:51.079Z,28,,,,,52,
2017-11-28T02:41:01.074Z,28,0,,39,2,52,37.9
2017-11-28T02:41:11.076Z,28,,,30,,52,38.9
2017-11-28T02:41:21.074Z,28,,,29,,52,35.1
2017-11-28T02:41:31.074Z,28,,,29,,52,33.2
2017-11-28T02:41:41.075Z,28,,,30,,52,31.7
2017-11-28T02:41:51.079Z,28,,,,,52,
2017-11-28T02:42:01.074Z,,,,,,,31.4
2017-11-28T02:42:11.075Z,28,,,30,,52,32.1
