Time,HwTSet,PrimTSet,ChActive,PrimT,ActPow,HwTOutlet,HwActive
2017-11-23T01:30:31.247Z,52,,,,,24.5,
2017-11-23T01:30:41.337Z,52,,,,,24.5,
2017-11-23T01:30:51.247Z,52,,,,,24.5,
2017-11-23T01:31:01.248Z,52,,,22.9,,24.5,
2017-11-23T01:31:11.247Z,52,,,,,24.5,
2017-11-23T01:31:21.247Z,52,,,,,24.5,
2017-11-23T01:31:31.247Z,52,,,,,24.5,
2017-11-23T01:31:41.340Z,52,,,22.8,,24.5,
2017-11-23T01:31:51.250Z,52,,,22.9,,24.5,
2017-11-23T01:32:01.247Z,52,,,,,24.5,
2017-11-23T01:32:11.248Z,52,,,,,24.5,
2017-11-23T01:32:21.247Z,52,,,,,24.5,
2017-11-23T01:32:31.248Z,52,,,,,24.5,
2017-11-23T01:32:41.340Z,52,,,,,24.5,
2017-11-23T01:32:51.246Z,52,,,,,24.4,
2017-11-23T01:33:01.247Z,52,,,,,24.5,
2017-11-23T01:33:11.248Z,52,,,,,24.5,
2017-11-23T01:33:21.247Z,52,,,,,24.4,
2017-11-23T01:33:31.247Z,52,,,,,24.4,
2017-11-23T01:33:41.337Z,52,,,,,24.4,
2017-11-23T01:33:51.252Z,52,,,,,24.4,
2017-11-23T01:34:01.246Z,52,,,,,24.4,
2017-11-23T01:34:11.247Z,52,,,,,24.4,
2017-11-23T01:34:21.247Z,52,,,,,24.4,
2017-11-23T01:34:31.247Z,52,,,,,24.4,
2017-11-23T01:34:41.342Z,52,,,,,24.4,
2017-11-23T01:34:51.252Z,52,,,,,24.4,
2017-11-23T01:35:01.246Z,52,,,,,24.4,
2017-11-23T01:35:11.247Z,52,,1,,,24.4,0
2017-11-23T01:35:21.248Z,,,,25.3,42,,
2017-11-23T01:35:31.247Z,,,,28.4,37,,
2017-11-23T01:35:41.340Z,52,,,30,32,24.4,
2017-11-23T01:35:51.247Z,,,,30.1,29,,
2017-11-23T01:36:01.249Z,52,,,29.6,30,24.4,
2017-11-23T01:36:11.253Z,52,,,28.3,29,24.4,
2017-11-23T01:36:21.247Z,,,,27.6,,,
2017-11-23T01:36:31.247Z,52,,,27.5,,24.4,
2017-11-23T01:36:41.337Z,52,,,27.8,,24.4,
2017-11-23T01:36:51.247Z,,,,28.2,30,,
2017-11-23T01:37:11.248Z,52,,,28.4,29,24.4,
2017-11-23T01:37:21.247Z,,,,28.8,30,,
2017-11-23T01:37:31.247Z,52,,,29,29,24.4,
2017-11-23T01:37:41.343Z,52,,,29.2,,24.3,
2017-11-23T01:37:51.247Z,,,,29.3,30,,
2017-11-23T01:38:01.247Z,52,,,29.4,29,24.4,
2017-11-23T01:38:11.253Z,52,,,29.9,,24.4,
2017-11-23T01:38:21.247Z,52,,,30,30,24.4,
2017-11-23T01:38:31.247Z,52,,,,,24.4,
2017-11-23T01:38:41.337Z,52,,,30.2,,24.4,
2017-11-23T01:38:51.247Z,,,,30.5,29,,
2017-11-23T01:39:11.248Z,52,,,30.8,,24.4,
2017-11-23T01:39:21.247Z,52,,,,,24.4,
2017-11-23T01:39:31.249Z,,,,31.2,29,,
2017-11-23T01:39:41.336Z,52,,,31.4,30,24.4,
2017-11-23T01:39:51.261Z,52,,,,,24.4,
2017-11-23T01:40:01.252Z,52,,,31.6,29,24.4,
2017-11-23T01:40:11.249Z,52,,,32,,24.4,
2017-11-23T01:40:21.250Z,,,1,32.3,0,,0
2017-11-23T01:40:31.247Z,52,,,31.6,,24.4,
2017-11-23T01:40:41.341Z,,,,29.3,,,
2017-11-23T01:40:51.247Z,,,,29.2,,,
2017-11-23T01:41:01.247Z,52,,,,,24.5,
2017-11-23T01:41:11.249Z,52,,,27.8,,24.5,
2017-11-23T01:41:21.246Z,52,,,,,24.5,
2017-11-23T01:41:31.248Z,52,,,27.7,,24.5,
2017-11-23T01:41:41.341Z,52,,,,,24.5,
2017-11-23T01:41:51.248Z,52,,,,,24.5,
2017-11-23T01:42:01.250Z,52,,,,,24.5,
2017-11-23T01:42:11.250Z,52,,,27.6,,24.5,
2017-11-23T01:42:21.251Z,52,,,,,24.5,
2017-11-23T01:42:31.247Z,,,,27.5,,,
2017-11-23T01:42:41.336Z,52,,,,,24.5,
2017-11-23T01:42:51.248Z,52,,,,,24.5,
2017-11-23T01:43:01.246Z,52,,,,,24.5,
2017-11-23T01:43:11.251Z,52,,,27.6,,24.5,
2017-11-23T01:43:21.246Z,52,,,,,24.7,
2017-11-23T01:43:31.247Z,52,,,,,24.7,
2017-11-23T01:43:51.249Z,52,,,27.6,,24.7,
2017-11-23T01:44:11.249Z,52,,,,,24.7,
2017-11-23T01:44:21.249Z,52,,,,,24.7,
2017-11-23T01:44:31.246Z,52,,,27.5,,24.7,
2017-11-23T01:44:41.361Z,52,,,27.6,,24.7,
2017-11-23T01:44:51.248Z,52,,,,,24.7,
2017-11-23T01:45:06.267Z,52,,,,,24.7,
2017-11-23T01:45:11.249Z,52,,,27.6,,24.7,
2017-11-23T01:45:21.252Z,52,58,1,27.6,0,24.7,0
2017-11-23T01:45:31.259Z,52,,,27.5,,24.7,
2017-11-23T01:45:41.337Z,52,,,27.6,,24.7,
2017-11-23T01:45:51.251Z,52,,,,,24.7,
2017-11-23T01:46:01.248Z,52,,,,,24.8,
2017-11-23T01:46:11.250Z,52,,,,,24.8,
2017-11-23T01:46:21.246Z,52,,,,,24.8,
2017-11-23T01:46:31.246Z,52,,,,,24.8,
2017-11-23T01:46:41.336Z,52,,,,,24.8,
2017-11-23T01:46:51.246Z,52,,,,,24.8,
2017-11-23T01:47:01.247Z,52,,,,,24.8,
2017-11-23T01:47:11.247Z,52,,,27.7,,24.8,
2017-11-23T01:47:21.246Z,52,,,,,24.8,
2017-11-23T01:47:41.336Z,52,,,,,24.8,
2017-11-23T01:47:56.336Z,52,,,,,24.9,
2017-11-23T01:48:01.246Z,52,,,,,24.9,
2017-11-23T01:48:11.246Z,52,,,,,24.8,
2017-11-23T01:48:21.246Z,52,,,27.8,,24.9,
2017-11-23T01:48:31.251Z,52,,,,,24.9,
2017-11-23T01:48:41.337Z,52,,,,,24.9,
2017-11-23T01:49:11.251Z,52,,,28,,24.9,
2017-11-23T01:49:21.251Z,,,,28,,,
2017-11-23T01:49:31.246Z,52,,,,,24.9,
2017-11-23T01:49:41.337Z,52,,,,,24.9,
2017-11-23T01:50:11.250Z,52,,,,,24.9,
2017-11-23T01:50:31.250Z,52,5,0,,,24.9,0
2017-11-23T01:50:41.336Z,52,,,,,24.9,
2017-11-23T01:50:51.247Z,52,,,,,24.9,
2017-11-23T01:51:01.246Z,52,,,28.1,,24.9,
2017-11-23T01:51:11.246Z,52,,,,,25,
2017-11-23T01:51:21.251Z,52,,,,,25,
2017-11-23T01:51:31.246Z,52,,,,,24.9,
2017-11-23T01:51:41.336Z,52,,,,,25,
2017-11-23T01:51:51.246Z,,58,1,,,,0
2017-11-23T01:52:01.246Z,52,,,,,25,
2017-11-23T01:52:11.247Z,52,5,0,,,25,0
2017-11-23T01:52:21.246Z,52,,,,,25,
2017-11-23T01:52:31.246Z,,58,1,,,,0
2017-11-23T01:52:41.336Z,52,,,,,25,
2017-11-23T01:53:01.246Z,52,,,,,25,
2017-11-23T01:53:11.246Z,52,,,,,25,
2017-11-23T01:53:21.248Z,52,,,,,25,
2017-11-23T01:53:41.336Z,52,,,,,25,
2017-11-23T01:53:51.252Z,52,,,,,25,
2017-11-23T01:54:01.246Z,52,,,,,25,
2017-11-23T01:54:11.246Z,52,,,,,25,
2017-11-23T01:54:21.247Z,52,,,,,25,
2017-11-23T01:54:41.336Z,52,,,,,25,
2017-11-23T01:54:51.247Z,52,,,,,25,
2017-11-23T01:55:01.247Z,52,,,,,25,
2017-11-23T01:55:11.248Z,52,,,28,,25,
2017-11-23T01:55:21.246Z,52,,,,,25,
2017-11-23T01:55:31.246Z,52,,,,,25,
2017-11-23T01:55:41.336Z,52,,,,,25.1,
2017-11-23T01:55:51.247Z,52,,,,,25,
2017-11-23T01:56:01.412Z,52,,,,,25.1,
2017-11-23T01:56:11.246Z,52,,,,,25.1,
2017-11-23T01:56:21.247Z,52,,,,,25.1,
2017-11-23T01:56:41.336Z,52,,,,,25.1,
2017-11-23T01:56:51.246Z,52,,,,,25.1,
2017-11-23T01:57:01.246Z,52,,,,,25.1,
2017-11-23T01:57:11.246Z,52,,,,,25.1,
2017-11-23T01:57:21.251Z,52,,,,,25.1,
2017-11-23T01:57:31.246Z,52,,,,,25.1,
2017-11-23T01:57:51.404Z,52,,,,,25.1,
2017-11-23T01:58:01.247Z,,,,28,,,
2017-11-23T01:58:11.247Z,52,,,27.8,,25.1,
2017-11-23T01:58:21.246Z,52,,,,,25.1,
2017-11-23T01:58:41.336Z,52,,,,,25.1,
2017-11-23T01:58:51.246Z,52,,,,,25.1,
2017-11-23T01:59:01.246Z,52,,,,,25.1,
2017-11-23T01:59:11.246Z,52,,,,,25.1,
2017-11-23T01:59:21.246Z,52,,,,,25.1,
2017-11-23T01:59:31.246Z,52,,,,,25.1,
2017-11-23T01:59:41.336Z,52,,,,,25.1,
2017-11-23T01:59:51.247Z,52,,,,,25.1,
2017-11-23T02:00:01.251Z,52,,,,,25.1,
2017-11-23T02:00:11.246Z,52,,,,,25.1,
2017-11-23T02:00:26.340Z,52,,,,,25.1,
2017-11-23T02:00:36.271Z,52,,,,,25.1,
2017-11-23T02:00:41.336Z,52,,,,,25.1,
2017-11-23T02:00:51.247Z,52,,,,,25.1,
2017-11-23T02:01:01.249Z,52,,,27.7,,25.1,
2017-11-23T02:01:11.247Z,52,,,,,25.1,
2017-11-23T02:01:21.251Z,52,,,,,25.1,
2017-11-23T02:01:41.341Z,52,,,,,25.1,
2017-11-23T02:01:51.247Z,52,,,,,25.1,
2017-11-23T02:02:01.246Z,52,,,,,25.1,
2017-11-23T02:02:11.246Z,52,,,,,25.1,
2017-11-23T02:02:21.247Z,52,,,,,25.1,
2017-11-23T02:02:31.249Z,52,,,,,25.1,
2017-11-23T02:02:41.339Z,52,,,,,25.1,
2017-11-23T02:02:51.246Z,52,,,,,25.1,
2017-11-23T02:03:01.254Z,52,,,,,25.1,
2017-11-23T02:03:11.246Z,52,,,,,25.1,
2017-11-23T02:03:21.246Z,52,,,,,25.1,
2017-11-23T02:03:41.336Z,52,,,27.6,,25.1,
2017-11-23T02:03:51.246Z,52,,,,,25.1,
2017-11-23T02:04:01.246Z,52,,,,,25.1,
2017-11-23T02:04:11.247Z,52,,,,,25.1,
2017-11-23T02:04:21.246Z,52,,,,,25.1,
2017-11-23T02:04:31.246Z,52,,,,,25.1,
2017-11-23T02:04:41.336Z,52,,,,,25.1,
2017-11-23T02:04:51.246Z,52,,,,,25.1,
2017-11-23T02:05:01.246Z,52,,,,,25.1,
2017-11-23T02:05:11.246Z,52,,,,,25.1,
2017-11-23T02:05:21.247Z,52,,,,,25.3,
2017-11-23T02:05:41.336Z,52,,,,,25.1,
2017-11-23T02:05:51.394Z,52,,,,,25.1,
2017-11-23T02:06:01.246Z,52,,,,,25.1,
2017-11-23T02:06:11.246Z,52,,,,,25.1,
2017-11-23T02:06:21.246Z,52,,,,,25.1,
2017-11-23T02:06:41.342Z,52,,,27.6,,25.1,
2017-11-23T02:06:51.247Z,52,,,,,25.1,
2017-11-23T02:07:01.246Z,52,,,27.5,,25.1,
2017-11-23T02:07:11.247Z,52,,,,,25.3,
2017-11-23T02:07:21.251Z,52,,,,,25.1,
2017-11-23T02:07:31.246Z,52,,,,,25.1,
2017-11-23T02:07:41.338Z,52,,,,,25.1,
2017-11-23T02:07:51.246Z,52,,,,,25.3,
2017-11-23T02:08:01.248Z,52,,,,,25.1,
2017-11-23T02:08:11.247Z,52,,,,,25.1,
2017-11-23T02:08:21.246Z,52,,,,,25.1,
2017-11-23T02:08:41.338Z,52,,,,,25.1,
2017-11-23T02:08:51.246Z,52,,,,,25.1,
2017-11-23T02:09:01.246Z,52,,,,,25.1,
2017-11-23T02:09:11.252Z,52,,,,,25.1,
2017-11-23T02:09:21.246Z,52,,,,,25.1,
2017-11-23T02:09:41.336Z,52,,,,,25.1,
2017-11-23T02:09:51.246Z,52,,,,,25.1,
2017-11-23T02:10:01.246Z,52,,,,,25.1,
2017-11-23T02:10:11.246Z,52,,,,,25.3,
2017-11-23T02:10:21.246Z,52,,,,,25.1,
2017-11-23T02:10:31.251Z,52,,,,,25.1,
2017-11-23T02:10:41.336Z,52,,,27.3,,25.1,
2017-11-23T02:10:51.253Z,52,,,27.5,,25.1,
2017-11-23T02:11:01.249Z,52,,,27.3,,25.1,
2017-11-23T02:11:11.246Z,52,,,,,25.1,
2017-11-23T02:11:21.246Z,52,,,,,25.1,
2017-11-23T02:11:31.248Z,52,,,,,25.1,
2017-11-23T02:11:41.341Z,52,,,,,25.1,
2017-11-23T02:11:51.246Z,52,,,,,25.1,
2017-11-23T02:12:01.246Z,52,,,,,25.1,
2017-11-23T02:12:11.246Z,52,,,,,25.1,
2017-11-23T02:12:21.246Z,52,,,,,25.1,
2017-11-23T02:12:41.342Z,52,,,,,25.1,
2017-11-23T02:12:51.246Z,52,,,,,25.1,
2017-11-23T02:13:01.246Z,52,,,,,25.1,
2017-11-23T02:13:11.248Z,52,,,,,25.1,
2017-11-23T02:13:21.246Z,52,,,,,25.1,
2017-11-23T02:13:31.246Z,52,,,,,25.1,
2017-11-23T02:13:41.337Z,52,,,,,25.1,
2017-11-23T02:13:51.246Z,52,,,,,25.1,
2017-11-23T02:14:01.246Z,52,,,,,25.1,
2017-11-23T02:14:11.246Z,52,,,,,25.1,
2017-11-23T02:14:21.246Z,52,,,,,25.1,
2017-11-23T02:14:31.246Z,52,,,27.2,,25.1,
2017-11-23T02:14:41.339Z,52,,,27.3,,25.1,
2017-11-23T02:14:51.246Z,52,,,,,25.1,
2017-11-23T02:15:01.247Z,52,,,,,25.1,
2017-11-23T02:15:11.246Z,52,,,27.2,,25.1,
2017-11-23T02:15:21.246Z,52,,,27.3,,25.1,
2017-11-23T02:15:31.246Z,52,,,27.2,,25.1,
2017-11-23T02:15:41.336Z,52,,,,,25.1,
2017-11-23T02:15:51.245Z,52,,,,,25.1,
2017-11-23T02:16:06.339Z,52,,,,,25.1,
2017-11-23T02:16:11.246Z,52,,,,,25.1,
2017-11-23T02:16:21.245Z,52,,,,,25.1,
2017-11-23T02:16:31.246Z,52,,,,,25.1,
2017-11-23T02:16:41.336Z,52,,,,,25.1,
2017-11-23T02:16:51.251Z,52,,,,,25.1,
2017-11-23T02:17:01.245Z,52,,,,,25.1,
2017-11-23T02:17:11.246Z,52,,,,,25.1,
2017-11-23T02:17:21.251Z,52,,,,,25.1,
2017-11-23T02:17:31.246Z,52,,,,,25.1,
2017-11-23T02:17:41.341Z,52,,,,,25.1,
2017-11-23T02:17:51.252Z,52,,,,,25.1,
2017-11-23T02:18:01.245Z,52,,,,,25.1,
2017-11-23T02:18:11.247Z,52,,,,,25.1,
2017-11-23T02:18:21.251Z,52,,,,,25.1,
2017-11-23T02:18:41.340Z,52,,,,,25.1,
2017-11-23T02:18:51.245Z,52,,,,,25.1,
2017-11-23T02:19:01.246Z,52,,,,,25.1,
2017-11-23T02:19:11.247Z,52,,,,,25.1,
2017-11-23T02:19:21.246Z,52,,,,,25.1,
2017-11-23T02:19:41.336Z,52,,,,,25.1,
2017-11-23T02:19:51.246Z,52,,,,,25.1,
2017-11-23T02:20:01.248Z,52,,,,,25.1,
2017-11-23T02:20:11.364Z,52,,,,,25.1,
2017-11-23T02:20:21.245Z,52,,,,,25.1,
2017-11-23T02:20:31.246Z,52,,,27.1,,25.1,
2017-11-23T02:20:41.336Z,52,,,27.2,,25.1,
2017-11-23T02:20:51.246Z,52,,,,,25.1,
2017-11-23T02:21:01.246Z,52,,,,,25.1,
2017-11-23T02:21:11.250Z,52,,,27.1,,25.1,
2017-11-23T02:21:21.246Z,52,,,,,25.1,
2017-11-23T02:21:31.245Z,52,,,,,25.1,
2017-11-23T02:21:41.338Z,52,,,,,25.1,
2017-11-23T02:21:51.248Z,52,,,,,25.1,
2017-11-23T02:22:01.246Z,52,,,,,25.1,
2017-11-23T02:22:11.249Z,52,,,,,25.1,
2017-11-23T02:22:21.250Z,52,,,,,25.1,
2017-11-23T02:22:41.337Z,52,,,,,25.1,
2017-11-23T02:22:51.247Z,52,,,,,25.1,
2017-11-23T02:23:01.252Z,52,,,,,25.1,
2017-11-23T02:23:11.262Z,52,,,,,25,
2017-11-23T02:23:21.249Z,52,,,,,25,
2017-11-23T02:23:31.249Z,52,,,,,25.1,
2017-11-23T02:23:41.339Z,52,,,,,25,
2017-11-23T02:23:51.252Z,52,,,,,25,
2017-11-23T02:24:01.253Z,52,,,,,25,
2017-11-23T02:24:11.250Z,52,,,,,25,
2017-11-23T02:24:21.251Z,52,,,,,25,
2017-11-23T02:24:41.339Z,52,,,,,25,
2017-11-23T02:24:51.255Z,52,,,,,25,
2017-11-23T02:25:01.248Z,52,,,,,25,
2017-11-23T02:25:11.265Z,52,,,,,25,
2017-11-23T02:25:21.251Z,52,,,,,25,
2017-11-23T02:25:31.247Z,,,1,,,,0
2017-11-23T02:25:41.336Z,52,,,27.6,45,25,
2017-11-23T02:25:51.253Z,,,,32.3,37,,
2017-11-23T02:26:01.251Z,52,,,33.2,35,25,
2017-11-23T02:26:11.253Z,52,,,30.8,30,25,
2017-11-23T02:26:21.252Z,52,,,30.4,,25,
2017-11-23T02:26:31.253Z,52,,,29,29,25,
2017-11-23T02:26:41.345Z,,,,28.4,30,,
2017-11-23T02:26:51.252Z,52,,,,,25,
2017-11-23T02:27:01.251Z,,,,28.3,,,
2017-11-23T02:27:11.254Z,52,,,29.3,29,25,
2017-11-23T02:27:21.424Z,52,,,,,25,
2017-11-23T02:27:31.248Z,,,,29.6,,,
2017-11-23T02:27:41.338Z,52,,,30,,25,
2017-11-23T02:27:51.248Z,52,,,,30,25,
2017-11-23T02:28:01.253Z,52,,,30.1,,25,
2017-11-23T02:28:11.251Z,52,,,30.5,29,25,
2017-11-23T02:28:21.246Z,52,,,,,25,
2017-11-23T02:28:31.248Z,52,,,30.9,,25,
2017-11-23T02:28:41.336Z,52,,,31.2,,25,
2017-11-23T02:28:51.249Z,52,,,31.4,,25,
2017-11-23T02:29:01.254Z,52,5,0,30.7,0,25,0
2017-11-23T02:29:11.256Z,52,,,28,,25,
2017-11-23T02:29:21.257Z,52,,1,27.7,,25.1,0
2017-11-23T02:29:31.257Z,52,,,27,,25.1,
2017-11-23T02:29:41.336Z,,,,26.6,,,
2017-11-23T02:29:51.255Z,52,,,,,25.1,
2017-11-23T02:30:01.255Z,52,,,,,25.1,
2017-11-23T02:30:11.259Z,52,,,26.5,,25.1,
2017-11-23T02:30:21.253Z,52,,,,,25.1,
2017-11-23T02:30:41.337Z,52,,,26.4,,25.1,
2017-11-23T02:30:51.255Z,52,,,,,25.1,
2017-11-23T02:31:01.254Z,52,,,,,25.1,
2017-11-23T02:31:11.254Z,52,,,26.3,,25.1,
2017-11-23T02:31:21.254Z,52,,,,,25.1,
2017-11-23T02:31:31.260Z,52,,,26.4,,25.1,
2017-11-23T02:31:51.252Z,52,,,,,25.1,
2017-11-23T02:32:11.255Z,52,,,,,25.1,
2017-11-23T02:32:21.258Z,52,,,,,25.1,
2017-11-23T02:32:41.344Z,52,,,,,25.1,
2017-11-23T02:32:51.255Z,52,,,,,25.1,
2017-11-23T02:33:01.247Z,52,,,,,25.1,
2017-11-23T02:33:11.253Z,52,,,,,25.1,
2017-11-23T02:33:21.253Z,52,,,,,25.1,
2017-11-23T02:33:31.251Z,52,,,,,25.3,
2017-11-23T02:33:41.335Z,52,,,,,25.1,
2017-11-23T02:33:51.246Z,52,,,,,25.3,
2017-11-23T02:34:11.245Z,52,,,26.5,,25.3,
2017-11-23T02:34:21.248Z,52,,,26.4,,25.3,
2017-11-23T02:34:31.245Z,,5,0,26.5,,,0
2017-11-23T02:34:41.338Z,52,58,1,,,25.3,0
2017-11-23T02:34:51.246Z,52,,,,,25.3,
2017-11-23T02:35:11.251Z,52,,,,,25.3,
2017-11-23T02:35:21.245Z,52,,,,,25.3,
2017-11-23T02:35:31.245Z,,5,0,,,,0
2017-11-23T02:35:41.335Z,52,58,1,,,25.3,0
2017-11-23T02:35:51.246Z,52,,,,,25.3,
2017-11-23T02:36:01.246Z,,,,26.6,,,
2017-11-23T02:36:11.248Z,52,5,0,,,25.3,0
2017-11-23T02:36:31.245Z,52,58,1,,,25.3,0
2017-11-23T02:36:41.335Z,52,,,,,25.3,
2017-11-23T02:36:51.250Z,52,,,,,25.3,
2017-11-23T02:37:01.245Z,52,,,,,25.3,
2017-11-23T02:37:11.246Z,52,,,26.7,,25.3,
2017-11-23T02:37:21.245Z,52,,,,,25.3,
2017-11-23T02:37:41.341Z,52,,,,,25.3,
2017-11-23T02:37:51.245Z,52,,,,,25.3,
2017-11-23T02:38:01.245Z,52,,,,,25.3,
2017-11-23T02:38:11.246Z,52,,,,,25.3,
2017-11-23T02:38:21.245Z,52,,,,,25.3,
2017-11-23T02:38:41.335Z,52,,,26.9,,25.3,
2017-11-23T02:38:51.245Z,52,,,,,25.3,
2017-11-23T02:39:01.245Z,52,,,,,25.3,
2017-11-23T02:39:11.245Z,52,,,,,25.3,
2017-11-23T02:39:21.245Z,52,,,,,25.3,
2017-11-23T02:39:41.339Z,52,,,,,25.3,
2017-11-23T02:39:51.245Z,52,,,,,25.3,
2017-11-23T02:40:01.246Z,52,,,,,25.3,
2017-11-23T02:40:11.251Z,52,,,,,25.3,
2017-11-23T02:40:21.251Z,52,,,26.9,,25.3,
2017-11-23T02:40:31.245Z,52,,,26.9,,25.3,
2017-11-23T02:40:41.336Z,52,,,26.9,,25.3,
2017-11-23T02:40:51.245Z,,,,27,,,
2017-11-23T02:41:01.245Z,52,,,26.9,,25.3,
2017-11-23T02:41:11.245Z,52,,,27,,25.3,
2017-11-23T02:41:21.245Z,52,,,,,25.3,
2017-11-23T02:41:31.245Z,,,,27,,,
2017-11-23T02:41:41.335Z,52,,,26.9,,25.3,
2017-11-23T02:41:51.253Z,52,,,27,,25.3,
2017-11-23T02:42:01.245Z,52,,,,,25.3,
2017-11-23T02:42:11.245Z,52,,,27,,25.3,
2017-11-23T02:42:21.245Z,52,,,26.9,,25.3,
2017-11-23T02:42:31.442Z,52,,,26.9,,25.3,
2017-11-23T02:42:41.335Z,52,,,26.9,,25.3,
2017-11-23T02:42:51.245Z,,,,27,,,
2017-11-23T02:43:01.245Z,52,,,26.9,,25.3,
2017-11-23T02:43:11.245Z,,,,26.9,,,
2017-11-23T02:43:21.245Z,52,,,27,,25.3,
2017-11-23T02:43:31.245Z,,,,26.9,,,
2017-11-23T02:43:41.335Z,52,,,26.9,,25.3,
2017-11-23T02:43:51.245Z,52,,,,,25.3,
2017-11-23T02:44:01.245Z,52,,,,,25.3,
2017-11-23T02:44:11.250Z,52,,,,,25.3,
2017-11-23T02:44:21.245Z,52,,,,,25.3,
2017-11-23T02:44:31.245Z,52,,,,,25.3,
2017-11-23T02:44:41.335Z,52,,,,,25.3,
2017-11-23T02:44:51.245Z,52,,,,,25.3,
2017-11-23T02:45:01.245Z,52,,,,,25.3,
2017-11-23T02:45:11.246Z,52,,,,,25.3,
2017-11-23T02:45:21.245Z,52,58,1,26.9,0,25.3,0
2017-11-23T02:45:31.246Z,52,,,,,25.3,
2017-11-23T02:45:41.336Z,52,,,,,25.3,
2017-11-23T02:45:51.245Z,52,,,,,25.3,
2017-11-23T02:46:01.251Z,52,,,,,25.3,
2017-11-23T02:46:11.245Z,52,,,,,25.3,
2017-11-23T02:46:21.246Z,52,,,,,25.3,
2017-11-23T02:46:31.245Z,52,,,,,25.3,
2017-11-23T02:46:41.335Z,52,,,,,25.3,
2017-11-23T02:46:51.246Z,52,,,,,25.3,
2017-11-23T02:47:01.245Z,52,,,,,25.3,
2017-11-23T02:47:11.246Z,52,,,,,25.3,
2017-11-23T02:47:21.246Z,52,,,,,25.3,
2017-11-23T02:47:31.245Z,52,,,,,25.3,
2017-11-23T02:47:41.335Z,52,,,,,25.3,
2017-11-23T02:47:51.251Z,52,,,,,25.3,
2017-11-23T02:48:06.277Z,52,,,26.7,,25.3,
2017-11-23T02:48:11.271Z,52,,,,,25.3,
2017-11-23T02:48:21.245Z,52,,,,,25.3,
2017-11-23T02:48:41.344Z,52,,,,,25.3,
2017-11-23T02:48:51.246Z,52,,,,,25.3,
2017-11-23T02:49:01.429Z,52,,,,,25.3,
2017-11-23T02:49:11.245Z,52,,,,,25.3,
2017-11-23T02:49:21.251Z,52,,,,,25.3,
2017-11-23T02:49:31.250Z,52,,,,,25.3,
2017-11-23T02:49:41.340Z,52,,,,,25.3,
2017-11-23T02:49:51.249Z,52,,,,,25.3,
2017-11-23T02:50:01.245Z,52,,,,,25.3,
2017-11-23T02:50:11.245Z,52,,,,,25.3,
2017-11-23T02:50:21.246Z,52,,,,,25.3,
2017-11-23T02:50:41.335Z,52,,,,,25.3,
2017-11-23T02:50:51.249Z,52,,,,,25.3,
2017-11-23T02:51:01.245Z,52,,,,,25.3,
2017-11-23T02:51:11.247Z,52,,,26.6,,25.3,
2017-11-23T02:51:21.245Z,52,,,,,25.3,
2017-11-23T02:51:41.335Z,52,,,,,25.3,
2017-11-23T02:51:51.245Z,52,,,,,25.3,
2017-11-23T02:52:01.245Z,52,,,,,25.3,
2017-11-23T02:52:11.251Z,52,,,,,25.3,
2017-11-23T02:52:21.254Z,52,,,,,25.3,
2017-11-23T02:52:41.335Z,52,,,,,25.3,
2017-11-23T02:52:51.246Z,52,,,,,25.3,
2017-11-23T02:53:01.245Z,52,,,,,25.3,
2017-11-23T02:53:11.245Z,52,,,,,25.3,
2017-11-23T02:53:21.250Z,52,,,,,25.3,
2017-11-23T02:53:31.245Z,52,,,,,25.3,
2017-11-23T02:53:41.340Z,52,,,,,25.3,
2017-11-23T02:53:51.245Z,52,,,,,25.3,
2017-11-23T02:54:01.245Z,52,,,,,25.3,
2017-11-23T02:54:11.245Z,52,,,,,25.3,
2017-11-23T02:54:21.246Z,52,,,,,25.3,
2017-11-23T02:54:41.335Z,52,,,,,25.3,
2017-11-23T02:54:51.246Z,52,,,,,25.3,
2017-11-23T02:55:01.245Z,52,,,,,25.3,
2017-11-23T02:55:11.249Z,52,,,26.5,,25.3,
2017-11-23T02:55:21.249Z,52,,,26.6,,25.3,
2017-11-23T02:55:31.245Z,52,,,26.5,,25.3,
2017-11-23T02:55:41.335Z,52,,,,,25.3,
2017-11-23T02:55:51.245Z,52,,,,,25.3,
2017-11-23T02:56:01.245Z,52,,,,,25.3,
2017-11-23T02:56:11.245Z,52,,,,,25.3,
2017-11-23T02:56:21.245Z,52,,,,,25.3,
2017-11-23T02:56:31.245Z,52,,,,,25.3,
2017-11-23T02:56:41.335Z,52,,,,,25.3,
2017-11-23T02:56:51.245Z,52,,,,,25.3,
2017-11-23T02:57:01.250Z,52,,,,,25.1,
2017-11-23T02:57:11.245Z,52,,,,,25.3,
2017-11-23T02:57:21.245Z,52,,,,,25.3,
2017-11-23T02:57:31.244Z,52,,,,,25.3,
2017-11-23T02:57:41.339Z,52,,,,,25.3,
2017-11-23T02:57:51.249Z,52,,,,,25.3,
2017-11-23T02:58:01.245Z,52,,,,,25.1,
2017-11-23T02:58:11.245Z,52,,,,,25.3,
2017-11-23T02:58:21.245Z,52,,,,,25.3,
2017-11-23T02:58:41.334Z,52,,,,,25.1,
2017-11-23T02:58:51.245Z,52,,,,,25.1,
2017-11-23T02:59:01.245Z,52,,,,,25.1,
2017-11-23T02:59:11.245Z,52,,,,,25.1,
2017-11-23T02:59:21.246Z,52,,,,,25.1,
2017-11-23T02:59:31.245Z,52,,,,,25.1,
