Time,HwActive,PrimT,HwTSet,HwTOutlet,ChActive,PrimTSet,ActPow
2017-11-09T04:06:13.761Z,,,52,22.5,,,
2017-11-09T04:06:23.761Z,,,52,22.5,,,
2017-11-09T04:06:33.761Z,,,52,22.5,,,
2017-11-09T04:07:03.761Z,,,52,22.5,,,
2017-11-09T04:07:13.762Z,,,52,22.5,,,
2017-11-09T04:07:33.761Z,,,52,22.5,,,
2017-11-09T04:07:43.761Z,,27.5,,,,,
2017-11-09T04:08:03.778Z,,27.5,52,22.4,,,
2017-11-09T04:08:13.779Z,,27.6,52,22.5,,,
2017-11-09T04:08:23.777Z,,27.5,52,22.5,,,
2017-11-09T04:08:33.775Z,,,52,22.4,,,
2017-11-09T04:09:03.761Z,,,52,22.4,,,
2017-11-09T04:09:13.761Z,,,52,22.4,,,
2017-11-09T04:09:23.779Z,,,52,22.4,,,
2017-11-09T04:09:33.776Z,,,52,22.4,,,
2017-11-09T04:10:03.780Z,,,52,22.4,,,
2017-11-09T04:10:13.784Z,,,52,22.4,,,
2017-11-09T04:10:33.776Z,,,52,22.4,,,
2017-11-09T04:11:03.793Z,,,52,22.4,,,
2017-11-09T04:11:13.783Z,,,52,22.4,,,
2017-11-09T04:11:23.779Z,,,52,22.4,,,
2017-11-09T04:11:33.780Z,,,52,22.4,,,
2017-11-09T04:12:03.761Z,,,52,22.4,,,
2017-11-09T04:12:13.774Z,,,52,22.4,,,
2017-11-09T04:12:23.761Z,,,52,22.4,,,
2017-11-09T04:12:33.762Z,,,52,22.4,,,
2017-11-09T04:13:03.762Z,,,52,22.4,,,
2017-11-09T04:13:13.761Z,,27.3,52,22.4,,,
2017-11-09T04:13:23.761Z,,,52,22.4,,,
2017-11-09T04:13:33.761Z,,,52,22.4,,,
2017-11-09T04:14:03.763Z,,,52,22.4,,,
2017-11-09T04:14:13.761Z,,,52,22.4,,,
2017-11-09T04:14:33.764Z,,,52,22.4,,,
2017-11-09T04:15:03.761Z,,,52,22.4,,,
2017-11-09T04:15:13.762Z,,,52,22.4,,,
2017-11-09T04:15:33.762Z,,,52,22.4,,,
2017-11-09T04:16:03.761Z,,,52,22.4,,,
2017-11-09T04:16:13.763Z,,,52,22.4,,,
2017-11-09T04:16:33.763Z,,,52,22.2,,,
2017-11-09T04:17:03.764Z,,,52,22.4,,,
2017-11-09T04:17:13.768Z,,,52,22.2,,,
2017-11-09T04:17:23.766Z,,,52,22.2,,,
2017-11-09T04:17:33.762Z,,,52,22.2,,,
2017-11-09T04:18:03.765Z,,,52,22.2,,,
2017-11-09T04:18:13.761Z,,27.2,52,22.2,,,
2017-11-09T04:18:33.761Z,0,27.2,52,22.2,0,5,0
2017-11-09T04:19:03.761Z,,,52,22.2,,,
2017-11-09T04:19:13.767Z,,,52,22.2,,,
2017-11-09T04:19:23.761Z,,,52,22.2,,,
2017-11-09T04:19:33.761Z,,,52,22.2,,,
2017-11-09T04:20:03.761Z,,,52,22.2,,,
2017-11-09T04:20:13.761Z,,,52,22.2,,,
2017-11-09T04:20:33.761Z,,,52,22.2,,,
2017-11-09T04:21:03.761Z,,,52,22.2,,,
2017-11-09T04:21:13.762Z,,,52,22.2,,,
2017-11-09T04:21:23.765Z,,,52,22.2,,,
2017-11-09T04:21:33.766Z,,,52,22.2,,,
2017-11-09T04:22:03.762Z,,,52,22.2,,,
2017-11-09T04:22:13.767Z,,,52,22.2,,,
2017-11-09T04:22:33.762Z,,,52,22.2,,,
2017-11-09T04:23:03.761Z,,,52,22.2,,,
2017-11-09T04:23:13.762Z,,27.1,52,22.2,,,
2017-11-09T04:23:23.761Z,,,52,22.2,,,
2017-11-09T04:23:33.761Z,,,52,22.2,,,
2017-11-09T04:24:03.761Z,,,52,22.2,,,
2017-11-09T04:24:13.761Z,,,52,22.2,,,
2017-11-09T04:24:33.761Z,,,52,22.2,,,
2017-11-09T04:25:03.761Z,,,52,22.2,,,
2017-11-09T04:25:13.761Z,,,52,22.2,,,
2017-11-09T04:25:33.761Z,,,52,22.1,,,
2017-11-09T04:26:03.761Z,,,52,22.2,,,
2017-11-09T04:26:13.761Z,,,52,22.2,,,
2017-11-09T04:26:23.760Z,,,52,22.2,,,
2017-11-09T04:26:33.761Z,,,52,22.2,,,
2017-11-09T04:27:03.760Z,,,52,22.2,,,
2017-11-09T04:27:13.761Z,,,52,22.2,,,
2017-11-09T04:27:33.762Z,,,52,22.2,,,
2017-11-09T04:28:03.762Z,,,52,22.1,,,
2017-11-09T04:28:13.761Z,,,52,22.2,,,
2017-11-09T04:28:23.761Z,,27.1,,,,,
2017-11-09T04:28:33.761Z,,,52,22.1,,,
2017-11-09T04:28:43.761Z,,27,,,,,
2017-11-09T04:29:03.761Z,,,52,22.1,,,
2017-11-09T04:29:13.761Z,,,52,22.1,,,
2017-11-09T04:29:23.761Z,,,52,22.1,,,
2017-11-09T04:29:33.761Z,,,52,22.1,,,
2017-11-09T04:30:03.761Z,,,52,22.1,,,
2017-11-09T04:30:13.761Z,,,52,22.1,,,
2017-11-09T04:30:33.761Z,,,52,22.1,,,
2017-11-09T04:31:03.764Z,,,52,22.1,,,
2017-11-09T04:31:13.761Z,,,52,22.1,,,
2017-11-09T04:31:33.761Z,,,52,22.1,,,
2017-11-09T04:32:03.761Z,,,52,22.1,,,
2017-11-09T04:32:13.761Z,,,52,22.1,,,
2017-11-09T04:32:23.760Z,,,52,22.1,,,
2017-11-09T04:32:33.761Z,,,52,22.1,,,
2017-11-09T04:32:53.761Z,,26.9,52,22.1,,,
2017-11-09T04:33:03.761Z,,26.9,52,22.1,,,
2017-11-09T04:33:13.762Z,,27,52,22.1,,,
2017-11-09T04:33:23.761Z,,27,52,22.1,,,
2017-11-09T04:33:33.761Z,,27,,,,,
2017-11-09T04:33:43.761Z,,27,52,22.1,,,
2017-11-09T04:33:53.761Z,,26.9,,,,,
2017-11-09T04:34:03.761Z,,26.9,52,22.1,,,
2017-11-09T04:34:13.761Z,,,52,22.1,,,
2017-11-09T04:34:23.806Z,,26.9,,,,,
2017-11-09T04:34:33.797Z,,,52,22.1,,,
2017-11-09T04:35:03.761Z,,,52,22.1,,,
2017-11-09T04:35:13.761Z,,,52,22.1,,,
2017-11-09T04:35:33.764Z,,,52,22.1,,,
2017-11-09T04:35:53.765Z,,,52,22.1,,,
2017-11-09T04:36:03.761Z,,,52,22.1,,,
2017-11-09T04:36:13.763Z,1,27.3,52,27.5,0,0,38
2017-11-09T04:36:23.761Z,0,30.1,,,0,,0
2017-11-09T04:36:33.760Z,0,30.2,,,0,,
2017-11-09T04:36:43.777Z,,,52,29.2,,,
2017-11-09T04:36:53.763Z,,30,52,29.2,,,
2017-11-09T04:37:03.761Z,,,52,29.2,,,
2017-11-09T04:37:13.761Z,,,52,29.1,,,
2017-11-09T04:37:23.761Z,,29.9,,,,,
2017-11-09T04:37:33.761Z,,,52,29,,,
2017-11-09T04:37:43.761Z,,,,,,5,
2017-11-09T04:38:03.762Z,,,52,28.9,,,
2017-11-09T04:38:13.766Z,,,52,28.7,,,
2017-11-09T04:38:33.763Z,,,52,28.5,,,
2017-11-09T04:38:43.765Z,,29.8,52,28.5,,,
2017-11-09T04:38:53.761Z,1,,52,28.9,0,0,
2017-11-09T04:39:03.763Z,0,30.7,,,0,,0
2017-11-09T04:39:13.775Z,1,30.2,52,28.7,0,,
2017-11-09T04:39:23.762Z,0,29.8,,,0,,0
2017-11-09T04:39:33.763Z,0,29,,,0,,
2017-11-09T04:39:43.761Z,,,52,26.5,,,
2017-11-09T04:39:53.761Z,,29.2,,,,,
2017-11-09T04:40:03.761Z,,,52,26.6,,,
2017-11-09T04:40:13.761Z,,,52,26.6,,,
2017-11-09T04:40:23.763Z,,,52,26.5,,,
2017-11-09T04:40:33.762Z,,,,,,5,
2017-11-09T04:40:53.761Z,,,52,26.5,,,
2017-11-09T04:41:03.763Z,,,52,26.5,,,
2017-11-09T04:41:13.772Z,,29,52,26.5,,,
2017-11-09T04:41:23.761Z,,,52,26.3,,,
2017-11-09T04:41:43.761Z,,,52,26.3,,,
2017-11-09T04:42:03.761Z,,,52,26.2,,,
2017-11-09T04:42:13.761Z,,29,52,26.2,,,
2017-11-09T04:42:23.764Z,,29,52,26.2,,,
2017-11-09T04:42:33.764Z,,28.9,,,,,
2017-11-09T04:42:53.763Z,,,52,26.1,,,
2017-11-09T04:43:03.768Z,,,52,26.1,,,
2017-11-09T04:43:13.760Z,,,52,26.1,,,
2017-11-09T04:43:23.761Z,,,52,26,,,
2017-11-09T04:43:43.760Z,,,52,26,,,
2017-11-09T04:44:03.760Z,,,52,26,,,
2017-11-09T04:44:13.761Z,,,52,25.9,,,
2017-11-09T04:44:33.760Z,,,52,25.9,,,
2017-11-09T04:45:03.787Z,,28.8,52,25.9,,,
2017-11-09T04:45:13.765Z,,,52,25.7,,,
2017-11-09T04:45:23.761Z,,,52,25.7,,,
2017-11-09T04:45:33.761Z,,,52,25.6,,,
2017-11-09T04:46:03.766Z,,,52,25.6,,,
2017-11-09T04:46:13.765Z,,,52,25.6,,,
2017-11-09T04:46:23.761Z,,,52,25.6,,,
2017-11-09T04:46:33.761Z,,,52,25.5,,,
2017-11-09T04:47:03.760Z,,,52,25.5,,,
2017-11-09T04:47:13.761Z,,,52,25.4,,,
2017-11-09T04:47:33.760Z,,,52,25.4,,,
2017-11-09T04:47:43.761Z,,28.7,,,,,
2017-11-09T04:48:03.760Z,,,52,25.4,,,
2017-11-09T04:48:13.761Z,,,52,25.3,,,
2017-11-09T04:48:23.760Z,,,52,25.3,,,
2017-11-09T04:48:33.760Z,,,52,25.3,,,
2017-11-09T04:49:03.760Z,,,52,25.1,,,
2017-11-09T04:49:13.761Z,,,52,25.1,,,
2017-11-09T04:49:33.763Z,,,52,25,,,
2017-11-09T04:50:03.784Z,,,52,25,,,
2017-11-09T04:50:13.768Z,,28.6,52,25,,,
2017-11-09T04:50:23.786Z,,,52,25,,,
2017-11-09T04:50:33.780Z,,,52,24.9,,,
2017-11-09T04:51:03.760Z,,,52,24.9,,,
2017-11-09T04:51:13.761Z,,,52,24.8,,,
2017-11-09T04:51:33.766Z,,,52,24.8,,,
2017-11-09T04:52:03.764Z,,,52,24.8,,,
2017-11-09T04:52:13.762Z,,28.4,52,24.8,,,
2017-11-09T04:52:23.761Z,,,52,24.7,,,
2017-11-09T04:52:33.764Z,,,52,24.7,,,
2017-11-09T04:53:03.760Z,,,52,24.7,,,
2017-11-09T04:53:13.760Z,,,52,24.7,,,
