Time,ChActive,HwActive,PrimTSet,PrimT,HwTOutlet,ActPow,HwTSet
2018-01-08T01:20:52.541Z,,,,42.3,42.4,,50
2018-01-08T01:21:02.525Z,0,2,,,42.3,,50
2018-01-08T01:21:12.525Z,0,2,,42,42.9,,50
2018-01-08T01:21:22.533Z,0,0,,43.9,43,29,50
2018-01-08T01:21:32.525Z,0,0,,43.7,44,0,50
2018-01-08T01:21:42.525Z,,,,43.2,43.9,,50
2018-01-08T01:21:52.525Z,,,,43.1,43.8,,50
2018-01-08T01:22:02.538Z,,,,,43.7,,50
2018-01-08T01:22:12.529Z,,,,,43.6,,50
2018-01-08T01:22:22.547Z,1,0,59,,43.4,,50
2018-01-08T01:22:32.525Z,0,0,0,42.9,43.3,,50
2018-01-08T01:22:42.525Z,0,0,,42.4,43.7,,50
2018-01-08T01:22:52.525Z,,,,,43.5,,50
2018-01-08T01:23:02.525Z,,,,42.3,43.4,,50
2018-01-08T01:23:12.525Z,,,,,43.2,,50
2018-01-08T01:23:22.525Z,,,,,43.2,,50
2018-01-08T01:23:32.525Z,1,0,59,42.2,43,,50
2018-01-08T01:23:42.525Z,,,,42.3,42.9,,50
2018-01-08T01:23:52.525Z,,,,42.2,42.8,,50
2018-01-08T01:24:02.526Z,,,,,42.7,,50
2018-01-08T01:24:14.550Z,,,,,42.6,,50
2018-01-08T01:24:22.525Z,,,,,42.5,,50
2018-01-08T01:24:32.527Z,,,,,42.4,,50
2018-01-08T01:24:42.534Z,,,,,42.3,,50
2018-01-08T01:24:52.525Z,,,,,42.2,,50
2018-01-08T01:25:02.530Z,,,,,42.1,,50
2018-01-08T01:25:12.535Z,,,,,42,,50
2018-01-08T01:25:22.525Z,,,,,41.9,,50
2018-01-08T01:25:32.525Z,,,,,41.8,,50
2018-01-08T01:25:42.546Z,,,,42.1,41.7,,50
2018-01-08T01:25:52.526Z,,,,42.2,41.6,,50
2018-01-08T01:26:02.539Z,,,,,41.5,,50
2018-01-08T01:26:12.532Z,,,,,41.4,,50
2018-01-08T01:26:22.534Z,,,,,41.3,,50
2018-01-08T01:26:32.525Z,,,,,41.2,,50
2018-01-08T01:26:42.525Z,,,,,41.1,,50
2018-01-08T01:26:52.571Z,,,,,40.9,,50
2018-01-08T01:27:02.525Z,,,,,40.8,,50
2018-01-08T01:27:12.527Z,,,,,40.7,,50
2018-01-08T01:27:22.552Z,,,,,40.7,,50
2018-01-08T01:27:32.553Z,,,,,40.6,,50
2018-01-08T01:27:42.530Z,,,,,40.5,,50
2018-01-08T01:27:52.550Z,,,,,40.4,,50
2018-01-08T01:28:02.525Z,,,,,40.3,,50
2018-01-08T01:28:12.530Z,,,,,40.2,,50
2018-01-08T01:28:22.525Z,,,,,40.1,,50
2018-01-08T01:28:32.525Z,,,,42.1,40,,50
2018-01-08T01:28:42.525Z,,,,,40,,50
2018-01-08T01:28:52.525Z,,,,,39.9,,50
2018-01-08T01:29:02.525Z,,,,,39.8,,50
2018-01-08T01:29:12.525Z,,,,,39.7,,50
2018-01-08T01:29:22.525Z,,,,,39.6,,50
2018-01-08T01:29:32.525Z,,,,,39.5,,50
2018-01-08T01:29:42.533Z,,,,,39.4,,50
2018-01-08T01:29:52.524Z,,,,42,39.4,,50
2018-01-08T01:30:02.532Z,,,,,39.3,,50
2018-01-08T01:30:12.527Z,,,,,39.2,,50
2018-01-08T01:30:22.540Z,,,,,39.1,,50
2018-01-08T01:30:32.525Z,,,,41.9,39.1,,50
2018-01-08T01:30:42.529Z,,,,,38.9,,50
2018-01-08T01:30:52.525Z,,,,,38.8,,50
2018-01-08T01:31:02.547Z,,,,,38.7,,50
2018-01-08T01:31:12.527Z,,,,,38.6,,50
2018-01-08T01:31:22.525Z,,,,,38.6,,50
2018-01-08T01:31:32.525Z,,,,41.8,38.5,,50
2018-01-08T01:31:42.767Z,,,,,38.4,,50
2018-01-08T01:31:52.525Z,,,,,38.3,,50
2018-01-08T01:32:02.524Z,,,,,38.3,,50
2018-01-08T01:32:12.525Z,,,,,38.2,,50
2018-01-08T01:32:22.543Z,,,,41.7,38.1,,50
2018-01-08T01:32:32.525Z,,,,,38.1,,50
2018-01-08T01:32:42.525Z,,,,,38,,50
2018-01-08T01:32:52.525Z,,,,,37.9,,50
2018-01-08T01:33:02.525Z,,,,41.6,37.8,,50
2018-01-08T01:33:12.525Z,,,,,37.8,,50
2018-01-08T01:33:22.525Z,,,,,37.7,,50
2018-01-08T01:33:32.572Z,,,,,37.6,,50
2018-01-08T01:33:42.527Z,,,,,37.6,,50
2018-01-08T01:33:52.527Z,,,,41.5,37.5,,50
2018-01-08T01:34:02.554Z,,,,,37.4,,50
2018-01-08T01:34:12.525Z,,,,,37.4,,50
2018-01-08T01:34:22.529Z,,,,,37.3,,50
2018-01-08T01:34:32.525Z,1,0,,41.4,37.3,,50
2018-01-08T01:34:42.525Z,,,,46.6,37.2,37,50
2018-01-08T01:34:52.528Z,,,,44.9,37.1,29,50
2018-01-08T01:35:02.525Z,,,,41.9,37.1,29,50
2018-01-08T01:35:12.525Z,,,,38.9,36.9,29,50
2018-01-08T01:35:22.525Z,,,,36.9,36.9,30,50
2018-01-08T01:35:32.525Z,,,,,36.8,,50
2018-01-08T01:35:42.525Z,,,,37.1,36.7,29,50
2018-01-08T01:35:52.525Z,,,,37.2,36.7,30,50
2018-01-08T01:36:02.540Z,,,,37.7,36.6,,50
2018-01-08T01:36:12.552Z,,,,38,36.6,29,50
2018-01-08T01:36:22.548Z,,,,38.2,36.5,,50
2018-01-08T01:36:32.559Z,,,,38.3,36.4,,50
2018-01-08T01:36:42.547Z,,,,38.5,36.4,,50
2018-01-08T01:36:52.530Z,,,,38.6,36.4,,50
2018-01-08T01:37:02.525Z,,,,39.1,36.3,,50
2018-01-08T01:37:12.525Z,,,,39.2,36.2,,50
2018-01-08T01:37:22.525Z,,,,39.4,36.2,,50
2018-01-08T01:37:32.525Z,,,,39.7,36.1,,50
2018-01-08T01:37:42.525Z,,,,40,36.1,,50
2018-01-08T01:37:52.526Z,,,,,36,,50
2018-01-08T01:38:02.525Z,,,,40.2,36,,50
2018-01-08T01:38:12.533Z,,,,40.4,35.9,,50
2018-01-08T01:38:22.525Z,,,,40.6,35.9,30,50
2018-01-08T01:38:32.525Z,,,,40.8,35.8,29,50
2018-01-08T01:38:42.555Z,,,,41,35.8,30,50
2018-01-08T01:38:52.525Z,,,,41.1,35.7,29,50
2018-01-08T01:39:02.525Z,,,,41.2,35.7,,50
2018-01-08T01:39:12.526Z,,,,41.4,35.6,,50
2018-01-08T01:39:22.525Z,,,,41.5,35.6,30,50
2018-01-08T01:39:32.525Z,,,,41.7,35.6,,50
2018-01-08T01:39:42.524Z,,,,41.8,35.5,,50
2018-01-08T01:39:52.525Z,,,,42,35.5,29,50
2018-01-08T01:40:02.525Z,,,,,35.4,,50
2018-01-08T01:40:12.525Z,,,,42.2,35.4,30,50
2018-01-08T01:40:22.544Z,,,,42.3,35.4,,50
2018-01-08T01:40:32.530Z,1,0,,40.8,35.3,0,50
2018-01-08T01:40:42.525Z,,,,38.9,35.3,,50
2018-01-08T01:40:52.525Z,,,,37.9,35.3,,50
2018-01-08T01:41:02.525Z,,,,37.7,35.2,,50
2018-01-08T01:41:12.531Z,,,,37.4,35.2,,50
2018-01-08T01:41:22.552Z,,,,,35.1,,50
2018-01-08T01:41:32.547Z,,,,,35.1,,50
2018-01-08T01:41:42.530Z,,,,,35.1,,50
2018-01-08T01:41:52.525Z,,,,,34.9,,50
2018-01-08T01:42:02.541Z,,,,37.2,34.9,,50
2018-01-08T01:42:12.534Z,,,,37.1,34.8,,50
2018-01-08T01:42:22.527Z,,,,36.9,34.8,,50
2018-01-08T01:42:32.534Z,,,,,34.8,,50
2018-01-08T01:42:42.524Z,,,,36.8,34.8,,50
2018-01-08T01:42:52.525Z,,,,,34.7,,50
2018-01-08T01:43:02.524Z,,,,,34.7,,50
2018-01-08T01:43:12.525Z,,,,,34.6,,50
2018-01-08T01:43:22.525Z,,,,36.7,34.6,,50
2018-01-08T01:43:32.525Z,,,,,34.6,,50
2018-01-08T01:43:42.524Z,,,,36.6,34.5,,50
2018-01-08T01:43:52.525Z,,,,,34.5,,50
2018-01-08T01:44:02.524Z,,,,,34.5,,50
2018-01-08T01:44:12.524Z,,,,,34.4,,50
2018-01-08T01:44:22.540Z,,,,,34.4,,50
2018-01-08T01:44:32.525Z,,,,,34.4,,50
2018-01-08T01:44:42.524Z,,,,,34.3,,50
2018-01-08T01:44:52.525Z,,,,,34.3,,50
2018-01-08T01:45:02.525Z,,,,,34.3,,50
2018-01-08T01:45:12.524Z,,,,,34.2,,50
2018-01-08T01:45:22.525Z,,,,,34.2,,50
2018-01-08T01:45:32.525Z,,,,,34.2,,50
2018-01-08T01:45:42.525Z,,,,,34.1,,50
2018-01-08T01:45:52.524Z,,,,,34.1,,50
2018-01-08T01:46:02.525Z,,,,,34.1,,50
2018-01-08T01:46:12.525Z,,,,,34.1,,50
2018-01-08T01:46:22.524Z,,,,,34,,50
2018-01-08T01:46:32.524Z,,,,36.7,34,,50
2018-01-08T01:46:42.524Z,,,,,34,,50
2018-01-08T01:46:52.524Z,,,,,33.9,,50
2018-01-08T01:47:02.525Z,,,,,33.9,,50
2018-01-08T01:47:12.535Z,,,,,33.9,,50
2018-01-08T01:47:22.525Z,,,,,33.8,,50
2018-01-08T01:47:32.541Z,,,,,33.8,,50
2018-01-08T01:47:42.524Z,,,,36.8,33.8,,50
2018-01-08T01:47:52.537Z,,,,,33.7,,50
2018-01-08T01:48:02.549Z,1,0,59,36.7,33.7,0,50
2018-01-08T01:48:12.524Z,,,,36.8,33.7,,50
2018-01-08T01:48:22.524Z,,,,,33.7,,50
2018-01-08T01:48:32.525Z,,,,,33.6,,50
2018-01-08T01:48:42.532Z,,,,,33.6,,50
2018-01-08T01:48:52.531Z,,,,,33.6,,50
2018-01-08T01:49:02.524Z,,,,,33.5,,50
2018-01-08T01:49:12.546Z,,,,,33.5,,50
2018-01-08T01:49:22.581Z,,,,,33.5,,50
2018-01-08T01:49:32.548Z,,,,,33.5,,50
2018-01-08T01:49:42.562Z,,,,,33.4,,50
2018-01-08T01:49:52.527Z,,,,,33.4,,50
2018-01-08T01:50:02.555Z,,,,,33.4,,50
2018-01-08T01:50:12.525Z,,,,,33.4,,50
2018-01-08T01:50:22.524Z,,,,,33.3,,50
2018-01-08T01:50:32.525Z,,,,,33.3,,50
2018-01-08T01:50:42.524Z,,,,,33.3,,50
2018-01-08T01:50:52.532Z,,,,,33.2,,50
2018-01-08T01:51:02.529Z,,,,,33.2,,50
2018-01-08T01:51:12.546Z,,,,,33.2,,50
2018-01-08T01:51:22.528Z,,,,,33.2,,50
2018-01-08T01:51:32.525Z,,,,,33.1,,50
2018-01-08T01:51:42.525Z,,,,,33.1,,50
2018-01-08T01:51:52.524Z,,,,,33.1,,50
2018-01-08T01:52:02.524Z,,,,,33.1,,50
2018-01-08T01:52:12.531Z,,,,,32.9,,50
2018-01-08T01:52:22.524Z,,,,,32.9,,50
2018-01-08T01:52:32.525Z,,,,,32.9,,50
2018-01-08T01:52:42.551Z,,,,,32.8,,50
2018-01-08T01:52:52.524Z,,,,,32.8,,50
2018-01-08T01:53:02.558Z,,,,,32.8,,50
2018-01-08T01:53:12.528Z,,,,,32.8,,50
2018-01-08T01:53:22.527Z,,,,,32.7,,50
2018-01-08T01:53:32.524Z,,,,,32.7,,50
2018-01-08T01:53:42.555Z,,,,,32.7,,50
2018-01-08T01:53:52.549Z,,,,,32.7,,50
2018-01-08T01:54:02.524Z,,,,,32.7,,50
2018-01-08T01:54:12.546Z,,,,,32.6,,50
2018-01-08T01:54:22.524Z,,,,,32.6,,50
2018-01-08T01:54:32.532Z,,,,36.9,32.6,,50
2018-01-08T01:54:42.535Z,,,,36.8,32.6,,50
2018-01-08T01:54:52.524Z,,,,,32.5,,50
2018-01-08T01:55:02.524Z,,,,,32.5,,50
2018-01-08T01:55:12.543Z,,,,,32.5,,50
2018-01-08T01:55:22.526Z,,,,,32.5,,50
2018-01-08T01:55:32.524Z,,,,,32.4,,50
2018-01-08T01:55:42.525Z,,,,,32.4,,50
2018-01-08T01:55:52.524Z,,,,,32.4,,50
2018-01-08T01:56:02.548Z,,,,,32.4,,50
2018-01-08T01:56:12.524Z,,,,,32.4,,50
2018-01-08T01:56:22.524Z,,,,,32.3,,50
2018-01-08T01:56:32.524Z,,,,,32.3,,50
2018-01-08T01:56:42.524Z,,,,,32.3,,50
2018-01-08T01:56:52.529Z,,,,,32.3,,50
2018-01-08T01:57:02.524Z,,,,,32.3,,50
2018-01-08T01:57:12.524Z,,,,,32.2,,50
2018-01-08T01:57:22.524Z,,,,,32.2,,50
2018-01-08T01:57:32.557Z,1,0,,38.1,32.2,43,50
2018-01-08T01:57:42.529Z,,,,43.2,32.2,32,50
2018-01-08T01:57:52.525Z,,,,39.8,32.2,29,50
2018-01-08T01:58:02.524Z,,,,38.9,32.1,30,50
2018-01-08T01:58:12.526Z,,,,36.8,32.1,29,50
2018-01-08T01:58:22.524Z,,,,36.4,32.1,,50
2018-01-08T01:58:32.552Z,,,,36.2,32.1,,50
2018-01-08T01:58:42.524Z,,,,37.1,32,,50
2018-01-08T01:58:52.530Z,,,,37.2,32,,50
2018-01-08T01:59:02.524Z,,,,37.5,32,30,50
2018-01-08T01:59:12.524Z,,,,37.8,32,29,50
2018-01-08T01:59:22.536Z,,,,,32,,50
2018-01-08T01:59:32.525Z,,,,38,32,30,50
2018-01-08T01:59:42.524Z,,,,38.1,31.9,29,50
2018-01-08T01:59:52.525Z,,,,38.3,31.9,,50
2018-01-08T02:00:02.524Z,,,,38.5,31.9,,50
2018-01-08T02:00:12.524Z,,,,38.8,31.9,,50
2018-01-08T02:00:22.524Z,,,,39.1,31.9,,50
2018-01-08T02:00:32.524Z,,,,39.3,31.9,30,50
2018-01-08T02:00:42.524Z,,,,39.4,31.8,29,50
2018-01-08T02:00:52.524Z,,,,39.6,31.9,,50
2018-01-08T02:01:02.531Z,,,,39.8,31.8,,50
2018-01-08T02:01:12.534Z,,,,40,31.8,,50
2018-01-08T02:01:22.524Z,,,,40.1,31.8,,50
2018-01-08T02:01:32.525Z,,,,40.2,31.8,,50
2018-01-08T02:01:42.525Z,,,,40.4,31.8,,50
2018-01-08T02:01:52.572Z,,,,40.5,31.8,30,50
2018-01-08T02:02:02.527Z,,,,40.6,31.6,29,50
2018-01-08T02:02:12.525Z,,,,40.8,31.6,,50
2018-01-08T02:02:22.550Z,,,,41,31.6,,50
2018-01-08T02:02:32.548Z,,,,,31.6,,50
2018-01-08T02:02:42.529Z,,,,41.2,31.6,,50
2018-01-08T02:02:52.524Z,,,,41.3,31.6,30,50
2018-01-08T02:03:02.549Z,,,,41.5,31.6,29,50
2018-01-08T02:03:12.524Z,,,,41.6,31.6,,50
2018-01-08T02:03:22.524Z,,,,41.8,31.6,,50
2018-01-08T02:03:32.527Z,,,,42,31.6,,50
2018-01-08T02:03:42.525Z,,,,42.1,31.6,30,50
2018-01-08T02:03:52.525Z,,,,42.2,31.6,29,50
2018-01-08T02:04:02.525Z,,,,42.4,31.6,,50
2018-01-08T02:04:12.525Z,,,,42.6,31.6,,50
2018-01-08T02:04:22.524Z,,,,42.8,31.6,,50
2018-01-08T02:04:32.525Z,,,,43,31.5,,50
2018-01-08T02:04:42.524Z,,,,43.1,31.5,,50
2018-01-08T02:04:52.589Z,,,,43.2,31.5,,50
2018-01-08T02:05:02.575Z,,,,43.4,31.5,,50
2018-01-08T02:05:12.569Z,,,,43.5,31.5,,50
2018-01-08T02:05:22.553Z,,,,43.6,31.5,,50
2018-01-08T02:05:32.528Z,,,,43.8,31.5,,50
2018-01-08T02:05:42.545Z,,,,44,31.5,30,50
2018-01-08T02:05:52.524Z,,,,,31.5,,50
2018-01-08T02:06:02.524Z,,,,44.2,31.5,29,50
2018-01-08T02:06:12.524Z,,,,44.3,31.5,30,50
2018-01-08T02:06:22.524Z,,,,44.4,31.5,29,50
2018-01-08T02:06:32.541Z,,,,44.6,31.5,,50
2018-01-08T02:06:42.524Z,,,,44.7,31.5,,50
2018-01-08T02:06:52.526Z,,,,44.8,31.5,,50
2018-01-08T02:07:02.524Z,,,,45,31.5,,50
2018-01-08T02:07:12.525Z,,,,45.1,31.5,,50
2018-01-08T02:07:22.524Z,,,,45.2,31.5,30,50
2018-01-08T02:07:32.526Z,,,,45.3,31.5,29,50
2018-01-08T02:07:42.524Z,1,0,,45.5,31.5,0,50
2018-01-08T02:07:52.525Z,,,,42.9,31.5,,50
2018-01-08T02:08:02.538Z,,,,41.8,31.6,,50
2018-01-08T02:08:12.524Z,,,,40.8,31.6,,50
2018-01-08T02:08:22.524Z,,,,40.6,31.5,,50
2018-01-08T02:08:32.524Z,,,,40.5,31.6,,50
2018-01-08T02:08:42.540Z,,,,,31.6,,50
2018-01-08T02:08:52.524Z,,,,,31.6,,50
2018-01-08T02:09:02.548Z,,,,,31.6,,50
2018-01-08T02:09:12.524Z,,,,40.4,31.6,,50
2018-01-08T02:09:22.524Z,,,,40.2,31.6,,50
2018-01-08T02:09:32.524Z,,,,40.1,31.6,,50
2018-01-08T02:09:42.524Z,,,,39.9,31.6,,50
2018-01-08T02:09:52.524Z,,,,,31.6,,50
2018-01-08T02:10:02.524Z,,,,,31.6,,50
2018-01-08T02:10:12.524Z,,,,,31.6,,50
2018-01-08T02:10:22.527Z,,,,39.8,31.6,,50
2018-01-08T02:10:32.524Z,,,,,31.6,,50
2018-01-08T02:10:42.524Z,,,,39.7,31.6,,50
2018-01-08T02:10:52.524Z,,,,39.6,31.6,,50
2018-01-08T02:11:02.524Z,,,,,31.6,,50
2018-01-08T02:11:12.524Z,,,,,31.6,,50
2018-01-08T02:11:22.524Z,,,,,31.6,,50
2018-01-08T02:11:32.524Z,,,,,31.6,,50
2018-01-08T02:11:42.524Z,,,,,31.6,,50
2018-01-08T02:11:52.527Z,,,,,31.6,,50
2018-01-08T02:12:02.524Z,,,,39.5,31.6,,50
2018-01-08T02:12:12.524Z,,,,,31.6,,50
2018-01-08T02:12:22.524Z,,,,,31.6,,50
2018-01-08T02:12:32.547Z,,,,,31.6,,50
2018-01-08T02:12:42.524Z,,,,,31.6,,50
2018-01-08T02:12:52.524Z,,,,,31.6,,50
2018-01-08T02:13:02.569Z,,,,,31.6,,50
2018-01-08T02:13:12.524Z,,,,,31.6,,50
2018-01-08T02:13:22.525Z,,,,39.6,31.6,,50
2018-01-08T02:13:32.549Z,,,,,31.6,,50
2018-01-08T02:13:42.527Z,,,,,31.6,,50
2018-01-08T02:13:52.524Z,,,,,31.6,,50
2018-01-08T02:14:02.526Z,,,,39.7,31.6,,50
2018-01-08T02:14:12.530Z,,,,,31.6,,50
2018-01-08T02:14:22.529Z,,,,,31.6,,50
2018-01-08T02:14:32.537Z,,,,,31.6,,50
2018-01-08T02:14:42.524Z,,,,39.8,31.6,,50
2018-01-08T02:14:52.524Z,,,,,31.6,,50
2018-01-08T02:15:02.546Z,,,,,31.6,,50
2018-01-08T02:15:12.524Z,,,,,31.6,,50
2018-01-08T02:15:22.524Z,,,,39.9,31.6,,50
2018-01-08T02:15:32.524Z,,,,,31.6,,50
2018-01-08T02:15:42.524Z,,,,,31.6,,50
2018-01-08T02:15:52.524Z,,,,,31.6,,50
2018-01-08T02:16:02.548Z,,,,,31.6,,50
2018-01-08T02:16:12.543Z,,,,,31.6,,50
2018-01-08T02:16:22.547Z,,,,,31.6,,50
2018-01-08T02:16:32.524Z,,,,,31.6,,50
2018-01-08T02:16:42.524Z,,,,,31.6,,50
2018-01-08T02:16:52.524Z,,,,39.9,31.6,,50
2018-01-08T02:17:02.524Z,,,,39.9,31.5,,50
2018-01-08T02:17:12.526Z,,,,39.9,31.5,,50
2018-01-08T02:17:22.529Z,,,,,31.5,,50
2018-01-08T02:17:32.524Z,,,,39.9,31.5,,50
2018-01-08T02:17:42.524Z,,,,,31.5,,50
2018-01-08T02:17:52.524Z,,,,,31.5,,50
2018-01-08T02:18:02.524Z,,,,,31.5,,50
2018-01-08T02:18:12.524Z,,,,,31.5,,50
2018-01-08T02:18:22.524Z,,,,,31.5,,50
2018-01-08T02:18:32.524Z,,,,,31.5,,50
2018-01-08T02:18:42.524Z,,,,,31.5,,50
2018-01-08T02:18:52.524Z,,,,,31.5,,50
2018-01-08T02:19:02.524Z,,,,,31.5,,50
2018-01-08T02:19:12.533Z,,,,,31.5,,50
2018-01-08T02:19:22.532Z,,,,,31.5,,50
2018-01-08T02:19:32.553Z,,,,39.8,31.5,,50
2018-01-08T02:19:42.533Z,,,,,31.5,,50
2018-01-08T02:19:52.528Z,,,,,31.5,,50
2018-01-08T02:20:02.533Z,,,,,31.4,,50
2018-01-08T02:20:12.524Z,,,,,31.5,,50
2018-01-08T02:20:22.524Z,,,,,31.4,,50
2018-01-08T02:20:32.524Z,,,,39.7,31.4,,50
2018-01-08T02:20:42.535Z,,,,,31.4,,50
2018-01-08T02:20:52.589Z,,,,,31.4,,50
2018-01-08T02:21:02.546Z,,,,,31.4,,50
2018-01-08T02:21:12.563Z,,,,,31.4,,50
2018-01-08T02:21:22.532Z,,,,,31.4,,50
2018-01-08T02:21:32.524Z,,,,,31.4,,50
2018-01-08T02:21:42.524Z,,,,39.6,31.4,,50
2018-01-08T02:21:52.524Z,,,,,31.4,,50
2018-01-08T02:22:02.524Z,,,,,31.4,,50
2018-01-08T02:22:12.524Z,,,,,31.4,,50
2018-01-08T02:22:22.524Z,,,,,31.4,,50
2018-01-08T02:22:32.524Z,,,,,31.4,,50
2018-01-08T02:22:42.524Z,,,,,31.4,,50
2018-01-08T02:22:52.524Z,,,,,31.4,,50
2018-01-08T02:23:02.524Z,,,,39.5,31.3,,50
2018-01-08T02:23:12.524Z,,,,,31.3,,50
2018-01-08T02:23:22.524Z,,,,,31.3,,50
2018-01-08T02:23:32.524Z,,,,,31.3,,50
2018-01-08T02:23:42.524Z,,,,,31.3,,50
2018-01-08T02:23:52.524Z,,,,,31.3,,50
2018-01-08T02:24:02.524Z,,,,,31.3,,50
2018-01-08T02:24:12.524Z,,,,39.4,31.3,,50
2018-01-08T02:24:22.526Z,,,,,31.3,,50
2018-01-08T02:24:32.524Z,,,,,31.3,,50
2018-01-08T02:24:42.523Z,,,,,31.3,,50
2018-01-08T02:24:52.524Z,,,,,31.3,,50
2018-01-08T02:25:02.524Z,,,,,31.3,,50
2018-01-08T02:25:12.523Z,,,,,31.3,,50
2018-01-08T02:25:22.524Z,,,,39.3,31.3,,50
2018-01-08T02:25:32.549Z,,,,,31.3,,50
2018-01-08T02:25:42.524Z,,,,,31.3,,50
2018-01-08T02:25:52.529Z,,,,,31.2,,50
2018-01-08T02:26:02.524Z,,,,,31.2,,50
2018-01-08T02:26:12.548Z,1,0,,44.4,31.2,37,50
2018-01-08T02:26:22.551Z,,,,44.7,31.2,29,50
2018-01-08T02:26:32.532Z,,,,41.8,31.2,,50
2018-01-08T02:26:42.526Z,,,,38.8,31.2,29,50
2018-01-08T02:26:52.524Z,,,,37.9,31.2,,50
2018-01-08T02:27:02.545Z,,,,37.5,31.2,,50
2018-01-08T02:27:12.551Z,,,,,31.2,30,50
2018-01-08T02:27:22.523Z,,,,38,31.2,,50
2018-01-08T02:27:32.524Z,,,,38.4,31.2,29,50
2018-01-08T02:27:42.524Z,,,,38.7,31.2,30,50
2018-01-08T02:27:52.548Z,,,,39.1,31.2,29,50
2018-01-08T02:28:02.524Z,,,,,31.2,,50
2018-01-08T02:28:12.524Z,,,,39.3,31.2,30,50
2018-01-08T02:28:22.524Z,,,,39.5,31.2,,50
2018-01-08T02:28:32.524Z,,,,39.7,31,29,50
2018-01-08T02:28:42.524Z,,,,40,31.2,30,50
2018-01-08T02:28:52.524Z,,,,40.1,31,,50
2018-01-08T02:29:02.524Z,,,,40.3,31,29,50
2018-01-08T02:29:12.524Z,,,,40.5,31,30,50
2018-01-08T02:29:22.537Z,,,,40.7,31,,50
2018-01-08T02:29:32.524Z,,,,41,31,29,50
2018-01-08T02:29:42.525Z,,,,,31,30,50
2018-01-08T02:29:52.523Z,,,,41.2,31,,50
2018-01-08T02:30:02.530Z,,,,41.3,31,29,50
2018-01-08T02:30:12.524Z,,,,41.5,31,,50
2018-01-08T02:30:22.532Z,,,,41.6,31,30,50
2018-01-08T02:30:32.524Z,,,,41.8,31,,50
2018-01-08T02:30:42.524Z,,,,42,31,,50
2018-01-08T02:30:52.534Z,,,,,31,29,50
2018-01-08T02:31:02.570Z,,,,42.2,31,,50
2018-01-08T02:31:12.523Z,,,,42.3,31,,50
2018-01-08T02:31:22.551Z,,,,42.4,31,,50
2018-01-08T02:31:32.534Z,,,,42.6,31,30,50
2018-01-08T02:31:42.529Z,,,,42.8,31,29,50
2018-01-08T02:31:52.554Z,,,,43,31,30,50
2018-01-08T02:32:02.524Z,,,,,31,29,50
2018-01-08T02:32:12.524Z,,,,43.1,31,30,50
2018-01-08T02:32:22.524Z,1,0,,41.7,31,0,50
2018-01-08T02:32:32.548Z,,,,39.9,31,,50
2018-01-08T02:32:42.524Z,,,,38.9,31,,50
2018-01-08T02:32:52.528Z,,,,38.4,31,,50
2018-01-08T02:33:02.524Z,,,,38.2,31,,50
2018-01-08T02:33:12.548Z,,,,,31,,50
2018-01-08T02:33:22.524Z,,,,,31.2,,50
2018-01-08T02:33:32.524Z,,,,,31.2,,50
2018-01-08T02:33:42.523Z,,,,38.1,31.2,,50
2018-01-08T02:33:52.524Z,,,,37.9,31.2,,50
2018-01-08T02:34:02.524Z,,,,,31.2,,50
2018-01-08T02:34:12.524Z,,,,37.8,31.2,,50
2018-01-08T02:34:22.545Z,,,,37.7,31.2,,50
2018-01-08T02:34:32.542Z,,,,,31.2,,50
2018-01-08T02:34:42.548Z,,,,,31.2,,50
2018-01-08T02:34:52.536Z,,,,,31.2,,50
2018-01-08T02:35:02.549Z,,,,37.6,31.2,,50
2018-01-08T02:35:12.523Z,,,,,31.2,,50
2018-01-08T02:35:22.524Z,,,,37.5,31.2,,50
2018-01-08T02:35:32.524Z,,,,,31.2,,50
2018-01-08T02:35:42.523Z,,,,,31.2,,50
2018-01-08T02:35:52.523Z,,,,,31.2,,50
2018-01-08T02:36:02.524Z,,,,,31.2,,50
2018-01-08T02:36:12.524Z,,,,37.4,31.2,,50
2018-01-08T02:36:22.524Z,,,,,31.2,,50
2018-01-08T02:36:32.524Z,,,,,31.2,,50
2018-01-08T02:36:42.524Z,,,,,31.2,,50
2018-01-08T02:36:52.524Z,,,,,31.2,,50
2018-01-08T02:37:02.552Z,,,,,31.2,,50
2018-01-08T02:37:12.524Z,,,,,31.2,,50
2018-01-08T02:37:22.524Z,,,,,31.2,,50
2018-01-08T02:37:32.524Z,,,,,31.2,,50
2018-01-08T02:37:42.523Z,,,,,31.2,,50
2018-01-08T02:37:52.542Z,,,,,31.2,,50
2018-01-08T02:38:02.524Z,,,,37.5,31.2,,50
2018-01-08T02:38:12.523Z,,,,,31.2,,50
2018-01-08T02:38:22.523Z,,,,,31.2,,50
2018-01-08T02:38:32.524Z,,,,,31.2,,50
2018-01-08T02:38:42.529Z,,,,,31.2,,50
2018-01-08T02:38:52.524Z,,,,37.6,31.2,,50
2018-01-08T02:39:02.523Z,,,,,31.2,,50
2018-01-08T02:39:12.523Z,,,,,31.2,,50
2018-01-08T02:39:22.548Z,,,,,31.2,,50
2018-01-08T02:39:32.524Z,,,,37.7,31,,50
2018-01-08T02:39:42.523Z,,,,,31,,50
2018-01-08T02:39:52.524Z,,,,,31,,50
2018-01-08T02:40:02.524Z,,,,,31,,50
2018-01-08T02:40:12.524Z,,,,,31,,50
2018-01-08T02:40:22.524Z,,,,,31,,50
