Time,HwTSet,ActPow,PrimTSet,PrimT,ChActive,HwTOutlet,HwActive
2017-12-16T01:18:10.275Z,50,,,,,30.3,
2017-12-16T01:18:20.275Z,50,,,36.3,,30.3,
2017-12-16T01:18:30.274Z,50,,,36.2,,30.3,
2017-12-16T01:18:40.327Z,50,,,36.3,,30.3,
2017-12-16T01:18:50.320Z,50,,,,,30.3,
2017-12-16T01:19:00.315Z,50,,,,,30.3,
2017-12-16T01:19:10.296Z,50,,,,,30.3,
2017-12-16T01:19:20.288Z,50,,,,,30.3,
2017-12-16T01:19:30.286Z,50,,,,,30.3,
2017-12-16T01:19:40.275Z,50,,,,,30.3,
2017-12-16T01:19:50.275Z,50,,,36.4,,30.3,
2017-12-16T01:20:00.274Z,50,,,,,30.3,
2017-12-16T01:20:10.275Z,50,,,,,30.3,
2017-12-16T01:20:20.274Z,50,,,,,30.3,
2017-12-16T01:20:30.275Z,50,,,36.5,,30.3,
2017-12-16T01:20:40.275Z,50,,,,,30.3,
2017-12-16T01:20:50.275Z,50,,,,,30.3,
2017-12-16T01:21:00.275Z,50,,,,,30.3,
2017-12-16T01:21:10.274Z,50,,,,,30.3,
2017-12-16T01:21:20.274Z,50,,,36.6,,30.3,
2017-12-16T01:21:30.274Z,50,,,,,30.3,
2017-12-16T01:21:40.274Z,50,,,,,30.3,
2017-12-16T01:21:50.329Z,50,,,,,30.3,
2017-12-16T01:22:00.359Z,50,,,,,30.3,
2017-12-16T01:22:10.306Z,50,,,,,30.3,
2017-12-16T01:22:20.283Z,50,,,,,30.3,
2017-12-16T01:22:30.275Z,50,,,,,30.3,
2017-12-16T01:22:40.275Z,50,,,,,30.3,
2017-12-16T01:22:50.274Z,50,,,,,30.3,
2017-12-16T01:23:00.274Z,50,,,,,30.3,
2017-12-16T01:23:10.274Z,50,,,,,30.3,
2017-12-16T01:23:20.275Z,50,,,,,30.3,
2017-12-16T01:23:30.275Z,50,,,,,30.3,
2017-12-16T01:23:40.274Z,50,,,,,30.3,
2017-12-16T01:23:50.274Z,50,,,,,30.2,
2017-12-16T01:24:00.274Z,50,,,,,30.3,
2017-12-16T01:24:10.274Z,50,,,,,30.3,
2017-12-16T01:24:20.278Z,50,,,,,30.2,
2017-12-16T01:24:30.275Z,50,,,,,30.2,
2017-12-16T01:24:40.275Z,50,,,,,30.2,
2017-12-16T01:24:50.274Z,50,,,,,30.2,
2017-12-16T01:25:00.275Z,50,,,,,30.2,
2017-12-16T01:25:10.274Z,50,,,,,30.2,
2017-12-16T01:25:20.274Z,50,,,36.5,,30.2,
2017-12-16T01:25:30.274Z,50,,,,,30.2,
2017-12-16T01:25:40.275Z,50,,,,,30.2,
2017-12-16T01:25:50.274Z,50,,,,,30.2,
2017-12-16T01:26:00.274Z,50,,,,,30.2,
2017-12-16T01:26:10.274Z,50,,,,,30.2,
2017-12-16T01:26:20.277Z,50,,,,,30.2,
2017-12-16T01:26:30.274Z,50,,,,,30.2,
2017-12-16T01:26:40.276Z,50,,,,,30.2,
2017-12-16T01:26:50.276Z,50,,,,,30.2,
2017-12-16T01:27:00.274Z,50,,,36.4,,30.2,
2017-12-16T01:27:10.282Z,50,,,,,30.2,
2017-12-16T01:27:20.274Z,50,,,,,30.2,
2017-12-16T01:27:30.274Z,50,,,,,30.2,
2017-12-16T01:27:40.274Z,50,,,,,30.2,
2017-12-16T01:27:50.274Z,50,,,,,30.2,
2017-12-16T01:28:00.274Z,50,,,,,30.1,
2017-12-16T01:28:10.274Z,50,,,,,30.1,
2017-12-16T01:28:20.274Z,50,,,,,30.1,
2017-12-16T01:28:30.274Z,50,,,36.3,,30.1,
2017-12-16T01:28:40.275Z,50,,,,,30.1,
2017-12-16T01:28:50.274Z,50,,,,,30.1,
2017-12-16T01:29:00.274Z,50,,,,,30.1,
2017-12-16T01:29:10.274Z,50,,,,,30.1,
2017-12-16T01:29:20.273Z,50,,,,,30.1,
2017-12-16T01:29:30.274Z,50,,,,,30.1,
2017-12-16T01:29:40.274Z,50,,,,,30.1,
2017-12-16T01:29:50.274Z,50,,,,,30.1,
2017-12-16T01:30:00.274Z,50,,,36.2,,30.1,
2017-12-16T01:30:10.274Z,50,,,,,30.1,
2017-12-16T01:30:20.274Z,50,,,,,30.1,
2017-12-16T01:30:30.274Z,50,,,,,30.1,
2017-12-16T01:30:40.274Z,50,,,,,30.1,
2017-12-16T01:30:50.274Z,50,43,,37.9,1,30.1,0
2017-12-16T01:31:00.274Z,50,31,,42.7,,30.1,
2017-12-16T01:31:10.330Z,50,30,,39.7,,30,
2017-12-16T01:31:20.274Z,50,29,,38.6,,30,
2017-12-16T01:31:30.274Z,50,,,36.6,,30,
2017-12-16T01:31:40.278Z,50,30,,36.2,,30,
2017-12-16T01:31:50.274Z,50,,,36,,30,
2017-12-16T01:32:00.277Z,50,29,,36.4,,30,
2017-12-16T01:32:10.274Z,50,,,36.8,,30,
2017-12-16T01:32:20.274Z,50,30,,37.2,,30,
2017-12-16T01:32:30.274Z,50,,,37.4,,30,
2017-12-16T01:32:40.274Z,50,29,,37.5,,30,
2017-12-16T01:32:50.274Z,50,,,37.6,,30,
2017-12-16T01:33:00.274Z,50,30,,37.8,,30,
2017-12-16T01:33:10.274Z,50,29,,38,,30,
2017-12-16T01:33:20.274Z,50,,,38.2,,30,
2017-12-16T01:33:30.274Z,50,,,38.5,,30,
2017-12-16T01:33:40.274Z,,,,38.7,,,
2017-12-16T01:33:50.274Z,50,,,38.8,,30,
2017-12-16T01:34:00.274Z,50,30,,39.1,,30,
2017-12-16T01:34:10.273Z,50,,,39.3,,30,
2017-12-16T01:34:20.274Z,50,29,,39.5,,30,
2017-12-16T01:34:30.320Z,50,,,39.6,,30,
2017-12-16T01:34:40.274Z,50,,,39.8,,30,
2017-12-16T01:34:50.301Z,50,,,39.9,,30,
2017-12-16T01:35:00.274Z,50,,,40,,30,
2017-12-16T01:35:10.277Z,50,,,40.2,,30,
2017-12-16T01:35:20.274Z,50,,,40.3,,30,
2017-12-16T01:35:30.274Z,50,,,40.4,,30,
2017-12-16T01:35:40.274Z,50,,,40.6,,30,
2017-12-16T01:35:50.274Z,50,,,40.7,,30,
2017-12-16T01:36:00.273Z,50,,,40.8,,30,
2017-12-16T01:36:10.274Z,50,29,,41,,30,
2017-12-16T01:36:20.274Z,50,30,,41.1,,30,
2017-12-16T01:36:30.274Z,50,29,,41.3,,30.1,
2017-12-16T01:36:40.274Z,50,,,41.4,,30,
2017-12-16T01:36:50.275Z,50,,,41.6,,30.1,
2017-12-16T01:37:00.274Z,50,,,41.7,,30.1,
2017-12-16T01:37:10.274Z,50,,,41.9,,30.1,
2017-12-16T01:37:20.274Z,50,29,,42,,30.1,
2017-12-16T01:37:30.273Z,50,,,42.2,,30.1,
2017-12-16T01:37:40.274Z,50,,,,,30.1,
2017-12-16T01:37:50.275Z,50,30,,42.6,,30.1,
2017-12-16T01:38:00.274Z,50,29,,42.7,,30.1,
2017-12-16T01:38:10.274Z,50,30,,42.9,,30.1,
2017-12-16T01:38:20.274Z,50,29,,43,,30.1,
2017-12-16T01:38:30.274Z,50,,,43.1,,30.1,
2017-12-16T01:38:40.274Z,50,,,43.3,,30.1,
2017-12-16T01:38:50.274Z,50,30,,43.4,,30.1,
2017-12-16T01:39:00.274Z,50,29,,43.6,,30.1,
2017-12-16T01:39:10.274Z,50,30,,43.7,,30.2,
2017-12-16T01:39:20.274Z,50,29,,43.8,,30.2,
2017-12-16T01:39:30.274Z,50,30,,43.9,,30.2,
2017-12-16T01:39:40.274Z,,,,44.1,,,
2017-12-16T01:39:50.274Z,50,,,44.2,,30.2,
2017-12-16T01:40:00.275Z,50,29,,44.3,,30.2,
2017-12-16T01:40:10.274Z,50,,,44.5,,30.2,
2017-12-16T01:40:20.275Z,50,,,44.6,,30.2,
2017-12-16T01:40:30.275Z,50,30,,44.7,,30.3,
2017-12-16T01:40:40.274Z,50,,,44.9,,30.3,
2017-12-16T01:40:50.274Z,50,29,,45,,30.3,
2017-12-16T01:41:00.274Z,50,0,,45.1,1,30.3,0
2017-12-16T01:41:10.274Z,50,,,42.6,,30.3,
2017-12-16T01:41:20.274Z,50,,,40.9,,30.3,
2017-12-16T01:41:30.273Z,50,,,40.4,,30.3,
2017-12-16T01:41:40.274Z,50,,,40.2,,30.3,
2017-12-16T01:41:50.275Z,50,,,40.1,,30.4,
2017-12-16T01:42:00.274Z,50,,,,,30.4,
2017-12-16T01:42:10.274Z,50,,,,,30.4,
2017-12-16T01:42:20.274Z,50,,,40,,30.4,
2017-12-16T01:42:30.274Z,50,,,39.9,,30.4,
2017-12-16T01:42:40.274Z,50,,,39.8,,30.4,
2017-12-16T01:42:50.274Z,50,,,39.7,,30.4,
2017-12-16T01:43:00.275Z,50,,,39.6,,30.4,
2017-12-16T01:43:10.274Z,50,,,,,30.4,
2017-12-16T01:43:20.274Z,50,,,39.5,,30.6,
2017-12-16T01:43:30.274Z,50,,,,,30.6,
2017-12-16T01:43:40.274Z,50,,,,,30.6,
2017-12-16T01:43:50.275Z,50,,,39.4,,30.6,
2017-12-16T01:44:00.274Z,50,,,39.3,,30.6,
2017-12-16T01:44:10.274Z,50,,,,,30.6,
2017-12-16T01:44:20.274Z,50,,,,,30.6,
2017-12-16T01:44:30.274Z,50,,,39.2,,30.6,
2017-12-16T01:44:50.274Z,50,,,,,30.7,
2017-12-16T01:45:00.273Z,50,,,,,30.7,
2017-12-16T01:45:10.274Z,50,,,,,30.7,
2017-12-16T01:45:20.274Z,50,,,,,30.7,
2017-12-16T01:45:30.274Z,50,,,,,30.7,
2017-12-16T01:45:40.274Z,50,,,,,30.7,
2017-12-16T01:45:50.274Z,50,,,,,30.7,
2017-12-16T01:46:10.275Z,50,,,,,30.7,
2017-12-16T01:46:20.274Z,50,,,,,30.7,
2017-12-16T01:46:30.274Z,50,,,,,30.7,
2017-12-16T01:46:40.274Z,50,,,,,30.7,
2017-12-16T01:46:50.274Z,50,,,,,30.7,
2017-12-16T01:47:00.274Z,50,,,,,30.7,
2017-12-16T01:47:10.273Z,50,,,,,30.7,
2017-12-16T01:47:20.277Z,50,,,39.3,,30.7,
2017-12-16T01:47:30.274Z,50,,,,,30.7,
2017-12-16T01:47:40.274Z,50,,,,,30.7,
2017-12-16T01:47:50.274Z,50,,,39.4,,30.7,
2017-12-16T01:48:00.274Z,50,,,,,30.8,
2017-12-16T01:48:10.274Z,50,,,,,30.8,
2017-12-16T01:48:20.274Z,50,,,,,30.7,
2017-12-16T01:48:30.318Z,50,,,39.5,,30.8,
2017-12-16T01:48:40.274Z,50,,,,,30.8,
2017-12-16T01:48:50.273Z,50,,,,,30.8,
2017-12-16T01:49:00.273Z,50,,,,,30.8,
2017-12-16T01:49:10.274Z,50,,,,,30.8,
2017-12-16T01:49:20.274Z,50,,,,,30.8,
2017-12-16T01:49:30.274Z,50,,,,,30.8,
2017-12-16T01:49:40.273Z,50,,,,,30.8,
2017-12-16T01:49:50.274Z,50,,,,,30.8,
2017-12-16T01:50:00.274Z,50,,,,,30.8,
2017-12-16T01:50:10.323Z,50,,,,,30.8,
2017-12-16T01:50:20.274Z,50,,,,,30.8,
2017-12-16T01:50:30.274Z,50,,,,,30.8,
2017-12-16T01:50:40.274Z,50,,,,,30.8,
2017-12-16T01:50:50.274Z,50,,,,,30.8,
2017-12-16T01:51:00.273Z,50,,,,,30.8,
2017-12-16T01:51:10.274Z,50,,,,,30.8,
2017-12-16T01:51:20.274Z,50,,,,,30.8,
2017-12-16T01:51:30.273Z,50,,,,,30.8,
2017-12-16T01:51:40.274Z,50,,,,,30.8,
2017-12-16T01:51:50.274Z,50,,,,,30.8,
2017-12-16T01:52:00.274Z,50,,,39.4,,30.8,
2017-12-16T01:52:10.274Z,50,,,,,30.8,
2017-12-16T01:52:20.273Z,50,,,,,30.8,
2017-12-16T01:52:30.274Z,50,,,,,30.8,
2017-12-16T01:52:40.274Z,50,,,,,30.8,
2017-12-16T01:52:50.274Z,50,,,,,30.8,
2017-12-16T01:53:00.274Z,50,,,,,30.8,
2017-12-16T01:53:10.273Z,50,,,,,30.8,
2017-12-16T01:53:20.277Z,50,,,39.3,,30.8,
2017-12-16T01:53:30.274Z,50,,,,,30.8,
2017-12-16T01:53:40.274Z,50,,,,,30.8,
2017-12-16T01:53:50.274Z,50,,,,,30.8,
2017-12-16T01:54:00.273Z,50,,,,,30.8,
2017-12-16T01:54:10.274Z,50,,,,,30.8,
2017-12-16T01:54:20.274Z,50,,,39.2,,30.8,
2017-12-16T01:54:40.274Z,50,,,,,30.8,
2017-12-16T01:54:50.274Z,50,,,,,30.8,
2017-12-16T01:55:10.273Z,50,,,,,30.7,
2017-12-16T01:55:20.273Z,50,,,39.1,,30.7,
2017-12-16T01:55:30.273Z,50,,,39.2,,30.7,
2017-12-16T01:55:40.274Z,50,,,,,30.7,
2017-12-16T01:55:50.273Z,50,,,39.1,,30.7,
2017-12-16T01:56:10.273Z,50,,,,,30.7,
2017-12-16T01:56:20.273Z,50,,,,,30.7,
2017-12-16T01:56:30.274Z,50,,,39.1,,30.7,
2017-12-16T01:56:40.274Z,,,,38.9,,,
2017-12-16T01:56:50.273Z,50,,,38.9,,30.7,
2017-12-16T01:57:00.273Z,50,,,,,30.7,
2017-12-16T01:57:10.293Z,,37,,44,1,,0
2017-12-16T01:57:20.274Z,50,29,,44,,30.7,
2017-12-16T01:57:30.273Z,50,29,,41.4,,30.7,
2017-12-16T01:57:40.274Z,50,,,39.5,,30.7,
2017-12-16T01:57:50.274Z,50,29,,38.3,,30.7,
2017-12-16T01:58:00.274Z,50,,,38.1,,30.7,
2017-12-16T01:58:10.274Z,50,,,,,30.7,
2017-12-16T01:58:20.274Z,,30,,38.9,,,
2017-12-16T01:58:30.274Z,50,29,,39.3,,30.7,
2017-12-16T01:58:40.273Z,50,,,,,30.7,
2017-12-16T01:58:50.274Z,50,,,39.5,,30.7,
2017-12-16T01:59:00.274Z,,30,,39.7,,,
2017-12-16T01:59:10.274Z,50,29,,39.9,,30.7,
2017-12-16T01:59:20.274Z,,,,40,,,
2017-12-16T01:59:30.274Z,50,30,,40.3,,30.7,
2017-12-16T01:59:40.274Z,50,,,,,30.7,
2017-12-16T01:59:50.274Z,50,29,,40.5,,30.7,
2017-12-16T02:00:00.274Z,,,,40.9,,,
2017-12-16T02:00:10.274Z,50,30,,41.1,,30.7,
2017-12-16T02:00:20.297Z,50,29,,41.2,,30.7,
2017-12-16T02:00:30.275Z,50,,,,,30.7,
2017-12-16T02:00:40.273Z,,,,41.5,,,
2017-12-16T02:00:50.274Z,50,29,59,41.7,1,30.7,0
2017-12-16T02:01:00.273Z,50,,,41.8,,30.7,
2017-12-16T02:01:20.273Z,50,29,,42.1,,30.7,
2017-12-16T02:01:30.273Z,50,,,42.2,,30.7,
2017-12-16T02:01:40.274Z,50,,,,,30.7,
2017-12-16T02:01:50.350Z,50,,,42.3,,30.7,
2017-12-16T02:02:00.274Z,,30,,42.7,,,
2017-12-16T02:02:10.274Z,50,29,,42.8,,30.8,
2017-12-16T02:02:20.273Z,50,,,,,30.7,
2017-12-16T02:02:30.273Z,,,,43.1,,,
2017-12-16T02:02:40.273Z,50,0,,43,1,30.8,0
2017-12-16T02:02:50.274Z,50,,,40.3,,30.8,
2017-12-16T02:03:00.273Z,50,,,38.8,,30.8,
2017-12-16T02:03:10.274Z,50,,,38.3,,30.8,
2017-12-16T02:03:20.274Z,50,,,38.2,,30.8,
2017-12-16T02:03:30.273Z,50,,,,,30.8,
2017-12-16T02:03:50.274Z,50,,,,,30.8,
2017-12-16T02:04:00.273Z,50,,,38.1,,30.8,
2017-12-16T02:04:10.274Z,50,,,,,30.8,
2017-12-16T02:04:20.273Z,,,,37.8,,,
2017-12-16T02:04:30.274Z,50,,,37.7,,30.8,
2017-12-16T02:04:50.273Z,50,,,,,30.8,
2017-12-16T02:05:00.273Z,50,,,,,30.8,
2017-12-16T02:05:10.273Z,50,,,37.6,,30.8,
2017-12-16T02:05:20.283Z,50,,,,,30.9,
2017-12-16T02:05:30.274Z,,,,37.5,,,
2017-12-16T02:05:40.340Z,50,,,,,30.9,
2017-12-16T02:05:50.274Z,50,,,,,30.9,
2017-12-16T02:06:00.314Z,50,,,,,30.9,
2017-12-16T02:06:10.274Z,,,,37.4,,,
2017-12-16T02:06:20.307Z,50,,,,,30.9,
2017-12-16T02:06:30.273Z,50,,,,,30.9,
2017-12-16T02:06:50.274Z,50,,,,,30.9,
2017-12-16T02:07:00.273Z,50,,,,,30.9,
2017-12-16T02:07:10.273Z,50,,,,,30.9,
2017-12-16T02:07:30.273Z,50,,,,,30.9,
2017-12-16T02:07:40.273Z,50,,,,,30.9,
2017-12-16T02:08:00.273Z,50,,,,,30.9,
2017-12-16T02:08:10.274Z,50,,,,,30.9,
2017-12-16T02:08:30.273Z,50,,,,,30.9,
2017-12-16T02:08:40.273Z,50,,,,,30.9,
2017-12-16T02:09:00.273Z,50,,,37.5,,30.9,
2017-12-16T02:09:10.273Z,50,,,,,30.9,
2017-12-16T02:09:30.273Z,50,,,,,30.9,
2017-12-16T02:09:40.273Z,50,,,,,30.9,
2017-12-16T02:09:50.274Z,,,,37.6,,,
2017-12-16T02:10:00.273Z,50,,,,,30.9,
2017-12-16T02:10:10.273Z,50,,,,,30.9,
2017-12-16T02:10:30.273Z,50,,,37.7,,30.9,
2017-12-16T02:10:40.273Z,50,,,,,30.9,
2017-12-16T02:11:00.273Z,50,,,,,30.9,
2017-12-16T02:11:10.273Z,50,,,,,30.9,
2017-12-16T02:11:30.273Z,50,,,,,30.9,
2017-12-16T02:11:40.272Z,50,,,,,30.9,
2017-12-16T02:11:50.274Z,50,,,,,30.9,
2017-12-16T02:12:00.273Z,50,,,,,30.8,
2017-12-16T02:12:10.273Z,50,,,,,30.9,
2017-12-16T02:12:30.273Z,50,,,,,30.8,
2017-12-16T02:12:40.273Z,50,,,,,30.8,
2017-12-16T02:12:50.274Z,50,,,,,30.8,
2017-12-16T02:13:00.273Z,50,,,,,30.8,
2017-12-16T02:13:10.274Z,50,,,,,30.8,
2017-12-16T02:13:30.273Z,50,,,,,30.8,
2017-12-16T02:13:40.273Z,50,,,,,30.8,
2017-12-16T02:13:50.273Z,50,,,,,30.8,
2017-12-16T02:14:00.273Z,50,,,,,30.8,
2017-12-16T02:14:10.274Z,50,,,,,30.8,
2017-12-16T02:14:20.273Z,50,,,,,30.8,
2017-12-16T02:14:30.273Z,50,,,,,30.8,
2017-12-16T02:14:40.273Z,50,,,,,30.8,
2017-12-16T02:14:50.273Z,50,,,37.6,,30.8,
2017-12-16T02:15:00.273Z,50,,,,,30.8,
2017-12-16T02:15:10.273Z,50,,,,,30.8,
2017-12-16T02:15:20.274Z,50,,,,,30.8,
2017-12-16T02:15:30.274Z,50,,,,,30.8,
2017-12-16T02:15:40.275Z,50,,,,,30.8,
2017-12-16T02:15:50.273Z,50,,,,,30.8,
2017-12-16T02:16:00.273Z,50,,,,,30.7,
2017-12-16T02:16:10.273Z,50,,,,,30.7,
2017-12-16T02:16:20.273Z,50,,,,,30.7,
2017-12-16T02:16:30.273Z,50,,,37.5,,30.7,
2017-12-16T02:16:40.273Z,50,,,,,30.7,
2017-12-16T02:16:50.275Z,50,,,,,30.7,
2017-12-16T02:17:00.273Z,50,,,,,30.7,
2017-12-16T02:17:10.353Z,50,38,,42.1,1,30.7,0
2017-12-16T02:17:20.273Z,50,35,,43.1,,30.7,
2017-12-16T02:17:30.273Z,50,30,,40.9,,30.7,
2017-12-16T02:17:40.273Z,50,29,,38.8,,30.7,
2017-12-16T02:17:50.273Z,50,29,,37.9,,30.7,
2017-12-16T02:18:00.273Z,50,,,37.7,,30.7,
2017-12-16T02:18:10.273Z,50,0,,37.7,1,30.7,0
2017-12-16T02:18:20.273Z,50,,,34.8,,30.7,
2017-12-16T02:18:30.273Z,50,,,33.9,,30.7,
2017-12-16T02:18:40.274Z,50,,,33.7,,30.7,
2017-12-16T02:18:50.273Z,50,,,,,30.7,
2017-12-16T02:19:00.273Z,50,,,33.6,,30.7,
2017-12-16T02:19:10.273Z,50,,,33.5,,30.7,
2017-12-16T02:19:20.273Z,50,,,,,30.7,
2017-12-16T02:19:30.273Z,50,,,33.4,,30.7,
2017-12-16T02:19:40.273Z,50,,,,,30.6,
2017-12-16T02:19:50.274Z,50,,,33.3,,30.7,
2017-12-16T02:20:00.274Z,50,,,33.2,,30.6,
2017-12-16T02:20:10.321Z,50,,,,,30.6,
2017-12-16T02:20:20.273Z,50,,,,,30.6,
2017-12-16T02:20:30.275Z,50,,,,,30.6,
2017-12-16T02:20:40.272Z,50,,,,,30.6,
2017-12-16T02:20:50.273Z,50,,,33.1,,30.6,
2017-12-16T02:21:00.274Z,50,,,,,30.6,
2017-12-16T02:21:10.272Z,50,,,32.9,,30.6,
2017-12-16T02:21:20.275Z,50,,,,,30.6,
2017-12-16T02:21:30.273Z,50,,,,,30.6,
2017-12-16T02:21:40.314Z,50,,,,,30.6,
2017-12-16T02:21:50.305Z,50,,,,,30.6,
2017-12-16T02:22:00.272Z,50,,,,,30.6,
2017-12-16T02:22:10.273Z,50,,,,,30.6,
2017-12-16T02:22:20.273Z,50,,,,,30.6,
2017-12-16T02:22:30.273Z,50,,,,,30.6,
2017-12-16T02:22:40.272Z,50,,,,,30.6,
2017-12-16T02:22:50.273Z,50,,,,,30.4,
2017-12-16T02:23:00.273Z,50,,,,,30.4,
2017-12-16T02:23:10.273Z,50,,,,,30.4,
2017-12-16T02:23:20.274Z,50,,,,,30.4,
2017-12-16T02:23:30.273Z,50,,,,,30.4,
2017-12-16T02:23:40.273Z,50,,,,,30.4,
2017-12-16T02:23:50.273Z,50,,,,,30.4,
2017-12-16T02:24:00.272Z,50,,,,,30.4,
2017-12-16T02:24:10.272Z,50,,,,,30.4,
2017-12-16T02:24:20.273Z,50,,,,,30.4,
2017-12-16T02:24:30.273Z,50,,,,,30.4,
2017-12-16T02:24:40.273Z,50,,,33.1,,30.4,
2017-12-16T02:24:50.273Z,50,,,,,30.3,
2017-12-16T02:25:00.273Z,50,,,,,30.3,
2017-12-16T02:25:10.273Z,50,,,,,30.3,
2017-12-16T02:25:20.273Z,50,,,33.2,,30.3,
2017-12-16T02:25:30.273Z,50,,,,,30.3,
2017-12-16T02:25:40.273Z,50,,,33.3,,30.3,
2017-12-16T02:25:50.273Z,50,,,,,30.3,
2017-12-16T02:26:00.273Z,50,,,,,30.3,
2017-12-16T02:26:10.273Z,50,,,33.4,,30.3,
2017-12-16T02:26:20.273Z,50,,,,,30.3,
2017-12-16T02:26:30.273Z,50,,,33.5,,30.2,
2017-12-16T02:26:40.273Z,50,38,,37.7,1,30.3,0
2017-12-16T02:26:50.273Z,50,32,,40.1,,30.2,
2017-12-16T02:27:00.274Z,50,29,,38.7,,30.2,
2017-12-16T02:27:10.273Z,50,,,37.8,,30.2,
2017-12-16T02:27:20.272Z,50,,,36.8,,30.2,
2017-12-16T02:27:30.273Z,50,,,36.6,,30.2,
2017-12-16T02:27:40.273Z,50,,,36.5,,30.2,
2017-12-16T02:27:50.273Z,50,,,37.1,,30.2,
2017-12-16T02:28:00.273Z,50,30,,37.2,,30.2,
2017-12-16T02:28:10.273Z,50,,,37.5,,30.2,
2017-12-16T02:28:20.273Z,50,,,37.7,,30.2,
2017-12-16T02:28:30.272Z,50,,,37.8,,30.2,
2017-12-16T02:28:40.273Z,50,,,38,,30.2,
2017-12-16T02:28:50.273Z,50,29,,38.1,,30.1,
2017-12-16T02:29:00.273Z,50,30,,38.3,,30.2,
2017-12-16T02:29:10.273Z,50,29,,38.5,,30.1,
2017-12-16T02:29:20.273Z,50,,,38.6,,30.2,
2017-12-16T02:29:30.272Z,50,,,38.8,,30.1,
2017-12-16T02:29:40.273Z,50,30,,38.9,,30.1,
2017-12-16T02:29:50.273Z,50,29,,39.1,,30.1,
2017-12-16T02:30:00.273Z,50,30,,39.2,,30.1,
2017-12-16T02:30:10.272Z,50,,,39.4,,30.1,
2017-12-16T02:30:20.273Z,50,29,,39.6,,30.1,
2017-12-16T02:30:30.273Z,50,30,,39.7,,30.1,
2017-12-16T02:30:40.273Z,50,,,39.8,,30.1,
2017-12-16T02:30:50.273Z,50,29,,40,,30.1,
2017-12-16T02:31:00.273Z,50,,,40.1,,30.1,
2017-12-16T02:31:10.272Z,50,,,40.2,,30.1,
2017-12-16T02:31:20.273Z,50,30,,40.4,,30.1,
2017-12-16T02:31:30.273Z,50,29,,40.5,,30.1,
2017-12-16T02:31:40.273Z,50,,,40.7,,30.1,
2017-12-16T02:31:50.273Z,50,,,40.9,,30.1,
2017-12-16T02:32:00.272Z,50,,,41,,30.1,
2017-12-16T02:32:10.273Z,50,,,41.1,,30.1,
2017-12-16T02:32:20.273Z,50,,,41.3,,30.1,
2017-12-16T02:32:30.272Z,50,30,,41.4,,30.1,
2017-12-16T02:32:40.273Z,50,29,,41.6,,30.1,
2017-12-16T02:32:50.272Z,50,30,,41.8,,30.2,
2017-12-16T02:33:00.273Z,50,30,,42,,30.2,
2017-12-16T02:33:10.281Z,50,,,,,30.2,
2017-12-16T02:33:20.273Z,50,,,42.2,,30.2,
2017-12-16T02:33:30.273Z,50,,,42.4,,30.2,
2017-12-16T02:33:40.272Z,50,,,42.6,,30.2,
2017-12-16T02:33:50.273Z,50,29,,42.7,,30.2,
2017-12-16T02:34:00.273Z,50,29,,43,,30.2,
2017-12-16T02:34:10.273Z,50,,,,,30.2,
2017-12-16T02:34:20.274Z,50,,,43.1,,30.2,
2017-12-16T02:34:30.272Z,50,,,43.3,,30.2,
2017-12-16T02:34:40.273Z,50,,,43.4,,30.2,
2017-12-16T02:34:50.273Z,50,,,43.5,,30.2,
2017-12-16T02:35:00.273Z,50,,,43.7,,30.2,
2017-12-16T02:35:10.272Z,50,,,43.8,,30.2,
2017-12-16T02:35:20.273Z,50,30,,43.9,,30.3,
2017-12-16T02:35:30.272Z,50,29,,44,,30.3,
2017-12-16T02:35:40.272Z,50,,,44.2,,30.3,
2017-12-16T02:35:50.273Z,50,,,44.3,,30.3,
2017-12-16T02:36:00.273Z,50,,,44.4,,30.3,
2017-12-16T02:36:10.273Z,50,,,44.6,,30.3,
2017-12-16T02:36:20.272Z,50,,,44.7,,30.3,
2017-12-16T02:36:30.273Z,50,30,,44.8,,30.3,
2017-12-16T02:36:40.272Z,50,29,,45,,30.3,
2017-12-16T02:36:50.272Z,50,0,,44.9,1,30.4,0
2017-12-16T02:37:00.273Z,50,,,41.8,,30.4,
2017-12-16T02:37:10.275Z,50,,,40.9,,30.4,
2017-12-16T02:37:20.273Z,50,,,40.4,,30.4,
2017-12-16T02:37:30.306Z,50,,,40.3,,30.4,
2017-12-16T02:37:40.272Z,50,,,40.2,,30.4,
2017-12-16T02:37:50.273Z,50,,,,,30.4,
2017-12-16T02:38:00.272Z,50,,,,,30.4,
2017-12-16T02:38:10.273Z,50,,,,,30.6,
2017-12-16T02:38:20.273Z,50,,,40.1,,30.6,
2017-12-16T02:38:30.272Z,50,,,39.9,,30.6,
2017-12-16T02:38:40.272Z,50,,,39.8,,30.6,
2017-12-16T02:38:50.272Z,50,,,39.7,,30.6,
2017-12-16T02:39:00.272Z,50,,,39.6,,30.6,
2017-12-16T02:39:10.272Z,50,,,,,30.6,
2017-12-16T02:39:20.271Z,50,,,,,30.6,
2017-12-16T02:39:30.272Z,50,,,,,30.6,
2017-12-16T02:39:40.273Z,50,,,39.5,,30.7,
2017-12-16T02:39:50.272Z,50,,,39.4,,30.7,
2017-12-16T02:40:00.273Z,50,,,,,30.7,
2017-12-16T02:40:10.272Z,50,,,39.3,,30.7,
2017-12-16T02:40:20.273Z,50,,,,,30.7,
