Time,HwTSet,PrimTSet,ActPow,HwTOutlet,PrimT,ChActive,HwActive
2018-01-09T02:27:22.495Z,50,,,30.9,,,
2018-01-09T02:27:32.495Z,50,,,30.9,38.9,,
2018-01-09T02:27:42.495Z,50,,,30.9,39.1,,
2018-01-09T02:27:52.495Z,50,,,30.9,,,
2018-01-09T02:28:02.495Z,50,,,30.9,,,
2018-01-09T02:28:12.646Z,50,,,30.9,,,
2018-01-09T02:28:22.495Z,50,,,30.9,39.2,,
2018-01-09T02:28:32.516Z,50,,,30.9,,,
2018-01-09T02:28:42.495Z,50,,,30.9,,,
2018-01-09T02:28:52.495Z,50,,,30.9,,,
2018-01-09T02:29:02.495Z,50,,,30.9,39.3,,
2018-01-09T02:29:12.545Z,50,,,30.9,,,
2018-01-09T02:29:22.517Z,50,,,30.9,,,
2018-01-09T02:29:32.558Z,50,,,30.9,,,
2018-01-09T02:29:42.495Z,50,,,30.9,39.4,,
2018-01-09T02:29:52.535Z,50,,,30.9,,,
2018-01-09T02:30:02.496Z,50,,,30.9,,,
2018-01-09T02:30:12.494Z,50,,,30.9,,,
2018-01-09T02:30:22.495Z,50,,,30.9,,,
2018-01-09T02:30:32.499Z,50,,,30.9,39.5,,
2018-01-09T02:30:42.495Z,50,,,30.9,,,
2018-01-09T02:30:52.511Z,50,,,30.9,,,
2018-01-09T02:31:02.498Z,50,,,30.9,,,
2018-01-09T02:31:12.495Z,50,,,30.9,,,
2018-01-09T02:31:22.502Z,50,,,30.9,,,
2018-01-09T02:31:32.495Z,50,,,30.9,,,
2018-01-09T02:31:42.495Z,50,,,30.9,,,
2018-01-09T02:31:52.547Z,50,,,30.9,,,
2018-01-09T02:32:02.516Z,50,,,30.9,,,
2018-01-09T02:32:12.517Z,50,,,30.9,,,
2018-01-09T02:32:22.524Z,50,,,30.9,,,
2018-01-09T02:32:32.501Z,50,,,30.9,39.4,,
2018-01-09T02:32:42.496Z,50,,,30.9,,,
2018-01-09T02:32:52.494Z,50,,,30.9,,,
2018-01-09T02:33:02.498Z,50,,,30.9,,,
2018-01-09T02:33:12.494Z,50,,,30.9,,,
2018-01-09T02:33:22.497Z,50,,,30.9,,,
2018-01-09T02:33:32.495Z,50,,,30.9,,,
2018-01-09T02:33:42.497Z,50,,,30.9,,,
2018-01-09T02:33:52.495Z,50,,,30.9,,,
2018-01-09T02:34:02.495Z,50,,,30.9,,,
2018-01-09T02:34:12.496Z,50,,,30.9,,,
2018-01-09T02:34:22.495Z,50,,,30.9,39.3,,
2018-01-09T02:34:32.497Z,50,,,30.9,,,
2018-01-09T02:34:42.495Z,50,,,30.9,,,
2018-01-09T02:34:52.495Z,50,,,30.9,,,
2018-01-09T02:35:02.494Z,50,,,30.9,,,
2018-01-09T02:35:12.510Z,50,,,30.9,,,
2018-01-09T02:35:22.499Z,50,,,30.9,,,
2018-01-09T02:35:32.495Z,50,,,30.9,39.2,,
2018-01-09T02:35:42.494Z,50,,,30.8,,,
2018-01-09T02:35:52.505Z,50,,,30.8,,,
2018-01-09T02:36:02.495Z,50,,,30.8,,,
2018-01-09T02:36:12.495Z,50,,,30.8,,,
2018-01-09T02:36:22.494Z,50,,,30.8,,,
2018-01-09T02:36:32.494Z,50,,,30.8,,,
2018-01-09T02:36:42.494Z,50,,,30.8,,,
2018-01-09T02:36:52.495Z,50,,,30.8,,,
2018-01-09T02:37:02.494Z,50,,,30.8,39.1,,
2018-01-09T02:37:12.495Z,50,,,30.8,,,
2018-01-09T02:37:22.497Z,50,,,30.8,,,
2018-01-09T02:37:32.495Z,50,,,30.8,,,
2018-01-09T02:37:42.497Z,50,,,30.8,,,
2018-01-09T02:37:52.517Z,50,,,30.8,39.1,,
2018-01-09T02:38:02.495Z,50,,,30.8,38.9,,
2018-01-09T02:38:12.495Z,50,,,30.8,,,
2018-01-09T02:38:22.496Z,50,,,30.8,,,
2018-01-09T02:38:32.502Z,50,,,30.8,,,
2018-01-09T02:38:42.494Z,50,,,30.8,,,
2018-01-09T02:38:52.502Z,50,,,30.8,,,
2018-01-09T02:39:02.495Z,50,,,30.8,,,
2018-01-09T02:39:12.495Z,50,,,30.8,38.8,,
2018-01-09T02:39:22.495Z,50,,,30.8,,,
2018-01-09T02:39:32.500Z,50,,,30.8,,,
2018-01-09T02:39:42.494Z,50,,,30.8,,,
2018-01-09T02:39:52.495Z,50,,,30.8,,,
2018-01-09T02:40:02.494Z,50,,,30.8,,,
2018-01-09T02:40:12.495Z,50,,,30.8,,,
2018-01-09T02:40:22.495Z,50,,,30.7,,,
2018-01-09T02:40:32.510Z,50,,,30.8,38.7,,
2018-01-09T02:40:42.518Z,50,,,30.7,,,
2018-01-09T02:40:52.494Z,50,,,30.7,,,
2018-01-09T02:41:02.495Z,50,,,30.7,,,
2018-01-09T02:41:12.495Z,50,,,30.7,,,
2018-01-09T02:41:22.494Z,50,,,30.7,,,
2018-01-09T02:41:32.494Z,50,,,30.7,,,
2018-01-09T02:41:42.495Z,50,,,30.7,,,
2018-01-09T02:41:52.494Z,50,,,30.7,,,
2018-01-09T02:42:02.495Z,50,,,30.7,38.6,,
2018-01-09T02:42:12.505Z,50,,43,30.7,40.6,1,0
2018-01-09T02:42:22.495Z,50,,35,30.7,44.2,,
2018-01-09T02:42:32.494Z,50,,30,30.7,41.7,,
2018-01-09T02:42:42.495Z,50,,29,30.7,39.8,,
2018-01-09T02:42:52.538Z,50,,29,30.7,37.9,,
2018-01-09T02:43:02.495Z,50,,29,30.7,36.8,,
2018-01-09T02:43:12.496Z,50,,,30.7,36.6,,
2018-01-09T02:43:22.494Z,50,,,30.7,37.1,,
2018-01-09T02:43:32.520Z,50,,,30.7,37.4,,
2018-01-09T02:43:42.495Z,50,,,30.7,37.8,,
2018-01-09T02:43:52.497Z,50,,,30.7,38,,
2018-01-09T02:44:02.494Z,50,,,30.7,38.1,,
2018-01-09T02:44:12.494Z,50,,30,30.7,38.2,,
2018-01-09T02:44:22.495Z,50,,,30.7,38.4,,
2018-01-09T02:44:32.494Z,50,,,30.7,38.6,,
2018-01-09T02:44:42.522Z,50,,,30.6,38.8,,
2018-01-09T02:44:52.495Z,50,,29,30.6,39.1,,
2018-01-09T02:45:02.496Z,50,,30,30.6,39.3,,
2018-01-09T02:45:12.496Z,50,,,30.6,39.6,,
2018-01-09T02:45:22.495Z,50,,29,30.6,39.7,,
2018-01-09T02:45:32.494Z,50,,,30.6,40,,
2018-01-09T02:45:42.494Z,50,,30,30.6,40.1,,
2018-01-09T02:45:52.566Z,50,,29,30.6,40.3,,
2018-01-09T02:46:02.528Z,50,,,30.6,40.4,,
2018-01-09T02:46:12.536Z,50,,30,30.6,40.6,,
2018-01-09T02:46:22.519Z,50,,,30.6,40.7,,
2018-01-09T02:46:32.495Z,50,,29,30.7,41,,
2018-01-09T02:46:42.494Z,50,,,30.6,,,
2018-01-09T02:46:52.495Z,50,,30,30.6,41.2,,
2018-01-09T02:47:02.494Z,50,,29,30.6,41.3,,
2018-01-09T02:47:12.494Z,50,,30,30.7,41.4,,
2018-01-09T02:47:22.494Z,50,,,30.6,41.6,,
2018-01-09T02:47:32.495Z,50,,29,30.7,41.7,,
2018-01-09T02:47:42.494Z,50,,0,30.7,41.8,1,0
2018-01-09T02:47:52.522Z,50,,,30.7,38.9,,
2018-01-09T02:48:02.495Z,50,,,30.7,37.9,,
2018-01-09T02:48:12.495Z,50,,,30.7,37.2,,
2018-01-09T02:48:22.512Z,50,,,30.7,36.9,,
2018-01-09T02:48:32.494Z,50,,,30.7,,,
2018-01-09T02:48:42.494Z,50,,,30.7,,,
2018-01-09T02:48:52.494Z,50,,,30.7,36.8,,
2018-01-09T02:49:02.495Z,50,,,30.7,,,
2018-01-09T02:49:12.495Z,50,,,30.7,36.7,,
2018-01-09T02:49:22.494Z,50,,,30.7,36.6,,
2018-01-09T02:49:32.494Z,50,,,30.7,36.5,,
2018-01-09T02:49:42.494Z,50,,,30.7,36.4,,
2018-01-09T02:49:52.494Z,50,,,30.7,,,
2018-01-09T02:50:02.494Z,50,,,30.7,,,
2018-01-09T02:50:12.494Z,50,59,0,30.7,36.4,1,0
2018-01-09T02:50:22.494Z,50,,,30.7,36.3,,
2018-01-09T02:50:32.505Z,50,,,30.7,,,
2018-01-09T02:50:42.504Z,50,,,30.7,36.2,,
2018-01-09T02:50:52.495Z,50,,,30.7,,,
2018-01-09T02:51:02.519Z,50,,,30.7,,,
2018-01-09T02:51:12.495Z,50,,,30.7,,,
2018-01-09T02:51:22.496Z,50,,,30.7,,,
2018-01-09T02:51:32.494Z,50,,,30.7,,,
2018-01-09T02:51:42.494Z,50,,,30.7,36.1,,
2018-01-09T02:51:52.494Z,50,,,30.7,36.2,,
2018-01-09T02:52:02.494Z,50,,,30.7,36.1,,
2018-01-09T02:52:12.494Z,50,,,30.7,,,
2018-01-09T02:52:22.496Z,50,,,30.7,,,
2018-01-09T02:52:32.494Z,50,,,30.7,,,
2018-01-09T02:52:42.520Z,50,,,30.7,,,
2018-01-09T02:52:52.494Z,50,,,30.7,,,
2018-01-09T02:53:02.494Z,50,,,30.7,36.2,,
2018-01-09T02:53:12.494Z,50,,,30.7,,,
2018-01-09T02:53:22.500Z,50,,,30.7,,,
2018-01-09T02:53:32.494Z,50,,,30.7,,,
2018-01-09T02:53:42.495Z,50,,,30.7,,,
2018-01-09T02:53:52.494Z,50,,,30.7,,,
2018-01-09T02:54:02.494Z,50,,,30.7,,,
2018-01-09T02:54:12.497Z,50,,,30.7,36.3,,
2018-01-09T02:54:22.494Z,50,,,30.7,,,
2018-01-09T02:54:32.495Z,50,,,30.7,,,
2018-01-09T02:54:42.494Z,50,,,30.7,,,
2018-01-09T02:54:52.494Z,50,,,30.7,36.4,,
2018-01-09T02:55:02.494Z,50,,,30.7,,,
2018-01-09T02:55:12.494Z,50,,,30.7,,,
2018-01-09T02:55:22.494Z,50,,,30.7,,,
2018-01-09T02:55:32.495Z,50,,,30.7,,,
2018-01-09T02:55:42.494Z,50,,,30.7,,,
2018-01-09T02:55:52.495Z,50,,,30.7,,,
2018-01-09T02:56:02.494Z,50,,,30.7,36.5,,
2018-01-09T02:56:12.494Z,50,,,30.7,,,
2018-01-09T02:56:22.494Z,50,,,30.7,,,
2018-01-09T02:56:32.494Z,50,,,30.7,,,
2018-01-09T02:56:42.494Z,50,,,30.7,,,
2018-01-09T02:56:52.494Z,50,,,30.7,,,
2018-01-09T02:57:02.494Z,50,,,30.7,,,
2018-01-09T02:57:12.494Z,50,,,30.6,,,
2018-01-09T02:57:22.547Z,50,,,30.6,,,
2018-01-09T02:57:32.494Z,50,,,30.6,,,
2018-01-09T02:57:42.494Z,50,,,30.7,,,
2018-01-09T02:57:52.494Z,50,,,30.6,,,
2018-01-09T02:58:02.499Z,50,,,30.6,,,
2018-01-09T02:58:12.507Z,50,,,30.6,,,
2018-01-09T02:58:22.494Z,50,,,30.6,,,
2018-01-09T02:58:32.496Z,50,,,30.6,,,
2018-01-09T02:58:42.499Z,50,,,30.6,,,
2018-01-09T02:58:52.494Z,50,,,30.6,,,
2018-01-09T02:59:02.494Z,50,,,30.6,,,
2018-01-09T02:59:12.494Z,50,,,30.6,,,
2018-01-09T02:59:22.494Z,50,,,30.6,,,
2018-01-09T02:59:32.494Z,50,,,30.6,,,
2018-01-09T02:59:42.509Z,50,,,30.6,,,
2018-01-09T02:59:52.494Z,50,,,30.6,,,
2018-01-09T03:00:02.494Z,50,,,30.6,,,
2018-01-09T03:00:12.544Z,50,,,30.6,,,
2018-01-09T03:00:22.494Z,50,,,30.6,,,
2018-01-09T03:00:32.494Z,50,,,30.4,,,
2018-01-09T03:00:42.523Z,50,,,30.4,36.4,,
2018-01-09T03:00:52.493Z,50,,,30.4,,,
2018-01-09T03:01:02.499Z,50,,,30.4,,,
2018-01-09T03:01:12.494Z,50,,,30.4,,,
2018-01-09T03:01:22.494Z,50,,,30.4,,,
2018-01-09T03:01:32.494Z,50,,,30.4,,,
2018-01-09T03:01:42.494Z,50,,,30.4,,,
2018-01-09T03:01:52.496Z,50,,,30.4,,,
2018-01-09T03:02:02.494Z,50,,,30.4,,,
2018-01-09T03:02:12.494Z,50,,,30.4,,,
2018-01-09T03:02:22.494Z,50,,,30.4,,,
2018-01-09T03:02:32.494Z,50,,,30.4,,,
2018-01-09T03:02:42.494Z,50,,,30.4,,,
2018-01-09T03:02:52.494Z,50,,,30.4,36.3,,
2018-01-09T03:03:02.494Z,50,,,30.4,,,
2018-01-09T03:03:12.494Z,50,,,30.4,,,
2018-01-09T03:03:22.505Z,50,,,30.4,,,
2018-01-09T03:03:32.494Z,50,,,30.3,,,
2018-01-09T03:03:42.494Z,50,,,30.3,,,
2018-01-09T03:03:52.494Z,50,,,30.3,,,
2018-01-09T03:04:02.498Z,50,,,30.3,,,
2018-01-09T03:04:12.494Z,50,,,30.3,,,
2018-01-09T03:04:22.497Z,50,,,30.3,,,
2018-01-09T03:04:32.494Z,50,,,30.3,,,
2018-01-09T03:04:42.494Z,50,,,30.3,36.2,1,0
2018-01-09T03:04:52.494Z,50,,33,30.3,42.1,,
2018-01-09T03:05:02.494Z,50,,29,30.3,40.6,,
