Time,ActPow,HwTSet,PrimT,HwTOutlet,PrimTSet,ChActive,HwActive
2018-01-25T01:19:39.059Z,,50,,29.7,,,
2018-01-25T01:19:49.059Z,,50,,29.7,,,
2018-01-25T01:19:59.059Z,,50,,29.7,,,
2018-01-25T01:20:09.059Z,,50,,29.7,,,
2018-01-25T01:20:19.059Z,,50,,29.7,,,
2018-01-25T01:20:29.059Z,,50,,29.6,,,
2018-01-25T01:20:39.059Z,,50,,29.6,,,
2018-01-25T01:20:49.059Z,,50,,29.7,,,
2018-01-25T01:20:59.059Z,,50,,29.6,,,
2018-01-25T01:21:09.060Z,,50,34,29.6,,,
2018-01-25T01:21:19.059Z,,50,,29.6,,,
2018-01-25T01:21:29.059Z,,50,,29.6,,,
2018-01-25T01:21:39.059Z,,50,,29.6,,,
2018-01-25T01:21:49.059Z,,50,,29.6,,,
2018-01-25T01:21:59.061Z,,50,,29.6,,,
2018-01-25T01:22:09.064Z,,50,,29.6,,,
2018-01-25T01:22:19.058Z,,50,,29.6,,,
2018-01-25T01:22:29.059Z,,50,34.1,29.6,,,
2018-01-25T01:22:39.059Z,,50,,29.6,,,
2018-01-25T01:22:49.059Z,,50,,29.6,,,
2018-01-25T01:22:59.059Z,,50,,29.6,,,
2018-01-25T01:23:09.059Z,,50,,29.6,,,
2018-01-25T01:23:19.059Z,,50,,29.6,,,
2018-01-25T01:23:29.058Z,,50,,29.6,,,
2018-01-25T01:23:39.059Z,,50,,29.6,,,
2018-01-25T01:23:49.059Z,0,50,34.1,29.6,59,1,0
2018-01-25T01:23:59.059Z,,50,,29.6,,,
2018-01-25T01:24:09.059Z,,50,,29.6,,,
2018-01-25T01:24:19.058Z,,50,,29.6,,,
2018-01-25T01:24:29.059Z,,50,,29.6,,,
2018-01-25T01:24:39.253Z,,50,,29.6,,,
2018-01-25T01:24:49.058Z,,50,34.2,29.5,,1,0
2018-01-25T01:24:59.059Z,36,50,39.5,29.5,,,
2018-01-25T01:25:09.058Z,31,50,40.9,29.5,,,
2018-01-25T01:25:19.058Z,30,50,38.9,29.5,,,
2018-01-25T01:25:29.070Z,29,50,37.9,29.5,,,
2018-01-25T01:25:39.059Z,,50,36.9,29.5,,,
2018-01-25T01:25:49.059Z,,50,36.8,29.5,,,
2018-01-25T01:25:59.071Z,0,50,35.7,29.5,,1,0
2018-01-25T01:26:09.059Z,,50,33.9,29.5,,,
2018-01-25T01:26:19.059Z,,50,32.9,29.5,,,
2018-01-25T01:26:29.059Z,,50,32.6,29.5,,,
2018-01-25T01:26:39.076Z,,50,32.5,29.5,,,
2018-01-25T01:26:49.059Z,,50,,29.5,,,
2018-01-25T01:26:59.059Z,,50,,29.5,,,
2018-01-25T01:27:09.059Z,,50,,29.5,,,
2018-01-25T01:27:19.058Z,,50,32.4,29.5,,,
2018-01-25T01:27:29.059Z,,50,,29.5,,,
2018-01-25T01:27:39.060Z,,50,32.3,29.5,,,
2018-01-25T01:27:49.058Z,,50,,29.5,,,
2018-01-25T01:27:59.058Z,,50,32.2,29.5,,,
2018-01-25T01:28:09.058Z,,50,,29.5,,,
2018-01-25T01:28:19.058Z,,50,,29.5,,,
2018-01-25T01:28:29.059Z,,50,,29.5,,,
2018-01-25T01:28:39.059Z,,50,32.1,29.5,,,
2018-01-25T01:28:49.058Z,,50,,29.5,,,
2018-01-25T01:28:59.058Z,,50,,29.5,,,
2018-01-25T01:29:09.059Z,,50,,29.5,,,
2018-01-25T01:29:19.061Z,,50,,29.5,,,
2018-01-25T01:29:29.058Z,,50,,29.5,,,
2018-01-25T01:29:39.058Z,,50,,29.5,,,
2018-01-25T01:29:49.059Z,,50,32,29.5,,,
2018-01-25T01:29:59.059Z,,50,,29.3,,,
2018-01-25T01:30:09.247Z,,50,,29.3,,,
2018-01-25T01:30:19.058Z,,50,,29.3,,,
2018-01-25T01:30:29.059Z,,50,,29.3,,,
2018-01-25T01:30:39.058Z,,50,,29.3,,,
2018-01-25T01:30:49.058Z,,50,,29.3,,,
2018-01-25T01:30:59.058Z,,50,,29.3,,,
2018-01-25T01:31:09.058Z,,50,,29.3,,,
2018-01-25T01:31:19.059Z,,50,,29.3,,,
2018-01-25T01:31:29.059Z,,50,,29.3,,,
2018-01-25T01:31:39.058Z,,50,,29.3,,,
2018-01-25T01:31:49.058Z,,50,32.1,29.3,,,
2018-01-25T01:31:59.058Z,,50,32,29.3,,,
2018-01-25T01:32:09.058Z,,50,32.1,29.3,,,
2018-01-25T01:32:19.058Z,,50,,29.3,,,
2018-01-25T01:32:29.059Z,,50,,29.3,,,
2018-01-25T01:32:39.058Z,,50,,29.3,,,
2018-01-25T01:32:49.071Z,,50,,29.2,,,
2018-01-25T01:32:59.058Z,,50,,29.2,,,
2018-01-25T01:33:09.058Z,,50,,29.2,,,
2018-01-25T01:33:19.058Z,,50,,29.2,,,
2018-01-25T01:33:29.059Z,,50,,29.2,,,
2018-01-25T01:33:39.058Z,,50,,29.2,,,
2018-01-25T01:33:49.058Z,,50,,29.2,,,
2018-01-25T01:33:59.058Z,,50,,29.2,,,
2018-01-25T01:34:09.058Z,,50,,29.2,,,
2018-01-25T01:34:19.059Z,,50,,29.2,,,
2018-01-25T01:34:29.058Z,,50,,29.2,,,
2018-01-25T01:34:39.058Z,,50,,29.2,,,
2018-01-25T01:34:49.059Z,,50,,29.2,,,
2018-01-25T01:34:59.058Z,,50,,29.2,,,
2018-01-25T01:35:09.058Z,,50,,29.1,,,
2018-01-25T01:35:19.059Z,,50,,29.1,,,
2018-01-25T01:35:29.058Z,,50,,29.1,,,
2018-01-25T01:35:39.058Z,,50,,29.1,,,
2018-01-25T01:35:49.058Z,,50,,29.1,,,
2018-01-25T01:35:59.058Z,,50,,29.1,,,
2018-01-25T01:36:09.111Z,,50,,29.1,,,
2018-01-25T01:36:19.059Z,,50,,29.1,,,
2018-01-25T01:36:29.058Z,,50,,29.1,,,
2018-01-25T01:36:39.059Z,,50,,29.1,,,
2018-01-25T01:36:49.058Z,,50,,29.1,,,
2018-01-25T01:36:59.058Z,,50,,29.1,,,
2018-01-25T01:37:09.058Z,,50,,29.1,,,
2018-01-25T01:37:19.058Z,,50,,29.1,,,
2018-01-25T01:37:29.058Z,,50,,29.1,,,
2018-01-25T01:37:39.059Z,,50,,29,,,
2018-01-25T01:37:49.058Z,,50,,29,,,
2018-01-25T01:37:59.058Z,,50,,29,,,
2018-01-25T01:38:09.057Z,,50,,29,,,
2018-01-25T01:38:19.063Z,,50,,29,,,
2018-01-25T01:38:29.058Z,,50,,29,,,
2018-01-25T01:38:39.069Z,,50,,29,,,
2018-01-25T01:38:49.071Z,,50,,29,,,
2018-01-25T01:38:59.064Z,,50,,29,,,
2018-01-25T01:39:09.058Z,,50,,29,,,
2018-01-25T01:39:19.058Z,,50,,29,,,
2018-01-25T01:39:29.057Z,,50,,29,,,
2018-01-25T01:39:39.057Z,,50,,29,,,
2018-01-25T01:39:49.058Z,,50,,28.9,,,
2018-01-25T01:39:59.058Z,,50,,29,,,
2018-01-25T01:40:09.058Z,,50,,28.9,,,
2018-01-25T01:40:19.058Z,,50,,28.9,,,
2018-01-25T01:40:29.058Z,,50,,28.9,,,
2018-01-25T01:40:39.058Z,,50,,28.9,,,
2018-01-25T01:40:49.057Z,,50,,28.9,,,
2018-01-25T01:40:59.058Z,,50,,28.9,,,
2018-01-25T01:41:09.057Z,,50,,28.9,,1,0
2018-01-25T01:41:19.058Z,35,50,37.6,28.9,,,
2018-01-25T01:41:29.058Z,29,50,37.9,28.9,,,
2018-01-25T01:41:39.058Z,29,50,36.5,28.9,,,
2018-01-25T01:41:49.057Z,,50,34.9,28.9,,,
2018-01-25T01:41:59.057Z,,50,34.2,28.9,,,
2018-01-25T01:42:09.060Z,,50,34,28.9,,,
2018-01-25T01:42:19.131Z,,50,34.1,28.9,,,
2018-01-25T01:42:29.098Z,,50,34.5,28.9,,,
2018-01-25T01:42:39.083Z,,50,35.1,28.7,,,
2018-01-25T01:42:49.058Z,,50,35.2,28.7,,,
2018-01-25T01:42:59.059Z,,50,35.4,28.7,,,
2018-01-25T01:43:09.068Z,,50,35.6,28.7,,,
2018-01-25T01:43:19.057Z,,50,35.7,28.7,,,
2018-01-25T01:43:29.057Z,29,50,36,28.7,,,
2018-01-25T01:43:39.059Z,,50,36.1,28.7,,,
2018-01-25T01:43:49.057Z,30,50,36.3,28.7,,,
2018-01-25T01:43:59.075Z,29,50,36.4,28.7,,,
2018-01-25T01:44:09.071Z,,50,36.5,28.7,,,
2018-01-25T01:44:19.057Z,,50,36.7,28.7,,,
2018-01-25T01:44:29.058Z,,50,36.9,28.7,,,
2018-01-25T01:44:39.076Z,30,50,37.1,28.7,,,
2018-01-25T01:44:49.058Z,29,50,37.3,28.7,0,0,2
2018-01-25T01:44:59.057Z,42,50,39.8,29.6,,,
2018-01-25T01:45:09.068Z,0,50,40,38.1,,0,0
2018-01-25T01:45:19.060Z,,50,38.9,38.3,,,
2018-01-25T01:45:29.057Z,,50,38.7,38.2,,,
2018-01-25T01:45:39.064Z,,50,,38.1,,,
2018-01-25T01:45:49.063Z,,50,,38.1,,,
2018-01-25T01:45:59.059Z,,50,,38,,,
2018-01-25T01:46:09.059Z,,50,,37.9,59,1,0
2018-01-25T01:46:19.057Z,,50,,37.8,,,
2018-01-25T01:46:29.058Z,,50,,37.7,,,
2018-01-25T01:46:39.057Z,,50,,37.6,,,
2018-01-25T01:46:49.058Z,,50,,37.6,,,
2018-01-25T01:46:59.058Z,,50,,37.5,,,
2018-01-25T01:47:09.057Z,,50,,37.4,,,
2018-01-25T01:47:19.057Z,,50,,37.3,,,
2018-01-25T01:47:29.059Z,,50,,37.3,,,
2018-01-25T01:47:39.060Z,,50,,37.2,,,
2018-01-25T01:47:49.071Z,44,50,38.5,38.3,0,0,2
2018-01-25T01:47:59.086Z,30,50,39.1,38.5,,,
2018-01-25T01:48:09.070Z,0,50,38.7,38,,0,2
2018-01-25T01:48:19.058Z,0,50,37.8,38,,0,0
2018-01-25T01:48:29.057Z,,50,37.2,37.8,,,
2018-01-25T01:48:39.061Z,,50,,37.7,,,
2018-01-25T01:48:49.057Z,,50,,37.6,,,
2018-01-25T01:48:59.085Z,,50,,37.5,,,
2018-01-25T01:49:09.057Z,44,50,36.9,38.2,,0,2
2018-01-25T01:49:19.059Z,38,50,38,37.4,,,
2018-01-25T01:49:29.068Z,0,50,38.9,39.3,,0,0
2018-01-25T01:49:39.057Z,,50,38.8,39.3,,,
2018-01-25T01:49:49.057Z,,50,38.7,39.2,,,
2018-01-25T01:49:59.066Z,,50,,39.1,,,
2018-01-25T01:50:09.057Z,,50,,38.9,,,
2018-01-25T01:50:19.057Z,,50,,38.8,,,
2018-01-25T01:50:29.072Z,45,50,38.3,38.5,,0,2
2018-01-25T01:50:39.073Z,,50,39.1,38.1,,,
2018-01-25T01:50:49.058Z,0,50,39.5,39.3,,0,0
2018-01-25T01:50:59.057Z,,50,39.4,39.2,,,
2018-01-25T01:51:09.057Z,,50,,39.1,,,
2018-01-25T01:51:19.057Z,,50,,38.9,,,
2018-01-25T01:51:29.128Z,,50,39.3,38.8,,,
2018-01-25T01:51:39.071Z,,50,,38.7,,,
2018-01-25T01:51:49.057Z,45,50,40.1,38.6,59,1,0
2018-01-25T01:51:59.057Z,36,50,44.1,38.6,,,
2018-01-25T01:52:09.057Z,29,50,39.8,38.5,,,
2018-01-25T01:52:19.187Z,,50,38.8,38.4,,,
2018-01-25T01:52:29.087Z,,50,36.9,38.3,,,
2018-01-25T01:52:39.058Z,30,50,36.2,38.3,,,
2018-01-25T01:52:49.057Z,29,50,36.1,38.2,,,
2018-01-25T01:52:59.057Z,,50,36.4,38.1,,,
2018-01-25T01:53:09.057Z,30,50,36.8,38,,,
2018-01-25T01:53:19.064Z,29,50,37.1,37.9,,,
2018-01-25T01:53:29.060Z,30,50,37.3,37.9,,,
2018-01-25T01:53:39.057Z,29,50,37.4,37.8,,,
2018-01-25T01:53:49.057Z,,50,37.5,37.7,,,
2018-01-25T01:53:59.056Z,,50,37.7,37.6,,,
2018-01-25T01:54:09.059Z,30,50,37.9,37.6,,,
2018-01-25T01:54:19.057Z,30,50,38,37.5,,,
2018-01-25T01:54:29.059Z,29,50,38.3,37.4,,,
2018-01-25T01:54:39.068Z,30,50,38.5,37.4,,,
2018-01-25T01:54:49.057Z,29,50,38.6,37.3,,,
2018-01-25T01:54:59.057Z,,50,38.8,37.2,,,
2018-01-25T01:55:09.068Z,,50,39.1,37.1,,,
2018-01-25T01:55:19.066Z,30,50,39.2,37.1,,,
2018-01-25T01:55:29.066Z,,50,39.4,36.9,,,
2018-01-25T01:55:39.057Z,,50,39.6,36.8,,,
2018-01-25T01:55:49.065Z,29,50,39.8,36.8,,,
2018-01-25T01:55:59.080Z,30,50,39.9,36.7,,,
2018-01-25T01:56:09.070Z,29,50,40.1,36.6,,,
2018-01-25T01:56:19.056Z,,50,40.2,36.6,,,
2018-01-25T01:56:29.056Z,,50,40.4,36.5,,,
2018-01-25T01:56:39.067Z,,50,40.5,36.5,,,
2018-01-25T01:56:49.063Z,,50,40.6,36.4,,,
2018-01-25T01:56:59.058Z,,50,40.8,36.3,,,
2018-01-25T01:57:09.056Z,30,50,41,36.3,,,
2018-01-25T01:57:19.056Z,29,50,,36.2,,,
2018-01-25T01:57:29.058Z,30,50,41.2,36.1,,,
2018-01-25T01:57:39.056Z,29,50,41.3,36.1,,,
2018-01-25T01:57:49.062Z,,50,41.5,36,,,
2018-01-25T01:57:59.058Z,30,50,41.6,36,,,
2018-01-25T01:58:09.108Z,,50,41.8,35.9,,,
2018-01-25T01:58:19.100Z,29,50,42,35.9,,,
2018-01-25T01:58:29.058Z,,50,,35.8,,,
2018-01-25T01:58:39.081Z,30,50,42.2,35.8,,,
2018-01-25T01:58:49.066Z,29,50,42.3,35.7,,,
2018-01-25T01:58:59.059Z,30,50,42.6,35.7,,,
2018-01-25T01:59:09.062Z,29,50,42.7,35.6,,,
2018-01-25T01:59:19.059Z,0,50,41.6,35.6,,1,0
2018-01-25T01:59:29.063Z,,50,39.7,35.5,,,
2018-01-25T01:59:39.056Z,,50,38.6,35.5,,,
2018-01-25T01:59:49.061Z,,50,38.1,35.4,,,
2018-01-25T01:59:59.062Z,,50,37.9,35.4,,,
2018-01-25T02:00:09.078Z,,50,,35.3,,,
2018-01-25T02:00:19.056Z,,50,,35.3,,,
2018-01-25T02:00:29.069Z,,50,,35.2,,,
2018-01-25T02:00:39.081Z,,50,,35.2,,,
2018-01-25T02:00:49.057Z,,50,37.8,35.1,,,
2018-01-25T02:00:59.062Z,,50,37.6,35.1,,,
2018-01-25T02:01:09.059Z,,50,37.5,35.1,,,
2018-01-25T02:01:19.079Z,,50,,34.9,,,
2018-01-25T02:01:29.074Z,,50,,34.9,,,
2018-01-25T02:01:39.056Z,,50,,34.8,,,
2018-01-25T02:01:49.059Z,,50,37.4,34.8,,,
2018-01-25T02:01:59.056Z,,50,,34.8,,,
2018-01-25T02:02:09.056Z,,50,37.3,34.7,,,
2018-01-25T02:02:19.057Z,,50,,34.7,,,
2018-01-25T02:02:29.056Z,,50,37.2,34.6,,,
2018-01-25T02:02:39.057Z,,50,,34.6,,,
2018-01-25T02:02:49.085Z,,50,,34.5,,,
2018-01-25T02:02:59.056Z,,50,,34.5,,,
2018-01-25T02:03:09.056Z,,50,,34.5,,,
2018-01-25T02:03:19.056Z,,50,,34.4,,,
2018-01-25T02:03:29.056Z,,50,,34.4,,,
2018-01-25T02:03:39.059Z,,50,,34.4,,,
2018-01-25T02:03:49.056Z,,50,,34.3,,,
2018-01-25T02:03:59.069Z,,50,,34.3,,,
2018-01-25T02:04:09.059Z,,50,,34.2,,,
2018-01-25T02:04:19.058Z,,50,,34.2,,,
2018-01-25T02:04:29.077Z,,50,,34.2,,,
2018-01-25T02:04:39.057Z,,50,,34.1,,,
2018-01-25T02:04:49.057Z,,50,,34.1,,,
2018-01-25T02:04:59.085Z,,50,,34.1,,,
2018-01-25T02:05:09.070Z,,50,,34,,,
2018-01-25T02:05:19.074Z,,50,37.3,34,,,
2018-01-25T02:05:29.056Z,,50,,34,,,
2018-01-25T02:05:39.056Z,,50,,33.9,,,
2018-01-25T02:05:49.056Z,,50,,33.9,,,
2018-01-25T02:05:59.078Z,,50,,33.9,,,
2018-01-25T02:06:09.056Z,,50,37.4,33.8,,,
2018-01-25T02:06:19.084Z,,50,,33.8,,,
2018-01-25T02:06:29.057Z,,50,,33.8,,,
2018-01-25T02:06:39.056Z,,50,,33.7,,,
2018-01-25T02:06:49.057Z,,50,37.5,33.7,,,
2018-01-25T02:06:59.064Z,,50,,33.7,,,
2018-01-25T02:07:09.056Z,,50,,33.6,,,
2018-01-25T02:07:19.070Z,,50,,33.6,,,
2018-01-25T02:07:29.094Z,,50,,33.6,,,
2018-01-25T02:07:39.056Z,,50,,33.5,,,
2018-01-25T02:07:49.076Z,,50,,33.5,,,
2018-01-25T02:07:59.086Z,,50,,33.5,,,
2018-01-25T02:08:09.056Z,,50,,33.4,,,
2018-01-25T02:08:19.064Z,,50,,33.4,,,
2018-01-25T02:08:29.056Z,,50,,33.4,,,
2018-01-25T02:08:39.056Z,,50,,33.4,,,
2018-01-25T02:08:49.057Z,,50,,33.3,,,
2018-01-25T02:08:59.056Z,,50,,33.3,,,
2018-01-25T02:09:09.056Z,,50,,33.3,,,
2018-01-25T02:09:19.056Z,,50,,33.2,,,
2018-01-25T02:09:29.056Z,,50,,33.2,,,
2018-01-25T02:09:39.056Z,,50,,33.2,,,
2018-01-25T02:09:49.067Z,,50,,33.1,,,
2018-01-25T02:09:59.056Z,,50,,33.1,,,
2018-01-25T02:10:09.057Z,,50,,33.1,,,
2018-01-25T02:10:19.073Z,,50,,33.1,,,
2018-01-25T02:10:29.068Z,,50,,32.9,,,
2018-01-25T02:10:39.056Z,,50,,32.9,,,
2018-01-25T02:10:49.057Z,,50,,32.9,,,
2018-01-25T02:10:59.065Z,,50,37.4,32.8,,,
2018-01-25T02:11:09.056Z,,50,,32.8,,,
2018-01-25T02:11:19.060Z,,50,37.5,32.8,,,
2018-01-25T02:11:29.085Z,,50,37.4,32.8,,,
2018-01-25T02:11:39.064Z,,50,,32.7,,,
2018-01-25T02:11:49.067Z,,50,,32.7,,,
2018-01-25T02:11:59.056Z,,50,,32.7,,,
2018-01-25T02:12:09.056Z,,50,,32.7,,,
2018-01-25T02:12:19.060Z,,50,,32.6,,,
2018-01-25T02:12:29.072Z,,50,,32.6,,,
2018-01-25T02:12:39.068Z,,50,,32.6,,,
2018-01-25T02:12:49.100Z,,50,,32.6,,,
2018-01-25T02:12:59.060Z,,50,,32.5,,,
2018-01-25T02:13:09.065Z,,50,37.3,32.5,,,
2018-01-25T02:13:19.059Z,,50,,32.5,,,
2018-01-25T02:13:29.056Z,,50,,32.5,,,
2018-01-25T02:13:39.143Z,,50,,32.4,,,
2018-01-25T02:13:49.073Z,,50,,32.4,,,
2018-01-25T02:13:59.076Z,,50,,32.4,,,
2018-01-25T02:14:09.103Z,,50,,32.4,,,
2018-01-25T02:14:19.074Z,,50,,32.3,,,
2018-01-25T02:14:29.071Z,,50,,32.3,,,
2018-01-25T02:14:39.081Z,,50,37.2,32.3,,,
2018-01-25T02:14:49.069Z,,50,,32.3,,,
2018-01-25T02:14:59.060Z,,50,,32.2,,,
2018-01-25T02:15:09.057Z,,50,,32.2,,,
2018-01-25T02:15:19.068Z,,50,,32.2,,,
2018-01-25T02:15:29.056Z,,50,,32.2,,,
2018-01-25T02:15:39.057Z,,50,,32.2,,,
2018-01-25T02:15:49.066Z,,50,,32.1,,,
2018-01-25T02:15:59.071Z,,50,37.1,32.1,,,
2018-01-25T02:16:09.069Z,,50,,32.1,,,
2018-01-25T02:16:19.055Z,,50,,32.1,,,
2018-01-25T02:16:29.088Z,,50,,32.1,,,
2018-01-25T02:16:39.069Z,,50,,32,,,
2018-01-25T02:16:49.100Z,,50,,32,,,
2018-01-25T02:16:59.083Z,,50,,32,,,
2018-01-25T02:17:09.070Z,,50,,32,,,
2018-01-25T02:17:19.055Z,,50,36.9,31.9,,,
2018-01-25T02:17:29.071Z,,50,36.9,31.9,,,
2018-01-25T02:17:39.056Z,,50,,31.9,,,
2018-01-25T02:17:49.056Z,,50,,31.9,,,
2018-01-25T02:17:59.091Z,,50,,31.9,,,
2018-01-25T02:18:09.069Z,,50,,31.8,,,
2018-01-25T02:18:19.058Z,,50,,31.8,,,
2018-01-25T02:18:29.091Z,,50,,31.8,,,
2018-01-25T02:18:39.055Z,45,50,36.9,31.8,,1,0
2018-01-25T02:18:49.068Z,35,50,42.2,31.8,,,
2018-01-25T02:18:59.056Z,29,50,41.9,31.6,,,
2018-01-25T02:19:09.074Z,30,50,39.7,31.6,,,
2018-01-25T02:19:19.082Z,29,50,36.9,31.6,,,
2018-01-25T02:19:29.057Z,30,50,36.3,31.6,,,
2018-01-25T02:19:39.059Z,29,50,36,31.6,,,
2018-01-25T02:19:49.055Z,,50,36.2,31.5,,,
2018-01-25T02:19:59.075Z,,50,36.7,31.5,,,
2018-01-25T02:20:09.065Z,30,50,37.2,31.5,,,
2018-01-25T02:20:19.067Z,,50,37.4,31.5,,,
2018-01-25T02:20:29.057Z,29,50,37.5,31.5,,,
2018-01-25T02:20:39.065Z,30,50,37.6,31.5,,,
2018-01-25T02:20:49.090Z,,50,37.8,31.4,,,
2018-01-25T02:20:59.074Z,29,50,38,31.4,,,
2018-01-25T02:21:09.068Z,30,50,38.2,31.4,,,
2018-01-25T02:21:19.065Z,29,50,38.4,31.4,,,
2018-01-25T02:21:29.065Z,30,50,38.6,31.4,,,
2018-01-25T02:21:39.073Z,29,50,38.8,31.4,,,
2018-01-25T02:21:49.097Z,,50,39.1,31.4,,,
2018-01-25T02:21:59.079Z,30,50,39.2,31.4,,,
2018-01-25T02:22:09.083Z,29,50,39.4,31.3,,,
2018-01-25T02:22:19.055Z,30,50,39.6,31.3,,,
2018-01-25T02:22:29.087Z,29,50,39.7,31.3,,,
2018-01-25T02:22:39.065Z,,50,39.9,31.3,,,
2018-01-25T02:22:49.092Z,30,50,40,31.3,,,
2018-01-25T02:22:59.064Z,,50,40.2,31.3,,,
2018-01-25T02:23:09.063Z,29,50,40.3,31.3,,,
2018-01-25T02:23:19.055Z,,50,40.4,31.3,,,
2018-01-25T02:23:29.055Z,,50,40.6,31.3,,,
2018-01-25T02:23:39.072Z,0,50,38.8,31.3,,1,0
2018-01-25T02:23:49.055Z,,50,36.9,31.2,,,
2018-01-25T02:23:59.055Z,0,50,36.2,31.3,59,1,0
2018-01-25T02:24:09.101Z,,50,35.9,31.2,,,
2018-01-25T02:24:19.055Z,,50,35.8,31.2,,,
2018-01-25T02:24:29.055Z,,50,,31.2,,,
2018-01-25T02:24:39.070Z,,50,,31.2,,,
2018-01-25T02:24:49.069Z,,50,35.7,31.2,,,
2018-01-25T02:24:59.055Z,,50,,31.2,,,
2018-01-25T02:25:09.091Z,,50,35.5,31.2,,,
2018-01-25T02:25:19.059Z,,50,35.4,31.2,,,
2018-01-25T02:25:29.060Z,,50,35.3,31.2,,,
2018-01-25T02:25:39.066Z,,50,,31.2,,,
2018-01-25T02:25:49.055Z,,50,,31.2,,,
2018-01-25T02:25:59.064Z,,50,,31.2,,,
2018-01-25T02:26:09.067Z,,50,,31,,,
2018-01-25T02:26:19.103Z,,50,,31,,,
2018-01-25T02:26:29.055Z,,50,35.2,31,,,
2018-01-25T02:26:39.057Z,,50,,31,,,
2018-01-25T02:26:49.095Z,,50,,31,,,
2018-01-25T02:26:59.093Z,,50,,31,,,
2018-01-25T02:27:09.091Z,,50,,31,,,
2018-01-25T02:27:19.055Z,,50,,31,,,
2018-01-25T02:27:29.055Z,,50,,31,,,
2018-01-25T02:27:39.055Z,,50,,31,,,
2018-01-25T02:27:49.055Z,,50,,31,,,
2018-01-25T02:27:59.065Z,,50,35.1,31,,,
2018-01-25T02:28:09.056Z,,50,,31,,,
2018-01-25T02:28:19.059Z,,50,35.2,30.9,,,
2018-01-25T02:28:29.105Z,,50,35.1,30.9,,,
2018-01-25T02:28:39.056Z,,50,35.2,30.9,,,
2018-01-25T02:28:49.094Z,,50,,30.9,,,
2018-01-25T02:28:59.069Z,,50,,30.9,,,
2018-01-25T02:29:09.088Z,,50,,30.9,,,
2018-01-25T02:29:19.062Z,,50,,30.9,,,
2018-01-25T02:29:29.115Z,,50,,30.9,,,
2018-01-25T02:29:39.102Z,,50,,30.9,,,
2018-01-25T02:29:49.093Z,,50,,30.9,,,
2018-01-25T02:29:59.091Z,,50,,30.8,,,
2018-01-25T02:30:09.084Z,,50,35.3,30.8,,,
2018-01-25T02:30:19.078Z,,50,,30.8,,,
2018-01-25T02:30:29.070Z,,50,,30.8,,,
2018-01-25T02:30:39.061Z,,50,,30.8,,,
2018-01-25T02:30:49.062Z,,50,,30.8,,,
2018-01-25T02:30:59.091Z,,50,,30.8,,,
2018-01-25T02:31:09.098Z,,50,35.4,30.8,,,
2018-01-25T02:31:19.120Z,,50,,30.8,,,
2018-01-25T02:31:29.070Z,,50,,30.8,,,
2018-01-25T02:31:39.057Z,,50,,30.8,,,
2018-01-25T02:31:49.081Z,,50,,30.8,,,
2018-01-25T02:31:59.071Z,,50,,30.7,,,
2018-01-25T02:32:09.055Z,,50,,30.7,,,
2018-01-25T02:32:19.081Z,,50,,30.7,,,
2018-01-25T02:32:29.085Z,,50,35.5,30.7,,,
2018-01-25T02:32:39.055Z,,50,,30.7,,,
2018-01-25T02:32:49.098Z,,50,35.4,30.7,,,
2018-01-25T02:32:59.084Z,,50,35.5,30.7,,,
2018-01-25T02:33:09.057Z,,50,35.4,30.7,,,
2018-01-25T02:33:19.082Z,,50,,30.7,,,
2018-01-25T02:33:29.090Z,,50,35.5,30.7,,,
2018-01-25T02:33:39.055Z,,50,,30.7,,,
2018-01-25T02:33:49.067Z,,50,,30.6,,,
2018-01-25T02:33:59.088Z,,50,,30.6,,,
2018-01-25T02:34:09.062Z,,50,35.4,30.6,,,
2018-01-25T02:34:19.085Z,,50,,30.6,,,
2018-01-25T02:34:29.079Z,,50,,30.6,,,
2018-01-25T02:34:39.059Z,,50,,30.6,,,
2018-01-25T02:34:49.058Z,,50,,30.6,,,
2018-01-25T02:34:59.066Z,,50,,30.6,,,
2018-01-25T02:35:09.054Z,,50,,30.6,,,
2018-01-25T02:35:19.084Z,,50,,30.6,,,
2018-01-25T02:35:29.088Z,,50,,30.4,,,
2018-01-25T02:35:39.055Z,,50,,30.4,,,
2018-01-25T02:35:49.060Z,,50,,30.4,,,
2018-01-25T02:35:59.055Z,,50,,30.4,,,
2018-01-25T02:36:09.085Z,,50,,30.4,,,
2018-01-25T02:36:19.056Z,,50,,30.4,,,
2018-01-25T02:36:29.080Z,,50,,30.4,,,
2018-01-25T02:36:39.054Z,,50,,30.4,,,
2018-01-25T02:36:49.068Z,,50,,30.4,,,
2018-01-25T02:36:59.055Z,,50,,30.4,,,
2018-01-25T02:37:09.064Z,,50,35.3,30.4,,,
2018-01-25T02:37:19.084Z,,50,35.4,30.3,,,
2018-01-25T02:37:29.093Z,,50,35.3,30.3,,,
2018-01-25T02:37:39.061Z,,50,,30.3,,,
2018-01-25T02:37:49.069Z,,50,,30.3,,,
2018-01-25T02:37:59.080Z,,50,,30.3,,,
2018-01-25T02:38:09.064Z,,50,,30.3,,,
2018-01-25T02:38:19.066Z,,50,,30.3,,,
2018-01-25T02:38:29.065Z,,50,,30.3,,,
2018-01-25T02:38:39.055Z,,50,,30.3,,,
2018-01-25T02:38:49.096Z,,50,,30.3,,,
2018-01-25T02:38:59.061Z,,50,,30.2,,,
2018-01-25T02:39:09.068Z,,50,,30.2,,,
