Time,HwActive,PrimT,PrimTSet,HwTOutlet,ChActive,ActPow,HwTSet
2017-12-22T01:24:19.062Z,,33.1,,27.8,,30,50
2017-12-22T01:24:29.064Z,,33.2,,27.8,,29,50
2017-12-22T01:24:39.062Z,,33.3,,27.8,,,50
2017-12-22T01:24:49.062Z,,33.5,,27.8,,,50
2017-12-22T01:24:59.062Z,,33.7,,27.8,,,50
2017-12-22T01:25:09.062Z,,34,,27.8,,,50
2017-12-22T01:25:19.062Z,,34.1,,27.8,,,50
2017-12-22T01:25:29.062Z,,34.3,,27.8,,,50
2017-12-22T01:25:39.062Z,,34.5,,27.8,,,50
2017-12-22T01:25:49.062Z,,34.7,,27.8,,30,50
2017-12-22T01:25:59.062Z,,35.1,,27.7,,29,50
2017-12-22T01:26:09.062Z,,35.2,,27.8,,30,50
2017-12-22T01:26:19.062Z,,35.4,,27.8,,29,50
2017-12-22T01:26:29.062Z,,35.6,,27.8,,,50
2017-12-22T01:26:39.062Z,,35.8,,27.8,,,50
2017-12-22T01:26:49.061Z,,36,,27.8,,30,50
2017-12-22T01:26:59.062Z,,36.2,,27.8,,,50
2017-12-22T01:27:09.062Z,,36.4,,27.8,,29,50
2017-12-22T01:27:19.063Z,,36.5,,27.8,,,50
2017-12-22T01:27:29.062Z,,36.7,,27.8,,,50
2017-12-22T01:27:39.062Z,,37.1,,27.8,,30,50
2017-12-22T01:27:49.062Z,,,,27.8,,29,50
2017-12-22T01:27:59.062Z,,37.3,,27.8,,30,50
2017-12-22T01:28:09.062Z,,37.5,,27.8,,,50
2017-12-22T01:28:19.061Z,,37.6,,27.8,,29,50
2017-12-22T01:28:29.062Z,,37.8,,27.8,,,50
2017-12-22T01:28:39.062Z,,38,,27.8,,,50
2017-12-22T01:28:49.062Z,,38.1,,27.8,,,50
2017-12-22T01:28:59.062Z,,38.3,,27.8,,,50
2017-12-22T01:29:09.061Z,,38.5,,27.8,,,50
2017-12-22T01:29:19.062Z,,38.7,,27.8,,,50
2017-12-22T01:29:29.062Z,,38.8,,27.9,,,50
2017-12-22T01:29:39.062Z,,39.1,,27.9,,30,50
2017-12-22T01:29:49.062Z,,39.2,,27.9,,29,50
2017-12-22T01:29:59.061Z,,39.4,,27.9,,,50
2017-12-22T01:30:09.062Z,,39.6,,27.9,,30,50
2017-12-22T01:30:19.062Z,,39.8,,27.9,,,50
2017-12-22T01:30:29.062Z,0,38.7,,27.9,2,0,50
2017-12-22T01:30:39.061Z,,36.8,,27.9,,,50
2017-12-22T01:30:49.062Z,,35.8,,27.9,,,50
2017-12-22T01:30:59.062Z,,34.9,,27.9,,,50
2017-12-22T01:31:09.062Z,,,,27.9,,,50
2017-12-22T01:31:19.062Z,,34.8,,28,,,50
2017-12-22T01:31:29.061Z,,,,28,,,50
2017-12-22T01:31:39.062Z,,,,28,,,50
2017-12-22T01:31:49.061Z,,,,28,,,50
2017-12-22T01:31:59.062Z,,34.7,,28,,,50
2017-12-22T01:32:09.061Z,,34.6,,28,,,50
2017-12-22T01:32:19.061Z,,34.5,,28,,,50
2017-12-22T01:32:29.061Z,,34.4,,28,,,50
2017-12-22T01:32:39.062Z,,,,28,,,50
2017-12-22T01:32:49.062Z,,,,28,,,50
2017-12-22T01:32:59.061Z,,,,28.1,,,50
2017-12-22T01:33:09.062Z,,,,28.1,,,50
2017-12-22T01:33:19.062Z,,,,28.1,,,50
2017-12-22T01:33:29.062Z,,34.3,,28.1,,,50
2017-12-22T01:33:39.061Z,,,,28.1,,,50
2017-12-22T01:33:49.061Z,,,,28.1,,,50
2017-12-22T01:33:59.062Z,,,,28.1,,,50
2017-12-22T01:34:09.062Z,,,,28.1,,,50
2017-12-22T01:34:19.062Z,,,,28.1,,,50
2017-12-22T01:34:29.061Z,,,,28.1,,,50
2017-12-22T01:34:39.061Z,,,,28.1,,,50
2017-12-22T01:34:49.061Z,,,,28.1,,,50
2017-12-22T01:34:59.062Z,,34.2,,28.1,,,50
2017-12-22T01:35:09.062Z,,34.3,,28.1,,,50
2017-12-22T01:35:19.061Z,,34.2,,28.1,,,50
2017-12-22T01:35:29.062Z,,,,28.3,,,50
2017-12-22T01:35:39.062Z,,34.3,,28.3,,,50
2017-12-22T01:35:49.062Z,,,,28.3,,,50
2017-12-22T01:35:59.061Z,,,,28.3,,,50
2017-12-22T01:36:09.061Z,,,,28.3,,,50
2017-12-22T01:36:19.061Z,,,,28.3,,,50
2017-12-22T01:36:29.062Z,,,,28.3,,,50
2017-12-22T01:36:39.062Z,,,,28.3,,,50
2017-12-22T01:36:49.061Z,,,,28.3,,,50
2017-12-22T01:36:59.061Z,,34.4,,28.3,,,50
2017-12-22T01:37:09.062Z,,,,28.3,,,50
2017-12-22T01:37:19.062Z,,,,28.3,,,50
2017-12-22T01:37:29.062Z,,,,28.3,,,50
2017-12-22T01:37:39.062Z,,34.5,,28.3,,,50
2017-12-22T01:37:49.062Z,,,,28.3,,,50
2017-12-22T01:37:59.063Z,,,,28.3,,,50
2017-12-22T01:38:09.062Z,,,,28.3,,,50
2017-12-22T01:38:19.061Z,,,,28.3,,,50
2017-12-22T01:38:29.102Z,,,,28.3,,,50
2017-12-22T01:38:39.062Z,,34.6,,28.3,,,50
2017-12-22T01:38:49.062Z,,,,28.3,,,50
2017-12-22T01:38:59.061Z,,,,28.3,,,50
2017-12-22T01:39:09.061Z,,,,28.4,,,50
2017-12-22T01:39:19.061Z,,,,28.4,,,50
2017-12-22T01:39:29.062Z,,,,28.4,,,50
2017-12-22T01:39:39.061Z,,,,28.4,,,50
2017-12-22T01:39:49.061Z,,,,28.4,,,50
2017-12-22T01:39:59.067Z,,,,28.4,,,50
2017-12-22T01:40:09.061Z,,,,28.4,,,50
2017-12-22T01:40:19.061Z,,,,28.4,,,50
2017-12-22T01:40:29.062Z,,,,28.4,,,50
2017-12-22T01:40:39.061Z,,,,28.4,,,50
2017-12-22T01:40:49.062Z,,,,28.4,,,50
2017-12-22T01:40:59.061Z,,,,28.4,,,50
2017-12-22T01:41:09.062Z,,,,28.4,,,50
2017-12-22T01:41:19.061Z,,,,28.4,,,50
2017-12-22T01:41:29.061Z,,,,28.4,,,50
2017-12-22T01:41:39.061Z,,,,28.4,,,50
2017-12-22T01:41:49.061Z,,,,28.4,,,50
2017-12-22T01:41:59.063Z,,,,28.4,,,50
2017-12-22T01:42:09.061Z,,,,28.4,,,50
2017-12-22T01:42:19.061Z,,,,28.4,,,50
2017-12-22T01:42:29.061Z,,,,28.4,,,50
2017-12-22T01:42:39.062Z,,,,28.4,,,50
2017-12-22T01:42:49.061Z,,,,28.4,,,50
2017-12-22T01:42:59.061Z,,,,28.4,,,50
2017-12-22T01:43:09.062Z,,34.5,,28.4,,,50
2017-12-22T01:43:19.062Z,0,,5,28.4,0,,50
2017-12-22T01:43:29.061Z,0,,59,28.4,2,,50
2017-12-22T01:43:39.061Z,0,,5,28.4,0,,50
2017-12-22T01:43:49.061Z,,,,28.4,,,50
2017-12-22T01:43:59.062Z,,,,28.4,,,50
2017-12-22T01:44:09.061Z,,,,28.4,,,50
2017-12-22T01:44:19.061Z,,,,28.4,,,50
2017-12-22T01:44:29.061Z,,,,28.4,,,50
2017-12-22T01:44:39.061Z,,,,28.4,,,50
2017-12-22T01:44:49.061Z,,,,28.4,,,50
2017-12-22T01:44:59.061Z,,34.4,,28.4,,,50
2017-12-22T01:45:09.061Z,,,,28.4,,,50
2017-12-22T01:45:19.061Z,,,,28.4,,,50
2017-12-22T01:45:29.061Z,,,,28.4,,,50
2017-12-22T01:45:39.061Z,,,,28.4,,,50
2017-12-22T01:45:49.062Z,,,,28.4,,,50
2017-12-22T01:45:59.061Z,,,,28.4,,,50
2017-12-22T01:46:09.061Z,,,,28.4,,,50
2017-12-22T01:46:19.061Z,,34.3,,28.4,,,50
2017-12-22T01:46:29.061Z,,,,28.4,,,50
2017-12-22T01:46:39.062Z,,,,28.4,,,50
2017-12-22T01:46:49.061Z,,,,28.4,,,50
2017-12-22T01:46:59.061Z,,,,28.4,,,50
2017-12-22T01:47:09.061Z,,,,28.3,,,50
2017-12-22T01:47:19.061Z,,,,28.4,,,50
2017-12-22T01:47:29.061Z,,,,28.4,,,50
2017-12-22T01:47:39.061Z,,,,28.4,,,50
2017-12-22T01:47:49.061Z,,34.2,,28.4,,,50
2017-12-22T01:47:59.061Z,,34.3,,28.3,,,50
2017-12-22T01:48:09.061Z,,34.2,,28.3,,,50
2017-12-22T01:48:19.061Z,,,,28.3,,,50
2017-12-22T01:48:29.061Z,0,,59,28.3,2,,50
2017-12-22T01:48:39.061Z,0,,5,28.3,0,,50
2017-12-22T01:48:49.061Z,,,,28.3,,,50
2017-12-22T01:48:59.061Z,,,,28.3,,,50
2017-12-22T01:49:09.063Z,,,,28.3,,,50
2017-12-22T01:49:19.061Z,,,,28.3,,,50
2017-12-22T01:49:29.061Z,,,,28.3,,,50
2017-12-22T01:49:39.062Z,,34.1,,28.3,,,50
2017-12-22T01:49:49.062Z,,34.2,,28.3,,,50
2017-12-22T01:49:59.061Z,,34.1,,28.3,,,50
2017-12-22T01:50:09.061Z,,,,28.3,,,50
2017-12-22T01:50:19.061Z,,,,28.3,,,50
2017-12-22T01:50:29.062Z,,,,28.3,,,50
2017-12-22T01:50:39.061Z,,,,28.3,,,50
2017-12-22T01:50:49.061Z,,,,28.3,,,50
2017-12-22T01:50:59.061Z,0,,59,28.3,2,,50
2017-12-22T01:51:09.061Z,0,,5,28.3,0,,50
2017-12-22T01:51:19.061Z,,,,28.3,,,50
2017-12-22T01:51:29.061Z,0,,59,28.3,2,,50
2017-12-22T01:51:39.062Z,,34,,28.3,,,50
2017-12-22T01:51:49.061Z,,,,28.3,,,50
2017-12-22T01:51:59.061Z,0,,5,28.3,0,,50
2017-12-22T01:52:09.061Z,,,,28.3,,,50
2017-12-22T01:52:19.061Z,0,,59,28.3,2,,50
2017-12-22T01:52:29.068Z,0,,5,28.3,0,,50
2017-12-22T01:52:39.061Z,,,,28.3,,,50
2017-12-22T01:52:49.061Z,,,,28.3,,,50
2017-12-22T01:52:59.061Z,0,,59,28.3,2,,50
2017-12-22T01:53:09.061Z,,,,28.3,,,50
2017-12-22T01:53:19.061Z,,,,28.3,,,50
2017-12-22T01:53:29.061Z,,34,,28.3,,,50
2017-12-22T01:53:39.061Z,0,34,5,28.1,0,,50
2017-12-22T01:53:49.063Z,,34,,28.1,,,50
2017-12-22T01:53:59.061Z,0,33.9,59,28.1,2,,50
2017-12-22T01:54:09.061Z,,,,28.1,,,50
2017-12-22T01:54:19.093Z,,,,28.1,,,50
2017-12-22T01:54:29.062Z,,,,28.1,,,50
2017-12-22T01:54:39.067Z,0,,5,28.1,0,,50
2017-12-22T01:54:49.061Z,,,,28.1,,,50
2017-12-22T01:54:59.061Z,0,,59,28.1,2,,50
2017-12-22T01:55:09.061Z,,,,28.1,,,50
2017-12-22T01:55:19.061Z,,,,28.1,,,50
2017-12-22T01:55:29.061Z,,,,28.1,,,50
2017-12-22T01:55:39.061Z,,,,28.1,,,50
2017-12-22T01:55:49.062Z,,,,28.1,,,50
2017-12-22T01:55:59.061Z,,,,28.1,,,50
2017-12-22T01:56:09.061Z,,33.8,,28.1,,,50
2017-12-22T01:56:19.061Z,,33.9,,28.1,,,50
2017-12-22T01:56:29.061Z,,33.8,,28.1,,,50
2017-12-22T01:56:39.061Z,,,,28.1,,,50
2017-12-22T01:56:49.061Z,,,,28.1,,,50
2017-12-22T01:56:59.061Z,,,,28.1,,,50
2017-12-22T01:57:09.061Z,,,,28.1,,,50
2017-12-22T01:57:19.061Z,,,,28.1,,,50
2017-12-22T01:57:29.061Z,,,,28.1,,,50
2017-12-22T01:57:39.061Z,,,,28.1,,,50
2017-12-22T01:57:49.061Z,,,,28.1,,,50
2017-12-22T01:57:59.061Z,,,,28.1,,,50
2017-12-22T01:58:09.061Z,,,,28.1,,,50
2017-12-22T01:58:19.061Z,,,,28.1,,,50
2017-12-22T01:58:29.061Z,,,,28,,,50
2017-12-22T01:58:39.061Z,,,,28,,,50
2017-12-22T01:58:49.062Z,,,,28,,,50
2017-12-22T01:58:59.061Z,,,,28,,,50
2017-12-22T01:59:09.061Z,,,,28,,,50
2017-12-22T01:59:19.063Z,,33.7,,28,,,50
2017-12-22T01:59:29.061Z,,,,28,,,50
2017-12-22T01:59:39.061Z,,,,28,,,50
2017-12-22T01:59:49.062Z,,,,28,,,50
2017-12-22T01:59:59.061Z,,,,28,,,50
2017-12-22T02:00:09.061Z,,,,28,,,50
2017-12-22T02:00:19.061Z,,,,28,,,50
2017-12-22T02:00:29.061Z,,,,28,,,50
2017-12-22T02:00:39.061Z,,,,28,,,50
2017-12-22T02:00:49.060Z,,,,28,,,50
2017-12-22T02:00:59.061Z,,,,28,,,50
2017-12-22T02:01:09.061Z,,,,28,,,50
2017-12-22T02:01:19.061Z,,,,28,,,50
2017-12-22T02:01:29.061Z,,,,28,,,50
2017-12-22T02:01:39.061Z,,,,28,,,50
2017-12-22T02:01:49.061Z,,,,28,,,50
2017-12-22T02:01:59.061Z,,,,28,,,50
2017-12-22T02:02:09.061Z,,,,27.9,,,50
2017-12-22T02:02:19.060Z,,,,27.9,,,50
2017-12-22T02:02:29.064Z,,33.6,,27.9,,,50
2017-12-22T02:02:39.063Z,,,,27.9,,,50
2017-12-22T02:02:49.061Z,,,,27.9,,,50
2017-12-22T02:02:59.061Z,,,,27.9,,,50
2017-12-22T02:03:09.061Z,,,,27.9,,,50
2017-12-22T02:03:19.061Z,,,,27.9,,,50
2017-12-22T02:03:29.061Z,,,,27.9,,,50
2017-12-22T02:03:39.061Z,,,,27.9,,,50
2017-12-22T02:03:49.060Z,,,,27.9,,,50
2017-12-22T02:03:59.061Z,,,,27.9,,,50
2017-12-22T02:04:09.061Z,,,,27.9,,,50
2017-12-22T02:04:19.063Z,,,,27.9,,,50
2017-12-22T02:04:29.061Z,,,,27.9,,,50
2017-12-22T02:04:39.061Z,,,,27.9,,,50
2017-12-22T02:04:49.061Z,,,,27.9,,,50
2017-12-22T02:04:59.061Z,,,,27.9,,,50
2017-12-22T02:05:09.062Z,,,,27.9,,,50
2017-12-22T02:05:19.060Z,,,,27.9,,,50
2017-12-22T02:05:29.061Z,,,,27.8,,,50
2017-12-22T02:05:39.061Z,,33.5,,27.8,,,50
2017-12-22T02:05:49.061Z,,,,27.8,,,50
2017-12-22T02:05:59.061Z,,,,27.8,,,50
2017-12-22T02:06:09.061Z,0,33.7,,27.8,2,45,50
2017-12-22T02:06:19.061Z,,39.1,,27.8,,37,50
2017-12-22T02:06:29.061Z,,37.5,,27.8,,29,50
2017-12-22T02:06:39.062Z,,35.9,,27.8,,30,50
2017-12-22T02:06:49.061Z,,32.9,,27.8,,30,50
2017-12-22T02:06:59.061Z,,31.9,,27.8,,29,50
2017-12-22T02:07:09.061Z,,31.8,,27.8,,,50
2017-12-22T02:07:19.061Z,,32,,27.8,,30,50
2017-12-22T02:07:29.061Z,,32.4,,27.8,,,50
2017-12-22T02:07:39.061Z,,32.8,,27.8,,29,50
2017-12-22T02:07:49.061Z,,33.1,,27.8,,,50
2017-12-22T02:07:59.061Z,,33.3,,27.8,,,50
2017-12-22T02:08:09.061Z,,33.4,,27.8,,30,50
2017-12-22T02:08:19.061Z,,33.5,,27.8,,,50
2017-12-22T02:08:29.061Z,,33.8,,27.8,,29,50
2017-12-22T02:08:39.061Z,,34,,27.8,,,50
2017-12-22T02:08:49.061Z,,34.2,,27.8,,,50
2017-12-22T02:08:59.061Z,,34.5,,27.8,,30,50
2017-12-22T02:09:09.061Z,,34.7,,27.8,,29,50
2017-12-22T02:09:19.061Z,,35.1,,27.8,,30,50
2017-12-22T02:09:29.061Z,,,,27.8,,29,50
2017-12-22T02:09:39.061Z,,35.3,,27.8,,,50
2017-12-22T02:09:49.061Z,,35.5,,27.8,,,50
2017-12-22T02:09:59.061Z,,35.7,,27.8,,30,50
2017-12-22T02:10:09.061Z,,36,,27.8,,29,50
2017-12-22T02:10:19.061Z,,36.1,,27.8,,,50
2017-12-22T02:10:29.061Z,,36.3,,27.8,,30,50
2017-12-22T02:10:39.061Z,,36.5,,27.8,,29,50
2017-12-22T02:10:49.061Z,,36.6,,27.8,,,50
2017-12-22T02:10:59.063Z,,36.8,,27.8,,,50
2017-12-22T02:11:09.061Z,,37.1,,27.8,,29,50
2017-12-22T02:11:19.061Z,,37.2,,27.8,,,50
2017-12-22T02:11:29.061Z,,37.4,,27.8,,30,50
2017-12-22T02:11:39.061Z,,37.6,,27.8,,,50
2017-12-22T02:11:49.061Z,,37.7,,27.8,,,50
2017-12-22T02:11:59.061Z,,38,,27.8,,,50
2017-12-22T02:12:09.061Z,,38.1,,27.9,,,50
2017-12-22T02:12:19.061Z,,38.2,,27.9,,,50
2017-12-22T02:12:29.061Z,,38.4,,27.9,,29,50
2017-12-22T02:12:39.061Z,,38.6,,27.9,,,50
2017-12-22T02:12:49.061Z,,38.7,,27.9,,,50
2017-12-22T02:12:59.061Z,0,39.1,59,27.9,2,29,50
2017-12-22T02:13:09.060Z,,39.2,,27.9,,,50
2017-12-22T02:13:19.061Z,,39.4,,27.9,,,50
2017-12-22T02:13:29.061Z,,39.5,,27.9,,30,50
2017-12-22T02:13:39.061Z,,39.7,,27.9,,29,50
2017-12-22T02:13:49.061Z,,40,,27.9,,,50
2017-12-22T02:13:59.062Z,0,37.8,,27.9,2,0,50
2017-12-22T02:14:09.061Z,,35.9,,28,,,50
2017-12-22T02:14:19.061Z,,35.5,,28,,,50
2017-12-22T02:14:29.061Z,,34.9,,28,,,50
2017-12-22T02:14:39.061Z,,,,28,,,50
2017-12-22T02:14:49.061Z,,34.8,,28,,,50
2017-12-22T02:14:59.061Z,,34.9,,28,,,50
2017-12-22T02:15:09.061Z,,,,28,,,50
2017-12-22T02:15:19.061Z,,34.8,,28,,,50
2017-12-22T02:15:29.061Z,,34.7,,28,,,50
2017-12-22T02:15:39.061Z,,34.6,,28.1,,,50
2017-12-22T02:15:49.061Z,,34.5,,28.1,,,50
2017-12-22T02:15:59.061Z,,,,28.1,,,50
2017-12-22T02:16:09.072Z,,,,28.1,,,50
2017-12-22T02:16:19.062Z,,,,28.1,,,50
2017-12-22T02:16:29.061Z,,,,28.1,,,50
2017-12-22T02:16:39.061Z,,34.4,,28.1,,,50
2017-12-22T02:16:49.060Z,,,,28.1,,,50
2017-12-22T02:16:59.060Z,,34.3,,28.1,,,50
2017-12-22T02:17:09.061Z,,,,28.1,,,50
2017-12-22T02:17:19.060Z,,,,28.1,,,50
2017-12-22T02:17:29.061Z,,,,28.1,,,50
2017-12-22T02:17:39.060Z,,,,28.3,,,50
2017-12-22T02:17:49.061Z,,,,28.3,,,50
2017-12-22T02:17:59.061Z,,,,28.3,,,50
2017-12-22T02:18:09.061Z,,,,28.3,,,50
2017-12-22T02:18:19.060Z,,,,28.3,,,50
2017-12-22T02:18:29.061Z,,,,28.3,,,50
2017-12-22T02:18:39.061Z,,,,28.3,,,50
2017-12-22T02:18:49.061Z,,,,28.3,,,50
2017-12-22T02:18:59.061Z,,,,28.3,,,50
2017-12-22T02:19:09.060Z,,,,28.3,,,50
2017-12-22T02:19:19.061Z,,,,28.3,,,50
2017-12-22T02:19:29.061Z,,,,28.3,,,50
2017-12-22T02:19:39.061Z,,,,28.3,,,50
2017-12-22T02:19:49.061Z,,,,28.3,,,50
2017-12-22T02:19:59.061Z,,,,28.3,,,50
2017-12-22T02:20:09.061Z,,34.4,,28.3,,,50
2017-12-22T02:20:19.061Z,,,,28.3,,,50
2017-12-22T02:20:29.061Z,,,,28.3,,,50
2017-12-22T02:20:39.061Z,,,,28.3,,,50
2017-12-22T02:20:49.061Z,,34.5,,28.4,,,50
2017-12-22T02:20:59.061Z,,,,28.3,,,50
2017-12-22T02:21:09.061Z,,,,28.4,,,50
2017-12-22T02:21:19.061Z,,,,28.4,,,50
2017-12-22T02:21:29.060Z,,,,28.4,,,50
2017-12-22T02:21:39.062Z,,34.6,,28.4,,,50
2017-12-22T02:21:49.061Z,,,,28.4,,,50
2017-12-22T02:21:59.060Z,,,,28.4,,,50
2017-12-22T02:22:09.061Z,,,,28.4,,,50
2017-12-22T02:22:19.061Z,,,,28.4,,,50
2017-12-22T02:22:29.061Z,,,,28.4,,,50
2017-12-22T02:22:39.061Z,,,,28.4,,,50
2017-12-22T02:22:49.060Z,,,,28.4,,,50
2017-12-22T02:22:59.061Z,,34.7,,28.4,,,50
2017-12-22T02:23:09.060Z,,,,28.4,,,50
2017-12-22T02:23:19.061Z,,,,28.4,,,50
2017-12-22T02:23:29.061Z,,,,28.4,,,50
2017-12-22T02:23:39.061Z,,,,28.4,,,50
2017-12-22T02:23:49.060Z,,,,28.4,,,50
2017-12-22T02:23:59.061Z,,,,28.4,,,50
2017-12-22T02:24:09.060Z,,,,28.4,,,50
2017-12-22T02:24:19.061Z,,,,28.4,,,50
2017-12-22T02:24:29.061Z,,,,28.4,,,50
2017-12-22T02:24:39.061Z,,,,28.4,,,50
2017-12-22T02:24:49.061Z,,34.6,,28.4,,,50
2017-12-22T02:24:59.061Z,,,,28.4,,,50
2017-12-22T02:25:09.061Z,,,,28.4,,,50
2017-12-22T02:25:19.116Z,,,,28.4,,,50
2017-12-22T02:25:29.060Z,,,,28.4,,,50
2017-12-22T02:25:39.061Z,,,,28.4,,,50
2017-12-22T02:25:49.061Z,,,,28.4,,,50
2017-12-22T02:25:59.074Z,0,,5,28.4,0,,50
2017-12-22T02:26:09.060Z,0,,59,28.4,2,,50
2017-12-22T02:26:19.061Z,,,,28.4,,,50
2017-12-22T02:26:29.061Z,,,,28.4,,,50
2017-12-22T02:26:39.061Z,0,,5,28.4,0,,50
2017-12-22T02:26:49.061Z,,,,28.4,,,50
2017-12-22T02:26:59.061Z,0,,59,28.4,2,,50
2017-12-22T02:27:09.108Z,0,34.5,5,28.4,0,,50
2017-12-22T02:27:19.061Z,,34.6,,28.4,,,50
2017-12-22T02:27:29.061Z,0,34.5,59,28.4,2,,50
2017-12-22T02:27:39.061Z,0,,5,28.4,0,,50
2017-12-22T02:27:49.061Z,,,,28.4,,,50
2017-12-22T02:27:59.060Z,,,,28.4,,,50
2017-12-22T02:28:09.061Z,,,,28.4,,,50
2017-12-22T02:28:19.061Z,0,,59,28.4,2,,50
2017-12-22T02:28:29.060Z,,,,28.4,,,50
2017-12-22T02:28:39.061Z,0,,5,28.4,0,,50
2017-12-22T02:28:49.060Z,,,,28.4,,,50
2017-12-22T02:28:59.061Z,,,,28.4,,,50
2017-12-22T02:29:09.061Z,,34.4,,28.4,,,50
2017-12-22T02:29:19.060Z,,,,28.4,,,50
2017-12-22T02:29:29.061Z,0,,59,28.4,2,,50
2017-12-22T02:29:39.061Z,0,,5,28.4,0,,50
2017-12-22T02:29:49.061Z,,,,28.4,,,50
2017-12-22T02:29:59.060Z,0,,59,28.4,2,,50
2017-12-22T02:30:09.061Z,,,,28.4,,,50
2017-12-22T02:30:19.060Z,0,,5,28.4,0,,50
2017-12-22T02:30:29.061Z,0,34.3,59,28.4,2,,50
2017-12-22T02:30:39.061Z,0,,5,28.4,0,,50
2017-12-22T02:30:49.061Z,,,,28.4,,,50
2017-12-22T02:30:59.061Z,0,,59,28.4,2,,50
2017-12-22T02:31:09.061Z,,,,28.4,,,50
2017-12-22T02:31:19.061Z,0,,5,28.4,0,,50
2017-12-22T02:31:29.060Z,,,,28.4,,,50
2017-12-22T02:31:39.061Z,,,,28.4,,,50
2017-12-22T02:31:49.061Z,,,,28.4,,,50
2017-12-22T02:31:59.060Z,0,34.2,59,28.4,2,,50
2017-12-22T02:32:09.061Z,0,,5,28.4,0,,50
2017-12-22T02:32:19.061Z,,,,28.4,,,50
2017-12-22T02:32:29.061Z,,,,28.4,,,50
2017-12-22T02:32:39.061Z,0,,59,28.4,2,,50
2017-12-22T02:32:49.076Z,,,,28.4,,,50
2017-12-22T02:32:59.060Z,,,,28.4,,,50
2017-12-22T02:33:09.060Z,0,,5,28.3,0,,50
2017-12-22T02:33:19.060Z,,,,28.3,,,50
2017-12-22T02:33:29.061Z,,,,28.3,,,50
2017-12-22T02:33:39.061Z,,34.1,,28.3,,,50
2017-12-22T02:33:49.060Z,,34.2,,28.3,,,50
2017-12-22T02:33:59.061Z,,34.1,,28.3,,,50
2017-12-22T02:34:09.061Z,0,,59,28.3,2,,50
2017-12-22T02:34:19.061Z,0,,5,28.3,0,,50
2017-12-22T02:34:29.061Z,,,,28.3,,,50
2017-12-22T02:34:39.060Z,0,,59,28.3,2,,50
2017-12-22T02:34:49.061Z,,,,28.3,,,50
2017-12-22T02:34:59.061Z,0,,5,28.3,0,,50
2017-12-22T02:35:09.060Z,,,,28.3,,,50
2017-12-22T02:35:19.060Z,0,,59,28.3,2,,50
2017-12-22T02:35:29.061Z,,,,28.3,,,50
2017-12-22T02:35:39.061Z,0,,5,28.3,0,,50
2017-12-22T02:35:49.063Z,,,,28.3,,,50
2017-12-22T02:35:59.061Z,,34,,28.3,,,50
2017-12-22T02:36:09.060Z,0,,59,28.3,2,,50
2017-12-22T02:36:19.061Z,0,,5,28.3,0,,50
2017-12-22T02:36:29.060Z,0,,59,28.3,2,,50
2017-12-22T02:36:39.060Z,,,,28.3,,,50
2017-12-22T02:36:49.061Z,,,,28.3,,,50
2017-12-22T02:36:59.061Z,,,,28.3,,,50
2017-12-22T02:37:09.060Z,,,,28.3,,,50
2017-12-22T02:37:19.060Z,,,,28.3,,,50
2017-12-22T02:37:29.061Z,,,,28.3,,,50
2017-12-22T02:37:39.060Z,,,,28.3,,,50
2017-12-22T02:37:49.060Z,,,,28.3,,,50
2017-12-22T02:37:59.061Z,,33.9,,28.3,,,50
2017-12-22T02:38:09.062Z,,33.9,,28.3,,,50
2017-12-22T02:38:19.060Z,,,,28.3,,,50
2017-12-22T02:38:29.060Z,,,,28.1,,,50
2017-12-22T02:38:39.061Z,,,,28.3,,,50
2017-12-22T02:38:49.060Z,,,,28.1,,,50
2017-12-22T02:38:59.060Z,,,,28.1,,,50
2017-12-22T02:39:09.060Z,,,,28.1,,,50
2017-12-22T02:39:19.061Z,,,,28.1,,,50
2017-12-22T02:39:29.060Z,,,,28.1,,,50
2017-12-22T02:39:39.060Z,,,,28.1,,,50
2017-12-22T02:39:49.060Z,,,,28.1,,,50
2017-12-22T02:39:59.060Z,,,,28.1,,,50
2017-12-22T02:40:09.060Z,,,,28.1,,,50
2017-12-22T02:40:19.060Z,,,,28.1,,,50
2017-12-22T02:40:29.060Z,,,,28.1,,,50
2017-12-22T02:40:39.061Z,,33.8,,28.1,,,50
2017-12-22T02:40:49.060Z,,,,28.1,,,50
2017-12-22T02:40:59.060Z,,,,28.1,,,50
2017-12-22T02:41:09.060Z,,,,28.1,,,50
2017-12-22T02:41:19.061Z,,,,28.1,,,50
2017-12-22T02:41:29.060Z,,,,28.1,,,50
2017-12-22T02:41:39.060Z,,,,28.1,,,50
2017-12-22T02:41:49.060Z,,,,28.1,,,50
2017-12-22T02:41:59.061Z,,,,28.1,,,50
2017-12-22T02:42:09.060Z,,,,28,,,50
2017-12-22T02:42:19.060Z,,,,28,,,50
2017-12-22T02:42:29.060Z,,,,28.1,,,50
2017-12-22T02:42:39.060Z,,,,28,,,50
2017-12-22T02:42:49.061Z,,,,28,,,50
2017-12-22T02:42:59.060Z,,,,28,,,50
2017-12-22T02:43:09.060Z,,,,28,,,50
2017-12-22T02:43:19.060Z,,33.7,,28,,,50
2017-12-22T02:43:29.061Z,,,,28,,,50
2017-12-22T02:43:39.061Z,,,,28,,,50
2017-12-22T02:43:49.063Z,,,,28,,,50
2017-12-22T02:43:59.060Z,,,,28,,,50
2017-12-22T02:44:09.060Z,,,,28,,,50
