Time,ActPow,ChActive,PrimTSet,HwActive,HwTSet,HwTOutlet,PrimT
2018-02-08T01:31:58.689Z,,,,,50,30.9,40.1
2018-02-08T01:32:08.689Z,,,,,50,30.9,
2018-02-08T01:32:28.689Z,,,,,50,31,
2018-02-08T01:32:38.689Z,,,,,50,31,
2018-02-08T01:32:48.689Z,,,,,50,31,39.9
2018-02-08T01:33:08.689Z,,,,,50,31,
2018-02-08T01:33:18.689Z,,,,,50,31.2,
2018-02-08T01:33:28.689Z,,,,,50,31.2,
2018-02-08T01:33:48.689Z,,,,,50,31.2,
2018-02-08T01:33:58.694Z,,,,,50,31.2,
2018-02-08T01:34:08.689Z,,,,,,,39.8
2018-02-08T01:34:18.691Z,,,,,50,31.3,
2018-02-08T01:34:28.689Z,,,,,50,31.3,
2018-02-08T01:34:38.689Z,,,,,50,31.3,
2018-02-08T01:34:58.689Z,,,,,50,31.3,
2018-02-08T01:35:08.689Z,,,,,50,31.3,
2018-02-08T01:35:28.689Z,,,,,50,31.4,
2018-02-08T01:35:38.714Z,,,,,50,31.4,
2018-02-08T01:35:48.690Z,,,,,,,39.9
2018-02-08T01:35:58.689Z,,,,,50,31.4,
2018-02-08T01:36:08.692Z,,,,,50,31.4,
2018-02-08T01:36:28.698Z,,,,,50,31.4,
2018-02-08T01:36:38.689Z,,,,,50,31.4,
2018-02-08T01:36:58.689Z,,,,,50,31.4,40
2018-02-08T01:37:08.689Z,,,,,50,31.5,39.9
2018-02-08T01:37:18.689Z,,,,,,,40
2018-02-08T01:37:28.691Z,,,,,50,31.5,
2018-02-08T01:37:38.689Z,,,,,50,31.5,
2018-02-08T01:37:58.692Z,,,,,50,31.5,
2018-02-08T01:38:08.694Z,,,,,50,31.5,
2018-02-08T01:38:28.689Z,,,,,50,31.5,
2018-02-08T01:38:38.689Z,,,,,50,31.5,
2018-02-08T01:38:58.689Z,,,,,50,31.5,
2018-02-08T01:39:08.689Z,,,,,50,31.5,
2018-02-08T01:39:28.690Z,,,,,50,31.5,
2018-02-08T01:39:38.689Z,,,,,50,31.5,
2018-02-08T01:39:58.689Z,,,,,50,31.5,
2018-02-08T01:40:08.689Z,,,,,50,31.5,
2018-02-08T01:40:28.689Z,,,,,50,31.5,
2018-02-08T01:40:38.689Z,,,,,50,31.6,
2018-02-08T01:40:58.690Z,,,,,50,31.6,
2018-02-08T01:41:18.689Z,,,,,50,31.6,39.9
2018-02-08T01:41:28.689Z,,,,,50,31.6,
2018-02-08T01:41:38.689Z,,,,,50,31.6,
2018-02-08T01:41:58.689Z,,,,,50,31.6,
2018-02-08T01:42:08.689Z,,,,,50,31.6,
2018-02-08T01:42:28.689Z,,,,,50,31.6,
2018-02-08T01:42:38.689Z,,,,,50,31.6,
2018-02-08T01:42:58.689Z,,,,,50,31.6,39.8
2018-02-08T01:43:08.692Z,43,1,,0,50,31.6,41.7
2018-02-08T01:43:18.689Z,30,,,,,,46.2
2018-02-08T01:43:28.690Z,30,,,,50,31.6,43.5
2018-02-08T01:43:38.689Z,29,,,,50,31.6,42.2
2018-02-08T01:43:48.689Z,29,,,,,,40.6
2018-02-08T01:43:58.689Z,,,,,50,31.6,40.1
2018-02-08T01:44:08.691Z,,,,,50,31.6,
2018-02-08T01:44:18.691Z,30,,,,,,40.7
2018-02-08T01:44:28.689Z,29,,,,50,31.6,41.1
2018-02-08T01:44:38.689Z,30,,,,,,41.3
2018-02-08T01:44:48.689Z,29,,,,50,31.6,41.5
2018-02-08T01:44:58.689Z,,,,,50,31.6,
2018-02-08T01:45:08.689Z,29,,,,,,41.8
2018-02-08T01:45:18.689Z,30,,,,50,31.6,42
2018-02-08T01:45:28.689Z,29,,,,50,31.6,42.2
2018-02-08T01:45:38.689Z,,,,,50,31.6,
2018-02-08T01:45:48.689Z,,,,,,,42.6
2018-02-08T01:45:58.691Z,,,,,50,31.6,42.9
2018-02-08T01:46:08.746Z,30,,,,,,43
2018-02-08T01:46:18.734Z,29,,,,50,31.8,43.2
2018-02-08T01:46:28.690Z,,,,,50,31.8,43.4
2018-02-08T01:46:38.704Z,,,,,50,31.8,
2018-02-08T01:46:48.689Z,30,,,,,,43.7
2018-02-08T01:46:58.690Z,29,,,,50,31.8,43.8
2018-02-08T01:47:08.689Z,,,,,50,31.8,
2018-02-08T01:47:18.689Z,,,,,,,44
2018-02-08T01:47:28.689Z,30,,,,50,31.8,44.1
2018-02-08T01:47:38.703Z,,,,,50,31.8,
2018-02-08T01:47:48.689Z,30,,,,,,44.4
2018-02-08T01:47:58.691Z,,,,,50,31.8,44.5
2018-02-08T01:48:08.689Z,,,,,50,31.8,
2018-02-08T01:48:18.689Z,30,,,,,,44.8
2018-02-08T01:48:28.690Z,,,,,50,31.8,44.9
2018-02-08T01:48:38.689Z,29,,,,,,45
2018-02-08T01:48:48.689Z,30,,,,50,31.9,45.2
2018-02-08T01:48:58.700Z,,,,,50,31.9,
2018-02-08T01:49:08.689Z,29,,,,,,45.4
2018-02-08T01:49:18.689Z,,,,,50,31.9,45.6
2018-02-08T01:49:28.689Z,30,,,,50,31.9,45.7
2018-02-08T01:49:38.689Z,0,1,,0,50,31.9,45.1
2018-02-08T01:49:48.689Z,,,,,,,42.7
2018-02-08T01:49:58.689Z,,,,,50,31.9,41.4
2018-02-08T01:50:08.689Z,,,,,50,31.9,41
2018-02-08T01:50:18.706Z,,,,,,,40.8
2018-02-08T01:50:28.701Z,,,,,50,32,40.9
2018-02-08T01:50:38.689Z,,,,,50,32,
2018-02-08T01:50:58.691Z,,,,,50,32,40.8
2018-02-08T01:51:08.689Z,,,,,50,32,
2018-02-08T01:51:18.701Z,,,,,,,40.5
2018-02-08T01:51:28.701Z,,,,,50,32,40.4
2018-02-08T01:51:38.700Z,,,,,50,32,
2018-02-08T01:51:48.700Z,,,,,,,40.3
2018-02-08T01:51:58.699Z,,,,,50,32,
2018-02-08T01:52:08.699Z,,,,,50,32.1,
2018-02-08T01:52:28.715Z,,,,,50,32.1,40.2
2018-02-08T01:52:38.698Z,,,,,50,32.1,40.1
2018-02-08T01:52:48.698Z,0,1,59,0,,,40.1
2018-02-08T01:52:58.698Z,,,,,50,32.1,
2018-02-08T01:53:08.698Z,,,,,50,32.1,
2018-02-08T01:53:28.698Z,,,,,50,32.1,
2018-02-08T01:53:38.698Z,,,,,50,32.1,
2018-02-08T01:53:48.698Z,,,,,,,40
2018-02-08T01:53:58.704Z,,,,,50,32.1,
2018-02-08T01:54:08.697Z,,,,,50,32.1,
2018-02-08T01:54:28.700Z,,,,,50,32.2,
2018-02-08T01:54:38.699Z,,,,,50,32.1,
2018-02-08T01:54:58.698Z,,,,,50,32.2,
2018-02-08T01:55:08.697Z,,,,,50,32.2,
2018-02-08T01:55:18.696Z,,,,,,,40.1
2018-02-08T01:55:28.698Z,,,,,50,32.2,
2018-02-08T01:55:38.696Z,,,,,50,32.2,
2018-02-08T01:55:58.696Z,,,,,50,32.2,40.2
2018-02-08T01:56:08.696Z,,,,,50,32.2,
2018-02-08T01:56:28.696Z,,,,,50,32.2,
2018-02-08T01:56:38.695Z,,,,,50,32.2,
2018-02-08T01:56:48.688Z,,,,,,,40.3
2018-02-08T01:56:58.695Z,,,,,50,32.2,
2018-02-08T01:57:08.695Z,,,,,50,32.2,
2018-02-08T01:57:28.696Z,,,,,50,32.2,
2018-02-08T01:57:38.697Z,,,,,50,32.2,
2018-02-08T01:57:48.699Z,,,,,,,40.4
2018-02-08T01:57:58.696Z,,,,,50,32.2,
2018-02-08T01:58:08.697Z,,,,,50,32.2,
2018-02-08T01:58:28.694Z,,,,,50,32.2,
2018-02-08T01:58:38.694Z,,,,,50,32.2,
2018-02-08T01:58:58.694Z,,,,,50,32.2,
2018-02-08T01:59:08.694Z,,,,,50,32.2,
2018-02-08T01:59:28.693Z,,,,,50,32.2,
2018-02-08T01:59:38.694Z,,,,,50,32.2,
2018-02-08T01:59:58.693Z,,,,,50,32.2,
2018-02-08T02:00:08.692Z,,,,,50,32.2,
2018-02-08T02:00:28.693Z,,,,,50,32.2,
2018-02-08T02:00:38.692Z,,,,,50,32.2,
2018-02-08T02:00:48.690Z,,,,,,,40.3
2018-02-08T02:00:58.695Z,,,,,50,32.2,
2018-02-08T02:01:08.693Z,,,,,50,32.2,
2018-02-08T02:01:28.693Z,,,,,50,32.2,
2018-02-08T02:01:38.694Z,,,,,50,32.2,
2018-02-08T02:01:58.691Z,,,,,50,32.2,
2018-02-08T02:02:08.691Z,,,,,50,32.2,
2018-02-08T02:02:28.702Z,,,,,50,32.2,40.2
2018-02-08T02:02:38.693Z,,,,,50,32.1,
2018-02-08T02:02:58.690Z,,,,,50,32.2,
2018-02-08T02:03:08.691Z,,,,,50,32.1,
2018-02-08T02:03:28.690Z,,,,,50,32.1,
2018-02-08T02:03:38.690Z,,,,,50,32.2,
2018-02-08T02:03:58.692Z,,,,,50,32.1,40.1
2018-02-08T02:04:08.692Z,,,,,50,32.1,
2018-02-08T02:04:28.691Z,,,,,50,32.1,
2018-02-08T02:04:38.690Z,,,,,50,32.1,
2018-02-08T02:04:58.690Z,,,,,50,32.1,
2018-02-08T02:05:08.690Z,,,,,50,32.1,
2018-02-08T02:05:18.689Z,,,,,,,40
2018-02-08T02:05:28.693Z,,,,,50,32.1,
2018-02-08T02:05:38.688Z,,,,,50,32.1,
2018-02-08T02:05:58.689Z,40,1,,0,50,32.1,43.2
2018-02-08T02:06:08.689Z,29,,,,50,32.1,45.8
2018-02-08T02:06:18.689Z,29,,,,,,42.7
2018-02-08T02:06:28.691Z,30,,,,50,32.1,41.1
2018-02-08T02:06:38.689Z,30,,,,,,39.6
2018-02-08T02:06:48.689Z,29,,,,50,32.1,39.1
2018-02-08T02:06:58.698Z,,,,,50,32,
2018-02-08T02:07:08.689Z,,,,,,,39.8
2018-02-08T02:07:18.690Z,29,,,,50,32.1,40.2
2018-02-08T02:07:28.690Z,30,,,,50,32.1,40.5
2018-02-08T02:07:38.691Z,,,,,50,32,
2018-02-08T02:07:48.688Z,29,,,,,,40.7
2018-02-08T02:07:58.688Z,,,,,50,32.1,40.8
2018-02-08T02:08:08.689Z,30,,,,,,41
2018-02-08T02:08:18.688Z,29,,,,50,32,41.3
2018-02-08T02:08:28.689Z,30,,,,50,32,41.5
2018-02-08T02:08:38.688Z,,,,,50,32.1,
2018-02-08T02:08:48.698Z,30,,,,,,41.9
2018-02-08T02:08:58.688Z,29,,,,50,32,42.1
2018-02-08T02:09:08.689Z,,,,,50,32,42.3
2018-02-08T02:09:18.689Z,,,,,50,32,
2018-02-08T02:09:28.692Z,,,,,50,32,42.7
2018-02-08T02:09:38.688Z,,,,,,,42.9
2018-02-08T02:09:48.688Z,30,,,,50,32.1,43.1
2018-02-08T02:09:58.689Z,,,,,50,32.1,43.2
2018-02-08T02:10:08.688Z,,,,,50,32.1,
2018-02-08T02:10:18.688Z,29,,,,,,43.4
2018-02-08T02:10:28.691Z,,,,,50,32.1,43.6
2018-02-08T02:10:38.688Z,,,,,50,32.1,
2018-02-08T02:10:48.688Z,,,,,,,43.8
2018-02-08T02:10:58.689Z,,,,,50,32.1,43.9
2018-02-08T02:11:08.689Z,30,,,,,,44
2018-02-08T02:11:18.688Z,,,,,50,32.1,44.1
2018-02-08T02:11:28.689Z,29,,,,50,32.1,44.3
2018-02-08T02:11:38.688Z,,,,,50,32.1,
2018-02-08T02:11:48.699Z,30,,,,,,44.5
2018-02-08T02:11:58.688Z,29,,,,50,32.1,44.7
2018-02-08T02:12:08.688Z,,,,,50,32.1,
2018-02-08T02:12:18.689Z,0,1,,0,50,32.1,44.9
2018-02-08T02:12:28.688Z,,,,,,,42.2
2018-02-08T02:12:38.688Z,,,,,50,32.1,40.8
2018-02-08T02:12:48.688Z,,,,,50,32.1,40.2
2018-02-08T02:12:58.709Z,,,,,50,32.1,40
2018-02-08T02:13:08.689Z,,,,,50,32.2,
2018-02-08T02:13:28.690Z,,,,,50,32.2,40.1
2018-02-08T02:13:38.689Z,,,,,50,32.2,
2018-02-08T02:13:48.688Z,,,,,,,39.9
2018-02-08T02:13:58.688Z,,,,,50,32.2,39.7
2018-02-08T02:14:08.688Z,,,,,50,32.2,
2018-02-08T02:14:18.688Z,,,,,,,39.5
2018-02-08T02:14:28.690Z,,,,,50,32.2,
2018-02-08T02:14:38.689Z,,,,,50,32.2,
2018-02-08T02:14:58.689Z,,,,,50,32.2,
2018-02-08T02:15:08.688Z,,,,,50,32.2,
2018-02-08T02:15:18.688Z,,,,,,,39.3
2018-02-08T02:15:28.690Z,,,,,50,32.2,
2018-02-08T02:15:38.689Z,,,,,50,32.2,
2018-02-08T02:15:48.688Z,,,,,50,32.2,
2018-02-08T02:15:58.688Z,,,,,50,32.2,
2018-02-08T02:16:18.688Z,,,,,50,32.2,39.2
2018-02-08T02:16:28.690Z,,,,,50,32.2,
2018-02-08T02:16:38.690Z,,,,,50,32.2,
2018-02-08T02:16:58.688Z,,,,,50,32.2,
2018-02-08T02:17:08.688Z,,,,,50,32.3,
2018-02-08T02:17:28.688Z,,,,,50,32.2,
2018-02-08T02:17:38.736Z,,,,,50,32.3,
2018-02-08T02:17:48.688Z,,,,,,,39.3
2018-02-08T02:17:58.689Z,,,,,50,32.2,
2018-02-08T02:18:08.688Z,,,,,50,32.3,
2018-02-08T02:18:28.689Z,,,,,50,32.3,
2018-02-08T02:18:38.689Z,,,,,50,32.2,
2018-02-08T02:18:48.689Z,,,,,,,39.4
2018-02-08T02:18:58.688Z,,,,,50,32.3,
2018-02-08T02:19:08.689Z,,,,,50,32.2,
2018-02-08T02:19:18.688Z,,,,,,,39.5
2018-02-08T02:19:28.689Z,,,,,50,32.2,
2018-02-08T02:19:38.688Z,,,,,50,32.2,
2018-02-08T02:19:58.688Z,,,,,50,32.2,
2018-02-08T02:20:08.688Z,,,,,50,32.2,
2018-02-08T02:20:18.688Z,,,,,,,39.6
2018-02-08T02:20:28.688Z,,,,,50,32.2,
2018-02-08T02:20:38.688Z,,,,,50,32.2,
2018-02-08T02:20:58.688Z,,,,,50,32.2,
2018-02-08T02:21:08.688Z,,,,,50,32.2,
2018-02-08T02:21:28.688Z,,,,,50,32.2,
2018-02-08T02:21:38.688Z,,,,,50,32.2,
2018-02-08T02:21:58.688Z,,,,,50,32.2,
2018-02-08T02:22:08.689Z,,,,,50,32.2,
2018-02-08T02:22:28.688Z,,,,,50,32.2,
2018-02-08T02:22:38.688Z,,,,,50,32.2,
2018-02-08T02:22:58.688Z,,,,,50,32.2,
2018-02-08T02:23:08.688Z,,,,,50,32.2,
2018-02-08T02:23:28.689Z,,,,,50,32.2,
2018-02-08T02:23:38.688Z,,,,,50,32.2,
2018-02-08T02:23:58.689Z,40,1,,0,50,32.2,42.9
2018-02-08T02:24:08.688Z,29,,,,50,32.2,45.6
2018-02-08T02:24:18.692Z,30,,,,50,32.2,43.2
2018-02-08T02:24:28.693Z,29,,,,50,32.2,41.6
2018-02-08T02:24:38.688Z,29,,,,50,32.2,40.6
2018-02-08T02:24:48.688Z,,,,,50,32.1,40.3
2018-02-08T02:24:58.688Z,,,,,50,32.2,
2018-02-08T02:25:08.688Z,,,,,,,41
2018-02-08T02:25:18.688Z,,,,,50,32.1,41.3
2018-02-08T02:25:28.688Z,0,1,,0,50,32.1,41.5
2018-02-08T02:25:38.691Z,,,,,50,32.2,38.7
2018-02-08T02:25:48.757Z,,,,,50,32.1,37.3
2018-02-08T02:25:58.696Z,,,,,50,32.1,36.7
2018-02-08T02:26:08.691Z,,,,,50,32.1,36.6
2018-02-08T02:26:18.688Z,,,,,50,32.1,
2018-02-08T02:26:38.688Z,,,,,50,32.1,
2018-02-08T02:26:48.688Z,,,,,50,32.1,
2018-02-08T02:26:58.688Z,,,,,50,32.1,
2018-02-08T02:27:08.689Z,,,,,,,36.5
2018-02-08T02:27:18.688Z,,,,,50,32.1,
2018-02-08T02:27:28.688Z,,,,,50,32.1,36.4
2018-02-08T02:27:38.688Z,,,,,50,32.1,36.3
2018-02-08T02:27:58.689Z,,,,,50,32.1,36.2
2018-02-08T02:28:18.688Z,,,,,50,32.1,
2018-02-08T02:28:28.688Z,,,,,50,32.1,36.1
2018-02-08T02:28:38.688Z,,,,,50,32.1,
2018-02-08T02:28:48.688Z,,,,,50,32.1,
2018-02-08T02:29:08.692Z,,,,,50,32.1,
2018-02-08T02:29:18.688Z,,,,,50,32.1,
2018-02-08T02:29:28.688Z,,,,,50,32.1,
2018-02-08T02:29:38.688Z,,,,,50,32.1,
2018-02-08T02:29:58.688Z,,,,,50,32.1,
2018-02-08T02:30:08.688Z,,,,,50,32,
2018-02-08T02:30:28.688Z,,,,,50,32,
2018-02-08T02:30:38.688Z,,,,,50,32,
2018-02-08T02:30:58.688Z,,,,,50,32,
2018-02-08T02:31:08.688Z,,,,,50,32,
2018-02-08T02:31:28.688Z,,,,,50,32,
2018-02-08T02:31:38.689Z,,,,,50,32,
2018-02-08T02:31:58.688Z,,,,,50,32,
2018-02-08T02:32:18.688Z,,,,,50,32,36.2
2018-02-08T02:32:28.688Z,,,,,50,32,
2018-02-08T02:32:38.688Z,,,,,50,32,36.1
2018-02-08T02:32:48.688Z,,,,,,,36.2
2018-02-08T02:32:58.691Z,,,,,50,32,
2018-02-08T02:33:08.718Z,,,,,50,31.9,
2018-02-08T02:33:28.688Z,,,,,50,31.9,
2018-02-08T02:33:38.688Z,,,,,50,31.9,
2018-02-08T02:33:58.707Z,39,1,,0,50,31.9,40
2018-02-08T02:34:08.688Z,30,,,,50,31.9,43.2
2018-02-08T02:34:18.688Z,30,,,,50,31.9,41.2
2018-02-08T02:34:28.688Z,,,,,50,31.9,40.1
2018-02-08T02:34:38.688Z,29,,,,50,31.9,39.5
2018-02-08T02:34:48.688Z,,,,,50,31.9,39.2
2018-02-08T02:34:58.690Z,,,,,50,31.9,
2018-02-08T02:35:08.690Z,,,,,,,39.8
2018-02-08T02:35:18.688Z,,,,,50,31.9,40.1
2018-02-08T02:35:28.688Z,,,,,50,31.9,
2018-02-08T02:35:38.688Z,,,,,50,31.9,40.4
2018-02-08T02:35:48.688Z,,,,,,,40.5
2018-02-08T02:35:58.688Z,30,,,,50,31.9,40.7
2018-02-08T02:36:08.692Z,29,,,,,,41
2018-02-08T02:36:18.749Z,,,,,50,31.9,41.2
2018-02-08T02:36:38.688Z,30,,,,50,31.9,41.3
2018-02-08T02:36:48.693Z,30,,,,50,31.9,41.6
2018-02-08T02:36:58.688Z,,,,,50,31.8,41.8
2018-02-08T02:37:08.689Z,,,,,50,31.8,
2018-02-08T02:37:18.688Z,29,,,,,,42
2018-02-08T02:37:28.688Z,,,,,50,31.8,
2018-02-08T02:37:38.688Z,,,,,,,42.2
2018-02-08T02:37:48.688Z,30,,,,50,31.8,42.3
2018-02-08T02:37:58.688Z,29,,,,50,31.8,42.6
2018-02-08T02:38:08.689Z,30,,,,50,31.8,42.7
2018-02-08T02:38:18.688Z,29,,,,,,42.9
2018-02-08T02:38:28.688Z,30,,,,50,31.9,43
2018-02-08T02:38:38.688Z,29,,,,,,43.1
2018-02-08T02:38:48.688Z,30,,,,50,31.8,43.2
2018-02-08T02:38:58.688Z,29,,,,50,31.9,43.5
2018-02-08T02:39:18.687Z,,,,,50,31.9,43.6
2018-02-08T02:39:28.688Z,,,,,50,31.9,43.8
2018-02-08T02:39:38.688Z,,,,,,,44.1
2018-02-08T02:39:48.688Z,,,,,50,31.9,
2018-02-08T02:39:58.688Z,,,,,,,44.2
2018-02-08T02:40:08.688Z,0,1,,0,50,31.9,43.7
2018-02-08T02:40:18.688Z,,,,,50,31.9,40.9
2018-02-08T02:40:28.688Z,,,,,50,31.9,39.9
2018-02-08T02:40:38.688Z,,,,,50,31.9,39.6
2018-02-08T02:40:48.688Z,,,,,50,31.9,
2018-02-08T02:40:58.688Z,,,,,,,39.5
2018-02-08T02:41:08.688Z,,,,,50,31.9,
2018-02-08T02:41:18.688Z,,,,,50,31.9,
2018-02-08T02:41:38.761Z,,,,,50,31.9,
2018-02-08T02:41:48.700Z,,,,,50,31.9,39.3
2018-02-08T02:41:58.688Z,,,,,50,31.9,39.2
2018-02-08T02:42:08.688Z,,,,,,,38.9
2018-02-08T02:42:18.688Z,,,,,50,31.9,
2018-02-08T02:42:38.693Z,,,,,50,32,
2018-02-08T02:42:48.688Z,,,,,50,32,38.8
2018-02-08T02:42:58.688Z,,,,,50,32,
2018-02-08T02:43:08.688Z,,,,,,,38.7
2018-02-08T02:43:18.688Z,,,,,50,32,
2018-02-08T02:43:38.688Z,,,,,50,32,
2018-02-08T02:43:57.852Z,,,,,50,32,
2018-02-08T02:43:58.771Z,,,,,50,32,
2018-02-08T02:44:18.872Z,,,,,50,32,38.6
2018-02-08T02:44:28.716Z,,,,,50,32,
2018-02-08T02:44:38.854Z,,,,,50,32,
2018-02-08T02:44:48.698Z,,,,,50,32,
2018-02-08T02:44:58.882Z,,,,,50,32,
2018-02-08T02:45:08.698Z,,,,,,,38.7
2018-02-08T02:45:18.739Z,,,,,50,32,38.6
2018-02-08T02:45:28.698Z,,,,,50,32,38.7
2018-02-08T02:45:38.691Z,,,,,50,32,
2018-02-08T02:45:48.793Z,,,,,50,32,
2018-02-08T02:45:58.699Z,,,,,50,32,
2018-02-08T02:46:08.794Z,,,,,50,32,
2018-02-08T02:46:18.707Z,,,,,50,32,
2018-02-08T02:46:28.698Z,,,,,50,32,38.8
2018-02-08T02:46:48.820Z,,,,,50,32,
2018-02-08T02:46:58.714Z,,,,,50,32,
2018-02-08T02:47:08.703Z,,,,,50,32,38.9
2018-02-08T02:47:18.698Z,,,,,50,32,
2018-02-08T02:47:28.697Z,,,,,50,32,
2018-02-08T02:47:38.691Z,,,,,50,32,39.1
2018-02-08T02:47:48.696Z,,,,,50,32,
2018-02-08T02:47:58.697Z,,,,,50,32,
2018-02-08T02:48:08.696Z,,,,,50,32,
2018-02-08T02:48:18.696Z,,,,,50,32,
2018-02-08T02:48:28.698Z,,,,,50,32,
2018-02-08T02:48:38.689Z,,,,,50,32,
2018-02-08T02:48:48.698Z,,,,,50,32,
2018-02-08T02:48:58.738Z,,,,,50,32,39.2
2018-02-08T02:49:08.732Z,,,,,50,32,
2018-02-08T02:49:18.697Z,,,,,50,32,39.1
2018-02-08T02:49:28.696Z,,,,,50,31.9,39.2
2018-02-08T02:49:38.776Z,,,,,50,32,
2018-02-08T02:49:48.717Z,,,,,50,31.9,
2018-02-08T02:49:58.694Z,,,,,50,32,
2018-02-08T02:50:08.694Z,,,,,50,31.9,
2018-02-08T02:50:18.695Z,,,,,50,31.9,
2018-02-08T02:50:28.705Z,,,,,50,31.9,39.1
2018-02-08T02:50:38.853Z,,,,,50,31.9,39.2
2018-02-08T02:50:48.724Z,,,,,50,31.9,39.1
2018-02-08T02:50:58.704Z,,,,,50,31.9,
2018-02-08T02:51:08.694Z,,,,,50,31.9,
2018-02-08T02:51:18.711Z,,,,,50,31.9,
2018-02-08T02:51:28.699Z,,,,,50,31.9,
2018-02-08T02:51:38.721Z,,,,,50,31.9,
2018-02-08T02:51:48.688Z,,,,,50,31.9,
2018-02-08T02:51:58.805Z,,,,,50,31.9,
2018-02-08T02:52:08.696Z,,,,,50,31.9,
2018-02-08T02:52:18.695Z,,,,,50,31.9,
2018-02-08T02:52:28.693Z,,,,,50,31.9,
2018-02-08T02:52:38.688Z,,,,,50,31.9,39.1
2018-02-08T02:52:48.727Z,,,,,50,31.9,39.1
2018-02-08T02:52:58.701Z,0,1,59,0,50,31.9,38.9
2018-02-08T02:53:08.795Z,,,,,50,31.9,
2018-02-08T02:53:18.698Z,,,,,50,31.9,
2018-02-08T02:53:28.693Z,,,,,50,31.9,
2018-02-08T02:53:38.689Z,,,,,50,31.9,
2018-02-08T02:53:48.701Z,,,,,50,31.9,
2018-02-08T02:53:58.694Z,,,,,50,31.9,
2018-02-08T02:54:08.693Z,,,,,50,31.9,38.8
2018-02-08T02:54:18.692Z,,,,,50,31.9,38.9
2018-02-08T02:54:28.692Z,,,,,,,38.8
2018-02-08T02:54:38.688Z,,,,,50,31.9,
2018-02-08T02:54:48.692Z,,,,,50,31.8,
2018-02-08T02:54:58.694Z,45,1,,0,50,31.8,39.2
2018-02-08T02:55:08.693Z,32,,,,50,31.8,45
2018-02-08T02:55:18.692Z,29,,,,50,31.8,42.9
2018-02-08T02:55:28.693Z,30,,,,50,31.8,41.9
2018-02-08T02:55:38.688Z,29,,,,50,31.8,40.8
2018-02-08T02:55:48.690Z,29,,,,50,31.8,39.3
2018-02-08T02:55:58.690Z,30,,,,,,38.8
2018-02-08T02:56:08.691Z,29,,,,50,31.8,
2018-02-08T02:56:18.692Z,29,,,,,,39.5
2018-02-08T02:56:28.690Z,,,,,50,31.8,39.9
2018-02-08T02:56:38.689Z,29,,,,50,31.8,40.2
2018-02-08T02:56:48.688Z,30,,,,,,40.3
2018-02-08T02:56:58.690Z,,,,,50,31.8,40.5
2018-02-08T02:57:08.690Z,,,,,50,31.8,
2018-02-08T02:57:18.691Z,30,,,,50,31.8,40.8
2018-02-08T02:57:28.690Z,30,,,,,,41
2018-02-08T02:57:38.688Z,,,,,50,31.8,41.2
2018-02-08T02:57:48.698Z,,,,,50,31.8,
2018-02-08T02:57:58.692Z,29,,,,,,41.6
2018-02-08T02:58:08.692Z,,,,,50,31.8,41.8
2018-02-08T02:58:18.693Z,,,,,50,31.8,41.9
2018-02-08T02:58:28.696Z,,,,,,,42.1
2018-02-08T02:58:38.688Z,30,,,,50,31.8,42.3
2018-02-08T02:58:48.860Z,,,,,50,31.8,
2018-02-08T02:58:58.689Z,29,,,,,,42.6
2018-02-08T02:59:08.688Z,,,,,50,31.8,42.8
2018-02-08T02:59:18.689Z,,,,,50,31.8,42.9
2018-02-08T02:59:28.689Z,30,,,,,,43
2018-02-08T02:59:38.688Z,29,,,,50,31.8,43.1
2018-02-08T02:59:48.687Z,,,,,50,31.8,
2018-02-08T02:59:58.689Z,29,,,,,,43.4
2018-02-08T03:00:08.688Z,,,,,50,31.8,43.5
2018-02-08T03:00:18.693Z,,,,,50,31.8,
2018-02-08T03:00:28.688Z,,,,,,,43.8
2018-02-08T03:00:38.688Z,,,,,50,31.9,43.9
2018-02-08T03:00:48.689Z,,,,,,,44.1
2018-02-08T03:00:58.688Z,,,,,50,31.9,44.2
2018-02-08T03:01:08.694Z,,,,,50,31.9,
2018-02-08T03:01:18.689Z,,,,,,,44.5
2018-02-08T03:01:28.689Z,30,,,,50,31.9,44.6
2018-02-08T03:01:38.687Z,29,,,,50,31.9,44.8
2018-02-08T03:01:48.716Z,,,,,50,31.9,44.9
2018-02-08T03:01:58.687Z,29,,,,,,45.1
2018-02-08T03:02:08.690Z,30,,,,50,31.9,45.2
2018-02-08T03:02:18.690Z,,,,,50,31.9,
2018-02-08T03:02:28.692Z,29,,,,,,45.5
2018-02-08T03:02:38.693Z,30,,,,50,31.9,45.6
2018-02-08T03:02:48.702Z,,,,,50,31.9,
2018-02-08T03:02:58.688Z,29,,,,50,32,45.9
2018-02-08T03:03:08.688Z,29,,,,,,46
2018-02-08T03:03:18.688Z,,,,,50,32,46.1
2018-02-08T03:03:28.692Z,,,,,50,32,
2018-02-08T03:03:38.688Z,29,,,,50,32,46.5
2018-02-08T03:03:48.706Z,0,1,,0,50,32,44.7
2018-02-08T03:03:58.687Z,,,,,50,32,43.6
2018-02-08T03:04:08.687Z,,,,,50,32,41.9
2018-02-08T03:04:18.687Z,,,,,,,41.7
2018-02-08T03:04:28.687Z,,,,,50,32,41.5
2018-02-08T03:04:38.687Z,,,,,50,32.1,
2018-02-08T03:04:48.701Z,,,,,50,32.1,
2018-02-08T03:05:08.687Z,,,,,50,32.1,41.4
